seed,scenario,category,method,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,score_correlation,mean_relative_residual,covariance_relative_residual,balanced_brier,balanced_nll,balanced_ece,uncertainty_error_auc,numerical_failure,certificate,predicted_lower,true_lower,predicted_upper,true_upper,boundary_residual
17,three stars,OOD shape,learned-Richardson,44,0.9821900982615268,0.7031433477096655,0.4067796610169492,0.10863733291625977,0.47368421052631576,0.9684591899311051,0.1515921652317047,0.03285437077283859,0.06783676147460938,0.2515183091163635,0.07183882594108582,0.9627689015165491,0.0,1.0,0.00017118315736297518,0.0006723153055645525,0.9434563517570496,0.5621083378791809,1.8132866443920648e-06
17,three stars,OOD shape,learned-Richardson,45,0.980964863009424,0.5985955614571936,0.3333333333333333,0.07215280085802078,0.3548387096774194,0.9081319789057913,0.20383352041244507,0.03362017497420311,0.08290610462427139,0.2974376976490021,0.08680960536003113,0.9532492113564669,0.0,1.0,0.00016630456957500428,0.000281079817796126,0.9409795999526978,0.5657764077186584,1.604301814950304e-06
17,three stars,OOD shape,learned-Richardson,46,0.9792189997716374,0.702758274136931,0.423728813559322,0.07235803455114365,0.48717948717948717,0.9288221095181751,0.17826999723911285,0.028999442234635353,0.07362256944179535,0.2706237733364105,0.07497628033161163,0.959470675566674,0.0,1.0,0.00017322807980235666,0.0003350234474055469,0.9449743628501892,0.5324556231498718,1.6541234799660742e-06
17,three stars,OOD shape,learned-Richardson,47,0.9790450928381962,0.7392875193377159,0.4166666666666667,0.06973211467266083,0.5384615384615384,0.9410420132104564,0.18761926889419556,0.031875621527433395,0.07110624015331268,0.26853153109550476,0.07164440304040909,0.9499034475972595,0.0,1.0,0.00017120776465162635,0.0002866506401915103,0.9445611834526062,0.5039913654327393,1.7423720919396146e-06
17,three stars,OOD shape,learned-HB,40,0.9867193675889329,0.7450093907281219,0.40350877192982454,0.01796841248869896,0.47058823529411764,0.9999472742951984,0.026401733979582787,0.02934850938618183,0.05187520012259483,0.48574554920196533,0.05456533282995224,0.8093601223725144,0.0,1.0,0.0007271000649780035,0.001343308249488473,0.9995177984237671,0.5846278667449951,1.8948448996525258e-06
17,three stars,OOD shape,learned-HB,41,0.989090909090909,0.7995433244516816,0.40350877192982454,0.03474641218781471,0.47058823529411764,0.9999517795839505,0.020459257066249847,0.01590251736342907,0.044432133436203,0.35565808415412903,0.047527678310871124,0.9338047922880904,0.0,1.0,0.0007455707527697086,0.0011758179171010852,0.9995121955871582,0.6008496880531311,1.6812883814054658e-06
17,three stars,OOD shape,learned-HB,42,0.9870746745832382,0.794034876692143,0.423728813559322,0.00616350257769227,0.5675675675675675,0.9996825607405226,0.023469863459467888,0.022848205640912056,0.04893117770552635,0.43465280532836914,0.05203978344798088,0.8742897727272727,0.0,1.0,0.0007847180822864175,0.0008876972715370357,0.9994989037513733,0.6062449216842651,1.656439508224139e-06
17,three stars,OOD shape,learned-HB,43,0.9904005984042553,0.8616658798049084,0.5,0.018707027658820152,0.5609756097560976,0.9999484752805727,0.019857794046401978,0.01586226560175419,0.058843258768320084,0.43004095554351807,0.06194063648581505,0.9316629745626765,0.0,1.0,0.0008395914337597787,0.0017249109223484993,0.9994823932647705,0.6266865134239197,1.7231196807188098e-06
17,three stars,OOD shape,learned-HB,44,0.993291761148904,0.8828424692618891,0.45614035087719296,0.03506699949502945,0.696969696969697,0.9999730452765908,0.01357076782733202,0.018356284126639366,0.05746779218316078,0.5329590439796448,0.06122327595949173,0.828435222417693,0.0,1.0,0.0008446710417047143,0.0028440929017961025,0.9994797706604004,0.5615227818489075,1.8132866443920648e-06
17,three stars,OOD shape,learned-HB,45,0.9918242526368346,0.8616806348075542,0.35714285714285715,0.05060406029224396,0.68,0.9999479453297677,0.027946477755904198,0.03626074641942978,0.05293902009725571,0.4580408036708832,0.056008126586675644,0.874964234620887,0.0,1.0,0.0007124999538064003,0.0014183332677930593,0.9995228052139282,0.6822887063026428,1.604301814950304e-06
17,three stars,OOD shape,learned-HB,46,0.9911852021009363,0.855063315907149,0.47368421052631576,0.018881473690271378,0.6111111111111112,0.9999591335247409,0.021207015961408615,0.025353826582431793,0.05609581246972084,0.44821101427078247,0.05852422118186951,0.9256057340647859,0.0,1.0,0.0008241373579949141,0.0017866619164124131,0.9994861483573914,0.6895125508308411,1.6541234799660742e-06
17,three stars,OOD shape,learned-HB,47,0.9851900972590628,0.7562759055439107,0.4166666666666667,0.05269954726099968,0.4634146341463415,0.9999599847132279,0.02225840836763382,0.024445293471217155,0.045976050198078156,0.3428354859352112,0.04905743896961212,0.9152865548049682,0.0,1.0,0.0007686655735597014,0.0016797687858343124,0.9995046854019165,0.5721620321273804,1.7423720919396146e-06
17,three stars,OOD shape,learned-Chebyshev,40,0.9865612648221344,0.7408357205169789,0.40350877192982454,0.012889722362160683,0.42857142857142855,0.9996563368512718,0.029212309047579765,0.0063765207305550575,0.04425429180264473,0.36504417657852173,0.04631755128502846,0.8745812714122574,0.0,1.0,0.00036360579542815685,0.001328752376139164,0.9996541738510132,0.5742891430854797,1.8948448996525258e-06
17,three stars,OOD shape,learned-Chebyshev,41,0.9883003952569169,0.7844718367106914,0.40350877192982454,0.04184022545814514,0.47058823529411764,0.9997712600223124,0.025064025074243546,0.005720949731767178,0.03636282682418823,0.22226910293102264,0.03756369650363922,0.9581414377556984,0.0,1.0,0.00036653626011684537,0.0011699183378368616,0.9996553659439087,0.5830838680267334,1.6812883814054658e-06
17,three stars,OOD shape,learned-Chebyshev,42,0.9868919844713404,0.7958650236151148,0.423728813559322,0.003281491110101342,0.5675675675675675,0.9998505646648346,0.018065430223941803,0.005874235183000565,0.041992831975221634,0.30926480889320374,0.041254617273807526,0.9405170798726036,0.0,1.0,0.0003884895995724946,0.0008543300209566951,0.9996801614761353,0.6186732053756714,1.656439508224139e-06
17,three stars,OOD shape,learned-Chebyshev,43,0.9905252659574468,0.8577139944379928,0.5,0.018707027658820152,0.5609756097560976,0.9997710810682413,0.02109728381037712,0.00377657194621861,0.04733148589730263,0.27595728635787964,0.05115335434675217,0.9599749843652282,0.0,1.0,0.0004517653724178672,0.0017370126442983747,0.9997332692146301,0.6046589016914368,1.7231196807188098e-06
17,three stars,OOD shape,learned-Chebyshev,44,0.9932445200302343,0.8816336780530979,0.45614035087719296,0.03506699949502945,0.696969696969697,0.9999875639349739,0.009002694860100746,0.004640423692762852,0.04892970994114876,0.41470879316329956,0.05273447185754776,0.8710991693447835,0.0,1.0,0.0004363558255136013,0.0029199046548455954,0.9997230172157288,0.5526533722877502,1.8132866443920648e-06
17,three stars,OOD shape,learned-Chebyshev,45,0.9917618423516196,0.8588067733102636,0.35714285714285715,0.05060406029224396,0.6153846153846154,0.9998108999080442,0.02707289159297943,0.006255564745515585,0.04414423182606697,0.3192701041698456,0.047302477061748505,0.9396650171298058,0.0,1.0,0.00034289879840798676,0.0014069578610360622,0.999626874923706,0.6746518015861511,1.604301814950304e-06
17,three stars,OOD shape,learned-Chebyshev,46,0.9908654944051154,0.8541835131817714,0.4482758620689655,0.023176003247499466,0.6111111111111112,0.9998359029939181,0.02304854802787304,0.004932189825922251,0.04749475419521332,0.29615411162376404,0.050784267485141754,0.9594959495949594,0.0,1.0,0.00040074530988931656,0.0017630832735449076,0.9996911287307739,0.6738134026527405,1.6541234799660742e-06
17,three stars,OOD shape,learned-Chebyshev,47,0.9848364279398762,0.7511150881619644,0.4406779661016949,0.05537419021129608,0.4634146341463415,0.9998109755041151,0.02308598719537258,0.005512329284101725,0.03544025868177414,0.24078840017318726,0.037796568125486374,0.9136879018118059,0.0,1.0,0.0003744935092981905,0.0017095673829317093,0.9996625185012817,0.5527310371398926,1.7423720919396146e-06
17,three stars,OOD shape,global-safe-HB,40,0.9874044795783926,0.7410173611864934,0.40350877192982454,0.019992852583527565,0.47058823529411764,0.9944804389958366,0.28654858469963074,0.31305739283561707,0.10697194188833237,1.245934247970581,0.11021328717470169,0.6305465367965368,0.0,0.0,0.00027821387629956007,9.500245505478233e-05,0.9997529983520508,0.7167168855667114,1.8948448996525258e-06
17,three stars,OOD shape,global-safe-HB,41,0.9920948616600791,0.8388457733717778,0.42857142857142855,0.05260735750198364,0.5151515151515151,0.9927524497308209,0.2787165343761444,0.2878797650337219,0.1021396592259407,1.2376208305358887,0.10481737554073334,0.613827123397436,0.0,0.0,0.0002775497268885374,9.127266821451485e-05,0.9997532367706299,0.7243995666503906,1.6812883814054658e-06
17,three stars,OOD shape,global-safe-HB,42,0.9852934459922358,0.7560690563816197,0.4,0.01824972592294216,0.5675675675675675,0.9924665949905613,0.29154765605926514,0.367569237947464,0.10525870323181152,1.2147873640060425,0.10858801007270813,0.6415565173314618,0.0,0.0,0.0002884305431507528,9.209383279085159e-05,0.999746561050415,0.7097097039222717,1.656439508224139e-06
17,three stars,OOD shape,global-safe-HB,43,0.9904421542553192,0.8790506785343487,0.5,0.041466839611530304,0.6,0.995616758358987,0.312848299741745,0.3716338276863098,0.11570747941732407,1.4069535732269287,0.11895425617694855,0.6041045292949813,0.0,0.0,0.0002766618272289634,9.625949314795434e-05,0.9997574090957642,0.7015789747238159,1.7231196807188098e-06
17,three stars,OOD shape,global-safe-HB,44,0.9948507180650038,0.9066341011728218,0.48214285714285715,0.044045280665159225,0.6470588235294118,0.9963141588141241,0.2639157474040985,0.28359299898147583,0.11611282825469971,1.3986549377441406,0.11902423202991486,0.6048473142016189,0.0,0.0,0.00028010597452521324,0.0001041031428030692,0.9997531175613403,0.7013339996337891,1.8132866443920648e-06
17,three stars,OOD shape,global-safe-HB,45,0.9921987143481246,0.863547164275747,0.35714285714285715,0.0507834330201149,0.6153846153846154,0.9939337751828041,0.29573965072631836,0.32393908500671387,0.11092239618301392,1.3458818197250366,0.11408225446939468,0.5951939884480923,0.0,0.0,0.0002903901331592351,9.118315210798755e-05,0.99974524974823,0.7173522710800171,1.604301814950304e-06
17,three stars,OOD shape,global-safe-HB,46,0.9859785339118521,0.7386843460572854,0.4482758620689655,0.015627676621079445,0.45,0.9941932097289669,0.28380659222602844,0.3342997431755066,0.1196349486708641,1.5027519464492798,0.1223188042640686,0.5714975409466228,0.0,0.0,0.00027058215346187353,9.547326772008091e-05,0.9997594356536865,0.7366684675216675,1.6541234799660742e-06
17,three stars,OOD shape,global-safe-HB,47,0.9855437665782494,0.721905533725191,0.4406779661016949,0.05274725332856178,0.4634146341463415,0.9929609271828848,0.29588836431503296,0.3725922405719757,0.11407270282506943,1.3979415893554688,0.11625593900680542,0.5964250527797326,0.0,0.0,0.00029383969376794994,0.00011503463611006737,0.9997460842132568,0.7275266647338867,1.7423720919396146e-06
17,three stars,OOD shape,population-safe-HB,40,0.9849275362318841,0.7207065695201129,0.3793103448275862,0.02767827920615673,0.47058823529411764,0.994897849296325,0.43973299860954285,0.5568768978118896,0.08266250789165497,0.8906950950622559,0.08620123565196991,0.7112212571455292,0.0,1.0,0.0007271000649780035,0.001343308249488473,0.9995177984237671,0.5846278667449951,1.8948448996525258e-06
17,three stars,OOD shape,population-safe-HB,41,0.9885111989459815,0.7593878699086778,0.42857142857142855,0.048723675310611725,0.47058823529411764,0.986957346948426,0.36184456944465637,0.3010827302932739,0.08252041041851044,0.9200927019119263,0.08605867624282837,0.7004351917195956,0.0,1.0,0.0007455707527697086,0.0011758179171010852,0.9995121955871582,0.6008496880531311,1.6812883814054658e-06
17,three stars,OOD shape,population-safe-HB,42,0.9847453756565425,0.7289002324596858,0.423728813559322,0.010313122533261776,0.5263157894736842,0.9858849758440188,0.3843344449996948,0.47681790590286255,0.08428707718849182,0.8567051887512207,0.08789859712123871,0.7495862580608343,0.0,1.0,0.0007847180822864175,0.0008876972715370357,0.9994989037513733,0.6062449216842651,1.656439508224139e-06
17,three stars,OOD shape,population-safe-HB,43,0.9761469414893617,0.6481999268016287,0.4032258064516129,0.052112869918346405,0.45454545454545453,0.9787705955929513,0.38295087218284607,0.3426628112792969,0.11121872812509537,1.2381482124328613,0.11524087935686111,0.6604489664082688,0.0,1.0,0.0008395914337597787,0.0017249109223484993,0.9994823932647705,0.6266865134239197,1.7231196807188098e-06
17,three stars,OOD shape,population-safe-HB,44,0.985213529856387,0.7912493078661857,0.4067796610169492,0.06980889290571213,0.5555555555555556,0.9837911613334688,0.37694287300109863,0.43421047925949097,0.10648404806852341,1.2159324884414673,0.11060360074043274,0.6533512691542871,0.0,1.0,0.0008446710417047143,0.0028440929017961025,0.9994797706604004,0.5615227818489075,1.8132866443920648e-06
17,three stars,OOD shape,population-safe-HB,45,0.9925107657741995,0.8199062421602467,0.35714285714285715,0.017689572647213936,0.5555555555555556,0.9745781687623974,0.49679282307624817,0.6675384640693665,0.1069885715842247,1.152281403541565,0.11140596121549606,0.6922765042023221,0.0,1.0,0.0007124999538064003,0.0014183332677930593,0.9995228052139282,0.6822887063026428,1.604301814950304e-06
17,three stars,OOD shape,population-safe-HB,46,0.9859785339118521,0.7713273675859299,0.423728813559322,0.04428188502788544,0.5263157894736842,0.9775635631511965,0.4233464300632477,0.5612459778785706,0.11594127863645554,1.2754567861557007,0.12121384590864182,0.6706114130434783,0.0,1.0,0.0008241373579949141,0.0017866619164124131,0.9994861483573914,0.6895125508308411,1.6541234799660742e-06
17,three stars,OOD shape,population-safe-HB,47,0.9856763925729443,0.7825582099473973,0.46551724137931033,0.04401310533285141,0.5789473684210527,0.98508571448249,0.4012155532836914,0.47100719809532166,0.10254087299108505,1.137671709060669,0.10677032917737961,0.6707481971153846,0.0,1.0,0.0007686655735597014,0.0016797687858343124,0.9995046854019165,0.5721620321273804,1.7423720919396146e-06
17,three stars,OOD shape,spectrum-HB,40,0.9869828722002635,0.7485683813198869,0.40350877192982454,0.018045775592327118,0.42857142857142855,0.9999827672308687,0.05685099959373474,0.13974712789058685,0.47375431656837463,6.344817161560059,0.47663167119026184,0.24428111875614333,0.0,1.0,0.0007271000649780035,0.001343308249488473,0.9995177984237671,0.5846278667449951,1.8948448996525258e-06
17,three stars,OOD shape,spectrum-HB,41,0.9895125164690383,0.8085004630650007,0.40350877192982454,0.03474641218781471,0.5151515151515151,0.9999695525147616,0.0854964554309845,0.21344995498657227,0.45609554648399353,6.014973163604736,0.4602963328361511,0.23565692046372796,0.0,1.0,0.0007455707527697086,0.0011758179171010852,0.9995121955871582,0.6008496880531311,1.6812883814054658e-06
17,three stars,OOD shape,spectrum-HB,42,0.9871660196391869,0.7850583780059752,0.423728813559322,0.008321806788444519,0.5675675675675675,0.9998722198284117,0.23767954111099243,0.44890621304512024,0.46233153343200684,5.935975551605225,0.46659836173057556,0.3404434868480115,0.0,1.0,0.0007847180822864175,0.0008876972715370357,0.9994989037513733,0.6062449216842651,1.656439508224139e-06
17,three stars,OOD shape,spectrum-HB,43,0.9902759308510638,0.86518367400041,0.5,0.018707027658820152,0.6,0.9999953623493548,0.028559526428580284,0.06865125149488449,0.4765017628669739,6.370493412017822,0.4799651801586151,0.3012606852141577,0.0,1.0,0.0008395914337597787,0.0017249109223484993,0.9994823932647705,0.6266865134239197,1.7231196807188098e-06
17,three stars,OOD shape,spectrum-HB,44,0.9931972789115646,0.8800272848333623,0.45614035087719296,0.03506699949502945,0.696969696969697,0.9999999709170445,0.00238106120377779,0.0060531157068908215,0.48777562379837036,6.578577041625977,0.48963218927383423,0.3599472742679597,0.0,1.0,0.0008446710417047143,0.0028440929017961025,0.9994797706604004,0.5615227818489075,1.8132866443920648e-06
17,three stars,OOD shape,spectrum-HB,45,0.9918242526368346,0.8579039033578072,0.35714285714285715,0.05060406029224396,0.68,0.9999748258705913,0.08141405135393143,0.19896000623703003,0.4627034366130829,6.072441577911377,0.4685857594013214,0.26197464560044964,0.0,1.0,0.0007124999538064003,0.0014183332677930593,0.9995228052139282,0.6822887063026428,1.604301814950304e-06
17,three stars,OOD shape,spectrum-HB,46,0.9910938570449874,0.8506930003347972,0.47368421052631576,0.015569964423775673,0.6571428571428571,0.9999926718669625,0.03922867402434349,0.09247171878814697,0.48330041766166687,6.453604698181152,0.4863492250442505,0.37301885158347525,0.0,1.0,0.0008241373579949141,0.0017866619164124131,0.9994861483573914,0.6895125508308411,1.6541234799660742e-06
17,three stars,OOD shape,spectrum-HB,47,0.985632183908046,0.7598746283781475,0.4166666666666667,0.05269954726099968,0.4634146341463415,0.9999967376144667,0.023833321407437325,0.05731108784675598,0.40036001801490784,5.303158283233643,0.4059835970401764,0.31781374618813046,0.0,1.0,0.0007686655735597014,0.0016797687858343124,0.9995046854019165,0.5721620321273804,1.7423720919396146e-06
17,three stars,OOD shape,identity-CG,40,0.9867720685111989,0.7471719705384419,0.40350877192982454,0.018045775592327118,0.42857142857142855,0.9999999974053877,0.004995020572096109,0.00017520539404358715,0.09175945818424225,1.1280691623687744,0.0939849317073822,0.5869202755473651,0.0,0.0,0.00027821387629956007,9.500245505478233e-05,0.9997529983520508,0.7167168855667114,1.8948448996525258e-06
17,three stars,OOD shape,identity-CG,41,0.9892490118577075,0.8040729890845535,0.40350877192982454,0.03474641218781471,0.47058823529411764,0.9999999990739422,0.003156028687953949,0.00010246138117508963,0.08151322603225708,1.0083684921264648,0.08377682417631149,0.5984491664569327,0.0,0.0,0.0002775497268885374,9.127266821451485e-05,0.9997532367706299,0.7243995666503906,1.6812883814054658e-06
17,three stars,OOD shape,identity-CG,42,0.9871660196391869,0.7895392277334943,0.423728813559322,0.008321806788444519,0.5675675675675675,0.9999999878130277,0.00690865283831954,0.0001979312946787104,0.08784617483615875,1.0468261241912842,0.0901542380452156,0.6133530387301301,0.0,0.0,0.0002884305431507528,9.209383279085159e-05,0.999746561050415,0.7097097039222717,1.656439508224139e-06
17,three stars,OOD shape,identity-CG,43,0.9901720412234043,0.861150487147228,0.5,0.018707027658820152,0.6,0.9999999970865812,0.005430128425359726,0.0001480776263633743,0.09608183801174164,1.1647154092788696,0.09866923093795776,0.5913241277672764,0.0,0.0,0.0002766618272289634,9.625949314795434e-05,0.9997574090957642,0.7015789747238159,1.7231196807188098e-06
17,three stars,OOD shape,identity-CG,44,0.9931972789115646,0.8800272848333623,0.45614035087719296,0.03506699949502945,0.696969696969697,0.9999999984784058,0.0035873365122824907,7.301886944333091e-05,0.09816297888755798,1.2069475650787354,0.10099972784519196,0.6038857967429396,0.0,0.0,0.00028010597452521324,0.0001041031428030692,0.9997531175613403,0.7013339996337891,1.8132866443920648e-06
17,three stars,OOD shape,identity-CG,45,0.9917618423516196,0.8599047036779353,0.35714285714285715,0.05060406029224396,0.68,0.9999999975730984,0.004128625150769949,0.00011049830209231004,0.08927405625581741,1.0965067148208618,0.09194464236497879,0.5977798253696635,0.0,0.0,0.0002903901331592351,9.118315210798755e-05,0.99974524974823,0.7173522710800171,1.604301814950304e-06
17,three stars,OOD shape,identity-CG,46,0.9912308746289107,0.860561121657953,0.47368421052631576,0.015569964423775673,0.6111111111111112,0.9999999924617429,0.005341109354048967,0.00026778000756166875,0.09216969460248947,1.136212706565857,0.09449759870767593,0.5927200724392612,0.0,0.0,0.00027058215346187353,9.547326772008091e-05,0.9997594356536865,0.7366684675216675,1.6541234799660742e-06
17,three stars,OOD shape,identity-CG,47,0.9855879752431477,0.759680128042802,0.4166666666666667,0.05269954726099968,0.4634146341463415,0.9999999967545538,0.004315998870879412,9.285893611377105e-05,0.08243011683225632,0.994925320148468,0.08517160266637802,0.6044655376981987,0.0,0.0,0.00029383969376794994,0.00011503463611006737,0.9997460842132568,0.7275266647338867,1.7423720919396146e-06
17,three stars,OOD shape,population-PCG,40,0.9867720685111989,0.7471719705384419,0.40350877192982454,0.018045775592327118,0.42857142857142855,0.9999999998633661,7.0040941864135675e-06,6.983495950407814e-07,0.09173690527677536,1.127759575843811,0.09395983815193176,0.5869641525163442,0.0,1.0,0.0007271000649780035,0.001343308249488473,0.9995177984237671,0.5846278667449951,1.8948448996525258e-06
17,three stars,OOD shape,population-PCG,41,0.9892490118577075,0.8040729890845535,0.40350877192982454,0.03474641218781471,0.47058823529411764,0.9999999998391894,7.833640665921848e-06,7.866837563597073e-07,0.08148784190416336,1.0080479383468628,0.08375273644924164,0.598485120866741,0.0,1.0,0.0007455707527697086,0.0011758179171010852,0.9995121955871582,0.6008496880531311,1.6812883814054658e-06
17,three stars,OOD shape,population-PCG,42,0.9871660196391869,0.7895392277334943,0.423728813559322,0.008321806788444519,0.5675675675675675,0.9999999999495106,8.522223652107641e-06,7.805056156939827e-07,0.0878181904554367,1.0465046167373657,0.0901290774345398,0.6134094473087468,0.0,1.0,0.0007847180822864175,0.0008876972715370357,0.9994989037513733,0.6062449216842651,1.656439508224139e-06
17,three stars,OOD shape,population-PCG,43,0.9901512632978724,0.8611504871472281,0.5,0.018707027658820152,0.6,0.9999999999135779,6.5967974478553515e-06,6.030722943251021e-07,0.0960562452673912,1.1643821001052856,0.09864246845245361,0.5913348070782473,0.0,1.0,0.0008395914337597787,0.0017249109223484993,0.9994823932647705,0.6266865134239197,1.7231196807188098e-06
17,three stars,OOD shape,population-PCG,44,0.9931972789115646,0.8800272848333623,0.45614035087719296,0.03506699949502945,0.696969696969697,0.9999999999421892,3.5050438782491256e-06,6.90030617533921e-07,0.09812522679567337,1.2064166069030762,0.10096646100282669,0.6038961038961039,0.0,1.0,0.0008446710417047143,0.0028440929017961025,0.9994797706604004,0.5615227818489075,1.8132866443920648e-06
17,three stars,OOD shape,population-PCG,45,0.9917618423516196,0.8599047036779353,0.35714285714285715,0.05060406029224396,0.68,0.9999999999465752,7.01819226378575e-06,8.312866839332855e-07,0.08924433588981628,1.0962004661560059,0.09191573411226273,0.5977907946119082,0.0,1.0,0.0007124999538064003,0.0014183332677930593,0.9995228052139282,0.6822887063026428,1.604301814950304e-06
17,three stars,OOD shape,population-PCG,46,0.9912308746289107,0.8605611216579534,0.47368421052631576,0.015569964423775673,0.6111111111111112,0.9999999999248917,6.507870693894802e-06,7.052150294839521e-07,0.09214118123054504,1.1358740329742432,0.09447328001260757,0.5927528010211317,0.0,1.0,0.0008241373579949141,0.0017866619164124131,0.9994861483573914,0.6895125508308411,1.6541234799660742e-06
17,three stars,OOD shape,population-PCG,47,0.9855879752431477,0.759680128042802,0.4166666666666667,0.05269954726099968,0.4634146341463415,0.9999999999020969,5.785274879599456e-06,7.279193710019172e-07,0.08240587264299393,0.9945695400238037,0.08514434099197388,0.6044775225014681,0.0,1.0,0.0007686655735597014,0.0016797687858343124,0.9995046854019165,0.5721620321273804,1.7423720919396146e-06
17,three stars,OOD shape,exact,40,0.9867720685111989,0.7471719705384419,0.40350877192982454,0.018045775592327118,0.42857142857142855,1.0,4.2458745156181976e-05,1.2939281077706255e-06,0.09174203127622604,1.1278330087661743,0.0939653143286705,0.5869641525163442,0.0,nan,nan,nan,nan,nan,1.8948448996525258e-06
17,three stars,OOD shape,exact,41,0.9892490118577075,0.8040729890845535,0.40350877192982454,0.03474641218781471,0.47058823529411764,1.0,4.9747195589588955e-05,1.5635456520612934e-06,0.0814930647611618,1.0081040859222412,0.08375781774520874,0.598485120866741,0.0,nan,nan,nan,nan,nan,1.6812883814054658e-06
17,three stars,OOD shape,exact,42,0.9871660196391869,0.7895392277334943,0.423728813559322,0.008321806788444519,0.5675675675675675,1.0,4.160540993325412e-05,1.3807622281092335e-06,0.08782346546649933,1.046595811843872,0.09013411402702332,0.6133868838773001,0.0,nan,nan,nan,nan,nan,1.656439508224139e-06
17,three stars,OOD shape,exact,43,0.9901512632978724,0.8611504871472281,0.5,0.018707027658820152,0.6,1.0,4.835069557884708e-05,1.511286086497421e-06,0.09606071561574936,1.1644407510757446,0.09864693135023117,0.5913241277672764,0.0,nan,nan,nan,nan,nan,1.7231196807188098e-06
17,three stars,OOD shape,exact,44,0.9931972789115646,0.8800272848333623,0.45614035087719296,0.03506699949502945,0.696969696969697,1.0,3.380662019480951e-05,1.5590920838803868e-06,0.09813208132982254,1.2064917087554932,0.10097275674343109,0.6038961038961039,0.0,nan,nan,nan,nan,nan,1.8132866443920648e-06
17,three stars,OOD shape,exact,45,0.9917618423516196,0.8599047036779353,0.35714285714285715,0.05060406029224396,0.68,1.0,3.900221054209396e-05,1.4869225424263277e-06,0.08924978971481323,1.0962777137756348,0.09192100167274475,0.5977907946119082,0.0,nan,nan,nan,nan,nan,1.604301814950304e-06
17,three stars,OOD shape,exact,46,0.9912308746289108,0.860561121657953,0.47368421052631576,0.015569964423775673,0.6111111111111112,1.0,4.373378396849148e-05,1.4221709534467664e-06,0.09214641153812408,1.135932207107544,0.09447816759347916,0.5927528010211317,0.0,nan,nan,nan,nan,nan,1.6541234799660742e-06
17,three stars,OOD shape,exact,47,0.9855879752431477,0.7596801280428019,0.4166666666666667,0.05269954726099968,0.4634146341463415,1.0,4.37931485066656e-05,1.6588196558586787e-06,0.08240975439548492,0.9946199655532837,0.08514858782291412,0.6044775225014681,0.0,nan,nan,nan,nan,nan,1.7423720919396146e-06
17,30 percent noise,OOD noise,learned-Richardson,0,0.8846844293272864,0.13869800594211046,0.09210526315789473,0.18821047246456146,0.07692307692307693,0.8907949206525748,0.16412366926670074,0.034322626888751984,0.14282143115997314,0.6322423815727234,0.14868539571762085,0.904954843498701,0.0,1.0,0.00017912582552526146,0.0002979379496537149,0.9464070796966553,0.5432290434837341,1.554117488922202e-06
17,30 percent noise,OOD noise,learned-Richardson,1,0.9041571692174102,0.1917500937716382,0.05747126436781609,0.07088302075862885,0.0136986301369863,0.89571632324934,0.19393879175186157,0.04177332669496536,0.12955224514007568,0.572091281414032,0.1371697038412094,0.9054866267071197,0.0,1.0,0.00017395253235008568,0.00030277916812337935,0.9453243017196655,0.5383442044258118,1.0990514738296042e-06
17,30 percent noise,OOD noise,learned-Richardson,2,0.9188251001335114,0.2124674112199618,0.15384615384615385,0.053988032042980194,0.06060606060606061,0.892461686455257,0.1612359583377838,0.03548460826277733,0.12934890389442444,0.5780261158943176,0.13733823597431183,0.9143681533646323,0.0,1.0,0.00017958367243409157,0.000259594147792086,0.944659948348999,0.5850327014923096,1.1656992455755244e-06
17,30 percent noise,OOD noise,learned-Richardson,3,0.9101146941489362,0.1796891542831133,0.0875,0.04781440272927284,0.04918032786885246,0.9328774982729571,0.18710315227508545,0.04206822067499161,0.13141584396362305,0.5797276496887207,0.13998360931873322,0.9092819331636157,0.0,1.0,0.00017287231457885355,0.0003759006503969431,0.9430046081542969,0.5801017880439758,1.1790715461756918e-06
17,30 percent noise,OOD noise,learned-Richardson,4,0.8901331200365652,0.113851943273422,0.05405405405405406,0.060314636677503586,0.0,0.9075470409775186,0.17187221348285675,0.03814204782247543,0.14279726147651672,0.6594823598861694,0.15147529542446136,0.9125573306245575,0.0,1.0,0.00017561198910698295,0.0002846514689736068,0.9452091455459595,0.5687416195869446,1.0385452924310812e-06
17,30 percent noise,OOD noise,learned-Richardson,5,0.912358710106383,0.18219999265818296,0.06097560975609756,0.13218961656093597,0.015873015873015872,0.9208757679011971,0.16589638590812683,0.03868771716952324,0.12520848214626312,0.5371105074882507,0.13318325579166412,0.9121115040565841,0.0,1.0,0.00018022874428424984,0.0004816508444491774,0.9458559155464172,0.5559914112091064,1.0358797908338602e-06
17,30 percent noise,OOD noise,learned-Richardson,6,0.8889868773811204,0.17555081112067086,0.08139534883720931,0.08083365112543106,0.02702702702702703,0.842675928907915,0.1492990255355835,0.035895220935344696,0.1331005096435547,0.5937594175338745,0.1397659182548523,0.9000848587707602,0.0,1.0,0.00017743842909112573,0.000286522030364722,0.9447437524795532,0.5267284512519836,8.073861295088136e-07
