tag,architecture,affine_depth,width,rank_ratio,rank,target_kind,powerlaw_alpha,optimizer,spectral_backend,spectral_cuda_driver,spectral_relative_floor,spectral_power,learning_rate,seed,step,loss,relative_parameter_displacement,max_relative_feature_displacement,feature_displacement_0,feature_displacement_1,feature_displacement_2,feature_displacement_3,coefficient_1,relative_error_1,coefficient_2,relative_error_2,coefficient_3,relative_error_3,coefficient_4,relative_error_4,coefficient_5,relative_error_5,coefficient_6,relative_error_6,coefficient_7,relative_error_7,coefficient_8,relative_error_8,coefficient_9,relative_error_9,coefficient_10,relative_error_10,coefficient_11,relative_error_11,coefficient_12,relative_error_12,coefficient_13,relative_error_13,coefficient_14,relative_error_14,coefficient_15,relative_error_15,coefficient_16,relative_error_16,coefficient_17,relative_error_17,coefficient_18,relative_error_18,coefficient_19,relative_error_19,coefficient_20,relative_error_20,coefficient_21,relative_error_21,coefficient_22,relative_error_22,coefficient_23,relative_error_23,coefficient_24,relative_error_24,lambda_1,velocity_per_lr_1,lambda_4,velocity_per_lr_4,lambda_8,velocity_per_lr_8,lambda_16,velocity_per_lr_16,lambda_24,velocity_per_lr_24
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1520,0.0005524104926735163,0.11422514170408249,6.573354721069336,1.211222529411316,2.956951141357422,4.576903820037842,6.573354721069336,1.009088158607483,0.00908815860748291,0.4243551194667816,0.009292254715452855,0.2574763298034668,0.01657371981418403,0.1800142228603363,0.018314221556561722,0.13644009828567505,0.020127673405938573,0.10673215985298157,0.0022691455029118174,0.0877881646156311,0.00044080329223273104,0.07279375940561295,0.02060781860765929,0.06169557571411133,0.038261154348519844,0.05385687202215195,0.042274333939058745,0.04623813554644585,0.07372238185924909,0.038789793848991394,0.13364870465343695,0.03259484842419624,0.19540346830196229,0.02868044748902321,0.22331312221371177,0.025481855496764183,0.24777957366534778,0.021379675716161728,0.3158503770828247,0.018834758549928665,0.3498385595924389,0.016688335686922073,0.3812664603805353,0.014768574386835098,0.41415790255673857,0.012759558856487274,0.4603363652388724,0.010967157781124115,0.5069758307306577,0.009439824149012566,0.5502281661005634,0.008492272347211838,0.5722562145212304,0.007412554696202278,0.6062396674683149,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1540,0.0005016180220991373,0.11439681798219681,6.580233097076416,1.2124689817428589,2.9612584114074707,4.584649562835693,6.580233097076416,1.0078972578048706,0.007897257804870605,0.42378106713294983,0.007926920475899497,0.2570430636405945,0.014863088801240343,0.17972373962402344,0.016671000226818986,0.13623583316802979,0.018600435432354304,0.10670440644025803,0.0020085268731236724,0.08781515061855316,0.0001335396933042373,0.07282713055610657,0.02015883171449163,0.06174000725150108,0.037568535226562776,0.05398723855614662,0.03995605270745005,0.04644912853837013,0.06949560922461935,0.03902432322502136,0.12841060440698082,0.032843396067619324,0.1892681254018407,0.02891150489449501,0.21705592364963852,0.025725631043314934,0.24058335729956334,0.021648447960615158,0.30724966526031494,0.019083648920059204,0.3412470546300217,0.016900494694709778,0.37340049361708444,0.01497461274266243,0.40598474112829064,0.012970631942152977,0.4514090606281267,0.011176414787769318,0.49756876611792755,0.009639579802751541,0.5407105664826342,0.008712440729141235,0.5611666435231765,0.0076250918209552765,0.5949495397933117,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1560,0.0004708541964646429,0.11455857008695602,6.585640907287598,1.2134971618652344,2.964770793914795,4.591109275817871,6.585640907287598,1.0071853399276733,0.00718533992767334,0.4234999716281891,0.007258358927385986,0.2568148374557495,0.01396200114839107,0.17958222329616547,0.015870462986203066,0.13614585995674133,0.017927728773140573,0.10675890743732452,0.002520318893768043,0.08789490163326263,0.0007745082257820678,0.07290109246969223,0.019163722786499807,0.061809781938791275,0.03648085549534319,0.05411922186613083,0.03760902068131305,0.046633850783109665,0.06579511224625234,0.03922383487224579,0.12395460820647246,0.03306065499782562,0.18390513737841274,0.02910788543522358,0.2117377991993547,0.02592744678258896,0.23462578794371217,0.021864378824830055,0.30033987760543823,0.019286615774035454,0.33424079427439374,0.0170693751424551,0.3671391144618299,0.015132937580347061,0.39970428693162763,0.013133171945810318,0.44453445546705483,0.011336911469697952,0.49035370230125286,0.009792163968086243,0.5334405094579191,0.00887671485543251,0.5528923873802823,0.007773328572511673,0.5870750950197482,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1580,0.0004788353980984539,0.11471223086118698,6.58723783493042,1.214096188545227,2.9667344093322754,4.594488143920898,6.58723783493042,1.0077388286590576,0.007738828659057617,0.42368483543395996,0.007698041633644395,0.2568745017051697,0.014197568852883658,0.17967206239700317,0.016378669685547423,0.1361912190914154,0.01826686740690119,0.10687106102705002,0.003573498017043466,0.08801332116127014,0.0021228372267123492,0.07301796972751617,0.017591216112438388,0.061924535781145096,0.03469202012745809,0.054234109818935394,0.03556599187197423,0.04674704372882843,0.06352754477382702,0.039349790662527084,0.1211414465152448,0.0332094244658947,0.18023279638534698,0.029245175421237946,0.20801988891815593,0.026057414710521698,0.23078915484720117,0.021992530673742294,0.2962390184402466,0.019425103440880775,0.3294603060766739,0.0171738862991333,0.3632642788212752,0.01520778238773346,0.39673533151362395,0.013207663781940937,0.44138383439163725,0.01140645518898964,0.4872273923569666,0.009858906269073486,0.5302604918389637,0.008953962475061417,0.5490015336854946,0.007810942828655243,0.585076998194289,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1600,0.0004922440275549889,0.11486362665891647,6.587769508361816,1.2146070003509521,2.9684581756591797,4.597153663635254,6.587769508361816,1.00840163230896,0.008401632308959961,0.42399120330810547,0.008426711345128587,0.2570227086544037,0.014782722796161203,0.1798148900270462,0.017186624771501263,0.13629968464374542,0.019077836564307074,0.10704660415649414,0.005221937087228295,0.08816823363304138,0.003886676196596734,0.07315199077129364,0.015788051067941875,0.06205623224377632,0.03263907544736868,0.05434730648994446,0.03355303877857055,0.04684404656291008,0.06158430997328457,0.039474356919527054,0.11835931937818082,0.03336417302489281,0.17641286287208915,0.029373232275247574,0.2045520184060958,0.02616014890372753,0.22775645738047814,0.02208983153104782,0.2931253910064697,0.01953417807817459,0.3256951331328908,0.01725657656788826,0.36019847024463353,0.01526648923754692,0.3944065390975013,0.013259617611765862,0.439186454924335,0.011445518583059311,0.48547131317999076,0.009892299771308899,0.5286694180537261,0.008992714807391167,0.5470496333402001,0.007813241332769394,0.5849548999729056,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1620,0.0004953860770910978,0.11501067131757736,6.588586330413818,1.2152509689331055,2.970555305480957,4.600314617156982,6.588586330413818,1.0086228847503662,0.008622884750366211,0.42409083247184753,0.008663670765896258,0.257052481174469,0.014900271316035378,0.1798684000968933,0.017489323437506504,0.13633297383785248,0.019326731343486187,0.1071624755859375,0.006310028612185405,0.08827578276395798,0.00511123446565604,0.07324551790952682,0.014529704903634293,0.06214901804924011,0.03119268788380829,0.05443883687257767,0.03192537283027434,0.04694212228059769,0.05961958234957085,0.03959985822439194,0.11555630839903888,0.03351158648729324,0.17277399457519155,0.02950380928814411,0.20101590020235832,0.026274533942341805,0.22437982876237533,0.02220195159316063,0.28953754901885986,0.019651826471090317,0.32163400071131204,0.017356444150209427,0.3564957988781151,0.015353791415691376,0.3909434227657649,0.013340363278985023,0.4357713289977399,0.011511337012052536,0.48251247216351073,0.009948208928108215,0.5260055586863851,0.009061159566044807,0.5436021673422095,0.007851733826100826,0.5829101505450297,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1640,0.0004879826446995139,0.11515491455793381,6.5905938148498535,1.216064453125,2.972968578338623,4.60419225692749,6.5905938148498535,1.0086791515350342,0.00867915153503418,0.4240835905075073,0.008646446374856311,0.2570202946662903,0.014773191835090325,0.1799040585756302,0.01769103825447964,0.13638387620449066,0.019707315303054605,0.10726474225521088,0.007270364534996702,0.08836828917264938,0.006164515758945984,0.07333292067050934,0.013353758209338729,0.06221939995884895,0.030095542493422195,0.05451659485697746,0.030542618604031502,0.047052182257175446,0.05741477690591992,0.0397350899875164,0.11253597233819315,0.03366083279252052,0.169089882963693,0.029635503888130188,0.1974495169468792,0.0263984352350235,0.2207222817985652,0.022329207509756088,0.2854653596878052,0.019784919917583466,0.31703971686894655,0.0174829363822937,0.3518059970931952,0.015471935272216797,0.3862568739565185,0.013448416255414486,0.43120124450951053,0.011608965694904327,0.47812361397249353,0.010037252679467201,0.5217629615030248,0.009151799604296684,0.5390367564024005,0.00791667215526104,0.5794605789557262,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1660,0.0006345068104565144,0.11529496312141418,6.58236837387085,1.215683102607727,2.9713072776794434,4.600040435791016,6.58236837387085,1.0123549699783325,0.01235496997833252,0.4256458282470703,0.012362094845284458,0.2580552101135254,0.018859267812218018,0.18077445030212402,0.022614717391219306,0.1370677351951599,0.024820353844176794,0.10780225694179535,0.012317900220214407,0.08875789493322372,0.010600580948114618,0.07369384169578552,0.008497803067827714,0.06253407895565033,0.025190182398609103,0.05466187745332718,0.02795908810677454,0.04707619175314903,0.05693380035960493,0.03974447771906853,0.11232630189183268,0.033676814287900925,0.16869538333028242,0.029629500582814217,0.19761209071648458,0.02630431577563286,0.2235006736577532,0.02219122089445591,0.2898809313774109,0.019689256325364113,0.320341950807705,0.017361648380756378,0.35630284782249644,0.015298459678888321,0.39313833067595394,0.013252036646008492,0.4395070907379738,0.011400733143091202,0.48748462463007697,0.009825186803936958,0.5318670965206993,0.008907359093427658,0.5513488803155966,0.007583042606711388,0.5971832248400949,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1680,0.0010925977258011699,0.1154375821352005,6.561905384063721,1.2144936323165894,2.965867280960083,4.586885452270508,6.561905384063721,1.0193191766738892,0.01931917667388916,0.42874860763549805,0.019741789495288566,0.2601810097694397,0.027252396863894527,0.18244127929210663,0.03204372604637949,0.13835027813911438,0.03440959898470774,0.10876727849245071,0.021379942310429154,0.08943577110767365,0.01831890342776982,0.07431725412607193,0.00011019862218857321,0.06303807348012924,0.01733368529040317,0.054824624210596085,0.02506499603175557,0.04696637764573097,0.059133680364612445,0.03957650065422058,0.11607798843819765,0.033527955412864685,0.17236993131430434,0.029468070715665817,0.20198372611530227,0.02597060799598694,0.23335167561121456,0.021751768887043,0.303943395614624,0.01932302676141262,0.3329839148757518,0.016969483345746994,0.37084268359632366,0.014816466718912125,0.4122581021060962,0.01273766253143549,0.4612624670342608,0.010873857885599136,0.511170090027564,0.009304268285632133,0.5566868890922215,0.008323896676301956,0.580737059684088,0.006851055659353733,0.6360669074047676,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1700,0.0015926578780636191,0.11558250337839127,6.541940212249756,1.2143871784210205,2.9628782272338867,4.576046943664551,6.541940212249756,1.024385690689087,0.024385690689086914,0.43123430013656616,0.025653795911246786,0.26191407442092896,0.03409492091566927,0.18377117812633514,0.039566769918180034,0.13921219110488892,0.04085390149915634,0.10939598828554153,0.027283846325474214,0.08998775482177734,0.024603809830369597,0.07475079596042633,0.00572282176774959,0.06328746676445007,0.013446028734811816,0.05485156551003456,0.024585904451044208,0.04683808237314224,0.061703789174316424,0.039400991052389145,0.11999791055699947,0.033319901674985886,0.17750569122720605,0.029236411675810814,0.2082572173655631,0.02562234178185463,0.24363244029516104,0.021341213956475258,0.31708115339279175,0.018953192979097366,0.345750293801399,0.01659846119582653,0.3845986298095468,0.014417622238397598,0.42807952676754396,0.012286806479096413,0.48033135638192465,0.010408375412225723,0.5320956674948049,0.008853858336806297,0.5781472156292512,0.007837004959583282,0.6052611090212338,0.0062746647745370865,0.6666852132082869,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1720,0.0008039146196097136,0.11574691534042358,6.558594703674316,1.2186132669448853,2.976147413253784,4.596357345581055,6.558594703674316,1.0144267082214355,0.014426708221435547,0.4270976781845093,0.015815195396321802,0.2589208483695984,0.02227699985252358,0.1814570426940918,0.026476043064393374,0.13737215101718903,0.02709639298645525,0.10801228880882263,0.014290206038664826,0.0890364944934845,0.013772725551850998,0.07380540668964386,0.006996769413375256,0.06238259747624397,0.02755154496724668,0.054519809782505035,0.030485448245326594,0.04693806543946266,0.059700852087187145,0.039585333317518234,0.11588071517299105,0.0335678793489933,0.1713844178944299,0.029490748420357704,0.201369597773712,0.026102395728230476,0.2294613221733929,0.022036157548427582,0.2948429584503174,0.01956796646118164,0.3245287840285648,0.017236784100532532,0.3609322919758448,0.015199493616819382,0.39706413176274336,0.013098202645778656,0.4460134767852993,0.01124865934252739,0.4943210412009818,0.009654060006141663,0.540020639686202,0.008712263777852058,0.5611755563101413,0.007358510047197342,0.6091105587920099,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1740,0.0003559108590707183,0.1159033477306366,6.589887619018555,1.2225008010864258,2.9900662899017334,4.623075485229492,6.589887619018555,1.0042920112609863,0.004292011260986328,0.42224130034446716,0.004264717235282545,0.2555341124534607,0.008905414468638564,0.1789117455482483,0.012077668088707711,0.13556012511253357,0.013548339346116168,0.10668595135211945,0.0018352242299061593,0.08802007138729095,0.0021996955427336677,0.07296544313430786,0.018297926895388155,0.06163610890507698,0.039188150160023215,0.054239459335803986,0.03547086251496351,0.04715409502387047,0.05537318258822569,0.03994371369481087,0.1078764626806222,0.03403068706393242,0.15996011312586766,0.029954496771097183,0.18881096322826985,0.026669463142752647,0.21272157995303054,0.022785816341638565,0.2708538770675659,0.02033255249261856,0.29813585978710105,0.01801779493689537,0.33197568369988417,0.016093794256448746,0.36158887540134765,0.014033379033207893,0.40646033125266584,0.012220531702041626,0.45063090997026023,0.01063443161547184,0.4933096491348049,0.009674860164523125,0.5126909334096463,0.008525960147380829,0.547094754726791,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1760,0.00031386810587719083,0.1160394698381424,6.599685192108154,1.2238205671310425,2.994879722595215,4.632623195648193,6.599685192108154,1.0019932985305786,0.0019932985305786133,0.4211951792240143,0.0017766078760881757,0.25475239753723145,0.0058190304082786195,0.1783227026462555,0.008745538245436429,0.13518579304218292,0.010749554320261888,0.10647545754909515,0.00014141940197966052,0.0878651961684227,0.0004362807357412327,0.07290336489677429,0.01913314877390411,0.06164941191673279,0.038980776731289364,0.05435146018862724,0.03347917441013952,0.04737371951341629,0.0509734972060689,0.040221020579338074,0.1016829474597386,0.03435846045613289,0.15186910036473372,0.03026231750845909,0.1804749591435708,0.026970405131578445,0.20383781906814183,0.023113198578357697,0.2603776454925537,0.02068437822163105,0.2859911050698675,0.018368467688560486,0.31897420788130465,0.016450755298137665,0.3474288894818548,0.014385513961315155,0.39156683709929274,0.012569334357976913,0.4349506267908375,0.01096741296350956,0.4774443502481834,0.009991031140089035,0.4967658471173444,0.008865142241120338,0.5290771535766655,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1780,0.00030959234572947025,0.11616791039705276,6.601804733276367,1.2243067026138306,2.9966495037078857,4.635881423950195,6.601804733276367,1.0023856163024902,0.0023856163024902344,0.42136985063552856,0.002192048846808881,0.2547898292541504,0.005966819137970273,0.17833036184310913,0.008788865205705628,0.13523313403129578,0.011103510772120453,0.10660519450902939,0.0010768764907722786,0.08795292675495148,0.0014351843462832021,0.07301990687847137,0.017565153019733857,0.06181897968053818,0.0363374768911584,0.05451612547039986,0.030550965608894563,0.047514915466308594,0.04814495212330226,0.04038624465465546,0.09799274760379442,0.034561313688755035,0.14686171375911433,0.03045029193162918,0.17538447832413687,0.027130991220474243,0.19909734260370418,0.023251499980688095,0.25595200061798096,0.020841632038354874,0.2805628237505333,0.01852203719317913,0.3132804943227523,0.016588076949119568,0.34198159295015146,0.014504381455481052,0.38653935419976443,0.012676376849412918,0.43013857461925403,0.01106293685734272,0.47289299884244246,0.010084796696901321,0.4920430082140937,0.00892531219869852,0.5258808813769419,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1800,0.0003080383758060634,0.11628927290439606,6.602466106414795,1.2247521877288818,2.9981093406677246,4.638028621673584,6.602466106414795,1.0027809143066406,0.002780914306640625,0.42156434059143066,0.0026546265255195656,0.2548845410346985,0.006340762277269698,0.17839355766773224,0.009146354774775031,0.13532763719558716,0.011810086729843787,0.10677319765090942,0.002654511251334127,0.08805792033672333,0.0026306450409547466,0.07312721014022827,0.016121458169231367,0.06195537745952606,0.0342112459419393,0.05464451014995575,0.028267927286707666,0.047618236392736435,0.04607514847519576,0.04050874710083008,0.09525671468390652,0.03471921756863594,0.14296389185669595,0.030595649033784866,0.17144810481111653,0.02724876068532467,0.19562080624746278,0.023340394720435143,0.25310736894607544,0.020945580676198006,0.27697459638200406,0.01862724870443344,0.3093796924699883,0.01668589934706688,0.3381011589089709,0.01458821166306734,0.3829937680993645,0.012751221656799316,0.4267739563906996,0.011127922683954239,0.4697966705686164,0.010152177885174751,0.4886491127567021,0.008958131074905396,0.5241375186446363,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1820,0.0003043825563509017,0.11640743911266327,6.603487014770508,1.2252423763275146,2.999671220779419,4.6404194831848145,6.603487014770508,1.0029330253601074,0.002933025360107422,0.42165523767471313,0.002870817441864584,0.25492140650749207,0.006486315349426208,0.17840754985809326,0.00922550655627849,0.1353631615638733,0.0120756933339454,0.1068776473402977,0.0036353468408643307,0.08811779320240021,0.0033123596408965953,0.0731910914182663,0.015261977565967352,0.06203942000865936,0.03290115225607097,0.054728224873542786,0.026779245593988407,0.04769182950258255,0.044600875135792695,0.040602654218673706,0.09315934459983723,0.034851230680942535,0.139705177751994,0.030720580369234085,0.1680648755604271,0.027354158461093903,0.19250948023613973,0.023421401157975197,0.2505151629447937,0.021039219573140144,0.2737422533735875,0.018725503236055374,0.3057368262624412,0.016786083579063416,0.3341270352687154,0.014679383486509323,0.3791376694536433,0.012836426496505737,0.4229436070739161,0.011205367743968964,0.46610670705664586,0.010229071602225304,0.48477608463584404,0.009001482278108597,0.5218346709910889,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1840,0.00029962469125166535,0.11652247607707977,6.604457378387451,1.2257376909255981,3.0013065338134766,4.6427388191223145,6.604457378387451,1.0029544830322266,0.0029544830322265625,0.42166846990585327,0.002902289168703006,0.2549034655094147,0.0064154803054179465,0.17839008569717407,0.009126714343368954,0.1353670209646225,0.012104549084978251,0.10694263875484467,0.0042456492053319795,0.08814701437950134,0.0036450730133420818,0.07323414087295532,0.014682775451941287,0.062094662338495255,0.032040009558032795,0.05478661134839058,0.02574097093352254,0.04775054752826691,0.04342459083431605,0.04068111628293991,0.09140693232156576,0.034966498613357544,0.1368598146617864,0.030829504132270813,0.16511514273418343,0.027448220178484917,0.18973279291183467,0.023498132824897766,0.24805974960327148,0.021129311993718147,0.27063233201316633,0.018820077180862427,0.30223042078714263,0.01688350737094879,0.33026241319457117,0.014766696840524673,0.37544476419562556,0.012917865067720413,0.41928256884314463,0.01128293015062809,0.46241115242193603,0.010307131335139275,0.4808443259398284,0.009051833301782608,0.5191599877492443,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1860,0.0003023437748197466,0.11663732677698135,6.60390567779541,1.2260721921920776,3.002345561981201,4.643827438354492,6.60390567779541,1.0035920143127441,0.0035920143127441406,0.4219253361225128,0.003513223433613731,0.2550632953643799,0.0070465240612589825,0.17850232124328613,0.009761614469337062,0.13544420897960663,0.012681664105635277,0.10704588145017624,0.005215150508143879,0.08819779008626938,0.00422320703506977,0.07329918444156647,0.013807656993054553,0.06217335909605026,0.030813248515746957,0.05484459921717644,0.024709784602583235,0.047789137810468674,0.042651520850875084,0.04074070230126381,0.09007610740508336,0.03506528586149216,0.13442127357116118,0.030927620828151703,0.16245807295828116,0.027530204504728317,0.18731262830304468,0.023557044565677643,0.24617457389831543,0.02120289020240307,0.2680924685997658,0.01889510452747345,0.29944872124515215,0.01694948598742485,0.3276451632115806,0.014820288866758347,0.373178097456064,0.012964349240064621,0.4171928915619788,0.011323959566652775,0.46045625629273473,0.010344700887799263,0.4789520005389828,0.009046278893947601,0.5194550419600752,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1880,0.0003072124964091927,0.11675158888101578,6.602963924407959,1.2263957262039185,3.003211259841919,4.644737720489502,6.602963924407959,1.00423002243042,0.004230022430419922,0.4222140908241272,0.004200001724914347,0.2552436590194702,0.007758639819295521,0.17863382399082184,0.010505506345554342,0.13552644848823547,0.013296547850617155,0.10715217143297195,0.006213267386682854,0.08826172351837158,0.004951155390234155,0.07337183505296707,0.012830190773970412,0.062250178307294846,0.0296157555238901,0.05490263178944588,0.02367780331879983,0.0478314608335495,0.041803673753484136,0.04079978168010712,0.08875659803649978,0.03515693172812462,0.1321590158831579,0.031015826389193535,0.16006940374957415,0.027606500312685966,0.1850603878727221,0.02361387014389038,0.2443561553955078,0.021269679069519043,0.265786968057659,0.018961552530527115,0.2969851078027249,0.017009560018777847,0.3252621372262774,0.014869488775730133,0.37109719465963764,0.01300322636961937,0.4154451858313933,0.011357399635016918,0.45886296380799746,0.010378660634160042,0.4772414959922195,0.00903748907148838,0.5199219637645389,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1900,0.00031523569487035275,0.11686261743307114,6.601436614990234,1.2266676425933838,3.003852128982544,4.645236492156982,6.601436614990234,1.0048906803131104,0.0048906803131103516,0.4225168228149414,0.004920023799744739,0.2554580569267273,0.008605130361812846,0.17880910634994507,0.011497053103621634,0.1356329470872879,0.014092810602091244,0.10728157311677933,0.007428414866457486,0.08836230635643005,0.006096395198498834,0.07347561419010162,0.011433910703657317,0.062347978353500366,0.02809120368279519,0.05497286096215248,0.022428932400717617,0.04788468778133392,0.04073739091504369,0.04086841270327568,0.08722375730900024,0.035249922424554825,0.12986356137285598,0.03110179863870144,0.15774121420259746,0.027677912265062332,0.18295231810249832,0.023661799728870392,0.24282240867614746,0.02132624015212059,0.2638345228039676,0.019014576449990273,0.29501920311399993,0.017053887248039246,0.32350375782660457,0.014903126284480095,0.36967450125460005,0.013027012348175049,0.41437589672735065,0.01137656532227993,0.45794979146790366,0.010402854532003403,0.4760228834671038,0.009018001146614552,0.5209571766018355,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1920,0.0003007952182088047,0.1169692650437355,6.6022515296936035,1.227250337600708,3.0053820610046387,4.647404670715332,6.6022515296936035,1.00431227684021,0.004312276840209961,0.42233115434646606,0.00447842727225967,0.2553287148475647,0.008094459114311428,0.1787174642086029,0.010978646866937638,0.13553884625434875,0.01338924277285396,0.10724470019340515,0.007082159403686605,0.08833758533000946,0.0058149207034008926,0.07346956431865692,0.01151530774702685,0.062336668372154236,0.028267508843712576,0.054979756474494934,0.022306310924515085,0.04791989549994469,0.04003208302687876,0.04092724621295929,0.0859097393092499,0.03534165024757385,0.12759928060980957,0.03119106963276863,0.1553236923112301,0.027774937450885773,0.1800881496492012,0.023761996999382973,0.23961609601974487,0.021432887762784958,0.2601531289606771,0.01911424659192562,0.2913238520094341,0.017161481082439423,0.3192357089299453,0.015004410408437252,0.36539070436999804,0.013121236115694046,0.41014010513634835,0.011474121361970901,0.453301616015995,0.010510822758078575,0.47058467613641397,0.009119227528572083,0.5155799570797998,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1940,0.000281987915514037,0.11707138270139694,6.603811740875244,1.2279244661331177,3.0071568489074707,4.649949550628662,6.603811740875244,1.0033766031265259,0.003376603126525879,0.4219369888305664,0.0035409384002664857,0.2550378739833832,0.006946154804549603,0.17850591242313385,0.009781929250319312,0.1353798508644104,0.012200474960033405,0.10714839398860931,0.006177795267138534,0.08825898170471191,0.0049199370013866435,0.0734185129404068,0.012202170482455477,0.06228283420205116,0.02910670050392903,0.05495186895132065,0.022802229007093243,0.047934889793395996,0.03973170589748887,0.04097539931535721,0.08483426304351364,0.03543451800942421,0.12530686071207234,0.03128516674041748,0.15277547583809187,0.027875857427716255,0.17710900756880016,0.023875147104263306,0.23599529266357422,0.02155495434999466,0.2559394838557763,0.019232526421546936,0.2869385316862976,0.017290599644184113,0.3141138138133255,0.015124218538403511,0.36032343741988304,0.013234671205282211,0.4050406762846494,0.011588925495743752,0.44783163426939093,0.010632557794451714,0.46445305397986153,0.009242815896868706,0.5090148524712012,,,,,,,,,,
dt_fc_mup_gd_half_s31,fc,5,128,0.25,128,powerlaw,1.25,mup_gd,,,,,0.15,31,1960,0.0003107189550064504,0.11717754602432251,6.599611759185791,1.2279022932052612,3.0066916942596436,4.64838981628418,6.599611759185791,1.0053378343582153,0.005337834358215332,0.42269188165664673,0.005336386239944948,0.2555553913116455,0.00898942812548557,0.17893974483013153,0.012236055945411651,0.13568611443042755,0.014490329210914461,0.10740818083286285,0.008617325571421232,0.088469959795475,0.0073221411236555995,0.0736161470413208,0.009543133570607881,0.062471117824316025,0.0261716493039664,0.05506323277950287,0.020821868980297694,0.0479755774140358,0.03891662042986243,0.04103241115808487,0.08356093109466423,0.035501401871442795,0.1236558475609642,0.03134649619460106,0.1511146306820178,0.02790914475917816,0.17612637070128484,0.0238572359085083,0.23656845092773438,0.021546754986047745,0.2562225196196817,0.019224319607019424,0.28724280597085594,0.017254680395126343,0.31553866415130727,0.01507992297410965,0.3621969116911716,0.013182733207941055,0.40737552807612354,0.011533296667039394,0.45048213706574375,0.010576335713267326,0.46728488094560877,0.009103338234126568,0.5164240080340228,,,,,,,,,,
