model,seed,scenario,category,count,wavenumber,noise,aperture_degrees,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,score_correlation_exact,relative_residual,success_ap80
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,36,0.9861792665291704,0.781456370133804,0.45569620253164556,0.02614673227071762,0.4827586206896552,0.9999968587850894,0.08700025826692581,0.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,37,0.9919931675029358,0.8393604243095545,0.4666666666666667,0.03881612420082092,0.6170212765957447,0.9999991391729661,0.03282105177640915,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,38,0.9951826730383845,0.8516209442717482,0.3611111111111111,0.020258957520127296,0.5294117647058824,0.9999922603153569,0.06918232887983322,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,39,0.9952465834818777,0.8962359817570977,0.4722222222222222,0.019535178318619728,0.6585365853658537,0.9999948620909015,0.12105976790189743,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,40,0.991127906021523,0.8356108758865596,0.47297297297297297,0.028856072574853897,0.6086956521739131,0.999981506406992,0.12206201255321503,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,41,0.9951374916163648,0.8730697099745974,0.3972602739726027,0.013788805343210697,0.6216216216216216,0.9999926762750463,0.11956504732370377,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,42,0.9945376016260162,0.897302693385347,0.5342465753424658,0.022197701036930084,0.6,0.9999915660407847,0.10668694972991943,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,43,0.9961471424639942,0.9170289899115645,0.4383561643835616,0.002861454151570797,0.7368421052631579,0.9999937472297183,0.12320014834403992,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,44,0.9992288150970786,0.9691052833118642,0.3055555555555556,0.030905548483133316,0.76,0.9999975996391377,0.03245944157242775,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,45,0.9899621763165551,0.8266104676854478,0.4805194805194805,0.011368961073458195,0.5555555555555556,0.9999907231199591,0.16555488109588623,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,46,0.9888971922707377,0.8299956330331104,0.42857142857142855,0.017643267288804054,0.5510204081632653,0.9999995098318732,0.042707912623882294,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,47,0.9877286585365854,0.8225028261243739,0.45454545454545453,0.026211103424429893,0.5686274509803921,0.9999932917305203,0.07470254600048065,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,32,0.9963782696177063,0.8949470809852003,0.4166666666666667,0.011683478951454163,0.6666666666666666,1.0,1.8293008906766772e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,33,0.9962155135057056,0.9188152033928335,0.4657534246575342,0.019717281684279442,0.75,1.0,1.77300171344541e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,34,0.9952079739313782,0.9048048090508118,0.5138888888888888,0.019786560907959938,0.6086956521739131,1.0,1.583071207278408e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,35,0.9928205401942991,0.872710421022803,0.4864864864864865,0.005753702949732542,0.5833333333333334,1.0,1.7771515558706596e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,36,0.986155560296802,0.7821027517356453,0.45569620253164556,0.02614673227071762,0.4827586206896552,1.0,1.5104550584510434e-05,0.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,37,0.9919664780612789,0.8384697360504451,0.4666666666666667,0.03881612420082092,0.6170212765957447,1.0,1.4045363059267402e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,38,0.9951441344226916,0.8509644172994317,0.3611111111111111,0.020258957520127296,0.5294117647058824,1.0,1.7193724488606676e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,39,0.9952762923351158,0.897222917855468,0.4722222222222222,0.02460298128426075,0.6585365853658537,1.0,1.6647431039018556e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,40,0.9911005230154166,0.8359042178669175,0.47297297297297297,0.028856072574853897,0.6086956521739131,1.0,1.6749634596635588e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,41,0.9951374916163649,0.8730697099745977,0.3972602739726027,0.013788805343210697,0.6216216216216216,1.0,1.6490848793182522e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,42,0.9945121951219513,0.8965999261804118,0.5555555555555556,0.018855640664696693,0.6,1.0,1.6091378711280413e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,43,0.9961165642295814,0.9168438732880917,0.4383561643835616,0.002861454151570797,0.7368421052631579,1.0,1.6432981283287518e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,44,0.9992288150970786,0.9691052833118642,0.3055555555555556,0.030905548483133316,0.76,1.0,2.2407572032534517e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,45,0.9899621763165551,0.8268859965243673,0.4805194805194805,0.011368961073458195,0.5555555555555556,1.0,1.6145557310665026e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,46,0.9889505711540514,0.8303950182806173,0.42857142857142855,0.017643267288804054,0.5510204081632653,1.0,1.654784136917442e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,47,0.9877540650406504,0.822986692612955,0.47368421052631576,0.02444392815232277,0.5686274509803921,1.0,1.5431078281835653e-05,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,48,0.9927708863879077,0.8768990578573311,0.4533333333333333,0.025563200935721397,0.6444444444444445,0.9999990198128516,0.04113107547163963,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,49,0.9930088112090134,0.8347874228670993,0.4861111111111111,0.021286003291606903,0.5909090909090909,0.9999973782300838,0.03311091661453247,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,50,0.992661354363482,0.8683811328545895,0.47297297297297297,0.01945533975958824,0.574468085106383,0.9999887492819707,0.1527809202671051,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,51,0.9969538244362718,0.8980240155182674,0.375,0.021267792209982872,0.6363636363636364,0.999996002920612,0.10733611136674881,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,52,0.9916510183446483,0.8389419842183068,0.44594594594594594,0.03300100937485695,0.5555555555555556,0.9999917684881213,0.03867191821336746,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,53,0.992661354363482,0.866683046259615,0.4931506849315068,0.025815775617957115,0.6086956521739131,0.9999993772421363,0.01349567249417305,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,54,0.9920190808182736,0.8177667183839452,0.4383561643835616,0.01925671473145485,0.5348837209302325,0.9999926938552863,0.14402079582214355,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,55,0.9970154258886654,0.9016963052067088,0.4166666666666667,0.016058020293712616,0.7142857142857143,0.9999982081381646,0.08083422482013702,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,56,0.9973823866896157,0.9143607609025289,0.3888888888888889,0.027158021926879883,0.696969696969697,0.999991515452999,0.06859640032052994,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,57,0.9972621729336337,0.9117416060904184,0.4027777777777778,0.03262019529938698,0.7058823529411765,0.999997196527185,0.060377057641744614,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,58,0.9954637096774194,0.8879986914029724,0.4444444444444444,0.008604028262197971,0.6410256410256411,0.9999903901819498,0.14072653651237488,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,59,0.9924089068825911,0.8618621969683327,0.4594594594594595,0.010584093630313873,0.6,0.9999819492909081,0.05549008026719093,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,60,0.9916221291347682,0.8438394814519065,0.4657534246575342,0.017423022538423538,0.5555555555555556,0.9999886076969787,0.11794173717498779,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,61,0.9963450292397661,0.9142674878965665,0.5,0.007204167079180479,0.7560975609756098,0.999985414577385,0.06941086798906326,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,62,0.9949290060851926,0.8872971748195162,0.5068493150684932,0.02551695704460144,0.6888888888888889,0.999987915438493,0.12868468463420868,1.0
small,29,three stars,OOD shape,3,8.0,0.15,360.0,63,0.9956187190229744,0.9196396882258245,0.5138888888888888,0.030994614586234093,0.7209302325581395,0.9999957702704059,0.058362606912851334,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,48,0.9927708863879077,0.8768990578573311,0.4533333333333333,0.025563200935721397,0.6444444444444445,0.9999988577353035,0.051423996686935425,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,49,0.9930088112090134,0.8348492891595697,0.4861111111111111,0.021286003291606903,0.5909090909090909,0.9999982546419898,0.019617509096860886,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,50,0.9926339713573756,0.8666131231268507,0.47297297297297297,0.01945533975958824,0.574468085106383,0.9999892934263429,0.106894351541996,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,51,0.9969909729187563,0.8996113171055686,0.375,0.021267792209982872,0.6363636363636364,0.9999967136365853,0.09772249311208725,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,52,0.9916510183446483,0.8389419842183068,0.44594594594594594,0.03300100937485695,0.5555555555555556,0.9999954845220063,0.04052212834358215,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,53,0.9926339713573756,0.8663854590038623,0.4931506849315068,0.025815775617957115,0.6086956521739131,0.9999994105170126,0.012188187800347805,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,54,0.9919885025838608,0.8173568223218752,0.4383561643835616,0.01925671473145485,0.5348837209302325,0.9999946483073395,0.13574503362178802,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,55,0.9970154258886654,0.9016963052067088,0.4166666666666667,0.016058020293712616,0.7142857142857143,0.9999989160367085,0.07415062934160233,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,56,0.9974182444061962,0.9147529177652739,0.3888888888888889,0.023705730214715004,0.696969696969697,0.9999898962999864,0.05202484503388405,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,57,0.9972621729336337,0.9117416060904182,0.4027777777777778,0.03262019529938698,0.7058823529411765,0.999997585561299,0.06293164938688278,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,58,0.9955267137096774,0.8889146232246244,0.4444444444444444,0.008604028262197971,0.6410256410256411,0.9999904826025386,0.1227886751294136,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,59,0.9924089068825911,0.8601922543176319,0.4594594594594595,0.009180096909403801,0.6,0.9999927475402863,0.04734189808368683,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,60,0.9917087967644086,0.845273302050149,0.4657534246575342,0.017423022538423538,0.5555555555555556,0.9999900153552886,0.1317168027162552,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,61,0.996316914080072,0.9137177573813258,0.5,0.007204167079180479,0.7142857142857143,0.9999852702126488,0.07636002451181412,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,62,0.9948222483185651,0.8861043345716024,0.5068493150684932,0.02551695704460144,0.6888888888888889,0.9999912151103036,0.14243556559085846,1.0
foundation,29,three stars,OOD shape,3,8.0,0.15,360.0,63,0.9956461020290808,0.9198664884526248,0.5138888888888888,0.030994614586234093,0.7209302325581395,0.999996863049951,0.06841582804918289,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,48,0.9927708863879077,0.8768990578573311,0.4533333333333333,0.025563200935721397,0.6444444444444445,1.0,1.590458123246208e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,49,0.9930088112090134,0.8348492891595696,0.4861111111111111,0.021286003291606903,0.5909090909090909,1.0,1.746807902236469e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,50,0.9926065883512691,0.8673566144240381,0.47297297297297297,0.01945533975958824,0.574468085106383,1.0,1.569761116115842e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,51,0.9969909729187563,0.899611317105569,0.375,0.021267792209982872,0.6363636363636364,1.0,1.73840053321328e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,52,0.9916799075545284,0.8399211987438499,0.44594594594594594,0.03248557820916176,0.5555555555555556,1.0,1.666547905188054e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,53,0.992661354363482,0.8665928274976762,0.4931506849315068,0.025815775617957115,0.6086956521739131,1.0,1.713257734081708e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,54,0.9920496590526863,0.8179468985641254,0.4383561643835616,0.01925671473145485,0.5348837209302325,1.0,1.7095628209062852e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,55,0.9970154258886654,0.9016963052067088,0.4166666666666667,0.016058020293712616,0.7142857142857143,1.0,1.767397770890966e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,56,0.9974182444061962,0.9147529177652739,0.3888888888888889,0.027158021926879883,0.696969696969697,1.0,1.970471566892229e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,57,0.997227516894819,0.9108146502135182,0.4027777777777778,0.03262019529938698,0.7058823529411765,1.0,1.878620241768658e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,58,0.9954952116935484,0.8890563837106646,0.4444444444444444,0.008604028262197971,0.6410256410256411,1.0,1.8645558157004416e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,59,0.9924370220422852,0.8607086360840137,0.4594594594594595,0.010584093630313873,0.6,1.0,1.4427489986701403e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,60,0.9916799075545284,0.8445109886549999,0.4657534246575342,0.017423022538423538,0.5555555555555556,1.0,1.5487534255953506e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,61,0.9963450292397661,0.9143642371944722,0.5,0.008631913922727108,0.7560975609756098,1.0,1.844158032326959e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,62,0.9948756272018789,0.8864756854840949,0.5068493150684932,0.02551695704460144,0.6888888888888889,1.0,1.6531808796571568e-05,1.0
exact,29,three stars,OOD shape,3,8.0,0.15,360.0,63,0.9956461020290808,0.9198664884526244,0.5138888888888888,0.030994614586234093,0.7209302325581395,1.0,1.5713345419499092e-05,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,0,0.995358746100586,0.658074172204607,0.18055555555555555,0.05131543055176735,0.4444444444444444,0.9999971868627627,0.01806051842868328,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,1,0.9991242474001094,0.8412257495590829,0.125,0.0423181913793087,0.8,0.9999977270143894,0.026950960978865623,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,2,0.9969532279314888,0.7126856939356938,0.16666666666666666,0.027892552316188812,0.5,0.9999985860573987,0.012541890144348145,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,3,0.9954031117397454,0.7621314577595366,0.19444444444444445,0.01515619084239006,0.5555555555555556,0.9999967626612812,0.01760138012468815,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,4,0.9967061923583662,0.78546783625731,0.16666666666666666,0.015121901407837868,0.5,0.9999994674437443,0.03016943857073784,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,5,0.9981060606060607,0.832473544973545,0.16666666666666666,0.04539398103952408,0.6,0.9999973412377057,0.014951811172068119,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,6,0.994171626984127,0.7313461848294196,0.2222222222222222,0.03767705708742142,0.5238095238095238,0.9999957236598441,0.021756354719400406,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,7,0.9967530767216549,0.8975028700429157,0.2638888888888889,0.015458142384886742,0.5833333333333334,0.999999010341754,0.010147877037525177,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,8,0.9940910094985642,0.7351327111212179,0.25,0.012016473338007927,0.5,0.9999913241995064,0.01648501493036747,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,9,0.9975652438560451,0.8619188503803887,0.18055555555555555,0.010383429937064648,0.625,0.9999990383399686,0.024990182369947433,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,10,0.9964103024320201,0.7167804091333503,0.1527777777777778,0.027574671432375908,0.4666666666666667,0.999998592996662,0.012250673957169056,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,11,0.9990157480314961,0.8802579365079365,0.1111111111111111,0.013159514404833317,0.6,0.9999960845024158,0.034046780318021774,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,12,0.9969606871489924,0.867541532877286,0.20833333333333334,0.024632805958390236,0.5789473684210527,0.9999992995186202,0.025864621624350548,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,13,0.9988333482904066,0.891089466089466,0.1527777777777778,0.026657631620764732,0.6923076923076923,0.9999983101698853,0.08578574657440186,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,14,0.9969618055555556,0.8326330190660434,0.2222222222222222,0.02872978337109089,0.5238095238095238,0.9999975386756704,0.014787785708904266,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,15,0.9989295125164691,0.8874308561808563,0.16666666666666666,0.00791780836880207,0.7142857142857143,0.9999980744340287,0.02813108079135418,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,0,0.995358746100586,0.658074172204607,0.18055555555555555,0.05131543055176735,0.4444444444444444,0.9999974021275777,0.017098531126976013,0.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,1,0.9991242474001095,0.8412257495590829,0.125,0.0423181913793087,0.8,0.9999975035864138,0.025942256674170494,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,2,0.9969532279314888,0.7126856939356938,0.16666666666666666,0.027892552316188812,0.5,0.9999986504996304,0.012334238737821579,0.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,3,0.9954031117397454,0.7621314577595366,0.19444444444444445,0.01515619084239006,0.5555555555555556,0.9999972234899986,0.01700744777917862,0.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,4,0.9966238471673254,0.7839293747188483,0.16666666666666666,0.015121901407837868,0.5,0.9999994491932696,0.03135383501648903,0.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,5,0.9981060606060607,0.832473544973545,0.16666666666666666,0.04539398103952408,0.6,0.999997437747402,0.014473349787294865,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,6,0.994109623015873,0.7264850737183084,0.2222222222222222,0.03767705708742142,0.5238095238095238,0.9999962142647812,0.021270466968417168,0.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,7,0.9967530767216549,0.8975028700429155,0.2638888888888889,0.015458142384886742,0.5833333333333334,0.9999990764369046,0.010044911876320839,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,8,0.9940357852882704,0.7343390603275669,0.25,0.012016473338007927,0.5,0.9999948303573893,0.01648426614701748,0.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,9,0.9974891577265464,0.8597210481825867,0.18055555555555555,0.010383429937064648,0.625,0.9999990768363102,0.01824495568871498,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,10,0.9964103024320201,0.7167804091333503,0.1527777777777778,0.027574671432375908,0.4666666666666667,0.9999987403092568,0.012160400860011578,0.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,11,0.9990157480314961,0.8802579365079365,0.1111111111111111,0.013159514404833317,0.6,0.9999969338732265,0.03279291093349457,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,12,0.9969606871489924,0.867541532877286,0.20833333333333334,0.024632805958390236,0.5789473684210527,0.9999994421277908,0.02026531472802162,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,13,0.9988333482904066,0.891089466089466,0.1527777777777778,0.026657631620764732,0.6923076923076923,0.9999984311783002,0.07727315276861191,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,14,0.9969618055555556,0.8326330190660434,0.2222222222222222,0.02872978337109089,0.5238095238095238,0.9999974217445663,0.014680993743240833,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,15,0.9989295125164691,0.8874308561808562,0.16666666666666666,0.00791780836880207,0.7142857142857143,0.9999977172912593,0.022779474034905434,1.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,0,0.995358746100586,0.658074172204607,0.18055555555555555,0.05131543055176735,0.4444444444444444,1.0,2.3553840946988203e-05,0.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,1,0.9991242474001094,0.8412257495590829,0.125,0.0423181913793087,0.8,1.0,2.995583417941816e-05,1.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,2,0.9969532279314888,0.7126856939356938,0.16666666666666666,0.027892552316188812,0.5,1.0,2.5234570784959942e-05,0.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,3,0.9954031117397454,0.7621314577595365,0.19444444444444445,0.01515619084239006,0.5555555555555556,1.0,2.250402576464694e-05,0.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,4,0.9967061923583662,0.78546783625731,0.16666666666666666,0.015121901407837868,0.5,1.0,2.3778015020070598e-05,0.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,5,0.9981060606060607,0.832473544973545,0.16666666666666666,0.04539398103952408,0.6,1.0,2.4896762624848634e-05,1.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,6,0.994109623015873,0.7264850737183085,0.2222222222222222,0.03767705708742142,0.5238095238095238,1.0,2.101241443597246e-05,0.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,7,0.9967530767216549,0.8975028700429157,0.2638888888888889,0.015458142384886742,0.5833333333333334,1.0,2.3720178432995453e-05,1.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,8,0.9940910094985642,0.7350138241602255,0.25,0.012016473338007927,0.5,1.0,1.9029002942261286e-05,0.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,9,0.9974891577265464,0.8597210481825865,0.18055555555555555,0.010383429937064648,0.625,1.0,2.7605761715676636e-05,1.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,10,0.9964103024320201,0.7167804091333503,0.1527777777777778,0.027574671432375908,0.4666666666666667,1.0,2.1631058189086616e-05,0.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,11,0.9990157480314961,0.8802579365079365,0.1111111111111111,0.013159514404833317,0.6,1.0,2.7393118216423318e-05,1.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,12,0.9969606871489924,0.867541532877286,0.20833333333333334,0.024632805958390236,0.5789473684210527,1.0,2.7053918529418297e-05,1.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,13,0.9988333482904066,0.8910894660894662,0.1527777777777778,0.026657631620764732,0.6923076923076923,1.0,2.5487050152150914e-05,1.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,14,0.9969618055555556,0.8326330190660434,0.2222222222222222,0.02872978337109089,0.5238095238095238,1.0,2.287410643475596e-05,1.0
exact,29,two crescents,OOD shape,2,8.0,0.15,360.0,15,0.9989295125164691,0.8874308561808563,0.16666666666666666,0.00791780836880207,0.7142857142857143,1.0,2.662063343450427e-05,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,16,0.9953323903818954,0.6915412493668796,0.19444444444444445,0.012520460411906242,0.5555555555555556,0.9999990337247558,0.013682188466191292,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,17,0.9974540311173974,0.8150156589442303,0.19444444444444445,0.01300728227943182,0.6470588235294118,0.9999944035862303,0.021454768255352974,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,18,0.9951416337285902,0.6748697854196575,0.16666666666666666,0.015474585816264153,0.5,0.9999951926113033,0.01999747008085251,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,19,0.999820515121601,0.984159779614325,0.1527777777777778,0.014945167116820812,0.8333333333333334,0.9999980754015712,0.04338151961565018,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,20,0.9931175595238095,0.6408157811650459,0.2222222222222222,0.028324496001005173,0.45454545454545453,0.9999990939644046,0.012498337775468826,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,21,0.9946432516015021,0.8115827032135018,0.25,0.05004590377211571,0.5652173913043478,0.9999992766148316,0.012341438792645931,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,22,0.994171626984127,0.706027307860372,0.2222222222222222,0.04060790315270424,0.45454545454545453,0.9999865680974905,0.016106195747852325,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,23,0.9948536706349206,0.7305248667526145,0.2222222222222222,0.021110545843839645,0.6,0.9999895671106827,0.034300677478313446,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,24,0.9941585372977394,0.6581954425812557,0.2361111111111111,0.004839536268264055,0.5454545454545454,0.9999404700544055,0.04861453175544739,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,25,0.9938616071428571,0.6653335694466209,0.2222222222222222,0.018836835399270058,0.5238095238095238,0.9999757430491003,0.0471097007393837,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,26,0.9993848425196851,0.906795634920635,0.1111111111111111,0.030682353302836418,0.7777777777777778,0.9999987315545903,0.03273697942495346,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,27,0.9936492158162139,0.731853299397159,0.25,0.03673441708087921,0.44,0.9999985276502135,0.014568478800356388,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,28,0.9994381233319287,0.9093537414965986,0.09722222222222222,0.03485208377242088,0.75,0.9999984376174398,0.025255223736166954,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,29,0.9985177865612648,0.9247159090909093,0.16666666666666666,0.00875023752450943,0.7142857142857143,0.9999992745204125,0.012733031064271927,1.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,30,0.9937596642368014,0.7704540629076232,0.25,0.024383295327425003,0.5,0.999997785340547,0.019604967907071114,0.0
small,29,two crescents,OOD shape,2,8.0,0.15,360.0,31,0.9954710144927535,0.7068078449328449,0.16666666666666666,0.030455440282821655,0.4117647058823529,0.9999928163627001,0.018407251685857773,0.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,16,0.9953323903818954,0.6915412493668796,0.19444444444444445,0.012520460411906242,0.5555555555555556,0.9999991044906984,0.014041240327060223,0.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,17,0.9974540311173974,0.8150156589442303,0.19444444444444445,0.01300728227943182,0.6470588235294118,0.9999941900554241,0.02250412292778492,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,18,0.9952239789196312,0.6761925367424089,0.16666666666666666,0.015474585816264153,0.5,0.9999955149121568,0.01922347955405712,0.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,19,0.999820515121601,0.984159779614325,0.1527777777777778,0.014945167116820812,0.8333333333333334,0.9999981628703757,0.03941674903035164,1.0
foundation,29,two crescents,OOD shape,2,8.0,0.15,360.0,20,0.9931175595238095,0.6408157811650459,0.2222222222222222,0.028324496001005173,0.45454545454545453,0.9999990875819054,0.014445047825574875,0.0
