seed,depth,task,auc,average_precision,iou_top7,centroid_error,relative_residual
29,4,79,0.9951362641734633,0.9660033659305893,0.6545454545454545,0.0081903962418437,4.135828495025635
29,4,80,0.99994918699187,0.998765243902439,0.5555555555555556,0.004369797185063362,0.6793884634971619
29,4,81,0.9999028428191128,0.9982250910705668,0.7361111111111112,0.004269132390618324,1.0606689453125
29,4,82,0.9996887966804978,0.9951344105039698,0.8333333333333334,0.0029030474834144115,1.2270348072052002
29,4,83,0.9984965232099229,0.9841499157103806,0.8045977011494253,0.013589877635240555,3.0825250148773193
29,4,84,0.9998040027004071,0.9959648423908201,0.6527777777777778,0.01604583114385605,0.7787436842918396
29,4,85,1.0,0.9999999999999999,0.6111111111111112,0.0021662083454430103,0.7114733457565308
29,4,86,0.997698904454023,0.9795310214589972,0.7319587628865979,0.003230796894058585,3.9227662086486816
29,4,87,0.9986253485723263,0.9857453299836095,0.8658536585365854,0.008944172412157059,2.6509177684783936
29,4,88,0.9988709207459208,0.9883902738929686,0.797752808988764,0.005425761919468641,3.9155495166778564
29,4,89,0.9990419967893946,0.9893655251131863,0.8333333333333334,0.0015919163124635816,3.2356138229370117
29,4,90,0.996722341954023,0.9729671293565272,0.7319587628865979,0.004868487827479839,4.2914018630981445
29,4,91,0.9963850122823767,0.9732208137784024,0.7128712871287128,0.008666666224598885,4.074904918670654
29,4,92,0.9996765572068161,0.9950645601937234,0.8472222222222222,0.007333004847168922,1.152597427368164
29,4,93,0.9999536178107606,0.9990118577075099,0.6111111111111112,0.0059573836624622345,0.7131415009498596
29,4,94,0.9997380247062855,0.9951415830283846,0.7083333333333334,0.01154348161071539,1.0197793245315552
29,4,95,0.9998472699503629,0.9973813912899793,0.75,0.0048324307426810265,0.9485474824905396
29,4,96,0.9999262101534829,0.9987124760855963,0.7777777777777778,0.0012457935372367501,1.2714580297470093
29,4,97,0.9992620786080473,0.9918064405685131,0.8554216867469879,0.011667629703879356,3.5882039070129395
29,4,98,0.9994557823129252,0.9891557411065349,0.6805555555555556,0.012257169000804424,0.8610684275627136
29,4,99,0.9998127436460514,0.9969470986828043,0.8472222222222222,0.00779793132096529,1.1539247035980225
29,4,100,0.9979458512931034,0.9816790348228935,0.7319587628865979,0.01149189192801714,3.5435235500335693
29,4,101,0.9964619164619164,0.9731138976398214,0.71,0.012627065181732178,4.61033296585083
29,4,102,0.9996204213323212,0.9946453791705642,0.9166666666666666,0.0067173391580581665,1.656632900238037
29,4,103,0.9975255769688317,0.9770902158224561,0.7608695652173914,0.008886575698852539,3.913203716278076
29,4,104,0.9996487222271011,0.9944643100996311,0.8194444444444444,0.017118554562330246,1.2428772449493408
29,4,105,0.9996479109382335,0.9946076684238365,0.8611111111111112,0.00647778483107686,1.5842244625091553
29,4,106,0.9990549427787272,0.9900491791008192,0.8554216867469879,0.010506787337362766,3.8197498321533203
29,4,107,0.999699784219908,0.9942073901234767,0.7638888888888888,0.008599752560257912,1.2126801013946533
29,4,108,0.9997858213750268,0.9968647575432952,0.8055555555555556,0.009672151878476143,1.1936558485031128
29,4,109,0.9998911126113373,0.9977825080078285,0.6527777777777778,0.008326739072799683,0.7579339146614075
29,4,110,0.9988476441525143,0.9855268356610888,0.8354430379746836,0.011679255403578281,2.4117214679718018
29,4,111,0.9997026906496209,0.9957303851745006,0.875,0.0014554724330082536,1.8067959547042847
29,4,112,0.9994064329830753,0.9921342247682345,0.8513513513513513,0.01486180815845728,1.5573694705963135
29,4,113,0.9974692106736331,0.9794081547827244,0.782608695652174,0.0076050469651818275,4.203043460845947
29,4,114,0.9987479545792631,0.9867164889872357,0.7954545454545454,0.012358013540506363,3.3781862258911133
29,4,115,0.9998888592513558,0.9977882797731569,0.6388888888888888,0.007150440942496061,0.7763906121253967
29,4,116,0.9961308931768451,0.9720489145766366,0.6545454545454545,0.00816344190388918,4.013227939605713
29,4,117,0.9982750416369259,0.9844494404151901,0.8,0.01335485652089119,3.857996940612793
29,4,118,0.9991963029937713,0.9911165101406835,0.8641975308641975,0.01259667705744505,2.379593849182129
29,4,119,0.9976811383061384,0.9776900667616406,0.7582417582417582,0.020863885059952736,4.185944080352783
29,4,120,0.9983439443565304,0.9829102626218077,0.7865168539325843,0.012027248740196228,3.158472776412964
29,4,121,0.9981697552047586,0.9832131037120231,0.7659574468085106,0.006477496586740017,4.179727554321289
29,4,122,0.996029760117439,0.9674486939932929,0.7422680412371134,0.015440862625837326,3.904538869857788
29,4,123,0.9998151950718686,0.996483842946162,0.6944444444444444,0.015511108562350273,0.9431269764900208
29,4,124,0.9998417220639443,0.9971610392510251,0.7222222222222222,0.005949683021754026,0.8691518902778625
29,4,125,1.0,1.0,0.5833333333333334,0.005680565722286701,0.6813027858734131
29,4,126,0.9995989412047807,0.9942557966633545,0.9027777777777778,0.010499265044927597,1.4254615306854248
29,4,127,0.9996251874062968,0.994053004336367,0.8055555555555556,0.012417140416800976,1.264247179031372
29,4,128,0.9965904969169387,0.9728978599746667,0.6857142857142857,0.014529784210026264,4.176395893096924
29,4,129,0.9999061825687213,0.9983517094449659,0.7638888888888888,0.015566798858344555,0.9565852284431458
29,4,130,0.9995870703466958,0.9937108702555386,0.875,0.006369832903146744,1.486426830291748
29,4,131,0.9969962204097871,0.976032875290748,0.6545454545454545,0.01319208275526762,3.9271531105041504
29,4,132,0.9985188422688422,0.9852863591144316,0.797752808988764,0.0037345022428780794,3.6432504653930664
29,4,133,0.99994557230719,0.9990975058818623,0.7916666666666666,0.012700340710580349,1.1835606098175049
29,4,134,0.996931476931477,0.9765348208033107,0.7272727272727273,0.0013434934662654996,4.323353290557861
29,4,135,1.0,1.0000000000000002,0.5972222222222222,0.0011083832941949368,0.7313889265060425
29,4,136,0.9959705159705159,0.969862907516108,0.71,0.015986410900950432,4.019433498382568
29,4,137,0.9996256510416667,0.9945512678064148,0.8888888888888888,0.004612772259861231,1.6283811330795288
29,4,138,0.9977257883933569,0.9810309215600794,0.782608695652174,0.009733338840305805,3.296691656112671
29,4,139,0.9970137082910917,0.9749004460274012,0.7346938775510204,0.009321040473878384,3.982011556625366
29,4,140,0.9998340563734206,0.996240163419307,0.5972222222222222,0.01080015953630209,0.8010958433151245
29,4,141,0.9991749644381224,0.9906698458765584,0.8961038961038961,0.01018860749900341,2.67966365814209
29,4,142,0.9985699693564862,0.9856122334306852,0.7692307692307693,0.008756624534726143,4.423761367797852
29,4,143,0.9985496107502355,0.9851059308622242,0.8160919540229885,0.0128417257219553,4.239243507385254
29,4,144,0.9995419720186542,0.9941861555208624,0.8974358974358975,0.008991550654172897,3.033143997192383
29,4,145,0.9997322767187835,0.995486826379526,0.8055555555555556,0.008195538073778152,1.0350782871246338
29,4,146,0.9994616047255722,0.992342644848766,0.8918918918918919,0.010035842657089233,2.2331418991088867
29,4,147,0.9974067866291388,0.9789629895971982,0.6990291262135923,0.008137807250022888,4.270238399505615
29,4,148,0.9971402425074354,0.9758820877731743,0.7659574468085106,0.013644831255078316,4.928308486938477
29,4,149,0.9989539194915253,0.9876621050534395,0.8536585365853658,0.005061248783022165,4.184405326843262
29,4,150,0.9996502341488059,0.9938108764437741,0.7361111111111112,0.008052022196352482,0.929987907409668
29,4,151,0.9982274565786344,0.9837611933071764,0.8,0.00489977840334177,3.763666868209839
29,4,152,0.9998693351336049,0.9971903325868983,0.6527777777777778,0.010180925950407982,0.7191647887229919
29,4,153,0.9995375187882992,0.9933208894345009,0.875,0.008869260549545288,1.518310546875
29,4,154,0.9997386702672096,0.994714583246146,0.6527777777777778,0.007515122648328543,1.194763422012329
29,4,155,0.9998155253837072,0.9965884040589005,0.7777777777777778,0.011107285507023335,0.9987790584564209
29,4,156,0.99994918699187,0.998765243902439,0.5555555555555556,0.005911344196647406,0.6222864985466003
29,4,157,0.9985490753911805,0.9832560270900031,0.8717948717948718,0.014852427877485752,2.259610414505005
29,4,158,0.9968599409295819,0.9737120967721893,0.6857142857142857,0.00348395062610507,3.3923885822296143
29,4,159,0.9967820520083848,0.9717582363410613,0.7395833333333334,0.0013356376439332962,2.720642328262329
29,4,160,0.9998698425094363,0.9967239915398304,0.5416666666666666,0.008399139158427715,0.701766848564148
29,4,161,0.9997149755214272,0.9956335670416552,0.8611111111111112,0.00810283049941063,1.5791734457015991
29,4,162,0.9989184642191913,0.9893787256510234,0.8089887640449438,0.00372111308388412,4.103684425354004
29,4,163,0.9998219373219374,0.9967941387752708,0.7222222222222222,0.005157792009413242,0.9038025736808777
29,4,164,0.9995039682539683,0.9940361652654229,0.92,0.008390475064516068,2.7538232803344727
29,4,165,0.9989564698867025,0.9883781100018914,0.875,0.013093867339193821,3.050786018371582
29,4,166,0.9997446504264338,0.9962094578324585,0.8472222222222222,0.004159219563007355,1.6872141361236572
29,4,167,0.9991266239336235,0.986720918210837,0.9041095890410958,0.015027021989226341,1.517931580543518
29,4,168,0.9997503121098626,0.9944738054373956,0.625,0.006929456256330013,0.6478542685508728
29,4,169,0.9996247302748851,0.9932551545335756,0.7638888888888888,0.009247704409062862,1.2641583681106567
29,4,170,0.999923780487805,0.9981242182614134,0.5555555555555556,0.005263806786388159,0.6111977100372314
29,4,171,0.9994545600385016,0.991903952218621,0.8767123287671232,0.007745071314275265,1.622714638710022
29,4,172,0.9992616293379276,0.9897716718077925,0.9178082191780822,0.010206681676208973,1.5450477600097656
29,4,173,0.9983055939433996,0.9840756026874765,0.7888888888888889,0.018472133204340935,3.567765951156616
29,4,174,0.9999237804878048,0.9982558139534885,0.5555555555555556,0.011696720495820045,0.5756456851959229
29,4,175,1.0,1.0000000000000002,0.6527777777777778,0.004908454604446888,0.8385491371154785
29,4,176,0.9994923701698253,0.9928104609580461,0.9178082191780822,0.006470463238656521,1.813511610031128
29,4,177,1.0,1.0,0.6666666666666666,0.007828114554286003,0.838539719581604
29,4,178,0.9986844578086825,0.9854032946651112,0.8045977011494253,0.005613922607153654,3.685091257095337
29,4,179,0.9998251170744029,0.9971695195186432,0.7361111111111112,0.011903049424290657,0.9168460369110107
29,4,180,0.9975412157951392,0.9792844052605761,0.7578947368421053,0.008731337264180183,3.8372528553009033
29,4,181,0.9999452339877872,0.9986139986139984,0.5138888888888888,0.015172524377703667,0.5549414157867432
29,4,182,0.9997112376674421,0.9961454517704518,0.8767123287671232,0.013122012838721275,1.4530539512634277
29,4,183,0.9973735698183829,0.9790138146993718,0.7058823529411765,0.010583006776869297,3.914945602416992
29,4,184,0.9996256510416667,0.994320378403801,0.8888888888888888,0.012021869421005249,1.9608498811721802
29,4,185,0.9979831171038468,0.9822405820768889,0.7578947368421053,0.011529788374900818,3.620185136795044
29,4,186,0.9973784194528875,0.9763159393533907,0.8352941176470589,0.012599749490618706,4.300383567810059
29,4,187,0.9989936440677967,0.9883538276310557,0.8536585365853658,0.010483859106898308,2.4500892162323
29,4,188,0.9996425105970074,0.9946086255283512,0.8472222222222222,0.006311916746199131,1.1383564472198486
29,4,189,1.0,0.9999999999999998,0.5277777777777778,0.0063413954339921474,0.565384566783905
29,4,190,0.9996357842021398,0.995023187947117,0.9315068493150684,0.0045167687349021435,1.9617077112197876
29,4,191,0.9997679731562791,0.9961255834138287,0.8055555555555556,0.007690445985645056,1.5835585594177246
29,6,0,0.9999718848403059,0.9992492492492493,0.5,0.008359771221876144,0.47187310457229614
29,6,1,0.9983269106817153,0.9807886706067928,0.8625,0.002366137458011508,0.566656768321991
29,6,2,0.997966975752467,0.9784492568040538,0.7555555555555555,0.005713623017072678,0.6457877159118652
29,6,3,0.9995210016021671,0.9920458087150581,0.875,0.005897029303014278,1.0192883014678955
29,6,4,0.999930426716141,0.9984953287818901,0.6111111111111112,0.011190099641680717,2.1676666736602783
29,6,5,0.9997786304604487,0.9963255486942196,0.7777777777777778,0.012976584956049919,2.812324047088623
29,6,6,0.9983050847457627,0.9812451439426062,0.8095238095238095,0.0025846234057098627,0.5512797832489014
29,6,7,0.998445480790584,0.9816131180887827,0.8271604938271605,0.006056002341210842,0.5099102854728699
29,6,8,0.99899168863345,0.9876260044705338,0.8831168831168831,0.005960441660135984,0.4837930202484131
29,6,9,0.9997144285000358,0.9955311047064034,0.8055555555555556,0.00647073145955801,1.966630220413208
29,6,10,0.9994154565591927,0.992355034726133,0.8421052631578947,0.011206140741705894,0.5195289850234985
29,6,11,0.9959148633847429,0.9684814248692297,0.6339285714285714,0.006810539402067661,0.8912702202796936
29,6,12,0.9999077626918536,0.9984329947124865,0.7777777777777778,0.013477275148034096,2.8026905059814453
29,6,13,0.9995530769679187,0.9929390410733094,0.7361111111111112,0.003551546949893236,3.127180576324463
29,6,14,0.9996822154125525,0.9931031232742434,0.625,0.010170206427574158,1.6403040885925293
29,6,15,0.9980041652204096,0.9792478973455817,0.7954545454545454,0.00359121966175735,0.6074144840240479
29,6,16,0.9999812365137442,0.9996753246753247,0.7638888888888888,0.007163563743233681,1.9121594429016113
29,6,17,0.997757313788135,0.9774023688074234,0.7840909090909091,0.006771067623049021,0.6346676349639893
29,6,18,0.9967896126132553,0.9735923353659207,0.6728971962616822,0.0032280022278428078,0.9676095843315125
29,6,19,0.9961883019598651,0.9684098546650369,0.6574074074074074,0.009210756979882717,0.8579142689704895
29,6,20,0.997932719413644,0.9777461294686152,0.7840909090909091,0.014616241678595543,0.5722755789756775
29,6,21,0.9976979281353218,0.9788579638410698,0.7244897959183674,0.00306465825997293,0.7570828199386597
29,6,22,0.9966764214046823,0.9717023972649337,0.6761904761904762,0.010934354737401009,0.7944587469100952
29,6,23,0.9998932422333725,0.9973346828609985,0.5277777777777778,0.0023395023308694363,0.7947335839271545
29,6,24,0.9982456829399212,0.9810621274083249,0.8214285714285714,0.012682030908763409,0.6126337051391602
29,6,25,0.9985064011379801,0.9812365420351457,0.8481012658227848,0.008220239542424679,0.4977002441883087
29,6,26,0.9964882943143814,0.9701653269672079,0.6761904761904762,0.008403460495173931,0.7393661141395569
29,6,27,0.9983842641376888,0.9809099214563832,0.8375,0.0087434072047472,0.5238558053970337
29,6,28,0.999683850004391,0.9955945655098197,0.8194444444444444,0.0074003213085234165,1.8770184516906738
29,6,29,0.9996084639871985,0.994113236011042,0.8472222222222222,0.016160497441887856,1.609892725944519
29,6,30,0.9998834113829353,0.9978477325800008,0.7361111111111112,0.005458627827465534,2.4852802753448486
29,6,31,0.9990836941903256,0.9884597702632805,0.8571428571428571,0.006549886427819729,0.4407638907432556
29,6,32,0.998890857496795,0.9861556824001452,0.8354430379746836,0.005188959185034037,0.4583653211593628
29,6,33,0.9981357775361193,0.9795026703523789,0.8333333333333334,0.002806605538353324,0.5577812194824219
29,6,34,0.9999219055056618,0.9980267483303922,0.5416666666666666,0.012802730314433575,1.0674190521240234
29,6,35,0.9993815104166667,0.991195625228761,0.863013698630137,0.007816780358552933,0.37321484088897705
29,6,36,0.9977550287356323,0.9797916714242347,0.7319587628865979,0.007737234700471163,0.6859556436538696
29,6,37,0.9992923947821806,0.9909090710972508,0.8666666666666667,0.010775811970233917,0.37774670124053955
29,6,38,0.9983504182867915,0.9828698630731977,0.8433734939759037,0.00438722874969244,0.6180264353752136
29,6,39,0.9984732400621807,0.9823293563952065,0.8271604938271605,0.006036585662513971,0.552290141582489
29,6,40,0.998876009834914,0.9861611254370078,0.8846153846153846,0.006091263610869646,0.4738849997520447
29,6,41,0.9999388435311746,0.9981904607573056,0.4583333333333333,0.0072953240014612675,0.890575110912323
29,6,42,0.9996100999703676,0.9945983942951119,0.9305555555555556,0.00584708945825696,0.3501216173171997
29,6,43,0.9995071868583162,0.9902455066252043,0.6944444444444444,0.00791117362678051,2.8166487216949463
29,6,44,0.9991046361635936,0.9878651497435709,0.88,0.007810547482222319,0.4997197389602661
29,6,45,0.9965988685344828,0.9680981562312951,0.7142857142857143,0.009040880016982555,0.7438487410545349
29,6,46,0.9969063545150502,0.9737005886265898,0.6923076923076923,0.005080550443381071,0.73588627576828
29,6,47,0.9979118104118103,0.9793331512889318,0.797752808988764,0.005736251827329397,0.5292313098907471
29,6,48,0.9965510033444815,0.9716579766759156,0.6761904761904762,0.004188549239188433,0.8186190128326416
29,6,49,0.999817779513211,0.9951347483795685,0.5416666666666666,0.004473273642361164,0.7828727960586548
29,6,50,1.0,1.0,0.625,0.0011558658443391323,2.0239765644073486
29,6,51,0.9994081493284771,0.9922648604553188,0.88,0.005266060121357441,0.40791070461273193
29,6,52,0.9995019185360094,0.9905616884344128,0.7777777777777778,0.00435678893700242,1.3901722431182861
29,6,53,0.9998666311016271,0.9971388889999037,0.6388888888888888,0.008232015185058117,2.215486526489258
29,6,54,1.0,1.0,0.6944444444444444,0.007753897923976183,2.903599977493286
29,6,55,0.9964606206447084,0.9727945517719742,0.6605504587155964,0.005638023838400841,0.7200219035148621
29,6,56,0.9998183109525461,0.9974004369066503,0.875,0.007027336861938238,0.6794438362121582
29,6,57,0.9997473913296931,0.9952896777259121,0.7361111111111112,0.004165781196206808,2.6948044300079346
29,6,58,0.9990742848471053,0.987370816230138,0.9054054054054054,0.003330242121592164,0.6302774548530579
29,6,59,0.9967148556920047,0.9726346589693782,0.6857142857142857,0.01496207807213068,0.8912265300750732
29,6,60,0.9999503759025383,0.9988655700510494,0.5694444444444444,0.006971325725317001,1.4439458847045898
29,6,61,0.9999110874010847,0.9980877125841531,0.6388888888888888,0.004324482288211584,2.625516653060913
29,6,62,0.99958084635504,0.9938351776404082,0.8611111111111112,0.003970452584326267,0.4764067530632019
29,6,63,0.999786484466745,0.9950619555882712,0.5277777777777778,0.009593788534402847,1.1137231588363647
29,6,64,0.9962996950948758,0.9703714271244739,0.6339285714285714,0.00407419353723526,0.8541777729988098
29,6,65,0.9997820401046207,0.9967776932663209,0.8611111111111112,0.0024561004247516394,1.3169935941696167
29,6,66,0.9982720552942306,0.9798268343193312,0.8395061728395061,0.006604968104511499,0.5629138946533203
29,6,67,0.9992997198879552,0.9907962199876768,0.8947368421052632,0.005169244948774576,0.47119635343551636
29,6,68,0.9998511277076148,0.9962882046377146,0.5694444444444444,0.006256639026105404,1.0907094478607178
29,6,69,0.999755490352983,0.9951169268761523,0.6388888888888888,0.005180295556783676,1.88242506980896
29,6,70,0.9999422215802397,0.9984555984555985,0.4861111111111111,0.006871375720947981,0.43650022149086
29,6,71,0.9997503121098626,0.9946354427418901,0.625,0.009203617461025715,2.097539186477661
29,6,72,0.9994131848970559,0.9922113258452696,0.8356164383561644,0.0032441276125609875,1.6197564601898193
29,6,73,0.9970640242885264,0.9727038546000268,0.7070707070707071,0.0034471717663109303,0.6681408882141113
29,6,74,0.9975177304964539,0.975755680459728,0.7473684210526316,0.004735068883746862,0.7432109713554382
29,6,75,0.9968638441263804,0.9699283515904839,0.69,0.002363333012908697,0.7125194072723389
29,6,76,0.999778328597626,0.9959335471887196,0.7083333333333334,0.0046513997949659824,2.7839837074279785
29,6,77,0.9974993174993175,0.9771530244232496,0.71,0.006046236027032137,0.7145293354988098
29,6,78,0.9959793452649521,0.9681745579774264,0.6605504587155964,0.004454490728676319,0.8806103467941284
29,6,79,0.9957728267356276,0.9662759918299534,0.6396396396396397,0.005405215546488762,0.8857423663139343
29,6,80,0.9999237804878048,0.9981845238095237,0.5555555555555556,0.002845742739737034,1.0291160345077515
29,6,81,0.9999222742552902,0.9986150816339494,0.7361111111111112,0.002451271051540971,3.331824541091919
29,6,82,0.9997060857538036,0.9956527371001613,0.8333333333333334,0.0038602976128458977,2.2794759273529053
29,6,83,0.9977322558416337,0.975711720336981,0.7840909090909091,0.013818583451211452,0.6352095007896423
29,6,84,0.9999346675668024,0.9987234042553194,0.6527777777777778,0.01604583114385605,2.1682698726654053
29,6,85,1.0,1.0,0.6111111111111112,0.005571331828832626,1.7204214334487915
29,6,86,0.9967560165229884,0.9703774625572092,0.7319587628865979,0.006464069709181786,0.7449583411216736
29,6,87,0.9983111425317152,0.9821929440226445,0.8433734939759037,0.009591077454388142,0.5584248900413513
29,6,88,0.9980089355089354,0.9802179977770908,0.797752808988764,0.005723257549107075,0.5881039500236511
29,6,89,0.9983558593547719,0.9823682526507567,0.8117647058823529,0.009124087169766426,0.6222975254058838
29,6,90,0.9964641702586207,0.9680466610778744,0.7142857142857143,0.007488347589969635,0.7058430314064026
29,6,91,0.9975435246666594,0.9781699264217854,0.7128712871287128,0.0033962884917855263,0.6841086745262146
29,6,92,0.9998297669509558,0.997238621057875,0.8472222222222222,0.0001649597252253443,1.6891579627990723
29,6,93,0.9999536178107606,0.9990118577075099,0.6111111111111112,0.004172767512500286,1.6930190324783325
29,6,94,0.9997178727606151,0.9948282998203646,0.7083333333333334,0.013071160763502121,2.4143412113189697
29,6,95,0.9998472699503628,0.9974078273406701,0.75,0.004327543079853058,2.7515203952789307
29,6,96,0.9999262101534829,0.9987124760855963,0.7777777777777778,0.006542800460010767,2.743940830230713
29,6,97,0.9987571850240795,0.9861875665237521,0.8117647058823529,0.003354258369654417,0.5571672320365906
29,6,98,0.9995185766614337,0.9901222861591134,0.6805555555555556,0.012257169000804424,2.6269590854644775
29,6,99,0.9998467902558602,0.9974986968266155,0.8472222222222222,0.007595936302095652,1.9368512630462646
29,6,100,0.9974519576149425,0.9768815321681572,0.7319587628865979,0.00591123616322875,0.6287756562232971
29,6,101,0.9968768768768769,0.9719265616208687,0.71,0.005228049587458372,0.6919716000556946
29,6,102,0.9994780793319415,0.9926894460308964,0.8904109589041096,0.0024252652656286955,0.5782163143157959
29,6,103,0.9974423031168214,0.9751108252705691,0.7608695652173914,0.008646240457892418,0.5851740837097168
29,6,104,0.9997541055589707,0.9962166251371275,0.8194444444444444,0.0003497930592857301,1.8260715007781982
29,6,105,0.9996479109382336,0.9945813343671883,0.8611111111111112,0.002450935309752822,0.8671961426734924
29,6,106,0.998562995184092,0.9846134311825112,0.8117647058823529,0.004501694347709417,0.5009365677833557
29,6,107,0.999699784219908,0.9942073901234767,0.7638888888888888,0.010870466008782387,0.8450633883476257
29,6,108,0.9998215178125224,0.9974645030425964,0.8055555555555556,0.005916484631597996,2.6673669815063477
29,6,109,0.9999346675668024,0.9986788739941429,0.6527777777777778,0.0031930473633110523,2.3250296115875244
29,6,110,0.99838670181352,0.9798495331393895,0.8354430379746836,0.011679255403578281,0.5007230639457703
29,6,111,0.9997687593941496,0.9964823775631935,0.875,0.005623968318104744,0.7105556726455688
29,6,112,0.9993743482794578,0.9916193520153227,0.8767123287671232,0.007176515180617571,0.9554526209831238
29,6,113,0.9973992349318903,0.97485900307782,0.7446808510638298,0.0049814991652965546,0.7657017707824707
29,6,114,0.9979917687310954,0.9783191216555732,0.7555555555555555,0.006297440268099308,0.6266733407974243
29,6,115,0.9998666311016271,0.9973051879857173,0.6388888888888888,0.005298159085214138,2.1265511512756348
29,6,116,0.9968171871891786,0.9742456618978798,0.6545454545454545,0.009298310615122318,0.8361790180206299
29,6,117,0.9978110873185819,0.9782839568738315,0.7608695652173914,0.0074386317282915115,0.7192924618721008
29,6,118,0.9987810595405532,0.9860486826687748,0.8192771084337349,0.003948927391320467,0.5441904664039612
29,6,119,0.9975961538461539,0.975938699786947,0.7391304347826086,0.007772472687065601,0.6263594627380371
29,6,120,0.9974239134434917,0.9734614228727689,0.7865168539325843,0.005559946410357952,0.7184322476387024
29,6,121,0.9975749256463052,0.9767658810492359,0.7473684210526316,0.0009332375484518707,0.6997331380844116
29,6,122,0.9972085988500762,0.9748194272390496,0.7244897959183674,0.007761482149362564,0.7591409087181091
29,6,123,0.9998562628336756,0.9972175626814355,0.6944444444444444,0.0135292774066329,2.962345600128174
29,6,124,0.9999208610319721,0.9985620598828147,0.7222222222222222,0.0009645738755352795,2.808997869491577
29,6,125,1.0,1.0,0.5833333333333334,0.013085619546473026,2.291111469268799
29,6,126,0.9994385176866929,0.9922285694855877,0.8767123287671232,0.004806068260222673,0.9491691589355469
29,6,127,0.9996608838437924,0.9945972732941972,0.8055555555555556,0.008267506957054138,0.5733442902565002
29,6,128,0.9967873983107932,0.9732904714169384,0.6698113207547169,0.006427934393286705,0.8203377723693848
29,6,129,0.9999624730274884,0.9993447461629279,0.7638888888888888,0.015566798858344555,3.0799171924591064
29,6,130,0.999603587532828,0.9939626896506685,0.875,0.006369832903146744,0.5374006032943726
29,6,131,0.996787348319077,0.9738176829161114,0.6396396396396397,0.01511316280812025,0.9650042653083801
29,6,132,0.9974868881118881,0.9754882259965993,0.797752808988764,0.0027724774554371834,0.6147244572639465
29,6,133,0.99998185743573,0.999697519661222,0.7916666666666666,0.009100074879825115,2.4085896015167236
29,6,134,0.9965929565929565,0.9704335967964721,0.693069306930693,0.008511068299412727,0.8730645179748535
29,6,135,1.0,1.0,0.5972222222222222,0.0006982155027799308,1.1295177936553955
29,6,136,0.9965165165165165,0.9694184797422524,0.71,0.0004699595447164029,0.8072270154953003
29,6,137,0.99951171875,0.9926940293655807,0.8888888888888888,0.002256163163110614,0.7949141263961792
29,6,138,0.9976208247807427,0.977710415818671,0.782608695652174,0.00418627867475152,0.6837896704673767
29,6,139,0.9968704544452771,0.9714919214260218,0.7171717171717171,0.006155208684504032,0.7124150395393372
29,6,140,0.9998577626057891,0.9967232552067467,0.5972222222222222,0.012068930082023144,1.9932581186294556
29,6,141,0.9989331436699858,0.9866971575208173,0.8717948717948718,0.013806643895804882,0.5237005352973938
29,6,142,0.9975845700895271,0.9757798618022433,0.7692307692307693,0.006380729842931032,0.6411681771278381
29,6,143,0.9981653195814945,0.9805892967905727,0.7954545454545454,0.0031862740870565176,0.6151036024093628
29,6,144,0.9989590273151233,0.987154144616113,0.85,0.006363654043525457,0.5367948412895203
29,6,145,0.9997501249375312,0.9958477805540397,0.8055555555555556,0.005682793911546469,2.559821367263794
29,6,146,0.9992462466158011,0.9894480179988141,0.8918918918918919,0.0030412955675274134,0.6489683985710144
29,6,147,0.996120721461476,0.9668497886532181,0.6826923076923077,0.004694354720413685,0.7592553496360779
29,6,148,0.997391901166781,0.9763846797227871,0.7659574468085106,0.006171617191284895,0.7572147846221924
29,6,149,0.9983845338983052,0.9811836722960029,0.8095238095238095,0.007437598425894976,0.5539914965629578
29,6,150,0.9997279598935157,0.995004312197959,0.7361111111111112,0.00548947649076581,2.953697443008423
29,6,151,0.9978229835831549,0.9785249808165692,0.7802197802197802,0.006865289062261581,0.6379408836364746
29,6,152,0.9998693351336049,0.9971903325868983,0.6527777777777778,0.01022698637098074,2.2327826023101807
29,6,153,0.999421898485374,0.9920520217097685,0.8493150684931506,0.0032913426402956247,0.5625521540641785
29,6,154,0.9996951153117446,0.9940274418381134,0.6527777777777778,0.006048918701708317,1.8055992126464844
29,6,155,0.9999077626918536,0.9984099957468183,0.7777777777777778,0.005757639650255442,3.1433331966400146
29,6,156,1.0,1.0,0.5555555555555556,0.005911344196647406,0.6996368169784546
29,6,157,0.9983926031294452,0.9789101201389316,0.8481012658227848,0.004342046566307545,0.4619409441947937
29,6,158,0.9960723353541634,0.9675332345487312,0.6542056074766355,0.0036244119983166456,0.868442952632904
29,6,159,0.9963514815024644,0.9667308588039182,0.7216494845360825,0.0007160583045333624,0.6728433966636658
29,6,160,0.9999739685018874,0.9993589743589744,0.5416666666666666,0.008399139158427715,0.9094048142433167
29,6,161,0.9996479109382336,0.9946800622746901,0.8611111111111112,0.005531417205929756,0.7537117600440979
29,6,162,0.997981133209157,0.9800219802242995,0.7692307692307693,0.01255030371248722,0.6391547918319702
29,6,163,0.9998615068059513,0.9975661940266611,0.7222222222222222,0.007937799207866192,3.1267213821411133
29,6,164,0.999124649859944,0.9894709504575574,0.8947368421052632,0.008014589548110962,0.4269377291202545
29,6,165,0.998522795034423,0.9833090567468774,0.8072289156626506,0.002355672186240554,0.5300859212875366
29,6,166,0.9996765572068161,0.9951982928319827,0.8472222222222222,0.003507656743749976,0.7268601655960083
