case,beta,n_tokens,time,trial,geometry,speed,selected_group_mass,extreme_eigenspace_mass,min_correlation,max_correlation,mean_abs_correlation,mean_vector_norm,mass_0,mass_1,mass_2,mass_3
nd_simple,0.03,5,100.0,4,nonconverged,0.004683593210233836,0.77793915189592,0.7982179725442938,-0.9448478797325166,1.0,0.6440133185303636,0.06920509501264507,0.020278820648373778,0.20156067964195987,0.00022134781374653426,0.77793915189592
nd_simple,0.03,5,100.0,5,nonconverged,0.008296969634157597,0.7847484899655103,0.9179213073452179,-0.961871224936866,1.0000000000000002,0.6387979457155915,0.09466595706761186,0.13317281737970765,0.07944741233602139,0.002631280318760779,0.7847484899655103
nd_simple,0.03,5,100.0,6,nonconverged,0.002051808081975127,0.7679320259108409,0.7818811610317964,-0.9198300916281738,1.0,0.6475268340303131,0.044480701160725104,0.013949135120955525,0.0002643779851025111,0.21785446098310118,0.7679320259108409
nd_simple,0.03,5,100.0,7,nonconverged,0.0010568485583146371,0.7708735266220046,0.7723397275230763,-0.9271838194730875,1.0,0.6468921394891081,0.04986269556204999,0.0014662009010717296,0.09342056881896119,0.1342397036579625,0.7708735266220046
nd_simple,0.03,5,100.0,8,nonconverged,0.003533632491462151,0.776643054768193,0.7868480909582066,-0.9416076372706987,1.0000000000000002,0.6447186987319021,0.06500031549522196,0.01020503619001362,0.19739231131214385,0.015759597729649643,0.776643054768193
nd_simple,0.03,5,100.0,9,nonconverged,0.0011318290536859149,0.7895372297233705,0.999431600766586,-0.9738430743084265,1.0,0.6352559400291581,0.10860592974913261,0.20989437104321557,0.00024726383718858376,0.0003211353962253191,0.7895372297233705
nd_simple,0.03,5,100.0,10,nonconverged,0.008036147860541245,0.7853520686654821,0.9269702394073333,-0.9633801716637145,1.0000000000000002,0.6383789137560436,0.09642027273952941,0.14161817074185115,0.07243918269660445,0.0005905778960625029,0.7853520686654821
nd_simple,0.03,5,100.0,11,nonconverged,0.004215524388625936,0.7712841293077981,0.8024333712739983,-0.9282103497454215,1.0000000000000002,0.64599371411874,0.056612972939142574,0.031149241966200215,0.03071114506491578,0.1668554836610861,0.7712841293077981
nd_simple,0.03,5,100.0,12,nonconverged,0.0025313022052499364,0.7893138120648722,0.9953366212605533,-0.9732845301621804,1.0000000000000002,0.6354270227928688,0.10797398652316667,0.20602280919568114,0.004654400917108608,8.977822338168066e-06,0.7893138120648722
nd_simple,0.03,5,100.0,13,nonconverged,0.006078428106300504,0.7879680446134005,0.9769366037278719,-0.969920111537984,1.0000000000000002,0.6363062969201455,0.1046659565660375,0.18896855911447136,0.01586645034453707,0.007196945927591268,0.7879680446134005
nd_simple,0.03,5,100.0,14,nonconverged,0.0032380096518990335,0.7891354013870221,0.9922543450875372,-0.9728385034675555,1.0000000000000002,0.6355591343955191,0.107483452138386,0.20311894370051511,0.007713381513306793,3.2273399156115225e-05,0.7891354013870221
nd_simple,0.03,5,100.0,15,nonconverged,0.0014939278338550578,0.7895057701589941,0.9991285341680274,-0.973764425397492,1.0,0.6352733026846735,0.10854196355447628,0.20962276400903326,0.00019689153984959432,0.0006745742921231729,0.7895057701589941
nd_simple,0.03,5,100.0,16,nonconverged,0.003937987169543285,0.7889068102854557,0.9883203430555634,-0.9722670257136394,1.0,0.6357281646516343,0.1068525539175019,0.1994135327701077,0.011595795112935845,8.386183150091354e-05,0.7889068102854557
nd_simple,0.03,5,100.0,17,nonconverged,0.0027945850952959114,0.7892609915250737,0.9946554664865292,-0.973152478812715,1.0000000000000002,0.6354604394493337,0.1078501202620235,0.20539447496145558,0.004992711919522493,0.0003518215939484627,0.7892609915250737
nd_simple,0.03,5,100.0,18,nonconverged,0.0006757513215728751,0.7895661450022083,0.9997795675499108,-0.9739153625055209,1.0,0.6352382792963127,0.10867095547086063,0.21021342254770245,0.00012335596952723154,9.707648056201082e-05,0.7895661450022083
nd_simple,0.03,5,100.0,19,nonconverged,0.00940262534257142,0.7836248946183467,0.9390234288357604,-0.9590622368160742,1.0000000000000002,0.6386388571678872,0.0953357973989323,0.15539853421741373,0.000178117828320867,0.06079845333591878,0.7836248946183467
nd_simple,0.03,5,100.0,20,nonconverged,0.007520974216523432,0.7866023145346216,0.9535776465880282,-0.9665057863384385,1.0000000000000002,0.6373185137468951,0.10072332898829352,0.16697533205340667,0.03874922450049097,0.007673128911480888,0.7866023145346216
nd_simple,0.03,5,100.0,21,nonconverged,0.005539324383719434,0.7737414482618049,0.8131857310356435,-0.9343536247419691,1.0,0.6449578393037374,0.06351164111413014,0.03944428277383859,0.06381166145780419,0.12300260750655238,0.7737414482618049
nd_simple,0.03,5,100.0,22,nonconverged,0.00328930645556113,0.7695557704249569,0.7974474470413885,-0.9238894784850458,1.0,0.6466458708862836,0.051800610913127744,0.027891676616431566,0.0013833277653740232,0.20116922519323763,0.7695557704249569
nd_simple,0.03,5,100.0,23,nonconverged,0.0007446455253049186,0.7687371005457966,0.7689563814377814,-0.9218427514262844,1.0000000000000002,0.6476221224018726,0.04361538809298821,0.00021928089198487355,0.05062970239227409,0.18041391616994468,0.7687371005457966
nd_simple,0.03,5,150.0,0,nonconverged,0.00392691042836721,0.7890348383774933,0.9941856474738118,-0.9725870959437374,1.0000000000000002,0.6355434999338695,0.10754162009614879,0.2051508090963184,0.0004458202928441731,0.005368532233344325,0.7890348383774933
nd_simple,0.03,5,150.0,1,nonconverged,0.0021720542523131566,0.7893866990147025,0.9966189421071664,-0.9734667475367559,1.0000000000000002,0.6353725096846419,0.1081757470613751,0.20723224309246388,0.0033481065516287106,3.295134120510359e-05,0.7893866990147025
nd_simple,0.03,5,150.0,2,nonconverged,0.0036577127153661635,0.7890035720509199,0.9899442512494665,-0.9725089301272996,1.0000000000000002,0.6356576132410433,0.10711633585576621,0.20094067919854663,0.010053653009188528,2.0957413450944608e-06,0.7890035720509199
nd_simple,0.03,5,150.0,3,nonconverged,0.0008297521166770321,0.7895544344879359,0.9995094263792006,-0.9738860862198396,1.0000000000000002,0.6352486050615467,0.10863294137029936,0.20995499189126465,0.0004904917461259245,8.187467362171767e-08,0.7895544344879359
nd_simple,0.03,5,150.0,4,nonconverged,0.007810263395479944,0.7811825802206223,0.8543159821037685,-0.9529564505515553,1.0000000000000002,0.6415420479688773,0.08225789703668765,0.07313340188314624,0.14558956623914304,9.445165708859828e-05,0.7811825802206223
nd_simple,0.03,5,150.0,5,nonconverged,0.005108886741348675,0.7883875589501347,0.9794638335551937,-0.9709688973753365,1.0,0.6361107081616308,0.10541078441362274,0.191076274605059,0.020221079848732174,0.0003150865960742471,0.7883875589501347
nd_simple,0.03,5,150.0,6,nonconverged,0.003527289999072167,0.7698702387151533,0.8010496462085999,-0.9246755967961278,1.0,0.646459362965144,0.05322132681439549,0.031179407493446564,0.00019394737615104437,0.19875640641524922,0.7698702387151533
nd_simple,0.03,5,150.0,7,nonconverged,0.0020012446283093743,0.771231959292694,0.7764045843755828,-0.9280798982320213,1.0,0.6466777098771415,0.05155416664331619,0.0051726250828888765,0.09220648497842167,0.1313889306459955,0.771231959292694
nd_simple,0.03,5,150.0,8,nonconverged,0.006519787329913784,0.7789061099957102,0.8209438699577651,-0.9472652749892779,1.0,0.6431212576018652,0.07418216711924686,0.04203775996205491,0.17038493317274153,0.008671196869493317,0.7789061099957102
nd_simple,0.03,5,150.0,9,nonconverged,0.00035822325768504416,0.7895779610596764,0.9999342573977292,-0.9739449026491909,1.0000000000000002,0.6352307561157591,0.10869864353980109,0.2103562963380529,4.20819084155544e-05,2.3660693855278057e-05,0.7895779610596764
nd_simple,0.03,5,150.0,10,nonconverged,0.004735384918700214,0.7885703133145652,0.9824651325814391,-0.9714257832864125,1.0000000000000002,0.6359788354115146,0.10591001685765306,0.19389481926687396,0.01746873515593527,6.613226262587127e-05,0.7885703133145652
nd_simple,0.03,5,150.0,11,nonconverged,0.007863945415335584,0.7769006924201383,0.8618214012093404,-0.9422517310529666,1.0,0.6427295252621911,0.07626519383209499,0.08492070878920212,0.022709721266390724,0.11546887752426885,0.7769006924201383
nd_simple,0.03,5,150.0,12,nonconverged,0.001063202573293209,0.7895362339042835,0.9991937330481274,-0.9738405847607083,1.0000000000000002,0.6352620960846719,0.10858325438235195,0.20965749914384393,0.0008055921752380537,6.747766346953385e-07,0.7895362339042835
nd_simple,0.03,5,150.0,13,nonconverged,0.002418079399316345,0.7893516097238349,0.9964023835630632,-0.973379024309587,1.0000000000000002,0.6353889042148421,0.10811510823250563,0.2070507738392283,0.0029942208149807406,0.0006033956219562868,0.7893516097238349
nd_simple,0.03,5,150.0,14,nonconverged,0.0013769877272466733,0.7895045639309711,0.9986449349624831,-0.973761409827428,1.0000000000000002,0.6352855606290088,0.10849678104346262,0.20914037103151192,0.001352601106391964,2.463931124896836e-06,0.7895045639309711
nd_simple,0.03,5,150.0,15,nonconverged,0.0004389812674439922,0.7895759101814547,0.9999166325814237,-0.9739397754536365,1.0000000000000002,0.6352318353267641,0.10869467208004617,0.21034072239996898,3.3560904338930005e-05,4.980651423755211e-05,0.7895759101814547
nd_simple,0.03,5,150.0,16,nonconverged,0.0017016387981749679,0.7894629708082805,0.9979253729973195,-0.9736574270207011,1.0000000000000002,0.6353163525783981,0.10838319951579846,0.20846240218903897,0.0020680933688119077,6.533633868780487e-06,0.7894629708082805
nd_simple,0.03,5,150.0,17,nonconverged,0.0011361500667539082,0.7895301898635362,0.999106572742352,-0.9738254746588403,1.0000000000000002,0.6352661422624867,0.10856834801179663,0.20957638287881583,0.0008668774333366188,2.6549824311501984e-05,0.7895301898635362
nd_simple,0.03,5,150.0,18,nonconverged,0.00022438232747279315,0.789580783360558,0.9999719027361507,-0.9739519584013954,1.0000000000000002,0.6352289421144985,0.10870531867577192,0.21039111937559257,2.0959904470741403e-05,7.137359378619646e-06,0.789580783360558
nd_simple,0.03,5,150.0,19,nonconverged,0.004430309780256581,0.7888790297919266,0.9927494651432175,-0.9721975744798165,1.0000000000000002,0.6356281316126546,0.10722637133595596,0.20387043535129093,4.281002089312592e-05,0.007207724835889498,0.7888790297919266
nd_simple,0.03,5,150.0,20,nonconverged,0.0036000955630553157,0.7890403888781468,0.9910894146283694,-0.9726009721953669,1.0000000000000002,0.6356178103826008,0.10726486700648775,0.20204902575022268,0.008174580540599581,0.0007360048310310525,0.7890403888781468
nd_simple,0.03,5,150.0,21,nonconverged,0.009163238556759828,0.7808089898407344,0.8927645777899694,-0.9520224746019602,1.0000000000000002,0.6406967900346527,0.08627031918497723,0.11195558794923502,0.0432118619405486,0.064023560269482,0.7808089898407344
nd_simple,0.03,5,150.0,22,nonconverged,0.0062826826543742,0.7739701314457451,0.8414556756683884,-0.9349253286243318,1.0000000000000002,0.6441717836778834,0.0682830363830822,0.06748554422264331,0.001000964383869932,0.15754335994774188,0.7739701314457451
nd_simple,0.03,5,150.0,23,nonconverged,0.0008943448559781608,0.7684807982040777,0.7690863932571623,-0.9212019955102067,1.0000000000000002,0.6476946864223235,0.04294474196151587,0.0006055950530846903,0.0442172564309464,0.1866963503118913,0.7684807982040777
nd_simple,0.03,5,200.0,0,nonconverged,0.0011408194683645387,0.7895383741248142,0.9995124257296168,-0.9738459353120353,1.0000000000000002,0.6352535942803681,0.10861456889250914,0.2099740516048026,7.788632814888786e-05,0.0004096879422344604,0.7895383741248142
nd_simple,0.03,5,200.0,1,nonconverged,0.0009030860893621415,0.7895492569856495,0.9994211425633505,-0.9738731424641234,1.0000000000000002,0.6352524053783316,0.10861894722991391,0.209871885577701,0.0005763965937164589,2.4608429333547577e-06,0.7895492569856495
nd_simple,0.03,5,200.0,2,nonconverged,0.0015751500194926132,0.7894801533560664,0.9982194015049632,-0.9737003833901656,1.0000000000000002,0.6353037108301934,0.10842984522651199,0.20873924814889683,0.0017804366011920849,1.6189384494710422e-07,0.7894801533560664
nd_simple,0.03,5,200.0,3,nonconverged,0.0003425550131823266,0.7895778797727981,0.999916565871957,-0.9739446994319951,1.0000000000000002,0.6352312162228424,0.10869695037914372,0.21033868609915887,8.342810131107741e-05,6.026732116089562e-09,0.7895778797727981
nd_simple,0.03,5,200.0,4,nonconverged,0.007538927133952518,0.7862523199820222,0.9421946430732016,-0.9656307999550554,1.0,0.637712356170137,0.09914693673478,0.15594232309117936,0.05778602661365416,1.9330313144354827e-05,0.7862523199820222
nd_simple,0.03,5,200.0,5,nonconverged,0.0022893272799593303,0.7893642456149332,0.9962240241886202,-0.9734106140373329,1.0000000000000002,0.6353892984633143,0.10811364959776666,0.20685977857368698,0.0037502458295178925,2.5729981862129135e-05,0.7893642456149332
nd_simple,0.03,5,200.0,6,nonconverged,0.006809908333228749,0.7748478563682466,0.8505773170548699,-0.9371196409206176,1.0000000000000002,0.6436657557283871,0.0711856405273597,0.07572946068662337,0.00013835509329988615,0.1492843278518304,0.7748478563682466
nd_simple,0.03,5,200.0,7,nonconverged,0.0038519244828240265,0.772511390587405,0.7906654582458057,-0.9312784764685127,1.0,0.6459167350780772,0.057154281882798266,0.01815406765840065,0.08852404556279093,0.12081049619140345,0.772511390587405
nd_simple,0.03,5,200.0,8,nonconverged,0.008442407944787143,0.7838836650114824,0.9029728189445947,-0.9597091625287061,1.0000000000000002,0.6394490538299101,0.09187359215831276,0.11908915393311223,0.094324954902127,0.002702226153278327,0.7838836650114824
nd_simple,0.03,5,200.0,9,nonconverged,0.0001230190736506641,0.7895821036090055,0.9999911166440434,-0.9739552590225136,1.0000000000000002,0.6352280541612899,0.10870858600390407,0.21040901303503787,7.145299549754641e-06,1.7380564070903876e-06,0.7895821036090055
nd_simple,0.03,5,200.0,10,nonconverged,0.0021055929049198286,0.7893981339058731,0.996798500035752,-0.9734953347646825,1.0,0.6353644899992745,0.10820539728026733,0.20740036612987883,0.0031961875819453284,5.312382302901579e-06,0.7893981339058731
nd_simple,0.03,5,200.0,11,nonconverged,0.008454081177318452,0.7859301621902118,0.9585548542162027,-0.9648254054755298,1.0000000000000002,0.6374118672361121,0.10035191184581528,0.17262469202599084,0.00981471742909183,0.03163042835470549,0.7859301621902118
nd_simple,0.03,5,200.0,12,nonconverged,0.0004393629169508608,0.789574779261298,0.9998627469365875,-0.9739369481532452,1.0,0.6352335151420976,0.10868849012808032,0.21028796767528948,0.00013720331576754123,4.974764494091131e-08,0.789574779261298
nd_simple,0.03,5,200.0,13,nonconverged,0.0009249351036438984,0.7895485736278092,0.9994386603394756,-0.9738714340695227,1.0000000000000002,0.6352521905344396,0.10861973841088136,0.20989008671166637,0.0005161838484560666,4.515581206859277e-05,0.7895485736278092
nd_simple,0.03,5,200.0,14,nonconverged,0.0005700676123367011,0.7895693719706455,0.9997689254845838,-0.9739234299266136,1.0000000000000002,0.6352375235732277,0.1086737371282408,0.2101995535139384,0.0002308923667666861,1.8214864954321403e-07,0.7895693719706455
nd_simple,0.03,5,200.0,15,nonconverged,0.00013680250614779387,0.7895820001455307,0.9999906418402187,-0.9739550003638265,1.0000000000000002,0.6352280984285621,0.10870842311960112,0.21040864169468793,5.699012600019213e-06,3.6591471814937607e-06,0.7895820001455307
nd_simple,0.03,5,200.0,16,nonconverged,0.0007061415597566348,0.7895622491476986,0.9996454263964218,-0.9739056228692463,1.0000000000000002,0.6352428016918737,0.10865430799789269,0.21008317724872322,0.0003540888614516847,4.847421266122032e-07,0.7895622491476986
nd_simple,0.03,5,200.0,17,nonconverged,0.0004619021458140299,0.7895739895030252,0.9998503441250541,-0.9739349737575625,1.0000000000000002,0.6352340686527468,0.10868645305557978,0.21027635462202898,0.00014769756573933214,1.9583092067916346e-06,0.7895739895030252
nd_simple,0.03,5,200.0,18,nonconverged,8.086220987090642e-05,0.789582428134709,0.9999959175339709,-0.9739560703367726,1.0000000000000002,0.6352278339820677,0.10870939616402032,0.21041348939926183,3.558285631250685e-06,5.241803980146452e-07,0.789582428134709
nd_simple,0.03,5,200.0,19,nonconverged,0.0012753929114763744,0.7895282109380238,0.9994365629076867,-0.9738205273450594,1.0000000000000002,0.6352586617111452,0.10859590522245251,0.20990835196966287,7.53653231217777e-06,0.0005559005600012983,0.7895282109380238
nd_simple,0.03,5,200.0,20,nonconverged,0.0014748551915884486,0.7894941847602633,0.9985019386491025,-0.9737354619006583,1.0,0.635292345841715,0.10847176280778331,0.20900775388883922,0.0014414654800181408,5.659587087941918e-05,0.7894941847602633
nd_simple,0.03,5,200.0,21,nonconverged,0.00652893795634036,0.7877209065442089,0.9752296199457544,-0.9693022663605221,1.0,0.636427093079692,0.10420328946941372,0.18750871340154557,0.013841618660313929,0.010928761393931742,0.7877209065442089
nd_simple,0.03,5,200.0,22,nonconverged,0.009447012699049384,0.783268925314051,0.9352598883199671,-0.9581723132851275,1.0000000000000002,0.6388471413372039,0.09445785795918175,0.1519909630059161,0.0005369891017198176,0.06420312257831326,0.783268925314051
nd_simple,0.03,5,200.0,23,nonconverged,0.0011209477427926073,0.7682896614925134,0.769900282793976,-0.9207241537312835,1.0000000000000002,0.6477300947017913,0.04261366258099596,0.0016106213014626524,0.03770726361044272,0.19239245359558135,0.7682896614925134
nd_simple,0.03,5,250.0,0,nonconverged,0.0003268529194117311,0.7895789875547272,0.9999565703920327,-0.973947468886818,1.0000000000000002,0.6352298846209514,0.10870185050512646,0.21037758283730548,1.3252017928391425e-05,3.0177590038954012e-05,0.7895789875547272
nd_simple,0.03,5,250.0,1,nonconverged,0.00037208047970668236,0.7895770193607554,0.9999017429874856,-0.9739425484018884,1.0000000000000002,0.6352318514289459,0.10869461282346721,0.2103247236267302,9.807579173901544e-05,1.8122077552477914e-07,0.7895770193607554
nd_simple,0.03,5,250.0,2,nonconverged,0.0006539788323188625,0.7895651524664765,0.9996955250899227,-0.9739128811661911,1.0000000000000002,0.6352406561777484,0.10866220620713284,0.2101303726234461,0.00030446291659222126,1.1993485324157368e-08,0.7895651524664765
nd_simple,0.03,5,250.0,3,nonconverged,0.00014117843550951674,0.7895818682500086,0.9999858331157009,-0.9739546706250214,1.0,0.6352282580929477,0.1087078356221008,0.21040396486569227,1.4166441569485073e-05,4.427297201305494e-10,0.7895818682500086
nd_simple,0.03,5,250.0,4,nonconverged,0.004098493709018009,0.7888439259736584,0.9871718970290879,-0.9721098149341457,1.0000000000000002,0.6357763196040443,0.10667213467801516,0.19832797105542951,0.012826145063992034,1.957906920204074e-06,0.7888439259736584
nd_simple,0.03,5,250.0,5,nonconverged,0.0009551159235162732,0.7895452614987195,0.9993513817275375,-0.9738631537467988,1.0,0.6352553782284749,0.10860799886389583,0.2098061202288179,0.0006466929450735223,1.9253273890726354e-06,0.7895452614987195
nd_simple,0.03,5,250.0,6,nonconverged,0.009227506277230358,0.7844147662318167,0.947101272980891,-0.9610369155795416,1.0000000000000002,0.6381837753541992,0.09722643527683557,0.1626865067490742,6.829381975610401e-05,0.052830433199353134,0.7844147662318167
nd_simple,0.03,5,250.0,7,nonconverged,0.007287082106998278,0.7766300374555742,0.8374016931229684,-0.9415750936389354,1.0000000000000002,0.6434298921740427,0.07249887075510805,0.06077165566739421,0.0752070722302435,0.08739123464678825,0.7766300374555742
nd_simple,0.03,5,250.0,8,nonconverged,0.005708884915515535,0.788032918766304,0.973338670784988,-0.9700822969157601,1.0000000000000002,0.6363742863099201,0.10440579941777157,0.185305752018684,0.026300004920806447,0.00036132429420554567,0.788032918766304
nd_simple,0.03,5,250.0,9,nonconverged,4.5603424059423715e-05,0.789582601721041,0.9999986594379817,-0.9739565043026025,1.0000000000000002,0.6352277119380983,0.10870984522811802,0.21041605771694077,1.2129293688104836e-06,1.276326494987399e-07,0.789582601721041
nd_simple,0.03,5,250.0,10,nonconverged,0.0008788607022223765,0.7895509880870739,0.9994497868259381,-0.9738774702176843,1.0000000000000002,0.6352511561847238,0.10862354741132797,0.20989879873886416,0.0005498168149228263,3.963591393802307e-07,0.7895509880870739
nd_simple,0.03,5,250.0,11,nonconverged,0.003386071375727598,0.7891627707876274,0.9948390066396444,-0.9729069269690686,1.0000000000000002,0.6354869702396837,0.10775167659137834,0.20567623585201705,0.002067083498687539,0.0030939098616681055,0.7891627707876274
nd_simple,0.03,5,250.0,12,nonconverged,0.00018108758099510665,0.7895813418813483,0.9999766934555843,-0.9739533547033704,1.0000000000000004,0.635228648439796,0.10870639929720434,0.21039535157423597,2.3302888931013232e-05,3.655484921181526e-09,0.7895813418813483
nd_simple,0.03,5,250.0,13,nonconverged,0.0003649973792914616,0.789577303839974,0.9999088476093994,-0.9739432595999349,1.0000000000000002,0.6352315872881064,0.10869558486670443,0.21033154376942526,8.782708261819115e-05,3.3253079826777794e-06,0.789577303839974
nd_simple,0.03,5,250.0,14,nonconverged,0.00023499561326567985,0.7895804238604306,0.9999607561449657,-0.9739510596510763,1.0000000000000002,0.635229329161964,0.10870389445842768,0.2103803322845351,3.923046442974045e-05,1.3390604695924935e-08,0.7895804238604306
nd_simple,0.03,5,250.0,15,nonconverged,4.6332503738021995e-05,0.7895826021437363,0.9999987638696295,-0.9739565053593405,1.0000000000000002,0.6352277092401535,0.10870985515525913,0.2104161617258931,9.674225874318756e-07,2.687077833135099e-07,0.7895826021437363
nd_simple,0.03,5,250.0,16,nonconverged,0.000291145729998399,0.7895792147002706,0.9999397710143247,-0.9739480367506763,1.0000000000000002,0.635230225611011,0.108700595726019,0.21036055631405418,6.019332818405679e-05,3.5657491335689593e-08,0.7895792147002706
nd_simple,0.03,5,250.0,17,nonconverged,0.00018897504604859335,0.7895812255473388,0.9999747695125693,-0.9739530638683468,1.0,0.635228732352871,0.10870609052717893,0.21039354396523047,2.508658046616855e-05,1.439069646794298e-07,0.7895812255473388
nd_simple,0.03,5,250.0,18,nonconverged,3.102182144905877e-05,0.7895826454458771,0.9999993574945194,-0.9739566136146927,1.0,0.6352276810147056,0.10870995901128586,0.21041671204864235,6.040137464073598e-07,3.849173417728303e-08,0.7895826454458771
nd_simple,0.03,5,250.0,19,nonconverged,0.0003486308750619379,0.789578627321845,0.9999577438310769,-0.9739465683046122,1.0000000000000002,0.6352299693336979,0.10870153877954884,0.2103791165092319,1.282864897729076e-06,4.0973304025561876e-05,0.789578627321845
nd_simple,0.03,5,250.0,20,nonconverged,0.000598469696635914,0.7895681001721588,0.9997495937056766,-0.9739202504303971,1.0,0.6352383991983354,0.10867051413024512,0.21018149353351784,0.00024621902009435413,4.187274228981388e-06,0.7895681001721588
nd_simple,0.03,5,250.0,21,nonconverged,0.002508352366028703,0.7893400406251107,0.9964273675094675,-0.9733501015627765,1.0000000000000002,0.6353919425655237,0.10810386647840653,0.20708732688435677,0.002641221494827842,0.0009314109957048808,0.7893400406251107
nd_simple,0.03,5,250.0,22,nonconverged,0.004626720198233756,0.7888085741703341,0.9919893569669543,-0.9720214354258351,1.0000000000000002,0.6356691379588437,0.1070732909409488,0.2031807827966202,0.00013227674564243228,0.007878366287403429,0.7888085741703341
nd_simple,0.03,5,250.0,23,nonconverged,0.0014980404561429253,0.7682796075813969,0.7724202584545397,-0.920699018953492,1.0000000000000002,0.6476679683716674,0.043192884861585235,0.004140650873142733,0.03138918570058115,0.1961905558448794,0.7682796075813969
nd_simple,0.03,5,300.0,0,nonconverged,9.821173352469187e-05,0.7895823389618846,0.9999955335170996,-0.9739558474047114,1.0,0.635227871515925,0.10870925805680003,0.21041319455521496,2.249931234232294e-06,2.2165516663062828e-06,0.7895823389618846
nd_simple,0.03,5,300.0,1,nonconverged,0.00015319682673527003,0.7895817237302383,0.9999833319815844,-0.9739543093255953,1.0000000000000002,0.6352283650638577,0.10870744201255864,0.21040160825134616,1.6654704777451883e-05,1.3313638300247034e-08,0.7895817237302383
nd_simple,0.03,5,300.0,2,nonconverged,0.00026979072521037683,0.7895797044357408,0.9999482527093497,-0.9739492610893518,1.0000000000000004,0.6352298629650044,0.10870193019443862,0.21036854827360899,5.1746408632609604e-05,8.820177689967274e-10,0.7895797044357408
nd_simple,0.03,5,300.0,3,nonconverged,5.8168292318853533e-05,0.7895825454971714,0.9999975951355973,-0.9739563637429283,1.0000000000000002,0.6352277557951787,0.10870968385501494,0.21041504963842578,2.4048318907686584e-06,3.2512221900733754e-11,0.7895825454971714
nd_simple,0.03,5,300.0,4,nonconverged,0.001787205452502831,0.7894503090162093,0.9977010798314548,-0.9736257725405232,1.0000000000000002,0.6353258561152517,0.10834812000121924,0.2082507708152456,0.002298766740814784,1.5342773050607758e-07,0.7894503090162093
nd_simple,0.03,5,300.0,5,nonconverged,0.00039393292452109943,0.7895763326616902,0.9998897894355587,-0.973940831654226,1.0000000000000002,0.6352323614206553,0.10869273601982679,0.21031345677386848,0.00011006873105648526,1.418333846906839e-07,0.7895763326616902
nd_simple,0.03,5,300.0,6,nonconverged,0.004007435827405002,0.7890155061893713,0.9941625467623308,-0.9725387654734282,1.0000000000000002,0.6355501902045051,0.10751673282050549,0.2051470405729595,1.558284713347782e-05,0.005821870390535755,0.7890155061893713
nd_simple,0.03,5,300.0,7,nonconverged,0.008928979651336565,0.7845331804669314,0.9323941754464963,-0.9613329511673282,1.0000000000000002,0.6385078778993356,0.0958837717266672,0.14786099497956484,0.038849082465514176,0.02875674208798974,0.7845331804669314
nd_simple,0.03,5,300.0,8,nonconverged,0.0026358781074955055,0.7892909603860213,0.9949545921662493,-0.9732274009650534,1.0000000000000002,0.635443625409282,0.10791246300856364,0.2056636317802279,0.0050149031720813485,3.050466166942226e-05,0.7892909603860213
nd_simple,0.03,5,300.0,9,mixed_extreme_stationary,1.7806734495101637e-05,0.7895826711994475,0.9999997847372115,-0.9739566779986184,1.0000000000000002,0.6352276624058533,0.1087100274828287,0.2104171135377641,2.0589057230816822e-07,9.372216268523442e-09,0.7895826711994475
nd_simple,0.03,5,300.0,10,nonconverged,0.0003628050219444831,0.7895772951917517,0.9999064289269494,-0.9739432379793789,1.0000000000000002,0.6352316494147432,0.1086953562402992,0.21032913373519765,9.354188871799418e-05,2.9184332867373817e-08,0.7895772951917517
nd_simple,0.03,5,300.0,11,nonconverged,0.0010890367710216589,0.7895392036978033,0.9994061717508784,-0.973848009244508,1.0,0.6352559422249977,0.10860592166176657,0.2098669680530751,0.00035944523829370065,0.00023438301082805976,0.7895392036978033
nd_simple,0.03,5,300.0,12,nonconverged,7.460908179330096e-05,0.7895824561646629,0.9999960437875434,-0.9739561404116572,1.0000000000000002,0.6352278220477812,0.10870944007663359,0.21041358762288045,3.9559440011109515e-06,2.6845568534413436e-10,0.7895824561646629
nd_simple,0.03,5,300.0,13,nonconverged,0.00014729450577051793,0.7895818015086282,0.9999848417850529,-0.9739545037715703,1.0,0.6352283034726438,0.10870766864340818,0.21040304027642467,1.4913923805302811e-05,2.4429114190643493e-07,0.7895818015086282
nd_simple,0.03,5,300.0,14,nonconverged,9.681566707855816e-05,0.7895823003855492,0.9999933387369683,-0.973955750963873,1.0000000000000002,0.6352279375747983,0.10870901499030028,0.21041103835141906,6.660279559725748e-06,9.834720970327277e-10,0.7895823003855492
nd_simple,0.03,5,300.0,15,mixed_extreme_stationary,1.6992137756448107e-05,0.7895826725919783,0.9999998160518837,-0.9739566814799456,1.0000000000000002,0.6352276611979427,0.10871003192735204,0.21041714345990542,1.6421659184024776e-07,1.973152462450963e-08,0.7895826725919783
nd_simple,0.03,5,300.0,16,nonconverged,0.0001199421164007162,0.7895820952601101,0.9999897772823592,-0.9739552381502753,1.0000000000000004,0.6352280896858135,0.10870845528913281,0.21040768202224908,1.0220098506733695e-05,2.619134124859128e-09,0.7895820952601101
nd_simple,0.03,5,300.0,17,nonconverged,7.760597676355394e-05,0.7895824377267596,0.9999957306501424,-0.973956094316899,1.0,0.6352278355488111,0.10870939039913222,0.21041329292338268,4.258781350357131e-06,1.0568507489043522e-08,0.7895824377267596
