seed,geometry_draw,method,network_width,depth,context_size,context_measurements,scenario,regime,rotation,jitter_fraction,tasks_per_geometry,average_precision,auc,area_matched_iou,relative_score_error,mean_relative_residual,covariance_relative_residual,original_mean_relative_residual,original_covariance_relative_residual,uq_error_correlation,numerical_coverage_95,localization_risk,solver_risk
17,23,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.925037041220064,0.05,4,0.8306219946292897,0.9931831008537593,0.5770021645021645,0.005495940218679607,0.20190620236098766,0.01692980923689902,0.7094448953866959,0.016232459107413888,0.22363396088365484,0.8928571343421936,0.16937800537071035,0.4150147789503395
17,23,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.925037041220064,0.05,4,0.8277117891277714,0.9930050264043767,0.5770021645021645,0.007577548967674375,0.15486310049891472,0.01756939967162907,0.5764748528599739,0.01616919436492026,0.27840272222991563,0.8179208934307098,0.17228821087222856,0.3656733577539519
17,24,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,2.124354416299826,0.05,4,0.9036228877639232,0.9961142800281553,0.7111111111111111,0.0,0.00015873939264565706,3.681615964978846e-06,0.00015873939264565706,3.681615964978846e-06,0.0,1.0,0.09637711223607681,0.00015871419845019084
17,24,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,2.124354416299826,0.05,4,0.9078502661134205,0.9962205588479407,0.7370890885089669,0.008837573928758502,0.23813635483384132,0.02072330005466938,0.8882883489131927,0.021133712027221918,0.18116010107487554,0.717474490404129,0.09214973388657954,0.4704198643308097
17,24,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,2.124354416299826,0.05,4,0.9019039350849618,0.9961962043028251,0.7027332144979204,0.03427929291501641,1.0805845484137535,0.03241983219049871,1.0805848464369774,0.03241981309838593,0.21518953320844164,0.0704719377681613,0.0980960649150382,0.5193659120835614
17,24,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,2.124354416299826,0.05,4,0.9035754403168219,0.9961291918821991,0.6996031746031747,0.007236976409330964,0.401478573679924,0.02196025149896741,0.9598928838968277,0.024653063854202628,0.3958595303680502,0.7563775330781937,0.09642455968317809,0.48976803364288257
17,24,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,2.124354416299826,0.05,4,0.9053809149184625,0.9961576864575652,0.7111111111111111,0.006421666359528899,0.2662292309105396,0.020672489190474153,0.82058335095644,0.019178512739017606,0.21703736661910367,0.8195152878761292,0.09461908508153749,0.4507255053855942
17,24,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,2.124354416299826,0.05,4,0.9072592931493486,0.9962546679151001,0.7370890885089669,0.009171400335617363,0.25313400104641914,0.021750101586803794,0.9240582585334778,0.021197307156398892,0.17375678671507805,0.7091836482286453,0.09274070685065139,0.4802652177683005
17,25,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,1.9932975542840445,0.05,4,0.8302906625790605,0.993661496761445,0.6055477746654218,0.0,0.00015927170534268953,3.897256362961343e-06,0.00015927170534268953,3.897256362961343e-06,0.0,1.0,0.16970933742093952,0.00015924634190624454
17,25,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,1.9932975542840445,0.05,4,0.8321002946158461,0.9938066416603616,0.618025493025493,0.009080437594093382,0.1870865598320961,0.021134366281330585,0.7199818342924118,0.02131018228828907,0.2838713982488948,0.7484056055545807,0.16789970538415389,0.4185985107154386
17,25,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,1.9932975542840445,0.05,4,0.833527295578729,0.9940137681568691,0.6344072594072595,0.0339886536821723,1.416293166577816,0.03849579254165292,1.4162935689091682,0.03849578741937876,0.2945918591850913,0.060905611142516136,0.16647270442127104,0.5861430031238098
17,25,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1.9932975542840445,0.05,4,0.8306599695663349,0.9937100224588133,0.6008403361344538,0.007618175586685538,0.4061059355735779,0.027945697773247957,0.9351959824562073,0.027880774345248938,0.5005947573507838,0.7669004946947098,0.16934003043366508,0.4832564716619705
17,25,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1.9932975542840445,0.05,4,0.8319545638088561,0.9937508735483572,0.616051976346094,0.005355967092327774,0.204875860363245,0.020438685780391097,0.6821092516183853,0.019102067686617374,0.30095101961263987,0.8842474222183228,0.16804543619114387,0.4055082932111078
17,25,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1.9932975542840445,0.05,4,0.8309774085531662,0.9937028616824682,0.618025493025493,0.00937847699970007,0.21896738186478615,0.020985268522053957,0.8095934838056564,0.020629200618714094,0.20481154149500327,0.746492326259613,0.16902259144683385,0.44738969887482405
17,26,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,5.011688630776489,0.05,4,0.8971269475840569,0.9960184260606062,0.6565983925330567,0.0,0.00015277357670129277,3.743518902865617e-06,0.00015277357670129277,3.743518902865617e-06,0.0,1.0,0.10287305241594313,0.0001527502405007095
17,26,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,5.011688630776489,0.05,4,0.88887091740365,0.9958099968986075,0.6276711793953174,0.008257790934294462,0.2138700783252716,0.02107672207057476,0.8399458527565002,0.02136501856148243,0.3876510577606357,0.7576530426740646,0.11112908259635002,0.4565057452631783
17,26,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,5.011688630776489,0.05,4,0.8998351676601146,0.9959732839220254,0.6724714084060727,0.0325869033113122,1.0212168544530869,0.04008617578074336,1.0212173163890839,0.04008618136867881,0.27625155341308255,0.0806760173290968,0.10016483233988538,0.5052486479848166
17,26,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,5.011688630776489,0.05,4,0.8903898519030812,0.9959094356141125,0.6719924812030075,0.006550579564645886,0.41732658445835114,0.02360899024643004,0.979839101433754,0.02437103376723826,0.27070028915826355,0.7828443646430969,0.10961014809691882,0.4949084502494051
17,26,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,5.011688630776489,0.05,4,0.892444456808009,0.995852580282484,0.6471516988758368,0.007274912903085351,0.20612237229943275,0.018734700744971633,0.6838515996932983,0.019599028397351503,0.4228241289244132,0.7975127547979355,0.10755554319199101,0.40612343737289974
17,26,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,5.011688630776489,0.05,4,0.8867802468749086,0.9957338770737594,0.6276711793953174,0.008328517898917198,0.23396361991763115,0.020647122990339994,0.8332002013921738,0.019892264623194933,0.3306499989759809,0.7506377249956131,0.11321975312509136,0.45450584216575074
17,27,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,6.003115469169516,0.05,4,0.880026522788349,0.9955369664346809,0.6754362535612536,0.0,0.00015200275447568856,3.86779925065639e-06,0.00015200275447568856,3.86779925065639e-06,0.0,1.0,0.11997347721165097,0.00015197965314978553
17,27,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,6.003115469169516,0.05,4,0.8789116367606093,0.9955093017555284,0.6754362535612536,0.007780115585774183,0.19198428094387054,0.017520170658826828,0.749678909778595,0.0181980705820024,0.24686602530586846,0.7624362111091614,0.12108836323939065,0.4284665635441989
17,27,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,6.003115469169516,0.05,4,0.8754651607614979,0.9954695952881495,0.6783216783216783,0.02907523512840271,1.140579268336296,0.04074983671307564,1.1405790746212006,0.04074982739984989,0.4117982473648224,0.10331632569432259,0.12453483923850206,0.5328366927173848
17,27,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,6.003115469169516,0.05,4,0.880461739218166,0.9955959711857276,0.6754362535612536,0.006646211142651737,0.34700363129377365,0.02127784746699035,0.8846110999584198,0.02339258650317788,0.314663894753367,0.7720025330781937,0.11953826078183405,0.4693865487568958
17,27,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,6.003115469169516,0.05,4,0.8786152224096346,0.9955321560363709,0.6911057692307693,0.00721912388689816,0.21384993195533752,0.016017925459891558,0.6963289827108383,0.01425275974906981,0.23375467633116026,0.8067601919174194,0.12138477759036537,0.4104917087474752
17,27,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,6.003115469169516,0.05,4,0.8794496924412237,0.9955833205074724,0.6754362535612536,0.007855849689804018,0.2075788527727127,0.019046058412641287,0.7815595865249634,0.019819797948002815,0.2115006615227779,0.7576530426740646,0.12055030755877627,0.43869404786479316
17,28,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,0.18702314551041807,0.05,4,0.8315577755640734,0.9929286449100989,0.6476263334608356,0.0,0.000151052103319671,3.673590924790915e-06,0.000151052103319671,3.673590924790915e-06,0.0,1.0,0.1684422244359266,0.00015102929002774944
17,28,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,0.18702314551041807,0.05,4,0.8318410741552396,0.9929778612478519,0.6452245670995671,0.007402497460134327,0.1764308661222458,0.01389755541458726,0.6912792362272739,0.013940437464043498,0.16380981033788097,0.7780612111091614,0.16815892584476044,0.4087315810541766
17,28,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,0.18702314551041807,0.05,4,0.824949586854581,0.9924866895651202,0.5969202898550725,0.031671937089413404,1.1201122254133224,0.04228899069130421,1.1201119124889374,0.04228899208828807,0.2911928032696529,0.12021683529019356,0.17505041314541903,0.5283267859072426
17,28,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.18702314551041807,0.05,4,0.8313604622199005,0.9929307708333708,0.6692713551058572,0.007356522255577147,0.26271869987249374,0.01563538215123117,0.716780386865139,0.017678506672382355,0.3120316176449343,0.7602040767669678,0.16863953778009955,0.41751431478896867
17,28,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.18702314551041807,0.05,4,0.8332222245582037,0.9930067687589116,0.6642463062300019,0.005924344412051141,0.18403343856334686,0.013776438543573022,0.6508705168962479,0.013448841637000442,0.22145740385298135,0.850446417927742,0.16677777544179628,0.39425897442273666
17,28,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.18702314551041807,0.05,4,0.8308005742514053,0.992945617578364,0.6642463062300019,0.006915532052516937,0.1753163756802678,0.013796004233881831,0.6283642426133156,0.01257528131827712,0.19101673076635858,0.7933673411607742,0.1691994257485947,0.38588678513651936
17,29,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,0.062480944433556854,0.05,4,0.8335406266243328,0.9929267226836986,0.588924963924964,0.0,0.00016332470477209426,3.7330294730963942e-06,0.00016332470477209426,3.7330294730963942e-06,0.0,1.0,0.16645937337566719,0.00016329803416887377
17,29,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,0.062480944433556854,0.05,4,0.8321993646518999,0.9927918789845969,0.5662017413220299,0.005387353361584246,0.13829133473336697,0.013251569122076035,0.5169690400362015,0.012367664370685816,0.32972009280911546,0.884247437119484,0.16780063534810008,0.3407907652643091
17,29,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,0.062480944433556854,0.05,4,0.8448162610742104,0.9929771118362883,0.5968530823181986,0.0378149775788188,1.9464446306228638,0.033407381270080805,1.9464445412158966,0.03340736636891961,0.31899876275857875,0.046237243339419365,0.15518373892578963,0.6606079001278828
17,29,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.062480944433556854,0.05,4,0.8308032400286813,0.9926535087719298,0.5730519480519481,0.007408147677779198,0.2609686814248562,0.017807853175327182,0.7371889650821686,0.019798280904069543,0.412287674438379,0.7464923411607742,0.16919675997131867,0.424357384199306
17,29,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.062480944433556854,0.05,4,0.8333646143403876,0.9928856042626462,0.5662017413220299,0.004631613963283598,0.19481493160128593,0.015532745281234384,0.7195989042520523,0.01583156897686422,0.29890524880147407,0.8960458934307098,0.16663538565961244,0.4184690409331502
17,29,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.062480944433556854,0.05,4,0.8373483217521517,0.9929072723253758,0.5662017413220299,0.005496546044014394,0.1474915537983179,0.014626056654378772,0.5158681944012642,0.014056068495847285,0.324231490124399,0.884247437119484,0.16265167824784832,0.3403120378846798
17,30,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,1.0001343140543395,0.05,4,0.8945237818476154,0.9964691278320813,0.6772937710437711,0.0,0.00015763420378789306,3.887116349687858e-06,0.00015763420378789306,3.887116349687858e-06,0.0,1.0,0.10547621815238462,0.00015760935916205203
17,30,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,1.0001343140543395,0.05,4,0.8908766180578035,0.9961317586813049,0.6652616854822738,0.008634605328552425,0.20441348478198051,0.019653237890452147,0.7524064183235168,0.01861561881378293,0.1904680435001198,0.7359693795442581,0.1091233819421965,0.4293561187953906
17,30,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,1.0001343140543395,0.05,4,0.8693231362612278,0.9956332581786517,0.6196040372670807,0.03225488495081663,1.7225573882460594,0.054301400668919086,1.7225572690367699,0.054301402531564236,0.23836266834222464,0.10841836407780647,0.1306768637387722,0.6326982681419238
17,30,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1.0001343140543395,0.05,4,0.8922528141917038,0.9962974328918147,0.6652616854822738,0.007630592561326921,0.33727743476629257,0.0220140244346112,0.7318551540374756,0.020283072255551815,0.2879836152223245,0.7040816098451614,0.10774718580829623,0.42258450559869337
17,30,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1.0001343140543395,0.05,4,0.8917887906281503,0.9962133071786633,0.6652616854822738,0.006264159106649458,0.22223495319485664,0.019923826213926077,0.7490635961294174,0.019519326044246554,0.2701084235073252,0.8520408123731613,0.10821120937184969,0.4282655003437579
17,30,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1.0001343140543395,0.05,4,0.8933299753533839,0.996221421756381,0.6652616854822738,0.008830961189232767,0.21503863111138344,0.018122174544259906,0.7494375705718994,0.01583617669530213,0.15823363411287017,0.715242326259613,0.10667002464661612,0.42838771910386303
17,31,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,4.12158429438094,0.05,4,0.8131466906014893,0.9925448738138863,0.5594128787878787,0.0,0.00015111384709598497,3.687528874252166e-06,0.00015111384709598497,3.687528874252166e-06,0.0,1.0,0.18685330939851075,0.0001510910151514238
17,31,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,4.12158429438094,0.05,4,0.8162372649805696,0.9924650962366763,0.5809880442138506,0.00932471506530419,0.19298845529556274,0.01940397941507399,0.7303331941366196,0.019522953778505325,0.17649495182856456,0.7525510191917419,0.1837627350194304,0.42207662467056367
17,31,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,4.12158429438094,0.05,4,0.790078798092809,0.99181640730997,0.5390391722099039,0.035046265460550785,1.3750503361225128,0.0316085044760257,1.3750504329800606,0.0316084825899452,0.3121392972864716,0.07206632615998387,0.209921201907191,0.5789563092581305
17,31,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4.12158429438094,0.05,4,0.8134712443367569,0.9924001107563183,0.5594128787878787,0.007271027425304055,0.2895967625081539,0.01897084922529757,0.833010345697403,0.022157494444400072,0.4381109264794783,0.8083545714616776,0.18652875566324312,0.45444934211785293
17,31,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4.12158429438094,0.05,4,0.8106786301183057,0.9925536007250928,0.5720136852394917,0.0070362602127715945,0.22022870555520058,0.019037635065615177,0.7355665788054466,0.018040645867586136,0.19718823958084747,0.8239795714616776,0.18932136988169435,0.4238192805669958
17,31,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4.12158429438094,0.05,4,0.8145725161369715,0.9924707012584513,0.5809880442138506,0.009809250012040138,0.16611290723085403,0.019022110849618912,0.5439344495534897,0.01943070604465902,0.13978059537063198,0.740114763379097,0.18542748386302854,0.35230410831936365
17,32,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,5.839862237931438,0.05,4,0.89007588888834,0.9961241244216333,0.6494162087912088,0.0,0.00015410204650834203,3.878840061588562e-06,0.00015410204650834203,3.878840061588562e-06,0.0,1.0,0.10992411111166,0.00015407830272656933
17,32,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,5.839862237931438,0.05,4,0.8865932781464736,0.9960252465889468,0.6620170152428217,0.007716458407230675,0.19270994886755943,0.020450932439416647,0.6983525454998016,0.018911604303866625,0.2918071149470005,0.7786989510059357,0.1134067218535264,0.4111940994525881
17,32,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,5.839862237931438,0.05,4,0.8831319058845404,0.9958236159959855,0.6337466931216932,0.03006279468536377,1.6340225413441658,0.049917799420654774,1.634022779762745,0.04991776403039694,0.3676066820137459,0.09948979271575809,0.11686809411545962,0.6203525619888248
17,32,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,5.839862237931438,0.05,4,0.8817872726590972,0.9959432192949875,0.6494162087912088,0.00682468363083899,0.37784888967871666,0.027188063831999898,0.8908837586641312,0.025843816343694925,0.327026112736533,0.768813744187355,0.11821272734090282,0.47114676118087845
17,32,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,5.839862237931438,0.05,4,0.884772805049721,0.9960392406195239,0.6857012257691375,0.006448614178225398,0.23449858278036118,0.020563067169860005,0.7045070752501488,0.018800985300913453,0.35173096163583595,0.8284438699483871,0.115227194950279,0.41332012373533694
17,32,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,5.839862237931438,0.05,4,0.8869458901198666,0.9960157212955623,0.6620170152428217,0.008181722136214375,0.2343953140079975,0.021940734703093767,0.9068424925208092,0.021860285894945264,0.24976881404850448,0.7535076439380646,0.11305410988013342,0.4755728362870605
17,33,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,4.329673132539156,0.05,4,0.7925168016311381,0.9900090718061094,0.5935027519779842,0.0,0.00015404669466079213,3.530423043685005e-06,0.00015404669466079213,3.530423043685005e-06,0.0,1.0,0.20748319836886187,0.00015402296793168041
17,33,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,4.329673132539156,0.05,4,0.7882898753157399,0.9895953808505769,0.5840560583207642,0.008015854633413255,0.18123445473611355,0.015867795329540968,0.7186181917786598,0.0156033830717206,0.18768315973384542,0.7809311151504517,0.2117101246842601,0.418137196042907
17,33,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,4.329673132539156,0.05,4,0.7715875812596673,0.9887201807168954,0.5568514060619324,0.03563310485333204,1.1758987307548523,0.05643370468169451,1.175899013876915,0.05643372982740402,0.13025865863484515,0.10586734488606453,0.2284124187403327,0.5404198477859288
17,33,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4.329673132539156,0.05,4,0.7879924763780328,0.9898477992406769,0.5805541763213065,0.007220920524559915,0.28070424124598503,0.022045509656891227,0.7859255373477936,0.025459221098572016,0.4932546176835342,0.7997448742389679,0.21200752362196718,0.4400662406759355
17,33,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4.329673132539156,0.05,4,0.7902527224822162,0.9897061203620728,0.586903958614485,0.006990548979956657,0.20112986117601395,0.01854343223385513,0.6812793910503387,0.0194444814696908,0.2390441361544698,0.8217474222183228,0.20974727751778377,0.40521485880150226
17,33,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4.329673132539156,0.05,4,0.7892573327771816,0.9896588792434031,0.5840560583207642,0.008113831107039005,0.2119481209665537,0.01665950706228614,0.8250936269760132,0.016843771329149604,0.11591481483485806,0.7758290618658066,0.21074266722281843,0.4520829040113991
17,34,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,3.468051928180385,0.05,4,0.8533815978346136,0.9949558537477879,0.6316137566137566,0.0,0.00015524226546403952,3.839476278244547e-06,0.00015524226546403952,3.839476278244547e-06,0.0,1.0,0.14661840216538635,0.00015521816904383597
17,34,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,3.468051928180385,0.05,4,0.8565616676649892,0.994996849519253,0.6375235125235126,0.007157108804676682,0.18142999708652496,0.01698816940188408,0.7157656252384186,0.01761857606470585,0.2483716432649462,0.790497437119484,0.1434383323350108,0.41716981311999274
17,34,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,3.468051928180385,0.05,4,0.8585352883229667,0.9948595399801298,0.6221294238535618,0.03322542132809758,1.0956877917051315,0.029391934163868427,1.0956877022981644,0.029391960240900517,0.35592779973584976,0.05612244922667742,0.14146471167703334,0.5228296664128992
17,34,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,3.468051928180385,0.05,4,0.8520436052037679,0.9948037079010857,0.6316137566137566,0.007848413661122322,0.3443952947854996,0.02196732396259904,0.8908995091915131,0.022296661976724863,0.23079426846769985,0.7340561002492905,0.14795639479623213,0.47115116634222015
17,34,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,3.468051928180385,0.05,4,0.8515744598803848,0.9948851779863677,0.6472832722832723,0.006622565153520554,0.2076302133500576,0.018841712968423963,0.7367060258984566,0.019503645366057754,0.40452887430450424,0.8405612111091614,0.14842554011961517,0.4241973108358012
17,34,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,3.468051928180385,0.05,4,0.8525167190854647,0.9949600415587776,0.6472832722832723,0.007254946627654135,0.18135386519134045,0.01883674692362547,0.6865840703248978,0.019669469445943832,0.30062027493133175,0.8016581535339355,0.14748328091453533,0.4070855893905345
17,35,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,0.5152292613211015,0.05,4,0.8374563951993383,0.9926248347209767,0.6446886446886447,0.0,0.00015523805632255971,3.8331938867486315e-06,0.00015523805632255971,3.8331938867486315e-06,0.0,1.0,0.16254360480066166,0.00015521396120890752
17,35,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,0.5152292613211015,0.05,4,0.8392672573421112,0.9927078564519054,0.6541353383458647,0.007105219759978354,0.2203032299876213,0.02237766794860363,0.9123773723840714,0.02400099765509367,0.3301097206345517,0.8195153027772903,0.16073274265788884,0.4770906545744437
17,35,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,0.5152292613211015,0.05,4,0.8520709650598612,0.9930082268828986,0.6288156288156288,0.0324239581823349,1.4796216040849686,0.02491798158735037,1.4796214401721954,0.02491797972470522,0.3618686809082884,0.0896045882254839,0.14792903494013876,0.5967126337113153
17,35,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.5152292613211015,0.05,4,0.8433688126720039,0.9929922392491553,0.6541353383458647,0.00724556390196085,0.3621005639433861,0.022855455055832863,0.9839818924665451,0.02681141346693039,0.4443325616439394,0.764668345451355,0.15663118732799608,0.4959631417014747
17,35,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.5152292613211015,0.05,4,0.8396762460444902,0.9927328443154715,0.6541353383458647,0.005788168637081981,0.23670942708849907,0.01956215058453381,0.8064909726381302,0.018768726848065853,0.36450704263204037,0.8734055906534195,0.1603237539555098,0.44644063261515315
17,35,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0.5152292613211015,0.05,4,0.8398941002157451,0.9928021638026163,0.6382623224728488,0.007406138174701482,0.20150815322995186,0.019718631636351347,0.7415672689676285,0.019284709356725216,0.3256809116859046,0.8083545714616776,0.16010589978425493,0.42580455098195374
17,36,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,4.5310908770023985,0.05,4,0.7851369844960611,0.9916017394443581,0.5838086749851455,0.0,0.00015636800526408479,3.7968945889588213e-06,0.00015636800526408479,3.7968945889588213e-06,0.0,1.0,0.21486301550393894,0.00015634355813376352
17,36,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,4.5310908770023985,0.05,4,0.7914210688748957,0.9916429256039766,0.5809412914726008,0.006655210629105568,0.16171390190720558,0.016060414258390665,0.6798918545246124,0.01664970861747861,0.3060627006146148,0.8526785671710968,0.20857893112510428,0.4047235854459292
17,36,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,4.5310908770023985,0.05,4,0.7819498569918648,0.9911710914275177,0.5698301803614897,0.03183778049424291,1.1278672516345978,0.044161560013890266,1.1278673112392426,0.04416156327351928,0.3033634694445536,0.11447703652083874,0.2180501430081352,0.5300458845727496
17,36,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4.5310908770023985,0.05,4,0.7825407913793101,0.9914604009860714,0.5838086749851455,0.007923510507680476,0.233975600451231,0.015117263188585639,0.6225919276475906,0.01617308030836284,0.4123809079643247,0.7120535522699356,0.2174592086206899,0.3837020985000308
17,36,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4.5310908770023985,0.05,4,0.7862390006521275,0.9916044693461564,0.5838086749851455,0.0053717331029474735,0.18818551301956177,0.01623053173534572,0.6508575677871704,0.016394311096519232,0.25220077656216333,0.8772321194410324,0.21376099934787252,0.39425422307000585
17,36,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4.5310908770023985,0.05,4,0.7884741623321201,0.9917520531516479,0.5809412914726008,0.0066932301269844174,0.17826058715581894,0.01688607642427087,0.711512491106987,0.017414451809599996,0.3175051225569062,0.8498086631298065,0.2115258376678799,0.41572147139095006
17,37,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,1.0993598575736518,0.05,4,0.8604195181365726,0.9946732072276108,0.6499738766980147,0.0,0.00015699358846177347,3.719764094967104e-06,0.00015699358846177347,3.719764094967104e-06,0.0,1.0,0.13958048186342742,0.0001569689453437669
17,37,angular-Jacobi-PCG,0,32,48,2304,OOD wavenumber 12,OOD frequency,1.0993598575736518,0.05,4,0.8537264355547385,0.9944877739465025,0.6622844827586207,0.005261474056169391,0.13227884843945503,0.011510211508721113,0.5236087739467621,0.011076222406700253,0.26289553354490175,0.8887117207050323,0.14627356444526152,0.343663532857194
17,37,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,1.0993598575736518,0.05,4,0.8540488836702688,0.9943315258322318,0.6386102403343783,0.033705851063132286,1.3883429244160652,0.048997071105986834,1.3883426263928413,0.04899707529693842,0.25829430325176317,0.08322703838348389,0.14595111632973123,0.5812996054463431
17,37,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1.0993598575736518,0.05,4,0.8536178181397239,0.9944812365010463,0.6499738766980147,0.007168808369897306,0.3020927608013153,0.020990687888115644,0.7551139295101166,0.01917683333158493,0.2789702571438978,0.753188744187355,0.14638218186027607,0.4302364175987608
17,37,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1.0993598575736518,0.05,4,0.8463609101997414,0.9941989074402724,0.6499738766980147,0.004403975734021515,0.15280308574438095,0.01457283366471529,0.5333805754780769,0.015511691337451339,0.23016018967547291,0.9269770234823227,0.15363908980025864,0.3478461798772817
17,37,hybrid-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1.0993598575736518,0.05,4,0.8536733326211046,0.9944882276323045,0.6622844827586207,0.004605803464073688,0.12870365008711815,0.01235694158822298,0.4487600401043892,0.012561048613861203,0.2207059344142259,0.9088009893894196,0.14632666737889544,0.3097545678248098
17,38,exact,0,0,48,2304,OOD wavenumber 12,OOD frequency,4.657135711458543,0.05,4,0.8796040063569702,0.9947384676890118,0.6585015718636409,0.0,0.00015814212383702397,3.7543447888310766e-06,0.00015814212383702397,3.7543447888310766e-06,0.0,1.0,0.12039599364302978,0.00015811711886003246
