seed,method,network_width,depth,context_size,context_measurements,scenario,regime,task,raw_condition,transformed_condition,condition_reduction,geometry_commutator,pcg_energy_error_factor,mean_relative_residual,covariance_relative_residual,gain_spread
43,identity-CG,0,32,24,576,ID four obstacles,ID,2,8930.8408203125,8930.8408203125,1.0,0.24357478320598602,1.0160222053527832,0.4963471293449402,0.018343504518270493,1.0
43,identity-CG,0,32,24,576,ID four obstacles,ID,3,6662.7998046875,6662.7998046875,1.0,0.15295518934726715,0.9130582213401794,0.26942622661590576,0.00813585426658392,1.0
43,identity-CG,0,32,24,576,ID four obstacles,ID,4,6343.67236328125,6343.67236328125,1.0,0.23175279796123505,0.8954402804374695,0.1809377521276474,0.0049582882784307,1.0
43,identity-CG,0,32,24,576,ID four obstacles,ID,5,7043.5400390625,7043.5400390625,1.0,0.14062370359897614,0.9328905344009399,0.2708752155303955,0.00324761844240129,1.0
43,identity-CG,0,32,24,576,ID four obstacles,ID,6,5969.91064453125,5969.91064453125,1.0,0.17280426621437073,0.8735286593437195,0.22786715626716614,0.010511748492717743,1.0
43,identity-CG,0,32,24,576,ID four obstacles,ID,7,7201.32666015625,7201.32666015625,1.0,0.1838400959968567,0.9407618641853333,0.1739082783460617,0.013973257504403591,1.0
43,population-PCG,128,32,24,576,ID four obstacles,ID,0,6874.24072265625,770.6007690429688,8.920625686645508,0.1904860883951187,0.19921886920928955,0.016054846346378326,0.0025473879650235176,268.04595947265625
43,population-PCG,128,32,24,576,ID four obstacles,ID,1,6537.046875,823.9624633789062,7.933670520782471,0.1901887208223343,0.21494969725608826,0.025895537808537483,0.0015812964411452413,268.04595947265625
43,population-PCG,128,32,24,576,ID four obstacles,ID,2,8930.8408203125,1118.54833984375,7.984313488006592,0.24357478320598602,0.2949260473251343,0.03523799404501915,0.002091348869726062,268.04595947265625
43,population-PCG,128,32,24,576,ID four obstacles,ID,3,6662.7998046875,1228.5501708984375,5.423303127288818,0.15295518934726715,0.321976900100708,0.08322140574455261,0.003996151965111494,268.04595947265625
43,population-PCG,128,32,24,576,ID four obstacles,ID,4,6343.67236328125,483.5246887207031,13.119645118713379,0.23175279796123505,0.1086762398481369,0.012050912715494633,0.0011097302194684744,268.04595947265625
43,population-PCG,128,32,24,576,ID four obstacles,ID,5,7043.5400390625,533.2243041992188,13.209338188171387,0.14062370359897614,0.12491113692522049,0.017388654872775078,0.0022572216112166643,268.04595947265625
43,population-PCG,128,32,24,576,ID four obstacles,ID,6,5969.91064453125,479.563232421875,12.448640823364258,0.17280426621437073,0.10737768560647964,0.022739248350262642,0.0011609859066084027,268.04595947265625
43,population-PCG,128,32,24,576,ID four obstacles,ID,7,7201.32666015625,369.0163269042969,19.51492691040039,0.1838400959968567,0.07125430554151535,0.007904164493083954,0.0006465360638685524,268.04595947265625
43,context-PCG,128,32,24,576,ID four obstacles,ID,0,6874.24072265625,411.3486022949219,16.711471557617188,0.1904860883951187,0.08501195907592773,0.007052919827401638,0.0007596886134706438,233.6081085205078
43,context-PCG,128,32,24,576,ID four obstacles,ID,1,6537.046875,410.21209716796875,15.935772895812988,0.1901887208223343,0.0846404954791069,0.008826964534819126,0.0008916161605156958,286.35052490234375
43,context-PCG,128,32,24,576,ID four obstacles,ID,2,8930.8408203125,587.0026245117188,15.214311599731445,0.24357478320598602,0.14228671789169312,0.00550411082804203,0.0011587892659008503,236.11956787109375
43,context-PCG,128,32,24,576,ID four obstacles,ID,3,6662.7998046875,339.90185546875,19.602128982543945,0.15295518934726715,0.06193617358803749,0.005981199909001589,0.0010000207694247365,246.02447509765625
43,context-PCG,128,32,24,576,ID four obstacles,ID,4,6343.67236328125,327.13104248046875,19.39183807373047,0.23175279796123505,0.05790423974394798,0.0017541185952723026,0.0009131791885010898,237.36753845214844
43,context-PCG,128,32,24,576,ID four obstacles,ID,5,7043.5400390625,239.37799072265625,29.42434310913086,0.14062370359897614,0.0317719504237175,0.0036156317219138145,0.000381807069061324,302.13433837890625
43,context-PCG,128,32,24,576,ID four obstacles,ID,6,5969.91064453125,240.49732971191406,24.82318878173828,0.17280426621437073,0.03208088502287865,0.0021411136258393526,0.000577196478843689,254.98597717285156
43,context-PCG,128,32,24,576,ID four obstacles,ID,7,7201.32666015625,296.3128356933594,24.30312156677246,0.1838400959968567,0.0483638159930706,0.0018143747001886368,0.0007311332738026977,292.300537109375
43,identity-CG,0,32,24,576,OOD six obstacles,OOD count,0,5461.31201171875,5461.31201171875,1.0,0.12640976905822754,0.8411935567855835,0.33048737049102783,0.0025357063859701157,1.0
43,identity-CG,0,32,24,576,OOD six obstacles,OOD count,1,5062.90234375,5062.90234375,1.0,0.19157540798187256,0.8135325312614441,0.08928310871124268,0.014369591139256954,1.0
43,identity-CG,0,32,24,576,OOD six obstacles,OOD count,2,5812.41455078125,5812.41455078125,1.0,0.18781955540180206,0.8638436198234558,0.12510958313941956,0.018807481974363327,1.0
43,identity-CG,0,32,24,576,OOD six obstacles,OOD count,3,6111.341796875,6111.341796875,1.0,0.1355973333120346,0.8819923996925354,0.5361476540565491,0.009637732990086079,1.0
43,identity-CG,0,32,24,576,OOD six obstacles,OOD count,4,5161.8564453125,5161.8564453125,1.0,0.172714501619339,0.8206130266189575,0.253175288438797,0.0023225743789225817,1.0
43,identity-CG,0,32,24,576,OOD six obstacles,OOD count,5,5459.51904296875,5459.51904296875,1.0,0.18993079662322998,0.8410748243331909,0.11066626757383347,0.025198012590408325,1.0
43,identity-CG,0,32,24,576,OOD six obstacles,OOD count,6,4886.93359375,4886.93359375,1.0,0.21504710614681244,0.8005772829055786,0.18200333416461945,0.005461461376398802,1.0
43,identity-CG,0,32,24,576,OOD six obstacles,OOD count,7,5621.86962890625,5621.86962890625,1.0,0.11057592928409576,0.8517396450042725,0.15633898973464966,0.01054933201521635,1.0
43,population-PCG,128,32,24,576,OOD six obstacles,OOD count,0,5461.31201171875,902.5839233398438,6.050752639770508,0.12640976905822754,0.2374214231967926,0.01982232928276062,0.004871878307312727,268.04595947265625
43,population-PCG,128,32,24,576,OOD six obstacles,OOD count,1,5062.90234375,1535.1900634765625,3.2978994846343994,0.19157540798187256,0.39038094878196716,0.059961043298244476,0.006891470402479172,268.04595947265625
43,population-PCG,128,32,24,576,OOD six obstacles,OOD count,2,5812.41455078125,2614.197021484375,2.2234034538269043,0.18781955540180206,0.5719276070594788,0.08867237716913223,0.007671119645237923,268.04595947265625
43,population-PCG,128,32,24,576,OOD six obstacles,OOD count,3,6111.341796875,1296.9996337890625,4.711906909942627,0.1355973333120346,0.33810409903526306,0.052040599286556244,0.008687064982950687,268.04595947265625
43,population-PCG,128,32,24,576,OOD six obstacles,OOD count,4,5161.8564453125,1383.3035888671875,3.7315428256988525,0.172714501619339,0.3577105700969696,0.06336656212806702,0.013769908808171749,268.04595947265625
43,population-PCG,128,32,24,576,OOD six obstacles,OOD count,5,5459.51904296875,1901.7777099609375,2.8707451820373535,0.18993079662322998,0.4608495533466339,0.05386877804994583,0.006140910089015961,268.04595947265625
43,population-PCG,128,32,24,576,OOD six obstacles,OOD count,6,4886.93359375,3871.16650390625,1.2623929977416992,0.21504710614681244,0.7149289846420288,0.06474283337593079,0.01757584698498249,268.04595947265625
43,population-PCG,128,32,24,576,OOD six obstacles,OOD count,7,5621.86962890625,885.946044921875,6.345611572265625,0.11057592928409576,0.23273590207099915,0.02329150028526783,0.003276978386566043,268.04595947265625
43,context-PCG,128,32,24,576,OOD six obstacles,OOD count,0,5461.31201171875,188.9720001220703,28.90011215209961,0.12640976905822754,0.01885928213596344,0.00033464437001384795,0.00017801107605919242,260.5391845703125
43,context-PCG,128,32,24,576,OOD six obstacles,OOD count,1,5062.90234375,309.5005187988281,16.358299255371094,0.19157540798187256,0.0524095818400383,0.006161086726933718,0.00047885379171930254,233.75888061523438
43,context-PCG,128,32,24,576,OOD six obstacles,OOD count,2,5812.41455078125,504.12750244140625,11.529651641845703,0.18781955540180206,0.11542130261659622,0.014382701367139816,0.001675526611506939,313.23797607421875
43,context-PCG,128,32,24,576,OOD six obstacles,OOD count,3,6111.341796875,319.4530334472656,19.13064193725586,0.1355973333120346,0.0555003397166729,0.003512699855491519,0.0013184479903429747,258.27630615234375
43,context-PCG,128,32,24,576,OOD six obstacles,OOD count,4,5161.8564453125,261.5345153808594,19.736806869506836,0.172714501619339,0.03803079202771187,0.0011522130807861686,0.0006867825286462903,146.9729766845703
43,context-PCG,128,32,24,576,OOD six obstacles,OOD count,5,5459.51904296875,288.10675048828125,18.94964027404785,0.18993079662322998,0.04587835818529129,0.004008615389466286,0.0004886725801043212,185.14016723632812
43,context-PCG,128,32,24,576,OOD six obstacles,OOD count,6,4886.93359375,485.2041320800781,10.07191276550293,0.21504710614681244,0.10922655463218689,0.010499343276023865,0.0013213575584813952,159.81068420410156
43,context-PCG,128,32,24,576,OOD six obstacles,OOD count,7,5621.86962890625,170.27847290039062,33.01573944091797,0.11057592928409576,0.014683252200484276,0.0011608325876295567,0.00016538650379516184,272.10546875
43,identity-CG,0,32,24,576,OOD stars,OOD shape,0,7352.912109375,7352.912109375,1.0,0.19992351531982422,0.9481420516967773,0.2820248007774353,0.005024827551096678,1.0
43,identity-CG,0,32,24,576,OOD stars,OOD shape,1,7408.12158203125,7408.12158203125,1.0,0.18563514947891235,0.9507890343666077,0.26722007989883423,0.004831233527511358,1.0
43,identity-CG,0,32,24,576,OOD stars,OOD shape,2,7863.98291015625,7863.98291015625,1.0,0.1506599336862564,0.971818208694458,0.2135562151670456,0.005998679436743259,1.0
43,identity-CG,0,32,24,576,OOD stars,OOD shape,3,7665.0654296875,7665.0654296875,1.0,0.19903185963630676,0.9628174304962158,0.15792027115821838,0.007880793884396553,1.0
43,identity-CG,0,32,24,576,OOD stars,OOD shape,4,8032.47509765625,8032.47509765625,1.0,0.19010990858078003,0.9792413711547852,0.3248599171638489,0.009179748594760895,1.0
43,identity-CG,0,32,24,576,OOD stars,OOD shape,5,7794.26611328125,7794.26611328125,1.0,0.2399064004421234,0.9686930179595947,0.07365576922893524,0.0020015414338558912,1.0
43,identity-CG,0,32,24,576,OOD stars,OOD shape,6,7119.82177734375,7119.82177734375,1.0,0.1873549371957779,0.9367194175720215,0.18056440353393555,0.003872240660712123,1.0
43,identity-CG,0,32,24,576,OOD stars,OOD shape,7,7732.28515625,7732.28515625,1.0,0.20618313550949097,0.9658884406089783,0.1410185694694519,0.0014998806873336434,1.0
43,population-PCG,128,32,24,576,OOD stars,OOD shape,0,7352.912109375,581.5096435546875,12.644522666931152,0.19992351531982422,0.1405235379934311,0.011556639336049557,0.0014161469880491495,268.04595947265625
43,population-PCG,128,32,24,576,OOD stars,OOD shape,1,7408.12158203125,773.599609375,9.576169967651367,0.18563514947891235,0.20011311769485474,0.008590586483478546,0.001827296451665461,268.04595947265625
43,population-PCG,128,32,24,576,OOD stars,OOD shape,2,7863.98291015625,693.2810668945312,11.343137741088867,0.1506599336862564,0.17575055360794067,0.021571053192019463,0.0027835785876959562,268.04595947265625
43,population-PCG,128,32,24,576,OOD stars,OOD shape,3,7665.0654296875,883.0975341796875,8.679749488830566,0.19903185963630676,0.23193013668060303,0.03472815454006195,0.0014050269965082407,268.04595947265625
43,population-PCG,128,32,24,576,OOD stars,OOD shape,4,8032.47509765625,586.5133056640625,13.69529914855957,0.19010990858078003,0.14212968945503235,0.014464601874351501,0.0014901119284331799,268.04595947265625
43,population-PCG,128,32,24,576,OOD stars,OOD shape,5,7794.26611328125,2024.8570556640625,3.849292039871216,0.2399064004421234,0.4822181165218353,0.04205375164747238,0.007701491937041283,268.04595947265625
43,population-PCG,128,32,24,576,OOD stars,OOD shape,6,7119.82177734375,725.6347045898438,9.811854362487793,0.1873549371957779,0.18566597998142242,0.009515038691461086,0.002141793956980109,268.04595947265625
43,population-PCG,128,32,24,576,OOD stars,OOD shape,7,7732.28515625,1075.0325927734375,7.192605495452881,0.20618313550949097,0.2838214933872223,0.036940474063158035,0.0028039722237735987,268.04595947265625
43,context-PCG,128,32,24,576,OOD stars,OOD shape,0,7352.912109375,529.3882446289062,13.889451026916504,0.19992351531982422,0.12366307526826859,0.010343309491872787,0.002481862436980009,240.257568359375
43,context-PCG,128,32,24,576,OOD stars,OOD shape,1,7408.12158203125,479.3700866699219,15.453866958618164,0.18563514947891235,0.10731419920921326,0.0023371411953121424,0.0011170576326549053,214.3137969970703
43,context-PCG,128,32,24,576,OOD stars,OOD shape,2,7863.98291015625,610.7169189453125,12.876641273498535,0.1506599336862564,0.1498633772134781,0.010380147956311703,0.0016994111938402057,340.1797180175781
43,context-PCG,128,32,24,576,OOD stars,OOD shape,3,7665.0654296875,1099.0029296875,6.974563121795654,0.19903185963630676,0.28996768593788147,0.049056753516197205,0.005885774735361338,348.8140563964844
43,context-PCG,128,32,24,576,OOD stars,OOD shape,4,8032.47509765625,434.1735534667969,18.500608444213867,0.19010990858078003,0.0924859568476677,0.006628807168453932,0.001580285606905818,279.9526672363281
43,context-PCG,128,32,24,576,OOD stars,OOD shape,5,7794.26611328125,1700.8414306640625,4.582594394683838,0.2399064004421234,0.42358508706092834,0.14900048077106476,0.007186231203377247,306.4436950683594
43,context-PCG,128,32,24,576,OOD stars,OOD shape,6,7119.82177734375,597.2976684570312,11.920056343078613,0.1873549371957779,0.14558318257331848,0.010950068011879921,0.00328090344555676,310.3352355957031
43,context-PCG,128,32,24,576,OOD stars,OOD shape,7,7732.28515625,1179.32373046875,6.556541442871094,0.20618313550949097,0.31004875898361206,0.06467845290899277,0.012063850648701191,329.51922607421875
43,identity-CG,0,32,24,576,OOD 30 percent noise,OOD noise,0,1715.25537109375,1715.25537109375,1.0,0.19529971480369568,0.4263637065887451,0.053771719336509705,0.0013944142265245318,1.0
43,identity-CG,0,32,24,576,OOD 30 percent noise,OOD noise,1,1624.4512939453125,1624.4512939453125,1.0,0.20238937437534332,0.4085700809955597,0.047648608684539795,0.005811086390167475,1.0
43,identity-CG,0,32,24,576,OOD 30 percent noise,OOD noise,2,1614.77099609375,1614.77099609375,1.0,0.20919975638389587,0.4066320061683655,0.049767836928367615,0.00798431783914566,1.0
43,identity-CG,0,32,24,576,OOD 30 percent noise,OOD noise,3,1605.7496337890625,1605.7496337890625,1.0,0.16031429171562195,0.4048180878162384,0.06393329799175262,0.008635594509541988,1.0
43,identity-CG,0,32,24,576,OOD 30 percent noise,OOD noise,4,1579.4429931640625,1579.4429931640625,1.0,0.20301948487758636,0.3994881808757782,0.04985417425632477,0.005366405472159386,1.0
43,identity-CG,0,32,24,576,OOD 30 percent noise,OOD noise,5,1699.9464111328125,1699.9464111328125,1.0,0.12883561849594116,0.42341211438179016,0.03371543809771538,0.00479484349489212,1.0
43,identity-CG,0,32,24,576,OOD 30 percent noise,OOD noise,6,1657.488037109375,1657.488037109375,1.0,0.1988203525543213,0.41512447595596313,0.04830007627606392,0.002842844696715474,1.0
43,identity-CG,0,32,24,576,OOD 30 percent noise,OOD noise,7,1729.123291015625,1729.123291015625,1.0,0.15612676739692688,0.42902085185050964,0.04453144967556,0.002245502546429634,1.0
43,population-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,0,1715.25537109375,1367.2403564453125,1.2545382976531982,0.19529971480369568,0.35412102937698364,0.015996728092432022,0.0022519645281136036,268.04595947265625
43,population-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,1,1624.4512939453125,626.4129028320312,2.593259572982788,0.20238937437534332,0.15484562516212463,0.010938242077827454,0.0007933264714665711,268.04595947265625
43,population-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,2,1614.77099609375,730.9404296875,2.2091691493988037,0.20919975638389587,0.18727897107601166,0.03747309744358063,0.0031963675282895565,268.04595947265625
43,population-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,3,1605.7496337890625,406.2792663574219,3.9523298740386963,0.16031429171562195,0.08335588872432709,0.007478614337742329,0.00228711636736989,268.04595947265625
43,population-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,4,1579.4429931640625,984.1495361328125,1.6048810482025146,0.20301948487758636,0.25985434651374817,0.009994860738515854,0.0027546656783670187,268.04595947265625
43,population-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,5,1699.9464111328125,1000.5275268554688,1.6990500688552856,0.12883561849594116,0.2642519474029541,0.00458330987021327,0.0017703386256471276,268.04595947265625
43,population-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,6,1657.488037109375,927.7140502929688,1.7866368293762207,0.1988203525543213,0.24442775547504425,0.017868325114250183,0.007737742271274328,268.04595947265625
43,population-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,7,1729.123291015625,691.1009521484375,2.501983642578125,0.15612676739692688,0.1750776171684265,0.022277260199189186,0.0017831645673140883,268.04595947265625
43,context-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,0,1715.25537109375,343.366943359375,4.995400428771973,0.19529971480369568,0.06303653120994568,0.001952699851244688,0.000697873649187386,89.09803771972656
43,context-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,1,1624.4512939453125,163.94879150390625,9.908284187316895,0.20238937437534332,0.01336129754781723,0.0003792264615185559,0.00018720273510552943,86.17961883544922
43,context-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,2,1614.77099609375,278.503662109375,5.7980241775512695,0.20919975638389587,0.043004702776670456,0.0019655688665807247,0.0006234304746612906,68.21934509277344
43,context-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,3,1605.7496337890625,197.08885192871094,8.1473388671875,0.16031429171562195,0.02078818902373314,0.000823382695671171,0.00019692559726536274,74.47376251220703
43,context-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,4,1579.4429931640625,248.21469116210938,6.363213062286377,0.20301948487758636,0.03423300385475159,0.001058198045939207,0.0002813920145854354,92.01522827148438
43,context-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,5,1699.9464111328125,185.60916137695312,9.15874195098877,0.12883561849594116,0.018079767003655434,0.0007502629887312651,0.0002780663489829749,96.51409149169922
43,context-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,6,1657.488037109375,219.7623291015625,7.542184352874756,0.1988203525543213,0.026499459519982338,0.002461927244439721,0.0004701412108261138,101.10393524169922
43,context-PCG,128,32,24,576,OOD 30 percent noise,OOD noise,7,1729.123291015625,192.2904815673828,8.9922456741333,0.15612676739692688,0.019639907404780388,0.0016057457542046905,0.00012170214904472232,91.41477966308594
43,identity-CG,0,32,24,576,OOD half aperture,OOD aperture,0,12449.7236328125,12449.7236328125,1.0,0.26989859342575073,1.1269826889038086,0.19521912932395935,0.0060480921529233456,1.0
43,identity-CG,0,32,24,576,OOD half aperture,OOD aperture,1,12123.41015625,12123.41015625,1.0,0.28683507442474365,1.1183726787567139,0.18427413702011108,0.006801340263336897,1.0
43,identity-CG,0,32,24,576,OOD half aperture,OOD aperture,2,12375.0859375,12375.0859375,1.0,0.3746083378791809,1.1250367164611816,0.1957409381866455,0.008446743711829185,1.0
43,identity-CG,0,32,24,576,OOD half aperture,OOD aperture,3,8755.2744140625,8755.2744140625,1.0,0.23543091118335724,1.0091803073883057,0.11190716177225113,0.008642194792628288,1.0
43,identity-CG,0,32,24,576,OOD half aperture,OOD aperture,4,10650.736328125,10650.736328125,1.0,0.3391799330711365,1.0757168531417847,0.15782669186592102,0.006429742556065321,1.0
43,identity-CG,0,32,24,576,OOD half aperture,OOD aperture,5,12652.365234375,12652.365234375,1.0,0.3109012246131897,1.1321918964385986,0.11390624940395355,0.0018433701479807496,1.0
43,identity-CG,0,32,24,576,OOD half aperture,OOD aperture,6,11313.015625,11313.015625,1.0,0.27221420407295227,1.0957220792770386,0.21462185680866241,0.009510059840977192,1.0
43,identity-CG,0,32,24,576,OOD half aperture,OOD aperture,7,11951.4892578125,11951.4892578125,1.0,0.2768478989601135,1.1137226819992065,0.14476045966148376,0.005351392552256584,1.0
43,population-PCG,128,32,24,576,OOD half aperture,OOD aperture,0,12449.7236328125,1807.0230712890625,6.889631748199463,0.26989859342575073,0.4436626732349396,0.043184544891119,0.005252994131296873,268.04595947265625
43,population-PCG,128,32,24,576,OOD half aperture,OOD aperture,1,12123.41015625,1312.4752197265625,9.237058639526367,0.28683507442474365,0.34167811274528503,0.035079047083854675,0.0029907284770160913,268.04595947265625
43,population-PCG,128,32,24,576,OOD half aperture,OOD aperture,2,12375.0859375,828.393798828125,14.938651084899902,0.3746083378791809,0.216238334774971,0.012560686096549034,0.0014436384662985802,268.04595947265625
43,population-PCG,128,32,24,576,OOD half aperture,OOD aperture,3,8755.2744140625,1111.6014404296875,7.8762712478637695,0.23543091118335724,0.29316937923431396,0.020699983462691307,0.0025274567306041718,268.04595947265625
43,population-PCG,128,32,24,576,OOD half aperture,OOD aperture,4,10650.736328125,1363.46728515625,7.811508655548096,0.3391799330711365,0.35327357053756714,0.05673367530107498,0.0050995126366615295,268.04595947265625
43,population-PCG,128,32,24,576,OOD half aperture,OOD aperture,5,12652.365234375,1021.0151977539062,12.391945838928223,0.3109012246131897,0.2697039842605591,0.04040827229619026,0.003741645719856024,268.04595947265625
43,population-PCG,128,32,24,576,OOD half aperture,OOD aperture,6,11313.015625,929.1134033203125,12.176140785217285,0.27221420407295227,0.2448153793811798,0.019479922950267792,0.0022101295180618763,268.04595947265625
43,population-PCG,128,32,24,576,OOD half aperture,OOD aperture,7,11951.4892578125,1245.364501953125,9.596779823303223,0.2768478989601135,0.3259872496128082,0.015395870432257652,0.002847937634214759,268.04595947265625
43,context-PCG,128,32,24,576,OOD half aperture,OOD aperture,0,12449.7236328125,1807.9991455078125,6.8859124183654785,0.26989859342575073,0.44384273886680603,0.08728586882352829,0.01289132796227932,437.6957092285156
43,context-PCG,128,32,24,576,OOD half aperture,OOD aperture,1,12123.41015625,1530.5601806640625,7.920897483825684,0.28683507442474365,0.38941827416419983,0.043540019541978836,0.013633182272315025,554.4236450195312
43,context-PCG,128,32,24,576,OOD half aperture,OOD aperture,2,12375.0859375,877.1219482421875,14.10874080657959,0.3746083378791809,0.2302360236644745,0.02053125761449337,0.0033673481084406376,488.8474426269531
43,context-PCG,128,32,24,576,OOD half aperture,OOD aperture,3,8755.2744140625,934.487548828125,9.369065284729004,0.23543091118335724,0.24630165100097656,0.03136870265007019,0.0042461249977350235,401.6026611328125
43,context-PCG,128,32,24,576,OOD half aperture,OOD aperture,4,10650.736328125,1432.362548828125,7.435782432556152,0.3391799330711365,0.3685111105442047,0.06103513762354851,0.011390854604542255,409.12371826171875
43,context-PCG,128,32,24,576,OOD half aperture,OOD aperture,5,12652.365234375,886.4957275390625,14.27233600616455,0.3109012246131897,0.23289167881011963,0.037447478622198105,0.002921298611909151,936.6632690429688
43,context-PCG,128,32,24,576,OOD half aperture,OOD aperture,6,11313.015625,857.2879638671875,13.196284294128418,0.27221420407295227,0.22457769513130188,0.03613632917404175,0.0050277807749807835,375.30609130859375
43,context-PCG,128,32,24,576,OOD half aperture,OOD aperture,7,11951.4892578125,1374.5,8.695154190063477,0.2768478989601135,0.35574665665626526,0.04647795855998993,0.009905490092933178,412.9609680175781
43,identity-CG,0,32,24,576,OOD wavenumber 12,OOD frequency,0,6413.98388671875,6413.98388671875,1.0,0.27168869972229004,0.8994050621986389,0.26070892810821533,0.005979709327220917,1.0
43,identity-CG,0,32,24,576,OOD wavenumber 12,OOD frequency,1,5379.12158203125,5379.12158203125,1.0,0.21915850043296814,0.8356674313545227,0.11817993223667145,0.008432382717728615,1.0
43,identity-CG,0,32,24,576,OOD wavenumber 12,OOD frequency,2,5144.7998046875,5144.7998046875,1.0,0.27038297057151794,0.8194020390510559,0.21418827772140503,0.009365463629364967,1.0
43,identity-CG,0,32,24,576,OOD wavenumber 12,OOD frequency,3,6308.96484375,6308.96484375,1.0,0.2926885783672333,0.8934668302536011,0.10797879844903946,0.018123997375369072,1.0
43,identity-CG,0,32,24,576,OOD wavenumber 12,OOD frequency,4,5896.12109375,5896.12109375,1.0,0.2284923642873764,0.8690260052680969,0.31827443838119507,0.0037404512986540794,1.0
43,identity-CG,0,32,24,576,OOD wavenumber 12,OOD frequency,5,5796.60791015625,5796.60791015625,1.0,0.2602754831314087,0.8628546595573425,0.1539701372385025,0.01039725262671709,1.0
43,identity-CG,0,32,24,576,OOD wavenumber 12,OOD frequency,6,6251.09130859375,6251.09130859375,1.0,0.31278932094573975,0.8901471495628357,0.2856816053390503,0.0031557916663587093,1.0
43,identity-CG,0,32,24,576,OOD wavenumber 12,OOD frequency,7,6201.1748046875,6201.1748046875,1.0,0.3090231418609619,0.8872576355934143,0.4303962290287018,0.004009864758700132,1.0
43,population-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,0,6413.98388671875,4330.90380859375,1.480980396270752,0.27168869972229004,0.7562140822410583,0.0865548700094223,0.009933685883879662,268.04595947265625
43,population-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,1,5379.12158203125,2174.628173828125,2.4735822677612305,0.21915850043296814,0.5068781971931458,0.06376586109399796,0.01139854360371828,268.04595947265625
43,population-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,2,5144.7998046875,1666.0989990234375,3.0879316329956055,0.27038297057151794,0.4168177545070648,0.04137696698307991,0.0048452760092914104,268.04595947265625
43,population-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,3,6308.96484375,1740.046630859375,3.625744581222534,0.2926885783672333,0.4311027228832245,0.03532877936959267,0.0042069051414728165,268.04595947265625
43,population-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,4,5896.12109375,3582.908447265625,1.6456242799758911,0.2284923642873764,0.686491847038269,0.07046233117580414,0.008266900666058064,268.04595947265625
43,population-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,5,5796.60791015625,1735.816162109375,3.3394134044647217,0.2602754831314087,0.43029773235321045,0.06379520148038864,0.009212344884872437,268.04595947265625
43,population-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,6,6251.09130859375,2466.357421875,2.534543991088867,0.31278932094573975,0.5511612892150879,0.19750115275382996,0.019037026911973953,268.04595947265625
43,population-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,7,6201.1748046875,1857.3311767578125,3.3387556076049805,0.3090231418609619,0.4528704881668091,0.08779358118772507,0.009435925632715225,268.04595947265625
43,context-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,0,6413.98388671875,1348.78564453125,4.755376815795898,0.27168869972229004,0.3499632179737091,0.09093526750802994,0.006969701033085585,144.54966735839844
43,context-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,1,5379.12158203125,984.4346923828125,5.464173316955566,0.21915850043296814,0.25993096828460693,0.05336751043796539,0.004502245225012302,163.52439880371094
43,context-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,2,5144.7998046875,479.38134765625,10.732165336608887,0.27038297057151794,0.10731800645589828,0.013926022686064243,0.0018854016670957208,176.881591796875
43,context-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,3,6308.96484375,713.9739379882812,8.836407661437988,0.2926885783672333,0.1821078360080719,0.016332395374774933,0.004037471488118172,165.45396423339844
43,context-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,4,5896.12109375,1146.926513671875,5.140800952911377,0.2284923642873764,0.30204299092292786,0.08504758775234222,0.010775242932140827,134.14537048339844
43,context-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,5,5796.60791015625,564.0396118164062,10.276951789855957,0.2602754831314087,0.13489770889282227,0.0413980595767498,0.0028113226871937513,125.9542465209961
43,context-PCG,128,32,24,576,OOD wavenumber 12,OOD frequency,6,6251.09130859375,529.1192626953125,11.814144134521484,0.31278932094573975,0.1235756203532219,0.004748967941850424,0.000883073138538748,177.5500946044922
