method,network_width,parameter_count,dataset_size,context_size,context_measurements,regime_class,risk_mean,risk_std,solver_risk_mean,solver_risk_std,n_holdout,n_seeds,training_seconds,transformed_mean_relative_residual,transformed_covariance_relative_residual,simultaneous_configurations,delta,hoeffding_slack,risk_ucb,solver_risk_ucb
looped-Chebyshev,64,66435,16384,24,576,All,0.33823698653073814,0.20669633332415893,0.08779751132588651,0.023615725653921844,168,3,44.98013413808076,0.09700491884723302,0.026487188313954597,4860,0.05,0.18487870855329694,0.5231156950840351,0.27267621987918345
looped-Chebyshev,64,66435,16384,24,576,ID,0.1581143814324019,0.16791659642476556,0.08443311794815421,0.015092255993738198,48,3,44.98013413808076,0.09250765565472341,0.02679741219617422,4860,0.05,0.34587639275783505,0.503990774190237,0.4303095107059893
looped-Chebyshev,64,66435,16384,24,576,OOD,0.4102860285700727,0.17463876769454814,0.08914326867697943,0.026197406668222005,120,3,44.98013413808076,0.09880382412423686,0.026363098761066746,4860,0.05,0.21875143799954522,0.6290374665696179,0.30789470667652463
looped-Chebyshev,64,66435,16384,32,1024,All,0.3539341841406696,0.21842857054444464,0.1030119326191097,0.02835359969033325,168,3,44.98013413808076,0.11598379311284844,0.03093902313239158,4860,0.05,0.18487870855329694,0.5388128926939666,0.28789064117240665
looped-Chebyshev,64,66435,16384,32,1024,ID,0.16308398237315352,0.1648203503747446,0.10331958439738531,0.0196006887653351,48,3,44.98013413808076,0.1157401222735643,0.030999706864046506,4860,0.05,0.34587639275783505,0.5089603751309886,0.44919597715522036
looped-Chebyshev,64,66435,16384,32,1024,OOD,0.43027426484767606,0.18883264284036766,0.10288887190779944,0.031247533726404736,120,3,44.98013413808076,0.1160812614485621,0.03091474963972961,4860,0.05,0.21875143799954522,0.6490257028472213,0.32164030990734466
looped-Chebyshev,64,66435,16384,48,2304,All,0.4562754437764397,0.27579924617778895,0.23941455918515378,0.29288825621785214,168,3,44.98013413808076,4662494.808737434,38206815.13963996,4860,0.05,0.18487870855329694,0.6411541523297366,0.4242932677384507
looped-Chebyshev,64,66435,16384,48,2304,ID,0.3260286864512368,0.3232168026470286,0.26776900553300487,0.3159878030768171,48,3,44.98013413808076,9730083.99717821,116190571.24248843,4860,0.05,0.34587639275783505,0.6719050792090718,0.6136453982908399
looped-Chebyshev,64,66435,16384,48,2304,OOD,0.5083741467065209,0.23644512276132473,0.2280727806460133,0.28371711575190667,120,3,44.98013413808076,2635459.133361125,7013312.698500572,4860,0.05,0.21875143799954522,0.7271255847060661,0.44682421864555855
looped-Chebyshev,64,66435,32768,8,64,All,0.46660252398189767,0.2821794601503266,0.1034748174323264,0.10696832083512103,168,3,90.22234598803334,0.13461064173662587,0.017678931703336398,4860,0.05,0.18487870855329694,0.6514812325351946,0.28835352598562336
looped-Chebyshev,64,66435,32768,8,64,ID,0.22678366818940587,0.23392006141730393,0.19057570044177177,0.14932564329523487,48,3,90.22234598803334,0.2773888071145241,0.034891249165714976,4860,0.05,0.34587639275783505,0.572660060947241,0.5364520931996068
looped-Chebyshev,64,66435,32768,8,64,OOD,0.5625300662988945,0.24011137440757147,0.06863446422854821,0.05446616286634428,120,3,90.22234598803334,0.07749937558546657,0.010794004718384966,4860,0.05,0.21875143799954522,0.7812815042984397,0.28738590222809346
looped-Chebyshev,64,66435,32768,12,144,All,0.30833544881201974,0.19852266546006364,0.06764436077704611,0.01594775162631419,168,3,90.22234598803334,0.0728655057693166,0.026443336935092952,4860,0.05,0.18487870855329694,0.4932141573653167,0.2525230693303431
looped-Chebyshev,64,66435,32768,12,144,ID,0.15914846332140595,0.16410451883385288,0.06806327216272011,0.01326826020984958,48,3,90.22234598803334,0.07324548515801624,0.0270864587121953,4860,0.05,0.34587639275783505,0.505024856079241,0.4139396649205552
looped-Chebyshev,64,66435,32768,12,144,OOD,0.3680102430082653,0.17917412570078103,0.0674767962227765,0.0169495672116281,120,3,90.22234598803334,0.07271351401383673,0.026186088224252013,4860,0.05,0.21875143799954522,0.5867616810078105,0.2862282342223217
looped-Chebyshev,64,66435,32768,16,256,All,0.335984028428276,0.20306996601444213,0.07533236881466487,0.02019930321520127,168,3,90.22234598803334,0.08199570066339909,0.026338541381327123,4860,0.05,0.18487870855329694,0.5208627369815729,0.2602110773679618
looped-Chebyshev,64,66435,32768,16,256,ID,0.14397696401363438,0.1568882953274383,0.07202898649978094,0.011061043037551193,48,3,90.22234598803334,0.07776856981217857,0.026755158673040517,4860,0.05,0.34587639275783505,0.48985335677146946,0.417905379257616
looped-Chebyshev,64,66435,32768,16,256,OOD,0.4127868541941327,0.1653198962935565,0.07665372174061844,0.022761898077291298,120,3,90.22234598803334,0.08368655300388729,0.02617189446464176,4860,0.05,0.21875143799954522,0.6315382921936779,0.2954051597401637
looped-Chebyshev,64,66435,32768,24,576,All,0.33790239590557203,0.213496241894782,0.08680722460385373,0.022730515193011246,168,3,90.22234598803334,0.09576251894413002,0.027271994855254836,4860,0.05,0.18487870855329694,0.5227811044588689,0.27168593315715067
looped-Chebyshev,64,66435,32768,24,576,ID,0.15390837124892706,0.16563295199034403,0.08442200088560374,0.012610319336696933,48,3,90.22234598803334,0.09240838536061342,0.02761240904995546,4860,0.05,0.34587639275783505,0.4997847640067621,0.4302983936434388
looped-Chebyshev,64,66435,32768,24,576,OOD,0.41150000576823,0.18442692105999325,0.08776131409115373,0.02567225195535908,120,3,90.22234598803334,0.09710417237753667,0.02713582917737459,4860,0.05,0.21875143799954522,0.6302514437677752,0.30651275209069895
looped-Chebyshev,64,66435,32768,32,1024,All,0.3588777366472561,0.22746873735666268,0.10070527076750156,0.02695404372280395,168,3,90.22234598803334,0.11301578572463418,0.03013133983837347,4860,0.05,0.18487870855329694,0.543756445200553,0.2855839793207985
looped-Chebyshev,64,66435,32768,32,1024,ID,0.16251165335071607,0.1650374327640991,0.09838726887402836,0.012795409169463038,48,3,90.22234598803334,0.10934636695310469,0.031039153807796486,4860,0.05,0.34587639275783505,0.5083880461085512,0.4442636616318634
looped-Chebyshev,64,66435,32768,32,1024,OOD,0.437424169965872,0.20020063580570419,0.10163247152489086,0.030852439148342615,120,3,90.22234598803334,0.11448355323324597,0.029768214250604264,4860,0.05,0.21875143799954522,0.6561756079654173,0.3203839095244361
looped-Chebyshev,64,66435,32768,48,2304,All,0.39192823446196134,0.23168227639307615,0.13060602145914726,0.09137036086224329,168,3,90.22234598803334,2.552711535511272,25.178596012249944,4860,0.05,0.18487870855329694,0.5768069430152583,0.3154847300124442
looped-Chebyshev,64,66435,32768,48,2304,ID,0.19713865834151087,0.19647928377236232,0.1322890979399395,0.12815026663377102,48,3,90.22234598803334,8.491954644521078,87.81194638359982,4860,0.05,0.34587639275783505,0.5430150510993459,0.4781654906977746
looped-Chebyshev,64,66435,32768,48,2304,OOD,0.4698440649101416,0.1966065854646641,0.12993279086683038,0.07230649197366214,120,3,90.22234598803334,0.17701429190735019,0.12525586370999608,4860,0.05,0.21875143799954522,0.6885955029096869,0.3486842288663756
looped-Chebyshev,128,149251,128,8,64,All,0.4677501453630193,0.2806726415074884,0.12032133775425019,0.10912700222719365,168,3,1.0570058969897218,0.15667314472098254,0.015269985811928946,4860,0.05,0.18487870855329694,0.6526288539163162,0.30520004630754716
looped-Chebyshev,128,149251,128,8,64,ID,0.22836234978306122,0.2347825930409536,0.18763923053450993,0.1484951818440309,48,3,1.0570058969897218,0.2720699368898446,0.029470798782616183,4860,0.05,0.34587639275783505,0.5742387425408962,0.533515623292345
looped-Chebyshev,128,149251,128,8,64,OOD,0.5635052635950025,0.23752944744809448,0.09339418064214629,0.0737833924067065,120,3,1.0570058969897218,0.11051442785343772,0.009589660623654052,4860,0.05,0.21875143799954522,0.7822567015945477,0.3121456186416915
looped-Chebyshev,128,149251,128,12,144,All,0.25703698702836963,0.16861053213026392,0.20619449468150958,0.08612010554258968,168,3,1.0570058969897218,0.27578455799569684,0.021521891342542485,4860,0.05,0.18487870855329694,0.44191569558166655,0.39107320323480654
looped-Chebyshev,128,149251,128,12,144,ID,0.14569785830501011,0.15388775490218337,0.29191037223565197,0.08194778033653492,48,3,1.0570058969897218,0.4308733828365803,0.03830565075622867,4860,0.05,0.34587639275783505,0.49157425106284514,0.637786764993487
looped-Chebyshev,128,149251,128,12,144,OOD,0.3015726385177135,0.15343852981650838,0.17190814365985266,0.06005782072230859,120,3,1.0570058969897218,0.21374902805934345,0.014808387577068014,4860,0.05,0.21875143799954522,0.5203240765172588,0.39065958165939785
looped-Chebyshev,128,149251,128,16,256,All,0.23832331556419342,0.1684630219118675,0.24135068614960878,0.07329282251431532,168,3,1.0570058969897218,0.3313910988203826,0.026329478930814942,4860,0.05,0.18487870855329694,0.42320202411749036,0.4262293947029057
looped-Chebyshev,128,149251,128,16,256,ID,0.12568041345067632,0.1338108614704559,0.3060913313108941,0.081367214527243,48,3,1.0570058969897218,0.4607634861022234,0.0428729120176285,4860,0.05,0.34587639275783505,0.47155680620851137,0.6519677240687292
looped-Chebyshev,128,149251,128,16,256,OOD,0.2833804764096003,0.1599687874978641,0.21545442808509468,0.05056560863630183,120,3,1.0570058969897218,0.2796421439076463,0.019712105696089516,4860,0.05,0.21875143799954522,0.5021319144091455,0.4342058660846399
looped-Chebyshev,128,149251,128,24,576,All,0.20637727139294534,0.1599335942622875,0.2679138937428559,0.06865211928841776,168,3,1.0570058969897218,0.37891000926139806,0.03481148257629853,4860,0.05,0.18487870855329694,0.3912559799462423,0.4527926022961528
looped-Chebyshev,128,149251,128,24,576,ID,0.1109945982089758,0.14650113270706236,0.3296085555723492,0.07527627752556229,48,3,1.0570058969897218,0.5102938202520212,0.05271288771958396,4860,0.05,0.34587639275783505,0.45687099096681083,0.6754849483301842
looped-Chebyshev,128,149251,128,24,576,OOD,0.2445303406665332,0.14927091307482887,0.24323602901105856,0.04718859571958544,120,3,1.0570058969897218,0.32635648486514884,0.027650920518984344,4860,0.05,0.21875143799954522,0.46328177866607845,0.4619874670106038
looped-Chebyshev,128,149251,128,32,1024,All,0.20804704084835457,0.16372384678211613,0.2813271452063028,0.06423984245539766,168,3,1.0570058969897218,0.4036226826054709,0.04022180813453377,4860,0.05,0.18487870855329694,0.3929257494016515,0.4662058537595998
looped-Chebyshev,128,149251,128,32,1024,ID,0.11709368316913506,0.13449740641769348,0.33814657718899105,0.07583030366109235,48,3,1.0570058969897218,0.5305680061380068,0.05635799583978946,4860,0.05,0.34587639275783505,0.4629700759269701,0.6840229699468261
looped-Chebyshev,128,149251,128,32,1024,OOD,0.24442838392004235,0.160628919276603,0.25859937241322756,0.04119595930653964,120,3,1.0570058969897218,0.3528445531924565,0.0337673330524315,4860,0.05,0.21875143799954522,0.46317982191958756,0.4773508104127728
looped-Chebyshev,128,149251,128,48,2304,All,0.20157700099440184,0.15773600669155527,0.298143190855437,0.061629193663749735,168,3,1.0570058969897218,0.4368226224822657,0.051291733425820114,4860,0.05,0.18487870855329694,0.3864557095476988,0.48302189940873397
looped-Chebyshev,128,149251,128,48,2304,ID,0.1120864720532068,0.12009392796140372,0.35234837809021036,0.0731702386222446,48,3,1.0570058969897218,0.5636091946313778,0.06821747535529231,4860,0.05,0.34587639275783505,0.45796286481104187,0.6982247708480454
looped-Chebyshev,128,149251,128,48,2304,OOD,0.23737321257087984,0.15715520833075908,0.27646111596152767,0.039451338900786635,120,3,1.0570058969897218,0.3861079936226209,0.04452143665403123,4860,0.05,0.21875143799954522,0.45612465057042506,0.4952125539610729
looped-Chebyshev,128,149251,256,8,64,All,0.47279496968942614,0.27946731652179935,0.1072188456980721,0.10270395952467247,168,3,2.1603601669776253,0.13721644108660427,0.014677251312172077,4860,0.05,0.18487870855329694,0.657673678242723,0.292097554251369
looped-Chebyshev,128,149251,256,8,64,ID,0.23001207818979283,0.23569643162216466,0.17726171112786937,0.14280025862473084,48,3,2.1603601669776253,0.25213444590917783,0.0268298153726694,4860,0.05,0.34587639275783505,0.5758884709476279,0.5231381038857044
looped-Chebyshev,128,149251,256,8,64,OOD,0.5699081262892794,0.23319201666479217,0.07920169952615318,0.06307457893471077,120,3,2.1603601669776253,0.09124923915757482,0.00981622568797315,4860,0.05,0.21875143799954522,0.7886595642888247,0.2979531375256984
looped-Chebyshev,128,149251,256,12,144,All,0.2574443931138396,0.1668568329310363,0.182263390163685,0.08913172515659148,168,3,2.1603601669776253,0.2383937189920938,0.020759426079513015,4860,0.05,0.18487870855329694,0.4423231016671365,0.36714209871698195
looped-Chebyshev,128,149251,256,12,144,ID,0.14573060580823657,0.15383996264012464,0.26724152439286736,0.08476723167638409,48,3,2.1603601669776253,0.3826023321598768,0.035845043118266966,4860,0.05,0.34587639275783505,0.4916069985660716,0.6131179171507024
looped-Chebyshev,128,149251,256,12,144,OOD,0.30212990803608086,0.1505868169939092,0.14827213647201204,0.06506219355156403,120,3,2.1603601669776253,0.18071027372498064,0.014725179264011434,4860,0.05,0.21875143799954522,0.5208813460356261,0.36702357447155726
looped-Chebyshev,128,149251,256,16,256,All,0.2421433986079743,0.16779927539154504,0.21932384180906778,0.07897527444062666,168,3,2.1603601669776253,0.29474274326293237,0.024361979742977893,4860,0.05,0.18487870855329694,0.4270221071612712,0.40420255036236474
looped-Chebyshev,128,149251,256,16,256,ID,0.12600707636098574,0.13894316185920516,0.2858808950871895,0.08283597836843225,48,3,2.1603601669776253,0.4190062861889601,0.03749169157041852,4860,0.05,0.34587639275783505,0.4718834691188208,0.6317572878450246
looped-Chebyshev,128,149251,256,16,256,OOD,0.2885979275067697,0.15579660834337966,0.19270102049781904,0.05950812300252027,120,3,2.1603601669776253,0.24503732609252132,0.019110095012001647,4860,0.05,0.21875143799954522,0.5073493655063149,0.4114524584973642
looped-Chebyshev,128,149251,256,24,576,All,0.20637190287407378,0.15706403235003688,0.2565476470229188,0.07163748055267677,168,3,2.1603601669776253,0.35821550809556524,0.03239090860422164,4860,0.05,0.18487870855329694,0.3912506114273707,0.4414263555762158
looped-Chebyshev,128,149251,256,24,576,ID,0.11243837401041229,0.15115029080349607,0.3193638473113223,0.07344523879262596,48,3,2.1603601669776253,0.4861246415724357,0.04686083788207417,4860,0.05,0.34587639275783505,0.45831476676824734,0.6652402400691573
looped-Chebyshev,128,149251,256,24,576,OOD,0.24394531441953837,0.14357442940379928,0.23142116690755746,0.053321738871153934,120,3,2.1603601669776253,0.30705185470481716,0.026602936893080627,4860,0.05,0.21875143799954522,0.4626967524190836,0.45017260490710265
looped-Chebyshev,128,149251,256,32,1024,All,0.20496874891169026,0.16058531295178322,0.2759067146307701,0.06541231866065152,168,3,2.1603601669776253,0.3931492395876419,0.03691625509721533,4860,0.05,0.18487870855329694,0.38984745746498717,0.460785423184067
looped-Chebyshev,128,149251,256,32,1024,ID,0.1142571151781903,0.13252456677082303,0.3330573968745237,0.07325932274238907,48,3,2.1603601669776253,0.5172675717622042,0.04758206983872995,4860,0.05,0.34587639275783505,0.46013350793602537,0.6789337896323587
looped-Chebyshev,128,149251,256,32,1024,OOD,0.24125340240509024,0.156863282177086,0.2530464417332686,0.04517198912615866,120,3,2.1603601669776253,0.343501906717817,0.032649929200609475,4860,0.05,0.21875143799954522,0.46000484040463546,0.47179787973281384
looped-Chebyshev,128,149251,256,48,2304,All,0.19379541488923224,0.15383058898313903,0.2974947104962954,0.06088380777943055,168,3,2.1603601669776253,0.43505854283769924,0.04878826124504914,4860,0.05,0.18487870855329694,0.37867412344252915,0.4823734190495923
looped-Chebyshev,128,149251,256,48,2304,ID,0.10632336488815623,0.1149412993177717,0.35116488927708817,0.06993673212474878,48,3,2.1603601669776253,0.5589676958819231,0.06373197018789743,4860,0.05,0.34587639275783505,0.4521997576459913,0.6970412820349232
looped-Chebyshev,128,149251,256,48,2304,OOD,0.22878423488966262,0.1538511503649732,0.27602663898397833,0.040541427003876,120,3,2.1603601669776253,0.3854948816200097,0.04281077766790982,4860,0.05,0.21875143799954522,0.4475356728892078,0.49477807698352355
looped-Chebyshev,128,149251,512,8,64,All,0.48235714849467637,0.27613553663026574,0.08094668334287888,0.07796290775054016,168,3,4.266032169980463,0.09702709089365917,0.01589777526013282,4860,0.05,0.18487870855329694,0.6672358570479733,0.2658253918961758
looped-Chebyshev,128,149251,512,8,64,ID,0.23285079705793277,0.23759485879638093,0.13925477165327452,0.11421557802531983,48,3,4.266032169980463,0.18225411052117121,0.02459760995892182,4860,0.05,0.34587639275783505,0.5787271898157678,0.4851311644111096
looped-Chebyshev,128,149251,512,8,64,OOD,0.5821596890693738,0.22261334940814873,0.05762344801872065,0.038180112247375796,120,3,4.266032169980463,0.06293628304265435,0.01241784138061722,4860,0.05,0.21875143799954522,0.800911127068919,0.2763748860182659
looped-Chebyshev,128,149251,512,12,144,All,0.2610873038647837,0.16470965743724245,0.1362360739748263,0.07157975938033213,168,3,4.266032169980463,0.16620130190581434,0.02072022449491275,4860,0.05,0.18487870855329694,0.44596601241808065,0.3211147825281232
looped-Chebyshev,128,149251,512,12,144,ID,0.14761277992353816,0.1578444595863145,0.20023254912761823,0.07866377798545611,48,3,4.266032169980463,0.2621355157655974,0.029974653133346338,4860,0.05,0.34587639275783505,0.4934891726813732,0.5461089418854532
looped-Chebyshev,128,149251,512,12,144,OOD,0.3064771134412819,0.14477715785070544,0.11063748391370955,0.049331253511289364,120,3,4.266032169980463,0.12782761636190113,0.01701845303953931,4860,0.05,0.21875143799954522,0.5252285514408271,0.32938892191325475
looped-Chebyshev,128,149251,512,16,256,All,0.25181584781779665,0.16873621712155584,0.1751630495884265,0.07118656428776725,168,3,4.266032169980463,0.22168365023320624,0.0245832550572231,4860,0.05,0.18487870855329694,0.43669455637109356,0.36004175814172346
looped-Chebyshev,128,149251,512,16,256,ID,0.13518430021760136,0.1464241942598094,0.2298744502506391,0.07498032347384746,48,3,4.266032169980463,0.31063592558105785,0.033552810161684904,4860,0.05,0.34587639275783505,0.4810606929754364,0.5757508430084741
looped-Chebyshev,128,149251,512,16,256,OOD,0.29846846685787476,0.15429457121094206,0.15327848932354143,0.05657511023832738,120,3,4.266032169980463,0.18610274009406563,0.020995433015438374,4860,0.05,0.21875143799954522,0.51721990485742,0.37202992732308665
looped-Chebyshev,128,149251,512,24,576,All,0.21027792179859497,0.15404890905046617,0.22257492670880447,0.07042612649170085,168,3,4.266032169980463,0.2968701584087241,0.03077590880205939,4860,0.05,0.18487870855329694,0.3951566303518919,0.40745363526210143
looped-Chebyshev,128,149251,512,24,576,ID,0.11808326982116095,0.15318453664584136,0.2768195653710432,0.06675520356238251,48,3,4.266032169980463,0.39437436405569315,0.039719695458188604,4860,0.05,0.34587639275783505,0.463959662578996,0.6226959581288782
looped-Chebyshev,128,149251,512,24,576,OOD,0.24715578258956858,0.13869194750103908,0.200877071243909,0.059487613427021246,120,3,4.266032169980463,0.25786847614993647,0.027198394139607705,4860,0.05,0.21875143799954522,0.4659072205891138,0.4196285092434542
looped-Chebyshev,128,149251,512,32,1024,All,0.20643535727787177,0.1557679970810641,0.25166406116133794,0.06463612011160708,168,3,4.266032169980463,0.34644078081917196,0.03603097415041351,4860,0.05,0.18487870855329694,0.3913140658311687,0.4365427697146349
looped-Chebyshev,128,149251,512,32,1024,ID,0.1120862571229746,0.13189937267722907,0.30300903821805475,0.06373770583346958,48,3,4.266032169980463,0.4465624764561653,0.04380535062712924,4860,0.05,0.34587639275783505,0.45796264988080965,0.6488854309758898
looped-Chebyshev,128,149251,512,32,1024,OOD,0.24417499733983067,0.14883737205783912,0.2311260703386512,0.052628410377927315,120,3,4.266032169980463,0.3063921025643746,0.03292122355972722,4860,0.05,0.21875143799954522,0.4629264353393759,0.4498775083381964
looped-Chebyshev,128,149251,512,48,2304,All,0.19008422702230013,0.14775771374795135,0.28270855323933997,0.05744903187307236,168,3,4.266032169980463,0.4034079859654109,0.046650847287050275,4860,0.05,0.18487870855329694,0.37496293557559707,0.4675872617926369
looped-Chebyshev,128,149251,512,48,2304,ID,0.1033003798886939,0.11367888182845785,0.3296330923088056,0.05988535197028391,48,3,4.266032169980463,0.5034605879336596,0.05574233674754695,4860,0.05,0.34587639275783505,0.44917677264652894,0.6755094850666407
looped-Chebyshev,128,149251,512,48,2304,OOD,0.2247977658757426,0.145882214998003,0.26393873761155373,0.044404824762812704,120,3,4.266032169980463,0.3633869451781114,0.04301425150285161,4860,0.05,0.21875143799954522,0.44354920387528785,0.48269017561109895
looped-Chebyshev,128,149251,1024,8,64,All,0.4750027662472343,0.27399794467691785,0.07313670679946536,0.03890911249016383,168,3,8.609683716087602,0.08084766649907185,0.01918557570094149,4860,0.05,0.18487870855329694,0.6598814748005313,0.2580154153527623
looped-Chebyshev,128,149251,1024,8,64,ID,0.2053572695266309,0.21289999295463588,0.06966837165718882,0.033621688968210224,48,3,8.609683716087602,0.07629743777215475,0.021203433163464017,4860,0.05,0.34587639275783505,0.5512336622844659,0.41554476441502386
looped-Chebyshev,128,149251,1024,8,64,OOD,0.5828609649354757,0.21539759107288148,0.07452404085637597,0.04088171727042924,120,3,8.609683716087602,0.08266775798983868,0.01837843271593248,4860,0.05,0.21875143799954522,0.8016124029350209,0.2932754788559212
looped-Chebyshev,128,149251,1024,12,144,All,0.2864798697650289,0.1720773034434182,0.10067967535181278,0.03237144617432187,168,3,8.609683716087602,0.11338202333787363,0.02133611595768122,4860,0.05,0.18487870855329694,0.47135857831832584,0.28555838390510974
looped-Chebyshev,128,149251,1024,12,144,ID,0.17170475610605904,0.17968696546930857,0.1041784105894837,0.024497311402507296,48,3,8.609683716087602,0.11710162817810969,0.022577456373255655,4860,0.05,0.34587639275783505,0.5175811488638941,0.45005480334731873
looped-Chebyshev,128,149251,1024,12,144,OOD,0.3323899152286169,0.14616136787417805,0.0992801812567444,0.03502374877540394,120,3,8.609683716087602,0.11189418140177923,0.020839579791451446,4860,0.05,0.21875143799954522,0.5511413532281622,0.31803161925628964
looped-Chebyshev,128,149251,1024,16,256,All,0.32218917678344816,0.19303950213172655,0.1276630018789034,0.03755852250494221,168,3,8.609683716087602,0.14847543361108922,0.024524876803514457,4860,0.05,0.18487870855329694,0.5070678853367451,0.31254171043220036
looped-Chebyshev,128,149251,1024,16,256,ID,0.19514239808427217,0.19187708336358342,0.12523981068817164,0.027407801184180645,48,3,8.609683716087602,0.14428405525783694,0.025817628561829484,4860,0.05,0.34587639275783505,0.5410187908421072,0.4711162034460067
looped-Chebyshev,128,149251,1024,16,256,OOD,0.3730078882631186,0.16923137989625123,0.1286322783551961,0.040983385857691255,120,3,8.609683716087602,0.15015198495239016,0.024007776100188446,4860,0.05,0.21875143799954522,0.5917593262626638,0.3473837163547413
looped-Chebyshev,128,149251,1024,24,576,All,0.32183856012780165,0.19812340688369282,0.16820297316964047,0.04473020839362942,168,3,8.609683716087602,0.20556321026136473,0.029247359760726444,4860,0.05,0.18487870855329694,0.5067172686810986,0.3530816817229374
looped-Chebyshev,128,149251,1024,24,576,ID,0.1985769544964157,0.23276780218134313,0.16674533121794932,0.029451285443620398,48,3,8.609683716087602,0.20159035455435512,0.029847819008864417,4860,0.05,0.34587639275783505,0.5444533472542508,0.5126217239757844
looped-Chebyshev,128,149251,1024,24,576,OOD,0.37114320238035603,0.1584519038944401,0.16878602995031694,0.049639255813744614,120,3,8.609683716087602,0.2071523525441686,0.029007176061471258,4860,0.05,0.21875143799954522,0.5898946403799012,0.38753746794986216
looped-Chebyshev,128,149251,1024,32,1024,All,0.3462084154286534,0.2025265220077328,0.20422365424466596,0.048922277932559315,168,3,8.609683716087602,0.26113365896578344,0.03435823097381559,4860,0.05,0.18487870855329694,0.5310871239819503,0.3891023627979629
looped-Chebyshev,128,149251,1024,32,1024,ID,0.18803810648070393,0.2133970384969831,0.213421621651135,0.02931206015039806,48,3,8.609683716087602,0.2731024753302335,0.035395751552035365,4860,0.05,0.34587639275783505,0.533914499238539,0.5592980144089701
looped-Chebyshev,128,149251,1024,32,1024,OOD,0.4094765390078331,0.15952499016317012,0.20054446728207834,0.05451300527318778,120,3,8.609683716087602,0.25634613242000337,0.03394322274252767,4860,0.05,0.21875143799954522,0.6282279770073783,0.4192959052816235
looped-Chebyshev,128,149251,1024,48,2304,All,0.33558085955182393,0.20552560808593856,0.24714780732010344,0.04455163862140021,168,3,8.609683716087602,0.3327012392914011,0.0441667705086902,4860,0.05,0.18487870855329694,0.5204595681051208,0.43202651587340035
looped-Chebyshev,128,149251,1024,48,2304,ID,0.17667452359769767,0.19263777103430274,0.2600237254930968,0.02636495835875091,48,3,8.609683716087602,0.35312621481716633,0.04486882616765792,4860,0.05,0.34587639275783505,0.5225509163555327,0.6059001182509318
looped-Chebyshev,128,149251,1024,48,2304,OOD,0.3991433939334744,0.1742496443070537,0.2419974400509061,0.04916602322271927,120,3,8.609683716087602,0.32453124908109504,0.04388594824510312,4860,0.05,0.21875143799954522,0.6178948319330196,0.4607488780504513
looped-Chebyshev,128,149251,2048,8,64,All,0.46425586565519567,0.26316066359087115,0.07255378536231312,0.04849091875346209,168,3,17.154203691054136,0.081246668661368,0.02094951926154035,4860,0.05,0.18487870855329694,0.6491345742084926,0.25743249391561007
looped-Chebyshev,128,149251,2048,8,64,ID,0.21065799537881866,0.2164365306968273,0.09071472527520451,0.052141674750659235,48,3,17.154203691054136,0.10329033015295859,0.025744629150722124,4860,0.05,0.34587639275783505,0.5565343881366537,0.43659111803303957
looped-Chebyshev,128,149251,2048,8,64,OOD,0.5656950137657465,0.20583663513327832,0.06528940939715656,0.04516387720313611,120,3,17.154203691054136,0.07242920406473176,0.019031475305867643,4860,0.05,0.21875143799954522,0.7844464517652917,0.28404084739670177
looped-Chebyshev,128,149251,2048,12,144,All,0.2867589370131383,0.17326741037169896,0.07770845762140505,0.02514702918916653,168,3,17.154203691054136,0.08506349953157558,0.02246459498668883,4860,0.05,0.18487870855329694,0.4716376455664353,0.262587166174702
looped-Chebyshev,128,149251,2048,12,144,ID,0.16050923523688856,0.15712249062352812,0.07899388515653656,0.013417630518598806,48,3,17.154203691054136,0.08599337469786401,0.02375137208340063,4860,0.05,0.34587639275783505,0.5063856279947236,0.4248702779143716
looped-Chebyshev,128,149251,2048,12,144,OOD,0.33725881772363825,0.1529045147871117,0.07719428660735245,0.028555375317904617,120,3,17.154203691054136,0.08469154946506019,0.021949884148004105,4860,0.05,0.21875143799954522,0.5560102557231834,0.29594572460689766
looped-Chebyshev,128,149251,2048,16,256,All,0.33744257110533854,0.2071117272498148,0.08845142669205361,0.027315724388423206,168,3,17.154203691054136,0.09803062012153008,0.024017122696109422,4860,0.05,0.18487870855329694,0.5223212796586355,0.27333013524535055
looped-Chebyshev,128,149251,2048,16,256,ID,0.158475305351422,0.17712358828570707,0.0839370709497773,0.01466096866346346,48,3,17.154203691054136,0.0919049913063645,0.024472358558947787,4860,0.05,0.34587639275783505,0.5043516981092571,0.42981346370761236
looped-Chebyshev,128,149251,2048,16,256,OOD,0.4090294774069052,0.17239348042002386,0.09025716898896413,0.030833653052550317,120,3,17.154203691054136,0.10048087164759631,0.023835028350974077,4860,0.05,0.21875143799954522,0.6277809154064504,0.30900860698850935
looped-Chebyshev,128,149251,2048,24,576,All,0.3901253145466633,0.2291735932151913,0.1095894717878275,0.030635101674389265,168,3,17.154203691054136,0.12442844114931562,0.027167914767882606,4860,0.05,0.18487870855329694,0.5750040230999602,0.29446818034112443
looped-Chebyshev,128,149251,2048,24,576,ID,0.20104989960841094,0.21194972760405198,0.10762984251132862,0.015793437123050688,48,3,17.154203691054136,0.12095320752511418,0.027835216489620455,4860,0.05,0.34587639275783505,0.546926292366246,0.45350623526916367
looped-Chebyshev,128,149251,2048,24,576,OOD,0.4657554805219642,0.18914215787458538,0.11037332349842706,0.034876695911532,120,3,17.154203691054136,0.1258185345989962,0.026900994079187467,4860,0.05,0.21875143799954522,0.6845069185215094,0.32912476149797226
