method,depth,context_size,average_precision_mean_candidate,physical_mean_relative_residual_mean_candidate,physical_covariance_relative_residual_mean_candidate,average_precision_mean_cg,physical_mean_relative_residual_mean_cg,physical_covariance_relative_residual_mean_cg,physical_mean_residual_gain,physical_covariance_residual_gain,average_precision_delta,runtime_ratio
looped-Chebyshev,64,8,0.5155591627153259,0.06655363453033451,0.004634527151059305,0.5113357206754252,1.933152674162537e-05,1.3785802192922164e-06,0.00029046537996079303,0.00029745865637600526,0.00422344203990066,1.9670810780885126
looped-Chebyshev,96,8,0.5121241075551608,0.03169356803496992,0.001568703459456911,0.5113357206754252,1.9332057340935792e-05,2.027975348624301e-06,0.0006099678433051547,0.0012927716429760351,0.000788386879735592,1.7083617454824649
looped-Chebyshev,128,8,0.5115770515364866,0.01801364985615464,0.0005783928302388521,0.5113357206754252,1.933227343795959e-05,2.749006003658191e-06,0.0010732013552131091,0.004752835546946469,0.00024133086106137291,1.3518498167650224
looped-Chebyshev,1,12,0.11691800835679161,1.9809252577168601,0.7350771203637123,0.6971703420236972,1.6084292868063563,0.3970635515593347,0.8119585938644507,0.5401658418682243,-0.5802523336669057,7.803583026185739
looped-Chebyshev,2,12,0.1542880344389301,1.9142841639972867,0.5827411422949462,0.7330107950906287,1.9224003972042174,0.23105323172750922,1.0042398267506862,0.39649376877283343,-0.5787227606516986,7.158446678441632
looped-Chebyshev,4,12,0.19294256420192685,1.8764832466840744,0.40027134643778917,0.7521153465529613,1.7195449773044813,0.12077798513651244,0.916365749783848,0.3017402724710997,-0.5591727823510344,6.332145639425025
looped-Chebyshev,8,12,0.333416837232497,1.3046407071607453,0.22539773587847037,0.7374385405804736,1.0704815311446076,0.05547512738987622,0.8205182662698514,0.24612104985733851,-0.40402170334797666,5.016246803381852
looped-Chebyshev,16,12,0.524342879698036,0.8982156202906654,0.11467476284486193,0.7384973011442539,0.12283549542026079,0.003491079494251583,0.13675502033744508,0.03044331121900378,-0.214154421446218,2.836232238973326
looped-Chebyshev,32,12,0.6820564361504001,0.569319627646889,0.05585599747220316,0.7382337680423819,4.550562243820628e-05,1.4899023962503373e-06,7.992983243224908e-05,2.6673991400686918e-05,-0.05617733189198182,2.5054506300056736
looped-Chebyshev,48,12,0.7233250830831118,0.3954938123712227,0.03419875825333981,0.7382337680423818,4.925028992731502e-05,1.7321264020135156e-06,0.00012452859788634866,5.064880979543631e-05,-0.014908684959270002,2.3311058680346597
looped-Chebyshev,64,12,0.7371006043599325,0.284957737972339,0.022677152628256404,0.7382337680423818,4.96538974738507e-05,2.1417262849982286e-06,0.00017425004082068703,9.444423292938348e-05,-0.0011331636824493119,1.823640354024372
looped-Chebyshev,96,12,0.7408071106014996,0.15852639783129446,0.011167632457467547,0.7382337680423818,4.9764025599560584e-05,3.3652777424836564e-06,0.0003139163336854472,0.0003013420933488342,0.002573342559117786,1.5396857921496687
looped-Chebyshev,128,12,0.7396682073976738,0.09286421210882027,0.005926090292632529,0.7382337680423818,4.97747347237306e-05,4.976339891440841e-06,0.0005359947992172,0.0008397340650761865,0.001434439355291972,1.270984641006215
looped-Chebyshev,1,16,0.1187824103121968,1.8179931959935598,0.6933478195042837,0.7084582380671263,1.7144784054585867,0.39767290598579813,0.9430609582241034,0.5735547077513253,-0.5896758277549294,7.61150111626937
looped-Chebyshev,2,16,0.12731701132207318,1.917365700716064,0.5284859890206939,0.7462457553042112,2.212238895751181,0.23874181491278462,1.1537907947998616,0.4517467253108885,-0.618928743982138,6.9776983057842665
looped-Chebyshev,4,16,0.15626837057485535,2.1676584489288784,0.3662957549982127,0.7647178558864735,2.055151616888387,0.14318915386684233,0.9480975279587588,0.3909113111822467,-0.6084494853116181,6.259441747239932
looped-Chebyshev,8,16,0.28998635290160085,1.7979624977424031,0.2064381698589949,0.7495860851165995,1.415180822745675,0.0796726158420954,0.7871025255102012,0.3859393633285686,-0.45959973221499867,4.955634624574682
looped-Chebyshev,16,16,0.4564050013792655,1.2270397689370882,0.10790053060987871,0.7457908774804082,0.4742786091796699,0.024994536415241346,0.38652260601994126,0.23164424006041912,-0.2893858761011427,2.855137310159735
looped-Chebyshev,32,16,0.6659833866748821,0.7321589780705315,0.053994661629466034,0.7475376776867838,0.01841804202434729,0.0007311007187578612,0.02515579618088493,0.0135402407700039,-0.0815542910119017,2.551305083769274
looped-Chebyshev,48,16,0.7201609167024989,0.5104740391529742,0.03416121148482138,0.747605835640433,8.134405162589738e-05,2.6375104678912804e-06,0.00015935002642028764,7.720775561672301e-05,-0.027444918937934104,2.2686880211995732
looped-Chebyshev,64,16,0.7387917738333017,0.3616901311491217,0.02322053393748185,0.747605835640433,8.596818792651887e-05,2.79293527344613e-06,0.00023768463809999542,0.00012027868441637607,-0.00881406180713129,1.815647460871521
looped-Chebyshev,96,16,0.743084333268931,0.20747648338077673,0.01249597635164497,0.747605835640433,8.794559048076812e-05,3.949083792674303e-06,0.0004238822108786355,0.00031602843039587263,-0.004521502371502062,1.5700840379777723
looped-Chebyshev,128,16,0.7460969165514075,0.12441978006002799,0.007191628645939169,0.747605835640433,8.821063987137246e-05,5.950441864534978e-06,0.000708976015138542,0.0008274122813467237,-0.0015089190890255066,1.2896609425665495
looped-Chebyshev,1,24,0.11003313728019563,1.75089140804041,0.6612667970004535,0.7295638411227753,1.7425530453523,0.39891158416867256,0.9952376471494355,0.6032536125784023,-0.6195307038425797,7.051322020027165
looped-Chebyshev,2,24,0.1540343153909882,1.8273844378335136,0.4880815964369547,0.7557262957505382,2.3879713259992146,0.24950087265599338,1.3067700898396148,0.5111868066269557,-0.60169198035955,6.881108188185155
looped-Chebyshev,4,24,0.1911416902000894,2.026932499948002,0.3210101520110453,0.7800454519596934,2.277083452258791,0.18113471915768012,1.1234135583287586,0.5642647686464684,-0.588903761759604,6.1374478920937054
looped-Chebyshev,8,24,0.29354878738914614,1.8192073362214225,0.184447305986569,0.7861698419217766,1.7731248711546261,0.11702449035476002,0.9746689318203214,0.6344602851682825,-0.4926210545326305,4.946393441852166
looped-Chebyshev,16,24,0.4538696129564284,1.2957982974393027,0.09582368359856658,0.7700533252100957,0.9666793797874734,0.04793383775921978,0.7460106883129735,0.5002295461738732,-0.3161837122536673,3.0330153913670013
looped-Chebyshev,32,24,0.669435843242826,0.8069086779086363,0.04865524233762348,0.7779675395902097,0.21041483056199334,0.007039226460619782,0.2607665976617715,0.14467560169105523,-0.10853169634738369,2.522179826278127
looped-Chebyshev,48,24,0.7409023287566638,0.568318104726218,0.031567677877665935,0.7778167688856337,0.03829510986231196,0.001337272282225487,0.06738323052502485,0.04236207323857686,-0.03691444012896983,2.3160166778749294
looped-Chebyshev,64,24,0.7688725376339715,0.4189887084066868,0.022045666346370767,0.7779620731581545,0.004860093230079267,0.00015756868654036643,0.011599580448268,0.007147376906858882,-0.009089535524183012,1.8422773492914277
looped-Chebyshev,96,24,0.7767357401986197,0.24990916988324546,0.012397079290600355,0.777959565181123,0.00017538042913566807,5.420713480794975e-06,0.0007017766863761089,0.0004372573050254699,-0.0012238249825032854,1.5931317350894623
looped-Chebyshev,128,24,0.7782400929810358,0.16134132572361043,0.007549179794122639,0.777959565181123,0.00018131909271120955,6.313894860996004e-06,0.0011238230000776273,0.000836368325193638,0.00028052779991283305,1.2939906549217204
looped-Chebyshev,1,32,0.11525767529902001,1.6984332615420932,0.6608960043106761,0.7246381047886479,1.7313646716730935,0.4066923704175722,1.0193892871016317,0.6153651524066304,-0.6093804294896279,13.189616773102498
looped-Chebyshev,2,32,0.15900143064228564,1.7365109445083708,0.48673667749833494,0.7514271571495974,2.445904179697945,0.2553621407243467,1.4085164204884484,0.5246412537407771,-0.5924257265073117,12.409100920872298
looped-Chebyshev,4,32,0.18815220530715215,1.904096516115325,0.3147837269075569,0.7809019734482877,2.3475680120644116,0.20699302805587644,1.2329038954673592,0.657572200727722,-0.5927497681411356,11.743131218394259
looped-Chebyshev,8,32,0.28812550261440684,1.7878425362564268,0.19074020335184672,0.8031856786046466,1.9797716680027189,0.1479310259289507,1.1073523690448566,0.7755629035168398,-0.5150601759902398,8.636888535625571
looped-Chebyshev,16,32,0.4358139012812314,1.424585952290467,0.11673996568701803,0.7860803053180302,1.3809694988386971,0.06358391388008987,0.9693830664400118,0.544662776846787,-0.3502664040367988,6.8084992863948175
looped-Chebyshev,32,32,0.6484151299508559,1.1043377257883549,0.13826181661958492,0.7900095660811146,0.49635547532566954,0.01539840446119857,0.4494598561063697,0.11137134487076725,-0.14159443613025868,4.947381088291108
looped-Chebyshev,48,32,0.7343187604109603,1.529039368920383,0.3950338329776145,0.7899487177838511,0.14510851834590233,0.004559890445393815,0.09490175419640103,0.011543037746977514,-0.05562995737289078,3.9419736693246348
looped-Chebyshev,64,32,0.7623811124836232,4.21012336840587,1.5386835370113008,0.7901053817869921,0.03966175860564575,0.001310617278379869,0.009420569217348936,0.0008517783201382516,-0.02772426930336891,2.91853114511539
looped-Chebyshev,96,32,0.7739889714394492,69.48924797564922,28.101757146370975,0.7901047616803092,0.0025344937369784783,8.260172359355696e-05,3.647317838101556e-05,2.939379312237208e-06,-0.016115790240859962,2.5852299812029544
looped-Chebyshev,128,32,0.778174977676265,1335.2901240034428,541.9697550389822,0.7901110873754321,0.00033134480621633866,9.498627154666142e-06,2.4814442963369385e-07,1.752612035330816e-08,-0.011936109699167141,2.2016713542419746
looped-Chebyshev,1,48,0.1096153164728639,1.7526037175030935,0.682738004341012,0.7281950310910629,1.7473873850845156,0.40833050048067454,0.997023666921117,0.5980778832940473,-0.6185797146181989,13.515844145373508
looped-Chebyshev,2,48,0.18414327035292516,1.7126970500463532,0.5155679653620436,0.7571191531656583,2.5010548553296497,0.26859933661208263,1.4603019578167429,0.5209775522485498,-0.5729758828127332,13.146598912180696
looped-Chebyshev,4,48,0.2145044733499452,1.8716055651505787,0.3585838678603371,0.7844620342076849,2.6254804152108373,0.24702349098931461,1.4027957942087044,0.6888862359126721,-0.5699575608577396,11.730646505090936
looped-Chebyshev,8,48,0.2979797161388199,1.7341546444665819,0.25040022875847556,0.8142471260311653,2.2456445282413844,0.19577074560913296,1.2949505601515339,0.7818313368953203,-0.5162674098923454,10.580414449040905
looped-Chebyshev,16,48,0.42519038701618217,2.963628811495645,1.059731091195274,0.7985377448721693,2.106192607609999,0.09754536003761344,0.7106802982344721,0.09204727581182102,-0.37334735785598716,9.539104633905538
looped-Chebyshev,32,48,0.616785984642814,2282.2460216610207,1340.4770199394497,0.8015683249352973,1.0670319030150062,0.03003508476762185,0.0004675358803948837,2.2406266068610827e-05,-0.1847823402924833,8.240746532573873
looped-Chebyshev,48,48,0.7222298997338279,4125656.370551563,2424053.6420802847,0.8029770672325139,0.48481600044206496,0.013828544621078605,1.1751245302508058e-07,5.704718897726688e-09,-0.08074716749868605,6.596864969853841
looped-Chebyshev,64,48,0.7584822361261536,8172915761.376406,4802044684.339187,0.8036881397746491,0.20064748166173338,0.005678658325840407,2.455029361858273e-11,1.1825500800440495e-12,-0.04520590364849553,5.537091048364748
looped-Chebyshev,96,48,0.775133626938648,5952.883303210317,5952.68025759653,0.8036538432051279,0.0355957557677313,0.0010073409915396744,5.979582322491514e-06,1.6922477740244038e-07,-0.028520216266479936,4.59699864846064
looped-Chebyshev,128,48,0.782714959730126,5952.949895928836,5953.019655997273,0.8036832747157409,0.006205112786292754,0.00018205736455994927,1.0423593167710634e-06,3.0582355691793916e-08,-0.02096831498561491,3.8463062823049463
looped-HB,1,8,0.06523662357599509,1.6592661163636617,1.1107459103777295,0.5656997010094273,1.2381074212136722,0.38707485812760534,0.7461777282157891,0.348481911579556,-0.5004630774334322,8.740337173793247
looped-HB,2,8,0.11525261749515311,1.3503329182664554,0.9089728407561779,0.600870004880463,1.3231133399974733,0.20413176380541348,0.9798423204375952,0.22457410678584797,-0.4856173873853099,7.054503707709441
looped-HB,4,8,0.26704704114480815,1.1489572833691324,0.6085670827222722,0.5504411838055219,1.109096999235806,0.08778004268450393,0.9653074272557439,0.14424053678986698,-0.2833941426607137,7.393161020654524
looped-HB,8,8,0.4519792950695307,0.7315817273088864,0.3670566923738945,0.5106198362163429,0.2027311883089697,0.011143811187101437,0.277113520938684,0.03035991828681884,-0.058640541146812164,5.903786948012233
looped-HB,16,8,0.5241250795417398,0.4289831151919706,0.13122399823207936,0.5113357206754252,2.4677841805172696e-05,3.4759990110816694e-06,5.7526370925180414e-05,2.6489049700605126e-05,0.012789358866314604,4.151468995287871
looped-HB,32,8,0.5392951809236234,0.23735703494665875,0.023273960875701997,0.5113357206754252,1.931244261280945e-05,8.74677335174635e-07,8.136452588038747e-05,3.758179967071259e-05,0.027959460248198176,2.7148163527828792
looped-HB,48,8,0.5318882706214358,0.1601463701226748,0.008790963846140967,0.5113357206754252,1.932939015738285e-05,1.124750887981918e-06,0.00012069827210305306,0.0001279439783472273,0.020552549946010634,2.147872681440481
looped-HB,64,8,0.5270101866797935,0.11644799815808035,0.005585819242063297,0.5113357206754252,1.933152674162537e-05,1.3785802192922164e-06,0.00016600995334743718,0.0002468000054335798,0.01567446600436828,1.9474029790446288
looped-HB,96,8,0.5203391090171241,0.06792929890118582,0.00300952809173553,0.5113357206754252,1.9332057340935792e-05,2.027975348624301e-06,0.0002845908562821678,0.0006738516095574344,0.009003388341698892,1.4729287449938062
looped-HB,128,8,0.5165908531410581,0.042655083971776094,0.0018075039285148416,0.5113357206754252,1.933227343795959e-05,2.749006003658191e-06,0.0004532231949361843,0.0015208852165079089,0.005255132465632917,1.1583231888473684
looped-HB,1,12,0.10497267707296891,2.641080922314099,1.017180520154181,0.6971703420236972,1.6084292868063563,0.3970635515593347,0.6090041668988546,0.39035701499587216,-0.5921976649507283,7.23089712079558
looped-HB,2,12,0.1803268852088618,2.5084723078069233,0.7680144598264069,0.7330107950906287,1.9224003972042174,0.23105323172750922,0.7663630135446503,0.3008448978678524,-0.5526839098817669,5.381970504344049
looped-HB,4,12,0.20860703101868192,2.176396595580237,0.5268543611857153,0.7521153465529613,1.7195449773044813,0.12077798513651244,0.7900880661164804,0.22924358994522664,-0.5435083155342794,6.22342617164662
looped-HB,8,12,0.3374168207762348,1.484798947615283,0.29409962755051394,0.7374385405804736,1.0704815311446076,0.05547512738987622,0.7209605939335387,0.1886269896086418,-0.40002171980423884,5.057932163000643
looped-HB,16,12,0.44229147976343,0.9738951619891894,0.10212388557071483,0.7384973011442539,0.12283549542026079,0.003491079494251583,0.12612804767339456,0.034184749970507286,-0.29620582138082396,3.5782994996221555
looped-HB,32,12,0.5877629645832373,0.6667521113441104,0.039309901301749,0.7382337680423819,4.550562243820628e-05,1.4899023962503373e-06,6.824968629866229e-05,3.7901453499300634e-05,-0.15047080345914465,2.4603781623451058
looped-HB,48,12,0.6660608197552195,0.5192181468453436,0.027074299989700536,0.7382337680423818,4.925028992731502e-05,1.7321264020135156e-06,9.485471612760274e-05,6.397677512151531e-05,-0.07217294828716236,1.8446278460064485
looped-HB,64,12,0.7049335689441026,0.4225240674180289,0.020569844447891176,0.7382337680423818,4.96538974738507e-05,2.1417262849982286e-06,0.00011751732339716654,0.00010411971225274864,-0.03330019909827919,1.7824017697768484
looped-HB,96,12,0.7331035701252673,0.29981658238241266,0.013446696835152136,0.7382337680423818,4.9764025599560584e-05,3.3652777424836564e-06,0.0001659815651426749,0.00025026798653526584,-0.005130197917114554,1.3084531348376793
looped-HB,128,12,0.7408091646248509,0.22467069801600048,0.009565282596906264,0.7382337680423818,4.97747347237306e-05,4.976339891440841e-06,0.0002215452890086529,0.0005202501694043371,0.0025753965824690805,1.097225791918796
looped-HB,1,16,0.10514100558732904,2.402547617753347,0.9934928942294348,0.7084582380671263,1.7144784054585867,0.39767290598579813,0.7136085015712685,0.4002775543696647,-0.6033172324797972,6.993103521590538
looped-HB,2,16,0.14921369164290765,2.4273282495282946,0.7437737421797854,0.7462457553042112,2.212238895751181,0.23874181491278462,0.9113884354870784,0.3209871515672246,-0.5970320636613036,5.438869391795924
looped-HB,4,16,0.17694234093363143,2.2998554671094533,0.5429035925439426,0.7647178558864735,2.055151616888387,0.14318915386684233,0.8936003354468968,0.2637469264034251,-0.5877755149528421,6.333181905892249
looped-HB,8,16,0.31130952908963927,1.7129690561975752,0.291217984276868,0.7495860851165995,1.415180822745675,0.0796726158420954,0.8261566766927324,0.2735841196069426,-0.43827655602696025,5.05929600905961
looped-HB,16,16,0.4041545178053163,1.163945961920988,0.10611961828544732,0.7457908774804082,0.4742786091796699,0.024994536415241346,0.40747476660936716,0.23553172183497162,-0.34163635967509187,3.504509359814789
looped-HB,32,16,0.5370582100937815,0.7999708503484726,0.03912516922268657,0.7475376776867838,0.01841804202434729,0.0007311007187578612,0.02302339143523076,0.018686199530453033,-0.2104794675930023,2.4959442919406514
looped-HB,48,16,0.6236051455823874,0.6283076770071473,0.02758123950722312,0.747605835640433,8.134405162589738e-05,2.6375104678912804e-06,0.00012946531548582694,9.562697380589277e-05,-0.12400069005804559,1.9292010197665623
looped-HB,64,16,0.6772188226934781,0.5160459306179768,0.021534882366679383,0.747605835640433,8.596818792651887e-05,2.79293527344613e-06,0.00016659018669824604,0.0001296935467717065,-0.07038701294695493,1.7876153532366055
looped-HB,96,16,0.7281569486802267,0.37272693515600014,0.014561319702417107,0.747605835640433,8.794559048076812e-05,3.949083792674303e-06,0.00023595179791328902,0.00027120370085815604,-0.019448886960206302,1.3390826387277937
looped-HB,128,16,0.7432379373187301,0.28373791519455455,0.010586387069560256,0.747605835640433,8.821063987137246e-05,5.950441864534978e-06,0.00031088774234098337,0.0005620842904605934,-0.004367898321702923,1.1193281403098407
looped-HB,1,24,0.09867707636947695,2.162452378443309,0.969065031835011,0.7295638411227753,1.7425530453523,0.39891158416867256,0.8058226219098136,0.41164583496867896,-0.6308867647532983,6.612994254467551
looped-HB,2,24,0.15981126734673992,2.2215834870224906,0.7487923837311211,0.7557262957505382,2.3879713259992146,0.24950087265599338,1.074896054975511,0.3332043408518228,-0.5959150284037983,6.378971556794359
looped-HB,4,24,0.20734606409605646,2.146677228666487,0.5924846689615931,0.7800454519596934,2.277083452258791,0.18113471915768012,1.0607479419126797,0.30572051674373685,-0.5726993878636369,5.976547781087446
looped-HB,8,24,0.29956562138747844,1.6523551181668328,0.32911560227650966,0.7861698419217766,1.7731248711546261,0.11702449035476002,1.0730894658539132,0.35557259985638956,-0.4866042205342982,4.969583931274658
looped-HB,16,24,0.3915023318957448,1.1803263546455474,0.1214498577506414,0.7700533252100957,0.9666793797874734,0.04793383775921978,0.8189933029816722,0.39468006506550746,-0.37855099331435094,3.4690140685036917
looped-HB,32,24,0.5084251461293996,0.8423161776292891,0.03744583899000034,0.7779675395902097,0.21041483056199334,0.007039226460619782,0.24980504488731164,0.18798421000794133,-0.2695423934608101,2.496897227610771
looped-HB,48,24,0.6032477083538842,0.6748983654237929,0.025615850022794366,0.7778167688856337,0.03829510986231196,0.001337272282225487,0.056742039726626226,0.05220487631819791,-0.17456906053174948,1.8724559564222194
looped-HB,64,24,0.6682219788144845,0.5631431142489115,0.020448082550761373,0.7779620731581545,0.004860093230079267,0.00015756868654036643,0.008630298599249296,0.007705792763170327,-0.10974009434366994,1.7539649496652103
looped-HB,96,24,0.7349579739363785,0.41680253727272865,0.014371721498069437,0.777959565181123,0.00017538042913566807,5.420713480794975e-06,0.0004207758193681783,0.00037717913483942365,-0.04300159124474445,1.3667648363766864
looped-HB,128,24,0.7633746258440204,0.3237338096923416,0.010760285301200464,0.777959565181123,0.00018131909271120955,6.313894860996004e-06,0.0005600869828317438,0.0005867776442964388,-0.014584939337102587,1.2174432090417515
looped-HB,1,32,0.10308242223057838,2.000264286285355,0.950490605263483,0.7246381047886479,1.7313646716730935,0.4066923704175722,0.8655679569665122,0.4278762653365039,-0.6215556825580695,13.112906078257902
looped-HB,2,32,0.16615584522836147,2.0847822725772858,0.7199915596062229,0.7514271571495974,2.445904179697945,0.2553621407243467,1.173218043855595,0.3546737976539741,-0.5852713119212359,11.169071140413834
looped-HB,4,32,0.18525825008935423,2.0068300302539552,0.5962011831856909,0.7809019734482877,2.3475680120644116,0.20699302805587644,1.1697891583610285,0.3471865435587488,-0.5956437233589335,11.13821156915301
looped-HB,8,32,0.2978729859768786,1.5956266196001143,0.3395355667120644,0.8031856786046466,1.9797716680027189,0.1479310259289507,1.2407487088043672,0.43568639174228335,-0.505312692627768,9.351495792311116
looped-HB,16,32,0.3822289951860653,1.2252903034289677,0.13523960215527384,0.7860803053180302,1.3809694988386971,0.06358391388008987,1.1270549476920384,0.47015750465671075,-0.4038513101319649,6.847076183335663
looped-HB,32,32,0.498979020374354,0.9153428521184694,0.040069717636686666,0.7900095660811146,0.49635547532566954,0.01539840446119857,0.5422618138950934,0.38429031621376436,-0.2910305457067606,4.709177906204165
looped-HB,48,32,0.5806897538820671,0.7523476204701832,0.026172886694049675,0.7899487177838511,0.14510851834590233,0.004559890445393815,0.19287429693100652,0.17422191517111074,-0.209258963901784,3.9829590559941526
looped-HB,64,32,0.642562483052332,0.640078792791991,0.02085659432313622,0.7901053817869921,0.03966175860564575,0.001310617278379869,0.06196386921779299,0.06283946736816957,-0.1475428987346601,2.996335368642939
looped-HB,96,32,0.7154951422367419,0.4894340070674107,0.01483462765532918,0.7901047616803092,0.0025344937369784783,8.260172359355696e-05,0.005178417724106771,0.005568169657691623,-0.07460961944356725,2.285717490007789
looped-HB,128,32,0.7504753692800141,0.39113843424378764,0.01130640704425219,0.7901110873754321,0.00033134480621633866,9.498627154666142e-06,0.0008471292442967112,0.0008401101355620251,-0.03963571809541799,2.046798544120687
looped-HB,1,48,0.09735409817218432,1.9214356399717785,0.956089490935916,0.7281950310910629,1.7473873850845156,0.40833050048067454,0.9094175983485873,0.4270839752468776,-0.6308409329188785,11.978310839637295
looped-HB,2,48,0.17584907747570072,1.9761938892659687,0.6962689866444894,0.7571191531656583,2.5010548553296497,0.26859933661208263,1.2655918373771684,0.38576949679539263,-0.5812700756899576,13.075794601491857
looped-HB,4,48,0.1777359718264058,1.9839943675767808,0.6270748968457892,0.7844620342076849,2.6254804152108373,0.24702349098931461,1.3233305790164904,0.39392980365160885,-0.6067260623812791,12.792905410100428
looped-HB,8,48,0.2941616204390366,1.560894056799866,0.37557406439667657,0.8142471260311653,2.2456445282413844,0.19577074560913296,1.4386911901281687,0.5212573608447104,-0.5200855055921287,11.28266021259071
looped-HB,16,48,0.3824440855659912,1.2306221102674801,0.1550541867812474,0.7985377448721693,2.106192607609999,0.09754536003761344,1.7114860768690483,0.6291049733164044,-0.41609365930617814,8.133899241793475
looped-HB,32,48,0.47758170557321267,0.9827291791637739,0.04321636751826315,0.8015683249352973,1.0670319030150062,0.03003508476762185,1.0857842889360092,0.6949932743636791,-0.3239866193620846,7.990197552914797
looped-HB,48,48,0.5553484996913469,0.8435775483293193,0.026690944929474113,0.8029770672325139,0.48481600044206496,0.013828544621078605,0.5747142054719556,0.5180987281498642,-0.24762856754116702,6.351737521101602
looped-HB,64,48,0.6171737761212938,0.7422664793474334,0.021456652914085154,0.8036881397746491,0.20064748166173338,0.005678658325840407,0.2703173149326822,0.2646572300245706,-0.1865143636533554,5.191976604642289
looped-HB,96,48,0.6994501776321959,0.5986245449277616,0.015660098879986085,0.8036538432051279,0.0355957557677313,0.0010073409915396744,0.059462573109204504,0.06432532765339534,-0.10420366557293204,4.532647663570961
looped-HB,128,48,0.7452682972591942,0.49853074918722823,0.012230619510990474,0.8036832747157409,0.006205112786292754,0.00018205736455994927,0.012446800516134986,0.014885375544252026,-0.05841497745654667,3.6743219914551
looped-Richardson,1,8,0.03706865668606228,0.9976817227545238,0.5047312456937063,0.5656997010094273,1.2381074212136722,0.38707485812760534,1.2409843670337581,0.7668929978678194,-0.528631044323365,8.933043392318941
looped-Richardson,2,8,0.04796685114029865,0.7643051080050922,0.355387525987767,0.600870004880463,1.3231133399974733,0.20413176380541348,1.73113240529155,0.5743920337047508,-0.5529031537401644,8.343137974979632
looped-Richardson,4,8,0.08726963720207073,0.6952806943584056,0.23754233179525247,0.5504411838055219,1.109096999235806,0.08778004268450393,1.5951787648285902,0.36953431424662936,-0.46317154660345117,7.02871684007347
looped-Richardson,8,8,0.18602525280960466,0.6056455466009322,0.1515910023756857,0.5106198362163429,0.2027311883089697,0.011143811187101437,0.3347357038233981,0.07351235239861992,-0.3245945834067382,5.862351285895403
looped-Richardson,16,8,0.3127594358340064,0.518962849508084,0.08722884244551612,0.5113357206754252,2.4677841805172696e-05,3.4759990110816694e-06,4.7552231972990744e-05,3.984919338179694e-05,-0.19857628484141882,4.220338073502727
looped-Richardson,32,8,0.468627635859802,0.4421167879010595,0.04803644210499308,0.5113357206754252,1.931244261280945e-05,8.74677335174635e-07,4.3681767219233806e-05,1.8208620306700813e-05,-0.042708084815623215,2.8318298886043687
looped-Richardson,48,8,0.5469712783499903,0.39868576261436656,0.03528226576357454,0.5113357206754252,1.932939015738285e-05,1.124750887981918e-06,4.848277006590633e-05,3.18786467830281e-05,0.035635557674565055,2.1944268671130756
looped-Richardson,64,8,0.5705348747780017,0.3673945110501899,0.0288603754833318,0.5113357206754252,1.933152674162537e-05,1.3785802192922164e-06,5.2617897546608916e-05,4.7767230890270646e-05,0.05919915410257648,1.9442163241493569
looped-Richardson,96,8,0.5733247395708938,0.32238856111317066,0.021931837717602275,0.5113357206754252,1.9332057340935792e-05,2.027975348624301e-06,5.996508459910742e-05,9.246718741661434e-05,0.061989018895468595,1.4670503148065794
looped-Richardson,128,8,0.5659760277277496,0.29006484514486275,0.017998106040912277,0.5113357206754252,1.933227343795959e-05,2.749006003658191e-06,6.664810907473038e-05,0.0001527386269093707,0.054640307052324366,1.1512275694636376
looped-Richardson,1,12,0.12136950265406417,2.1801764234190895,0.7674150149382296,0.6971703420236972,1.6084292868063563,0.3970635515593347,0.7377518945388449,0.5174039389772624,-0.575800839369633,7.5877083606874764
looped-Richardson,2,12,0.14854643644147375,1.6694774907969294,0.6726061508414292,0.7330107950906287,1.9224003972042174,0.23105323172750922,1.151498242894281,0.3435193559239118,-0.5844643586491549,7.129941689394423
looped-Richardson,4,12,0.16674110455521274,1.8112898944389253,0.5637031843264898,0.7521153465529613,1.7195449773044813,0.12077798513651244,0.9493482973564188,0.21425812110821668,-0.5853742419977486,6.003926553532188
looped-Richardson,8,12,0.20371749815836257,1.766354582849003,0.4528333334961817,0.7374385405804736,1.0704815311446076,0.05547512738987622,0.6060399998611818,0.12250672220079396,-0.533721042422111,4.890261356549487
looped-Richardson,16,12,0.24376759685841906,1.5676239363494373,0.3409086744567113,0.7384973011442539,0.12283549542026079,0.003491079494251583,0.07835775696708912,0.010240512359549482,-0.49472970428583485,3.725521993098873
looped-Richardson,32,12,0.32798657815778737,1.3221183369557064,0.23817858190852256,0.7382337680423819,4.550562243820628e-05,1.4899023962503373e-06,3.44187212038727e-05,6.255400398775425e-06,-0.4102471898845946,2.469213239352054
looped-Richardson,48,12,0.3723386127881488,1.1853107618434089,0.18765927343407554,0.7382337680423818,4.925028992731502e-05,1.7321264020135156e-06,4.155052962711686e-05,9.230166835437575e-06,-0.36589515525423305,1.9051569974068518
looped-Richardson,64,12,0.40839702412715356,1.0931777283549309,0.1567564651237002,0.7382337680423818,4.96538974738507e-05,2.1417262849982286e-06,4.542161460659503e-05,1.3662762064123748e-05,-0.32983674391522827,1.804318723030167
looped-Richardson,96,12,0.4700132789574707,0.9699456904615674,0.11976951622359805,0.7382337680423818,4.9764025599560584e-05,3.3652777424836564e-06,5.130599175700178e-05,2.8097948865394177e-05,-0.26822048908491114,1.3095206970635436
