method,network_width,parameter_count,dataset_size,context_size,context_measurements,regime_class,risk_mean,risk_std,solver_risk_mean,solver_risk_std,n_holdout,n_seeds,training_seconds,transformed_mean_relative_residual,transformed_covariance_relative_residual,simultaneous_configurations,delta,hoeffding_slack,risk_ucb,solver_risk_ucb
looped-Chebyshev,128,149251,32768,8,64,OOD,0.5669865344218069,0.23907758103230914,0.06982113358607091,0.0558004134945846,480,3,274.5819147051079,0.07911624701567534,0.01110446640038082,540,0.05,0.09835787871505426,0.6653444131368612,0.16817901230112517
looped-Chebyshev,128,149251,32768,12,144,All,0.31125376452809583,0.19643366199173024,0.06507296230749622,0.015459130566199656,672,3,274.5819147051079,0.06989611650074251,0.026637580446688233,540,0.05,0.08312757968209951,0.39438134421019533,0.14820054198959573
looped-Chebyshev,128,149251,32768,12,144,ID,0.14039257658062007,0.15105503202879625,0.06702974497470505,0.011271096311576934,192,3,274.5819147051079,0.07200033153640102,0.02794545400926528,540,0.05,0.1555174612810835,0.29591003786170356,0.22254720625578855
looped-Chebyshev,128,149251,32768,12,144,OOD,0.3795982397070861,0.16903223366290462,0.06429024924061269,0.01679206785413997,480,3,274.5819147051079,0.06905443048647911,0.026114431021657412,540,0.05,0.09835787871505426,0.47795611842214036,0.16264812795566697
looped-Chebyshev,128,149251,32768,16,256,All,0.3306479097690225,0.2017047800862205,0.07292245262215004,0.020515214380090144,672,3,274.5819147051079,0.07920386148284052,0.02654657783153063,540,0.05,0.08312757968209951,0.41377548945112197,0.15605003230424955
looped-Chebyshev,128,149251,32768,16,256,ID,0.1507323236637125,0.155968217115804,0.07036915307105657,0.008774022090214275,192,3,274.5819147051079,0.07579103818473712,0.027212821170299578,540,0.05,0.1555174612810835,0.30624978494479604,0.22588661435214008
looped-Chebyshev,128,149251,32768,16,256,OOD,0.4026141442111465,0.1706690600920786,0.07394377244258744,0.02356310003856669,480,3,274.5819147051079,0.08056899080208188,0.02628008049602305,540,0.05,0.09835787871505426,0.5009720229262008,0.1723016511576417
looped-Chebyshev,128,149251,32768,24,576,All,0.34935216007128966,0.215490615181862,0.08468595288524383,0.023246942978570835,672,3,274.5819147051079,0.09325555847248147,0.028064843616448294,540,0.05,0.08312757968209951,0.43247973975338916,0.16781353256734333
looped-Chebyshev,128,149251,32768,24,576,ID,0.15703445810259045,0.15652967867798115,0.0815570348874657,0.009923506831704133,192,3,274.5819147051079,0.08892551384633403,0.02822932950220997,540,0.05,0.1555174612810835,0.312551919383674,0.2370744961685492
looped-Chebyshev,128,149251,32768,24,576,OOD,0.42627924085876934,0.18580657685601212,0.0859375200843551,0.026688552434670797,480,3,274.5819147051079,0.09498757632294044,0.027999049262143624,540,0.05,0.09835787871505426,0.5246371195738236,0.18429539879940937
looped-Chebyshev,128,149251,32768,32,1024,All,0.3524965592775209,0.22101257185987117,0.09656265275700304,0.041475413185491875,672,3,274.5819147051079,0.12242814499352656,0.04873453732579941,540,0.05,0.08312757968209951,0.4356241389596204,0.17969023243910254
looped-Chebyshev,128,149251,32768,32,1024,ID,0.15390061637472877,0.15310366838406878,0.09065737878437728,0.012397658649781047,192,3,274.5819147051079,0.09989921876695003,0.030839708827746365,540,0.05,0.1555174612810835,0.3094180776558123,0.2461748400654608
looped-Chebyshev,128,149251,32768,32,1024,OOD,0.4319349364386377,0.19221429168476648,0.09892476234605337,0.04825839695565582,480,3,274.5819147051079,0.13143971548415717,0.055892468725020635,540,0.05,0.09835787871505426,0.530292815153692,0.19728264106110763
looped-Chebyshev,128,149251,32768,48,2304,All,0.38611467429581203,0.23458491876545737,0.12354099527656864,0.08587877439268263,672,3,274.5819147051079,52000.55366988277,156196.3647045828,540,0.05,0.08312757968209951,0.4692422539779115,0.20666857495866814
looped-Chebyshev,128,149251,32768,48,2304,ID,0.20114014295097557,0.20941978678033804,0.12499856888793677,0.11643735631382755,192,3,274.5819147051079,2.5988842429748424,21.29801260284148,540,0.05,0.1555174612810835,0.35665760423205906,0.28051603016902027
looped-Chebyshev,128,149251,32768,48,2304,OOD,0.4601044868337466,0.20099657596521442,0.12295796583202141,0.07017204078093096,480,3,274.5819147051079,72799.73558413869,218666.39138137485,540,0.05,0.09835787871505426,0.5584623655488009,0.22131584454707567
looped-Chebyshev,256,364035,32768,8,64,All,0.4671453790226562,0.284692734210688,0.10249084083420514,0.10608403869399832,672,3,91.31302748195594,0.1330214884836182,0.020969500134274916,540,0.05,0.08312757968209951,0.5502729587047557,0.18561842051630464
looped-Chebyshev,256,364035,32768,8,64,ID,0.20683720178359224,0.21694018822872077,0.18559803230002273,0.14848959246618462,192,3,91.31302748195594,0.26950477829571656,0.045295526989017725,540,0.05,0.1555174612810835,0.3623546630646758,0.34111549358110627
looped-Chebyshev,256,364035,32768,8,64,OOD,0.5712686499182816,0.2382148967859347,0.06924796424787809,0.05564907889378452,480,3,91.31302748195594,0.07842817255877885,0.011239089392377794,540,0.05,0.09835787871505426,0.6696265286333359,0.16760584296293235
looped-Chebyshev,256,364035,32768,12,144,All,0.32016367288738906,0.2008117204445204,0.06374814888455095,0.013701160372858885,672,3,91.31302748195594,0.06831887222471687,0.027454665002767838,540,0.05,0.08312757968209951,0.40329125256948856,0.14687572856665046
looped-Chebyshev,256,364035,32768,12,144,ID,0.1416476124975415,0.15088605114857206,0.0644815223824812,0.008949607191298753,192,3,91.31302748195594,0.06902288697892796,0.028372104687150523,540,0.05,0.1555174612810835,0.297165073778625,0.2199989836635647
looped-Chebyshev,256,364035,32768,12,144,OOD,0.39157009704332807,0.1718362887331398,0.06345479948537885,0.015189720164467537,480,3,91.31302748195594,0.06803726632303243,0.027087689129014762,540,0.05,0.09835787871505426,0.4899279757583823,0.1618126782004331
looped-Chebyshev,256,364035,32768,16,256,All,0.3361377839302565,0.20448286200745233,0.07282087074165744,0.021152155473794423,672,3,91.31302748195594,0.07912043600143595,0.026910244118577443,540,0.05,0.08312757968209951,0.419265363612356,0.15594845042375693
looped-Chebyshev,256,364035,32768,16,256,ID,0.15304844817833155,0.16216458306819884,0.06865682215412769,0.00749580353840879,192,3,91.31302748195594,0.07378749786100036,0.02755629694244509,540,0.05,0.1555174612810835,0.3085659094594151,0.2241742834352112
looped-Chebyshev,256,364035,32768,16,256,OOD,0.4093735182310266,0.1711026265019464,0.07448649017666935,0.024384791350224044,480,3,91.31302748195594,0.08125361125761017,0.026651822989030384,540,0.05,0.09835787871505426,0.5077313969460808,0.1728443688917236
looped-Chebyshev,256,364035,32768,24,576,All,0.36149109496641335,0.2209157393289085,0.08573740230436505,0.024837542118633562,672,3,91.31302748195594,0.09461988147259463,0.028763164325417638,540,0.05,0.08312757968209951,0.44461867464851285,0.16886498198646455
looped-Chebyshev,256,364035,32768,24,576,ID,0.1578938810781183,0.15745256138177546,0.08049995351240535,0.008771540713734797,192,3,91.31302748195594,0.08764596531788504,0.02881948202654404,540,0.05,0.1555174612810835,0.3134113423592018,0.23601741479348887
looped-Chebyshev,256,364035,32768,24,576,OOD,0.44292998052173144,0.1876674469290557,0.08783238182114893,0.028602571665433136,480,3,91.31302748195594,0.09740944793447848,0.028740637244967074,540,0.05,0.09835787871505426,0.5412878592367857,0.1861902605362032
looped-Chebyshev,256,364035,32768,32,1024,All,0.3680321407618316,0.22629731584352475,0.09661402822854374,0.028824513102652282,672,3,91.31302748195594,0.10812853597148894,0.03103673679565651,540,0.05,0.08312757968209951,0.4511597204439311,0.17974160791064325
looped-Chebyshev,256,364035,32768,32,1024,ID,0.1543371675754882,0.1508407755705551,0.08950676386968885,0.010693857166248601,192,3,91.31302748195594,0.09845730937862145,0.03068556076808207,540,0.05,0.1555174612810835,0.3098546288565717,0.24502422515077238
looped-Chebyshev,256,364035,32768,32,1024,OOD,0.453510130036369,0.1924543152661873,0.09945693397208571,0.033014250920188684,480,3,91.31302748195594,0.11199702660863593,0.031177207206686288,540,0.05,0.09835787871505426,0.5518680087514233,0.19781481268713996
looped-Chebyshev,256,364035,32768,48,2304,All,0.3972937087494796,0.23728445035004134,0.11792926597751625,0.03944610400784985,672,3,91.31302748195594,0.13612256491822852,0.03663658058281895,540,0.05,0.08312757968209951,0.4804212884315791,0.20105684565961576
looped-Chebyshev,256,364035,32768,48,2304,ID,0.1801861958284429,0.17237827448273688,0.10646974774978919,0.013229227397772002,192,3,91.31302748195594,0.11940501987313228,0.03721600920349976,540,0.05,0.1555174612810835,0.33570365710952643,0.2619872090308727
looped-Chebyshev,256,364035,32768,48,2304,OOD,0.48413671391789437,0.201427213023094,0.12251307326860708,0.04512442508436372,480,3,91.31302748195594,0.14280958293626703,0.03640480913454662,540,0.05,0.09835787871505426,0.5824945926329487,0.22087095198366136
looped-Chebyshev,512,990211,32768,8,64,All,0.4674721452061517,0.28502045948387805,0.10258820144882907,0.10543435515548583,672,3,91.22378919192124,0.13290931697424851,0.02226397562862114,540,0.05,0.08312757968209951,0.5505997248882513,0.18571578113092857
looped-Chebyshev,512,990211,32768,8,64,ID,0.20683810851487608,0.21704337536252846,0.18532770126340614,0.14782707968381018,192,3,91.22378919192124,0.2686777385776319,0.048426595317626636,540,0.05,0.1555174612810835,0.3623555697959596,0.34084516254448965
looped-Chebyshev,512,990211,32768,8,64,OOD,0.571725759882662,0.23852624375676645,0.06949240152299825,0.05492555934847999,480,3,91.22378919192124,0.07860194833289517,0.011798927753018943,540,0.05,0.09835787871505426,0.6700836385977164,0.1678502802380525
looped-Chebyshev,512,990211,32768,12,144,All,0.32969950928891223,0.21002234509243256,0.06568584571646224,0.013446592233446632,672,3,91.22378919192124,0.07052686668577644,0.029292969543131996,540,0.05,0.08312757968209951,0.4128270889710117,0.14881342539856174
looped-Chebyshev,512,990211,32768,12,144,ID,0.14661961730448256,0.1568039325178296,0.06745119196296513,0.013256360902601034,192,3,91.22378919192124,0.07254858020072179,0.029925907583674364,540,0.05,0.1555174612810835,0.30213707858556604,0.22296865324404863
looped-Chebyshev,512,990211,32768,12,144,OOD,0.4029314660826841,0.18214384118688892,0.06497970721786109,0.01347089443128654,480,3,91.22378919192124,0.0697181812797983,0.029039794326915048,540,0.05,0.09835787871505426,0.5012893447977383,0.16333758593291536
looped-Chebyshev,512,990211,32768,16,256,All,0.34450605467266426,0.2119863470117435,0.07276025310784802,0.020754551858476196,672,3,91.22378919192124,0.07903101594586454,0.027839298656631567,540,0.05,0.08312757968209951,0.42763363435476376,0.15588783278994753
looped-Chebyshev,512,990211,32768,16,256,ID,0.16152386996714038,0.16793474490520166,0.06918000039464973,0.009980173188889005,192,3,91.22378919192124,0.07444490666966881,0.02815829669513424,540,0.05,0.1555174612810835,0.31704133124822387,0.22469746167573323
looped-Chebyshev,512,990211,32768,16,256,OOD,0.4176989285548738,0.18142817894114605,0.07419235419312734,0.023590289099120226,480,3,91.22378919192124,0.08086545965634281,0.027711699441230496,540,0.05,0.09835787871505426,0.5160568072699281,0.1725502329081816
looped-Chebyshev,512,990211,32768,24,576,All,0.371819880325584,0.2297526731861954,0.08544130045212112,0.024903792218148497,672,3,91.22378919192124,0.09427676284463983,0.029333359412183672,540,0.05,0.08312757968209951,0.4549474600076835,0.1685688801342206
looped-Chebyshev,512,990211,32768,24,576,ID,0.16849194838254358,0.16664628392897862,0.08018179459995373,0.01029504044147509,192,3,91.22378919192124,0.08730714709963645,0.028818945817571707,540,0.05,0.1555174612810835,0.3240094096636271,0.23569925588103724
looped-Chebyshev,512,990211,32768,24,576,OOD,0.4531510531028002,0.19917652486485077,0.08754510279298808,0.02847824885934681,480,3,91.22378919192124,0.09706460914264119,0.029539124850028457,540,0.05,0.09835787871505426,0.5515089318178544,0.18590298150804235
looped-Chebyshev,512,990211,32768,32,1024,All,0.382005789239881,0.23677050846321704,0.09613853506241468,0.03014418340139751,672,3,91.22378919192124,0.10767667101962222,0.031591699636053426,540,0.05,0.08312757968209951,0.4651333689219805,0.1792661147445142
looped-Chebyshev,512,990211,32768,32,1024,ID,0.16670037221234413,0.16735888048300462,0.08913176317820572,0.01167380714080821,192,3,91.22378919192124,0.09803409276840584,0.03096703642707624,540,0.05,0.1555174612810835,0.32221783349342764,0.24464922445928922
looped-Chebyshev,512,990211,32768,32,1024,OOD,0.4681279560508957,0.20334426941110173,0.09894124381609824,0.03451098950885547,480,3,91.22378919192124,0.11153370232010877,0.0318415649196443,540,0.05,0.09835787871505426,0.5664858347659499,0.1972991225311525
looped-Chebyshev,512,990211,32768,48,2304,All,0.40482592136802903,0.24739859651072435,0.11690860989511144,0.04090695554434816,672,3,91.22378919192124,0.13501887703092677,0.036963169399227544,540,0.05,0.08312757968209951,0.4879535010501285,0.20003618957721095
looped-Chebyshev,512,990211,32768,48,2304,ID,0.18812577512362086,0.18338859246536265,0.10605710646979384,0.01852851538047879,192,3,91.22378919192124,0.11912674976823227,0.03636275373476863,540,0.05,0.1555174612810835,0.3436432364047044,0.26157456775087734
looped-Chebyshev,512,990211,32768,48,2304,OOD,0.49150597986579236,0.21442310100849651,0.1212492112652385,0.04627261768152977,480,3,91.22378919192124,0.14137572793600456,0.03720333566501111,540,0.05,0.09835787871505426,0.5898638585808467,0.21960708998029277
looped-HB,32,31171,32768,8,64,All,0.458059469588367,0.2724221947693215,0.08588347280633288,0.057495533539379494,672,3,87.18019590707263,0.09838859404234898,0.02439348464152616,540,0.05,0.08312757968209951,0.5411870492704666,0.1690110524884324
looped-HB,32,31171,32768,8,64,ID,0.1953341560089806,0.19945698076932597,0.10119099831341459,0.06878621718247817,192,3,87.18019590707263,0.1190710179119681,0.034369110517824646,540,0.05,0.1555174612810835,0.3508516172900641,0.2567084595944981
looped-HB,32,31171,32768,8,64,OOD,0.5631495950201216,0.22217897616755905,0.0797604626035002,0.051113671686517655,480,3,87.18019590707263,0.09011562449450135,0.02040323429100676,540,0.05,0.09835787871505426,0.6615074737351759,0.17811834131855447
looped-HB,32,31171,32768,12,144,All,0.3525150127913895,0.20879899286181647,0.0877571587900529,0.0324707696220741,672,3,87.18019590707263,0.09758957747613918,0.015272220135860408,540,0.05,0.08312757968209951,0.435642592473489,0.1708847384721524
looped-HB,32,31171,32768,12,144,ID,0.16078356136811975,0.16784815851129214,0.09305408797913134,0.021512321039353043,192,3,87.18019590707263,0.1032075382827315,0.017599723088399768,540,0.05,0.1555174612810835,0.31630102264920323,0.24857154926021485
looped-HB,32,31171,32768,12,144,OOD,0.42920759336069747,0.1709070300593099,0.08563838711442152,0.03573086079071802,480,3,87.18019590707263,0.09534239315350225,0.014341218954844663,540,0.05,0.09835787871505426,0.5275654720757518,0.18399626582947579
looped-HB,32,31171,32768,16,256,All,0.4181114626844281,0.2378507384066996,0.09401934856481413,0.03143100442947919,672,3,87.18019590707263,0.10513479875711099,0.016868564520596614,540,0.05,0.08312757968209951,0.5012390423665276,0.17714692824691364
looped-HB,32,31171,32768,16,256,ID,0.19948807071086153,0.20107398077115943,0.09397429019862501,0.018069985083817415,192,3,87.18019590707263,0.10415703304655226,0.018064786194978855,540,0.05,0.1555174612810835,0.35500553199194507,0.24949175147970853
looped-HB,32,31171,32768,16,256,OOD,0.5055608194738548,0.19054135465066718,0.09403737191128976,0.03540754657532674,480,3,87.18019590707263,0.10552590504133448,0.016390075850843715,540,0.05,0.09835787871505426,0.6039186981889091,0.19239525062634402
looped-HB,32,31171,32768,24,576,All,0.46106920771801424,0.25030728482901654,0.1153621478320295,0.03316652620498456,672,3,87.18019590707263,0.13201075334412352,0.02194136313794708,540,0.05,0.08312757968209951,0.5441967874001138,0.19848972751412902
looped-HB,32,31171,32768,24,576,ID,0.22039914697398819,0.2195693608448143,0.11610987932106037,0.019311632227032426,192,3,87.18019590707263,0.13189182837959376,0.021954917033629753,540,0.05,0.1555174612810835,0.37591660825507167,0.2716273406021439
looped-HB,32,31171,32768,24,576,OOD,0.5573372320156247,0.1898409306034658,0.11506305523641713,0.037308473313148356,480,3,87.18019590707263,0.13205832332993542,0.02193594157967401,540,0.05,0.09835787871505426,0.655695110730679,0.21342093395147138
looped-HB,32,31171,32768,32,1024,All,0.4728708541751517,0.25496646502912795,0.1383534045849971,0.037033495607355846,672,3,87.18019590707263,0.16272635224075718,0.026234963271279017,540,0.05,0.08312757968209951,0.5559984338572512,0.22148098426709661
looped-HB,32,31171,32768,32,1024,ID,0.23023019706467415,0.22722245992598544,0.13726453822792706,0.02150197757251755,192,3,87.18019590707263,0.1598173086919511,0.025840298675272252,540,0.05,0.1555174612810835,0.38574765834575764,0.29278199950901057
looped-HB,32,31171,32768,32,1024,OOD,0.5699271170193427,0.19349277473350102,0.13878895112782513,0.04166769458598303,480,3,87.18019590707263,0.16388996966027963,0.026392829109681725,540,0.05,0.09835787871505426,0.668284995734397,0.23714682984287938
looped-HB,32,31171,32768,48,2304,All,0.4925187558987168,0.26403040795863786,0.18347148505053354,0.04188779709066748,672,3,87.18019590707263,0.2278906699558276,0.03323354384684487,540,0.05,0.08312757968209951,0.5756463355808163,0.26659906473263306
looped-HB,32,31171,32768,48,2304,ID,0.25540033027795367,0.2465921725092593,0.18872840201673116,0.017867956382422126,192,3,87.18019590707263,0.23323095512265957,0.03282446216326202,540,0.05,0.1555174612810835,0.4109177915590372,0.3442458632978147
looped-HB,32,31171,32768,48,2304,OOD,0.5873661261470221,0.20458828487885264,0.18136871826405448,0.04811521725947632,480,3,87.18019590707263,0.22575455588909485,0.03339717652027801,540,0.05,0.09835787871505426,0.6857240048620764,0.27972659697910873
looped-HB,64,66435,32768,8,64,All,0.4590365152717495,0.2726887615023137,0.08593376650658881,0.056149937949650855,672,3,81.7463562071207,0.09824883938875112,0.026304699575467477,540,0.05,0.08312757968209951,0.542164094953849,0.16906134618868832
looped-HB,64,66435,32768,8,64,ID,0.19556959977352617,0.19871236592922703,0.09783582834076622,0.06674120981774123,192,3,81.7463562071207,0.11454340289734921,0.03938607224942336,540,0.05,0.1555174612810835,0.3510870610546097,0.2533532896218497
looped-HB,64,66435,32768,8,64,OOD,0.5644232814710388,0.2224101842486005,0.08117294177291785,0.05060537377302917,480,3,81.7463562071207,0.09173101398531187,0.021072150505885123,540,0.05,0.09835787871505426,0.6627811601860931,0.17953082048797211
looped-HB,64,66435,32768,12,144,All,0.38789480102852114,0.22564544921087826,0.08712513850668069,0.02957623127781202,672,3,81.7463562071207,0.09659336731315953,0.015439307011200974,540,0.05,0.08312757968209951,0.47102238071062064,0.17025271818878018
looped-HB,64,66435,32768,12,144,ID,0.1792085476112081,0.18591556706115697,0.09139145696891576,0.019956448669267116,192,3,81.7463562071207,0.1011057401677438,0.017380742295548115,540,0.05,0.1555174612810835,0.33472600889229165,0.24690891824999928
looped-HB,64,66435,32768,12,144,OOD,0.47136930239544633,0.18194313332324447,0.08541861112178666,0.03250178679107543,480,3,81.7463562071207,0.09478841817132581,0.014662732897462116,540,0.05,0.09835787871505426,0.5697271811105006,0.18377648983684092
looped-HB,64,66435,32768,16,256,All,0.44867452116735473,0.24632224063235708,0.09272178519864228,0.03063190325251203,672,3,81.7463562071207,0.10348787972248998,0.016963430396918645,540,0.05,0.08312757968209951,0.5318021008494542,0.1758493648807418
looped-HB,64,66435,32768,16,256,ID,0.2210333393516227,0.21733084604051076,0.0915710687461166,0.01659274318269426,192,3,81.7463562071207,0.101166405074764,0.017874774193235934,540,0.05,0.1555174612810835,0.3765508006327062,0.2470885300272001
looped-HB,64,66435,32768,16,256,OOD,0.5397309938936475,0.19256476883147136,0.09318207177965256,0.034697213168479006,480,3,81.7463562071207,0.10441646958158037,0.01659889287839173,540,0.05,0.09835787871505426,0.6380888726087018,0.19153995049470682
looped-HB,64,66435,32768,24,576,All,0.4839851964543459,0.256586319767204,0.11223521875926307,0.03326252936624627,672,3,81.7463562071207,0.12803528461206168,0.021550832747293233,540,0.05,0.08312757968209951,0.5671127761364454,0.19536279844136256
looped-HB,64,66435,32768,24,576,ID,0.23801427362203376,0.23449462391549794,0.11114407680515954,0.01800972239394734,192,3,81.7463562071207,0.1254969243891537,0.02162945557696119,540,0.05,0.1555174612810835,0.39353173490311727,0.26666153808624304
looped-HB,64,66435,32768,24,576,OOD,0.5823735655872707,0.19065214004997616,0.11267167554090449,0.03768124528436625,480,3,81.7463562071207,0.12905062870122488,0.02151938361542605,540,0.05,0.09835787871505426,0.680731444302325,0.21102955425595876
looped-HB,64,66435,32768,32,1024,All,0.4939358275902264,0.25993981214056083,0.1336396296054667,0.03728860005593605,672,3,81.7463562071207,0.1564252727742617,0.025740321476145467,540,0.05,0.08312757968209951,0.577063407272326,0.2167672092875662
looped-HB,64,66435,32768,32,1024,ID,0.24737073944917762,0.24056779353512547,0.13013328244979241,0.020385736466915886,192,3,81.7463562071207,0.1502285877941176,0.025665739318355873,540,0.05,0.1555174612810835,0.4028882007302611,0.28565074373087596
looped-HB,64,66435,32768,32,1024,OOD,0.5925618628466459,0.19354599761889912,0.1350421684677364,0.04213272683332512,480,3,81.7463562071207,0.15890394676631933,0.025770154339261307,540,0.05,0.09835787871505426,0.6909197415617002,0.23340004718279067
looped-HB,64,66435,32768,48,2304,All,0.5112337882180724,0.26806407709377744,0.1765211550224757,0.04229480905530257,672,3,81.7463562071207,0.21757430970180952,0.03264733946638266,540,0.05,0.08312757968209951,0.5943613679001719,0.2596487347045752
looped-HB,64,66435,32768,48,2304,ID,0.2770785094609971,0.2653971336170713,0.1784174723435733,0.01796549359498597,192,3,81.7463562071207,0.2177501609548926,0.031873516651103224,540,0.05,0.1555174612810835,0.4325959707420806,0.3339349336246568
looped-HB,64,66435,32768,48,2304,OOD,0.6048958997209026,0.20446882355100826,0.17576262809403664,0.04873569303275005,480,3,81.7463562071207,0.21750396920057632,0.032956868592494436,540,0.05,0.09835787871505426,0.7032537784359569,0.2741205068090909
looped-HB,128,149251,32768,8,64,All,0.4592690512469466,0.27405979017875526,0.08816211093091117,0.05875024652721284,672,3,292.8193603059626,0.10135289868256739,0.02131984145255821,540,0.05,0.08312757968209951,0.5423966309290461,0.1712896906130107
looped-HB,128,149251,32768,8,64,ID,0.19686805975349245,0.20059780599746493,0.1017875344848015,0.07224447843188496,192,3,292.8193603059626,0.12052267621523542,0.03009788989341658,540,0.05,0.1555174612810835,0.352385521034576,0.257304995765885
looped-HB,128,149251,32768,8,64,OOD,0.5642294478443283,0.2247903803644573,0.08271194150935506,0.05147581918207041,480,3,292.8193603059626,0.09368498766950016,0.01780862207621486,540,0.05,0.09835787871505426,0.6625873265593826,0.18106982022440932
looped-HB,128,149251,32768,12,144,All,0.39990893069002936,0.2316519218737168,0.08412535822717943,0.026863055113300376,672,3,292.8193603059626,0.09279549074320428,0.015640762973080584,540,0.05,0.08312757968209951,0.48303651037212886,0.16725293790927892
looped-HB,128,149251,32768,12,144,ID,0.1846918377620742,0.19163694122498945,0.08742746001083194,0.018113812756593392,192,3,292.8193603059626,0.09623172483406957,0.017293979821260966,540,0.05,0.1555174612810835,0.3402092990431577,0.24294492129191547
looped-HB,128,149251,32768,12,144,OOD,0.48599576786121135,0.1858389942841134,0.08280451751371842,0.029562202575740316,480,3,292.8193603059626,0.09142099710685818,0.014979476233808431,540,0.05,0.09835787871505426,0.5843536465762657,0.18116239622877267
looped-HB,128,149251,32768,16,256,All,0.4583278946122283,0.2506006608020672,0.09143998541912379,0.029948677293538024,672,3,292.8193603059626,0.10187230711259565,0.017799620265750875,540,0.05,0.08312757968209951,0.5414554742943278,0.1745675651012233
looped-HB,128,149251,32768,16,256,ID,0.22763599383914027,0.2231439665860979,0.08977548788247029,0.016406295407902772,192,3,292.8193603059626,0.09898525476455684,0.021069856161678474,540,0.05,0.1555174612810835,0.3831534551202238,0.24529294916355382
looped-HB,128,149251,32768,16,256,OOD,0.5506046549214635,0.1955857113746988,0.0921057844337852,0.03387561626779011,480,3,292.8193603059626,0.10302712805181116,0.016491525907379838,540,0.05,0.09835787871505426,0.6489625336365178,0.19046366314883945
looped-HB,128,149251,32768,24,576,All,0.49526308876333114,0.26052971892425303,0.11102213685622478,0.033386734115300284,672,3,292.8193603059626,0.1265120326120051,0.01984839749916097,540,0.05,0.08312757968209951,0.5783906684454306,0.1941497165383243
looped-HB,128,149251,32768,24,576,ID,0.2483827463854299,0.24340411695156922,0.10897843208313253,0.017566435609742106,192,3,292.8193603059626,0.12273698761903988,0.01955279633208794,540,0.05,0.1555174612810835,0.4039002076665134,0.26449589336421603
looped-HB,128,149251,32768,24,576,OOD,0.5940152257144916,0.19301681977269877,0.11183961876546165,0.03789571571494717,480,3,292.8193603059626,0.12802205060919122,0.019966637965990183,540,0.05,0.09835787871505426,0.6923731044295459,0.21019749748051592
looped-HB,128,149251,32768,32,1024,All,0.5019692019280901,0.2637689915064179,0.13176964192326196,0.037599417554639386,672,3,292.8193603059626,0.15397223433856627,0.02290224702751614,540,0.05,0.08312757968209951,0.5850967816101896,0.21489722160536145
looped-HB,128,149251,32768,32,1024,ID,0.2562529456593265,0.2518887756925105,0.1272099907909659,0.02065834709331182,192,3,292.8193603059626,0.1463904154176513,0.021633453298515282,540,0.05,0.1555174612810835,0.41177040694041,0.2827274520720494
looped-HB,128,149251,32768,32,1024,OOD,0.6002557044355955,0.19565452146843396,0.1335935023761804,0.04240924365594756,480,3,292.8193603059626,0.15700496190693228,0.023409764519116482,540,0.05,0.09835787871505426,0.6986135831506498,0.23195138109123464
looped-HB,128,149251,32768,48,2304,All,0.5183067811274776,0.2709509606383948,0.17316199147548442,0.04222862244153578,672,3,292.8193603059626,0.21261645750408723,0.029754591138390334,540,0.05,0.08312757968209951,0.6014343608095771,0.25628957115758394
looped-HB,128,149251,32768,48,2304,ID,0.28029803600920294,0.26952327103709794,0.1735251505235095,0.01798483747484385,192,3,292.8193603059626,0.2105314790581663,0.02860373651492405,540,0.05,0.1555174612810835,0.43581549729028646,0.32904261180459304
looped-HB,128,149251,32768,48,2304,OOD,0.6135102791747876,0.2051491547064551,0.1730167278562744,0.048672350725189384,480,3,292.8193603059626,0.2134504488824556,0.030214932987776846,540,0.05,0.09835787871505426,0.7118681578898419,0.27137460657132867
looped-HB,256,364035,32768,8,64,All,0.457707601641742,0.27371193984837183,0.09821019954251844,0.08570219013412933,672,3,81.14919850899605,0.13338717848611326,0.11940047140905374,540,0.05,0.08312757968209951,0.5408351813238416,0.18133777922461797
looped-HB,256,364035,32768,8,64,ID,0.20015117668311863,0.2063386426497697,0.13977245552834924,0.12272457141759026,192,3,81.14919850899605,0.2337823875835359,0.3875735554538551,540,0.05,0.1555174612810835,0.3556686379642021,0.29528991680943273
looped-HB,256,364035,32768,8,64,OOD,0.5607301716251915,0.2252683457072715,0.0815852971481861,0.057566548208725525,480,3,81.14919850899605,0.0932290948471442,0.012131237791133223,540,0.05,0.09835787871505426,0.6590880503402458,0.17994317586324038
looped-HB,256,364035,32768,12,144,All,0.347024952429579,0.2108040630701486,0.08354923427824011,0.032723547525815196,672,3,81.14919850899605,0.0928403642950191,0.03757820555446886,540,0.05,0.08312757968209951,0.4301525321116785,0.16667681396033962
looped-HB,256,364035,32768,12,144,ID,0.15716221716892953,0.16939068085956308,0.09005595878434651,0.0399701136196495,192,3,81.14919850899605,0.1020249952174102,0.09234785150814177,540,0.05,0.1555174612810835,0.31267967845001304,0.24557342006543004
looped-HB,256,364035,32768,12,144,OOD,0.42297004653383874,0.17487286670419738,0.08094654447579755,0.028969910622139196,480,3,81.14919850899605,0.08916651192606267,0.015670347172999706,540,0.05,0.09835787871505426,0.521327925248893,0.17930442319085182
looped-HB,256,364035,32768,16,256,All,0.40792029665127927,0.23640392423253126,0.08806706127842097,0.02693683756069746,672,3,81.14919850899605,0.09755060981426916,0.018703692018919176,540,0.05,0.08312757968209951,0.49104787633337876,0.17119464096052048
