seed,method,depth,context_size,context_measurements,scenario,regime,task,block_size,raw_condition,transformed_condition,condition_reduction,auc,average_precision,iou_top7,centroid_error,area_matched_iou,exact_score_correlation,relative_score_error,mean_relative_residual,covariance_relative_residual,original_mean_relative_residual,original_covariance_relative_residual,posterior_std_mean,uq_error_correlation,numerical_coverage_95
17,optimized-CG,1,8,64,OOD half aperture,OOD aperture,4,4,1418.854736328125,1418.854736328125,1.0,0.8905759162303665,0.20194410974937974,0.15384615384615385,0.1550396829843521,0.17647058823529413,0.7185150250279896,0.41533586382865906,1.6061701774597168,0.31495586037635803,1.6061701774597168,0.31495586037635803,0.08668286353349686,-0.5038471195544197,0.015306122601032257
17,optimized-CG,1,8,64,OOD half aperture,OOD aperture,5,4,1198.8544921875,1198.8544921875,1.0,0.9674912872079072,0.31107903069236076,0.3220338983050847,0.03763793036341667,0.15,0.6372615418180257,0.4436614513397217,1.6655923128128052,0.40782976150512695,1.6655924320220947,0.40782976150512695,0.10538237541913986,-0.5043821190856745,0.0178571417927742
17,optimized-CG,1,8,64,OOD half aperture,OOD aperture,6,4,1033.8697509765625,1033.8697509765625,1.0,0.9490136350449666,0.2134253430531345,0.1774193548387097,0.14736464619636536,0.16129032258064516,0.6761949707158721,0.44805657863616943,1.733068585395813,0.39435672760009766,1.733068823814392,0.39435672760009766,0.10247460007667542,-0.3988650566210228,0.011479591950774193
17,optimized-CG,1,8,64,OOD half aperture,OOD aperture,7,4,1480.919921875,1480.919921875,1.0,0.9305261955093412,0.4009546610101758,0.18181818181818182,0.09179047495126724,0.24324324324324326,0.7324370081126275,0.4191642105579376,1.5672203302383423,0.4097672402858734,1.5672203302383423,0.4097672700881958,0.09798499196767807,-0.6808073698601983,0.02678571455180645
17,optimized-CG,1,8,64,OOD wavenumber 12,OOD frequency,0,4,169.09817504882812,169.09817504882812,1.0,0.881794608346788,0.27118657702079424,0.18840579710144928,0.13506686687469482,0.14893617021276595,0.6599271416840955,0.3489319980144501,0.7747109532356262,0.4234420657157898,0.7747109532356262,0.4234420955181122,0.11595383286476135,-0.6122907163033328,0.09056122601032257
17,optimized-CG,1,8,64,OOD wavenumber 12,OOD frequency,1,4,107.49822998046875,107.49822998046875,1.0,0.6995096409574468,0.1212921755725429,0.10126582278481013,0.10363789647817612,0.12280701754385964,0.6337038201650995,0.3357416093349457,0.7183842062950134,0.37036582827568054,0.7183842062950134,0.37036582827568054,0.10729548335075378,-0.5943547160282269,0.11096938699483871
17,optimized-CG,1,8,64,OOD wavenumber 12,OOD frequency,2,4,194.46435546875,194.46435546875,1.0,0.9587210689572894,0.42286150996643235,0.26229508196721313,0.08415082097053528,0.2571428571428571,0.6755482422651888,0.37647220492362976,0.7841232419013977,0.3580079674720764,0.7841233015060425,0.3580079674720764,0.10664815455675125,-0.6284093106643557,0.031887754797935486
17,optimized-CG,1,8,64,OOD wavenumber 12,OOD frequency,3,4,593.5858764648438,593.5858764648438,1.0,0.9420099411529452,0.43191021933362117,0.21875,0.0517839640378952,0.35294117647058826,0.6604514761693652,0.38580507040023804,0.7541898488998413,0.37697750329971313,0.7541899085044861,0.37697750329971313,0.1105470135807991,-0.5897623586430947,0.040816325694322586
17,optimized-CG,1,8,64,OOD wavenumber 12,OOD frequency,4,4,575.2088012695312,575.2088012695312,1.0,0.8375850340136054,0.21936198971441656,0.136986301369863,0.09861242026090622,0.16666666666666666,0.674893558753121,0.39170968532562256,0.6979402899742126,0.3088604211807251,0.6979402899742126,0.3088604211807251,0.10920338332653046,-0.5910213654322083,0.04209183529019356
17,optimized-CG,1,8,64,OOD wavenumber 12,OOD frequency,5,4,248.5458526611328,248.5458526611328,1.0,0.948237445009427,0.3636154574209176,0.23809523809523808,0.019538020715117455,0.21052631578947367,0.6826446624952497,0.39478597044944763,0.7454809546470642,0.3463000953197479,0.7454808950424194,0.3463001251220703,0.10808566957712173,-0.5603454612862953,0.030612245202064514
17,optimized-CG,1,8,64,OOD wavenumber 12,OOD frequency,6,4,263.96600341796875,263.96600341796875,1.0,0.9367588932806324,0.30275966209806715,0.23076923076923078,0.0701717808842659,0.16279069767441862,0.6720443881157596,0.3971840441226959,0.7894302010536194,0.3628982901573181,0.7894302010536194,0.3628982901573181,0.10881201922893524,-0.6029683563815336,0.0446428544819355
17,optimized-CG,1,8,64,OOD wavenumber 12,OOD frequency,7,4,265.83984375,265.83984375,1.0,0.8780190785467831,0.31049179949970446,0.208955223880597,0.1829330176115036,0.18181818181818182,0.6175590322896078,0.38521307706832886,0.7022423148155212,0.3840605318546295,0.7022423148155212,0.3840605616569519,0.11046701669692993,-0.6118131349054521,0.07908163219690323
17,optimized-CG,1,12,144,ID one obstacle,ID,0,4,12169.5166015625,12169.5166015625,1.0,1.0,1.0,0.10909090909090909,0.06196221336722374,1.0,0.5414979096960515,0.482692152261734,3.43941593170166,0.3562871217727661,3.43941593170166,0.3562871515750885,0.0504811592400074,-0.5524441258492468,0.005102040711790323
17,optimized-CG,1,12,144,ID one obstacle,ID,1,4,10168.7138671875,10168.7138671875,1.0,1.0,1.0,0.18181818181818182,0.015539069660007954,1.0,0.630785270685572,0.49111294746398926,2.898635149002075,0.44283026456832886,2.898635149002075,0.44283026456832886,0.06395383924245834,-0.663462019182559,0.0076530613005161285
17,optimized-CG,1,12,144,ID one obstacle,ID,2,4,11031.5185546875,11031.5185546875,1.0,1.0,1.0,0.12727272727272726,0.021958861500024796,1.0,0.5226871126511922,0.4789222180843353,3.3787150382995605,0.36275890469551086,3.3787152767181396,0.36275890469551086,0.05081577226519585,-0.5483311588245576,0.005102040711790323
17,optimized-CG,1,12,144,ID one obstacle,ID,3,4,8060.7783203125,8060.7783203125,1.0,0.9990284974093264,0.9411778036778036,0.21818181818181817,0.006922898814082146,0.7142857142857143,0.7170952671343154,0.49567586183547974,2.795175075531006,0.45664528012275696,2.7951748371124268,0.45664530992507935,0.06754806637763977,-0.7534461950073938,0.0076530613005161285
17,optimized-CG,1,12,144,ID one obstacle,ID,4,4,12317.52734375,12317.52734375,1.0,1.0,1.0,0.10909090909090909,0.056027498096227646,1.0,0.4433079413545861,0.4739471971988678,3.472998857498169,0.3485897481441498,3.472998857498169,0.3485897481441498,0.0489627979695797,-0.39185155713967784,0.005102040711790323
17,optimized-CG,1,12,144,ID one obstacle,ID,5,4,10338.404296875,10338.404296875,1.0,0.9996761658031088,0.9790695415695415,0.21818181818181817,0.01008253451436758,0.8461538461538461,0.6947337566751084,0.4846477806568146,2.859417200088501,0.449395090341568,2.85941743850708,0.449395090341568,0.06506186723709106,-0.7311935916538156,0.005102040711790323
17,optimized-CG,1,12,144,ID one obstacle,ID,6,4,12466.0,12466.0,1.0,0.9993573264781491,0.915079365079365,0.10909090909090909,0.013549162074923515,0.7142857142857143,0.4728565072726682,0.4812600314617157,3.5288639068603516,0.33586129546165466,3.5288639068603516,0.33586129546165466,0.04848283529281616,-0.425924178449441,0.0038265306502580643
17,optimized-CG,1,12,144,ID one obstacle,ID,7,4,12284.13671875,12284.13671875,1.0,1.0,1.0,0.09090909090909091,0.04309762269258499,1.0,0.4763715838411387,0.48111072182655334,3.6819324493408203,0.3177162706851959,3.681932210922241,0.31771624088287354,0.04609968140721321,-0.3985058487163405,0.0012755101779475808
17,optimized-CG,1,12,144,ID four obstacles,ID,0,4,1227.197509765625,1227.197509765625,1.0,0.9722793850623411,0.5716142491858733,0.3968253968253968,0.07510638982057571,0.375,0.863793294186056,0.42399370670318604,1.3847267627716064,0.3946727514266968,1.3847267627716064,0.3946727216243744,0.10606759041547775,-0.9163781492908165,0.15688775479793549
17,optimized-CG,1,12,144,ID four obstacles,ID,1,4,2299.009521484375,2299.009521484375,1.0,0.9399070727929788,0.2819723330588204,0.20512820512820512,0.23967066407203674,0.0684931506849315,0.7778651803816448,0.391633540391922,1.7307205200195312,0.6169235110282898,1.7307204008102417,0.6169235110282898,0.1202562004327774,-0.8161082551214862,0.1160714253783226
17,optimized-CG,1,12,144,ID four obstacles,ID,2,4,1602.563232421875,1602.563232421875,1.0,0.9865738765059252,0.7264026336241924,0.6,0.07288563251495361,0.5471698113207547,0.8880704667929095,0.4118378758430481,1.3815010786056519,0.3984927833080292,1.3815010786056519,0.3984927833080292,0.10301171243190765,-0.9130598470983758,0.10459183156490326
17,optimized-CG,1,12,144,ID four obstacles,ID,3,4,1345.26025390625,1345.26025390625,1.0,0.9914215686274509,0.8165116225809366,0.5964912280701754,0.04819869250059128,0.5652173913043478,0.8517724465179223,0.42864328622817993,1.4098529815673828,0.38350269198417664,1.4098529815673828,0.38350266218185425,0.0981873869895935,-0.9080150472581602,0.1071428582072258
17,optimized-CG,1,12,144,ID four obstacles,ID,4,4,1712.333251953125,1712.333251953125,1.0,0.9956513446500096,0.9123173442376424,0.6363636363636364,0.02270517498254776,0.6666666666666666,0.8564667575916934,0.4029703736305237,1.3744995594024658,0.4078092873096466,1.3744995594024658,0.4078092575073242,0.10097207874059677,-0.8764541136881782,0.09948979318141937
17,optimized-CG,1,12,144,ID four obstacles,ID,5,4,1072.3494873046875,1072.3494873046875,1.0,0.9912515874135741,0.8084404689251058,0.603448275862069,0.028011517599225044,0.6170212765957447,0.8823566056619421,0.4346819221973419,1.3832931518554688,0.37289902567863464,1.3832932710647583,0.37289905548095703,0.09912010282278061,-0.9073360250284582,0.09693877398967743
17,optimized-CG,1,12,144,ID four obstacles,ID,6,4,1639.178955078125,1639.178955078125,1.0,0.9858090185676394,0.689032774316983,0.4406779661016949,0.02858378179371357,0.42857142857142855,0.8338366693080204,0.3982269763946533,1.4283579587936401,0.37820762395858765,1.4283580780029297,0.3782076835632324,0.10050767660140991,-0.8836842345119765,0.11734693497419357
17,optimized-CG,1,12,144,ID four obstacles,ID,7,4,1436.59912109375,1436.59912109375,1.0,0.9878174078966682,0.7233069339093833,0.43859649122807015,0.0213308148086071,0.5,0.8411292187663459,0.41700512170791626,1.441691517829895,0.39416709542274475,1.4416913986206055,0.39416706562042236,0.10009047389030457,-0.902511385187002,0.11479591578245163
17,optimized-CG,1,12,144,OOD six obstacles,OOD count,0,4,1347.807373046875,1347.807373046875,1.0,0.959100374843815,0.5326507537857238,0.4857142857142857,0.02521427348256111,0.4626865671641791,0.8393789321492443,0.3350677192211151,1.182228684425354,0.35009896755218506,1.182228684425354,0.35009893774986267,0.10684922337532043,-0.8828393681112419,0.18112245202064514
17,optimized-CG,1,12,144,OOD six obstacles,OOD count,1,4,919.0557861328125,919.0557861328125,1.0,0.9620085995085995,0.6395270271136277,0.39436619718309857,0.10673871636390686,0.4426229508196721,0.7962110832020476,0.38018354773521423,1.1313989162445068,0.40373578667640686,1.1313989162445068,0.4037357568740845,0.11333154141902924,-0.8652957147399568,0.19132652878761292
17,optimized-CG,1,12,144,OOD six obstacles,OOD count,2,4,759.9896240234375,759.9896240234375,1.0,0.9665665134912218,0.6268887227500014,0.3835616438356164,0.03517927601933479,0.4375,0.7729441976799297,0.384248822927475,1.1865018606185913,0.3724140524864197,1.1865018606185913,0.3724140524864197,0.10740184783935547,-0.8568378420035951,0.16198979318141937
17,optimized-CG,1,12,144,OOD six obstacles,OOD count,3,4,984.120849609375,984.120849609375,1.0,0.969600565570873,0.6758051959921398,0.4852941176470588,0.021860184147953987,0.5081967213114754,0.8172843074245745,0.3874765634536743,1.1636325120925903,0.36696064472198486,1.1636325120925903,0.36696064472198486,0.10976450890302658,-0.8715192747600629,0.2015306055545807
17,optimized-CG,1,12,144,OOD six obstacles,OOD count,4,4,622.811279296875,622.811279296875,1.0,0.9715803814713897,0.6936803766709239,0.4383561643835616,0.021143415942788124,0.47058823529411764,0.8004703932594761,0.38014936447143555,1.1773277521133423,0.38108688592910767,1.1773277521133423,0.3810868561267853,0.11088110506534576,-0.8484502966448941,0.2372448891401291
