seed,axis,level,level_label,geometry_draw,method,network_width,depth,context_size,obstacle_count,relative_noise,aperture_degrees,wavenumber,rotation,jitter_fraction,tasks_per_geometry,average_precision,mean_relative_residual,covariance_relative_residual,relative_score_error,numerical_coverage_95
43,obstacle_count,1.0,count=1,8,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,1.5533648971630272,0.05,4,0.9949494949494949,0.28756634145975113,0.025315712206065655,0.00824538734741509,0.4142219349741936
43,obstacle_count,1.0,count=1,9,exact,0,0,48,1,0.15,360.0,8.0,3.1574384204638726,0.05,4,0.898630275974026,0.00036207318771630526,7.162073984545714e-06,0.0,1.0
43,obstacle_count,1.0,count=1,9,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,3.1574384204638726,0.05,4,0.899587912087912,0.2063908725976944,0.020661141257733107,0.006332928722258657,0.564732126891613
43,obstacle_count,1.0,count=1,9,identity-CG,0,32,48,1,0.15,360.0,8.0,3.1574384204638726,0.05,4,0.8977188176406926,1.214565470814705,0.024283467791974545,0.010879406239837408,0.09088009968400002
43,obstacle_count,1.0,count=1,9,population-PCG,128,32,48,1,0.15,360.0,8.0,3.1574384204638726,0.05,4,0.9071281583000332,0.24987492337822914,0.0179921870585531,0.005172352073714137,0.5966198891401291
43,obstacle_count,1.0,count=1,9,context-PCG,128,32,48,1,0.15,360.0,8.0,3.1574384204638726,0.05,4,0.9004049055519644,0.13957866095006466,0.0191881051287055,0.00825687003089115,0.4681122377514839
43,obstacle_count,1.0,count=1,9,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,3.1574384204638726,0.05,4,0.8986646166333666,0.27230533584952354,0.02357388287782669,0.008225190918892622,0.47130101919174194
43,obstacle_count,1.0,count=1,10,exact,0,0,48,1,0.15,360.0,8.0,3.310180362938868,0.05,4,1.0,0.0003797797398874536,7.50908043301024e-06,0.0,1.0
43,obstacle_count,1.0,count=1,10,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,3.310180362938868,0.05,4,1.0,0.10176291759125888,0.014606413315050304,0.004569701872242149,0.6919642761349678
43,obstacle_count,1.0,count=1,10,identity-CG,0,32,48,1,0.15,360.0,8.0,3.310180362938868,0.05,4,1.0,1.034511685371399,0.016500941244885325,0.009460639557801187,0.10140305757522583
43,obstacle_count,1.0,count=1,10,population-PCG,128,32,48,1,0.15,360.0,8.0,3.310180362938868,0.05,4,1.0,0.21605775132775307,0.019892470445483923,0.004802262876182795,0.5864157974720001
43,obstacle_count,1.0,count=1,10,context-PCG,128,32,48,1,0.15,360.0,8.0,3.310180362938868,0.05,4,1.0,0.07783392257988453,0.013339537661522627,0.003957291461119894,0.6584821417927742
43,obstacle_count,1.0,count=1,10,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,3.310180362938868,0.05,4,1.0,0.12927484652027488,0.014528814470395446,0.004119022625673097,0.6237244755029678
43,obstacle_count,1.0,count=1,11,exact,0,0,48,1,0.15,360.0,8.0,5.153277004934881,0.05,4,0.9977272727272727,0.0004041930806124583,7.680816565880377e-06,0.0,1.0
43,obstacle_count,1.0,count=1,11,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,5.153277004934881,0.05,4,0.9977272727272727,0.10365705005824566,0.01356320921331644,0.007318623203900643,0.6434948965907097
43,obstacle_count,1.0,count=1,11,identity-CG,0,32,48,1,0.15,360.0,8.0,5.153277004934881,0.05,4,0.9977272727272727,0.9771949648857117,0.023781775031238794,0.007797769736498594,0.10873724333941936
43,obstacle_count,1.0,count=1,11,population-PCG,128,32,48,1,0.15,360.0,8.0,5.153277004934881,0.05,4,0.9977272727272727,0.284485075622797,0.02241505403071642,0.006647332687862217,0.42442601174116135
43,obstacle_count,1.0,count=1,11,context-PCG,128,32,48,1,0.15,360.0,8.0,5.153277004934881,0.05,4,0.9977272727272727,0.09166371636092663,0.014190735761076212,0.006673861375020351,0.6198979578912258
43,obstacle_count,1.0,count=1,11,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,5.153277004934881,0.05,4,0.9977272727272727,0.14913420286029577,0.015326412278227508,0.005147152827703394,0.653061218559742
43,obstacle_count,1.0,count=1,12,exact,0,0,48,1,0.15,360.0,8.0,2.6228193386332035,0.05,4,0.8878299362674362,0.0003980872643296607,7.66066409596533e-06,0.0,1.0
43,obstacle_count,1.0,count=1,12,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,2.6228193386332035,0.05,4,0.8807248611524927,0.17225373908877373,0.023504419717937708,0.013623836101032794,0.4218749813735485
43,obstacle_count,1.0,count=1,12,identity-CG,0,32,48,1,0.15,360.0,8.0,2.6228193386332035,0.05,4,0.8840104918229917,1.0804914087057114,0.023644150467589498,0.01054861512966454,0.09789540618658066
43,obstacle_count,1.0,count=1,12,population-PCG,128,32,48,1,0.15,360.0,8.0,2.6228193386332035,0.05,4,0.8872459716209716,0.2506410665810108,0.022495585260912776,0.00701297027990222,0.5455994829535484
43,obstacle_count,1.0,count=1,12,context-PCG,128,32,48,1,0.15,360.0,8.0,2.6228193386332035,0.05,4,0.8851891468667785,0.13629254139959812,0.02163017727434635,0.011345941573381424,0.39477040246129036
43,obstacle_count,1.0,count=1,12,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,2.6228193386332035,0.05,4,0.8894644005985539,0.24861421063542366,0.025666323490440845,0.01223759981803596,0.3616071380674839
43,obstacle_count,1.0,count=1,13,exact,0,0,48,1,0.15,360.0,8.0,2.183274296286469,0.05,4,0.9941358024691358,0.00037584031088044867,6.982143872846791e-06,0.0,1.0
43,obstacle_count,1.0,count=1,13,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,2.183274296286469,0.05,4,0.9944444444444445,0.10330664273351431,0.013952772365882993,0.004234945547068492,0.7305484414100647
43,obstacle_count,1.0,count=1,13,identity-CG,0,32,48,1,0.15,360.0,8.0,2.183274296286469,0.05,4,0.991358024691358,1.0487781167030334,0.017742357682436705,0.010992501163855195,0.10235969349741936
43,obstacle_count,1.0,count=1,13,population-PCG,128,32,48,1,0.15,360.0,8.0,2.183274296286469,0.05,4,0.9941358024691358,0.21566280350089073,0.017726974096149206,0.0040555374580435455,0.6980229318141937
43,obstacle_count,1.0,count=1,13,context-PCG,128,32,48,1,0.15,360.0,8.0,2.183274296286469,0.05,4,0.991358024691358,0.07809036690741777,0.015710913576185703,0.0040156984177883714,0.739158146083355
43,obstacle_count,1.0,count=1,13,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,2.183274296286469,0.05,4,0.9941358024691358,0.15190861374139786,0.019220150774344802,0.005037779250415042,0.6135203987360001
43,obstacle_count,1.0,count=1,14,exact,0,0,48,1,0.15,360.0,8.0,5.829156580020672,0.05,4,0.9965277777777778,0.00036294697201810777,7.166369528022187e-06,0.0,1.0
43,obstacle_count,1.0,count=1,14,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,5.829156580020672,0.05,4,0.9965277777777779,0.12616523914039135,0.01501040963921696,0.004527323093498126,0.7181122377514839
43,obstacle_count,1.0,count=1,14,identity-CG,0,32,48,1,0.15,360.0,8.0,5.829156580020672,0.05,4,0.9937500000000001,0.8801902383565903,0.015262276632711291,0.008836414897814393,0.09693877212703228
43,obstacle_count,1.0,count=1,14,population-PCG,128,32,48,1,0.15,360.0,8.0,5.829156580020672,0.05,4,0.9965277777777778,0.21711207181215286,0.019636386772617698,0.004338198516052216,0.6619897857308388
43,obstacle_count,1.0,count=1,14,context-PCG,128,32,48,1,0.15,360.0,8.0,5.829156580020672,0.05,4,0.99375,0.09912960836663842,0.014877576264552772,0.004510147395194508,0.6776147931814194
43,obstacle_count,1.0,count=1,14,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,5.829156580020672,0.05,4,0.9909722222222224,0.16676338855177164,0.017759777139872313,0.00506710255285725,0.6639030575752258
43,obstacle_count,1.0,count=1,15,exact,0,0,48,1,0.15,360.0,8.0,5.68351079671776,0.05,4,0.9869614512471655,0.0004040130734210834,7.55264591134619e-06,0.0,1.0
43,obstacle_count,1.0,count=1,15,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,5.68351079671776,0.05,4,0.9904336734693877,0.2189200446009636,0.022512685507535934,0.008146101143211126,0.38360968232154846
43,obstacle_count,1.0,count=1,15,identity-CG,0,32,48,1,0.15,360.0,8.0,5.68351079671776,0.05,4,0.9869614512471655,1.096995010972023,0.02474011667072773,0.008215101552195847,0.09693877398967743
43,obstacle_count,1.0,count=1,15,population-PCG,128,32,48,1,0.15,360.0,8.0,5.68351079671776,0.05,4,0.9869614512471655,0.3191072791814804,0.023491881787776947,0.007263655657880008,0.4056122377514839
43,obstacle_count,1.0,count=1,15,context-PCG,128,32,48,1,0.15,360.0,8.0,5.68351079671776,0.05,4,0.9904336734693877,0.14777446538209915,0.02246373612433672,0.01045704260468483,0.27423468232154846
43,obstacle_count,1.0,count=1,15,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,5.68351079671776,0.05,4,0.9869614512471655,0.27217984199523926,0.023656774312257767,0.00939200900029391,0.3007015287876129
43,obstacle_count,1.0,count=1,16,exact,0,0,48,1,0.15,360.0,8.0,2.531040586491214,0.05,4,0.9983974358974359,0.00039412717887898907,7.58982139359432e-06,0.0,1.0
43,obstacle_count,1.0,count=1,16,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,2.531040586491214,0.05,4,0.9949252136752137,0.1441669836640358,0.02034843503497541,0.008538440568372607,0.4821428544819355
43,obstacle_count,1.0,count=1,16,identity-CG,0,32,48,1,0.15,360.0,8.0,2.531040586491214,0.05,4,0.9983974358974359,0.9457889497280121,0.01819199707824737,0.009275869117118418,0.09024234302341938
43,obstacle_count,1.0,count=1,16,population-PCG,128,32,48,1,0.15,360.0,8.0,2.531040586491214,0.05,4,0.9983974358974359,0.2713266424834728,0.022935763001441956,0.0051122179720550776,0.5570790618658066
43,obstacle_count,1.0,count=1,16,context-PCG,128,32,48,1,0.15,360.0,8.0,2.531040586491214,0.05,4,0.9983974358974359,0.1234988160431385,0.02090076287277043,0.0068765017203986645,0.5041453912854195
43,obstacle_count,1.0,count=1,16,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,2.531040586491214,0.05,4,0.9983974358974359,0.188761118799448,0.023450084263458848,0.007327122846618295,0.48852039128541946
43,obstacle_count,1.0,count=1,17,exact,0,0,48,1,0.15,360.0,8.0,5.00956330339093,0.05,4,0.9952272727272727,0.00036145237390883267,7.0036707029430545e-06,0.0,1.0
43,obstacle_count,1.0,count=1,17,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,5.00956330339093,0.05,4,0.993767217630854,0.14235809072852135,0.018363383365795016,0.004279683402273804,0.7079081535339355
43,obstacle_count,1.0,count=1,17,identity-CG,0,32,48,1,0.15,360.0,8.0,5.00956330339093,0.05,4,1.0,1.202364057302475,0.024715914856642485,0.010803855722770095,0.08769132383167744
43,obstacle_count,1.0,count=1,17,population-PCG,128,32,48,1,0.15,360.0,8.0,5.00956330339093,0.05,4,0.9952272727272727,0.22711077705025673,0.015878825215622783,0.004822948190849274,0.6495535671710968
43,obstacle_count,1.0,count=1,17,context-PCG,128,32,48,1,0.15,360.0,8.0,5.00956330339093,0.05,4,0.9933333333333334,0.10270646773278713,0.016258064657449722,0.004319225321523845,0.7235331535339355
43,obstacle_count,1.0,count=1,17,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,5.00956330339093,0.05,4,0.993767217630854,0.18461966514587402,0.0200138408690691,0.0044006587122567,0.7012117207050323
43,obstacle_count,1.0,count=1,18,exact,0,0,48,1,0.15,360.0,8.0,2.120970370792176,0.05,4,0.9941358024691358,0.000355244119418785,7.0245945380520425e-06,0.0,1.0
43,obstacle_count,1.0,count=1,18,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,2.120970370792176,0.05,4,0.9972222222222222,0.14181041158735752,0.018644166411831975,0.0042186532518826425,0.721938744187355
43,obstacle_count,1.0,count=1,18,identity-CG,0,32,48,1,0.15,360.0,8.0,2.120970370792176,0.05,4,0.9941358024691358,1.1224997788667679,0.02563717565499246,0.010258764727041125,0.08609693869948387
43,obstacle_count,1.0,count=1,18,population-PCG,128,32,48,1,0.15,360.0,8.0,2.120970370792176,0.05,4,0.9941358024691358,0.19458121061325073,0.018563469871878624,0.004490419290959835,0.6677295714616776
43,obstacle_count,1.0,count=1,18,context-PCG,128,32,48,1,0.15,360.0,8.0,2.120970370792176,0.05,4,0.9941358024691358,0.10101824440062046,0.01780723943375051,0.0041448986739851534,0.709821417927742
43,obstacle_count,1.0,count=1,18,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,2.120970370792176,0.05,4,0.9941358024691358,0.17149630561470985,0.021759274415671825,0.004819886002223939,0.6409438624978065
43,obstacle_count,1.0,count=1,19,exact,0,0,48,1,0.15,360.0,8.0,3.205480556560249,0.05,4,0.993560606060606,0.00037591790896840394,7.285982633220556e-06,0.0,1.0
43,obstacle_count,1.0,count=1,19,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,3.205480556560249,0.05,4,0.993560606060606,0.12743214378133416,0.016131231444887817,0.006854539678897709,0.5739795863628387
43,obstacle_count,1.0,count=1,19,identity-CG,0,32,48,1,0.15,360.0,8.0,3.205480556560249,0.05,4,0.993560606060606,1.0178516507148743,0.022142985835671425,0.00953045638743788,0.09853316098451614
43,obstacle_count,1.0,count=1,19,population-PCG,128,32,48,1,0.15,360.0,8.0,3.205480556560249,0.05,4,0.9958333333333333,0.20514526218175888,0.017123488942161202,0.004658737394493073,0.6339285522699356
43,obstacle_count,1.0,count=1,19,context-PCG,128,32,48,1,0.15,360.0,8.0,3.205480556560249,0.05,4,0.9916666666666667,0.09622161788865924,0.019961304729804397,0.0056767420610412955,0.6074617207050323
43,obstacle_count,1.0,count=1,19,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,3.205480556560249,0.05,4,0.9958333333333333,0.18863729108124971,0.02045963518321514,0.00672550509989378,0.5822704024612904
43,obstacle_count,1.0,count=1,20,exact,0,0,48,1,0.15,360.0,8.0,3.9689052690866977,0.05,4,0.9916666666666667,0.0003926667195628397,7.1066003783926135e-06,0.0,1.0
43,obstacle_count,1.0,count=1,20,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,3.9689052690866977,0.05,4,0.9916666666666667,0.16171496361494064,0.01615206152200699,0.00489314371952787,0.6763392686843872
43,obstacle_count,1.0,count=1,20,identity-CG,0,32,48,1,0.15,360.0,8.0,3.9689052690866977,0.05,4,0.9916666666666667,1.0457042306661606,0.022925558499991894,0.009160467889159918,0.09980867058038712
43,obstacle_count,1.0,count=1,20,population-PCG,128,32,48,1,0.15,360.0,8.0,3.9689052690866977,0.05,4,0.9916666666666667,0.2554808147251606,0.019031164702028036,0.004680372134316713,0.6495535522699356
43,obstacle_count,1.0,count=1,20,context-PCG,128,32,48,1,0.15,360.0,8.0,3.9689052690866977,0.05,4,0.9916666666666667,0.1290577147156,0.01911469642072916,0.00494346022605896,0.6077806130051613
43,obstacle_count,1.0,count=1,20,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,3.9689052690866977,0.05,4,0.9916666666666667,0.2255302146077156,0.021979786921292543,0.004604492336511612,0.5896046012639999
43,obstacle_count,1.0,count=1,21,exact,0,0,48,1,0.15,360.0,8.0,1.5600472260688483,0.05,4,1.0,0.00035061503876931965,6.751220780643052e-06,0.0,1.0
43,obstacle_count,1.0,count=1,21,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,1.5600472260688483,0.05,4,0.9970238095238095,0.10434761084616184,0.009766455390490592,0.005093340878374875,0.8386479467153549
43,obstacle_count,1.0,count=1,21,identity-CG,0,32,48,1,0.15,360.0,8.0,1.5600472260688483,0.05,4,0.9983974358974359,0.9934633821249008,0.017109445296227932,0.011648043524473906,0.08227040618658066
43,obstacle_count,1.0,count=1,21,population-PCG,128,32,48,1,0.15,360.0,8.0,1.5600472260688483,0.05,4,0.9983974358974359,0.22213105484843254,0.01570113585330546,0.00657225091708824,0.6450892761349678
43,obstacle_count,1.0,count=1,21,context-PCG,128,32,48,1,0.15,360.0,8.0,1.5600472260688483,0.05,4,0.9970238095238095,0.08183513395488262,0.011688806931488216,0.003845898056169972,0.8603316247463226
43,obstacle_count,1.0,count=1,21,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,1.5600472260688483,0.05,4,0.9970238095238095,0.11719357874244452,0.012787175131961703,0.004473199107451364,0.8195152953267097
43,obstacle_count,1.0,count=1,22,exact,0,0,48,1,0.15,360.0,8.0,0.04802750691558378,0.05,4,0.9820283882783883,0.00040214381442638114,7.876863037381554e-06,0.0,1.0
43,obstacle_count,1.0,count=1,22,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,0.04802750691558378,0.05,4,0.9820283882783883,0.12346132192760706,0.015009039896540344,0.003751729178475216,0.7117346748709679
43,obstacle_count,1.0,count=1,22,identity-CG,0,32,48,1,0.15,360.0,8.0,0.04802750691558378,0.05,4,0.9820283882783882,0.9434470981359482,0.015798321925103664,0.007595918956212699,0.08864795602858067
43,obstacle_count,1.0,count=1,22,population-PCG,128,32,48,1,0.15,360.0,8.0,0.04802750691558378,0.05,4,0.9785561660561661,0.25516577437520027,0.02280355431139469,0.006121254642494023,0.47512753307819366
43,obstacle_count,1.0,count=1,22,context-PCG,128,32,48,1,0.15,360.0,8.0,0.04802750691558378,0.05,4,0.9820283882783882,0.0966785242781043,0.01825154817197472,0.004185240395599976,0.6441326290369034
43,obstacle_count,1.0,count=1,22,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,0.04802750691558378,0.05,4,0.9820283882783883,0.12500187009572983,0.01407104346435517,0.004053214855957776,0.6460458934307098
43,obstacle_count,1.0,count=1,23,exact,0,0,48,1,0.15,360.0,8.0,2.8717080959746775,0.05,4,1.0,0.0003899532603099942,7.520675353589468e-06,0.0,1.0
43,obstacle_count,1.0,count=1,23,angular-Jacobi-PCG,0,32,48,1,0.15,360.0,8.0,2.8717080959746775,0.05,4,1.0,0.13826717529445887,0.016839175135828555,0.0055967225634958595,0.6179846748709679
43,obstacle_count,1.0,count=1,23,identity-CG,0,32,48,1,0.15,360.0,8.0,2.8717080959746775,0.05,4,1.0,0.9387671649456024,0.015311051392927766,0.009087776532396674,0.08195152785629034
43,obstacle_count,1.0,count=1,23,population-PCG,128,32,48,1,0.15,360.0,8.0,2.8717080959746775,0.05,4,0.9955357142857143,0.2613428942859173,0.02138534188270569,0.006166119244880974,0.5583545863628387
43,obstacle_count,1.0,count=1,23,context-PCG,128,32,48,1,0.15,360.0,8.0,2.8717080959746775,0.05,4,1.0,0.10113255959004164,0.017579286824911833,0.005709900171495974,0.5870535671710968
43,obstacle_count,1.0,count=1,23,hybrid-PCG,128,32,48,1,0.15,360.0,8.0,2.8717080959746775,0.05,4,1.0,0.1749956328421831,0.019123262725770473,0.004822600283659995,0.6234055906534195
43,obstacle_count,2.0,count=2,0,exact,0,0,48,2,0.15,360.0,8.0,0.6361154955294107,0.05,4,0.9358027762809066,0.00020834132010350004,4.886954002358834e-06,0.0,1.0
43,obstacle_count,2.0,count=2,0,angular-Jacobi-PCG,0,32,48,2,0.15,360.0,8.0,0.6361154955294107,0.05,4,0.9330423928877833,0.23797933012247086,0.020837312564253807,0.010180504992604256,0.6610331386327744
43,obstacle_count,2.0,count=2,0,identity-CG,0,32,48,2,0.15,360.0,8.0,0.6361154955294107,0.05,4,0.9420897054421065,0.9300255477428436,0.027135871816426516,0.02261368464678526,0.10586734674870968
43,obstacle_count,2.0,count=2,0,population-PCG,128,32,48,2,0.15,360.0,8.0,0.6361154955294107,0.05,4,0.9278048584493975,0.22172120213508606,0.01663824706338346,0.005185764282941818,0.8609693646430969
43,obstacle_count,2.0,count=2,0,context-PCG,128,32,48,2,0.15,360.0,8.0,0.6361154955294107,0.05,4,0.9241984836007626,0.20980007573962212,0.02463984303176403,0.008212217828258872,0.6992984563112259
43,obstacle_count,2.0,count=2,0,hybrid-PCG,128,32,48,2,0.15,360.0,8.0,0.6361154955294107,0.05,4,0.9345911176610755,0.23503829538822174,0.0197899101767689,0.008220980642363429,0.6887754946947098
43,obstacle_count,2.0,count=2,1,exact,0,0,48,2,0.15,360.0,8.0,1.8935142761728476,0.05,4,0.9498844412427973,0.0002092912582156714,5.120835908201116e-06,0.0,1.0
43,obstacle_count,2.0,count=2,1,angular-Jacobi-PCG,0,32,48,2,0.15,360.0,8.0,1.8935142761728476,0.05,4,0.9564077396720905,0.25660401582717896,0.02147030271589756,0.014076645718887448,0.5825892761349678
43,obstacle_count,2.0,count=2,1,identity-CG,0,32,48,2,0.15,360.0,8.0,1.8935142761728476,0.05,4,0.9477990639483563,1.1708739697933197,0.03182140598073602,0.021706460043787956,0.11543367058038712
43,obstacle_count,2.0,count=2,1,population-PCG,128,32,48,2,0.15,360.0,8.0,1.8935142761728476,0.05,4,0.9543446905028569,0.31263724714517593,0.022157632280141115,0.008787179191131145,0.7283163070678711
43,obstacle_count,2.0,count=2,1,context-PCG,128,32,48,2,0.15,360.0,8.0,1.8935142761728476,0.05,4,0.9561122613580575,0.21003267914056778,0.024050353094935417,0.011863397667184472,0.6256377398967743
43,obstacle_count,2.0,count=2,1,hybrid-PCG,128,32,48,2,0.15,360.0,8.0,1.8935142761728476,0.05,4,0.952908460190055,0.2650512456893921,0.019631506875157356,0.012006582343019545,0.6281887516379356
43,obstacle_count,2.0,count=2,2,exact,0,0,48,2,0.15,360.0,8.0,1.7370568494701628,0.05,4,0.9227600078561862,0.0002384227918810211,5.209293135521875e-06,0.0,1.0
43,obstacle_count,2.0,count=2,2,angular-Jacobi-PCG,0,32,48,2,0.15,360.0,8.0,1.7370568494701628,0.05,4,0.924769622106175,0.2689324952661991,0.02207393618300557,0.01027111359871924,0.6237244680523872
43,obstacle_count,2.0,count=2,2,identity-CG,0,32,48,2,0.15,360.0,8.0,1.7370568494701628,0.05,4,0.9282910528436268,0.9661862403154373,0.01959845027886331,0.023461205884814262,0.12181122228503227
43,obstacle_count,2.0,count=2,2,population-PCG,128,32,48,2,0.15,360.0,8.0,1.7370568494701628,0.05,4,0.9267229199440983,0.23955275863409042,0.015522853005677462,0.0049738469533622265,0.8708545863628387
43,obstacle_count,2.0,count=2,2,context-PCG,128,32,48,2,0.15,360.0,8.0,1.7370568494701628,0.05,4,0.9171352750831446,0.2020002342760563,0.02031334931962192,0.007988115306943655,0.6983418315649033
43,obstacle_count,2.0,count=2,2,hybrid-PCG,128,32,48,2,0.15,360.0,8.0,1.7370568494701628,0.05,4,0.9170641519775584,0.28181272745132446,0.021432276582345366,0.010636465856805444,0.5947066321969032
43,obstacle_count,2.0,count=2,3,exact,0,0,48,2,0.15,360.0,8.0,5.308233781975198,0.05,4,0.9248763863035716,0.00023077903460944071,5.4851632285135565e-06,0.0,1.0
43,obstacle_count,2.0,count=2,3,angular-Jacobi-PCG,0,32,48,2,0.15,360.0,8.0,5.308233781975198,0.05,4,0.9351475870527136,0.24880952760577202,0.021000243723392487,0.009102554176934063,0.6664540767669678
43,obstacle_count,2.0,count=2,3,identity-CG,0,32,48,2,0.15,360.0,8.0,5.308233781975198,0.05,4,0.9346506293021452,0.9204318076372147,0.021286902716383338,0.019996484741568565,0.12404336407780647
43,obstacle_count,2.0,count=2,3,population-PCG,128,32,48,2,0.15,360.0,8.0,5.308233781975198,0.05,4,0.9248350079586911,0.2862965986132622,0.0223756255581975,0.005424425005912781,0.8542729467153549
43,obstacle_count,2.0,count=2,3,context-PCG,128,32,48,2,0.15,360.0,8.0,5.308233781975198,0.05,4,0.9320475551761895,0.17922100983560085,0.024994941893965006,0.00815309165045619,0.7299107015132904
43,obstacle_count,2.0,count=2,3,hybrid-PCG,128,32,48,2,0.15,360.0,8.0,5.308233781975198,0.05,4,0.9344231307492133,0.2412339299917221,0.019721651449799538,0.008656296296976507,0.6820790767669678
43,obstacle_count,2.0,count=2,4,exact,0,0,48,2,0.15,360.0,8.0,6.162345745909678,0.05,4,0.9541649087919248,0.00023075991703080945,5.401604880717059e-06,0.0,1.0
43,obstacle_count,2.0,count=2,4,angular-Jacobi-PCG,0,32,48,2,0.15,360.0,8.0,6.162345745909678,0.05,4,0.9607241477523283,0.21028835698962212,0.01770986942574382,0.008576049818657339,0.7318239659070969
43,obstacle_count,2.0,count=2,4,identity-CG,0,32,48,2,0.15,360.0,8.0,6.162345745909678,0.05,4,0.9564328610183899,1.103596419095993,0.03598994482308626,0.01770116575062275,0.13265305943787098
43,obstacle_count,2.0,count=2,4,population-PCG,128,32,48,2,0.15,360.0,8.0,6.162345745909678,0.05,4,0.9588574304436353,0.21917684003710747,0.01917111617513001,0.005360975745134056,0.8463010042905807
43,obstacle_count,2.0,count=2,4,context-PCG,128,32,48,2,0.15,360.0,8.0,6.162345745909678,0.05,4,0.9581985136641942,0.1480882726609707,0.020345608238130808,0.006973364157602191,0.7656249701976776
43,obstacle_count,2.0,count=2,4,hybrid-PCG,128,32,48,2,0.15,360.0,8.0,6.162345745909678,0.05,4,0.9570920572153967,0.23004969209432602,0.02148844162002206,0.006685897475108504,0.7675382494926453
43,obstacle_count,2.0,count=2,5,exact,0,0,48,2,0.15,360.0,8.0,2.9358336236545846,0.05,4,0.9381417436143866,0.00022359083959599957,5.207024742048816e-06,0.0,1.0
43,obstacle_count,2.0,count=2,5,angular-Jacobi-PCG,0,32,48,2,0.15,360.0,8.0,2.9358336236545846,0.05,4,0.9404007631976226,0.2719362638890743,0.019286290276795626,0.01138969580642879,0.6272321492433548
43,obstacle_count,2.0,count=2,5,identity-CG,0,32,48,2,0.15,360.0,8.0,2.9358336236545846,0.05,4,0.9349941683580338,1.1472882777452469,0.029191849753260612,0.021799013251438737,0.11702806130051613
43,obstacle_count,2.0,count=2,5,population-PCG,128,32,48,2,0.15,360.0,8.0,2.9358336236545846,0.05,4,0.9385007993515344,0.26890479028224945,0.018475265940651298,0.0064394010696560144,0.8252550810575485
43,obstacle_count,2.0,count=2,5,context-PCG,128,32,48,2,0.15,360.0,8.0,2.9358336236545846,0.05,4,0.9371311855064082,0.19481933489441872,0.020930408034473658,0.010830844519659877,0.6479591727256775
43,obstacle_count,2.0,count=2,5,hybrid-PCG,128,32,48,2,0.15,360.0,8.0,2.9358336236545846,0.05,4,0.9410566667993192,0.29504072666168213,0.02044777851551771,0.013204704970121384,0.5500637739896774
43,obstacle_count,2.0,count=2,6,exact,0,0,48,2,0.15,360.0,8.0,1.0913464370625225,0.05,4,0.9242646604204723,0.0002120593053405173,5.083779001324729e-06,0.0,1.0
43,obstacle_count,2.0,count=2,6,angular-Jacobi-PCG,0,32,48,2,0.15,360.0,8.0,1.0913464370625225,0.05,4,0.9225357692673617,0.21537769958376884,0.021010207943618298,0.010195986600592732,0.6823979467153549
43,obstacle_count,2.0,count=2,6,identity-CG,0,32,48,2,0.15,360.0,8.0,1.0913464370625225,0.05,4,0.9221941280487914,1.0465028285980225,0.02468108804896474,0.018759969621896744,0.15752550773322582
43,obstacle_count,2.0,count=2,6,population-PCG,128,32,48,2,0.15,360.0,8.0,1.0913464370625225,0.05,4,0.9238108587074794,0.23972783237695694,0.022081742994487286,0.006455899449065328,0.8198341578245163
43,obstacle_count,2.0,count=2,6,context-PCG,128,32,48,2,0.15,360.0,8.0,1.0913464370625225,0.05,4,0.9236182912184498,0.19116082228720188,0.023574423976242542,0.009133050334639847,0.6897321343421936
43,obstacle_count,2.0,count=2,6,hybrid-PCG,128,32,48,2,0.15,360.0,8.0,1.0913464370625225,0.05,4,0.9225168592663586,0.23323972895741463,0.019106194842606783,0.010122828418388963,0.6517857015132904
