seed,method,network_width,parameter_count,dataset_size,context_size,context_measurements,depth,batch_size,inference_ms
43,population-PCG,128,149251,32768,12,144,32,8,7.178964151535183
43,population-PCG,128,149251,32768,16,256,32,8,7.2014773497357965
43,population-PCG,128,149251,32768,24,576,32,8,7.5022324512247
43,population-PCG,128,149251,32768,32,1024,32,8,7.849437001277693
43,population-PCG,128,149251,32768,48,2304,32,8,12.13576730224304
43,population-PCG,128,149251,32768,8,64,48,8,9.415723447455091
43,population-PCG,128,149251,32768,12,144,48,8,9.544812800595537
43,population-PCG,128,149251,32768,16,256,48,8,9.564701648196204
43,population-PCG,128,149251,32768,24,576,48,8,9.876058049849236
43,population-PCG,128,149251,32768,32,1024,48,8,10.221576699404975
43,population-PCG,128,149251,32768,48,2304,48,8,14.490834801108576
43,population-PCG,128,149251,32768,8,64,64,8,11.7400285002077
43,population-PCG,128,149251,32768,12,144,64,8,11.93547475268133
43,population-PCG,128,149251,32768,16,256,64,8,11.992684900178574
43,population-PCG,128,149251,32768,24,576,64,8,12.253214701195247
43,population-PCG,128,149251,32768,32,1024,64,8,12.57121265225578
43,population-PCG,128,149251,32768,48,2304,64,8,16.803893001633696
43,population-PCG,128,149251,32768,8,64,96,8,16.535426300833933
43,population-PCG,128,149251,32768,12,144,96,8,16.641990400967188
43,population-PCG,128,149251,32768,16,256,96,8,16.647180751897395
43,population-PCG,128,149251,32768,24,576,96,8,16.86646869929973
43,population-PCG,128,149251,32768,32,1024,96,8,17.297456398955546
43,population-PCG,128,149251,32768,48,2304,96,8,21.51520595070906
43,population-PCG,128,149251,32768,8,64,128,8,21.254134748596694
43,population-PCG,128,149251,32768,12,144,128,8,21.41107085044496
43,population-PCG,128,149251,32768,16,256,128,8,21.38997175206896
43,population-PCG,128,149251,32768,24,576,128,8,21.55786379880737
43,population-PCG,128,149251,32768,32,1024,128,8,21.991914001409896
43,population-PCG,128,149251,32768,48,2304,128,8,26.11904874793254
43,context-PCG,128,199684,32768,8,64,1,8,3.1341186026111245
43,context-PCG,128,199684,32768,12,144,1,8,3.2839370978763327
43,context-PCG,128,199684,32768,16,256,1,8,3.330959001323208
43,context-PCG,128,199684,32768,24,576,1,8,3.697467100573704
43,context-PCG,128,199684,32768,32,1024,1,8,4.284947199630551
43,context-PCG,128,199684,32768,48,2304,1,8,9.213340800488368
43,context-PCG,128,199684,32768,8,64,2,8,3.288730699568987
43,context-PCG,128,199684,32768,12,144,2,8,3.444990399293601
43,context-PCG,128,199684,32768,16,256,2,8,3.489751400775276
43,context-PCG,128,199684,32768,24,576,2,8,3.822257550200448
43,context-PCG,128,199684,32768,32,1024,2,8,4.430888299248181
43,context-PCG,128,199684,32768,48,2304,2,8,9.339215848012827
43,context-PCG,128,199684,32768,8,64,4,8,3.592584448051639
43,context-PCG,128,199684,32768,12,144,4,8,3.7439142499351874
43,context-PCG,128,199684,32768,16,256,4,8,3.795083300792612
43,context-PCG,128,199684,32768,24,576,4,8,4.142788200988434
43,context-PCG,128,199684,32768,32,1024,4,8,4.71359834773466
43,context-PCG,128,199684,32768,48,2304,4,8,9.629130602115763
43,context-PCG,128,199684,32768,8,64,8,8,4.174388048704714
43,context-PCG,128,199684,32768,12,144,8,8,4.327041198848747
43,context-PCG,128,199684,32768,16,256,8,8,4.3665153498295695
43,context-PCG,128,199684,32768,24,576,8,8,4.710042951046489
43,context-PCG,128,199684,32768,32,1024,8,8,5.323620198760182
43,context-PCG,128,199684,32768,48,2304,8,8,10.2164164010901
43,context-PCG,128,199684,32768,8,64,16,8,5.378082799143158
43,context-PCG,128,199684,32768,12,144,16,8,5.542457499541342
43,context-PCG,128,199684,32768,16,256,16,8,5.584105898742564
43,context-PCG,128,199684,32768,24,576,16,8,5.925204398226924
43,context-PCG,128,199684,32768,32,1024,16,8,6.512653897516429
43,context-PCG,128,199684,32768,48,2304,16,8,11.419050098629668
43,context-PCG,128,199684,32768,8,64,32,8,7.759272449766286
43,context-PCG,128,199684,32768,12,144,32,8,7.949468400329351
43,context-PCG,128,199684,32768,16,256,32,8,7.993524349876679
43,context-PCG,128,199684,32768,24,576,32,8,8.350854698801413
43,context-PCG,128,199684,32768,32,1024,32,8,8.903597801690921
43,context-PCG,128,199684,32768,48,2304,32,8,13.754919351777062
43,context-PCG,128,199684,32768,8,64,48,8,10.154875699663537
43,context-PCG,128,199684,32768,12,144,48,8,10.344757747952826
43,context-PCG,128,199684,32768,16,256,48,8,10.344828249071725
43,context-PCG,128,199684,32768,24,576,48,8,10.673007951118052
43,context-PCG,128,199684,32768,32,1024,48,8,11.29271284735296
43,context-PCG,128,199684,32768,48,2304,48,8,16.112180749769323
43,context-PCG,128,199684,32768,8,64,64,8,12.478077149717135
43,context-PCG,128,199684,32768,12,144,64,8,12.68058245186694
43,context-PCG,128,199684,32768,16,256,64,8,12.753787651308812
43,context-PCG,128,199684,32768,24,576,64,8,13.03318720019888
43,context-PCG,128,199684,32768,32,1024,64,8,13.730025148834102
43,context-PCG,128,199684,32768,48,2304,64,8,18.41954235278536
43,context-PCG,128,199684,32768,8,64,96,8,17.254463498829864
43,context-PCG,128,199684,32768,12,144,96,8,17.522574149188586
43,context-PCG,128,199684,32768,16,256,96,8,17.58297859923914
43,context-PCG,128,199684,32768,24,576,96,8,17.84976774943061
43,context-PCG,128,199684,32768,32,1024,96,8,18.388135751592927
43,context-PCG,128,199684,32768,48,2304,96,8,23.16257524944376
43,context-PCG,128,199684,32768,8,64,128,8,22.05833950138185
43,context-PCG,128,199684,32768,12,144,128,8,22.247894000611268
43,context-PCG,128,199684,32768,16,256,128,8,22.2857627493795
43,context-PCG,128,199684,32768,24,576,128,8,22.506739749223925
43,context-PCG,128,199684,32768,32,1024,128,8,23.066786798881367
43,context-PCG,128,199684,32768,48,2304,128,8,27.89560219971463
17,identity-CG,0,0,0,8,64,1,8,2.0106345997191966
17,identity-CG,0,0,0,12,144,1,8,2.0715713500976562
17,identity-CG,0,0,0,16,256,1,8,2.0781426486792043
17,identity-CG,0,0,0,24,576,1,8,2.278640100848861
17,identity-CG,0,0,0,32,1024,1,8,2.323859801981598
17,identity-CG,0,0,0,48,2304,1,8,5.825649798498489
17,identity-CG,0,0,0,8,64,2,8,2.1672952512744814
17,identity-CG,0,0,0,12,144,2,8,2.226284149219282
17,identity-CG,0,0,0,16,256,2,8,2.2295985516393557
17,identity-CG,0,0,0,24,576,2,8,2.420409949263558
17,identity-CG,0,0,0,32,1024,2,8,2.4620769021566957
17,identity-CG,0,0,0,48,2304,2,8,5.9545729018282145
17,identity-CG,0,0,0,8,64,4,8,2.473951198044233
17,identity-CG,0,0,0,12,144,4,8,2.5313566002296284
17,identity-CG,0,0,0,16,256,4,8,2.530998599831946
17,identity-CG,0,0,0,24,576,4,8,2.7042742003686726
17,identity-CG,0,0,0,32,1024,4,8,2.7827487501781434
17,identity-CG,0,0,0,48,2304,4,8,6.2710609985515475
17,identity-CG,0,0,0,8,64,8,8,3.0732533981790766
17,identity-CG,0,0,0,12,144,8,8,3.141729047638364
17,identity-CG,0,0,0,16,256,8,8,3.1901986483717337
17,identity-CG,0,0,0,24,576,8,8,3.308435800136067
17,identity-CG,0,0,0,32,1024,8,8,3.4000790503341705
17,identity-CG,0,0,0,48,2304,8,8,6.891238098614849
17,identity-CG,0,0,0,8,64,16,8,4.281046352116391
17,identity-CG,0,0,0,12,144,16,8,4.3501663516508415
17,identity-CG,0,0,0,16,256,16,8,4.344239499187097
17,identity-CG,0,0,0,24,576,16,8,4.500008901231922
17,identity-CG,0,0,0,32,1024,16,8,4.594055699999444
17,identity-CG,0,0,0,48,2304,16,8,8.134660348878242
17,identity-CG,0,0,0,8,64,32,8,6.905745298718102
17,identity-CG,0,0,0,12,144,32,8,6.729277950944379
17,identity-CG,0,0,0,16,256,32,8,6.748200301080942
17,identity-CG,0,0,0,24,576,32,8,7.447493899962865
17,identity-CG,0,0,0,32,1024,32,8,6.9032500992761925
17,identity-CG,0,0,0,48,2304,32,8,10.464794549625367
17,identity-CG,0,0,0,8,64,48,8,8.977031250833534
17,identity-CG,0,0,0,12,144,48,8,9.068574849516153
17,identity-CG,0,0,0,16,256,48,8,9.206317749340087
17,identity-CG,0,0,0,24,576,48,8,9.299349098000675
17,identity-CG,0,0,0,32,1024,48,8,9.298012100043707
17,identity-CG,0,0,0,48,2304,48,8,12.8854433511151
17,identity-CG,0,0,0,8,64,64,8,11.748929749592207
17,identity-CG,0,0,0,12,144,64,8,11.45415919891093
17,identity-CG,0,0,0,16,256,64,8,11.476318899076432
17,identity-CG,0,0,0,24,576,64,8,11.59405920188874
17,identity-CG,0,0,0,32,1024,64,8,11.641813299502246
17,identity-CG,0,0,0,48,2304,64,8,15.261584948166274
17,identity-CG,0,0,0,8,64,96,8,16.06667260057293
17,identity-CG,0,0,0,12,144,96,8,16.619551301118918
17,identity-CG,0,0,0,16,256,96,8,16.254904499510303
17,identity-CG,0,0,0,24,576,96,8,16.302337098750286
17,identity-CG,0,0,0,32,1024,96,8,16.31663804873824
17,identity-CG,0,0,0,48,2304,96,8,20.030882200808264
17,identity-CG,0,0,0,8,64,128,8,21.549210301600397
17,identity-CG,0,0,0,12,144,128,8,21.00025594991166
17,identity-CG,0,0,0,16,256,128,8,21.097399899736047
17,identity-CG,0,0,0,24,576,128,8,21.093279751949012
17,identity-CG,0,0,0,32,1024,128,8,21.092935299384408
17,identity-CG,0,0,0,48,2304,128,8,24.912034551380202
17,hybrid-PCG,128,182531,32768,8,64,1,8,2.8096876514609903
17,hybrid-PCG,128,182531,32768,12,144,1,8,2.9249738494399935
17,hybrid-PCG,128,182531,32768,16,256,1,8,2.9523864010116085
17,hybrid-PCG,128,182531,32768,24,576,1,8,3.286480950191617
17,hybrid-PCG,128,182531,32768,32,1024,1,8,3.5757837496930733
17,hybrid-PCG,128,182531,32768,48,2304,1,8,8.16163069976028
17,hybrid-PCG,128,182531,32768,8,64,2,8,2.969032249529846
17,hybrid-PCG,128,182531,32768,12,144,2,8,3.085567450034432
17,hybrid-PCG,128,182531,32768,16,256,2,8,3.1072008016053587
17,hybrid-PCG,128,182531,32768,24,576,2,8,3.4392347501125187
17,hybrid-PCG,128,182531,32768,32,1024,2,8,3.7202496983809397
17,hybrid-PCG,128,182531,32768,48,2304,2,8,8.319110149750486
17,hybrid-PCG,128,182531,32768,8,64,4,8,3.285960148787126
17,hybrid-PCG,128,182531,32768,12,144,4,8,3.397269849665463
17,hybrid-PCG,128,182531,32768,16,256,4,8,3.4193183993920684
17,hybrid-PCG,128,182531,32768,24,576,4,8,3.7425817019538954
17,hybrid-PCG,128,182531,32768,32,1024,4,8,4.032416848349385
17,hybrid-PCG,128,182531,32768,48,2304,4,8,8.633520652074367
17,hybrid-PCG,128,182531,32768,8,64,8,8,3.8803180010290816
17,hybrid-PCG,128,182531,32768,12,144,8,8,4.009481499087997
17,hybrid-PCG,128,182531,32768,16,256,8,8,4.016999798477627
17,hybrid-PCG,128,182531,32768,24,576,8,8,4.350989600061439
17,hybrid-PCG,128,182531,32768,32,1024,8,8,4.635930398944765
17,hybrid-PCG,128,182531,32768,48,2304,8,8,9.35828140063677
17,hybrid-PCG,128,182531,32768,8,64,16,8,5.342787399422377
17,hybrid-PCG,128,182531,32768,12,144,16,8,5.492177201085724
17,hybrid-PCG,128,182531,32768,16,256,16,8,5.520968351629563
17,hybrid-PCG,128,182531,32768,24,576,16,8,5.842133949045092
17,hybrid-PCG,128,182531,32768,32,1024,16,8,6.10725105216261
17,hybrid-PCG,128,182531,32768,48,2304,16,8,10.77612244989723
17,hybrid-PCG,128,182531,32768,8,64,32,8,7.8905692003900185
17,hybrid-PCG,128,182531,32768,12,144,32,8,8.046755648683757
17,hybrid-PCG,128,182531,32768,16,256,32,8,8.075481650303118
17,hybrid-PCG,128,182531,32768,24,576,32,8,8.396271799574606
17,hybrid-PCG,128,182531,32768,32,1024,32,8,8.666321248165332
17,hybrid-PCG,128,182531,32768,48,2304,32,8,13.30846605123952
17,hybrid-PCG,128,182531,32768,8,64,48,8,10.427274799440056
17,hybrid-PCG,128,182531,32768,12,144,48,8,10.601748700719327
17,hybrid-PCG,128,182531,32768,16,256,48,8,10.635878299945034
17,hybrid-PCG,128,182531,32768,24,576,48,8,10.97155669995118
17,hybrid-PCG,128,182531,32768,32,1024,48,8,11.235469550592825
17,hybrid-PCG,128,182531,32768,48,2304,48,8,15.825496750767343
17,hybrid-PCG,128,182531,32768,8,64,64,8,12.962880849954672
17,hybrid-PCG,128,182531,32768,12,144,64,8,13.119383799494244
17,hybrid-PCG,128,182531,32768,16,256,64,8,13.220183248631656
17,hybrid-PCG,128,182531,32768,24,576,64,8,13.475990551523864
17,hybrid-PCG,128,182531,32768,32,1024,64,8,13.719806750304997
17,hybrid-PCG,128,182531,32768,48,2304,64,8,18.355280099785887
17,hybrid-PCG,128,182531,32768,8,64,96,8,17.977687949314713
17,hybrid-PCG,128,182531,32768,12,144,96,8,18.244970348314382
17,hybrid-PCG,128,182531,32768,16,256,96,8,18.259627249790356
17,hybrid-PCG,128,182531,32768,24,576,96,8,18.555663799634203
17,hybrid-PCG,128,182531,32768,32,1024,96,8,18.796361848944798
17,hybrid-PCG,128,182531,32768,48,2304,96,8,23.39017025078647
17,hybrid-PCG,128,182531,32768,8,64,128,8,23.00597525027115
17,hybrid-PCG,128,182531,32768,12,144,128,8,23.27615190006327
17,hybrid-PCG,128,182531,32768,16,256,128,8,23.48131524922792
17,hybrid-PCG,128,182531,32768,24,576,128,8,23.595506299170665
17,hybrid-PCG,128,182531,32768,32,1024,128,8,23.88584180152975
17,hybrid-PCG,128,182531,32768,48,2304,128,8,28.506918498896994
29,identity-CG,0,0,0,8,64,1,8,2.123112601111643
29,identity-CG,0,0,0,12,144,1,8,2.187133498955518
29,identity-CG,0,0,0,16,256,1,8,2.182109997374937
29,identity-CG,0,0,0,24,576,1,8,2.370233749388717
29,identity-CG,0,0,0,32,1024,1,8,2.430935748270713
29,identity-CG,0,0,0,48,2304,1,8,5.929062198265456
29,identity-CG,0,0,0,8,64,2,8,2.2819770500063896
29,identity-CG,0,0,0,12,144,2,8,2.333219352294691
29,identity-CG,0,0,0,16,256,2,8,2.3595211998326704
29,identity-CG,0,0,0,24,576,2,8,2.5320993008790538
29,identity-CG,0,0,0,32,1024,2,8,2.585312447627075
29,identity-CG,0,0,0,48,2304,2,8,6.110362798790447
29,identity-CG,0,0,0,8,64,4,8,2.619355049682781
29,identity-CG,0,0,0,12,144,4,8,2.6747695490485057
29,identity-CG,0,0,0,16,256,4,8,2.676151049672626
29,identity-CG,0,0,0,24,576,4,8,2.859541799989529
29,identity-CG,0,0,0,32,1024,4,8,2.8985142009332776
29,identity-CG,0,0,0,48,2304,4,8,6.429443301749416
29,identity-CG,0,0,0,8,64,8,8,3.283235550043173
29,identity-CG,0,0,0,12,144,8,8,3.3340566500555724
29,identity-CG,0,0,0,16,256,8,8,3.3325383497867733
29,identity-CG,0,0,0,24,576,8,8,3.4742291492875665
29,identity-CG,0,0,0,32,1024,8,8,3.5220417485106736
29,identity-CG,0,0,0,48,2304,8,8,7.087814100668766
29,identity-CG,0,0,0,8,64,16,8,4.54599125077948
29,identity-CG,0,0,0,12,144,16,8,4.638554900884628
29,identity-CG,0,0,0,16,256,16,8,4.626973549602553
29,identity-CG,0,0,0,24,576,16,8,4.77774745086208
29,identity-CG,0,0,0,32,1024,16,8,4.7939056501490995
29,identity-CG,0,0,0,48,2304,16,8,8.338876199559309
29,identity-CG,0,0,0,8,64,32,8,7.097964300191961
29,identity-CG,0,0,0,12,144,32,8,7.188035699073225
29,identity-CG,0,0,0,16,256,32,8,7.248357601929456
29,identity-CG,0,0,0,24,576,32,8,7.3216919001424685
29,identity-CG,0,0,0,32,1024,32,8,7.352896698284894
29,identity-CG,0,0,0,48,2304,32,8,10.868827797821723
29,identity-CG,0,0,0,8,64,48,8,9.652409548289143
29,identity-CG,0,0,0,12,144,48,8,9.822697099298239
29,identity-CG,0,0,0,16,256,48,8,9.833617002004758
29,identity-CG,0,0,0,24,576,48,8,9.863131699967198
29,identity-CG,0,0,0,32,1024,48,8,9.861486247973517
29,identity-CG,0,0,0,48,2304,48,8,13.407265598652884
29,identity-CG,0,0,0,8,64,64,8,12.164929998107255
29,identity-CG,0,0,0,12,144,64,8,12.29155519977212
29,identity-CG,0,0,0,16,256,64,8,12.285744000109844
29,identity-CG,0,0,0,24,576,64,8,12.406475300667807
29,identity-CG,0,0,0,32,1024,64,8,12.391710199881345
29,identity-CG,0,0,0,48,2304,64,8,15.980839502299204
29,identity-CG,0,0,0,8,64,96,8,17.35193355125375
29,identity-CG,0,0,0,12,144,96,8,17.488132050493732
29,identity-CG,0,0,0,16,256,96,8,17.49929875077214
29,identity-CG,0,0,0,24,576,96,8,17.563571099890396
29,identity-CG,0,0,0,32,1024,96,8,17.403409202233888
29,identity-CG,0,0,0,48,2304,96,8,21.073703549336642
29,identity-CG,0,0,0,8,64,128,8,22.410062499693595
29,identity-CG,0,0,0,12,144,128,8,22.597773699089885
29,identity-CG,0,0,0,16,256,128,8,22.539734200108796
29,identity-CG,0,0,0,24,576,128,8,22.553731699008495
29,identity-CG,0,0,0,32,1024,128,8,22.52640280057676
29,identity-CG,0,0,0,48,2304,128,8,26.10708195134066
29,hybrid-PCG,128,182531,32768,8,64,1,8,2.961954748025164
29,hybrid-PCG,128,182531,32768,12,144,1,8,3.090684599010274
29,hybrid-PCG,128,182531,32768,16,256,1,8,3.108044547843747
29,hybrid-PCG,128,182531,32768,24,576,1,8,3.466416397714056
29,hybrid-PCG,128,182531,32768,32,1024,1,8,3.7789016001624987
29,hybrid-PCG,128,182531,32768,48,2304,1,8,8.268537902040407
29,hybrid-PCG,128,182531,32768,8,64,2,8,3.13106904795859
29,hybrid-PCG,128,182531,32768,12,144,2,8,3.2644013001117855
29,hybrid-PCG,128,182531,32768,16,256,2,8,3.2700737996492535
29,hybrid-PCG,128,182531,32768,24,576,2,8,3.604527350398712
29,hybrid-PCG,128,182531,32768,32,1024,2,8,3.94384074897971
29,hybrid-PCG,128,182531,32768,48,2304,2,8,8.422210099524818
29,hybrid-PCG,128,182531,32768,8,64,4,8,3.465090549434535
29,hybrid-PCG,128,182531,32768,12,144,4,8,3.593258000910282
29,hybrid-PCG,128,182531,32768,16,256,4,8,3.6051973496796563
29,hybrid-PCG,128,182531,32768,24,576,4,8,3.9416223007719964
29,hybrid-PCG,128,182531,32768,32,1024,4,8,4.2606828501448035
29,hybrid-PCG,128,182531,32768,48,2304,4,8,8.749275602167472
29,hybrid-PCG,128,182531,32768,8,64,8,8,4.113997099921107
29,hybrid-PCG,128,182531,32768,12,144,8,8,4.2491530504776165
29,hybrid-PCG,128,182531,32768,16,256,8,8,4.265421952004544
29,hybrid-PCG,128,182531,32768,24,576,8,8,4.588987151510082
29,hybrid-PCG,128,182531,32768,32,1024,8,8,4.913818748900667
29,hybrid-PCG,128,182531,32768,48,2304,8,8,9.383867247379385
29,hybrid-PCG,128,182531,32768,8,64,16,8,5.394082749262452
29,hybrid-PCG,128,182531,32768,12,144,16,8,5.5835696490248665
29,hybrid-PCG,128,182531,32768,16,256,16,8,5.597171001136303
29,hybrid-PCG,128,182531,32768,24,576,16,8,5.893929049489088
29,hybrid-PCG,128,182531,32768,32,1024,16,8,6.185383701813407
29,hybrid-PCG,128,182531,32768,48,2304,16,8,10.683413050719537
29,hybrid-PCG,128,182531,32768,8,64,32,8,7.9587858490413055
29,hybrid-PCG,128,182531,32768,12,144,32,8,8.144163602264598
29,hybrid-PCG,128,182531,32768,16,256,32,8,8.190532599110156
29,hybrid-PCG,128,182531,32768,24,576,32,8,8.460299699800089
29,hybrid-PCG,128,182531,32768,32,1024,32,8,8.724027199787088
29,hybrid-PCG,128,182531,32768,48,2304,32,8,13.214542850619182
29,hybrid-PCG,128,182531,32768,8,64,48,8,10.509922649362125
29,hybrid-PCG,128,182531,32768,12,144,48,8,10.713742551160976
29,hybrid-PCG,128,182531,32768,16,256,48,8,10.71190525253769
29,hybrid-PCG,128,182531,32768,24,576,48,8,11.031131498748437
29,hybrid-PCG,128,182531,32768,32,1024,48,8,11.300810499233194
29,hybrid-PCG,128,182531,32768,48,2304,48,8,15.740122899296694
29,hybrid-PCG,128,182531,32768,8,64,64,8,13.139585650060326
29,hybrid-PCG,128,182531,32768,12,144,64,8,13.262679049512371
29,hybrid-PCG,128,182531,32768,16,256,64,8,13.328976850607432
29,hybrid-PCG,128,182531,32768,24,576,64,8,13.613390902173705
29,hybrid-PCG,128,182531,32768,32,1024,64,8,13.843727950006723
29,hybrid-PCG,128,182531,32768,48,2304,64,8,18.288335399120115
29,hybrid-PCG,128,182531,32768,8,64,96,8,18.166950449813157
29,hybrid-PCG,128,182531,32768,12,144,96,8,18.384092301130295
29,hybrid-PCG,128,182531,32768,16,256,96,8,18.39453695283737
29,hybrid-PCG,128,182531,32768,24,576,96,8,18.677169349393807
29,hybrid-PCG,128,182531,32768,32,1024,96,8,18.946799251716584
29,hybrid-PCG,128,182531,32768,48,2304,96,8,23.264243151061237
29,hybrid-PCG,128,182531,32768,8,64,128,8,23.35020744940266
29,hybrid-PCG,128,182531,32768,12,144,128,8,23.674446699442342
29,hybrid-PCG,128,182531,32768,16,256,128,8,23.665810251259245
29,hybrid-PCG,128,182531,32768,24,576,128,8,23.844899999676272
29,hybrid-PCG,128,182531,32768,32,1024,128,8,23.906098751467653
29,hybrid-PCG,128,182531,32768,48,2304,128,8,28.500867501134053
43,identity-CG,0,0,0,8,64,1,8,2.1171221014810726
43,identity-CG,0,0,0,12,144,1,8,2.176671350025572
43,identity-CG,0,0,0,16,256,1,8,2.179236151278019
43,identity-CG,0,0,0,24,576,1,8,2.3531222017481923
43,identity-CG,0,0,0,32,1024,1,8,2.423382949200459
43,identity-CG,0,0,0,48,2304,1,8,5.952579449512996
43,identity-CG,0,0,0,8,64,2,8,2.2818523983005434
43,identity-CG,0,0,0,12,144,2,8,2.3274382489034906
43,identity-CG,0,0,0,16,256,2,8,2.3378802987281233
43,identity-CG,0,0,0,24,576,2,8,2.521633598371409
43,identity-CG,0,0,0,32,1024,2,8,2.5751157489139587
43,identity-CG,0,0,0,48,2304,2,8,6.099185100174509
43,identity-CG,0,0,0,8,64,4,8,2.613543698680587
43,identity-CG,0,0,0,12,144,4,8,2.6671745989006013
43,identity-CG,0,0,0,16,256,4,8,2.6804435008671135
43,identity-CG,0,0,0,24,576,4,8,2.860394649906084
43,identity-CG,0,0,0,32,1024,4,8,2.9173694492783397
43,identity-CG,0,0,0,48,2304,4,8,6.435981599497609
43,identity-CG,0,0,0,8,64,8,8,3.250673197908327
43,identity-CG,0,0,0,12,144,8,8,3.3213581482414156
43,identity-CG,0,0,0,16,256,8,8,3.316812848788686
43,identity-CG,0,0,0,24,576,8,8,3.465135599253699
43,identity-CG,0,0,0,32,1024,8,8,3.5342691000550985
43,identity-CG,0,0,0,48,2304,8,8,7.073076500091702
43,identity-CG,0,0,0,8,64,16,8,4.544166999403387
43,identity-CG,0,0,0,12,144,16,8,4.625778249464929
43,identity-CG,0,0,0,16,256,16,8,4.601119799190201
43,identity-CG,0,0,0,24,576,16,8,4.765266750473529
43,identity-CG,0,0,0,32,1024,16,8,4.816037800628692
43,identity-CG,0,0,0,48,2304,16,8,8.34453130082693
43,identity-CG,0,0,0,8,64,32,8,7.096390950027853
43,identity-CG,0,0,0,12,144,32,8,7.1799706522142515
43,identity-CG,0,0,0,16,256,32,8,7.079035398783162
43,identity-CG,0,0,0,24,576,32,8,7.055092550581321
43,identity-CG,0,0,0,32,1024,32,8,7.115130001329817
43,identity-CG,0,0,0,48,2304,32,8,10.44764039979782
43,identity-CG,0,0,0,8,64,48,8,9.111013499205
43,identity-CG,0,0,0,12,144,48,8,9.127704449929297
43,identity-CG,0,0,0,16,256,48,8,9.175262798089534
43,identity-CG,0,0,0,24,576,48,8,9.279566947952844
43,identity-CG,0,0,0,32,1024,48,8,9.398071552277543
43,identity-CG,0,0,0,48,2304,48,8,12.89313544984907
43,identity-CG,0,0,0,8,64,64,8,11.523480599862523
43,identity-CG,0,0,0,12,144,64,8,11.490985899581574
43,identity-CG,0,0,0,16,256,64,8,11.564724348136224
43,identity-CG,0,0,0,24,576,64,8,11.629923048894852
43,identity-CG,0,0,0,32,1024,64,8,11.764363950351253
43,identity-CG,0,0,0,48,2304,64,8,15.226310698199086
43,identity-CG,0,0,0,8,64,96,8,16.30258455115836
43,identity-CG,0,0,0,12,144,96,8,16.28914339817129
43,identity-CG,0,0,0,16,256,96,8,16.334527952130884
43,identity-CG,0,0,0,24,576,96,8,16.497150500072166
43,identity-CG,0,0,0,32,1024,96,8,16.619375650770962
43,identity-CG,0,0,0,48,2304,96,8,19.961058750050142
43,identity-CG,0,0,0,8,64,128,8,21.08926840010099
43,identity-CG,0,0,0,12,144,128,8,21.11894285189919
43,identity-CG,0,0,0,16,256,128,8,21.266310149803758
43,identity-CG,0,0,0,24,576,128,8,21.2519540975336
43,identity-CG,0,0,0,32,1024,128,8,21.360185800585896
43,identity-CG,0,0,0,48,2304,128,8,24.775584798771888
43,hybrid-PCG,128,182531,32768,8,64,1,8,2.84300500061363
43,hybrid-PCG,128,182531,32768,12,144,1,8,2.948739498970099
43,hybrid-PCG,128,182531,32768,16,256,1,8,2.955153549555689
43,hybrid-PCG,128,182531,32768,24,576,1,8,3.3106681483332068
43,hybrid-PCG,128,182531,32768,32,1024,1,8,3.6331652489025146
43,hybrid-PCG,128,182531,32768,48,2304,1,8,8.20588410133496
43,hybrid-PCG,128,182531,32768,8,64,2,8,2.9887518991017714
43,hybrid-PCG,128,182531,32768,12,144,2,8,3.1043676019180566
43,hybrid-PCG,128,182531,32768,16,256,2,8,3.1103570479899645
43,hybrid-PCG,128,182531,32768,24,576,2,8,3.449462601565756
43,hybrid-PCG,128,182531,32768,32,1024,2,8,3.801788401324302
43,hybrid-PCG,128,182531,32768,48,2304,2,8,8.360488698235713
43,hybrid-PCG,128,182531,32768,8,64,4,8,3.2991935004247352
43,hybrid-PCG,128,182531,32768,12,144,4,8,3.4104441496310756
43,hybrid-PCG,128,182531,32768,16,256,4,8,3.4132543485611677
43,hybrid-PCG,128,182531,32768,24,576,4,8,3.7682546506403014
43,hybrid-PCG,128,182531,32768,32,1024,4,8,4.084974600118585
43,hybrid-PCG,128,182531,32768,48,2304,4,8,8.681263698963448
43,hybrid-PCG,128,182531,32768,8,64,8,8,3.9254125993466005
43,hybrid-PCG,128,182531,32768,12,144,8,8,4.020792999654077
43,hybrid-PCG,128,182531,32768,16,256,8,8,4.0424389007966965
43,hybrid-PCG,128,182531,32768,24,576,8,8,4.382546897977591
43,hybrid-PCG,128,182531,32768,32,1024,8,8,4.7178432025248185
43,hybrid-PCG,128,182531,32768,48,2304,8,8,9.32656500081066
43,hybrid-PCG,128,182531,32768,8,64,16,8,5.152475798968226
43,hybrid-PCG,128,182531,32768,12,144,16,8,5.279316351516172
43,hybrid-PCG,128,182531,32768,16,256,16,8,5.284086498431861
43,hybrid-PCG,128,182531,32768,24,576,16,8,5.607120899367146
43,hybrid-PCG,128,182531,32768,32,1024,16,8,5.926606999128126
43,hybrid-PCG,128,182531,32768,48,2304,16,8,10.494033349095844
43,hybrid-PCG,128,182531,32768,8,64,32,8,7.548193749971688
43,hybrid-PCG,128,182531,32768,12,144,32,8,7.6889661984751
43,hybrid-PCG,128,182531,32768,16,256,32,8,7.679765400826
43,hybrid-PCG,128,182531,32768,24,576,32,8,7.994726751348935
43,hybrid-PCG,128,182531,32768,32,1024,32,8,8.326132199726999
43,hybrid-PCG,128,182531,32768,48,2304,32,8,12.919308149139397
