seed,geometry_draw,method,network_width,depth,context_size,context_measurements,scenario,regime,rotation,jitter_fraction,tasks_per_geometry,average_precision,auc,area_matched_iou,relative_score_error,mean_relative_residual,covariance_relative_residual,uq_error_correlation,numerical_coverage_95,localization_risk,solver_risk
17,24,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,6.1863314230436925,0.05,4,0.14958598069636642,0.7686161907930051,0.09063625450180071,1.6872237722509453e-06,5.039299907139139e-06,7.484753297148927e-07,-0.09435155980637741,1.0,0.8504140193036336,5.039274512723554e-06
17,24,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,6.1863314230436925,0.05,4,0.1495859806963664,0.7686161907930051,0.09063625450180071,5.47406372675141e-07,2.3668461039960675e-06,2.8539768237578755e-07,-0.10203923121155983,1.0,0.8504140193036336,2.3668405020488464e-06
17,25,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,5.9598876209218385,0.05,4,0.18580434899270043,0.7678809522254381,0.1177272576428553,0.0,5.688753162758076e-06,2.6758322135833623e-07,0.0,1.0,0.8141956510072996,5.6887208010296265e-06
17,25,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,5.9598876209218385,0.05,4,0.18580286312537891,0.7678666689597122,0.1177272576428553,1.4607000338173748e-06,7.044313122150925e-06,4.2220328566600074e-07,-0.08650474563247429,1.0,0.814197136874621,7.0442635001531145e-06
17,25,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,5.9598876209218385,0.05,4,0.18580286312537891,0.7678666689597122,0.1177272576428553,3.3511694397247993e-06,1.1144062796120124e-05,8.081434970108603e-07,-0.0883517511763774,1.0,0.814197136874621,1.1143938607368487e-05
17,25,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,5.9598876209218385,0.05,4,0.18580286312537891,0.7678666689597122,0.1177272576428553,1.0619833652469879e-06,5.7355012188509136e-06,3.2839462704714606e-07,0.006808437178035108,1.0,0.814197136874621,5.735468323065356e-06
17,26,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,1.7202656396031593,0.05,4,0.10587356823306282,0.6821417618144822,0.06433497536945813,0.0,5.0978314334315655e-06,2.7469608454566696e-07,0.0,1.0,0.8941264317669372,5.097805445678723e-06
17,26,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,1.7202656396031593,0.05,4,0.10587356823306282,0.6821417618144822,0.06433497536945813,1.055230985258504e-06,5.8238772453478305e-06,3.929126535240357e-07,-0.17354834148583428,1.0,0.8941264317669372,5.8238433279991924e-06
17,26,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.7202656396031593,0.05,4,0.10587356823306282,0.6821417618144822,0.06433497536945813,1.230443984923113e-06,8.704292696393168e-06,7.080823394289837e-07,-0.07666229053850548,1.0,0.8941264317669372,8.704216932341295e-06
17,26,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.7202656396031593,0.05,4,0.10587356823306282,0.6821417618144822,0.06433497536945813,1.5494942360305686e-06,4.276943613490403e-06,2.8282336472784664e-07,-0.19758852706630398,1.0,0.8941264317669372,4.276925321321964e-06
17,27,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,5.243660531142967,0.05,4,0.1642033031932065,0.7762529136965948,0.12778510217534608,0.0,4.8861697905522306e-06,3.0335522893665257e-07,0.0,1.0,0.8357966968067935,4.886145916013663e-06
17,27,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,5.243660531142967,0.05,4,0.16420736458433982,0.7762671969623205,0.12778510217534608,6.958682234881053e-07,6.013287247697008e-06,4.6897599759176956e-07,-0.10533374480185455,1.0,0.8357926354156602,6.013251088290921e-06
17,27,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,5.243660531142967,0.05,4,0.16420736458433982,0.7762671969623205,0.12778510217534608,4.650891725077599e-06,1.5029803648758389e-05,1.07874593879842e-06,-0.1890620196352673,1.0,0.8357926354156602,1.5029577757155775e-05
17,27,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,5.243660531142967,0.05,4,0.1642033031932065,0.7762529136965948,0.12778510217534608,9.343456284227614e-07,5.654798485466017e-06,4.092265157851216e-07,-0.14828871537952593,1.0,0.8357966968067935,5.654766508900927e-06
17,28,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,3.6207788903742495,0.05,4,0.09292180358795145,0.6595764871085493,0.055746292714377824,0.0,1.5685031513612557e-06,2.78570340128681e-07,0.0,1.0,0.9070781964120486,1.5685006911629786e-06
17,28,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,3.6207788903742495,0.05,4,0.09292180358795145,0.6595764871085493,0.055746292714377824,4.1436946673911734e-07,1.6365744244239977e-06,3.201717007073057e-07,-0.10260137192794813,1.0,0.9070781964120486,1.6365717460525344e-06
17,28,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,3.6207788903742495,0.05,4,0.09292180358795145,0.6595764871085493,0.055746292714377824,5.862804641765251e-07,3.2384611472480174e-06,6.379946242418555e-07,-0.09985000447287216,1.0,0.9070781964120486,3.2384506596513788e-06
17,28,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,3.6207788903742495,0.05,4,0.09292180358795145,0.6595764871085493,0.055746292714377824,6.221299386766077e-07,1.4499477174467756e-06,2.6377775697028483e-07,-0.12354970803152342,1.0,0.9070781964120486,1.4499456151014405e-06
17,29,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,0.18335572691914165,0.05,4,0.09237192467298151,0.673671456260094,0.044561050412114236,0.0,3.2867719141904672e-06,3.2621798595755536e-07,0.0,1.0,0.9076280753270185,3.286761111356358e-06
17,29,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,0.18335572691914165,0.05,4,0.09237192467298151,0.673671456260094,0.044561050412114236,9.258491928676449e-07,3.853908964401853e-06,4.0834388670418775e-07,-0.22557676418248845,1.0,0.9076280753270185,3.8538941118447874e-06
17,29,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,0.18335572691914165,0.05,4,0.09237192467298151,0.673671456260094,0.044561050412114236,4.303244779180204e-06,9.951638617167191e-06,1.002237233649339e-06,-0.24593731094238072,1.0,0.9076280753270185,9.951539583041576e-06
17,29,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,0.18335572691914165,0.05,4,0.09237192467298151,0.673671456260094,0.044561050412114236,8.188353461946463e-07,3.4913821593818284e-06,3.6306726869383965e-07,-0.1845697905295678,1.0,0.9076280753270185,3.4913699696750043e-06
17,30,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,2.7727069757920693,0.05,4,0.2019868880356861,0.7668371827594526,0.13008487447511838,0.0,1.0503284329388407e-05,3.2439295694075554e-07,0.0,1.0,0.7980131119643139,1.0503174011565403e-05
17,30,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,2.7727069757920693,0.05,4,0.2019868880356861,0.7668371827594526,0.13008487447511838,2.653467220170569e-06,1.0916258247561927e-05,4.1319633936609534e-07,-0.034881415461361316,1.0,0.7980131119643139,1.0916139084168619e-05
17,30,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,2.7727069757920693,0.05,4,0.2019868880356861,0.7668371827594526,0.13008487447511838,3.4565594830837654e-06,2.0170335346847423e-05,9.013358805987082e-07,-0.03221538549718112,1.0,0.7980131119643139,2.01699285126254e-05
17,30,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,2.7727069757920693,0.05,4,0.2019868880356861,0.7668371827594526,0.13008487447511838,3.470961871698819e-06,8.136193628160981e-06,3.3112126374135187e-07,0.06269639747878096,1.0,0.7980131119643139,8.13612743105282e-06
17,31,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,1.9321931748013719,0.05,4,0.13439538132777923,0.7385831155100897,0.07311724433033803,0.0,6.929376695552492e-06,3.8588608219924936e-07,0.0,1.0,0.8656046186722208,6.929328679623823e-06
17,31,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,1.9321931748013719,0.05,4,0.13439538132777923,0.7385831155100897,0.07311724433033803,1.800558550257847e-06,8.058390108089952e-06,5.378380265597116e-07,-0.15327663619467288,1.0,0.8656046186722208,8.058325170962107e-06
17,31,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.9321931748013719,0.05,4,0.13439538132777923,0.7385831155100898,0.07311724433033803,2.232565122994856e-06,1.1586536629693e-05,8.993341111818154e-07,-0.16870854734224447,1.0,0.8656046186722208,1.1586402383417378e-05
17,31,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.9321931748013719,0.05,4,0.13439538132777923,0.7385831155100897,0.07311724433033803,2.5481479895006487e-06,6.606717590784683e-06,5.196061110268602e-07,-0.136626855551704,1.0,0.8656046186722208,6.606673942355731e-06
17,32,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,1.3028625762901558,0.05,4,0.16597412785979215,0.7544673261903099,0.12988454292802118,0.0,4.955813608376047e-06,3.3076261729547696e-07,0.0,1.0,0.8340258721402078,4.955789048409241e-06
17,32,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,1.3028625762901558,0.05,4,0.16597412785979215,0.7544673261903099,0.12988454292802118,1.2368191164568998e-06,5.316109366049204e-06,5.051503251252143e-07,-0.13881905907328082,1.0,0.8340258721402078,5.31608110518065e-06
17,32,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.3028625762901558,0.05,4,0.16597412785979215,0.7544673261903099,0.12988454292802118,1.999142767772355e-06,8.964554467638663e-06,1.00702976624234e-06,-0.18846489475960357,1.0,0.8340258721402078,8.964474105122275e-06
17,32,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.3028625762901558,0.05,4,0.16597412785979215,0.7544673261903099,0.12988454292802118,1.040248111650044e-06,4.8327475781206886e-06,3.9683225594444593e-07,-0.12587967027020072,1.0,0.8340258721402078,4.832724222784405e-06
17,33,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,4.1371802650671485,0.05,4,0.1520872447102825,0.721305550653767,0.08936659383087955,0.0,2.4504097666522284e-06,2.900777609227134e-07,0.0,1.0,0.8479127552897174,2.4504037621589175e-06
17,33,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,4.1371802650671485,0.05,4,0.15208724471028248,0.721305550653767,0.08936659383087955,3.7478508474464434e-07,2.5940353225450963e-06,3.512971957775335e-07,-0.10635237255631158,1.0,0.8479127552897175,2.594028593543297e-06
17,33,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,4.1371802650671485,0.05,4,0.15208724471028248,0.721305550653767,0.08936659383087955,9.280071004980073e-07,4.2191330749119516e-06,6.493320370282163e-07,-0.18886701842972634,1.0,0.8479127552897175,4.219115273903153e-06
17,33,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,4.1371802650671485,0.05,4,0.15208724471028248,0.721305550653767,0.08936659383087955,7.298542712419476e-07,2.170390700939606e-06,2.909672716100431e-07,-0.22700230632514143,1.0,0.8479127552897175,2.1703859903540354e-06
17,34,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,2.187877923931753,0.05,4,0.10084964577293168,0.6483420578670727,0.05133228840125392,0.0,4.490572450777108e-06,2.696442891192419e-07,0.0,1.0,0.8991503542270683,4.490552285626726e-06
17,34,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,2.187877923931753,0.05,4,0.10084964577293168,0.6483420578670727,0.05133228840125392,1.0471877658346784e-06,5.804989186231069e-06,3.892871092148198e-07,-0.12813897919524891,1.0,0.8991503542270683,5.804955488527231e-06
17,34,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,2.187877923931753,0.05,4,0.10084964577293168,0.6483420578670727,0.05133228840125392,2.708085133917848e-06,9.776559409147012e-06,9.899935093926615e-07,-0.12110044442551243,1.0,0.8991503542270683,9.776463828967577e-06
17,34,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,2.187877923931753,0.05,4,0.10084964577293168,0.6483420578670727,0.05133228840125392,1.4778396177916875e-06,5.138537062521209e-06,3.1405655676053357e-07,-0.22818936246888388,1.0,0.8991503542270683,5.1385106580937466e-06
17,35,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,1.8815843547865934,0.05,4,0.21144304631923896,0.7756166338460989,0.10542888484064955,0.0,7.095656769706693e-06,3.2183869080881777e-07,0.0,1.0,0.7885569536807611,7.095606421718951e-06
17,35,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,1.8815843547865934,0.05,4,0.2114420485648515,0.7756048235664315,0.10542888484064955,1.4669989241156145e-06,8.690442314218672e-06,4.4891133654800797e-07,-0.09013472661715848,1.0,0.7885579514351485,8.690366791087384e-06
17,35,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.8815843547865934,0.05,4,0.21144206868401344,0.7756010312747952,0.10542888484064955,2.2774997603391967e-06,1.561540375405457e-05,1.1453864630084354e-06,-0.08648206824364722,1.0,0.7885579313159865,1.561515991702778e-05
17,35,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.8815843547865934,0.05,4,0.2114420485648515,0.7756107287062652,0.10542888484064955,3.6710288213726017e-06,7.463010888386634e-06,4.592389828417254e-07,-0.1705211020646225,1.0,0.7885579514351485,7.462955192270775e-06
17,36,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,1.004882875919573,0.05,4,0.13403050902941194,0.6718477765427047,0.0657429896485984,0.0,2.346186249724269e-06,2.7299649474343823e-07,0.0,1.0,0.8659694909705881,2.3461807451472656e-06
17,36,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,1.004882875919573,0.05,4,0.13403050902941194,0.6718477765427047,0.0657429896485984,5.28165323032681e-07,2.848042868208722e-06,3.917540922770968e-07,-0.1471993192176168,1.0,0.8659694909705881,2.8480347568836446e-06
17,36,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.004882875919573,0.05,4,0.13403050902941194,0.6718477765427047,0.0657429896485984,4.992132858205878e-07,4.390450101254828e-06,8.792312371497246e-07,-0.0685665639628837,1.0,0.8659694909705881,4.390430825287367e-06
17,36,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.004882875919573,0.05,4,0.13403050902941194,0.6718477765427047,0.0657429896485984,7.600319378298082e-07,2.438778665236896e-06,3.385962976665269e-07,-0.2217204929020659,1.0,0.8659694909705881,2.438772717610023e-06
17,37,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,5.192412240377379,0.05,4,0.1122765347011345,0.6402102136346924,0.07696418488343953,0.0,5.2580795113499335e-06,3.1341626538505807e-07,0.0,1.0,0.8877234652988655,5.258051864095157e-06
17,37,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,5.192412240377379,0.05,4,0.1122765347011345,0.6402102136346924,0.07696418488343953,7.570365738729379e-07,6.419657267997536e-06,4.539451907703551e-07,-0.12018925979899336,1.0,0.8877234652988655,6.4196160562626625e-06
17,37,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,5.192412240377379,0.05,4,0.1122765347011345,0.6402102136346924,0.07696418488343953,2.4816248753722903e-06,1.2921443442337477e-05,8.017076709165849e-07,-0.22560984155515487,1.0,0.8877234652988655,1.2921276480794228e-05
17,37,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,5.192412240377379,0.05,4,0.1122765347011345,0.6402102136346924,0.07696418488343953,1.4860796824223144e-06,5.615595227936865e-06,3.5639722284486197e-07,-0.17982128288292093,1.0,0.8877234652988655,5.615563693204187e-06
17,38,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,0.4964756346258457,0.05,4,0.11275520146125853,0.7036756966282651,0.08216241962371992,0.0,2.3535578748123953e-06,2.859692358470056e-07,0.0,1.0,0.8872447985387415,2.353552335590762e-06
17,38,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,0.4964756346258457,0.05,4,0.11275520146125853,0.7036756966282651,0.08216241962371992,4.6425193644950014e-07,2.8748757472385478e-06,3.922501576880677e-07,-0.1653222960340956,1.0,0.8872447985387415,2.8748674823517463e-06
17,38,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,0.4964756346258457,0.05,4,0.11275520146125853,0.7036756966282651,0.08216241962371992,1.1053996757937057e-06,4.502236606640508e-06,6.726225052489099e-07,-0.1630259008115058,1.0,0.8872447985387415,4.502216336597307e-06
17,38,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,0.4964756346258457,0.05,4,0.11275520146125853,0.7036756966282651,0.08216241962371992,3.966636725749595e-07,2.3365859078694484e-06,3.460116744236075e-07,-0.12927208335999624,1.0,0.8872447985387415,2.3365804482485004e-06
17,39,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,4.384013353330325,0.05,4,0.23384597493910822,0.7619033525654926,0.14247136812926287,0.0,6.23664239185473e-06,2.519264192812898e-07,0.0,1.0,0.7661540250608918,6.236603496388983e-06
17,39,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,4.384013353330325,0.05,4,0.23384597493910822,0.7619033525654926,0.14247136812926287,1.6391304740182022e-06,8.181902160231402e-06,3.7463163948814326e-07,-0.06790652465740751,1.0,0.7661540250608918,8.181835217256164e-06
17,39,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,4.384013353330325,0.05,4,0.23384597493910822,0.7619033525654926,0.14247136812926287,6.5821471935123554e-06,1.9067528626237618e-05,1.0365506000198366e-06,-0.08398077536626092,1.0,0.7661540250608918,1.9067165062521965e-05
17,39,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,4.384013353330325,0.05,4,0.23384597493910822,0.7619033525654926,0.14247136812926287,3.970743399861476e-06,7.586165224893193e-06,3.233458443219206e-07,-0.08946151957698446,1.0,0.7661540250608918,7.586107675426954e-06
17,40,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,2.651436169679082,0.05,4,0.1893750780200284,0.7050240965903676,0.1127104377104377,0.0,3.0460838900125964e-06,2.564425081175159e-07,0.0,1.0,0.8106249219799716,3.046074611413795e-06
17,40,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,2.651436169679082,0.05,4,0.1893750780200284,0.7050240965903676,0.1127104377104377,6.698040841968123e-07,3.911780908083529e-06,3.8159397064418954e-07,-0.14250691112700586,1.0,0.8106249219799716,3.911765606113514e-06
17,40,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,2.651436169679082,0.05,4,0.1893750780200284,0.7050240965903676,0.1127104377104377,2.05980428802377e-06,9.48239176068455e-06,1.117477822276669e-06,-0.1717884510733961,1.0,0.8106249219799716,9.482301845783655e-06
17,40,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,2.651436169679082,0.05,4,0.1893750780200284,0.7050240965903676,0.1127104377104377,5.645015548338961e-07,3.8767319949784e-06,3.5888565719233156e-07,-0.19415142142137815,1.0,0.8106249219799716,3.876716965985702e-06
17,41,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,0.9026888960672579,0.05,4,0.18939574013037153,0.7275084693701159,0.10826023391812864,0.0,4.722958834690871e-06,3.2959053086756285e-07,0.0,1.0,0.8106042598696285,4.7229365284560684e-06
17,41,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,0.9026888960672579,0.05,4,0.18939574013037153,0.7275084693701159,0.10826023391812864,1.4320049288585324e-06,4.81711447264388e-06,4.3866788246305077e-07,-0.20225160637778575,1.0,0.8106042598696285,4.817091268163815e-06
17,41,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,0.9026888960672579,0.05,4,0.18939574013037153,0.7275084693701159,0.10826023391812864,1.7052940961548302e-06,8.73573833359842e-06,9.181298850080566e-07,-0.2101669348916909,1.0,0.8106042598696285,8.735662021140832e-06
17,41,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,0.9026888960672579,0.05,4,0.18939574013037153,0.7275084693701159,0.10826023391812864,2.019314273127293e-06,4.165299344549567e-06,3.604314997573965e-07,-0.2750632425530462,1.0,0.8106042598696285,4.165281994903203e-06
17,42,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,0.5052263658489258,0.05,4,0.17479865342300727,0.7279088309909932,0.11112475885136916,0.0,4.92025566245502e-06,3.43230382782167e-07,0.0,1.0,0.8252013465769927,4.920231453658349e-06
17,42,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,0.5052263658489258,0.05,4,0.17479865342300727,0.7279088309909932,0.11112475885136916,8.702226068635355e-07,5.585255621554097e-06,5.008893566582628e-07,-0.1795812634251328,1.0,0.8252013465769927,5.585224426647971e-06
17,42,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,0.5052263658489258,0.05,4,0.17479865342300727,0.7279088309909932,0.11112475885136916,1.7963527625397546e-06,7.754831528927753e-06,8.890862517318965e-07,-0.14627103697766553,1.0,0.8252013465769927,7.754771391982062e-06
17,42,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,0.5052263658489258,0.05,4,0.17479865342300727,0.7279088309909932,0.11112475885136916,8.109312830129056e-07,3.773113149918572e-06,4.0787465138691914e-07,-0.1591647020487728,1.0,0.8252013465769927,3.7730989135894453e-06
17,43,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,3.7321183318574644,0.05,4,0.19579178859075477,0.7306857883988942,0.1256229268108808,0.0,6.966388070850371e-06,2.858712342401759e-07,0.0,1.0,0.8042082114092453,6.966339540625698e-06
17,43,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,3.7321183318574644,0.05,4,0.19579178859075477,0.7306857883988942,0.1256229268108808,2.2774713031026295e-06,7.978552844178921e-06,5.125996977994873e-07,-0.049879212988753405,1.0,0.8042082114092453,7.978489187381323e-06
17,43,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,3.7321183318574644,0.05,4,0.19579178859075477,0.7306857883988942,0.1256229268108808,2.923696818868393e-06,1.5634183711199512e-05,9.933105218351557e-07,-0.042412818118161805,1.0,0.8042082114092453,1.5633939287320565e-05
17,43,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,3.7321183318574644,0.05,4,0.19579178859075477,0.7306857883988942,0.1256229268108808,2.541391339150323e-06,7.459882745308732e-06,3.765819514001123e-07,-0.016999631414812883,1.0,0.8042082114092453,7.459827095873297e-06
17,44,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,2.447172359054331,0.05,4,0.15920636414902628,0.6999643971475991,0.08990599294947121,0.0,4.071942896644032e-06,3.0279289831014466e-07,0.0,1.0,0.8407936358509738,4.071926315992594e-06
17,44,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,2.447172359054331,0.05,4,0.15920636414902628,0.6999643971475991,0.08990599294947121,5.883789526706096e-07,5.25887804769809e-06,4.2675056022289937e-07,-0.11433035074600323,1.0,0.8407936358509738,5.258850392045207e-06
17,44,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,2.447172359054331,0.05,4,0.15920636414902628,0.6999643971475991,0.08990599294947121,2.83306309256659e-06,1.1353501236044394e-05,8.587502975387906e-07,-0.12724168767079477,1.0,0.8407936358509738,1.135337233551755e-05
17,44,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,2.447172359054331,0.05,4,0.15920636414902628,0.6999643971475991,0.08990599294947121,1.5152949970342888e-06,4.341691749232268e-06,3.291637682423243e-07,-0.25492111098014786,1.0,0.8407936358509738,4.341672899026865e-06
17,45,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,2.7759234294045583,0.05,4,0.2748247029079697,0.8316897724118714,0.1701241134751773,0.0,6.219138356300391e-06,3.0971082054520593e-07,0.0,1.0,0.7251752970920303,6.2190996788590364e-06
17,45,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,2.7759234294045583,0.05,4,0.2748247029079697,0.8316897724118714,0.1701241134751773,1.3195359542805818e-06,7.867946010264859e-06,4.493266416716324e-07,-0.08457875848695044,1.0,0.7251752970920303,7.867884106177497e-06
17,45,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,2.7759234294045583,0.05,4,0.2748247029079697,0.8316897724118714,0.1701241134751773,3.6358099180233694e-06,1.1526511570991715e-05,9.529380946560195e-07,-0.1540149607599969,1.0,0.7251752970920303,1.1526378712054119e-05
17,45,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,2.7759234294045583,0.05,4,0.2748247029079697,0.8316897724118714,0.1701241134751773,1.9507806285901097e-06,6.462037219989725e-06,3.826921641802983e-07,-0.0882371391774936,1.0,0.7251752970920303,6.461995462334531e-06
17,46,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,5.630831140090039,0.05,4,0.1028520338163342,0.6925603876663178,0.0711650113133164,0.0,3.5585416355843336e-06,3.1331822825109157e-07,0.0,1.0,0.8971479661836658,3.5585289724108236e-06
17,46,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,5.630831140090039,0.05,4,0.10285413802340165,0.6925740938066687,0.0711650113133164,9.087594889933825e-07,4.221073595545022e-06,3.837293220954052e-07,-0.1851044177621758,1.0,0.8971458619765984,4.221055778157931e-06
17,46,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,5.630831140090039,0.05,4,0.1028520338163342,0.6925603876663178,0.0711650113133164,1.715726185125277e-06,6.6801881075662095e-06,7.710404617000677e-07,-0.21930266135734916,1.0,0.8971479661836658,6.680143482951158e-06
17,46,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,5.630831140090039,0.05,4,0.1028520338163342,0.6925603876663178,0.0711650113133164,1.212194931099475e-06,3.1973720808764483e-06,3.102532346588305e-07,-0.25300133363011235,1.0,0.8971479661836658,3.197361857720912e-06
17,47,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,3.3501271551116765,0.05,4,0.23347250594158578,0.813173169597506,0.1739774483676923,0.0,5.268928930490802e-06,3.2665694504885323e-07,0.0,1.0,0.7665274940584142,5.268901169025e-06
17,47,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,3.3501271551116765,0.05,4,0.23347250594158578,0.813173169597506,0.1739774483676923,1.2193054281794957e-06,6.0469237155302835e-06,4.3894628021234894e-07,-0.07731093494946965,1.0,0.7665274940584142,6.046887150464968e-06
17,47,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,3.3501271551116765,0.05,4,0.23347250594158578,0.813173169597506,0.1739774483676923,2.480907113522335e-06,1.0585270558749471e-05,1.131604150828025e-06,-0.04463265898126651,1.0,0.7665274940584142,1.0585158511982714e-05
17,47,context-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,3.3501271551116765,0.05,4,0.23347250594158578,0.813173169597506,0.1739774483676923,1.1775549744186264e-06,5.66376002097968e-06,4.2064467464797417e-07,-0.138098046672555,1.0,0.7665274940584142,5.663727942983787e-06
17,48,exact,0,0,8,64,OOD wavenumber 12,OOD frequency,1.0537780453996424,0.05,4,0.13177414739282045,0.6893809812232707,0.0938467492260062,0.0,5.308839092776907e-06,3.5760836425424714e-07,0.0,1.0,0.8682258526071795,5.308810909154016e-06
17,48,identity-CG,0,32,8,64,OOD wavenumber 12,OOD frequency,1.0537780453996424,0.05,4,0.13177414739282045,0.6893809812232707,0.0938467492260062,1.6781318734615525e-06,5.940792107139714e-06,4.419222534579603e-07,-0.24062195194096106,1.0,0.8682258526071795,5.940756814338521e-06
17,48,population-PCG,128,32,8,64,OOD wavenumber 12,OOD frequency,1.0537780453996424,0.05,4,0.13177414739282045,0.6893809812232707,0.0938467492260062,1.7224654982328502e-06,9.29266002458462e-06,8.138413818414847e-07,-0.14640862420285686,1.0,0.8682258526071795,9.292573671856735e-06
