seed,axis,level,level_label,geometry_draw,method,network_width,depth,context_size,obstacle_count,relative_noise,aperture_degrees,wavenumber,rotation,jitter_fraction,tasks_per_geometry,average_precision,mean_relative_residual,covariance_relative_residual,original_mean_relative_residual,original_covariance_relative_residual,relative_score_error,numerical_coverage_95
17,obstacle_count,6.0,count=6,28,context-PCG,128,32,48,6,0.15,360.0,8.0,4.5942275188741,0.05,4,0.7680668508729283,0.058795589953660965,0.00636781461071223,0.11746443621814251,0.005751327145844698,0.0019405943021411076,1.0
17,obstacle_count,6.0,count=6,28,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,4.5942275188741,0.05,4,0.7686766990211855,0.0609397366642952,0.005789428891148418,0.13794226571917534,0.005805940949358046,0.0016835682326927781,1.0
17,obstacle_count,6.0,count=6,28,looped-HB,128,32,48,6,0.15,360.0,8.0,4.5942275188741,0.05,4,0.27165000307488796,0.18587543070316315,0.030353352893143892,0.992336243391037,0.046904671005904675,0.11420408077538013,0.171875
17,obstacle_count,6.0,count=6,29,exact,0,0,48,6,0.15,360.0,8.0,2.4713398593505813,0.05,4,0.7741843303144404,0.00010111305164173245,3.7731867905677063e-06,0.00010111305164173245,3.7731867905677063e-06,0.0,1.0
17,obstacle_count,6.0,count=6,29,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,2.4713398593505813,0.05,4,0.7765327423844535,0.15066787600517273,0.012112234253436327,0.29526257514953613,0.011694042943418026,0.004784666001796722,0.9968112260103226
17,obstacle_count,6.0,count=6,29,identity-CG,0,32,48,6,0.15,360.0,8.0,2.4713398593505813,0.05,4,0.7741532166057363,0.4967552497982979,0.027784929610788822,0.49675530195236206,0.027784925885498524,0.050006416626274586,0.1316964253783226
17,obstacle_count,6.0,count=6,29,population-PCG,128,32,48,6,0.15,360.0,8.0,2.4713398593505813,0.05,4,0.7824440415779891,0.27685900032520294,0.017206161050125957,0.6413256153464317,0.020682786591351032,0.008513432811014354,0.9776785671710968
17,obstacle_count,6.0,count=6,29,context-PCG,128,32,48,6,0.15,360.0,8.0,2.4713398593505813,0.05,4,0.7774889019317364,0.15930350869894028,0.013437013374641538,0.2995189502835274,0.014414893928915262,0.004136436618864536,1.0
17,obstacle_count,6.0,count=6,29,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,2.4713398593505813,0.05,4,0.7756931404849787,0.16528867185115814,0.012505850521847606,0.2997245080769062,0.011752614984288812,0.004571670549921691,0.9964923411607742
17,obstacle_count,6.0,count=6,29,looped-HB,128,32,48,6,0.15,360.0,8.0,2.4713398593505813,0.05,4,0.20736694057408586,0.22809521853923798,0.038495080545544624,1.0834015756845474,0.058446772396564484,0.15141067653894424,0.13966836407780647
17,obstacle_count,6.0,count=6,30,exact,0,0,48,6,0.15,360.0,8.0,5.64114955773355,0.05,4,0.8077111189657619,0.00010894379192905035,3.886135687025671e-06,0.00010894379192905035,3.886135687025671e-06,0.0,1.0
17,obstacle_count,6.0,count=6,30,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,5.64114955773355,0.05,4,0.8083662530533975,0.10508984886109829,0.009163229377008975,0.20851550064980984,0.00898297515232116,0.003947629418689758,0.9955357164144516
17,obstacle_count,6.0,count=6,30,identity-CG,0,32,48,6,0.15,360.0,8.0,5.64114955773355,0.05,4,0.8131851234808836,0.7089166045188904,0.0257305430714041,0.7089168280363083,0.02573055773973465,0.05003086570650339,0.22704081423580647
17,obstacle_count,6.0,count=6,30,population-PCG,128,32,48,6,0.15,360.0,8.0,5.64114955773355,0.05,4,0.8136623248147059,0.24422136694192886,0.019476691028103232,0.5316983535885811,0.021361987572163343,0.007412295555695891,0.9872448891401291
17,obstacle_count,6.0,count=6,30,context-PCG,128,32,48,6,0.15,360.0,8.0,5.64114955773355,0.05,4,0.8082498693478181,0.15187949873507023,0.010153908981010318,0.282487154006958,0.009269145433790982,0.003494704084005207,0.9993622452020645
17,obstacle_count,6.0,count=6,30,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,5.64114955773355,0.05,4,0.8078121652846437,0.10390114970505238,0.008947275578975677,0.185129065066576,0.008441273937933147,0.0033484075975138694,0.9993622452020645
17,obstacle_count,6.0,count=6,30,looped-HB,128,32,48,6,0.15,360.0,8.0,5.64114955773355,0.05,4,0.204935200470898,0.21098970621824265,0.03404936799779534,1.2656828165054321,0.05288589745759964,0.15514135546982288,0.11447703652083874
17,obstacle_count,6.0,count=6,31,exact,0,0,48,6,0.15,360.0,8.0,3.331416034964132,0.05,4,0.7654091132424135,0.00011055018694605678,3.878051074934774e-06,0.00011055018694605678,3.878051074934774e-06,0.0,1.0
17,obstacle_count,6.0,count=6,31,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,3.331416034964132,0.05,4,0.767039472291686,0.07692543789744377,0.007708883611485362,0.16667335107922554,0.0072324920911341906,0.0028034710267093033,1.0
17,obstacle_count,6.0,count=6,31,identity-CG,0,32,48,6,0.15,360.0,8.0,3.331416034964132,0.05,4,0.761759643556355,0.6881210952997208,0.025617232779040933,0.6881211847066879,0.02561722695827484,0.04595501907169819,0.16709182900376618
17,obstacle_count,6.0,count=6,31,population-PCG,128,32,48,6,0.15,360.0,8.0,3.331416034964132,0.05,4,0.771524246584663,0.21992886438965797,0.02009570086374879,0.4696948826313019,0.019746926613152027,0.00694410887081176,0.9869260042905807
17,obstacle_count,6.0,count=6,31,context-PCG,128,32,48,6,0.15,360.0,8.0,3.331416034964132,0.05,4,0.7681438564822912,0.08937316201627254,0.009469830896705389,0.20625365152955055,0.010162378777749836,0.002513425803044811,1.0
17,obstacle_count,6.0,count=6,31,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,3.331416034964132,0.05,4,0.767401898273158,0.060759492218494415,0.006645873421803117,0.10601541213691235,0.005980342801194638,0.0021582165791187435,1.0
17,obstacle_count,6.0,count=6,31,looped-HB,128,32,48,6,0.15,360.0,8.0,3.331416034964132,0.05,4,0.22921277129103898,0.20510022714734077,0.030645127408206463,1.1075437366962433,0.050216345116496086,0.14087390340864658,0.1160714253783226
17,obstacle_count,6.0,count=6,32,exact,0,0,48,6,0.15,360.0,8.0,0.12386281606917723,0.05,4,0.8231359554208277,9.996786320698448e-05,3.848036328690796e-06,9.996786320698448e-05,3.848036328690796e-06,0.0,1.0
17,obstacle_count,6.0,count=6,32,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,0.12386281606917723,0.05,4,0.8257821985828169,0.062420712783932686,0.00592828361550346,0.142710130661726,0.0057087407913059,0.0015882137377047911,1.0
17,obstacle_count,6.0,count=6,32,identity-CG,0,32,48,6,0.15,360.0,8.0,0.12386281606917723,0.05,4,0.8128923343222771,0.5578657910227776,0.04762368183583021,0.5578656941652298,0.047623674385249615,0.039138355292379856,0.35076529905200005
17,obstacle_count,6.0,count=6,32,population-PCG,128,32,48,6,0.15,360.0,8.0,0.12386281606917723,0.05,4,0.8250215013474589,0.21557163074612617,0.02145311189815402,0.44805610179901123,0.020880514290183783,0.006007519667036831,0.9958545714616776
17,obstacle_count,6.0,count=6,32,context-PCG,128,32,48,6,0.15,360.0,8.0,0.12386281606917723,0.05,4,0.8253613027424643,0.06867840141057968,0.0070943174650892615,0.16024914756417274,0.007309611130040139,0.0015901788574410602,1.0
17,obstacle_count,6.0,count=6,32,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,0.12386281606917723,0.05,4,0.8261022307030532,0.0596753410063684,0.0059419963508844376,0.11839349195361137,0.0052469451911747456,0.0014129245682852343,1.0
17,obstacle_count,6.0,count=6,32,looped-HB,128,32,48,6,0.15,360.0,8.0,0.12386281606917723,0.05,4,0.22056942433753698,0.1844867244362831,0.025103531777858734,1.1093568801879883,0.04732504487037659,0.1357923150062561,0.12818877026438713
17,obstacle_count,6.0,count=6,33,exact,0,0,48,6,0.15,360.0,8.0,2.4619985305438843,0.05,4,0.7680448334065472,0.00010801656753756106,3.89599608752178e-06,0.00010801656753756106,3.89599608752178e-06,0.0,1.0
17,obstacle_count,6.0,count=6,33,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,2.4619985305438843,0.05,4,0.7690178743526758,0.0891297347843647,0.008463046979159117,0.2032604143023491,0.008572841179557145,0.0030167840304784477,0.9980867356061935
17,obstacle_count,6.0,count=6,33,identity-CG,0,32,48,6,0.15,360.0,8.0,2.4619985305438843,0.05,4,0.7702224967727341,0.8253712505102158,0.042046342277899384,0.8253713175654411,0.04204630991443992,0.04894509259611368,0.13297193311154842
17,obstacle_count,6.0,count=6,33,population-PCG,128,32,48,6,0.15,360.0,8.0,2.4619985305438843,0.05,4,0.7735546214274139,0.17678043246269226,0.014572822023183107,0.46215247362852097,0.01655966485850513,0.005871716304682195,0.9993622452020645
17,obstacle_count,6.0,count=6,33,context-PCG,128,32,48,6,0.15,360.0,8.0,2.4619985305438843,0.05,4,0.7667841522483411,0.11300406977534294,0.008365378831513226,0.2439507059752941,0.007988611701875925,0.002414367423625663,1.0
17,obstacle_count,6.0,count=6,33,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,2.4619985305438843,0.05,4,0.7689894527350678,0.08860455546528101,0.008533461252227426,0.1866718791425228,0.00812745065195486,0.002626153960591182,0.9984056055545807
17,obstacle_count,6.0,count=6,33,looped-HB,128,32,48,6,0.15,360.0,8.0,2.4619985305438843,0.05,4,0.20977481336893217,0.1981116533279419,0.03235558792948723,1.1304614841938019,0.049373846501111984,0.12665812112390995,0.14221938513219357
17,obstacle_count,6.0,count=6,34,exact,0,0,48,6,0.15,360.0,8.0,4.161235975015454,0.05,4,0.815346262766091,0.00010379469495092053,3.831892286143557e-06,0.00010379469495092053,3.831892286143557e-06,0.0,1.0
17,obstacle_count,6.0,count=6,34,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,4.161235975015454,0.05,4,0.812729785357946,0.09970147535204887,0.007855432922951877,0.2177652958780527,0.007579247117973864,0.0033645993971731514,0.9968112111091614
17,obstacle_count,6.0,count=6,34,identity-CG,0,32,48,6,0.15,360.0,8.0,4.161235975015454,0.05,4,0.8121147397010384,0.8449934720993042,0.03678193362429738,0.844993531703949,0.036781935254111886,0.05225308611989021,0.12978316098451614
17,obstacle_count,6.0,count=6,34,population-PCG,128,32,48,6,0.15,360.0,8.0,4.161235975015454,0.05,4,0.8231080977515665,0.18955665826797485,0.015404107514768839,0.4576372504234314,0.017916977405548096,0.0068777838023379445,0.9728953987360001
17,obstacle_count,6.0,count=6,34,context-PCG,128,32,48,6,0.15,360.0,8.0,4.161235975015454,0.05,4,0.8133286273748819,0.09056380018591881,0.007822874817065895,0.16600833274424076,0.007565356092527509,0.0026634858368197456,0.9961734712123871
17,obstacle_count,6.0,count=6,34,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,4.161235975015454,0.05,4,0.8128015872713166,0.0925262775272131,0.007103952462784946,0.16552267037332058,0.0064742660615593195,0.002766799705568701,0.9974489659070969
17,obstacle_count,6.0,count=6,34,looped-HB,128,32,48,6,0.15,360.0,8.0,4.161235975015454,0.05,4,0.2517286184816561,0.20368313416838646,0.032729449681937695,1.064113050699234,0.053024559281766415,0.13048212230205536,0.14381377212703228
17,obstacle_count,6.0,count=6,35,exact,0,0,48,6,0.15,360.0,8.0,6.054940500758674,0.05,4,0.7268633835977893,0.00010657557322701905,3.888594562795333e-06,0.00010657557322701905,3.888594562795333e-06,0.0,1.0
17,obstacle_count,6.0,count=6,35,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,6.054940500758674,0.05,4,0.7291540368378205,0.1665339106693864,0.012624599155969918,0.38168780133128166,0.01351181324571371,0.006732902431394905,0.9614158123731613
17,obstacle_count,6.0,count=6,35,identity-CG,0,32,48,6,0.15,360.0,8.0,6.054940500758674,0.05,4,0.7255186180601634,0.740185022354126,0.051314207492396235,0.7401848137378693,0.05131421657279134,0.04866592958569527,0.2015306055545807
17,obstacle_count,6.0,count=6,35,population-PCG,128,32,48,6,0.15,360.0,8.0,6.054940500758674,0.05,4,0.743512012347058,0.30203938856720924,0.01860359334386885,0.6570990607142448,0.020918147172778845,0.010635721264407039,0.8880739659070969
17,obstacle_count,6.0,count=6,35,context-PCG,128,32,48,6,0.15,360.0,8.0,6.054940500758674,0.05,4,0.7275111263667653,0.1891865534707904,0.013104408513754606,0.36565790697932243,0.01393311156425625,0.00564771838253364,0.9818239510059357
17,obstacle_count,6.0,count=6,35,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,6.054940500758674,0.05,4,0.7290645698171401,0.1356055410578847,0.011890617373865098,0.24098177067935467,0.011670033331029117,0.0059400409809313715,0.9770408123731613
17,obstacle_count,6.0,count=6,35,looped-HB,128,32,48,6,0.15,360.0,8.0,6.054940500758674,0.05,4,0.22638379092011587,0.21972308680415154,0.04128424543887377,1.08615180850029,0.05810001119971275,0.16132771410048008,0.13297193497419357
17,obstacle_count,6.0,count=6,36,exact,0,0,48,6,0.15,360.0,8.0,2.042930221729579,0.05,4,0.7469534324567978,0.00010758720600279048,3.946931315113034e-06,0.00010758720600279048,3.946931315113034e-06,0.0,1.0
17,obstacle_count,6.0,count=6,36,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,2.042930221729579,0.05,4,0.7491896091593988,0.09283010568469763,0.009000799269415438,0.21348632499575615,0.009465229813940823,0.00345664715860039,1.0
17,obstacle_count,6.0,count=6,36,identity-CG,0,32,48,6,0.15,360.0,8.0,2.042930221729579,0.05,4,0.7602929352983795,0.9413115233182907,0.05345721635967493,0.9413115084171295,0.05345721077173948,0.047814687713980675,0.14636479318141937
17,obstacle_count,6.0,count=6,36,population-PCG,128,32,48,6,0.15,360.0,8.0,2.042930221729579,0.05,4,0.7560898624731323,0.19511363096535206,0.016339167719706893,0.41589903831481934,0.01607189839705825,0.007124805240891874,0.9872449040412903
17,obstacle_count,6.0,count=6,36,context-PCG,128,32,48,6,0.15,360.0,8.0,2.042930221729579,0.05,4,0.7477093878126679,0.12535943929105997,0.009533233009278774,0.2736813649535179,0.01026283553801477,0.0032008574053179473,1.0
17,obstacle_count,6.0,count=6,36,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,2.042930221729579,0.05,4,0.7490695747739977,0.09195635095238686,0.008665091707371175,0.19753192365169525,0.008734170987736434,0.002948908499092795,1.0
17,obstacle_count,6.0,count=6,36,looped-HB,128,32,48,6,0.15,360.0,8.0,2.042930221729579,0.05,4,0.19624899093886217,0.22508631646633148,0.037211017683148384,1.2005915939807892,0.05905748810619116,0.14468537643551826,0.14891581237316132
17,obstacle_count,6.0,count=6,37,exact,0,0,48,6,0.15,360.0,8.0,0.4771032286930939,0.05,4,0.821962488869785,0.00011089729196100961,3.907863117547095e-06,0.00011089729196100961,3.907863117547095e-06,0.0,1.0
17,obstacle_count,6.0,count=6,37,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,0.4771032286930939,0.05,4,0.8227814545249623,0.08991597406566143,0.0076000632252544165,0.2152339145541191,0.00795584125444293,0.002370500238612294,1.0
17,obstacle_count,6.0,count=6,37,identity-CG,0,32,48,6,0.15,360.0,8.0,0.4771032286930939,0.05,4,0.8116732895454111,0.6254288479685783,0.018189880065619946,0.6254291385412216,0.01818987913429737,0.04964024107903242,0.15114795602858067
17,obstacle_count,6.0,count=6,37,population-PCG,128,32,48,6,0.15,360.0,8.0,0.4771032286930939,0.05,4,0.8219760008744113,0.16732923313975334,0.013917009346187115,0.4277801886200905,0.0172620234079659,0.006818755995482206,0.9929846823215485
17,obstacle_count,6.0,count=6,37,context-PCG,128,32,48,6,0.15,360.0,8.0,0.4771032286930939,0.05,4,0.8219168137461883,0.0850644214078784,0.00739302858710289,0.1746088955551386,0.006738132564350963,0.0024771956959739327,1.0
17,obstacle_count,6.0,count=6,37,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,0.4771032286930939,0.05,4,0.8232498363761134,0.0827329158782959,0.007792561198584735,0.19556314498186111,0.008468396321404725,0.002387892731348984,1.0
17,obstacle_count,6.0,count=6,37,looped-HB,128,32,48,6,0.15,360.0,8.0,0.4771032286930939,0.05,4,0.24291417605498775,0.19568515196442604,0.029793828260153532,1.12440025806427,0.04882192425429821,0.1272270791232586,0.13998724147677422
17,obstacle_count,6.0,count=6,38,exact,0,0,48,6,0.15,360.0,8.0,6.1877234656678555,0.05,4,0.8217264991305746,0.00010022746209870093,3.8447118981821404e-06,0.00010022746209870093,3.8447118981821404e-06,0.0,1.0
17,obstacle_count,6.0,count=6,38,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,6.1877234656678555,0.05,4,0.8239288037165771,0.05964743345975876,0.006744117476046085,0.13423776626586914,0.007009184919297695,0.002161760814487934,1.0
17,obstacle_count,6.0,count=6,38,identity-CG,0,32,48,6,0.15,360.0,8.0,6.1877234656678555,0.05,4,0.8238285942611457,0.8825038522481918,0.033553859451785684,0.8825036436319351,0.0335538515355438,0.045774493366479874,0.20121172815561295
17,obstacle_count,6.0,count=6,38,population-PCG,128,32,48,6,0.15,360.0,8.0,6.1877234656678555,0.05,4,0.8236760993063,0.1649750228971243,0.01630496233701706,0.40784480422735214,0.017994264606386423,0.006709469831548631,0.9913902878761292
17,obstacle_count,6.0,count=6,38,context-PCG,128,32,48,6,0.15,360.0,8.0,6.1877234656678555,0.05,4,0.8233485368281523,0.0712220836430788,0.007889091619290411,0.1442904882133007,0.008161861798726022,0.001713475794531405,1.0
17,obstacle_count,6.0,count=6,38,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,6.1877234656678555,0.05,4,0.8233757687667937,0.06734483689069748,0.00763249839656055,0.1550216991454363,0.008428960456512868,0.002304336114320904,1.0
17,obstacle_count,6.0,count=6,38,looped-HB,128,32,48,6,0.15,360.0,8.0,6.1877234656678555,0.05,4,0.23037060087509093,0.20807106792926788,0.035291847307235,1.0808594524860382,0.05460338667035103,0.13279611989855766,0.15178571082651615
17,obstacle_count,6.0,count=6,39,exact,0,0,48,6,0.15,360.0,8.0,3.0817037366674436,0.05,4,0.7410116390748847,9.767749361344613e-05,3.958361389777565e-06,9.767749361344613e-05,3.958361389777565e-06,0.0,1.0
17,obstacle_count,6.0,count=6,39,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,3.0817037366674436,0.05,4,0.7385441406949245,0.09606883395463228,0.008697761921212077,0.21154433861374855,0.009408738114871085,0.003230295580578968,1.0
17,obstacle_count,6.0,count=6,39,identity-CG,0,32,48,6,0.15,360.0,8.0,3.0817037366674436,0.05,4,0.7545751708240052,1.126811534166336,0.04028492560610175,1.1268116980791092,0.040284930262714624,0.046362475492060184,0.19738519750535488
17,obstacle_count,6.0,count=6,39,population-PCG,128,32,48,6,0.15,360.0,8.0,3.0817037366674436,0.05,4,0.7413338203933273,0.19931628182530403,0.01657798048108816,0.45875853300094604,0.019008659292012453,0.007065008510835469,0.9942602068185806
17,obstacle_count,6.0,count=6,39,context-PCG,128,32,48,6,0.15,360.0,8.0,3.0817037366674436,0.05,4,0.7374113851944584,0.09805448167026043,0.00953526166267693,0.20670144632458687,0.009741621790453792,0.002807507407851517,1.0
17,obstacle_count,6.0,count=6,39,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,3.0817037366674436,0.05,4,0.7385043546092618,0.09658759273588657,0.009073241613805294,0.19751795940101147,0.009233402670361102,0.0027728288259822875,1.0
17,obstacle_count,6.0,count=6,39,looped-HB,128,32,48,6,0.15,360.0,8.0,3.0817037366674436,0.05,4,0.2051332555520049,0.2162163257598877,0.03718930762261152,1.0637477338314056,0.060977074317634106,0.13606820441782475,0.15433673560619354
17,obstacle_count,6.0,count=6,40,exact,0,0,48,6,0.15,360.0,8.0,2.289480931693423,0.05,4,0.8365830230922023,0.00010226801714452449,3.864340840209479e-06,0.00010226801714452449,3.864340840209479e-06,0.0,1.0
17,obstacle_count,6.0,count=6,40,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,2.289480931693423,0.05,4,0.8365522335839247,0.06638266798108816,0.007659520721063018,0.14625907689332962,0.007690432481467724,0.002315183082828298,1.0
17,obstacle_count,6.0,count=6,40,identity-CG,0,32,48,6,0.15,360.0,8.0,2.289480931693423,0.05,4,0.8435018731976783,0.6210380494594574,0.02866683783940971,0.6210379600524902,0.028666834346950054,0.04271663259714842,0.30899234488606453
17,obstacle_count,6.0,count=6,40,population-PCG,128,32,48,6,0.15,360.0,8.0,2.289480931693423,0.05,4,0.8382156941264208,0.16545020043849945,0.018439719220623374,0.3759286180138588,0.020340651739388704,0.00623627461027354,0.9955357015132904
17,obstacle_count,6.0,count=6,40,context-PCG,128,32,48,6,0.15,360.0,8.0,2.289480931693423,0.05,4,0.8369365679407188,0.07566303201019764,0.008273842628113925,0.1513427011668682,0.008516565896570683,0.0021161584299989045,1.0
17,obstacle_count,6.0,count=6,40,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,2.289480931693423,0.05,4,0.8360585303889461,0.05966976471245289,0.007273884839378297,0.11971976608037949,0.006367798836436123,0.0019266352319391444,1.0
17,obstacle_count,6.0,count=6,40,looped-HB,128,32,48,6,0.15,360.0,8.0,2.289480931693423,0.05,4,0.23322076814092718,0.20274904370307922,0.03023506375029683,1.055469587445259,0.05417423043400049,0.1299934946000576,0.13105867058038712
17,obstacle_count,6.0,count=6,41,exact,0,0,48,6,0.15,360.0,8.0,4.93533975545366,0.05,4,0.712918983109521,0.00011252886361035053,3.853057194191933e-06,0.00011252886361035053,3.853057194191933e-06,0.0,1.0
17,obstacle_count,6.0,count=6,41,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,4.93533975545366,0.05,4,0.712735654171703,0.11056643724441528,0.008365819463506341,0.23970648273825645,0.008227772661484778,0.003846198262181133,0.9990433603525162
17,obstacle_count,6.0,count=6,41,identity-CG,0,32,48,6,0.15,360.0,8.0,4.93533975545366,0.05,4,0.703265851852582,0.725801095366478,0.03972281143069267,0.7258009612560272,0.03972281911410391,0.05122107733041048,0.13839285261929035
17,obstacle_count,6.0,count=6,41,population-PCG,128,32,48,6,0.15,360.0,8.0,4.93533975545366,0.05,4,0.7334321671382167,0.27284302935004234,0.02148482366465032,0.6215888559818268,0.022847750457003713,0.00877360999584198,0.9550382643938065
17,obstacle_count,6.0,count=6,41,context-PCG,128,32,48,6,0.15,360.0,8.0,4.93533975545366,0.05,4,0.7116874326926718,0.11757179535925388,0.009470094460994005,0.255328718572855,0.010690838797017932,0.0029042002861388028,0.9996811151504517
17,obstacle_count,6.0,count=6,41,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,4.93533975545366,0.05,4,0.7111570394234216,0.10405873693525791,0.007312381058000028,0.21087742038071156,0.006814744207076728,0.0031789530476089567,0.9993622452020645
17,obstacle_count,6.0,count=6,41,looped-HB,128,32,48,6,0.15,360.0,8.0,4.93533975545366,0.05,4,0.21982939441352153,0.1942298412322998,0.030297990888357162,1.073495626449585,0.04463006090372801,0.1430323515087366,0.12595663219690323
17,obstacle_count,6.0,count=6,42,exact,0,0,48,6,0.15,360.0,8.0,3.9898795352062133,0.05,4,0.8227639422557667,0.00010301850124960765,3.806435699971189e-06,0.00010301850124960765,3.806435699971189e-06,0.0,1.0
17,obstacle_count,6.0,count=6,42,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,3.9898795352062133,0.05,4,0.8214044060142732,0.09674681350588799,0.008732049725949764,0.19937673956155777,0.008869731798768044,0.0033807805739343166,0.9964923411607742
17,obstacle_count,6.0,count=6,42,identity-CG,0,32,48,6,0.15,360.0,8.0,3.9898795352062133,0.05,4,0.8167474494064383,0.7150954157114029,0.01899756072089076,0.7150953933596611,0.018997550010681152,0.04881920386105776,0.1377551006153226
17,obstacle_count,6.0,count=6,42,population-PCG,128,32,48,6,0.15,360.0,8.0,3.9898795352062133,0.05,4,0.8258643967567304,0.2154790535569191,0.01841523009352386,0.5262666344642639,0.020247287349775434,0.007535384153015912,0.9709821194410324
17,obstacle_count,6.0,count=6,42,context-PCG,128,32,48,6,0.15,360.0,8.0,3.9898795352062133,0.05,4,0.8211192641808275,0.12110788747668266,0.009468103060498834,0.2442249320447445,0.00914039695635438,0.0031876242137514055,1.0
17,obstacle_count,6.0,count=6,42,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,3.9898795352062133,0.05,4,0.8213907886673297,0.09120871499180794,0.008752986323088408,0.16887099668383598,0.007982688723132014,0.0026026515406556427,0.9996811151504517
17,obstacle_count,6.0,count=6,42,looped-HB,128,32,48,6,0.15,360.0,8.0,3.9898795352062133,0.05,4,0.22456609457967366,0.21144043281674385,0.03334429394453764,1.1254262924194336,0.0543762007728219,0.14042138308286667,0.12627550400793552
17,obstacle_count,6.0,count=6,43,exact,0,0,48,6,0.15,360.0,8.0,5.976924694652916,0.05,4,0.6919334219880052,0.0001005726371658966,3.804946004493104e-06,0.0001005726371658966,3.804946004493104e-06,0.0,1.0
17,obstacle_count,6.0,count=6,43,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,5.976924694652916,0.05,4,0.6897522135486983,0.06597143597900867,0.007520631537772715,0.14803793653845787,0.0073225024389103055,0.0022745623427908868,1.0
17,obstacle_count,6.0,count=6,43,identity-CG,0,32,48,6,0.15,360.0,8.0,5.976924694652916,0.05,4,0.6716911112454852,0.8264032453298569,0.05330639611929655,0.8264033496379852,0.05330640100874007,0.046917108818888664,0.2232142835855484
17,obstacle_count,6.0,count=6,43,population-PCG,128,32,48,6,0.15,360.0,8.0,5.976924694652916,0.05,4,0.7015508168206098,0.2206006869673729,0.021330160554498434,0.48626574873924255,0.022646589670330286,0.007421902031637728,0.9840561151504517
17,obstacle_count,6.0,count=6,43,context-PCG,128,32,48,6,0.15,360.0,8.0,5.976924694652916,0.05,4,0.6907523764732673,0.08526162058115005,0.00866221496835351,0.18555261939764023,0.00788045662920922,0.002342231833608821,1.0
17,obstacle_count,6.0,count=6,43,hybrid-PCG,128,32,48,6,0.15,360.0,8.0,5.976924694652916,0.05,4,0.6910038303203611,0.059241038747131824,0.007206284441053867,0.11405759863555431,0.005958100315183401,0.0018709836876951158,1.0
17,obstacle_count,6.0,count=6,43,looped-HB,128,32,48,6,0.15,360.0,8.0,5.976924694652916,0.05,4,0.22210561428784567,0.19581294804811478,0.035643954295665026,1.0305932760238647,0.05228657554835081,0.13732680678367615,0.1380739752203226
17,obstacle_count,6.0,count=6,44,exact,0,0,48,6,0.15,360.0,8.0,0.07153063759531594,0.05,4,0.806997168439415,9.731278623803519e-05,3.7034307638350583e-06,9.731278623803519e-05,3.7034307638350583e-06,0.0,1.0
17,obstacle_count,6.0,count=6,44,angular-Jacobi-PCG,0,32,48,6,0.15,360.0,8.0,0.07153063759531594,0.05,4,0.8055947820106447,0.14598811138421297,0.012674438185058534,0.308879341930151,0.01345185237005353,0.003831456124316901,0.9990433603525162
17,obstacle_count,6.0,count=6,44,identity-CG,0,32,48,6,0.15,360.0,8.0,0.07153063759531594,0.05,4,0.8172291469849371,0.8978731334209442,0.037857609102502465,0.8978730067610741,0.03785760048776865,0.043786125257611275,0.2528698965907097
17,obstacle_count,6.0,count=6,44,population-PCG,128,32,48,6,0.15,360.0,8.0,0.07153063759531594,0.05,4,0.8077725161314938,0.24116235598921776,0.02205810882151127,0.4501812756061554,0.019904706394299865,0.006158809177577496,0.9920280426740646
17,obstacle_count,6.0,count=6,44,context-PCG,128,32,48,6,0.15,360.0,8.0,0.07153063759531594,0.05,4,0.8079601781353393,0.1413809321820736,0.011231882032006979,0.244301475584507,0.010820709983818233,0.004758098686579615,0.9993622452020645
