seed,joint_severity,geometry_draw,method,context_size,depth,tasks_per_geometry,raw_condition_median,transformed_condition_median,condition_reduction_median,geometry_commutator_mean,mean_relative_residual_mean,covariance_relative_residual_mean,original_mean_relative_residual_mean,original_covariance_relative_residual_mean
17,3.0,18,angular-Jacobi-PCG,48,32,4,3648.162841796875,483.5396728515625,6.868502140045166,0.31240805983543396,0.04485064744949341,0.005503090098500252,0.04770500585436821,0.005056258291006088
17,3.0,19,identity-CG,48,32,4,3755.975830078125,3755.975830078125,1.0,0.3172862231731415,0.1195545420050621,0.012683067470788956,0.11955451965332031,0.012683066539466381
17,3.0,19,population-PCG,48,32,4,3755.975830078125,1431.93310546875,2.373741626739502,0.3172862231731415,0.11520275473594666,0.014631262049078941,0.1925795078277588,0.018685635179281235
17,3.0,19,context-PCG,48,32,4,3755.975830078125,523.9227294921875,6.627685546875,0.3172862231731415,0.031340427696704865,0.0036539665888994932,0.03167625144124031,0.00340531999245286
17,3.0,19,hybrid-PCG,48,32,4,3755.975830078125,477.80535888671875,7.715085983276367,0.3172862231731415,0.05207370966672897,0.0057893842458724976,0.0671009048819542,0.006950111594051123
17,3.0,19,angular-Jacobi-PCG,48,32,4,3755.975830078125,461.36175537109375,7.9224324226379395,0.3172862231731415,0.05099114030599594,0.005776450037956238,0.06427578628063202,0.006995280273258686
17,3.0,20,identity-CG,48,32,4,3478.79931640625,3478.79931640625,1.0,0.3233773112297058,0.13766694068908691,0.016992945224046707,0.13766704499721527,0.016992934048175812
17,3.0,20,population-PCG,48,32,4,3478.79931640625,1275.2301025390625,1.4833226203918457,0.3233773112297058,0.12934209406375885,0.016188476234674454,0.23074492812156677,0.02080215886235237
17,3.0,20,context-PCG,48,32,4,3478.79931640625,536.6334838867188,5.065096378326416,0.3233773112297058,0.047526441514492035,0.004911994095891714,0.05205583572387695,0.004722513258457184
17,3.0,20,hybrid-PCG,48,32,4,3478.79931640625,487.82421875,4.586435317993164,0.3233773112297058,0.07721857726573944,0.006852691061794758,0.07682077586650848,0.006675880402326584
17,3.0,20,angular-Jacobi-PCG,48,32,4,3478.79931640625,477.7239990234375,4.578837871551514,0.3233773112297058,0.08107241988182068,0.007340254727751017,0.08961722254753113,0.007925406098365784
17,3.0,21,identity-CG,48,32,4,3636.8955078125,3636.8955078125,1.0,0.34449878334999084,0.08644883334636688,0.008028360083699226,0.08644885569810867,0.008028369396924973
17,3.0,21,population-PCG,48,32,4,3636.8955078125,3369.683837890625,1.009822130203247,0.34449878334999084,0.20430243015289307,0.01642349176108837,0.33256858587265015,0.022564120590686798
17,3.0,21,context-PCG,48,32,4,3636.8955078125,656.1636962890625,5.542665004730225,0.34449878334999084,0.0520031712949276,0.005627661477774382,0.057577066123485565,0.006118162535130978
17,3.0,21,hybrid-PCG,48,32,4,3636.8955078125,674.0257568359375,5.028643608093262,0.34449878334999084,0.0830664336681366,0.007795353420078754,0.09606774896383286,0.008073538541793823
17,3.0,21,angular-Jacobi-PCG,48,32,4,3636.8955078125,685.9354858398438,5.041759490966797,0.34449878334999084,0.08020099997520447,0.007758812513202429,0.08863705396652222,0.007830552756786346
17,3.0,22,identity-CG,48,32,4,3634.60302734375,3634.60302734375,1.0,0.36232686042785645,0.09396575391292572,0.00995953194797039,0.09396573901176453,0.009959535673260689
17,3.0,22,population-PCG,48,32,4,3634.60302734375,2888.2177734375,1.139950156211853,0.36232686042785645,0.19597676396369934,0.018740378320217133,0.3200053870677948,0.025020413100719452
17,3.0,22,context-PCG,48,32,4,3634.60302734375,654.1679077148438,4.4781880378723145,0.36232686042785645,0.05381204932928085,0.005278864409774542,0.04783288389444351,0.004989354405552149
17,3.0,22,hybrid-PCG,48,32,4,3634.60302734375,624.8995361328125,3.8809690475463867,0.36232686042785645,0.09580624103546143,0.008270264603197575,0.09036532044410706,0.007983682677149773
17,3.0,22,angular-Jacobi-PCG,48,32,4,3634.60302734375,621.3375854492188,3.8642683029174805,0.36232686042785645,0.09513755887746811,0.008134953677654266,0.08855350315570831,0.007789973169565201
17,3.0,23,identity-CG,48,32,4,3535.2197265625,3535.2197265625,1.0,0.3473301827907562,0.09533452242612839,0.008989802561700344,0.09533456712961197,0.00898980163037777
17,3.0,23,population-PCG,48,32,4,3535.2197265625,2880.087890625,1.2274694442749023,0.3473301827907562,0.1267092525959015,0.014541972428560257,0.22208769619464874,0.02009202539920807
17,3.0,23,context-PCG,48,32,4,3535.2197265625,628.7485961914062,5.26467227935791,0.3473301827907562,0.04268506169319153,0.004213306121528149,0.040109872817993164,0.004060397855937481
17,3.0,23,hybrid-PCG,48,32,4,3535.2197265625,589.01904296875,5.051310062408447,0.3473301827907562,0.06155044212937355,0.007203151471912861,0.06972043961286545,0.007906721904873848
17,3.0,23,angular-Jacobi-PCG,48,32,4,3535.2197265625,589.077880859375,4.989924430847168,0.3473301827907562,0.06325739622116089,0.0072885071858763695,0.07002600282430649,0.00774895865470171
17,3.0,24,identity-CG,48,32,4,3627.35791015625,3627.35791015625,1.0,0.3013831377029419,0.11835262924432755,0.013040786609053612,0.11835268139839172,0.013040782883763313
17,3.0,24,population-PCG,48,32,4,3627.35791015625,1388.089111328125,2.1389901638031006,0.3013831377029419,0.09083550423383713,0.010849791578948498,0.1673808991909027,0.014312852174043655
17,3.0,24,context-PCG,48,32,4,3627.35791015625,465.69451904296875,6.90739631652832,0.3013831377029419,0.035673677921295166,0.004066133871674538,0.036406341940164566,0.004010198637843132
17,3.0,24,hybrid-PCG,48,32,4,3627.35791015625,435.78033447265625,8.162219047546387,0.3013831377029419,0.049652036279439926,0.0054288338869810104,0.05872721970081329,0.0057214065454900265
17,3.0,24,angular-Jacobi-PCG,48,32,4,3627.35791015625,422.999755859375,8.254668235778809,0.3013831377029419,0.04901212453842163,0.005493310280144215,0.05602898821234703,0.005647286307066679
17,3.0,25,identity-CG,48,32,4,3609.211181640625,3609.211181640625,1.0,0.3116159439086914,0.12619845569133759,0.013939970172941685,0.1261984407901764,0.013939958065748215
17,3.0,25,population-PCG,48,32,4,3609.211181640625,1832.013916015625,1.3854663372039795,0.3116159439086914,0.11966948956251144,0.012845665216445923,0.20309051871299744,0.017280761152505875
17,3.0,25,context-PCG,48,32,4,3609.211181640625,575.1528930664062,5.797694683074951,0.3116159439086914,0.04716372489929199,0.004977288655936718,0.05523083731532097,0.005420450121164322
17,3.0,25,hybrid-PCG,48,32,4,3609.211181640625,648.0557861328125,5.5112409591674805,0.3116159439086914,0.06301534920930862,0.007279133424162865,0.07067376375198364,0.007451190147548914
17,3.0,25,angular-Jacobi-PCG,48,32,4,3609.211181640625,653.5770874023438,5.6729841232299805,0.3116159439086914,0.06439521908760071,0.007340933661907911,0.07121995836496353,0.007605221588164568
17,3.0,26,identity-CG,48,32,4,3552.4111328125,3552.4111328125,1.0,0.33728301525115967,0.07564160227775574,0.0076146903447806835,0.0756416916847229,0.0076146796345710754
17,3.0,26,population-PCG,48,32,4,3552.4111328125,2725.560791015625,0.8312264680862427,0.33728301525115967,0.19091838598251343,0.018035581335425377,0.2991563081741333,0.02287592552602291
17,3.0,26,context-PCG,48,32,4,3552.4111328125,639.6390991210938,4.099772930145264,0.33728301525115967,0.06940314173698425,0.006507772486656904,0.06463710218667984,0.005970177706331015
17,3.0,26,hybrid-PCG,48,32,4,3552.4111328125,715.0580444335938,3.076456308364868,0.33728301525115967,0.10538523644208908,0.009472383186221123,0.09787419438362122,0.009205352514982224
17,3.0,26,angular-Jacobi-PCG,48,32,4,3552.4111328125,727.3909912109375,3.1376588344573975,0.33728301525115967,0.10569771379232407,0.009497175924479961,0.1044079065322876,0.009771051816642284
17,3.0,27,identity-CG,48,32,4,3494.080810546875,3494.080810546875,1.0,0.3275792598724365,0.11656617373228073,0.01179368793964386,0.11656621098518372,0.011793701909482479
17,3.0,27,population-PCG,48,32,4,3494.080810546875,2284.5146484375,0.8958479166030884,0.3275792598724365,0.18210895359516144,0.021068891510367393,0.3002608120441437,0.02529614232480526
17,3.0,27,context-PCG,48,32,4,3494.080810546875,516.9273681640625,5.710341453552246,0.3275792598724365,0.04205434024333954,0.004941730760037899,0.04208724945783615,0.00505437795072794
17,3.0,27,hybrid-PCG,48,32,4,3494.080810546875,507.6368408203125,5.264533042907715,0.3275792598724365,0.06660991907119751,0.007174414582550526,0.07077629864215851,0.007341878488659859
17,3.0,27,angular-Jacobi-PCG,48,32,4,3494.080810546875,513.7946166992188,5.211705207824707,0.3275792598724365,0.06558787822723389,0.00722652580589056,0.069209985435009,0.00758320651948452
17,3.0,28,identity-CG,48,32,4,3755.846923828125,3755.846923828125,1.0,0.319923996925354,0.09558995068073273,0.008148924447596073,0.09558998048305511,0.008148925378918648
17,3.0,28,population-PCG,48,32,4,3755.846923828125,1999.1612548828125,0.9137299656867981,0.319923996925354,0.14780983328819275,0.013572719879448414,0.24300412833690643,0.018458589911460876
17,3.0,28,context-PCG,48,32,4,3755.846923828125,587.846435546875,5.057132720947266,0.319923996925354,0.04888789728283882,0.004751052241772413,0.045679837465286255,0.0038251588121056557
17,3.0,28,hybrid-PCG,48,32,4,3755.846923828125,601.7083740234375,4.622067451477051,0.319923996925354,0.07575765252113342,0.007884729653596878,0.0744050145149231,0.007048402912914753
17,3.0,28,angular-Jacobi-PCG,48,32,4,3755.846923828125,590.8547973632812,4.623074531555176,0.319923996925354,0.07600758969783783,0.0077933864668011665,0.0754038617014885,0.006814607884734869
17,3.0,29,identity-CG,48,32,4,3531.81689453125,3531.81689453125,1.0,0.3078743815422058,0.11692442744970322,0.012148277834057808,0.11692437529563904,0.012148275040090084
17,3.0,29,population-PCG,48,32,4,3531.81689453125,3641.636474609375,0.9151756167411804,0.3078743815422058,0.21990105509757996,0.017852049320936203,0.34434980154037476,0.02550389990210533
17,3.0,29,context-PCG,48,32,4,3531.81689453125,676.3497924804688,4.465706825256348,0.3078743815422058,0.06609176099300385,0.0061342548578977585,0.06336431205272675,0.006040501408278942
17,3.0,29,hybrid-PCG,48,32,4,3531.81689453125,798.6809692382812,3.747929811477661,0.3078743815422058,0.13042791187763214,0.008848387748003006,0.12959778308868408,0.009118824265897274
17,3.0,29,angular-Jacobi-PCG,48,32,4,3531.81689453125,801.6001586914062,3.832498550415039,0.3078743815422058,0.12996837496757507,0.009554869495332241,0.13431821763515472,0.01020822487771511
17,3.0,30,identity-CG,48,32,4,3578.66259765625,3578.66259765625,1.0,0.3580979108810425,0.10251839458942413,0.01138131134212017,0.10251843929290771,0.011381315067410469
17,3.0,30,population-PCG,48,32,4,3578.66259765625,3560.555908203125,0.6808252930641174,0.3580979108810425,0.1839556246995926,0.016542427241802216,0.2817833125591278,0.02206575497984886
17,3.0,30,context-PCG,48,32,4,3578.66259765625,742.7548217773438,4.818094253540039,0.3580979108810425,0.05854920297861099,0.005781729705631733,0.048998817801475525,0.005328308790922165
17,3.0,30,hybrid-PCG,48,32,4,3578.66259765625,885.6470336914062,4.040732383728027,0.3580979108810425,0.10253462195396423,0.009350869804620743,0.09262703359127045,0.009141872636973858
17,3.0,30,angular-Jacobi-PCG,48,32,4,3578.66259765625,834.7077026367188,4.056958198547363,0.3580979108810425,0.0992078185081482,0.009122481569647789,0.08883102238178253,0.008864409290254116
17,3.0,31,identity-CG,48,32,4,3892.2841796875,3892.2841796875,1.0,0.3460674583911896,0.10960429906845093,0.010374839417636395,0.10960432887077332,0.010374841280281544
17,3.0,31,population-PCG,48,32,4,3892.2841796875,3227.044921875,0.8682828545570374,0.3460674583911896,0.19843348860740662,0.01631460338830948,0.3423685133457184,0.022067852318286896
17,3.0,31,context-PCG,48,32,4,3892.2841796875,625.5589599609375,5.4464850425720215,0.3460674583911896,0.0610925555229187,0.0059333317913115025,0.06594157218933105,0.006728028878569603
17,3.0,31,hybrid-PCG,48,32,4,3892.2841796875,631.4766235351562,4.416472911834717,0.3460674583911896,0.12361256033182144,0.007881668396294117,0.14603747427463531,0.008461836725473404
17,3.0,31,angular-Jacobi-PCG,48,32,4,3892.2841796875,653.1510009765625,4.482367038726807,0.3460674583911896,0.11223558336496353,0.007645401172339916,0.12571850419044495,0.007921073585748672
17,3.0,32,identity-CG,48,32,4,3717.3525390625,3717.3525390625,1.0,0.3001402020454407,0.11624843627214432,0.01417003944516182,0.11624844372272491,0.014170029200613499
17,3.0,32,population-PCG,48,32,4,3717.3525390625,925.3179321289062,1.7256919145584106,0.3001402020454407,0.1064092367887497,0.012946642935276031,0.19036610424518585,0.018193572759628296
17,3.0,32,context-PCG,48,32,4,3717.3525390625,481.70556640625,6.519320487976074,0.3001402020454407,0.02957024984061718,0.0036375646013766527,0.03150557726621628,0.0032641878351569176
17,3.0,32,hybrid-PCG,48,32,4,3717.3525390625,428.2284851074219,6.235989093780518,0.3001402020454407,0.046320840716362,0.005445857532322407,0.05155527591705322,0.005794842261821032
17,3.0,32,angular-Jacobi-PCG,48,32,4,3717.3525390625,422.1742858886719,6.294711112976074,0.3001402020454407,0.04775896668434143,0.0054554808884859085,0.05400560796260834,0.005781245417892933
17,3.0,33,identity-CG,48,32,4,3539.8115234375,3539.8115234375,1.0,0.31926971673965454,0.1277177631855011,0.012240614742040634,0.1277177929878235,0.01224062591791153
17,3.0,33,population-PCG,48,32,4,3539.8115234375,2179.389404296875,1.0354660749435425,0.31926971673965454,0.18738582730293274,0.01780279166996479,0.3170531690120697,0.022560011595487595
17,3.0,33,context-PCG,48,32,4,3539.8115234375,589.8717651367188,5.733583450317383,0.31926971673965454,0.05717740207910538,0.006189977750182152,0.058764394372701645,0.006630057469010353
17,3.0,33,hybrid-PCG,48,32,4,3539.8115234375,610.9736328125,5.420693874359131,0.31926971673965454,0.09325069189071655,0.009015191346406937,0.10374946892261505,0.010360809043049812
17,3.0,33,angular-Jacobi-PCG,48,32,4,3539.8115234375,611.3428344726562,5.391171932220459,0.31926971673965454,0.09394066780805588,0.00908607617020607,0.10278046876192093,0.010381363332271576
17,3.0,34,identity-CG,48,32,4,3766.052978515625,3766.052978515625,1.0,0.33362266421318054,0.1050710529088974,0.009581226855516434,0.10507109016180038,0.009581219404935837
17,3.0,34,population-PCG,48,32,4,3766.052978515625,1802.1068115234375,1.9748648405075073,0.33362266421318054,0.12365241348743439,0.013294864445924759,0.22310951352119446,0.017353620380163193
17,3.0,34,context-PCG,48,32,4,3766.052978515625,552.0718383789062,5.552978038787842,0.33362266421318054,0.04855460673570633,0.005515042692422867,0.056764766573905945,0.005930066574364901
17,3.0,34,hybrid-PCG,48,32,4,3766.052978515625,516.4122924804688,4.619890213012695,0.33362266421318054,0.0717352032661438,0.007831289432942867,0.07999207824468613,0.007887955754995346
17,3.0,34,angular-Jacobi-PCG,48,32,4,3766.052978515625,537.3287963867188,4.703393936157227,0.33362266421318054,0.06839993596076965,0.0074882786720991135,0.07182453572750092,0.007333494257181883
17,3.0,35,identity-CG,48,32,4,3383.44970703125,3383.44970703125,1.0,0.31556737422943115,0.11395339667797089,0.01159309409558773,0.11395347118377686,0.011593079194426537
17,3.0,35,population-PCG,48,32,4,3383.44970703125,2734.01806640625,0.9414305686950684,0.31556737422943115,0.16518008708953857,0.0154294203966856,0.2808568775653839,0.021101191639900208
17,3.0,35,context-PCG,48,32,4,3383.44970703125,634.6383056640625,4.739673137664795,0.31556737422943115,0.053967032581567764,0.00546306325122714,0.0600431002676487,0.005998669192194939
17,3.0,35,hybrid-PCG,48,32,4,3383.44970703125,716.4788208007812,4.48408842086792,0.31556737422943115,0.09309805184602737,0.00859484076499939,0.09699489176273346,0.008564000949263573
17,3.0,35,angular-Jacobi-PCG,48,32,4,3383.44970703125,696.8735961914062,4.502004623413086,0.31556737422943115,0.09220286458730698,0.008204976096749306,0.09201124310493469,0.007898110896348953
17,3.0,36,identity-CG,48,32,4,3439.1162109375,3439.1162109375,1.0,0.3404027223587036,0.09705245494842529,0.010501274839043617,0.0970524474978447,0.010501287877559662
17,3.0,36,population-PCG,48,32,4,3439.1162109375,2409.618408203125,1.1064456701278687,0.3404027223587036,0.12362180650234222,0.01432446576654911,0.224706768989563,0.01959146372973919
17,3.0,36,context-PCG,48,32,4,3439.1162109375,612.0555419921875,4.551822662353516,0.3404027223587036,0.05889708921313286,0.006405425723642111,0.06471210718154907,0.007040966302156448
17,3.0,36,hybrid-PCG,48,32,4,3439.1162109375,622.9837036132812,3.987138032913208,0.3404027223587036,0.08767307549715042,0.008667923510074615,0.08385230600833893,0.008560089394450188
17,3.0,36,angular-Jacobi-PCG,48,32,4,3439.1162109375,631.430419921875,4.12524938583374,0.3404027223587036,0.08570654690265656,0.008146345615386963,0.08269000053405762,0.008074086159467697
17,3.0,37,identity-CG,48,32,4,3584.264892578125,3584.264892578125,1.0,0.3316546380519867,0.10781438648700714,0.011600226163864136,0.10781450569629669,0.011600229889154434
17,3.0,37,population-PCG,48,32,4,3584.264892578125,2328.638671875,1.4939724206924438,0.3316546380519867,0.14707781374454498,0.01648731529712677,0.2459447979927063,0.021988466382026672
17,3.0,37,context-PCG,48,32,4,3584.264892578125,588.7282104492188,6.088148593902588,0.3316546380519867,0.04246905818581581,0.004451232962310314,0.03250214830040932,0.003257501870393753
17,3.0,37,hybrid-PCG,48,32,4,3584.264892578125,524.7711791992188,6.13178825378418,0.3316546380519867,0.06819654256105423,0.0070918104611337185,0.06208089739084244,0.006653248332440853
17,3.0,37,angular-Jacobi-PCG,48,32,4,3584.264892578125,533.8755493164062,6.321238040924072,0.3316546380519867,0.06823559105396271,0.007082708179950714,0.06069076061248779,0.00630127964541316
17,3.0,38,identity-CG,48,32,4,3768.032470703125,3768.032470703125,1.0,0.35141777992248535,0.1282656192779541,0.014458348974585533,0.1282656192779541,0.014458338730037212
17,3.0,38,population-PCG,48,32,4,3768.032470703125,2412.746337890625,1.3192543983459473,0.35141777992248535,0.12019501626491547,0.01102924533188343,0.22093835473060608,0.01627752184867859
17,3.0,38,context-PCG,48,32,4,3768.032470703125,612.9666748046875,6.05159330368042,0.35141777992248535,0.04737295210361481,0.004729459993541241,0.04737905412912369,0.00453638331964612
17,3.0,38,hybrid-PCG,48,32,4,3768.032470703125,556.2735595703125,5.660398960113525,0.35141777992248535,0.06990481913089752,0.0071782744489610195,0.0778971016407013,0.0077847642824053764
17,3.0,38,angular-Jacobi-PCG,48,32,4,3768.032470703125,538.0964965820312,6.027451515197754,0.35141777992248535,0.06872302293777466,0.006920869927853346,0.07271185517311096,0.007353803142905235
17,3.0,39,identity-CG,48,32,4,3385.64794921875,3385.64794921875,1.0,0.32581284642219543,0.0827193334698677,0.009052254259586334,0.08271946012973785,0.00905226543545723
17,3.0,39,population-PCG,48,32,4,3385.64794921875,2045.93408203125,1.3201439380645752,0.32581284642219543,0.1788153052330017,0.017189612612128258,0.28813135623931885,0.022051239386200905
17,3.0,39,context-PCG,48,32,4,3385.64794921875,626.6322631835938,5.402926445007324,0.32581284642219543,0.056254882365465164,0.005350102670490742,0.05867036432027817,0.00563416164368391
17,3.0,39,hybrid-PCG,48,32,4,3385.64794921875,539.6839599609375,5.6889777183532715,0.32581284642219543,0.0681144967675209,0.00702232401818037,0.06135459244251251,0.006477371323853731
17,3.0,39,angular-Jacobi-PCG,48,32,4,3385.64794921875,531.146728515625,5.7528886795043945,0.32581284642219543,0.06676726043224335,0.006922496482729912,0.06074093282222748,0.0061462074518203735
17,3.0,40,identity-CG,48,32,4,3395.11083984375,3395.11083984375,1.0,0.30150139331817627,0.11423914134502411,0.012225352227687836,0.1142391487956047,0.012225356884300709
17,3.0,40,population-PCG,48,32,4,3395.11083984375,2703.07373046875,0.9627796411514282,0.30150139331817627,0.1596682369709015,0.01939166523516178,0.22637805342674255,0.022898178547620773
17,3.0,40,context-PCG,48,32,4,3395.11083984375,713.1056518554688,5.003918170928955,0.30150139331817627,0.05338476598262787,0.006033400073647499,0.04954032599925995,0.006518504582345486
17,3.0,40,hybrid-PCG,48,32,4,3395.11083984375,666.9131469726562,5.154027938842773,0.30150139331817627,0.09088629484176636,0.00892292708158493,0.08756031841039658,0.009295499883592129
17,3.0,40,angular-Jacobi-PCG,48,32,4,3395.11083984375,683.4157104492188,5.009863376617432,0.30150139331817627,0.09413394331932068,0.009412821382284164,0.09563933312892914,0.01042412593960762
17,3.0,41,identity-CG,48,32,4,3692.1171875,3692.1171875,1.0,0.3040443956851959,0.10496670007705688,0.0113262003287673,0.10496670007705688,0.011326195672154427
17,3.0,41,population-PCG,48,32,4,3692.1171875,4052.546875,0.9031597971916199,0.3040443956851959,0.21381406486034393,0.018436577171087265,0.3277739882469177,0.02465997450053692
17,3.0,41,context-PCG,48,32,4,3692.1171875,673.825927734375,4.787201881408691,0.3040443956851959,0.049326010048389435,0.005179540254175663,0.03779715672135353,0.004178379196673632
17,3.0,41,hybrid-PCG,48,32,4,3692.1171875,764.3142700195312,4.152004718780518,0.3040443956851959,0.11074705421924591,0.009329421445727348,0.11648277193307877,0.010096412152051926
17,3.0,41,angular-Jacobi-PCG,48,32,4,3692.1171875,764.604248046875,4.240111351013184,0.3040443956851959,0.10636941343545914,0.009234415367245674,0.1081157773733139,0.009592298418283463
17,3.0,42,identity-CG,48,32,4,3689.60400390625,3689.60400390625,1.0,0.3237663507461548,0.08534974604845047,0.011034524068236351,0.08534979820251465,0.011034534312784672
17,3.0,42,population-PCG,48,32,4,3689.60400390625,2356.271484375,1.1923267841339111,0.3237663507461548,0.11016667634248734,0.011680151335895061,0.19755610823631287,0.016585933044552803
17,3.0,42,context-PCG,48,32,4,3689.60400390625,565.5311889648438,5.570419788360596,0.3237663507461548,0.04899613931775093,0.005274529568850994,0.04980240762233734,0.005130486562848091
17,3.0,42,hybrid-PCG,48,32,4,3689.60400390625,555.992431640625,5.270132541656494,0.3237663507461548,0.0909048318862915,0.007925164885818958,0.11631409078836441,0.009485154412686825
17,3.0,42,angular-Jacobi-PCG,48,32,4,3689.60400390625,563.0391845703125,5.352569103240967,0.3237663507461548,0.08298881351947784,0.007420601323246956,0.09723053127527237,0.008005958050489426
17,3.0,43,identity-CG,48,32,4,3506.145263671875,3506.145263671875,1.0,0.3521307706832886,0.09092707931995392,0.009876474738121033,0.09092709422111511,0.009876493364572525
17,3.0,43,population-PCG,48,32,4,3506.145263671875,3715.609375,1.0002079010009766,0.3521307706832886,0.18464809656143188,0.016266360878944397,0.28418463468551636,0.022028563544154167
17,3.0,43,context-PCG,48,32,4,3506.145263671875,729.0320434570312,4.636233806610107,0.3521307706832886,0.05520744249224663,0.005711061879992485,0.05258159339427948,0.005568704567849636
17,3.0,43,hybrid-PCG,48,32,4,3506.145263671875,800.4970703125,4.2997355461120605,0.3521307706832886,0.08748255670070648,0.007786774542182684,0.09176670759916306,0.00787113606929779
17,3.0,43,angular-Jacobi-PCG,48,32,4,3506.145263671875,799.7670288085938,4.309187889099121,0.3521307706832886,0.08798177540302277,0.007950946688652039,0.0893053188920021,0.007743421476334333
17,3.0,44,identity-CG,48,32,4,3563.970947265625,3563.970947265625,1.0,0.3341154158115387,0.11507036536931992,0.01067429967224598,0.11507035791873932,0.010674303397536278
17,3.0,44,population-PCG,48,32,4,3563.970947265625,1950.8494873046875,1.2963783740997314,0.3341154158115387,0.13565784692764282,0.015971727669239044,0.2303573191165924,0.018225379288196564
17,3.0,44,context-PCG,48,32,4,3563.970947265625,633.00146484375,5.693525314331055,0.3341154158115387,0.046921469271183014,0.005441921763122082,0.050070103257894516,0.005355832166969776
17,3.0,44,hybrid-PCG,48,32,4,3563.970947265625,699.5961303710938,4.759559154510498,0.3341154158115387,0.0827828198671341,0.007638031616806984,0.08889302611351013,0.007366610690951347
17,3.0,44,angular-Jacobi-PCG,48,32,4,3563.970947265625,694.0482177734375,5.03921365737915,0.3341154158115387,0.08557954430580139,0.007784861605614424,0.09548220783472061,0.007487177383154631
17,3.0,45,identity-CG,48,32,4,3703.046630859375,3703.046630859375,1.0,0.3067987263202667,0.1411740779876709,0.01358025148510933,0.14117415249347687,0.01358025148510933
17,3.0,45,population-PCG,48,32,4,3703.046630859375,2005.070068359375,1.4329925775527954,0.3067987263202667,0.1125333160161972,0.012972382828593254,0.19201931357383728,0.01604408025741577
17,3.0,45,context-PCG,48,32,4,3703.046630859375,551.7279663085938,5.946256160736084,0.3067987263202667,0.04023114964365959,0.004118865355849266,0.036847084760665894,0.003743381006643176
17,3.0,45,hybrid-PCG,48,32,4,3703.046630859375,514.1981201171875,6.650466442108154,0.3067987263202667,0.05791987478733063,0.0064085703343153,0.05826278775930405,0.00634812843054533
17,3.0,45,angular-Jacobi-PCG,48,32,4,3703.046630859375,493.40863037109375,6.7062811851501465,0.3067987263202667,0.059997886419296265,0.0065004173666238785,0.06187727302312851,0.006539609748870134
17,3.0,46,identity-CG,48,32,4,3843.3662109375,3843.3662109375,1.0,0.35447853803634644,0.09851571917533875,0.010546976700425148,0.09851564466953278,0.010546976700425148
17,3.0,46,population-PCG,48,32,4,3843.3662109375,1261.77001953125,2.213914155960083,0.35447853803634644,0.09467101097106934,0.011499902233481407,0.17549946904182434,0.01584506966173649
17,3.0,46,context-PCG,48,32,4,3843.3662109375,533.4820556640625,6.454090595245361,0.35447853803634644,0.03825981914997101,0.004158191382884979,0.03813570737838745,0.0037149260751903057
17,3.0,46,hybrid-PCG,48,32,4,3843.3662109375,524.0174560546875,6.304322719573975,0.35447853803634644,0.06018957495689392,0.006244960241019726,0.06669716536998749,0.006625764537602663
17,3.0,46,angular-Jacobi-PCG,48,32,4,3843.3662109375,505.4608154296875,6.347290992736816,0.35447853803634644,0.06022660806775093,0.006238893605768681,0.06778209656476974,0.006765340454876423
17,3.0,47,identity-CG,48,32,4,3829.36083984375,3829.36083984375,1.0,0.32479605078697205,0.13546445965766907,0.014559175819158554,0.13546448945999146,0.01455916091799736
17,3.0,47,population-PCG,48,32,4,3829.36083984375,2841.689208984375,1.2121775150299072,0.32479605078697205,0.15624594688415527,0.01855890080332756,0.2667165994644165,0.02352050319314003
17,3.0,47,context-PCG,48,32,4,3829.36083984375,612.9051513671875,5.240604877471924,0.32479605078697205,0.06292429566383362,0.00566892372444272,0.06295251846313477,0.005803512409329414
17,3.0,47,hybrid-PCG,48,32,4,3829.36083984375,686.8529052734375,5.374082088470459,0.32479605078697205,0.1087007224559784,0.00980687141418457,0.12123962491750717,0.010866234079003334
17,3.0,47,angular-Jacobi-PCG,48,32,4,3829.36083984375,664.7060546875,5.5721001625061035,0.32479605078697205,0.10600173473358154,0.009467042982578278,0.11851509660482407,0.010591067373752594
17,3.0,48,identity-CG,48,32,4,3393.318359375,3393.318359375,1.0,0.3152126371860504,0.10369765758514404,0.012100097723305225,0.10369764268398285,0.012100082822144032
17,3.0,48,population-PCG,48,32,4,3393.318359375,2080.765625,1.2989556789398193,0.3152126371860504,0.11458839476108551,0.012783929705619812,0.18665370345115662,0.016341444104909897
17,3.0,48,context-PCG,48,32,4,3393.318359375,582.8306884765625,5.124855995178223,0.3152126371860504,0.041234340518713,0.005258471705019474,0.04259185865521431,0.005525751039385796
17,3.0,48,hybrid-PCG,48,32,4,3393.318359375,553.7377319335938,5.580688953399658,0.3152126371860504,0.06562209129333496,0.0073382556438446045,0.0709143802523613,0.007862875238060951
17,3.0,48,angular-Jacobi-PCG,48,32,4,3393.318359375,563.35107421875,5.764605522155762,0.3152126371860504,0.06572546809911728,0.007348235696554184,0.07050555944442749,0.007650308310985565
17,3.0,49,identity-CG,48,32,4,3642.4150390625,3642.4150390625,1.0,0.3128722310066223,0.1310281753540039,0.012460285797715187,0.13102811574935913,0.012460273690521717
17,3.0,49,population-PCG,48,32,4,3642.4150390625,1652.2918701171875,1.1909533739089966,0.3128722310066223,0.14463861286640167,0.013715474866330624,0.2064591497182846,0.01696963980793953
