method,depth,context_size,context_measurements,regime_class,n_tasks,average_precision_mean,transformed_mean_relative_residual_mean,mean_relative_residual_mean,covariance_relative_residual_mean,transformed_covariance_relative_residual_mean,relative_score_error_mean,numerical_coverage_95_mean,raw_condition_median,transformed_condition_median,condition_reduction_median
angular-Jacobi-PCG,8,32,1024,OOD,120,0.7620857627673626,0.5995313510298729,1.6839168593287468,0.07798405025775229,0.08115552191932991,0.03788930123361444,0.5097363842030366,10494.00244140625,578.3014221191406,15.21687126159668
angular-Jacobi-PCG,8,48,2304,All,168,0.8104528592577311,0.7239177533913226,2.2059800511314753,0.0832962072232649,0.08821985866164873,0.0445388766404773,0.3695942581453848,26624.3369140625,1010.5305786132812,24.27671718597412
angular-Jacobi-PCG,8,48,2304,ID,48,0.8895235426958684,0.6492870940516392,2.8253251016139984,0.07815359393134708,0.08645467615375912,0.036459539706508275,0.28879676169405377,93973.1376953125,1212.7097778320312,31.39683437347412
angular-Jacobi-PCG,8,48,2304,OOD,120,0.7788245858824762,0.753770017127196,1.9582420309384665,0.08535325254003202,0.08892593166480457,0.04777061141406491,0.40191325672591727,24020.501953125,958.4217834472656,20.546497344970703
angular-Jacobi-PCG,16,8,64,All,168,0.5113360372723958,4.036668515555994e-06,2.6256271089844113e-05,1.03676232585247e-06,5.800488831687019e-07,1.3505360221900884e-06,1.0,445.6859893798828,167.0050277709961,2.186870813369751
angular-Jacobi-PCG,16,8,64,ID,48,0.7639285889874764,5.234449909667187e-06,6.751892368700716e-05,2.237592643320833e-06,1.2226986590609574e-06,1.549585202228106e-06,1.0,1829.6270751953125,163.42105865478516,5.779818296432495
angular-Jacobi-PCG,16,8,64,OOD,120,0.41029901658636364,3.557555957911518e-06,9.751210050978898e-06,5.564301988651248e-07,3.229889728117996e-07,1.2709163501748814e-06,1.0,406.63999938964844,167.0050277709961,1.879752278327942
angular-Jacobi-PCG,16,12,144,All,168,0.7384278373063525,0.007840052520544783,0.04628473066288948,0.0026566432833916515,0.00311364745537654,0.0002491924088953239,0.9882318991280737,1489.9290771484375,244.57305145263672,6.030349493026733
angular-Jacobi-PCG,16,12,144,ID,48,0.8509451044937459,0.02131004971993157,0.14833505184598528,0.005716354802733745,0.006587910096707574,0.0007635514591690515,0.958811646948258,5079.3985595703125,278.3255157470703,10.647140979766846
angular-Jacobi-PCG,16,12,144,OOD,120,0.6934209304313951,0.0024520536407900686,0.005464602189651169,0.001432758675654814,0.001723942398844126,4.344878878583289e-05,1.0,1234.2193603515625,218.07845306396484,5.042062282562256
angular-Jacobi-PCG,16,16,256,All,168,0.7480480423871503,0.11055104978870418,0.45470735216180663,0.01573368290112172,0.016678906876006164,0.0059935243973865526,0.858577798342421,2769.3154296875,305.9107971191406,8.940956115722656
angular-Jacobi-PCG,16,16,256,ID,48,0.8627792272221294,0.12299980324072139,0.8202465930953622,0.020682320784544527,0.022740404296200677,0.00667054665852139,0.6955250793447098,9666.582397460938,344.0530242919922,12.23751974105835
angular-Jacobi-PCG,16,16,256,OOD,120,0.7021555684531587,0.10557154840789731,0.30849165578838433,0.013754227747752595,0.014254307907928358,0.005722715492932617,0.9237988859415054,2542.6280517578125,303.19329833984375,6.921817779541016
angular-Jacobi-PCG,16,24,576,All,168,0.777463709085835,0.20702194841578597,0.7982353967658821,0.027100583829451304,0.027407650752658243,0.011038703097299332,0.7612366245704747,6717.5966796875,482.4974822998047,13.182094097137451
angular-Jacobi-PCG,16,24,576,ID,48,0.8735080947062043,0.18032598642942801,1.0269624503950279,0.026494298460117183,0.02785646929017574,0.0109329280906725,0.6330250720493495,23377.8388671875,379.1991729736328,23.75814914703369
angular-Jacobi-PCG,16,24,576,OOD,120,0.7390459548376872,0.2177003332103292,0.7067445753142237,0.027343097977184958,0.027228123337651244,0.011081013099950065,0.8125212455789248,5944.91455078125,497.80418395996094,10.465494632720947
angular-Jacobi-PCG,16,32,1024,All,168,0.7918973035483438,0.2895622790037166,1.0169376580576812,0.031210291847985728,0.032162842207721254,0.015089877565125219,0.691744096222378,11775.0068359375,703.0361938476562,17.83157253265381
angular-Jacobi-PCG,16,32,1024,ID,48,0.8948235186194102,0.27614390632758534,1.407979908088843,0.03138501212621724,0.03279982144401094,0.014752689768404959,0.5410820469260216,45013.458984375,813.7328186035156,27.142197608947754
angular-Jacobi-PCG,16,32,1024,OOD,120,0.7507268175199171,0.29492962807416917,0.8605207580452164,0.03114040373669312,0.03190805051320538,0.015224752683813323,0.7520089159409206,10494.00244140625,578.3014221191406,15.21687126159668
angular-Jacobi-PCG,16,48,2304,All,168,0.8073671896808738,0.4063426357294832,1.2866394402725356,0.03514586568676995,0.03566612846528486,0.022249822877624597,0.5979713199527136,26624.3369140625,1010.5305786132812,24.27671718597412
angular-Jacobi-PCG,16,48,2304,ID,48,0.8927354750410608,0.36705934070050716,1.710763130337,0.03390724922064687,0.03429079238170132,0.020725791425017282,0.4365699307527393,93973.1376953125,1212.7097778320312,31.39683437347412
angular-Jacobi-PCG,16,48,2304,OOD,120,0.7732198755367993,0.42205595374107363,1.1169899642467498,0.03564131227321918,0.03621626289871827,0.022859435458667525,0.6625318756327033,24020.501953125,958.4217834472656,20.546497344970703
angular-Jacobi-PCG,32,8,64,All,168,0.5113360372723958,3.0959319088046707e-06,2.2973880314829677e-05,8.381556959591308e-07,3.3253172338461244e-07,1.342793436612123e-06,1.0,445.6859893798828,167.0050277709961,2.186870813369751
angular-Jacobi-PCG,32,8,64,ID,48,0.7639285889874764,2.1020450852541708e-06,5.6204170712450075e-05,1.5445254989051211e-06,3.7623480864112935e-07,1.5265977348910553e-06,1.0,1829.6270751953125,163.42105865478516,5.779818296432495
angular-Jacobi-PCG,32,8,64,OOD,120,0.41029901658636364,3.4934866382248704e-06,9.681764155781518e-06,5.556077747807346e-07,3.1505048928200573e-07,1.26927171730055e-06,1.0,406.63999938964844,167.0050277709961,1.879752278327942
angular-Jacobi-PCG,32,12,144,All,168,0.7382339105812905,4.119811618709589e-06,5.600677248939937e-05,1.625514675836149e-06,4.924003604010014e-07,2.2433566902537095e-06,1.0,1489.9290771484375,244.57305145263672,6.030349493026733
angular-Jacobi-PCG,32,12,144,ID,48,0.8500356493655407,3.938418001799467e-06,0.00013763900039972694,3.2987715078055166e-06,6.650284838372045e-07,3.2899600791817343e-06,1.0,5079.3985595703125,278.3255157470703,10.647140979766846
angular-Jacobi-PCG,32,12,144,OOD,120,0.6935132150675903,4.192369065473637e-06,2.335388132526835e-05,9.562119430484017e-07,4.233491110265201e-07,1.8247153346824991e-06,1.0,1234.2193603515625,218.07845306396484,5.042062282562256
angular-Jacobi-PCG,32,16,256,All,168,0.7475983342453384,3.696979383689349e-05,0.00029972308408061324,1.0920716382500908e-05,1.2437663375323833e-05,4.08837114207472e-06,1.0,2769.3154296875,305.9107971191406,8.940956115722656
angular-Jacobi-PCG,32,16,256,ID,48,0.8611704376528427,0.00011583575744110913,0.0009426621078697716,3.3479530067376225e-05,4.118602382873684e-05,7.925149323758282e-06,1.0,9666.582397460938,344.0530242919922,12.23751974105835
angular-Jacobi-PCG,32,16,256,OOD,120,0.7021694928823367,5.423408395207237e-06,4.254747456494992e-05,1.8971909085507832e-06,9.383191939586293e-07,2.553659869401296e-06,1.0,2542.6280517578125,303.19329833984375,6.921817779541016
angular-Jacobi-PCG,32,24,576,All,168,0.7779343676119833,0.03102100378152625,0.13269367581021163,0.004232589011886936,0.004344865895810817,0.0010292811341649619,0.973100398179321,6717.5966796875,482.4974822998047,13.182094097137451
angular-Jacobi-PCG,32,24,576,ID,48,0.8720178168695716,0.03601349415657746,0.23751400375961865,0.004924332165804371,0.005022604777271482,0.0012843080869231144,0.9154974442596236,23377.8388671875,379.1991729736328,23.75814914703369
angular-Jacobi-PCG,32,24,576,OOD,120,0.740300987908948,0.029024007631505762,0.09076554463044881,0.003955891750319963,0.0040737703432265505,0.0009272703530617009,0.9961415797472,5944.91455078125,497.80418395996094,10.465494632720947
angular-Jacobi-PCG,32,32,1024,All,168,0.7895727927290809,0.07465127512529887,0.3088940201005676,0.008207275214642405,0.008320458758611274,0.0030078412361857956,0.9189595418671767,11775.0068359375,703.0361938476562,17.83157253265381
angular-Jacobi-PCG,32,32,1024,ID,48,0.8947873287230306,0.08476916640453658,0.5286466717564812,0.009335866345888106,0.009865271903739346,0.0038392089387949534,0.798177075261871,45013.458984375,813.7328186035156,27.142197608947754
angular-Jacobi-PCG,32,32,1024,OOD,120,0.7474869783315011,0.07060411861360379,0.22099295943820224,0.007755838762144123,0.007702533500560047,0.002675294155142132,0.967272528509299,10494.00244140625,578.3014221191406,15.21687126159668
angular-Jacobi-PCG,32,48,2304,All,168,0.8046767645308665,0.16027047441318804,0.6285128706977481,0.014145312782299349,0.013316097329758678,0.005495176621999573,0.8513423142333826,26624.3369140625,1010.5305786132812,24.27671718597412
angular-Jacobi-PCG,32,48,2304,ID,48,0.8965937216754178,0.16522440110566092,1.0130195518334706,0.016001617919149145,0.014769224430589575,0.006132152810096114,0.7210352793335915,93973.1376953125,1212.7097778320312,31.39683437347412
angular-Jacobi-PCG,32,48,2304,OOD,120,0.7679099816730459,0.15828890373619892,0.47471019824345906,0.01340279072755943,0.012734846489426322,0.005240386146760956,0.9034651281932989,24020.501953125,958.4217834472656,20.546497344970703
angular-Jacobi-PCG,48,8,64,All,168,0.5113360372723958,3.095931907451256e-06,2.2973880314829677e-05,8.383444321815486e-07,3.3262626084184007e-07,1.342793451076743e-06,1.0,445.6859893798828,167.0050277709961,2.186870813369751
angular-Jacobi-PCG,48,8,64,ID,48,0.7639285889874764,2.1020450805172195e-06,5.6204170712450075e-05,1.5454812262542343e-06,3.7635994469079986e-07,1.526597446825188e-06,1.0,1829.6270751953125,163.42105865478516,5.779818296432495
angular-Jacobi-PCG,48,8,64,OOD,120,0.41029901658636364,3.4934866382248704e-06,9.681764155781518e-06,5.554897145524744e-07,3.151327873022562e-07,1.269271852777365e-06,1.0,406.63999938964844,167.0050277709961,1.879752278327942
angular-Jacobi-PCG,48,12,144,All,168,0.7382339105812905,3.9529104192243245e-06,5.5840854773094564e-05,1.624080594030461e-06,4.663133025537664e-07,2.2437388720742913e-06,1.0,1489.9290771484375,244.57305145263672,6.030349493026733
angular-Jacobi-PCG,48,12,144,ID,48,0.8500356493655407,3.3481620770695977e-06,0.00013696507619440383,3.2933913492646147e-06,5.712049251371809e-07,3.292515542578182e-06,1.0,5079.3985595703125,278.3255157470703,10.647140979766846
angular-Jacobi-PCG,48,12,144,OOD,120,0.6935132150675903,4.1948097560862155e-06,2.339116620457086e-05,9.563562919367996e-07,4.243566535204006e-07,1.8242282038727353e-06,1.0,1234.2193603515625,218.07845306396484,5.042062282562256
angular-Jacobi-PCG,48,16,256,All,168,0.7475983342453384,4.6476403816714515e-06,9.209910292285873e-05,2.5750999927118928e-06,6.803343332927895e-07,3.2521398748166403e-06,1.0,2769.3154296875,305.9107971191406,8.940956115722656
angular-Jacobi-PCG,48,16,256,ID,48,0.8611704376528427,5.193341335048747e-06,0.00022005688303274184,4.946210604354444e-06,9.426580908448537e-07,5.078926721561554e-06,1.0,9666.582397460938,344.0530242919922,12.23751974105835
angular-Jacobi-PCG,48,16,256,OOD,120,0.7021694928823367,4.429360000320533e-06,4.091599087890548e-05,1.6266557480548727e-06,5.754048302719638e-07,2.521425136118675e-06,1.0,2542.6280517578125,303.19329833984375,6.921817779541016
angular-Jacobi-PCG,48,24,576,All,168,0.7779587233245516,8.788808344071e-05,0.0007942959694424613,3.0493883269312445e-05,2.8230645123507524e-05,6.783543703308756e-06,1.0,6717.5966796875,482.4974822998047,13.182094097137451
angular-Jacobi-PCG,48,24,576,ID,48,0.8715532522193148,0.00027135686679475717,0.0025232750611697214,8.513725956523073e-05,8.10306064670566e-05,1.4515901800864799e-05,1.0,23377.8388671875,379.1991729736328,23.75814914703369
angular-Jacobi-PCG,48,24,576,OOD,120,0.7405209117666464,1.4500570099091138e-05,0.00010270433275155713,8.636532750945137e-06,7.1106605860878936e-06,3.6906004642863385e-06,1.0,5944.91455078125,497.80418395996094,10.465494632720947
angular-Jacobi-PCG,48,32,1024,All,168,0.7900900847898772,0.014658785239452896,0.07782427091259095,0.001966506442030176,0.0018924429498938212,0.000388251408486147,0.9846331383145991,11775.0068359375,703.0361938476562,17.83157253265381
angular-Jacobi-PCG,48,32,1024,ID,48,0.8953898739419096,0.02219968881729523,0.18276365886746737,0.003197660975312476,0.003052221752530643,0.0006813364782705548,0.9463488503048817,45013.458984375,813.7328186035156,27.142197608947754
angular-Jacobi-PCG,48,32,1024,OOD,120,0.7479701691290642,0.01164242380831596,0.03584851573064039,0.0014740446287172565,0.0014285314288390925,0.0002710173805723838,0.999946853518486,10494.00244140625,578.3014221191406,15.21687126159668
angular-Jacobi-PCG,48,48,2304,All,168,0.8035630637013146,0.06152079098960491,0.2608792026807177,0.005511768563380944,0.005173151637184929,0.001788631961647122,0.9454111964220092,26624.3369140625,1010.5305786132812,24.27671718597412
angular-Jacobi-PCG,48,48,2304,ID,48,0.8944365371857806,0.06525608083029506,0.45101233358339715,0.007398875405366752,0.006692894894816418,0.0019920080426345057,0.8591889850795269,93973.1376953125,1212.7097778320312,31.39683437347412
angular-Jacobi-PCG,48,48,2304,OOD,120,0.7672136743075282,0.06002667505332885,0.1848259503196459,0.00475692582658662,0.004565254334132334,0.0017072815292521683,0.9799000809590022,24020.501953125,958.4217834472656,20.546497344970703
angular-Jacobi-PCG,64,8,64,All,168,0.5113360372723958,3.095931907451256e-06,2.2973880314829677e-05,8.384413593462557e-07,3.326275359276971e-07,1.3427939844067368e-06,1.0,445.6859893798828,167.0050277709961,2.186870813369751
angular-Jacobi-PCG,64,8,64,ID,48,0.7639285889874764,2.1020450805172195e-06,5.6204170712450075e-05,1.5454569008236756e-06,3.7631516747183014e-07,1.5265989416294683e-06,1.0,1829.6270751953125,163.42105865478516,5.779818296432495
angular-Jacobi-PCG,64,8,64,OOD,120,0.41029901658636364,3.4934866382248704e-06,9.681764155781518e-06,5.556351427552879e-07,3.151524833100439e-07,1.2692720015176443e-06,1.0,406.63999938964844,167.0050277709961,1.879752278327942
angular-Jacobi-PCG,64,12,144,All,168,0.7382339105812905,3.95294307576846e-06,5.584739631914977e-05,1.6245385672453678e-06,4.663670238985993e-07,2.2437394797575075e-06,1.0,1489.9290771484375,244.57305145263672,6.030349493026733
angular-Jacobi-PCG,64,12,144,ID,48,0.8500356493655407,3.3482763370784596e-06,0.000136987971510858,3.2955698318441287e-06,5.712686412806534e-07,3.2925323729671163e-06,1.0,5079.3985595703125,278.3255157470703,10.647140979766846
angular-Jacobi-PCG,64,12,144,OOD,120,0.6935132150675903,4.1948097712444605e-06,2.3391166242466472e-05,9.561260614058635e-07,4.244063769457777e-07,1.824222322473664e-06,1.0,1234.2193603515625,218.07845306396484,5.042062282562256
angular-Jacobi-PCG,64,16,256,All,168,0.7475983342453384,4.47071351215657e-06,9.192966351313892e-05,2.5806665536806793e-06,6.415526296030921e-07,3.2518042824373574e-06,1.0,2769.3154296875,305.9107971191406,8.940956115722656
angular-Jacobi-PCG,64,16,256,ID,48,0.8611704376528427,4.543731944769054e-06,0.00021930370894549585,4.967883787306467e-06,7.995466641356567e-07,5.076974680662261e-06,1.0,9666.582397460938,344.0530242919922,12.23751974105835
angular-Jacobi-PCG,64,16,256,OOD,120,0.7021694928823367,4.441506139111576e-06,4.0980045340196133e-05,1.6257796602303642e-06,5.783550157900663e-07,2.5217361231473962e-06,1.0,2542.6280517578125,303.19329833984375,6.921817779541016
angular-Jacobi-PCG,64,24,576,All,168,0.7779587233245516,8.403157187059603e-06,0.00019855675302657454,5.005831666727274e-06,1.3258704317733884e-06,4.7481541363665546e-06,1.0,6717.5966796875,482.4974822998047,13.182094097137451
angular-Jacobi-PCG,64,24,576,ID,48,0.8715532522193148,1.372725404753986e-05,0.0004976448778203395,1.0090461875241393e-05,2.817137661518624e-06,7.865940825505882e-06,1.0,23377.8388671875,379.1991729736328,23.75814914703369
angular-Jacobi-PCG,64,24,576,OOD,120,0.7405209117666464,6.273518442867498e-06,7.892150310906852e-05,2.9719795833216267e-06,7.29363539875294e-07,3.5010394607108233e-06,1.0,5944.91455078125,497.80418395996094,10.465494632720947
angular-Jacobi-PCG,64,32,1024,All,168,0.7901122493580229,0.0001238885781027566,0.0011623129779373838,3.497183223814755e-05,2.6640851668870277e-05,9.930826622837879e-06,0.9999924075035822,11775.0068359375,703.0361938476562,17.83157253265381
angular-Jacobi-PCG,64,32,1024,ID,48,0.895098417184028,0.00040286348278564875,0.0037411908003074294,0.00010829951089400478,8.640195417796864e-05,2.2035196266755213e-05,0.9999734262625376,45013.458984375,813.7328186035156,27.142197608947754
angular-Jacobi-PCG,64,32,1024,OOD,120,0.7481177822276207,1.2298616229599717e-05,0.00013076184898936567,5.640760775804665e-06,2.7364106652309298e-06,5.0890787652709456e-06,1.0,10494.00244140625,578.3014221191406,15.21687126159668
angular-Jacobi-PCG,64,48,2304,All,168,0.8034202340747876,0.02116746758919617,0.09597225191585793,0.0020323756676274875,0.0018302445018212466,0.000593740904612251,0.9769648904246944,26624.3369140625,1010.5305786132812,24.27671718597412
angular-Jacobi-PCG,64,48,2304,ID,48,0.8944694784298927,0.024042796857997883,0.19111779048883662,0.0028798780045538337,0.0023990156766728467,0.0008055616337590468,0.9227784816175699,93973.1376953125,1212.7097778320312,31.39683437347412
angular-Jacobi-PCG,64,48,2304,OOD,120,0.7670005363327456,0.02001733588167549,0.05791403648666645,0.0016933747328569488,0.0016027360318806064,0.0005090126129535326,0.998639453947544,24020.501953125,958.4217834472656,20.546497344970703
angular-Jacobi-PCG,96,8,64,All,168,0.5113360372723958,3.095931902037597e-06,2.2973880314829677e-05,8.384765144631686e-07,3.3266958999163197e-07,1.3427943876397394e-06,1.0,445.6859893798828,167.0050277709961,2.186870813369751
angular-Jacobi-PCG,96,8,64,ID,48,0.7639285889874764,2.102045061569413e-06,5.6204170712450075e-05,1.5448329412729815e-06,3.7626452235410096e-07,1.5266003529449772e-06,1.0,1829.6270751953125,163.42105865478516,5.779818296432495
angular-Jacobi-PCG,96,8,64,OOD,120,0.41029901658636364,3.4934866382248704e-06,9.681764155781518e-06,5.559339437392434e-07,3.152316170466444e-07,1.2692720015176443e-06,1.0,406.63999938964844,167.0050277709961,1.879752278327942
angular-Jacobi-PCG,96,12,144,All,168,0.7382339105812905,3.952942269809985e-06,5.584752327486599e-05,1.6242267401521206e-06,4.6643959179737933e-07,2.2437377238710658e-06,1.0,1489.9290771484375,244.57305145263672,6.030349493026733
angular-Jacobi-PCG,96,12,144,ID,48,0.8500356493655407,3.3482738501788845e-06,0.00013698841595060382,3.2945587851903233e-06,5.712583952544037e-07,3.292539629976924e-06,1.0,5079.3985595703125,278.3255157470703,10.647140979766846
angular-Jacobi-PCG,96,12,144,OOD,120,0.6935132150675903,4.194809637662426e-06,2.339116620457086e-05,9.560939221368395e-07,4.245120704145696e-07,1.8242169614287226e-06,1.0,1234.2193603515625,218.07845306396484,5.042062282562256
angular-Jacobi-PCG,96,16,256,All,168,0.7475983342453384,4.4720144225201305e-06,9.187538891875253e-05,2.581561253529279e-06,6.429417787162925e-07,3.251780902536168e-06,1.0,2769.3154296875,305.9107971191406,8.940956115722656
angular-Jacobi-PCG,96,16,256,ID,48,0.8611704376528427,4.548284595765987e-06,0.00021911363978685647,4.970926217614154e-06,8.037904084545744e-07,5.076869160329049e-06,1.0,9666.582397460938,344.0530242919922,12.23751974105835
angular-Jacobi-PCG,96,16,256,OOD,120,0.7021694928823367,4.441506353221787e-06,4.0980088571510956e-05,1.625815267895329e-06,5.786023268209798e-07,2.5217455994190156e-06,1.0,2542.6280517578125,303.19329833984375,6.921817779541016
angular-Jacobi-PCG,96,24,576,All,168,0.7779587233245516,6.442517824704434e-06,0.00019088231714529017,4.747391619459796e-06,7.94805032286593e-07,4.6873679936863614e-06,1.0,6717.5966796875,482.4974822998047,13.182094097137451
angular-Jacobi-PCG,96,24,576,ID,48,0.8715532522193148,6.3436187645038444e-06,0.0004699341892925396,9.170557802917756e-06,8.895206941398707e-07,7.657700355897154e-06,1.0,23377.8388671875,379.1991729736328,23.75814914703369
angular-Jacobi-PCG,96,24,576,OOD,120,0.7405209117666464,6.48207744878467e-06,7.926156828639041e-05,2.978125146076612e-06,7.569187675452819e-07,3.4992350488020445e-06,1.0,5944.91455078125,497.80418395996094,10.465494632720947
angular-Jacobi-PCG,96,32,1024,All,168,0.7901122493580227,1.0257360838208807e-05,0.0002865729683045167,6.765711597316633e-06,1.2065065875043773e-06,6.667387571908312e-06,1.0,11775.0068359375,703.0361938476562,17.83157253265381
angular-Jacobi-PCG,96,32,1024,ID,48,0.895098417184028,1.3040558272336966e-05,0.00069229121997215,1.2858472189236636e-05,1.9962363140280104e-06,1.084393958687239e-05,1.0,45013.458984375,813.7328186035156,27.142197608947754
angular-Jacobi-PCG,96,32,1024,OOD,120,0.7481177822276207,9.144081864557545e-06,0.00012428566763746346,4.328607360548631e-06,8.906146968949239e-07,4.996766765922681e-06,1.0,10494.00244140625,578.3014221191406,15.21687126159668
angular-Jacobi-PCG,96,48,2304,All,168,0.803695676973502,0.00014450404653470228,0.0012024308789260803,5.634374023174807e-05,4.433890770830269e-05,1.5525695500530392e-05,1.0,26624.3369140625,1010.5305786132812,24.27671718597412
angular-Jacobi-PCG,96,48,2304,ID,48,0.8954116274530612,0.00022403808695040312,0.0027388210382923144,0.00011705151368345978,8.701978259158348e-05,2.7851996009075642e-05,1.0,93973.1376953125,1212.7097778320312,31.39683437347412
angular-Jacobi-PCG,96,48,2304,OOD,120,0.7670092967816783,0.00011269043036842195,0.0005878748151795869,3.206063085106339e-05,2.7266557754990373e-05,1.0595175297112291e-05,1.0,24020.501953125,958.4217834472656,20.546497344970703
angular-Jacobi-PCG,128,8,64,All,168,0.5113360372723958,3.095931902037597e-06,2.2973880314829677e-05,8.385371895683204e-07,3.326969747316103e-07,1.3427943637012163e-06,1.0,445.6859893798828,167.0050277709961,2.186870813369751
angular-Jacobi-PCG,128,8,64,ID,48,0.7639285889874764,2.102045061569413e-06,5.6204170712450075e-05,1.5450381483835447e-06,3.763028099494174e-07,1.5266006410108446e-06,1.0,1829.6270751953125,163.42105865478516,5.779818296432495
angular-Jacobi-PCG,128,8,64,OOD,120,0.41029901658636364,3.4934866382248704e-06,9.681764155781518e-06,5.559368060422306e-07,3.152546406444875e-07,1.269271852777365e-06,1.0,406.63999938964844,167.0050277709961,1.879752278327942
angular-Jacobi-PCG,128,12,144,All,168,0.7382339105812905,3.952942494476831e-06,5.5847523301934286e-05,1.6242784013459619e-06,4.663784723492524e-07,2.2437358360266877e-06,1.0,1489.9290771484375,244.57305145263672,6.030349493026733
angular-Jacobi-PCG,128,12,144,ID,48,0.8500356493655407,3.3482738454419327e-06,0.00013698841595060382,3.2953863507619494e-06,5.710919908826403e-07,3.2925323729671163e-06,1.0,5079.3985595703125,278.3255157470703,10.647140979766846
angular-Jacobi-PCG,128,12,144,OOD,120,0.6935132150675903,4.194809954090791e-06,2.3391166242466472e-05,9.55835221579567e-07,4.2449306493589725e-07,1.8242172212505163e-06,1.0,1234.2193603515625,218.07845306396484,5.042062282562256
angular-Jacobi-PCG,128,16,256,All,168,0.7475983342453384,4.47201436093976e-06,9.187566497746305e-05,2.5817918144964225e-06,6.430781408336575e-07,3.251776731650309e-06,1.0,2769.3154296875,305.9107971191406,8.940956115722656
angular-Jacobi-PCG,128,16,256,ID,48,0.8611704376528427,4.548283335736869e-06,0.00021911459589316255,4.973548158204721e-06,8.038493882385941e-07,5.076860136436305e-06,1.0,9666.582397460938,344.0530242919922,12.23751974105835
angular-Jacobi-PCG,128,16,256,OOD,120,0.7021694928823367,4.4415067710209165e-06,4.098009261118326e-05,1.625089277013103e-06,5.787696418716829e-07,2.5217433697359107e-06,1.0,2542.6280517578125,303.19329833984375,6.921817779541016
angular-Jacobi-PCG,128,24,576,All,168,0.7779587233245516,6.459327182927241e-06,0.00019085370152942542,4.74533444665732e-06,7.990842576416093e-07,4.687153918325748e-06,1.0,6717.5966796875,482.4974822998047,13.182094097137451
angular-Jacobi-PCG,128,24,576,ID,48,0.8715532522193148,6.401713951239192e-06,0.00046984091439599427,9.164180184484394e-06,9.031221690491975e-07,7.657132982785697e-06,1.0,23377.8388671875,379.1991729736328,23.75814914703369
angular-Jacobi-PCG,128,24,576,OOD,120,0.7405209117666464,6.48237247560246e-06,7.925881638279784e-05,2.9777961515264905e-06,7.57469093078574e-07,3.4991622925417685e-06,1.0,5944.91455078125,497.80418395996094,10.465494632720947
angular-Jacobi-PCG,128,32,1024,All,168,0.7901122493580227,9.544315223105773e-06,0.00028489403089654243,6.677706984365137e-06,9.628568804487259e-07,6.6523687255512634e-06,1.0,11775.0068359375,703.0361938476562,17.83157253265381
angular-Jacobi-PCG,128,32,1024,ID,48,0.895098417184028,9.99175541949171e-06,0.0006857278362985625,1.2503075197400904e-05,1.092080922878343e-06,1.0789225295108432e-05,1.0,45013.458984375,813.7328186035156,27.142197608947754
angular-Jacobi-PCG,128,32,1024,OOD,120,0.7481177822276207,9.365339144551399e-06,0.00012456050873573438,4.3475596991508304e-06,9.11167263476879e-07,4.997626097728395e-06,1.0,10494.00244140625,578.3014221191406,15.21687126159668
angular-Jacobi-PCG,128,48,2304,All,168,0.803695676973502,1.7270243639749034e-05,0.0005668647465989668,1.148538607475573e-05,1.381091763957578e-06,1.4286251390179435e-05,1.0,26624.3369140625,1010.5305786132812,24.27671718597412
angular-Jacobi-PCG,128,48,2304,ID,48,0.8954116274530612,2.1618621815377992e-05,0.001378574561689023,2.1786927286863527e-05,1.973306513747275e-06,2.618518062528589e-05,1.0,93973.1376953125,1212.7097778320312,31.39683437347412
angular-Jacobi-PCG,128,48,2304,OOD,120,0.7670092967816783,1.553089236949745e-05,0.00024218082056294443,7.364769589912612e-06,1.1442058640416993e-06,9.526679696136852e-06,1.0,24020.501953125,958.4217834472656,20.546497344970703
block-Jacobi-PCG,1,8,64,All,168,0.568501262732091,0.7161698061085883,1.4283049585563796,0.2878932756859631,0.3007498043811037,0.2374113628285981,0.1576393914763771,445.6859893798828,128.64148712158203,2.83957302570343
block-Jacobi-PCG,1,8,64,ID,48,0.7908761188262713,0.6050443965941668,1.885896025846402,0.24334066578497485,0.2779448122406999,0.18163381563499567,0.13926976754252485,1829.6270751953125,207.49166107177734,7.0693464279174805
block-Jacobi-PCG,1,8,64,OOD,120,0.4795513202944189,0.7606199699143569,1.2452685316403707,0.3057143196463585,0.3098718012372652,0.25972238170603906,0.164987241049918,406.63999938964844,120.67012405395508,2.4918335676193237
block-Jacobi-PCG,1,12,144,All,168,0.666842313099137,0.880793840047859,2.491546242719605,0.348227421531365,0.3594783989801293,0.21572954637841096,0.11193361067922693,1489.9290771484375,309.69403076171875,4.4191741943359375
block-Jacobi-PCG,1,12,144,ID,48,0.805394498362051,0.8406209734578928,3.661162053545316,0.32537426892668003,0.35228327848017216,0.1843550670892,0.06672512639003492,5079.3985595703125,583.3042297363281,5.63798451423645
block-Jacobi-PCG,1,12,144,OOD,120,0.6114214389939715,0.8968629866838456,2.0236999183893203,0.357368682573239,0.36235644718011223,0.22827933809409537,0.13001700439490374,1234.2193603515625,269.0361633300781,4.1811017990112305
block-Jacobi-PCG,1,16,256,All,168,0.6200983879042017,0.9520836738603455,3.0638533312649954,0.40099284514075234,0.40722109838610604,0.21179900721957282,0.11890336217281094,2769.3154296875,708.7413940429688,3.841527581214905
block-Jacobi-PCG,1,16,256,ID,48,0.7819580122429536,0.9639675716559092,4.27281121412913,0.4143104727069537,0.4130027846743663,0.19033636882280305,0.07174744778118713,9666.582397460938,1425.7290649414062,4.08759331703186
