seed,scenario,category,method,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,score_correlation,mean_relative_residual,covariance_relative_residual,balanced_brier,balanced_nll,balanced_ece,uncertainty_error_auc,certificate,predicted_lower,true_lower,predicted_upper,true_upper,boundary_residual
17,four obstacles,ID,global-safe-HB,2,0.9870879231731429,0.7902058227875279,0.4666666666666667,0.07009349018335342,0.5,0.9880570361720828,0.49888724088668823,0.5769437551498413,0.0862797275185585,0.9209461212158203,0.08955659717321396,0.717553955220532,0.0,0.000943347520660609,0.00010222929995507002,0.999714732170105,0.690861701965332,2.3976720058271894e-06
17,four obstacles,ID,global-safe-HB,3,0.9744313725490196,0.6996023162258378,0.4126984126984127,0.033186860382556915,0.44680851063829785,0.9792662004926956,0.5777280926704407,0.6434138417243958,0.10106267035007477,1.0980029106140137,0.10425061732530594,0.6933182263596276,0.0,0.0009544939966872334,0.00010394827404525131,0.9997156858444214,0.6706397533416748,9.398891052114777e-07
17,four obstacles,ID,population-safe-HB,0,0.9735078312402992,0.7378127036747617,0.4307692307692308,0.018043935298919678,0.4339622641509434,0.9915030696549016,0.4592683017253876,0.5526964068412781,0.08157522231340408,1.0016340017318726,0.08363568037748337,0.5960716031280547,0.0,0.001002512639388442,0.00028355736867524683,0.9997199773788452,0.6439462304115295,1.1548655720616807e-06
17,four obstacles,ID,population-safe-HB,1,0.9846197262593481,0.8246197565477619,0.55,0.04574458301067352,0.49019607843137253,0.9936701313002456,0.44599810242652893,0.5412434935569763,0.06209629029035568,0.6930036544799805,0.06538715213537216,0.7072845240728451,0.0,0.001010038424283266,0.00026648823404684663,0.9997202157974243,0.6667438745498657,1.2605930805875687e-06
17,four obstacles,ID,population-safe-HB,2,0.9820441431626518,0.7457859798445448,0.41935483870967744,0.07084030658006668,0.4666666666666667,0.9938401799554256,0.42188671231269836,0.5061079859733582,0.08336792141199112,1.0246762037277222,0.08583790063858032,0.6121308953192496,0.0,0.0010099329520016909,0.00030567796784453094,0.9997200965881348,0.6860167384147644,2.3976720058271894e-06
17,four obstacles,ID,population-safe-HB,3,0.9852156862745098,0.7947229630114061,0.5084745762711864,0.005540493410080671,0.5111111111111111,0.989139807628097,0.4390452206134796,0.42740580439567566,0.09067008644342422,1.0325241088867188,0.09329838305711746,0.6639429213532178,0.0,0.0010132761672139168,0.00027999799931421876,0.999720573425293,0.6605404615402222,9.398891052114777e-07
17,four obstacles,ID,spectrum-HB,0,0.8455975730210245,0.5190685203765726,0.25675675675675674,0.15274158120155334,0.3103448275862069,0.9258517026038886,3.7438580989837646,8.699848175048828,0.21102339029312134,1.1023828983306885,0.23714762926101685,0.857845933836897,0.0,0.001002512639388442,0.00028355736867524683,0.9997199773788452,0.6439462304115295,1.1548655720616807e-06
17,four obstacles,ID,spectrum-HB,1,0.8028785099477918,0.19805995975788065,0.14814814814814814,0.0962718278169632,0.15151515151515152,0.8926365991692213,4.185599327087402,9.13319206237793,0.2427350878715515,1.1057909727096558,0.2350860834121704,0.8392844804422095,0.0,0.001010038424283266,0.00026648823404684663,0.9997202157974243,0.6667438745498657,1.2605930805875687e-06
17,four obstacles,ID,spectrum-HB,2,0.8090626639228504,0.30634828823057003,0.2222222222222222,0.08451486378908157,0.2,0.9025138569220008,3.857023239135742,8.480405807495117,0.2671937644481659,1.1936721801757812,0.3059476613998413,0.8811566009373066,0.0,0.0010099329520016909,0.00030567796784453094,0.9997200965881348,0.6860167384147644,2.3976720058271894e-06
17,four obstacles,ID,spectrum-HB,3,0.785843137254902,0.3606201944986842,0.18666666666666668,0.16358447074890137,0.21428571428571427,0.8863207725101018,4.0238938331604,8.955379486083984,0.2781407833099365,1.333828330039978,0.286548912525177,0.831124590668337,0.0,0.0010132761672139168,0.00027999799931421876,0.999720573425293,0.6605404615402222,9.398891052114777e-07
17,four obstacles,ID,population-PCG,0,0.9747424862424158,0.7130485322839801,0.4307692307692308,0.04224555939435959,0.4339622641509434,0.9999949638020512,0.11120390146970749,0.007031300570815802,0.11979865282773972,1.485845685005188,0.12250597029924393,0.5845624475192582,0.0,0.001002512639388442,0.00028355736867524683,0.9997199773788452,0.6439462304115295,1.1548655720616807e-06
17,four obstacles,ID,population-PCG,1,0.9866657259771413,0.8483635669834706,0.5245901639344263,0.05572064593434334,0.5833333333333334,0.9999935921922251,0.109494648873806,0.005684091243892908,0.11144891381263733,1.3781124353408813,0.11408719420433044,0.5799297637946794,0.0,0.001010038424283266,0.00026648823404684663,0.9997202157974243,0.6667438745498657,1.2605930805875687e-06
17,four obstacles,ID,population-PCG,2,0.9831739498850018,0.7622199008602908,0.4666666666666667,0.06455560773611069,0.5,0.9999972847948594,0.09714416414499283,0.003309836843982339,0.11972017586231232,1.5035771131515503,0.1228959709405899,0.5752672101449277,0.0,0.0010099329520016909,0.00030567796784453094,0.9997200965881348,0.6860167384147644,2.3976720058271894e-06
17,four obstacles,ID,population-PCG,3,0.9831764705882353,0.7986378740390067,0.43548387096774194,0.039036694914102554,0.5111111111111111,0.9999950493918714,0.1738685965538025,0.008679251186549664,0.10702726244926453,1.3089349269866943,0.10952243208885193,0.5983935742971888,0.0,0.0010132761672139168,0.00027999799931421876,0.999720573425293,0.6605404615402222,9.398891052114777e-07
17,four obstacles,ID,exact,0,0.9747777620996191,0.7126147385406422,0.4307692307692308,0.037152037024497986,0.46153846153846156,1.0,3.714702688739635e-05,1.4269468238126137e-06,0.1196562647819519,1.4857532978057861,0.12234888970851898,0.5845715746047973,nan,nan,nan,nan,nan,1.1548655720616807e-06
17,four obstacles,ID,exact,1,0.9866657259771413,0.8485884823089005,0.5245901639344263,0.05572064593434334,0.5833333333333334,1.0,3.5844957892550156e-05,1.495351853009197e-06,0.1114322766661644,1.3767088651657104,0.11401161551475525,0.5799490065906576,nan,nan,nan,nan,nan,1.2605930805875687e-06
17,four obstacles,ID,exact,2,0.9830932494048339,0.761132975266323,0.4666666666666667,0.06455560773611069,0.5,1.0,3.416167601244524e-05,1.4147599358693697e-06,0.1193932592868805,1.500436782836914,0.12252457439899445,0.5747979233154215,nan,nan,nan,nan,nan,2.3976720058271894e-06
17,four obstacles,ID,exact,3,0.9827058823529412,0.7922684414944221,0.43548387096774194,0.039036694914102554,0.5111111111111111,1.0,4.7085239202715456e-05,1.5276175417966442e-06,0.1068618968129158,1.3059544563293457,0.10939500480890274,0.6043006979373805,nan,nan,nan,nan,nan,9.398891052114777e-07
17,six obstacles,OOD count,learned-Richardson,0,0.8840599455040872,0.5022221733366686,0.36363636363636365,0.20834895968437195,0.35135135135135137,0.22697770740691944,0.4153326153755188,0.06678150594234467,0.2634877562522888,0.742250919342041,0.3076813519001007,0.3411673641590963,1.0,7.002837810432538e-05,8.123982115648687e-05,0.9999152421951294,0.6466522812843323,1.2020271924484405e-06
17,six obstacles,OOD count,learned-Richardson,1,0.7988125262715426,0.38623310892794643,0.2891566265060241,0.14820560812950134,0.3,0.14548224275842436,0.4105963706970215,0.06867474317550659,0.27307406067848206,0.7661432027816772,0.2690965533256531,0.3638288306698818,1.0,6.938467413419858e-05,7.528629794251174e-05,0.9999139308929443,0.6311936378479004,4.381784947327105e-06
17,six obstacles,OOD count,learned-Richardson,2,0.9034110993283846,0.4837139051083515,0.3835616438356164,0.09512671083211899,0.35294117647058826,0.1722664642407464,0.42792922258377075,0.06730705499649048,0.26473769545555115,0.7415804862976074,0.32058268785476685,0.33907505441646735,1.0,7.083852688083425e-05,7.370879757218063e-05,0.9999091625213623,0.6629747748374939,1.3196528243497596e-06
17,six obstacles,OOD count,learned-Richardson,3,0.83932324506095,0.33579439206484907,0.2891566265060241,0.19494843482971191,0.3,0.09398354375734069,0.42624950408935547,0.06535185873508453,0.2582522928714752,0.728336751461029,0.27473777532577515,0.3571686906761612,1.0,7.269185152836144e-05,7.552021997980773e-05,0.9999128580093384,0.6397119164466858,1.153631728811888e-06
17,six obstacles,OOD count,learned-HB,0,0.9711171662125341,0.7398831058693834,0.5671641791044776,0.02410821244120598,0.5625,0.9883592804118354,0.23973535001277924,0.09801675379276276,0.12601572275161743,0.9538991451263428,0.13146287202835083,0.9193678986548257,0.0,0.0010219039395451546,0.00035724209737963974,0.9997203350067139,0.6171602010726929,1.2020271924484405e-06
17,six obstacles,OOD count,learned-HB,1,0.9389186633039093,0.6520039085671664,0.40789473684210525,0.03271323814988136,0.40540540540540543,0.9904904957427582,0.24061742424964905,0.11036769300699234,0.12813594937324524,0.8560835123062134,0.12615235149860382,0.8931385869565218,0.0,0.0010127747664228082,0.000318797305226326,0.9997203350067139,0.5949195027351379,4.381784947327105e-06
17,six obstacles,OOD count,learned-HB,2,0.971898197242842,0.7516460200690442,0.5303030303030303,0.06842409074306488,0.5333333333333333,0.992743784974294,0.2611156105995178,0.11621470749378204,0.12521237134933472,0.7723966240882874,0.1310916692018509,0.9357443849995337,0.0,0.0010090649593621492,0.00029471697052940726,0.9997199773788452,0.6663355827331543,1.3196528243497596e-06
17,six obstacles,OOD count,learned-HB,3,0.9747005044136192,0.7940829248028592,0.4861111111111111,0.025660164654254913,0.5072463768115942,0.9909832042394532,0.2726910710334778,0.1458350419998169,0.12515588104724884,0.7897601127624512,0.1327439844608307,0.9304965753424657,0.0,0.0010123116662725806,0.00030805374262854457,0.9997202157974243,0.6811462640762329,1.153631728811888e-06
17,six obstacles,OOD count,learned-Chebyshev,0,0.9743051771117166,0.7612256208192125,0.5671641791044776,0.0245093684643507,0.5384615384615384,0.9869747909654807,0.2348875105381012,0.024746358394622803,0.12221775203943253,0.8961166739463806,0.1275528371334076,0.9230552977295443,1.0,0.00013888324610888958,0.000410820241086185,0.99969881772995,0.6139587759971619,1.2020271924484405e-06
17,six obstacles,OOD count,learned-Chebyshev,1,0.9407839428331232,0.6575999560777805,0.38961038961038963,0.025556454434990883,0.40540540540540543,0.9900669589267272,0.23437373340129852,0.023505941033363342,0.12403856217861176,0.8379096388816833,0.12557251751422882,0.8956837907576823,1.0,0.00013319887511897832,0.00036498779081739485,0.99969881772995,0.6122497320175171,4.381784947327105e-06
17,six obstacles,OOD count,learned-Chebyshev,2,0.973400494874514,0.7552596420521712,0.5303030303030303,0.07805076241493225,0.5081967213114754,0.9919421399523218,0.25901952385902405,0.026982180774211884,0.1223100945353508,0.7333965301513672,0.12874889373779297,0.9455296416715735,1.0,0.00013456241867970675,0.0003357963578309864,0.9996986985206604,0.6907704472541809,1.3196528243497596e-06
17,six obstacles,OOD count,learned-Chebyshev,3,0.971653005464481,0.783015302419589,0.4861111111111111,0.026973340660333633,0.5072463768115942,0.9903853275015031,0.2699967622756958,0.025200922042131424,0.11908232420682907,0.734107255935669,0.12627872824668884,0.9304758107389687,1.0,0.00013174954801797867,0.00034310115734115243,0.999699056148529,0.7075056433677673,1.153631728811888e-06
17,six obstacles,OOD count,global-safe-HB,0,0.9556403269754769,0.6684133522794281,0.4383561643835616,0.028988176956772804,0.4492753623188406,0.975165180812816,0.4859914481639862,0.5036824345588684,0.15935492515563965,1.8227638006210327,0.16400331258773804,0.6574567395264117,0.0,0.0009611995192244649,0.00012655966565944254,0.9997152090072632,0.6413578987121582,1.2020271924484405e-06
17,six obstacles,OOD count,global-safe-HB,1,0.9514764606977723,0.6954360644243671,0.40789473684210525,0.03348216786980629,0.4246575342465753,0.9823410739605887,0.4579506814479828,0.4902803599834442,0.16369087994098663,1.8216174840927124,0.16909834742546082,0.673462325469427,0.0,0.0009538207668811083,0.00011677987640723586,0.9997149705886841,0.6151518821716309,4.381784947327105e-06
17,six obstacles,OOD count,global-safe-HB,2,0.9670083657358313,0.6466455669999975,0.5303030303030303,0.07840722799301147,0.559322033898305,0.9866193684335036,0.49607571959495544,0.578779935836792,0.1591048687696457,1.7984908819198608,0.16292589902877808,0.6901385743349584,0.0,0.0009383480064570904,0.00011159528366988525,0.9997138977050781,0.6470867991447449,1.3196528243497596e-06
17,six obstacles,OOD count,global-safe-HB,3,0.9763293400588482,0.7961209628575948,0.5507246376811594,0.02294374257326126,0.5294117647058824,0.9851065218858722,0.4204430878162384,0.43523162603378296,0.16407740116119385,1.925249695777893,0.16961970925331116,0.6616124619719995,0.0,0.0009472911478951573,0.00011632803943939507,0.9997142553329468,0.620124340057373,1.153631728811888e-06
17,six obstacles,OOD count,population-safe-HB,0,0.9621798365122616,0.66187120193401,0.4583333333333333,0.03146902471780777,0.42857142857142855,0.9927021774537026,0.4192414879798889,0.4535796344280243,0.12919044494628906,1.4584941864013672,0.13208387792110443,0.6885899004018872,0.0,0.0010219039395451546,0.00035724209737963974,0.9997203350067139,0.6171602010726929,1.2020271924484405e-06
17,six obstacles,OOD count,population-safe-HB,1,0.9392076502732241,0.6393381161156262,0.40789473684210525,0.020999033004045486,0.38666666666666666,0.991476260720506,0.4689706861972809,0.49586257338523865,0.13692736625671387,1.4388909339904785,0.14142176508903503,0.6918172337485056,0.0,0.0010127747664228082,0.000318797305226326,0.9997203350067139,0.5949195027351379,4.381784947327105e-06
17,six obstacles,OOD count,population-safe-HB,2,0.9679509838576646,0.7570434752497982,0.4852941176470588,0.059014543890953064,0.5081967213114754,0.9932503368868191,0.4504145383834839,0.5178882479667664,0.13440704345703125,1.4024269580841064,0.13856491446495056,0.7337907318376068,0.0,0.0010090649593621492,0.00029471697052940726,0.9997199773788452,0.6663355827331543,1.3196528243497596e-06
17,six obstacles,OOD count,population-safe-HB,3,0.978588692728037,0.80285468750007,0.5507246376811594,0.012295646592974663,0.5294117647058824,0.9939882148735142,0.4962499439716339,0.6517819762229919,0.14080576598644257,1.5859050750732422,0.1439945548772812,0.6887788641564385,0.0,0.0010123116662725806,0.00030805374262854457,0.9997202157974243,0.6811462640762329,1.153631728811888e-06
17,six obstacles,OOD count,spectrum-HB,0,0.8485831062670299,0.3360415920470889,0.1797752808988764,0.09024979919195175,0.16279069767441862,0.9342929088755961,3.230100154876709,6.156330108642578,0.24788963794708252,1.8353644609451294,0.24427898228168488,0.7688124804748516,0.0,0.0010219039395451546,0.00035724209737963974,0.9997203350067139,0.6171602010726929,1.2020271924484405e-06
17,six obstacles,OOD count,spectrum-HB,1,0.7716740226986128,0.2888661120185447,0.20224719101123595,0.17739790678024292,0.19540229885057472,0.9085331957384569,3.6010234355926514,6.628525733947754,0.2641894221305847,1.9674617052078247,0.23668010532855988,0.7238507770129329,0.0,0.0010127747664228082,0.000318797305226326,0.9997203350067139,0.5949195027351379,4.381784947327105e-06
17,six obstacles,OOD count,spectrum-HB,2,0.7505302226935313,0.19728323813439083,0.16091954022988506,0.19013914465904236,0.16455696202531644,0.8846033120143012,4.310805797576904,7.948337554931641,0.29323849081993103,1.6216964721679688,0.2969169616699219,0.7336016373762618,0.0,0.0010090649593621492,0.00029471697052940726,0.9997199773788452,0.6663355827331543,1.3196528243497596e-06
17,six obstacles,OOD count,spectrum-HB,3,0.7523644388398487,0.299650539233147,0.17582417582417584,0.19215168058872223,0.18181818181818182,0.8830057424750383,4.301708698272705,7.937345504760742,0.29470518231391907,1.7436355352401733,0.2803177535533905,0.7326669641919562,0.0,0.0010123116662725806,0.00030805374262854457,0.9997202157974243,0.6811462640762329,1.153631728811888e-06
17,six obstacles,OOD count,population-PCG,0,0.9618528610354222,0.7062657440161209,0.4788732394366197,0.04534298554062843,0.47058823529411764,0.9999960890797758,0.06885135918855667,0.0024617614690214396,0.17099419236183167,2.163140058517456,0.175007626414299,0.5612645004734848,0.0,0.0010219039395451546,0.00035724209737963974,0.9997203350067139,0.6171602010726929,1.2020271924484405e-06
17,six obstacles,OOD count,population-PCG,1,0.9378415300546448,0.6238672132884117,0.4266666666666667,0.02807403914630413,0.40540540540540543,0.999989319839251,0.07474964112043381,0.006850820034742355,0.1891585737466812,2.3476414680480957,0.19240638613700867,0.5664305979072186,0.0,0.0010127747664228082,0.000318797305226326,0.9997203350067139,0.5949195027351379,4.381784947327105e-06
17,six obstacles,OOD count,population-PCG,2,0.9700129609991752,0.7828381347719298,0.4852941176470588,0.036201708018779755,0.559322033898305,0.9999691283342212,0.11575256288051605,0.00686910143122077,0.1818627268075943,2.3338279724121094,0.18513301014900208,0.541149652695641,0.0,0.0010090649593621492,0.00029471697052940726,0.9997199773788452,0.6663355827331543,1.3196528243497596e-06
17,six obstacles,OOD count,population-PCG,3,0.9746479613282892,0.7858182339469435,0.5285714285714286,0.062352485954761505,0.5072463768115942,0.9999860626649099,0.18266725540161133,0.006287779659032822,0.17979645729064941,2.250965118408203,0.18343326449394226,0.5537891465455416,0.0,0.0010123116662725806,0.00030805374262854457,0.9997202157974243,0.6811462640762329,1.153631728811888e-06
17,six obstacles,OOD count,exact,0,0.9617983651226159,0.7056966517337738,0.4788732394366197,0.04534298554062843,0.4492753623188406,1.0,3.047940117539838e-05,1.3897605413148995e-06,0.1709260791540146,2.159229278564453,0.17494800686836243,0.5631584398674242,nan,nan,nan,nan,nan,1.2020271924484405e-06
17,six obstacles,OOD count,exact,1,0.9377101723413198,0.6220712562196302,0.4266666666666667,0.02807403914630413,0.40540540540540543,1.0,3.0913957743905485e-05,1.4112459894022322e-06,0.1891840100288391,2.3471925258636475,0.19248506426811218,0.561982709750567,nan,nan,nan,nan,nan,4.381784947327105e-06
17,six obstacles,OOD count,exact,2,0.970484270060092,0.7901576881653462,0.4852941176470588,0.036201708018779755,0.559322033898305,1.0,3.65753257938195e-05,1.5158389032876585e-06,0.18234103918075562,2.345829725265503,0.18560504913330078,0.534925576069844,nan,nan,nan,nan,nan,1.3196528243497596e-06
17,six obstacles,OOD count,exact,3,0.975042034468264,0.7898471798414017,0.5507246376811594,0.055168069899082184,0.5072463768115942,1.0,3.1517516617896035e-05,1.3792805475532077e-06,0.18030835688114166,2.2580933570861816,0.18393400311470032,0.5614930105202479,nan,nan,nan,nan,nan,1.153631728811888e-06
17,three stars,OOD shape,learned-Richardson,0,0.9539607843137256,0.7449724459548139,0.4126984126984127,0.14514832198619843,0.5454545454545454,0.022249193542519613,0.556490957736969,0.07283329963684082,0.22637172043323517,0.6291800737380981,0.32306233048439026,0.4134365470326061,1.0,5.969396443106234e-05,6.863737507956102e-05,0.9999172687530518,0.7016327381134033,1.7995433836404118e-06
17,three stars,OOD shape,learned-Richardson,1,0.9560467806194577,0.688609014062344,0.34375,0.31124168634414673,0.4090909090909091,0.03784821516289597,0.562664270401001,0.07412053644657135,0.22898221015930176,0.6352089643478394,0.3181843161582947,0.4145717570415788,1.0,5.955064989393577e-05,6.2555969634559e-05,0.9999133348464966,0.7129417657852173,1.6579107295910944e-06
17,three stars,OOD shape,learned-Richardson,2,0.9679074206633261,0.6879801226782204,0.2833333333333333,0.15659628808498383,0.41935483870967744,-0.07292895008860126,0.5733807682991028,0.07370749861001968,0.21552430093288422,0.6028323173522949,0.3086809813976288,0.5319434931506849,1.0,5.545918975258246e-05,5.6214590586023405e-05,0.9999130964279175,0.7237297296524048,1.5383952813863289e-06
17,three stars,OOD shape,learned-Richardson,3,0.913921568627451,0.48086130391427595,0.2535211267605634,0.16395607590675354,0.3076923076923077,-0.049429563640645525,0.5644137859344482,0.07062593102455139,0.23385223746299744,0.6511098742485046,0.296720415353775,0.36436238180424224,1.0,5.61120396014303e-05,5.760790008935146e-05,0.9999161958694458,0.6997575163841248,1.598561198079551e-06
17,three stars,OOD shape,learned-HB,0,0.9923529411764707,0.8973814760988366,0.5344827586206896,0.02666311524808407,0.7,0.9856115821550875,0.276226669549942,0.12297555804252625,0.05701041966676712,0.3490162789821625,0.05998217687010765,0.9679168894660453,0.0,0.0010217938106507063,0.000315565790515393,0.999720573425293,0.6942686438560486,1.7995433836404118e-06
17,three stars,OOD shape,learned-HB,1,0.9876194148138627,0.7516264928962677,0.4827586206896552,0.013248329050838947,0.55,0.9862120254405617,0.30101633071899414,0.10202392935752869,0.05485253781080246,0.4143502712249756,0.05789944902062416,0.9259639479427693,0.0,0.0010110069997608662,0.00029752307455055416,0.9997199773788452,0.7074081301689148,1.6579107295910944e-06
17,three stars,OOD shape,learned-HB,2,0.9917680744452398,0.8534364812756909,0.375,0.03345276787877083,0.5714285714285714,0.9806716772348698,0.30622273683547974,0.1276269257068634,0.05217010900378227,0.4153119623661041,0.05583897978067398,0.9559622176317718,0.0,0.0010098896455019712,0.000273861427558586,0.9997200965881348,0.6888936161994934,1.5383952813863289e-06
17,three stars,OOD shape,learned-HB,3,0.9888235294117647,0.7894978635862582,0.5344827586206896,0.015395495109260082,0.6190476190476191,0.9910721561084921,0.31887272000312805,0.11647840589284897,0.058567631989717484,0.4019019603729248,0.06317448616027832,0.9550955905026209,0.0,0.00101596605964005,0.0002708285755943507,0.9997206926345825,0.6579853892326355,1.598561198079551e-06
17,three stars,OOD shape,learned-Chebyshev,0,0.9924313725490196,0.8958167940064492,0.5344827586206896,0.02078879438340664,0.6585365853658537,0.9867717466160528,0.2610987424850464,0.025838062167167664,0.05043581873178482,0.29011237621307373,0.05318325012922287,0.9608116888818644,1.0,0.0001434751320630312,0.00040715179056860507,0.9996985793113708,0.7003278732299805,1.7995433836404118e-06
17,three stars,OOD shape,learned-Chebyshev,1,0.9868483057019235,0.7500973907130944,0.4827586206896552,0.004708519205451012,0.5121951219512195,0.987147269616957,0.2939079999923706,0.028340736404061317,0.049516916275024414,0.3592788875102997,0.05065266042947769,0.9391025641025642,1.0,0.00014195172116160393,0.0003735013888217509,0.9996983408927917,0.689011812210083,1.6579107295910944e-06
17,three stars,OOD shape,learned-Chebyshev,2,0.9911715581006919,0.8512891691645563,0.375,0.02487465925514698,0.5714285714285714,0.982284539351045,0.2891498804092407,0.026318738237023354,0.047712020576000214,0.3611955940723419,0.050924867391586304,0.9580427834677127,1.0,0.00014265924983192235,0.00036508069024421275,0.9996984601020813,0.6638726592063904,1.5383952813863289e-06
17,three stars,OOD shape,learned-Chebyshev,3,0.9872156862745098,0.7749086581159284,0.5084745762711864,0.005033047404140234,0.5813953488372093,0.9916279168901518,0.3055078387260437,0.027382103726267815,0.05290866643190384,0.34910398721694946,0.0566374696791172,0.955970714466044,1.0,0.00013732758816331625,0.00034520658664405346,0.9996986985206604,0.6772974133491516,1.598561198079551e-06
17,three stars,OOD shape,global-safe-HB,0,0.9916078431372549,0.8895654874802156,0.5344827586206896,0.016963092610239983,0.7,0.9816552570236832,0.45588934421539307,0.4896550476551056,0.07186891883611679,0.7905871272087097,0.07441486418247223,0.7517936632626341,0.0,0.0009552764822728932,0.00010735408432083204,0.9997158050537109,0.6977934241294861,1.7995433836404118e-06
17,three stars,OOD shape,global-safe-HB,1,0.9785374630510217,0.6204240407487019,0.4098360655737705,0.022981800138950348,0.4090909090909091,0.9843182907190122,0.5279074907302856,0.6568360924720764,0.06642118096351624,0.7513213753700256,0.0686764195561409,0.6778010635416222,0.0,0.0009358420502394438,9.834040247369558e-05,0.9997145533561707,0.7103406190872192,1.6579107295910944e-06
17,three stars,OOD shape,global-safe-HB,2,0.9869362920544024,0.7980559800029159,0.3275862068965517,0.0616782121360302,0.5172413793103449,0.9772484896622802,0.5495036840438843,0.6762092113494873,0.06254369020462036,0.6867389678955078,0.0661470890045166,0.6989410197068519,0.0,0.0009308595326729119,8.858089859131724e-05,0.9997146725654602,0.7221806645393372,1.5383952813863289e-06
17,three stars,OOD shape,global-safe-HB,3,0.9855294117647059,0.7498128930435135,0.5084745762711864,0.017119726166129112,0.5813953488372093,0.9884240972843696,0.5174800157546997,0.621903657913208,0.07043186575174332,0.7854723930358887,0.07298364490270615,0.691083927964662,0.0,0.0009462940506637096,9.146778756985441e-05,0.9997156858444214,0.6868754029273987,1.598561198079551e-06
17,three stars,OOD shape,population-safe-HB,0,0.9908627450980392,0.8719854410548037,0.5344827586206896,0.039505500346422195,0.6190476190476191,0.9901817201560447,0.4467531740665436,0.5525298714637756,0.06404515355825424,0.6948179006576538,0.06545840948820114,0.7352976485241375,0.0,0.0010217938106507063,0.000315565790515393,0.999720573425293,0.6942686438560486,1.7995433836404118e-06
17,three stars,OOD shape,population-safe-HB,1,0.9863770723557383,0.723256943340201,0.4827586206896552,0.01831446774303913,0.5121951219512195,0.9900775751362697,0.44225218892097473,0.445711612701416,0.062374047935009,0.6957074999809265,0.06480798125267029,0.6955393349553933,0.0,0.0010110069997608662,0.00029752307455055416,0.9997199773788452,0.7074081301689148,1.6579107295910944e-06
17,three stars,OOD shape,population-safe-HB,2,0.9931400620376999,0.8665723939719018,0.4,0.03763340041041374,0.5714285714285714,0.9863032836936447,0.45653167366981506,0.5687729120254517,0.0584530271589756,0.6738640666007996,0.06144876033067703,0.6643077397471476,0.0,0.0010098896455019712,0.000273861427558586,0.9997200965881348,0.6888936161994934,1.5383952813863289e-06
17,three stars,OOD shape,population-safe-HB,3,0.9882745098039215,0.7659295318287724,0.5344827586206896,0.02031056210398674,0.5454545454545454,0.9943584882711944,0.44895029067993164,0.5307665467262268,0.06629695743322372,0.755428671836853,0.06969190388917923,0.6772763956141815,0.0,0.00101596605964005,0.0002708285755943507,0.9997206926345825,0.6579853892326355,1.598561198079551e-06
17,three stars,OOD shape,spectrum-HB,0,0.7896470588235294,0.319626813530898,0.1125,0.17832805216312408,0.15254237288135594,0.9024762644707888,3.6239802837371826,8.38053035736084,0.24635986983776093,1.0323071479797363,0.29730188846588135,0.9236397970022424,0.0,0.0010217938106507063,0.000315565790515393,0.999720573425293,0.6942686438560486,1.7995433836404118e-06
17,three stars,OOD shape,spectrum-HB,1,0.8192605920404403,0.32936910247013895,0.16216216216216217,0.1307668685913086,0.24,0.9006212512813367,3.798841714859009,9.082388877868652,0.2506037950515747,1.0453014373779297,0.2854923903942108,0.904079861111111,0.0,0.0010110069997608662,0.00029752307455055416,0.9997199773788452,0.7074081301689148,1.6579107295910944e-06
17,three stars,OOD shape,spectrum-HB,2,0.7821522309711285,0.06001697396771459,0.0,0.06898988038301468,0.0,0.9074023535783207,3.7937285900115967,9.622257232666016,0.23608356714248657,0.8433544635772705,0.2587164640426636,0.917958120881789,0.0,0.0010098896455019712,0.000273861427558586,0.9997200965881348,0.6888936161994934,1.5383952813863289e-06
17,three stars,OOD shape,spectrum-HB,3,0.7897647058823529,0.2226184036706677,0.1125,0.15378300845623016,0.15254237288135594,0.9022384433151147,3.936051368713379,9.122922897338867,0.27305474877357483,1.0978906154632568,0.2996329963207245,0.9002288329519451,0.0,0.00101596605964005,0.0002708285755943507,0.9997206926345825,0.6579853892326355,1.598561198079551e-06
17,three stars,OOD shape,population-PCG,0,0.9914509803921568,0.8810753875801642,0.5084745762711864,0.027974169701337814,0.6190476190476191,0.9999987531528475,0.04849603772163391,0.002150824060663581,0.09106138348579407,1.1437363624572754,0.09293253719806671,0.5712186476421233,0.0,0.0010217938106507063,0.000315565790515393,0.999720573425293,0.6942686438560486,1.7995433836404118e-06
17,three stars,OOD shape,population-PCG,1,0.9828642419569035,0.6716402385622053,0.4576271186440678,0.022919805720448494,0.4418604651162791,0.9999971700152085,0.062089260667562485,0.005779302679002285,0.08609049022197723,1.0528982877731323,0.08813542872667313,0.599898363420071,0.0,0.0010110069997608662,0.00029752307455055416,0.9997199773788452,0.7074081301689148,1.6579107295910944e-06
17,three stars,OOD shape,population-PCG,2,0.9924242424242424,0.8615151619497754,0.4,0.032573673874139786,0.5714285714285714,0.9999939029408442,0.12226661294698715,0.0045074825175106525,0.08516135066747665,1.0400255918502808,0.08701708167791367,0.5920238944156739,0.0,0.0010098896455019712,0.000273861427558586,0.9997200965881348,0.6888936161994934,1.5383952813863289e-06
17,three stars,OOD shape,population-PCG,3,0.9868235294117647,0.7635534096277833,0.5344827586206896,0.010012112557888031,0.5454545454545454,0.9999978110376424,0.05199691280722618,0.004126982297748327,0.08861394971609116,1.087700366973877,0.09098192304372787,0.6069450241992802,0.0,0.00101596605964005,0.0002708285755943507,0.9997206926345825,0.6579853892326355,1.598561198079551e-06
