seed,method,step,loss,ranking_loss,mean_relative_residual,covariance_relative_residual,endpoint_loss,spectral_condition,certificate_rate,gradient_norm,elapsed_seconds,wavenumber,count,noise,aperture,jitter,boundary_residual
17,heavy_ball,72,0.7444770932197571,0.28840774297714233,0.4962904453277588,0.15599586069583893,6.191350936889648,10075.7998046875,0.0,0.3494766354560852,1.858472085034009,10.0,2,0.10285562744530632,360.0,0.12910062133003608,2.399830918875523e-06
17,heavy_ball,84,0.5208863019943237,0.3755567669868469,0.2813091278076172,0.16557461023330688,1.1736717224121094,2254.10986328125,0.0,0.41824886202812195,2.168297825031914,8.0,4,0.18622790340185158,360.0,0.09211013222614697,6.0116326494608074e-06
17,heavy_ball,96,0.7802589535713196,0.2261212319135666,0.4878804087638855,0.32760339975357056,4.3730998039245605,8420.5087890625,0.0,1.5405964851379395,2.481471634004265,8.0,1,0.16151412773768498,360.0,0.046373653735229094,1.1821554153357283e-06
17,heavy_ball,108,0.6176558136940002,0.3364771604537964,0.3864023983478546,0.1312074065208435,3.4035303592681885,4452.11474609375,0.0,0.2054850161075592,2.789375160995405,8.0,3,0.12477542447825477,360.0,0.10574915370170827,3.2888929126784205e-06
17,heavy_ball,120,0.6378130316734314,0.3706156611442566,0.39491719007492065,0.11637649685144424,4.744997024536133,5415.89599609375,0.0,0.5061793327331543,3.099820180039387,8.0,4,0.10043033986904924,360.0,0.11232373017722803,6.920800387888448e-06
17,chebyshev,0,0.7811775207519531,0.5847148299217224,0.4572491943836212,0.03963392227888107,11.714750289916992,64521.06640625,0.0,0.3779021203517914,0.02998226002091542,6.0,3,0.06759612858146237,240.0,0.117226673386583,3.5492180359142367e-06
17,chebyshev,12,0.860590934753418,0.3686482012271881,0.679178774356842,0.05166526883840561,7.51184606552124,41315.3828125,0.0,0.5956840515136719,0.38613995898049325,10.0,1,0.0966426699269218,240.0,0.09457739977598834,5.65653976991598e-07
17,chebyshev,24,0.47884976863861084,0.46183109283447266,0.2867822051048279,0.030261622741818428,0.8219509124755859,4179.26513671875,0.0,0.2840959429740906,0.7474351319833659,6.0,4,0.19158586619283002,360.0,0.005184369934135613,2.9616169285873184e-06
17,chebyshev,36,0.912187933921814,0.5813397169113159,0.6686333417892456,0.03638680279254913,10.292963027954102,113365.0703125,0.0,0.5176531672477722,1.1074593989760615,6.0,2,0.04157254190036672,360.0,0.06901297266581805,1.1231637699893326e-06
17,chebyshev,48,0.5099166631698608,0.36993759870529175,0.35197147727012634,0.029476739466190338,0.17142608761787415,3348.03173828125,1.0,0.33785489201545715,1.4624596239882521,8.0,3,0.16985666468734612,360.0,0.13190514754744417,2.092594058922259e-06
17,chebyshev,60,0.5746439099311829,0.3122272193431854,0.4312710762023926,0.027214739471673965,0.3625500798225403,5876.859375,1.0,0.269453227519989,1.8258468629792333,10.0,3,0.10293261811257838,360.0,0.04318149236305712,1.2301696870054002e-06
17,chebyshev,72,0.5535423159599304,0.3579214811325073,0.3948807120323181,0.026666855439543724,0.816328763961792,4973.7509765625,1.0,0.1497548520565033,2.187844739004504,10.0,4,0.09830434324709723,360.0,0.14192232663001014,2.6053967303596437e-06
17,chebyshev,84,0.561580240726471,0.32402503490448,0.408052533864975,0.03777807950973511,0.7693340182304382,4071.270263671875,1.0,0.30217427015304565,2.544161116995383,8.0,2,0.1650596214801247,240.0,0.10429507212852837,1.7568950170243625e-06
17,chebyshev,96,0.7876956462860107,0.30093109607696533,0.6897820234298706,0.07200810313224792,0.005991762969642878,25639.900390625,0.375,0.4389254152774811,2.8995607999968342,6.0,1,0.08602624575924217,360.0,0.05029262157395231,5.114142140882905e-07
17,chebyshev,108,0.4444052278995514,0.35236966609954834,0.2711622714996338,0.025485554710030556,1.574894666671753,1511.11181640625,1.0,0.12827271223068237,3.262215460999869,10.0,4,0.1614829404479018,360.0,0.09181350690009625,1.953907030838309e-06
17,chebyshev,120,0.43322280049324036,0.3720901310443878,0.25676482915878296,0.0286994818598032,1.1481513977050781,1590.4400634765625,1.0,0.2959781587123871,3.6211736199911684,6.0,4,0.1731519637318718,360.0,0.0024527046424580256,2.184104232583195e-06
