time,mode,rate,z,ntk_eigenvalue
21.10157367668097,4,0.23083198494515414,1.3043331019320041e-05,5.2173324077280165e-05
21.10157367668097,5,0.16,2.926037247565025e-06,1.17041489902601e-05
21.280400572246066,0,1.0,0.9943041483860028,3.977216593544011
21.280400572246066,1,0.6931448431551464,0.186254687890474,0.745018751561896
21.280400572246066,2,0.48044977359257246,0.002740398438632931,0.010961593754531724
21.280400572246066,3,0.33302128296074923,0.0001195676600713123,0.0004782706402852492
21.280400572246066,4,0.23083198494515414,1.3592980993599319e-05,5.4371923974397276e-05
21.280400572246066,5,0.16,3.0109655403687626e-06,1.204386216147505e-05
21.459227467811157,0,1.0,0.9952323937023871,3.9809295748095486
21.459227467811157,1,0.6931448431551464,0.20361329082477544,0.8144531632991018
21.459227467811157,2,0.48044977359257246,0.002984729349436613,0.011938917397746452
21.459227467811157,3,0.33302128296074923,0.00012690179697998207,0.0005076071879199283
21.459227467811157,4,0.23083198494515414,1.4165791965050767e-05,5.666316786020307e-05
21.459227467811157,5,0.16,3.098358830925926e-06,1.2393435323703703e-05
21.638054363376252,0,1.0,0.9960099711704299,3.9840398846817195
21.638054363376252,1,0.6931448431551464,0.221881527322931,0.887526109291724
21.638054363376252,2,0.48044977359257246,0.0032506962988204154,0.013002785195281662
21.638054363376252,3,0.33302128296074923,0.00013468561904550713,0.0005387424761820285
21.638054363376252,4,0.23083198494515414,1.4762739762977252e-05,5.905095905190901e-05
21.638054363376252,5,0.16,3.188288661651502e-06,1.2753154646606008e-05
21.816881258941343,0,1.0,0.9966611543317382,3.9866446173269527
21.816881258941343,1,0.6931448431551464,0.24098194811373114,0.9639277924549245
21.816881258941343,2,0.48044977359257246,0.0035401876340113696,0.014160750536045479
21.816881258941343,3,0.33302128296074923,0.00014294667524496923,0.0005717867009798769
21.816881258941343,4,0.23083198494515414,1.5384841320223026e-05,6.15393652808921e-05
21.816881258941343,5,0.16,3.2808286511932013e-06,1.3123314604772805e-05
21.99570815450644,0,1.0,0.997206360777426,3.988825443109704
21.99570815450644,1,0.6931448431551464,0.26081661763628894,1.0432664705451558
21.99570815450644,2,0.48044977359257246,0.0038552513912458557,0.015421005564983423
21.99570815450644,3,0.33302128296074923,0.00015171419937397412,0.0006068567974958965
21.99570815450644,4,0.23083198494515414,1.6033156403617038e-05,6.413262561446815e-05
21.99570815450644,5,0.16,3.3760545546760833e-06,1.3504218218704333e-05
22.17453505007153,0,1.0,0.9976627482053452,3.9906509928213807
22.17453505007153,1,0.6931448431551464,0.28126830655524804,1.1250732262209922
22.17453505007153,2,0.48044977359257246,0.004198107846629941,0.016792431386519764
22.17453505007153,3,0.33302128296074923,0.00016101921271759146,0.0006440768508703659
22.17453505007153,4,0.23083198494515414,1.6708789417188834e-05,6.683515766875534e-05
22.17453505007153,5,0.16,3.4740443256946656e-06,1.3896177302778662e-05
22.353361945636625,0,1.0,0.9980447233476041,3.9921788933904163
22.353361945636625,1,0.6931448431551464,0.30220268962784025,1.208810758511361
22.353361945636625,2,0.48044977359257246,0.004571162873819282,0.018284651495277127
22.353361945636625,3,0.33302128296074923,0.00017089463293140604,0.0006835785317256241
22.353361945636625,4,0.23083198494515414,1.741289128121153e-05,6.965156512484612e-05
22.353361945636625,5,0.16,3.5748781801031855e-06,1.4299512720412742e-05
22.532188841201716,0,1.0,0.9983643749504538,3.9934574998018153
22.532188841201716,1,0.6931448431551464,0.32347150596043056,1.2938860238417222
22.532188841201716,2,0.48044977359257246,0.00497702212498653,0.01990808849994612
22.532188841201716,3,0.33302128296074923,0.00018137538950239947,0.0007255015580095979
22.532188841201716,4,0.23083198494515414,1.8146661390252626e-05,7.25866455610105e-05
22.532188841201716,5,0.16,3.6786386616561513e-06,1.4714554646624605e-05
22.71101573676681,0,1.0,0.9986318410589239,3.9945273642356955
22.71101573676681,1,0.6931448431551464,0.3449165504516374,1.3796662018065495
22.71101573676681,2,0.48044977359257246,0.0054185060436484165,0.021674024174593666
22.71101573676681,3,0.33302128296074923,0.00019249854618064613,0.0007699941847225845
22.71101573676681,4,0.23083198494515414,1.8911349653547004e-05,7.564539861418802e-05
22.71101573676681,5,0.16,3.7854107095528033e-06,1.5141642838211213e-05
22.889842632331902,0,1.0,0.9988556198209134,3.9954224792836537
22.889842632331902,1,0.6931448431551464,0.36637428282736606,1.4654971313094642
22.889842632331902,2,0.48044977359257246,0.005898665707869964,0.023594662831479856
22.889842632331902,3,0.33302128296074923,0.00020430343079518788,0.0008172137231807515
22.889842632331902,4,0.23083198494515414,1.970825862114457e-05,7.883303448457827e-05
22.889842632331902,5,0.16,3.895281727940652e-06,1.558112691176261e-05
23.068669527896994,0,1.0,0.9990428319713006,3.9961713278852025
23.068669527896994,1,0.6931448431551464,0.38768077616461144,1.5507231046584458
23.068669527896994,2,0.48044977359257246,0.0064207994897703125,0.02568319795908125
23.068669527896994,3,0.33302128296074923,0.00021683177289101953,0.0008673270915640781
23.068669527896994,4,0.23083198494515414,2.053874569942897e-05,8.215498279771588e-05
23.068669527896994,5,0.16,4.00834165743492e-06,1.603336662973968e-05
23.24749642346209,0,1.0,0.9991994421421333,3.996797768568533
23.24749642346209,1,0.6931448431551464,0.4086766902360989,1.6347067609443957
23.24749642346209,2,0.48044977359257246,0.006988470501691763,0.02795388200676705
23.24749642346209,3,0.33302128296074923,0.0002301278496488816,0.0009205113985955264
23.24749642346209,4,0.23083198494515414,2.1404225459754003e-05,8.561690183901601e-05
23.24749642346209,5,0.16,4.124683048712254e-06,1.6498732194849016e-05
23.42632331902718,0,1.0,0.9993304452020517,3.997321780808207
23.42632331902718,1,0.6931448431551464,0.4292119523049571,1.7168478092198285
23.42632331902718,2,0.48044977359257246,0.007605524780384413,0.030422099121537653
23.42632331902718,3,0.33302128296074923,0.00024423864057560854,0.0009769545623024341
23.42632331902718,4,0.23083198494515414,2.2306172044100303e-05,8.922468817640121e-05
23.42632331902718,5,0.16,4.244401138238838e-06,1.6977604552955352e-05
23.605150214592275,0,1.0,0.9994400229725611,3.9977600918902443
23.605150214592275,1,0.6931448431551464,0.4491498596008685,1.796599438403474
23.605150214592275,2,0.48044977359257246,0.00827611013757371,0.03310444055029484
23.605150214592275,3,0.33302128296074923,0.0002592139914801383,0.0010368559659205531
23.605150214592275,4,0.23083198494515414,2.3246121671817733e-05,9.298448668727093e-05
23.605150214592275,5,0.16,4.367593926194812e-06,1.747037570477925e-05
23.783977110157366,0,1.0,0.9995316759059149,3.9981267036236594
23.783977110157366,1,0.6931448431551464,0.4683703784834922,1.873481513933969
23.783977110157366,2,0.48044977359257246,0.009004695577744467,0.03601878231097787
23.783977110157366,3,0.33302128296074923,0.0002751067882789854,0.0011004271531159415
23.783977110157366,4,0.23083198494515414,2.422567525168787e-05,9.690270100675148e-05
23.783977110157366,5,0.16,4.494362256658554e-06,1.7977449026634215e-05
23.96280400572246,0,1.0,0.999608333637969,3.998433334551876
23.96280400572246,1,0.6931448431551464,0.48677249569673553,1.9470899827869421
23.96280400572246,2,0.48044977359257246,0.009796091151277397,0.03918436460510959
23.96280400572246,3,0.33302128296074923,0.00029197314120511455,0.0011678925648204582
23.96280400572246,4,0.23083198494515414,2.5246501103717987e-05,0.00010098600441487195
23.96280400572246,5,0.16,4.624809900116368e-06,1.8499239600465472e-05
24.141630901287552,0,1.0,0.9996724477443046,3.9986897909772185
24.141630901287552,1,0.6931448431551464,0.5042755652505245,2.017102261002098
24.141630901287552,2,0.48044977359257246,0.010655468072565193,0.04262187229026077
24.141630901287552,3,0.33302128296074923,0.0003098725800256787,0.0012394903201027147
24.141630901287552,4,0.23083198494515414,2.631033779526012e-05,0.00010524135118104048
24.141630901287552,5,0.16,4.75904363836494e-06,1.903617455345976e-05
24.320457796852647,0,1.0,0.9997260695220548,3.998904278088219
24.320457796852647,1,0.6931448431551464,0.5208196785086164,2.0832787140344657
24.320457796852647,2,0.48044977359257246,0.011588378887754465,0.04635351555101786
24.320457796852647,3,0.33302128296074923,0.00032886826090714085,0.0013154730436285634
24.320457796852647,4,0.23083198494515414,2.741899709624175e-05,0.000109675988384967
24.320457796852647,5,0.16,4.897173351875877e-06,1.9588693407503507e-05
24.49928469241774,0,1.0,0.9997709151851641,3.9990836607406566
24.49928469241774,1,0.6931448431551464,0.5363651553459483,2.1454606213837932
24.49928469241774,2,0.48044977359257246,0.012600777424648756,0.050403109698595024
24.49928469241774,3,0.33302128296074923,0.00034902718560082243,0.0013961087424032897
24.49928469241774,4,0.23083198494515414,2.85743670584912e-05,0.0001142974682339648
24.49928469241774,5,0.16,5.039312109693676e-06,2.0157248438774704e-05
24.678111587982833,0,1.0,0.99980842048908,3.99923368195632
24.678111587982833,1,0.6931448431551464,0.5508913046021524,2.2035652184086096
24.678111587982833,2,0.48044977359257246,0.013699038197448936,0.05479615278979574
24.678111587982833,3,0.33302128296074923,0.0003704204336580318,0.0014816817346321271
24.678111587982833,4,0.23083198494515414,2.9778415224350337e-05,0.00011911366089740135
24.678111587982833,5,0.16,5.1855762619405235e-06,2.0742305047762094e-05
24.856938483547925,0,1.0,0.9998397864842549,3.9993591459370195
24.856938483547925,1,0.6931448431551464,0.5643946302378736,2.2575785209514945
24.856938483547925,2,0.48044977359257246,0.014889974870858034,0.059559899483432134
24.856938483547925,3,0.33302128296074923,0.0003931234084215492,0.0015724936336861967
24.856938483547925,4,0.23083198494515414,3.1033191969980466e-05,0.00012413276787992186
24.856938483547925,5,0.16,5.336085535003385e-06,2.134434214001354e-05
25.03576537911302,0,1.0,0.9998660178290264,3.9994640713161056
25.03576537911302,1,0.6931448431551464,0.5768866668073863,2.3075466672295453
25.03576537911302,2,0.48044977359257246,0.01618085731123306,0.06472342924493224
25.03576537911302,3,0.33302128296074923,0.0004172160975795194,0.0016688643903180775
25.03576537911302,4,0.23083198494515414,3.234083398899297e-05,0.00012936333595597188
25.03576537911302,5,0.16,5.490963129481198e-06,2.196385251792479e-05
25.21459227467811,0,1.0,0.9998879548648159,3.9995518194592634
25.21459227467811,1,0.6931448431551464,0.5883916177953386,2.353566471181354
25.21459227467811,2,0.48044977359257246,0.017579426666718287,0.07031770666687315
25.21459227467811,3,0.33302128296074923,0.0004427833491085841,0.0017711333964343364
25.21459227467811,4,0.23083198494515414,3.370356792226915e-05,0.0001348142716890766
25.21459227467811,5,0.16,5.650335820971962e-06,2.2601343283887847e-05
25.393419170243202,0,1.0,0.9999063004642347,3.9996252018569387
25.393419170243202,1,0.6931448431551464,0.5989439480375384,2.3957757921501535
25.393419170243202,2,0.48044977359257246,0.019093907823734567,0.07637563129493827
25.393419170243202,3,0.33302128296074923,0.00046991516347554414,0.0018796606539021766
25.393419170243202,4,0.23083198494515414,3.5123714140076693e-05,0.00014049485656030677
25.393419170243202,5,0.16,5.8143340637821265e-06,2.3257336255128506e-05
25.572246065808297,0,1.0,0.9999216425004693,3.9996865700018773
25.572246065808297,1,0.6931448431551464,0.6085860520889278,2.434344208355711
25.572246065808297,2,0.48044977359257246,0.020733018484304432,0.08293207393721773
25.572246065808297,3,0.33302128296074923,0.000498707003010786,0.001994828012043144
25.572246065808297,4,0.23083198494515414,3.6603690682843047e-05,0.00014641476273137219
25.572246065808297,5,0.16,5.983092097642806e-06,2.3932368390571223e-05
25.75107296137339,0,1.0,0.9999344726496519,3.9997378905986074
25.75107296137339,1,0.6931448431551464,0.6173660886661204,2.4694643546644817
25.75107296137339,2,0.48044977359257246,0.022505973998478684,0.09002389599391473
25.75107296137339,3,0.33302128296074923,0.000529260119412256,0.002117040477649024
25.75107296137339,4,0.23083198494515414,3.8146017367208966e-05,0.00015258406946883586
25.75107296137339,5,0.16,6.156748057519962e-06,2.462699223007985e-05
25.929899856938484,0,1.0,0.9999452021229848,3.999780808491939
25.929899856938484,1,0.6931448431551464,0.6253360407796773,2.501344163118709
25.929899856938484,2,0.48044977359257246,0.024422486970273147,0.09768994788109259
25.929899856938484,3,0.33302128296074923,0.0005616819003857926,0.0022467276015431703
25.929899856938484,4,0.23083198494515414,3.975332006425935e-05,0.0001590132802570374
25.929899856938484,5,0.16,6.335444086608107e-06,2.534177634643243e-05
26.108726752503575,0,1.0,0.9999541748287758,3.999816699315103
26.108726752503575,1,0.6931448431551464,0.6325500342872853,2.530200137149141
26.108726752503575,2,0.48044977359257246,0.026492760536552553,0.10597104214621021
26.108726752503575,3,0.33302128296074923,0.0005960862364760454,0.0023843449459041814
26.108726752503575,4,0.23083198494515414,4.1428335157113e-05,0.000165713340628452
26.108726752503575,5,0.16,6.519326452599739e-06,2.6077305810398957e-05
26.28755364806867,0,1.0,0.9999616783834213,3.9998467135336853
26.28755364806867,1,0.6931448431551464,0.6390629256296397,2.556251702518559
26.28755364806867,2,0.48044977359257246,0.02872747409976519,0.11490989639906075
26.28755364806867,3,0.33302128296074923,0.0006325939091920515,0.002530375636768206
26.28755364806867,4,0.23083198494515414,4.317391418534997e-05,0.00017269565674139987
26.28755364806867,5,0.16,6.708545667325342e-06,2.6834182669301368e-05
26.46638054363376,0,1.0,0.9999679533222997,3.999871813289199
26.46638054363376,1,0.6931448431551464,0.6449291528379044,2.5797166113516177
26.46638054363376,2,0.48044977359257246,0.03113776018210258,0.12455104072841032
26.46638054363376,3,0.33302128296074923,0.0006713330015824979,0.0026853320063299916
26.46638054363376,4,0.23083198494515414,4.499302868406167e-05,0.00017997211473624669
26.46638054363376,5,0.16,6.903256609861527e-06,2.7613026439446106e-05
26.645207439198856,0,1.0,0.9999732008044528,3.9998928032178114
26.645207439198856,1,0.6931448431551464,0.6502018322652632,2.6008073290610527
26.645207439198856,2,0.48044977359257246,0.03373517096672452,0.1349406838668981
26.645207439198856,3,0.33302128296074923,0.0007124393324678543,0.002849757329871417
26.645207439198856,4,0.23083198494515414,4.6888775225632456e-05,0.00018755510090252982
26.645207439198856,5,0.16,7.103618653207745e-06,2.841447461283098e-05
26.824034334763947,0,1.0,0.9999775890570761,3.9999103562283045
26.824034334763947,1,0.6931448431551464,0.6549320762462423,2.619728304984969
26.824034334763947,2,0.48044977359257246,0.03653163300890319,0.14612653203561277
26.824034334763947,3,0.33302128296074923,0.0007560569155894898,0.0030242276623579593
26.824034334763947,4,0.23083198494515414,4.886438067269101e-05,0.00019545752269076405
26.824034334763947,5,0.16,7.309795794634804e-06,2.9239183178539217e-05
27.002861230329042,0,1.0,0.9999812587657358,3.9999250350629434
27.002861230329042,1,0.6931448431551464,0.6591685031963997,2.636674012785599
27.002861230329042,2,0.48044977359257246,0.03953938854577717,0.15815755418310867
27.002861230329042,3,0.33302128296074923,0.000802338444989621,0.003209353779958484
27.002861230329042,4,0.23083198494515414,5.0923207651021005e-05,0.00020369283060408402
27.002861230329042,5,0.16,7.521956789811623e-06,3.008782715924649e-05
27.181688125894134,0,1.0,0.9999843275826515,3.999937310330606
27.181688125894134,1,0.6931448431551464,0.6629569106726201,2.6518276426904803
27.181688125894134,2,0.48044977359257246,0.042770921819084214,0.17108368727633685
27.181688125894134,3,0.33302128296074923,0.0008514458079899602,0.003405783231959841
27.181688125894134,4,0.23083198494515414,5.306876025157725e-05,0.000212275041006309
27.181688125894134,5,0.16,7.740275290819317e-06,3.096110116327727e-05
27.36051502145923,0,1.0,0.9999868938972399,3.9999475755889597
27.36051502145923,1,0.6931448431551464,0.6663400828294905,2.665360331317962
27.36051502145923,2,0.48044977359257246,0.046238868863683474,0.1849554754547339
27.36051502145923,3,0.33302128296074923,0.0009035506271911351,0.0036142025087645404
27.36051502145923,4,0.23083198494515414,5.530468997113153e-05,0.00022121875988452612
27.36051502145923,5,0.16,7.964929988165453e-06,3.185971995266181e-05
27.53934191702432,0,1.0,0.9999890399895845,3.999956159958338
27.53934191702432,1,0.6931448431551464,0.6693577058580045,2.677430823432018
27.53934191702432,2,0.48044977359257246,0.04995590932025494,0.19982363728101976
27.53934191702432,3,0.33302128296074923,0.000958834832968851,0.003835339331875404
27.53934191702432,4,0.23083198494515414,5.7634801901460386e-05,0.00023053920760584154
27.53934191702432,5,0.16,8.19610475691386e-06,3.278441902765544e-05
27.71816881258941,0,1.0,0.9999908346677657,3.999963338671063
27.71816881258941,1,0.6931448431551464,0.6720463678447518,2.688185471379007
27.71816881258941,2,0.48044977359257246,0.05393463901869774,0.21573855607479095
27.71816881258941,3,0.33302128296074923,0.0010174912679958728,0.004069965071983491
27.71816881258941,4,0.23083198494515414,6.0063061177394535e-05,0.00024025224470957814
27.71816881258941,5,0.16,8.433988807049468e-06,3.373595522819787e-05
27.896995708154506,0,1.0,0.9999923354734993,3.999969341893997
27.896995708154506,1,0.6931448431551464,0.6744396226423401,2.6977584905693606
27.896995708154506,2,0.48044977359257246,0.05818742236515891,0.23274968946063565
27.896995708154506,3,0.33302128296074923,0.001079724325370854,0.004318897301483416
27.896995708154506,4,0.23083198494515414,6.25935996944682e-05,0.0002503743987778728
27.896995708154506,5,0.16,8.67877683820033e-06,3.471510735280132e-05
28.075822603719597,0,1.0,0.9999935905267215,3.999974362106886
28.075822603719597,1,0.6931448431551464,0.6765681005130589,2.7062724020522357
28.075822603719597,2,0.48044977359257246,0.06272622396535159,0.25090489586140635
28.075822603719597,3,0.33302128296074923,0.001145750621985089,0.004583002487940356
28.075822603719597,4,0.23083198494515414,6.523072310734809e-05,0.00026092289242939234
28.075822603719597,5,0.16,8.930669198843155e-06,3.572267679537262e-05
28.254649499284692,0,1.0,0.9999946400682077,3.999978560272831
28.254649499284692,1,0.6931448431551464,0.6784596513130648,2.7138386052522594
28.254649499284692,2,0.48044977359257246,0.06756241944283813,0.2702496777713525
28.254649499284692,3,0.33302128296074923,0.001215799708805724,0.004863198835222896
28.254649499284692,4,0.23083198494515414,6.797891812067458e-05,0.00027191567248269834
28.254649499284692,5,0.16,9.189872050121992e-06,3.675948820048797e-05
28.433476394849784,0,1.0,0.9999955177496445,3.999982070998578
28.433476394849784,1,0.6931448431551464,0.6801395087145724,2.7205580348582896
28.433476394849784,2,0.48044977359257246,0.0727065860724246,0.2908263442896984
28.433476394849784,3,0.33302128296074923,0.0012901148197981196,0.005160459279192478
28.433476394849784,4,0.23083198494515414,7.084286008442157e-05,0.00028337144033768627
28.433476394849784,5,0.16,9.456597534413317e-06,3.782639013765327e-05
28.61230329041488,0,1.0,0.9999962517124955,3.999985006849982
28.61230329041488,1,0.6931448431551464,0.6816304663652492,2.7265218654609966
28.61230329041488,2,0.48044977359257246,0.07816827464908883,0.31267309859635534
28.61230329041488,3,0.33302128296074923,0.0013689536612499185,0.005475814644999674
28.61230329041488,4,0.23083198494515414,7.382742090637443e-05,0.00029530968362549774
28.61230329041488,5,0.16,9.731063948775122e-06,3.892425579510049e-05
28.79113018597997,0,1.0,0.9999968654902307,3.999987461960923
28.79113018597997,1,0.6931448431551464,0.6829530589425624,2.7318122357702497
28.79113018597997,2,0.48044977359257246,0.08395576494711329,0.33582305978845317
28.79113018597997,3,0.33302128296074923,0.001452589243293761,0.005810356973175044
28.79113018597997,4,0.23083198494515414,7.693767729483258e-05,0.0003077507091793303
28.79113018597997,5,0.16,1.0013495923420867e-05,4.0053983693683466e-05
28.969957081545065,0,1.0,0.9999973787628366,3.9999895150513463
28.969957081545065,1,0.6931448431551464,0.6841257427869429,2.7365029711477717
28.969957081545065,2,0.48044977359257246,0.09007580817701334,0.36030323270805337
28.969957081545065,3,0.33302128296074923,0.0015413107554536178,0.006165243021814471
28.969957081545065,4,0.23083198494515414,8.017891934517928e-05,0.0003207156773807171
28.969957081545065,5,0.16,1.0304124605363996e-05,4.121649842145598e-05
29.148783977110156,0,1.0,0.9999978079877889,3.9999912319511557
29.148783977110156,1,0.6931448431551464,0.6851650722172037,2.7406602888688147
29.148783977110156,2,0.48044977359257246,0.09653336099135117,0.38613344396540467
29.148783977110156,3,0.33302128296074923,0.0016354244880595126,0.0065416979522380505
29.148783977110156,4,0.23083198494515414,8.35566594845068e-05,0.0003342266379380272
29.148783977110156,5,0.16,1.060318784738207e-05,4.241275138952828e-05
29.32761087267525,0,1.0,0.9999981669277155,3.999992667710862
29.32761087267525,1,0.6931448431551464,0.6860858687785035,2.744343475114014
29.32761087267525,2,0.48044977359257246,0.10333131678206142,0.4133252671282457
29.32761087267525,3,0.33302128296074923,0.0017352548013859655,0.006941019205543862
29.32761087267525,4,0.23083198494515414,8.707664178906077e-05,0.0003483065671562431
29.32761087267525,5,0.16,1.0910930402454782e-05,4.364372160981913e-05
29.506437768240342,0,1.0,0.9999984670916586,3.9999938683666345
29.506437768240342,1,0.6931448431551464,0.6869013815838875,2.74760552633555
29.506437768240342,2,0.48044977359257246,0.11047024119353384,0.44188096477413535
29.506437768240342,3,0.33302128296074923,0.0018411451443684447,0.007364580577473779
29.506437768240342,4,0.23083198494515414,9.074485168986083e-05,0.00036297940675944333
29.506437768240342,5,0.16,1.1227604123833555e-05,4.491041649533422e-05
29.685264663805437,0,1.0,0.9999987181040881,3.9999948724163525
29.685264663805437,1,0.6931448431551464,0.6876234376212595,2.750493750485038
29.685264663805437,2,0.48044977359257246,0.11794811987450082,0.4717924794980033
29.685264663805437,3,0.33302128296074923,0.0019534591247380825,0.00781383649895233
29.685264663805437,4,0.23083198494515414,9.456752608247089e-05,0.00037827010432988354
29.685264663805437,5,0.16,1.1553468170906013e-05,4.6213872683624054e-05
29.86409155937053,0,1.0,0.9999989280134911,3.9999957120539644
29.86409155937053,1,0.6931448431551464,0.6882625814423202,2.753050325769281
29.86409155937053,2,0.48044977359257246,0.1257601274219649,0.5030405096878596
29.86409155937053,3,0.33302128296074923,0.0020725816323849595,0.008290326529539838
29.86409155937053,4,0.23083198494515414,9.855116385753255e-05,0.0003942046554301302
29.86409155937053,5,0.16,1.1888789221022374e-05,4.7555156884089495e-05
30.04291845493562,0,1.0,0.9999991035504326,3.9999964142017306
30.04291845493562,1,0.6931448431551464,0.6888282040588276,2.7553128162353104
30.04291845493562,2,0.48044977359257246,0.1338984271375075,0.53559370855003
30.04291845493562,3,0.33302128296074923,0.00219892001771258,0.00879568007085032
30.04291845493562,4,0.23083198494515414,0.00010270253686934196,0.00041081014747736783
30.04291845493562,5,0.16,1.2233841687456238e-05,4.893536674982495e-05
30.221745350500715,0,1.0,0.9999992503433606,3.9999970013734423
30.221745350500715,1,0.6931448431551464,0.6893286611709422,2.7573146446837686
30.221745350500715,2,0.48044977359257246,0.1423520115234465,0.569408046093786
30.221745350500715,3,0.33302128296074923,0.0023329053266771945,0.009331621306708778
30.221745350500715,4,0.23083198494515414,0.00010702870136043432,0.0004281148054417373
30.221745350500715,5,0.16,1.2588907943677025e-05,5.03556317747081e-05
30.400572246065806,0,1.0,0.9999993730990743,3.999997492396297
30.400572246065806,1,0.6931448431551464,0.6897713810648888,2.759085524259555
30.400572246065806,2,0.48044977359257246,0.15110659330262344,0.6044263732104938
30.400572246065806,3,0.33302128296074923,0.002474993594112782,0.009899974376451128
30.400572246065806,4,0.23083198494515414,0.00011153700986086161,0.00044614803944344645
30.400572246065806,5,0.16,1.295427855411612e-05,5.181711421646448e-05
30.5793991416309,0,1.0,0.9999994757536423,3.9999979030145694
30.5793991416309,1,0.6931448431551464,0.6901629626615668,2.7606518506462674
30.5793991416309,2,0.48044977359257246,0.16014455607628103,0.6405782243051241
30.5793991416309,3,0.33302128296074923,0.0026256671968220165,0.010502668787288066
30.5793991416309,4,0.23083198494515414,0.00011623512358158626,0.00046494049432634505
30.5793991416309,5,0.16,1.3330252511614806e-05,5.332101004645922e-05
30.758226037195993,0,1.0,0.9999995615986073,3.999998246394429
30.758226037195993,1,0.6931448431551464,0.6905092642895637,2.762037057158255
30.758226037195993,2,0.48044977359257246,0.16944497249146664,0.6777798899658666
30.758226037195993,3,0.33302128296074923,0.002785436267761236,0.011141745071044944
30.758226037195993,4,0.23083198494515414,0.00012113102532218298,0.0004845241012887319
30.758226037195993,5,0.16,1.3717137481746232e-05,5.486854992698493e-05
30.937052932761087,0,1.0,0.9999996333865261,3.9999985335461044
30.937052932761087,1,0.6931448431551464,0.6908154838078855,2.763261935231542
30.937052932761087,2,0.48044977359257246,0.17898369596168515,0.7159347838467406
30.937052932761087,3,0.33302128296074923,0.002954840172459676,0.011819360689838704
30.937052932761087,4,0.23083198494515414,0.00012623303291384153,0.0005049321316553661
30.937052932761087,5,0.16,1.4115250054210642e-05,5.646100021684257e-05
31.11587982832618,0,1.0,0.9999996934192273,3.9999987736769094
31.11587982832618,1,0.6931448431551464,0.6910862307257346,2.7643449229029384
31.11587982832618,2,0.48044977359257246,0.1887335296063839,0.7549341184255356
31.11587982832618,3,0.33302128296074923,0.0031344490485842287,0.012537796194336915
31.11587982832618,4,0.23083198494515414,0.00013154981321948157,0.0005261992528779263
31.11587982832618,5,0.16,1.4524916001507504e-05,5.809966400603002e-05
31.294706723891274,0,1.0,0.999999743621618,3.999998974486472
31.294706723891274,1,0.6931448431551464,0.6913255909668523,2.7653023638674092
31.294706723891274,2,0.48044977359257246,0.19866447323070102,0.7946578929228041
31.294706723891274,3,0.33302128296074923,0.003324865409286556,0.013299461637146223
31.294706723891274,4,0.23083198494515414,0.00013709039671365707,0.0005483615868546283
31.294706723891274,5,0.16,1.4946470545094871e-05,5.9785882180379485e-05
31.473533619456365,0,1.0,0.9999997856034035,3.999999142413614
31.473533619456365,1,0.6931448431551464,0.6915371849106103,2.7661487396424413
31.473533619456365,2,0.48044977359257246,0.20874404599093657,0.8349761839637463
31.473533619456365,3,0.33302128296074923,0.0035267258106426516,0.014106903242570606
31.473533619456365,4,0.23083198494515414,0.000142864192665804,0.000571456770663216
31.473533619456365,5,0.16,1.5380258629252016e-05,6.152103451700806e-05
31.65236051502146,0,1.0,0.9999998207107015,3.999999282842806
31.65236051502146,1,0.6931448431551464,0.6917242193160464,2.7668968772641858
31.65236051502146,2,0.48044977359257246,0.2189376790616138,0.8757507162464552
31.65236051502146,3,0.33302128296074923,0.0037407025831104573,0.01496281033244183
31.65236051502146,4,0.23083198494515414,0.00014888100495130964,0.0005955240198052386
31.65236051502146,5,0.16,1.5826635202867594e-05,6.330654081147037e-05
31.83118741058655,0,1.0,0.999999850069204,3.999999400276816
31.83118741058655,1,0.6931448431551464,0.6918895337021493,2.7675581348085974
31.83118741058655,2,0.48044977359257246,0.22920916934670732,0.9168366773868293
31.83118741058655,3,0.33302128296074923,0.003967505626481497,0.01587002250592599
31.83118741058655,4,0.23083198494515414,0.00015515104851582985,0.0006206041940633194
31.83118741058655,5,0.16,1.628596550938201e-05,6.514386203752804e-05
32.010014306151646,0,1.0,0.999999874620272,3.999999498481088
32.010014306151646,1,0.6931448431551464,0.6920356417207104,2.7681425668828417
32.010014306151646,2,0.48044977359257246,0.23952118228529548,0.9580847291411819
32.010014306151646,3,0.33302128296074923,0.004207884267280109,0.016831537069120436
32.010014306151646,4,0.23083198494515414,0.0001616849665192636,0.0006467398660770544
32.010014306151646,5,0.16,1.6758625385119224e-05,6.70345015404769e-05
32.188841201716734,0,1.0,0.9999998951511194,3.9999995806044777
32.188841201716734,1,0.6931448431551464,0.6921647680191005,2.768659072076402
32.188841201716734,2,0.48044977359257246,0.2498357893088588,0.9993431572354352
32.188841201716734,3,0.33302128296074923,0.00446262917696111,0.01785051670784444
32.188841201716734,4,0.23083198494515414,0.0001684938481868115,0.000673975392747246
32.188841201716734,5,0.16,1.7245001566249888e-05,6.898000626499955e-05
32.36766809728183,0,1.0,0.9999999123200545,3.999999649280218
32.36766809728183,1,0.6931448431551464,0.6922788810509091,2.7691155242036363
32.36766809728183,2,0.48044977359257246,0.2601150237039524,1.0404600948158096
32.36766809728183,3,0.33302128296074923,0.004732574348564517,0.01893029739425807
32.36766809728183,4,0.23083198494515414,0.00017558924739560119,0.0007023569895824047
32.36766809728183,5,0.16,1.7745492004634913e-05,7.098196801853965e-05
