tag,parameterization,seed,width,rank,rank_ratio,gamma,step,time,loss,relative_v_displacement,relative_latent_displacement,gate_flip_fraction,coefficient_1,recovery_1,coefficient_4,recovery_4,coefficient_8,recovery_8,coefficient_16,recovery_16,fourier_offdiag_ratio,lambda_1,amplification_1,lambda_4,amplification_4,lambda_8,amplification_8,lambda_16,amplification_16,fourier_matrix,coefficient_2,recovery_2,coefficient_6,recovery_6,coefficient_12,recovery_12,coefficient_24,recovery_24,coefficient_5,recovery_5,coefficient_9,recovery_9,coefficient_13,recovery_13,coefficient_21,recovery_21
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,350,1750.0,0.05988311022520065,0.5768820643424988,3.2026941776275635,0.318603515625,1.0018761157989502,1.0018761157989502,,,,,,,,,,,,,,,,,,,,,0.011005072854459286,0.02201014570891857,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,400,2000.0,0.05975574254989624,0.5892993211746216,3.212512731552124,0.319580078125,1.0032341480255127,1.0032341480255127,,,,,,,,,,,,,,,,,,,,,0.01149578858166933,0.02299157716333866,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,450,2250.0,0.05964960530400276,0.6017910838127136,3.216987371444702,0.32061767578125,1.0023863315582275,1.0023863315582275,,,,,,,,,,,,,,,,,,,,,0.011932231485843658,0.023864462971687317,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,500,2500.0,0.0595344640314579,0.6153671145439148,3.224062442779541,0.32000732421875,1.002446174621582,1.002446174621582,,,,,,,,,,,,,,,,,,,,,0.012380028143525124,0.024760056287050247,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,550,2750.0,0.05942646041512489,0.6300956606864929,3.232677698135376,0.321044921875,1.0030291080474854,1.0030291080474854,,,,,,,,,,,,,,,,,,,,,0.012802181765437126,0.025604363530874252,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,600,3000.0,0.05930617079138756,0.6459948420524597,3.244382619857788,0.32208251953125,1.0031466484069824,1.0031466484069824,,,,,,,,,,,,,,,,,,,,,0.013283146545290947,0.026566293090581894,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,650,3250.0,0.059194955974817276,0.6621885895729065,3.25315523147583,0.3221435546875,1.0028190612792969,1.0028190612792969,,,,,,,,,,,,,,,,,,,,,0.013741291128098965,0.02748258225619793,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,700,3500.0,0.05908329412341118,0.6791254281997681,3.261800765991211,0.32171630859375,1.002678632736206,1.002678632736206,,,,,,,,,,,,,,,,,,,,,0.014196828007698059,0.028393656015396118,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,750,3750.0,0.058973364531993866,0.6969515681266785,3.272542953491211,0.32244873046875,1.0033639669418335,1.0033639669418335,,,,,,,,,,,,,,,,,,,,,0.014632830396294594,0.029265660792589188,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,800,4000.0,0.058864522725343704,0.7153692841529846,3.2823567390441895,0.3231201171875,1.0036466121673584,1.0036466121673584,,,,,,,,,,,,,,,,,,,,,0.015079693868756294,0.03015938773751259,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,850,4250.0,0.05875979736447334,0.7340502142906189,3.292806625366211,0.32232666015625,1.0025291442871094,1.0025291442871094,,,,,,,,,,,,,,,,,,,,,0.015518059954047203,0.031036119908094406,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,900,4500.0,0.05865517258644104,0.7531277537345886,3.300894260406494,0.32275390625,1.002852201461792,1.002852201461792,,,,,,,,,,,,,,,,,,,,,0.015949402004480362,0.031898804008960724,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,950,4750.0,0.058555662631988525,0.7723755836486816,3.3085341453552246,0.3226318359375,1.002805471420288,1.002805471420288,,,,,,,,,,,,,,,,,,,,,0.016365574672818184,0.03273114934563637,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1000,5000.0,0.058451663702726364,0.7920773029327393,3.3162808418273926,0.3228759765625,1.0028517246246338,1.0028517246246338,,,,,,,,,,,,,,,,,,,,,0.016785206273198128,0.033570412546396255,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1050,5250.0,0.058351337909698486,0.8121314644813538,3.3242950439453125,0.32318115234375,1.0029761791229248,1.0029761791229248,,,,,,,,,,,,,,,,,,,,,0.017201106995344162,0.034402213990688324,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1100,5500.0,0.05826088786125183,0.8325332999229431,3.3317670822143555,0.32232666015625,1.0026085376739502,1.0026085376739502,,,,,,,,,,,,,,,,,,,,,0.017599469050765038,0.035198938101530075,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1150,5750.0,0.05815622955560684,0.8532193303108215,3.3387181758880615,0.3231201171875,1.0027415752410889,1.0027415752410889,,,,,,,,,,,,,,,,,,,,,0.0180259570479393,0.0360519140958786,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1200,6000.0,0.05805768072605133,0.874165952205658,3.3455100059509277,0.32257080078125,1.0029696226119995,1.0029696226119995,,,,,,,,,,,,,,,,,,,,,0.018432114273309708,0.036864228546619415,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1250,6250.0,0.05796577036380768,0.8953235745429993,3.3520584106445312,0.3226318359375,1.002622365951538,1.002622365951538,,,,,,,,,,,,,,,,,,,,,0.01882123202085495,0.0376424640417099,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1300,6500.0,0.057868704199790955,0.9166809916496277,3.358046054840088,0.322509765625,1.00321626663208,1.00321626663208,,,,,,,,,,,,,,,,,,,,,0.01921934075653553,0.03843868151307106,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1350,6750.0,0.05777493864297867,0.938386857509613,3.3644723892211914,0.32257080078125,1.0030136108398438,1.0030136108398438,,,,,,,,,,,,,,,,,,,,,0.019611157476902008,0.039222314953804016,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1400,7000.0,0.05767538771033287,0.9603959918022156,3.3702361583709717,0.32330322265625,1.0026829242706299,1.0026829242706299,,,,,,,,,,,,,,,,,,,,,0.020012585446238518,0.040025170892477036,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1450,7250.0,0.05757574737071991,0.9827851057052612,3.3774466514587402,0.3231201171875,1.00260591506958,1.00260591506958,,,,,,,,,,,,,,,,,,,,,0.020429685711860657,0.040859371423721313,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1500,7500.0,0.05747244134545326,1.0052645206451416,3.382949113845825,0.32415771484375,1.0028808116912842,1.0028808116912842,,,,,,,,,,,,,,,,,,,,,0.020856618881225586,0.04171323776245117,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1550,7750.0,0.057371363043785095,1.0279337167739868,3.389604330062866,0.3240966796875,1.0029845237731934,1.0029845237731934,,,,,,,,,,,,,,,,,,,,,0.02127138525247574,0.04254277050495148,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1600,8000.0,0.05727222189307213,1.0506919622421265,3.396157741546631,0.324462890625,1.0028116703033447,1.0028116703033447,,,,,,,,,,,,,,,,,,,,,0.021685350686311722,0.043370701372623444,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1650,8250.0,0.05716313049197197,1.0738606452941895,3.405062675476074,0.32427978515625,1.0033650398254395,1.0033650398254395,,,,,,,,,,,,,,,,,,,,,0.022143350914120674,0.04428670182824135,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1700,8500.0,0.057070210576057434,1.097270131111145,3.417273759841919,0.32476806640625,1.0036903619766235,1.0036903619766235,,,,,,,,,,,,,,,,,,,,,0.02253841608762741,0.04507683217525482,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1750,8750.0,0.05696258693933487,1.120558261871338,3.4256975650787354,0.323974609375,1.003507137298584,1.003507137298584,,,,,,,,,,,,,,,,,,,,,0.02299370802938938,0.04598741605877876,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1800,9000.0,0.0568668469786644,1.1440776586532593,3.4360766410827637,0.32421875,1.0036152601242065,1.0036152601242065,,,,,,,,,,,,,,,,,,,,,0.02339773252606392,0.04679546505212784,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1850,9250.0,0.05677465349435806,1.167625904083252,3.4454193115234375,0.3243408203125,1.0037058591842651,1.0037058591842651,,,,,,,,,,,,,,,,,,,,,0.023786194622516632,0.047572389245033264,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1900,9500.0,0.05667584016919136,1.1912996768951416,3.456073760986328,0.3236083984375,1.0029685497283936,1.0029685497283936,,,,,,,,,,,,,,,,,,,,,0.024219702929258347,0.04843940585851669,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,1950,9750.0,0.05657993629574776,1.2147295475006104,3.4639267921447754,0.32373046875,1.003517508506775,1.003517508506775,,,,,,,,,,,,,,,,,,,,,0.024623818695545197,0.04924763739109039,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2000,10000.0,0.056486569344997406,1.2383307218551636,3.4717366695404053,0.32489013671875,1.0036094188690186,1.0036094188690186,,,,,,,,,,,,,,,,,,,,,0.025012249127030373,0.050024498254060745,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2050,10250.0,0.056389663368463516,1.2618478536605835,3.4800939559936523,0.32470703125,1.0035353899002075,1.0035353899002075,,,,,,,,,,,,,,,,,,,,,0.025434432551264763,0.050868865102529526,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2100,10500.0,0.05630093812942505,1.285193920135498,3.486614465713501,0.3250732421875,1.0036163330078125,1.0036163330078125,,,,,,,,,,,,,,,,,,,,,0.025809144601225853,0.051618289202451706,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2150,10750.0,0.05620955675840378,1.3086260557174683,3.491356134414673,0.3255615234375,1.0036628246307373,1.0036628246307373,,,,,,,,,,,,,,,,,,,,,0.026199689134955406,0.05239937826991081,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2200,11000.0,0.056112051010131836,1.3321999311447144,3.4970896244049072,0.32470703125,1.0036731958389282,1.0036731958389282,,,,,,,,,,,,,,,,,,,,,0.02662026695907116,0.05324053391814232,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2250,11250.0,0.05602230504155159,1.3559513092041016,3.5045320987701416,0.324462890625,1.003934383392334,1.003934383392334,,,,,,,,,,,,,,,,,,,,,0.02700408734381199,0.05400817468762398,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2300,11500.0,0.055923737585544586,1.3797001838684082,3.5121665000915527,0.32379150390625,1.0038840770721436,1.0038840770721436,,,,,,,,,,,,,,,,,,,,,0.02742106467485428,0.05484212934970856,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2350,11750.0,0.05584258958697319,1.4034950733184814,3.5195841789245605,0.32373046875,1.0040254592895508,1.0040254592895508,,,,,,,,,,,,,,,,,,,,,0.027771465480327606,0.05554293096065521,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2400,12000.0,0.05574679374694824,1.4272592067718506,3.5276646614074707,0.32421875,1.00421142578125,1.00421142578125,,,,,,,,,,,,,,,,,,,,,0.028188129886984825,0.05637625977396965,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2450,12250.0,0.05565505474805832,1.450982928276062,3.5343055725097656,0.32366943359375,1.0038204193115234,1.0038204193115234,,,,,,,,,,,,,,,,,,,,,0.02857866697013378,0.05715733394026756,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2500,12500.0,0.05557196959853172,1.4747830629348755,3.5420141220092773,0.32373046875,1.0041203498840332,1.0041203498840332,,,,,,,,,,,,,,,,,,,,,0.02894023433327675,0.0578804686665535,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2550,12750.0,0.05548471957445145,1.4985216856002808,3.5471136569976807,0.32391357421875,1.004286289215088,1.004286289215088,,,,,,,,,,,,,,,,,,,,,0.029321447014808655,0.05864289402961731,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2600,13000.0,0.05538754165172577,1.52225923538208,3.5508828163146973,0.3238525390625,1.004395842552185,1.004395842552185,,,,,,,,,,,,,,,,,,,,,0.02974613569676876,0.05949227139353752,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2650,13250.0,0.05529390648007393,1.5461907386779785,3.559089422225952,0.3233642578125,1.0044196844100952,1.0044196844100952,,,,,,,,,,,,,,,,,,,,,0.030152326449751854,0.06030465289950371,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2700,13500.0,0.05520880967378616,1.5701489448547363,3.5671136379241943,0.3231201171875,1.0033835172653198,1.0033835172653198,,,,,,,,,,,,,,,,,,,,,0.030521083623170853,0.061042167246341705,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2750,13750.0,0.05512048304080963,1.5941426753997803,3.575747013092041,0.32257080078125,1.0033966302871704,1.0033966302871704,,,,,,,,,,,,,,,,,,,,,0.030910048633813858,0.061820097267627716,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2800,14000.0,0.05502777174115181,1.6180951595306396,3.5829343795776367,0.3233642578125,1.0032557249069214,1.0032557249069214,,,,,,,,,,,,,,,,,,,,,0.0312991701066494,0.0625983402132988,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2850,14250.0,0.05494479089975357,1.6420000791549683,3.5903115272521973,0.3226318359375,1.003717303276062,1.003717303276062,,,,,,,,,,,,,,,,,,,,,0.0316784530878067,0.0633569061756134,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2900,14500.0,0.05486152321100235,1.6658738851547241,3.598116636276245,0.32281494140625,1.0029852390289307,1.0029852390289307,,,,,,,,,,,,,,,,,,,,,0.03204251825809479,0.06408503651618958,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,2950,14750.0,0.05477691441774368,1.6897172927856445,3.605842351913452,0.3231201171875,1.0041000843048096,1.0041000843048096,,,,,,,,,,,,,,,,,,,,,0.03239201009273529,0.06478402018547058,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3000,15000.0,0.05468641221523285,1.7135145664215088,3.613459825515747,0.3233642578125,1.0045552253723145,1.0045552253723145,,,,,,,,,,,,,,,,,,,,,0.032797232270240784,0.06559446454048157,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3050,15250.0,0.05460095405578613,1.7372277975082397,3.6196088790893555,0.32342529296875,1.003485918045044,1.003485918045044,,,,,,,,,,,,,,,,,,,,,0.03316449373960495,0.0663289874792099,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3100,15500.0,0.054518669843673706,1.7609905004501343,3.6269118785858154,0.32269287109375,1.004509449005127,1.004509449005127,,,,,,,,,,,,,,,,,,,,,0.03353061527013779,0.06706123054027557,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3150,15750.0,0.054436709731817245,1.784715175628662,3.634087562561035,0.32293701171875,1.0036835670471191,1.0036835670471191,,,,,,,,,,,,,,,,,,,,,0.03388998657464981,0.06777997314929962,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3200,16000.0,0.05435342714190483,1.8084690570831299,3.6404948234558105,0.32373046875,1.0043225288391113,1.0043225288391113,,,,,,,,,,,,,,,,,,,,,0.03424282744526863,0.06848565489053726,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3250,16250.0,0.0542709082365036,1.832175850868225,3.6478419303894043,0.32342529296875,1.0036218166351318,1.0036218166351318,,,,,,,,,,,,,,,,,,,,,0.034611113369464874,0.06922222673892975,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3300,16500.0,0.05418737605214119,1.855847954750061,3.6536178588867188,0.32305908203125,1.003777027130127,1.003777027130127,,,,,,,,,,,,,,,,,,,,,0.034977130591869354,0.06995426118373871,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3350,16750.0,0.054107800126075745,1.8796061277389526,3.660900592803955,0.32275390625,1.003465175628662,1.003465175628662,,,,,,,,,,,,,,,,,,,,,0.035325564444065094,0.07065112888813019,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3400,17000.0,0.05403538793325424,1.9033477306365967,3.6682286262512207,0.32293701171875,1.0032167434692383,1.0032167434692383,,,,,,,,,,,,,,,,,,,,,0.03565550968050957,0.07131101936101913,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3450,17250.0,0.05394624546170235,1.927064061164856,3.6747076511383057,0.32269287109375,1.0035090446472168,1.0035090446472168,,,,,,,,,,,,,,,,,,,,,0.03604007884860039,0.07208015769720078,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3500,17500.0,0.05386390537023544,1.9507739543914795,3.6807925701141357,0.323486328125,1.0034326314926147,1.0034326314926147,,,,,,,,,,,,,,,,,,,,,0.036396726965904236,0.07279345393180847,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3550,17750.0,0.05378863215446472,1.9745666980743408,3.6882119178771973,0.3233642578125,1.004563570022583,1.004563570022583,,,,,,,,,,,,,,,,,,,,,0.036728210747241974,0.07345642149448395,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3600,18000.0,0.05370120704174042,1.998362421989441,3.693199634552002,0.3223876953125,1.0036404132843018,1.0036404132843018,,,,,,,,,,,,,,,,,,,,,0.03710106760263443,0.07420213520526886,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3650,18250.0,0.05360286682844162,2.022120952606201,3.6967129707336426,0.32275390625,1.0037537813186646,1.0037537813186646,,,,,,,,,,,,,,,,,,,,,0.03753682225942612,0.07507364451885223,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3700,18500.0,0.053521379828453064,2.0460057258605957,3.7021167278289795,0.32318115234375,1.0038504600524902,1.0038504600524902,,,,,,,,,,,,,,,,,,,,,0.0378936231136322,0.0757872462272644,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3750,18750.0,0.05342722311615944,2.0698723793029785,3.7073445320129395,0.322021484375,1.0035712718963623,1.0035712718963623,,,,,,,,,,,,,,,,,,,,,0.038308098912239075,0.07661619782447815,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3800,19000.0,0.05333898589015007,2.093918561935425,3.7146761417388916,0.32232666015625,1.0036288499832153,1.0036288499832153,,,,,,,,,,,,,,,,,,,,,0.0386991985142231,0.0773983970284462,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3850,19250.0,0.053255245089530945,2.117835760116577,3.7226178646087646,0.32305908203125,1.0041577816009521,1.0041577816009521,,,,,,,,,,,,,,,,,,,,,0.03906643018126488,0.07813286036252975,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3900,19500.0,0.05316876620054245,2.141714572906494,3.7276244163513184,0.32275390625,1.0035943984985352,1.0035943984985352,,,,,,,,,,,,,,,,,,,,,0.0394451841711998,0.0788903683423996,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,3950,19750.0,0.053088173270225525,2.165574789047241,3.7366650104522705,0.32318115234375,1.0045554637908936,1.0045554637908936,,,,,,,,,,,,,,,,,,,,,0.03981158882379532,0.07962317764759064,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4000,20000.0,0.05299723148345947,2.189530849456787,3.7430543899536133,0.32373046875,1.0047798156738281,1.0047798156738281,,,,,,,,,,,,,,,,,,,,,0.04022503271698952,0.08045006543397903,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4050,20250.0,0.052919164299964905,2.213367223739624,3.7494637966156006,0.3236083984375,1.0043936967849731,1.0043936967849731,,,,,,,,,,,,,,,,,,,,,0.040564969182014465,0.08112993836402893,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4100,20500.0,0.052834413945674896,2.237114667892456,3.755579710006714,0.32379150390625,1.0044397115707397,1.0044397115707397,,,,,,,,,,,,,,,,,,,,,0.04094064608216286,0.08188129216432571,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4150,20750.0,0.0527600459754467,2.2607815265655518,3.761885643005371,0.3245849609375,1.0044951438903809,1.0044951438903809,,,,,,,,,,,,,,,,,,,,,0.041265055537223816,0.08253011107444763,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4200,21000.0,0.05267950892448425,2.2843658924102783,3.7662477493286133,0.3233642578125,1.0047047138214111,1.0047047138214111,,,,,,,,,,,,,,,,,,,,,0.04162803292274475,0.0832560658454895,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4250,21250.0,0.0525992289185524,2.3079299926757812,3.77158522605896,0.32379150390625,1.004419207572937,1.004419207572937,,,,,,,,,,,,,,,,,,,,,0.041985929012298584,0.08397185802459717,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4300,21500.0,0.052521392703056335,2.3313746452331543,3.775507926940918,0.32373046875,1.003542423248291,1.003542423248291,,,,,,,,,,,,,,,,,,,,,0.04233154281973839,0.08466308563947678,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4350,21750.0,0.052440475672483444,2.3548779487609863,3.780158519744873,0.3232421875,1.0039623975753784,1.0039623975753784,,,,,,,,,,,,,,,,,,,,,0.04268158972263336,0.08536317944526672,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4400,22000.0,0.052362047135829926,2.3782951831817627,3.7840969562530518,0.32373046875,1.0047314167022705,1.0047314167022705,,,,,,,,,,,,,,,,,,,,,0.04304699972271919,0.08609399944543839,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4450,22250.0,0.0522955060005188,2.4017107486724854,3.788381576538086,0.3226318359375,1.0037190914154053,1.0037190914154053,,,,,,,,,,,,,,,,,,,,,0.0433465801179409,0.0866931602358818,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4500,22500.0,0.05220668762922287,2.4251632690429688,3.793459177017212,0.32366943359375,1.004434585571289,1.004434585571289,,,,,,,,,,,,,,,,,,,,,0.04373994097113609,0.08747988194227219,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4550,22750.0,0.05212875455617905,2.4485747814178467,3.7976016998291016,0.3236083984375,1.0046314001083374,1.0046314001083374,,,,,,,,,,,,,,,,,,,,,0.04409000650048256,0.08818001300096512,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4600,23000.0,0.052052415907382965,2.472015857696533,3.801852226257324,0.32427978515625,1.0042322874069214,1.0042322874069214,,,,,,,,,,,,,,,,,,,,,0.04442057013511658,0.08884114027023315,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4650,23250.0,0.051979050040245056,2.4954299926757812,3.8064610958099365,0.32354736328125,1.0049090385437012,1.0049090385437012,,,,,,,,,,,,,,,,,,,,,0.044766880571842194,0.08953376114368439,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4700,23500.0,0.05189821869134903,2.518867015838623,3.810981273651123,0.32403564453125,1.0046242475509644,1.0046242475509644,,,,,,,,,,,,,,,,,,,,,0.04512201249599457,0.09024402499198914,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4750,23750.0,0.05180384963750839,2.5424413681030273,3.8218815326690674,0.32330322265625,1.0045902729034424,1.0045902729034424,,,,,,,,,,,,,,,,,,,,,0.04554399475455284,0.09108798950910568,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4800,24000.0,0.05172249302268028,2.565983295440674,3.8290507793426514,0.3238525390625,1.0044162273406982,1.0044162273406982,,,,,,,,,,,,,,,,,,,,,0.04590676724910736,0.09181353449821472,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4850,24250.0,0.051651958376169205,2.589447021484375,3.834442377090454,0.323974609375,1.0038825273513794,1.0038825273513794,,,,,,,,,,,,,,,,,,,,,0.04623490571975708,0.09246981143951416,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4900,24500.0,0.05156587064266205,2.612881660461426,3.839536190032959,0.32366943359375,1.0042543411254883,1.0042543411254883,,,,,,,,,,,,,,,,,,,,,0.04661989212036133,0.09323978424072266,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,4950,24750.0,0.051491253077983856,2.636296272277832,3.843878984451294,0.32391357421875,1.0043556690216064,1.0043556690216064,,,,,,,,,,,,,,,,,,,,,0.046944037079811096,0.09388807415962219,,,,,,,,,,
gap_muP_q12_s0,muP,0,128,32,0.25,1.0,5000,25000.0,0.051411062479019165,2.6596639156341553,3.8487510681152344,0.32403564453125,1.004777193069458,1.004777193069458,,,,,,,,,,,,,,,,,,,,,0.047317083925008774,0.09463416785001755,,,,,,,,,,
gap_muP_q12_s1,muP,1,128,32,0.25,1.0,0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
gap_muP_q12_s1,muP,1,128,32,0.25,1.0,50,250.0,0.06108398735523224,0.45919179916381836,2.957720994949341,0.41241455078125,1.0019803047180176,1.0019803047180176,,,,,,,,,,,,,,,,,,,,,0.0060513680800795555,0.012102736160159111,,,,,,,,,,
gap_muP_q12_s1,muP,1,128,32,0.25,1.0,100,500.0,0.060831718146800995,0.4662523865699768,2.9749860763549805,0.41204833984375,1.0024116039276123,1.0024116039276123,,,,,,,,,,,,,,,,,,,,,0.007015235722064972,0.014030471444129944,,,,,,,,,,
gap_muP_q12_s1,muP,1,128,32,0.25,1.0,150,750.0,0.06066172569990158,0.47395873069763184,2.984827756881714,0.41339111328125,1.0025982856750488,1.0025982856750488,,,,,,,,,,,,,,,,,,,,,0.00768267223611474,0.01536534447222948,,,,,,,,,,
gap_muP_q12_s1,muP,1,128,32,0.25,1.0,200,1000.0,0.0605161190032959,0.48276105523109436,2.9938220977783203,0.41363525390625,1.002648115158081,1.002648115158081,,,,,,,,,,,,,,,,,,,,,0.008245030418038368,0.016490060836076736,,,,,,,,,,
gap_muP_q12_s1,muP,1,128,32,0.25,1.0,250,1250.0,0.06037300080060959,0.49294573068618774,3.0055315494537354,0.41290283203125,1.0026004314422607,1.0026004314422607,,,,,,,,,,,,,,,,,,,,,0.008808011189103127,0.017616022378206253,,,,,,,,,,
