case,family,beta,n_tokens,mode,eigenvalue,n_plus,n_minus,geometry,max_linear_rate,linearly_stable,linearly_neutral
mixed_positive_dominant,indefinite,0.5,3,3,-2.0,1,2,sign_split,1.5957310199332537,False,False
mixed_positive_dominant,indefinite,0.5,3,3,-2.0,2,1,sign_split,1.5957310199332542,False,False
mixed_positive_dominant,indefinite,0.5,3,3,-2.0,3,0,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,0.5,4,0,3.0,0,4,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,0.5,4,0,3.0,1,3,sign_split,-1.3465327270140832,True,False
mixed_positive_dominant,indefinite,0.5,4,0,3.0,2,2,sign_split,-1.7154447609345995,True,False
mixed_positive_dominant,indefinite,0.5,4,0,3.0,3,1,sign_split,-1.3465327270140832,True,False
mixed_positive_dominant,indefinite,0.5,4,0,3.0,4,0,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,0.5,4,1,1.0,0,4,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,0.5,4,1,1.0,1,3,sign_split,2.4306630445034116,False,False
mixed_positive_dominant,indefinite,0.5,4,1,1.0,2,2,sign_split,2.5378828427399904,False,False
mixed_positive_dominant,indefinite,0.5,4,1,1.0,3,1,sign_split,2.4306630445034116,False,False
mixed_positive_dominant,indefinite,0.5,4,1,1.0,4,0,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,0.5,4,2,-0.5,0,4,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,0.5,4,2,-0.5,1,3,sign_split,3.0153829232606775,False,False
mixed_positive_dominant,indefinite,0.5,4,2,-0.5,2,2,sign_split,2.877540668798145,False,False
mixed_positive_dominant,indefinite,0.5,4,2,-0.5,3,1,sign_split,3.0153829232606775,False,False
mixed_positive_dominant,indefinite,0.5,4,2,-0.5,4,0,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,0.5,4,3,-2.0,0,4,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,0.5,4,3,-2.0,1,3,sign_split,1.7816264958384527,False,False
mixed_positive_dominant,indefinite,0.5,4,3,-2.0,2,2,sign_split,1.476811688088471,False,False
mixed_positive_dominant,indefinite,0.5,4,3,-2.0,3,1,sign_split,1.7816264958384525,False,False
mixed_positive_dominant,indefinite,0.5,4,3,-2.0,4,0,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,0.5,7,0,3.0,0,7,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,0.5,7,0,3.0,1,6,sign_split,-0.8482330503110354,True,False
mixed_positive_dominant,indefinite,0.5,7,0,3.0,2,5,sign_split,-1.4418551668347983,True,False
mixed_positive_dominant,indefinite,0.5,7,0,3.0,3,4,sign_split,-1.6734588498872534,True,False
mixed_positive_dominant,indefinite,0.5,7,0,3.0,4,3,sign_split,-1.6734588498872534,True,False
mixed_positive_dominant,indefinite,0.5,7,0,3.0,5,2,sign_split,-1.4418551668347983,True,False
mixed_positive_dominant,indefinite,0.5,7,0,3.0,6,1,sign_split,-0.848233050311035,True,False
mixed_positive_dominant,indefinite,0.5,7,0,3.0,7,0,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,0.5,7,1,1.0,0,7,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,0.5,7,1,1.0,1,6,sign_split,2.3031684657222726,False,False
mixed_positive_dominant,indefinite,0.5,7,1,1.0,2,5,sign_split,2.460428044446996,False,False
mixed_positive_dominant,indefinite,0.5,7,1,1.0,3,4,sign_split,2.5296149850620164,False,False
mixed_positive_dominant,indefinite,0.5,7,1,1.0,4,3,sign_split,2.5296149850620164,False,False
mixed_positive_dominant,indefinite,0.5,7,1,1.0,5,2,sign_split,2.460428044446996,False,False
mixed_positive_dominant,indefinite,0.5,7,1,1.0,6,1,sign_split,2.3031684657222726,False,False
mixed_positive_dominant,indefinite,0.5,7,1,1.0,7,0,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,0.5,7,2,-0.5,0,7,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,0.5,7,2,-0.5,1,6,sign_split,3.1710656632499967,False,False
mixed_positive_dominant,indefinite,0.5,7,2,-0.5,2,5,sign_split,2.977715939802648,False,False
mixed_positive_dominant,indefinite,0.5,7,2,-0.5,3,4,sign_split,2.888376171941908,False,False
mixed_positive_dominant,indefinite,0.5,7,2,-0.5,4,3,sign_split,2.888376171941908,False,False
mixed_positive_dominant,indefinite,0.5,7,2,-0.5,5,2,sign_split,2.977715939802648,False,False
mixed_positive_dominant,indefinite,0.5,7,2,-0.5,6,1,sign_split,3.1710656632499963,False,False
mixed_positive_dominant,indefinite,0.5,7,2,-0.5,7,0,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,0.5,7,3,-2.0,0,7,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,0.5,7,3,-2.0,1,6,sign_split,2.3066819002995986,False,False
mixed_positive_dominant,indefinite,0.5,7,3,-2.0,2,5,sign_split,1.6868730529749416,False,False
mixed_positive_dominant,indefinite,0.5,7,3,-2.0,3,4,sign_split,1.4970154866374528,False,False
mixed_positive_dominant,indefinite,0.5,7,3,-2.0,4,3,sign_split,1.497015486637452,False,False
mixed_positive_dominant,indefinite,0.5,7,3,-2.0,5,2,sign_split,1.6868730529749414,False,False
mixed_positive_dominant,indefinite,0.5,7,3,-2.0,6,1,sign_split,2.306681900299599,False,False
mixed_positive_dominant,indefinite,0.5,7,3,-2.0,7,0,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,1.5,2,0,3.0,0,2,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,1.5,2,0,3.0,1,1,sign_split,-1.9992596325440828,True,False
mixed_positive_dominant,indefinite,1.5,2,0,3.0,2,0,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,1.5,2,1,1.0,0,2,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,1.5,2,1,1.0,1,1,sign_split,2.0948517463551335,False,False
mixed_positive_dominant,indefinite,1.5,2,1,1.0,2,0,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,1.5,2,2,-0.5,0,2,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,1.5,2,2,-0.5,1,1,sign_split,2.682425523806356,False,False
mixed_positive_dominant,indefinite,1.5,2,2,-0.5,2,0,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,1.5,2,3,-2.0,0,2,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,1.5,2,3,-2.0,1,1,sign_split,1.009890492626539,False,False
mixed_positive_dominant,indefinite,1.5,2,3,-2.0,2,0,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,1.5,3,0,3.0,0,3,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,1.5,3,0,3.0,1,2,sign_split,-1.9987500344936606,True,False
mixed_positive_dominant,indefinite,1.5,3,0,3.0,2,1,sign_split,-1.9987500344936606,True,False
mixed_positive_dominant,indefinite,1.5,3,0,3.0,3,0,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,1.5,3,1,1.0,0,3,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,1.5,3,1,1.0,1,2,sign_split,2.0871233512513196,False,False
mixed_positive_dominant,indefinite,1.5,3,1,1.0,2,1,sign_split,2.0871233512513196,False,False
mixed_positive_dominant,indefinite,1.5,3,1,1.0,3,0,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,1.5,3,2,-0.5,0,3,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,1.5,3,2,-0.5,1,2,sign_split,2.720303450191558,False,False
mixed_positive_dominant,indefinite,1.5,3,2,-0.5,2,1,sign_split,2.720303450191558,False,False
mixed_positive_dominant,indefinite,1.5,3,2,-0.5,3,0,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,1.5,3,3,-2.0,0,3,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,1.5,3,3,-2.0,1,2,sign_split,1.0123646092950993,False,False
mixed_positive_dominant,indefinite,1.5,3,3,-2.0,2,1,sign_split,1.0123646092950993,False,False
mixed_positive_dominant,indefinite,1.5,3,3,-2.0,3,0,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,1.5,4,0,3.0,0,4,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,1.5,4,0,3.0,1,3,sign_split,-1.998140333805691,True,False
mixed_positive_dominant,indefinite,1.5,4,0,3.0,2,2,sign_split,-1.9992596325440828,True,False
mixed_positive_dominant,indefinite,1.5,4,0,3.0,3,1,sign_split,-1.998140333805691,True,False
mixed_positive_dominant,indefinite,1.5,4,0,3.0,4,0,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,1.5,4,1,1.0,0,4,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,1.5,4,1,1.0,1,3,sign_split,2.0762627081625906,False,False
mixed_positive_dominant,indefinite,1.5,4,1,1.0,2,2,sign_split,2.0948517463551335,False,False
mixed_positive_dominant,indefinite,1.5,4,1,1.0,3,1,sign_split,2.0762627081625906,False,False
mixed_positive_dominant,indefinite,1.5,4,1,1.0,4,0,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,1.5,4,2,-0.5,0,4,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,1.5,4,2,-0.5,1,3,sign_split,2.776693583892642,False,False
mixed_positive_dominant,indefinite,1.5,4,2,-0.5,2,2,sign_split,2.682425523806356,False,False
mixed_positive_dominant,indefinite,1.5,4,2,-0.5,3,1,sign_split,2.7766935838926416,False,False
mixed_positive_dominant,indefinite,1.5,4,2,-0.5,4,0,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,1.5,4,3,-2.0,0,4,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,1.5,4,3,-2.0,1,3,sign_split,1.0164857958804825,False,False
mixed_positive_dominant,indefinite,1.5,4,3,-2.0,2,2,sign_split,1.009890492626539,False,False
mixed_positive_dominant,indefinite,1.5,4,3,-2.0,3,1,sign_split,1.0164857958804823,False,False
mixed_positive_dominant,indefinite,1.5,4,3,-2.0,4,0,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,1.5,7,0,3.0,0,7,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,1.5,7,0,3.0,1,6,sign_split,-1.9962962190180007,True,False
mixed_positive_dominant,indefinite,1.5,7,0,3.0,2,5,sign_split,-1.9984462046760318,True,False
mixed_positive_dominant,indefinite,1.5,7,0,3.0,3,4,sign_split,-1.999139156455972,True,False
mixed_positive_dominant,indefinite,1.5,7,0,3.0,4,3,sign_split,-1.999139156455972,True,False
mixed_positive_dominant,indefinite,1.5,7,0,3.0,5,2,sign_split,-1.9984462046760318,True,False
mixed_positive_dominant,indefinite,1.5,7,0,3.0,6,1,sign_split,-1.9962962190180007,True,False
mixed_positive_dominant,indefinite,1.5,7,0,3.0,7,0,homogeneous,-2.0,True,False
mixed_positive_dominant,indefinite,1.5,7,1,1.0,0,7,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,1.5,7,1,1.0,1,6,sign_split,2.052147847096666,False,False
mixed_positive_dominant,indefinite,1.5,7,1,1.0,2,5,sign_split,2.0816220743585947,False,False
mixed_positive_dominant,indefinite,1.5,7,1,1.0,3,4,sign_split,2.0934926852027043,False,False
mixed_positive_dominant,indefinite,1.5,7,1,1.0,4,3,sign_split,2.0934926852027043,False,False
mixed_positive_dominant,indefinite,1.5,7,1,1.0,5,2,sign_split,2.0816220743585947,False,False
mixed_positive_dominant,indefinite,1.5,7,1,1.0,6,1,sign_split,2.052147847096666,False,False
mixed_positive_dominant,indefinite,1.5,7,1,1.0,7,0,homogeneous,2.0,False,False
mixed_positive_dominant,indefinite,1.5,7,2,-0.5,0,7,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,1.5,7,2,-0.5,1,6,sign_split,2.9215171928509647,False,False
mixed_positive_dominant,indefinite,1.5,7,2,-0.5,2,5,sign_split,2.748351548436103,False,False
mixed_positive_dominant,indefinite,1.5,7,2,-0.5,3,4,sign_split,2.688969798790292,False,False
mixed_positive_dominant,indefinite,1.5,7,2,-0.5,4,3,sign_split,2.688969798790291,False,False
mixed_positive_dominant,indefinite,1.5,7,2,-0.5,5,2,sign_split,2.7483515484361036,False,False
mixed_positive_dominant,indefinite,1.5,7,2,-0.5,6,1,sign_split,2.921517192850965,False,False
mixed_positive_dominant,indefinite,1.5,7,2,-0.5,7,0,homogeneous,3.5,False,False
mixed_positive_dominant,indefinite,1.5,7,3,-2.0,0,7,homogeneous,5.0,False,False
mixed_positive_dominant,indefinite,1.5,7,3,-2.0,1,6,sign_split,1.0304756208451926,False,False
mixed_positive_dominant,indefinite,1.5,7,3,-2.0,2,5,sign_split,1.0143431452418559,False,False
mixed_positive_dominant,indefinite,1.5,7,3,-2.0,3,4,sign_split,1.0103029182438503,False,False
mixed_positive_dominant,indefinite,1.5,7,3,-2.0,4,3,sign_split,1.0103029182438508,False,False
mixed_positive_dominant,indefinite,1.5,7,3,-2.0,5,2,sign_split,1.0143431452418559,False,False
mixed_positive_dominant,indefinite,1.5,7,3,-2.0,6,1,sign_split,1.0304756208451926,False,False
mixed_positive_dominant,indefinite,1.5,7,3,-2.0,7,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,2,0,1.0,0,2,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.1,2,0,1.0,1,1,sign_split,0.30033200537504423,False,False
mixed_negative_dominant,indefinite,0.1,2,0,1.0,2,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.1,2,1,0.4,0,2,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.1,2,1,0.4,1,1,sign_split,0.9840085278755346,False,False
mixed_negative_dominant,indefinite,0.1,2,1,0.4,2,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.1,2,2,-1.0,0,2,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,2,2,-1.0,1,1,sign_split,0.9003320053750442,False,False
mixed_negative_dominant,indefinite,0.1,2,2,-1.0,2,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,2,3,-4.0,0,2,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,2,3,-4.0,1,1,sign_split,-0.5197958490208996,True,False
mixed_negative_dominant,indefinite,0.1,2,3,-4.0,2,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,3,0,1.0,0,3,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.1,3,0,1.0,1,2,sign_split,0.4432322203623044,False,False
mixed_negative_dominant,indefinite,0.1,3,0,1.0,2,1,sign_split,0.4432322203623045,False,False
mixed_negative_dominant,indefinite,0.1,3,0,1.0,3,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.1,3,1,0.4,0,3,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.1,3,1,0.4,1,2,sign_split,0.9573752148720136,False,False
mixed_negative_dominant,indefinite,0.1,3,1,0.4,2,1,sign_split,0.9573752148720136,False,False
mixed_negative_dominant,indefinite,0.1,3,1,0.4,3,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.1,3,2,-1.0,0,3,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,3,2,-1.0,1,2,sign_split,1.0843349342700737,False,False
mixed_negative_dominant,indefinite,0.1,3,2,-1.0,2,1,sign_split,1.0843349342700734,False,False
mixed_negative_dominant,indefinite,0.1,3,2,-1.0,3,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,3,3,-4.0,0,3,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,3,3,-4.0,1,2,sign_split,0.41538650062168203,False,False
mixed_negative_dominant,indefinite,0.1,3,3,-4.0,2,1,sign_split,0.41538650062168214,False,False
mixed_negative_dominant,indefinite,0.1,3,3,-4.0,3,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,4,0,1.0,0,4,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.1,4,0,1.0,1,3,sign_split,0.5666618243511514,False,False
mixed_negative_dominant,indefinite,0.1,4,0,1.0,2,2,sign_split,0.30033200537504423,False,False
mixed_negative_dominant,indefinite,0.1,4,0,1.0,3,1,sign_split,0.5666618243511514,False,False
mixed_negative_dominant,indefinite,0.1,4,0,1.0,4,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.1,4,1,0.4,0,4,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.1,4,1,0.4,1,3,sign_split,0.9217725210750288,False,False
mixed_negative_dominant,indefinite,0.1,4,1,0.4,2,2,sign_split,0.9840085278755346,False,False
mixed_negative_dominant,indefinite,0.1,4,1,0.4,3,1,sign_split,0.9217725210750288,False,False
mixed_negative_dominant,indefinite,0.1,4,1,0.4,4,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.1,4,2,-1.0,0,4,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,4,2,-1.0,1,3,sign_split,1.271580498396467,False,False
mixed_negative_dominant,indefinite,0.1,4,2,-1.0,2,2,sign_split,0.9003320053750442,False,False
mixed_negative_dominant,indefinite,0.1,4,2,-1.0,3,1,sign_split,1.271580498396467,False,False
mixed_negative_dominant,indefinite,0.1,4,2,-1.0,4,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,4,3,-4.0,0,4,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,4,3,-4.0,1,3,sign_split,1.2576018764810812,False,False
mixed_negative_dominant,indefinite,0.1,4,3,-4.0,2,2,sign_split,-0.5197958490208996,True,False
mixed_negative_dominant,indefinite,0.1,4,3,-4.0,3,1,sign_split,1.2576018764810812,False,False
mixed_negative_dominant,indefinite,0.1,4,3,-4.0,4,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,7,0,1.0,0,7,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.1,7,0,1.0,1,6,sign_split,0.7432479236701142,False,False
mixed_negative_dominant,indefinite,0.1,7,0,1.0,2,5,sign_split,0.5118403844859458,False,False
mixed_negative_dominant,indefinite,0.1,7,0,1.0,3,4,sign_split,0.3330093035549881,False,False
mixed_negative_dominant,indefinite,0.1,7,0,1.0,4,3,sign_split,0.33300930355498815,False,False
mixed_negative_dominant,indefinite,0.1,7,0,1.0,5,2,sign_split,0.5118403844859458,False,False
mixed_negative_dominant,indefinite,0.1,7,0,1.0,6,1,sign_split,0.7432479236701142,False,False
mixed_negative_dominant,indefinite,0.1,7,0,1.0,7,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.1,7,1,0.4,0,7,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.1,7,1,0.4,1,6,sign_split,0.8455294449607169,False,False
mixed_negative_dominant,indefinite,0.1,7,1,0.4,2,5,sign_split,0.9391282216381627,False,False
mixed_negative_dominant,indefinite,0.1,7,1,0.4,3,4,sign_split,0.9792255580319413,False,False
mixed_negative_dominant,indefinite,0.1,7,1,0.4,4,3,sign_split,0.9792255580319411,False,False
mixed_negative_dominant,indefinite,0.1,7,1,0.4,5,2,sign_split,0.9391282216381629,False,False
mixed_negative_dominant,indefinite,0.1,7,1,0.4,6,1,sign_split,0.845529444960717,False,False
mixed_negative_dominant,indefinite,0.1,7,1,0.4,7,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.1,7,2,-1.0,0,7,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,7,2,-1.0,1,6,sign_split,1.56023885468824,False,False
mixed_negative_dominant,indefinite,0.1,7,2,-1.0,2,5,sign_split,1.1863250461906567,False,False
mixed_negative_dominant,indefinite,0.1,7,2,-1.0,3,4,sign_split,0.9376739809089936,False,False
mixed_negative_dominant,indefinite,0.1,7,2,-1.0,4,3,sign_split,0.9376739809089935,False,False
mixed_negative_dominant,indefinite,0.1,7,2,-1.0,5,2,sign_split,1.186325046190657,False,False
mixed_negative_dominant,indefinite,0.1,7,2,-1.0,6,1,sign_split,1.5602388546882402,False,False
mixed_negative_dominant,indefinite,0.1,7,2,-1.0,7,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,7,3,-4.0,0,7,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,7,3,-4.0,1,6,sign_split,2.607010658170496,False,False
mixed_negative_dominant,indefinite,0.1,7,3,-4.0,2,5,sign_split,0.8752848056435597,False,False
mixed_negative_dominant,indefinite,0.1,7,3,-4.0,3,4,sign_split,-0.3011471191531194,True,False
mixed_negative_dominant,indefinite,0.1,7,3,-4.0,4,3,sign_split,-0.3011471191531194,True,False
mixed_negative_dominant,indefinite,0.1,7,3,-4.0,5,2,sign_split,0.87528480564356,False,False
mixed_negative_dominant,indefinite,0.1,7,3,-4.0,6,1,sign_split,2.6070106581704957,False,False
mixed_negative_dominant,indefinite,0.1,7,3,-4.0,7,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.5,2,0,1.0,0,2,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.5,2,0,1.0,1,1,sign_split,-0.062117157260009784,True,False
mixed_negative_dominant,indefinite,0.5,2,0,1.0,2,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.5,2,1,0.4,0,2,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.5,2,1,0.4,1,1,sign_split,0.9210498719100384,False,False
mixed_negative_dominant,indefinite,0.5,2,1,0.4,2,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.5,2,2,-1.0,0,2,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.5,2,2,-1.0,1,1,sign_split,1.3863514717800292,False,False
mixed_negative_dominant,indefinite,0.5,2,2,-1.0,2,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.5,2,3,-4.0,0,2,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.5,2,3,-4.0,1,1,sign_split,-2.8561103203032676,True,False
mixed_negative_dominant,indefinite,0.5,2,3,-4.0,2,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.5,3,0,1.0,0,3,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.5,3,0,1.0,1,2,sign_split,0.10147841434209942,False,False
mixed_negative_dominant,indefinite,0.5,3,0,1.0,2,1,sign_split,0.10147841434209937,False,False
mixed_negative_dominant,indefinite,0.5,3,0,1.0,3,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.5,3,1,0.4,0,3,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.5,3,1,0.4,1,2,sign_split,0.898165746700978,False,False
mixed_negative_dominant,indefinite,0.5,3,1,0.4,2,1,sign_split,0.898165746700978,False,False
mixed_negative_dominant,indefinite,0.5,3,1,0.4,3,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.5,3,2,-1.0,0,3,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.5,3,2,-1.0,1,2,sign_split,1.2239424996305819,False,False
mixed_negative_dominant,indefinite,0.5,3,2,-1.0,2,1,sign_split,1.223942499630581,False,False
mixed_negative_dominant,indefinite,0.5,3,2,-1.0,3,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.5,3,3,-4.0,0,3,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.5,3,3,-4.0,1,2,sign_split,-2.8153253988418574,True,False
mixed_negative_dominant,indefinite,0.5,3,3,-4.0,2,1,sign_split,-2.815325398841857,True,False
mixed_negative_dominant,indefinite,0.5,3,3,-4.0,3,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.5,4,0,1.0,0,4,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.5,4,0,1.0,1,3,sign_split,0.2529334220807062,False,False
mixed_negative_dominant,indefinite,0.5,4,0,1.0,2,2,sign_split,-0.062117157260009784,True,False
mixed_negative_dominant,indefinite,0.5,4,0,1.0,3,1,sign_split,0.2529334220807062,False,False
mixed_negative_dominant,indefinite,0.5,4,0,1.0,4,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.5,4,1,0.4,0,4,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.5,4,1,0.4,1,3,sign_split,0.8675551878510275,False,False
mixed_negative_dominant,indefinite,0.5,4,1,0.4,2,2,sign_split,0.9210498719100384,False,False
mixed_negative_dominant,indefinite,0.5,4,1,0.4,3,1,sign_split,0.8675551878510274,False,False
mixed_negative_dominant,indefinite,0.5,4,1,0.4,4,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.5,4,2,-1.0,0,4,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.5,4,2,-1.0,1,3,sign_split,1.0019700431979368,False,False
mixed_negative_dominant,indefinite,0.5,4,2,-1.0,2,2,sign_split,1.3863514717800292,False,False
mixed_negative_dominant,indefinite,0.5,4,2,-1.0,3,1,sign_split,1.0019700431979366,False,False
mixed_negative_dominant,indefinite,0.5,4,2,-1.0,4,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.5,4,3,-4.0,0,4,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.5,4,3,-4.0,1,3,sign_split,-2.7458172671406675,True,False
mixed_negative_dominant,indefinite,0.5,4,3,-4.0,2,2,sign_split,-2.8561103203032676,True,False
mixed_negative_dominant,indefinite,0.5,4,3,-4.0,3,1,sign_split,-2.745817267140667,True,False
mixed_negative_dominant,indefinite,0.5,4,3,-4.0,4,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.5,7,0,1.0,0,7,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.5,7,0,1.0,1,6,sign_split,0.5074019577497044,False,False
mixed_negative_dominant,indefinite,0.5,7,0,1.0,2,5,sign_split,0.1835388368539722,False,False
mixed_negative_dominant,indefinite,0.5,7,0,1.0,3,4,sign_split,-0.023965059116874576,True,False
mixed_negative_dominant,indefinite,0.5,7,0,1.0,4,3,sign_split,-0.02396505911687459,True,False
mixed_negative_dominant,indefinite,0.5,7,0,1.0,5,2,sign_split,0.18353883685397232,False,False
mixed_negative_dominant,indefinite,0.5,7,0,1.0,6,1,sign_split,0.5074019577497042,False,False
mixed_negative_dominant,indefinite,0.5,7,0,1.0,7,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.5,7,1,0.4,0,7,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.5,7,1,0.4,1,6,sign_split,0.8020746324466959,False,False
mixed_negative_dominant,indefinite,0.5,7,1,0.4,2,5,sign_split,0.8824785040069378,False,False
mixed_negative_dominant,indefinite,0.5,7,1,0.4,3,4,sign_split,0.9169417929677424,False,False
mixed_negative_dominant,indefinite,0.5,7,1,0.4,4,3,sign_split,0.9169417929677424,False,False
mixed_negative_dominant,indefinite,0.5,7,1,0.4,5,2,sign_split,0.8824785040069378,False,False
mixed_negative_dominant,indefinite,0.5,7,1,0.4,6,1,sign_split,0.8020746324466959,False,False
mixed_negative_dominant,indefinite,0.5,7,1,0.4,7,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.5,7,2,-1.0,0,7,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.5,7,2,-1.0,1,6,sign_split,1.2089450848081011,False,False
mixed_negative_dominant,indefinite,0.5,7,2,-1.0,2,5,sign_split,1.1108328825359253,False,False
mixed_negative_dominant,indefinite,0.5,7,2,-1.0,3,4,sign_split,1.3574307703454973,False,False
mixed_negative_dominant,indefinite,0.5,7,2,-1.0,4,3,sign_split,1.3574307703454975,False,False
