case,family,beta,n_tokens,trial,seed,geometry,selected_eigenvalue,selected_group_mass,speed,energy_gain,min_correlation,max_correlation,mean_abs_correlation,mean_vector_norm,extreme_eigenspace_mass,mass_0,mass_1,mass_2,mass_3
pd_simple,positive_definite,1.5,3,15,260435166,bipolar,3.0,1.0,3.812875715504198e-09,136.6642447892818,-1.0,1.0,1.0,0.3333333333333333,1.0,1.0,5.219657059679351e-18,2.249845470410158e-35,9.537022967162176e-46
pd_simple,positive_definite,1.5,3,16,260435166,consensus,3.0,1.0,5.171315918092596e-09,256.54471494670736,1.0,1.0,1.0,1.0,1.0,1.0,2.674250832471781e-17,2.578404496767304e-35,3.3969787579559766e-45
pd_simple,positive_definite,1.5,3,17,260435166,consensus,3.0,1.0,5.292070634063682e-10,247.69838407133528,1.0,1.0,1.0,1.0,1.0,1.0,2.8006011595919173e-19,9.075620193026943e-37,7.167624487363416e-46
pd_simple,positive_definite,1.5,3,18,260435166,bipolar,3.0,1.0,3.027591659690131e-09,136.2674487058619,-1.0,1.0,1.0,0.3333333333333333,1.0,1.0,6.136144411355863e-18,6.241993925392227e-37,3.611587214337169e-46
pd_simple,positive_definite,1.5,3,19,260435166,bipolar,3.0,1.0,4.3724113802328945e-09,111.18974936864524,-1.0,1.0,1.0,0.3333333333333333,1.0,1.0,7.152800451892322e-18,1.7552929141336608e-37,2.307457672589521e-45
pd_simple,positive_definite,1.5,3,20,260435166,bipolar,3.0,1.0,5.1049587317479745e-09,137.6941476571993,-1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.311319784448391e-17,2.160407555327174e-34,1.8752302554060273e-44
pd_simple,positive_definite,1.5,3,21,260435166,consensus,3.0,0.9999999999999969,5.6837574079159814e-08,255.6939230606656,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999969,0.9999999999999969,3.2305098272039888e-15,3.658055302272523e-34,1.7749453241788611e-43
pd_simple,positive_definite,1.5,3,22,260435166,consensus,3.0,1.0,3.8363090720248785e-10,249.4667338308651,1.0,1.0,1.0,1.0,1.0,1.0,1.4717267296100385e-19,2.1847954377206907e-35,2.0218105250831916e-47
pd_simple,positive_definite,1.5,3,23,260435166,bipolar,3.0,1.0,2.116792040278148e-09,121.44261829607603,-1.0,1.0,1.0,0.3333333333333333,1.0,1.0,2.9907687807172227e-18,1.4296948194748802e-36,7.192054987755153e-46
pd_simple,positive_definite,1.5,4,0,260436175,consensus,3.0,1.0,1.1591271741479993e-09,409.5252205259361,1.0,1.0,1.0,1.0,1.0,1.0,1.3435758058483263e-18,4.363854906363193e-36,1.0503784249264816e-45
pd_simple,positive_definite,1.5,4,1,260436175,bipolar,3.0,1.0,1.1192229858885021e-09,206.42251165969918,-1.0,1.0,1.0,7.417325809391949e-10,1.0,1.0,6.931516955849764e-19,7.074251635476516e-36,1.8514116733402584e-46
pd_simple,positive_definite,1.5,4,2,260436175,consensus,3.0,1.0,6.00816608337078e-10,462.5729402505484,1.0,1.0,1.0,1.0,1.0,1.0,3.609805968536692e-19,3.4308360581558276e-35,7.663619718147912e-45
pd_simple,positive_definite,1.5,4,3,260436175,consensus,3.0,1.0,8.617543649872655e-10,449.314011613958,1.0,1.0,1.0,1.0,1.0,1.0,7.426205855746021e-19,1.2812777469342482e-37,4.112972880580463e-46
pd_simple,positive_definite,1.5,4,4,260436175,consensus,3.0,1.0,6.561289618560351e-10,408.0572925638883,1.0,1.0,1.0,1.0,1.0,1.0,4.3050521458627836e-19,6.037447065865801e-36,4.726609235809573e-47
pd_simple,positive_definite,1.5,4,5,260436175,bipolar,3.0,1.0,7.262972754626785e-10,267.52772062824766,-1.0,1.0,1.0,0.5,1.0,1.0,2.4534276968842286e-19,2.4476024212969616e-36,2.356311148169786e-47
pd_simple,positive_definite,1.5,4,6,260436175,bipolar,3.0,1.0,6.395114176001603e-09,195.32050919973028,-1.0,1.0,1.0,2.286081242781105e-09,1.0,1.0,2.2132574972311984e-17,6.327021774387047e-36,5.181107983392782e-46
pd_simple,positive_definite,1.5,4,7,260436175,bipolar,3.0,1.0,2.1332996926649474e-09,278.9965746121485,-1.0,1.0,1.0,0.5,1.0,1.0,1.2124755117313255e-18,4.90931155082995e-36,5.1063761964810205e-46
pd_simple,positive_definite,1.5,4,8,260436175,bipolar,3.0,1.0,6.3775114724829625e-09,207.35919290632617,-1.0,1.0,1.0,2.2889203290217986e-09,1.0,1.0,2.197785491936286e-17,2.9297817907392995e-36,1.584412986651997e-45
pd_simple,positive_definite,1.5,4,9,260436175,bipolar,3.0,1.0,1.2412827234733738e-09,194.72389611072427,-1.0,1.0,1.0,4.1238112133825147e-10,1.0,1.0,8.579818005469921e-19,9.192196637314353e-36,1.3671703833080128e-46
pd_simple,positive_definite,1.5,4,10,260436175,consensus,3.0,1.0,6.104087273551459e-10,452.49520696652075,1.0,1.0,1.0,1.0,1.0,1.0,3.725988144313286e-19,4.622887080046432e-36,4.769894279715924e-47
pd_simple,positive_definite,1.5,4,11,260436175,consensus,3.0,1.0,5.695737148690699e-09,446.9452642588805,1.0,1.0,1.0,1.0,1.0,1.0,3.244142166697515e-17,2.648895467919248e-35,6.750294502021325e-45
pd_simple,positive_definite,1.5,4,12,260436175,bipolar,3.0,1.0,1.5661664766441268e-09,279.26330247126424,-1.0,1.0,1.0,0.5,1.0,1.0,1.2614034046945258e-18,9.815424542915526e-36,1.683979086861056e-46
pd_simple,positive_definite,1.5,4,13,260436175,bipolar,3.0,1.0,9.744784252254287e-10,241.46300277014504,-1.0,1.0,1.0,0.5,1.0,1.0,2.6303323195739814e-19,1.569919753001842e-35,4.821141063079353e-47
pd_simple,positive_definite,1.5,4,14,260436175,bipolar,3.0,1.0,1.262616053967314e-09,274.51567048346834,-1.0,1.0,1.0,0.5,1.0,1.0,1.2966562561445787e-18,4.52944038607437e-36,3.3291974037599823e-45
pd_simple,positive_definite,1.5,4,15,260436175,bipolar,3.0,1.0,1.1706368243310882e-09,245.93492534376446,-1.0,1.0,1.0,0.5,1.0,1.0,1.0495058778230598e-18,3.526918779528479e-35,1.3296536819234162e-46
pd_simple,positive_definite,1.5,4,16,260436175,bipolar,3.0,1.0,1.6524846075688046e-09,197.337288792445,-1.0,1.0,1.0,1.3453264093599912e-09,1.0,1.0,1.9049090667892098e-18,1.0530261747956197e-36,1.2583502988889561e-46
pd_simple,positive_definite,1.5,4,17,260436175,bipolar,3.0,1.0,2.599711080548262e-09,259.29783329968234,-1.0,1.0,1.0,0.5,1.0,1.0,1.7545435794269076e-18,1.6004229939358528e-35,1.5048609951815582e-46
pd_simple,positive_definite,1.5,4,18,260436175,bipolar,3.0,1.0,1.617198818489788e-10,202.2503806703243,-1.0,1.0,1.0,1.0634717490017807e-10,1.0,1.0,1.4386102380384133e-20,3.356663628352819e-36,2.6205143651652857e-46
pd_simple,positive_definite,1.5,4,19,260436175,bipolar,3.0,1.0,3.4365300927334553e-09,203.7924262493231,-1.0,1.0,1.0,2.352046280864029e-10,1.0,1.0,1.0309981775282517e-17,5.295271213274148e-35,1.0703857054688825e-46
pd_simple,positive_definite,1.5,4,20,260436175,bipolar,3.0,1.0,4.281405499976875e-10,219.85697916259411,-1.0,1.0,1.0,3.22795742875622e-10,1.0,1.0,1.1535053371532604e-19,2.4041813364256e-38,6.8793368157543096e-46
pd_simple,positive_definite,1.5,4,21,260436175,bipolar,3.0,1.0,2.191212733480747e-09,265.86819890162093,-1.0,1.0,1.0,0.5,1.0,1.0,3.818787485857602e-18,2.0898814397392053e-35,2.1574914734623654e-46
pd_simple,positive_definite,1.5,4,22,260436175,bipolar,3.0,1.0,5.299717296122279e-10,263.39867587983275,-1.0,1.0,1.0,0.5,1.0,1.0,1.4183701079680028e-19,4.732213306144767e-37,1.1796075307845525e-45
pd_simple,positive_definite,1.5,4,23,260436175,bipolar,3.0,1.0,1.6392384388725771e-09,213.82314711633674,-1.0,1.0,1.0,4.795025932445324e-10,1.0,1.0,1.5763980348535813e-18,4.3939143492483277e-35,4.7242246626696684e-46
pd_simple,positive_definite,1.5,7,0,260437184,bipolar,3.0,1.0,1.5345616473822867e-09,651.8264313496823,-1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.3952413071289714e-18,9.53703080624983e-37,8.162187301998604e-48
pd_simple,positive_definite,1.5,7,1,260437184,bipolar,3.0,1.0,1.3807429104673738e-08,1058.1259847600038,-0.9999999999999999,1.0,1.0,0.7142857142857143,1.0,1.0,2.807486697558736e-17,6.243083274281598e-35,3.2539325940798506e-45
pd_simple,positive_definite,1.5,7,2,260437184,bipolar,3.0,1.0,3.2297080153071983e-09,762.710321149332,-1.0,1.0,1.0,0.42857142857142855,1.0,1.0,4.782789442873383e-18,1.5692957450135555e-36,2.811405233391329e-47
pd_simple,positive_definite,1.5,7,3,260437184,bipolar,3.0,1.0,3.387868564757847e-10,813.2330042180943,-1.0,1.0,1.0,0.42857142857142855,1.0,1.0,1.0579960596930744e-19,1.672119439408813e-35,7.927787891246402e-46
pd_simple,positive_definite,1.5,7,4,260437184,bipolar,3.0,1.0,3.4510881654633927e-09,812.3650152795601,-1.0,1.0,1.0,0.42857142857142855,1.0,1.0,3.770292101917488e-18,2.6466750918976303e-35,1.2805602938891291e-46
pd_simple,positive_definite,1.5,7,5,260437184,bipolar,3.0,1.0,1.7809665556831515e-09,703.0332090106599,-1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.8303787082111962e-18,2.2112250836831915e-35,6.361603038435074e-46
pd_simple,positive_definite,1.5,7,6,260437184,bipolar,3.0,1.0,2.3820100894058448e-09,1068.138264092299,-1.0,1.0,1.0,0.7142857142857143,1.0,1.0,5.047221104233416e-18,3.510376811862158e-35,1.0632906033249237e-46
pd_simple,positive_definite,1.5,7,7,260437184,bipolar,3.0,1.0,1.112943755208627e-09,807.4665475110951,-1.0,1.0,1.0,0.42857142857142855,1.0,1.0,8.42993135048905e-19,3.950505521019539e-37,5.658066105520276e-46
pd_simple,positive_definite,1.5,7,8,260437184,bipolar,3.0,1.0,1.3664730757794036e-10,805.9456977671935,-1.0,1.0,1.0,0.42857142857142855,1.0,1.0,1.8474193029907773e-20,4.911988997548952e-36,4.847698675788741e-46
pd_simple,positive_definite,1.5,7,9,260437184,bipolar,3.0,1.0,1.6016339387879217e-09,817.2396335513951,-1.0,1.0,1.0,0.42857142857142855,1.0,1.0,7.942150571782488e-19,1.0597920910214778e-35,2.0102958569938088e-46
pd_simple,positive_definite,1.5,7,10,260437184,bipolar,3.0,1.0,2.5058083883609273e-09,1054.2545729412866,-1.0,1.0,1.0,0.7142857142857143,1.0,1.0,5.568667177628258e-18,4.5918525246866365e-36,3.137058258161524e-45
pd_simple,positive_definite,1.5,7,11,260437184,bipolar,3.0,1.0,3.93775976838507e-10,651.1319314094782,-1.0,1.0,1.0,0.14285714285714285,1.0,1.0,6.894203475262382e-20,1.2543251951980675e-35,1.9783511599493196e-47
pd_simple,positive_definite,1.5,7,12,260437184,bipolar,3.0,0.9999999999999961,8.379029344734846e-08,717.2989004627401,-0.999999999999996,1.0000000000000002,0.9999999999999974,0.14285714285714984,0.9999999999999961,0.9999999999999961,4.031645269263769e-15,7.14931800504998e-33,5.944253247207777e-43
pd_simple,positive_definite,1.5,7,13,260437184,bipolar,3.0,1.0,5.022871147149379e-09,686.2932521904547,-1.0,1.0,1.0,0.14285714285714288,1.0,1.0,1.1599306977594746e-17,4.849036815353699e-36,5.74426208849609e-46
pd_simple,positive_definite,1.5,7,14,260437184,bipolar,3.0,1.0,4.510734308845363e-09,1021.8178043421381,-1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.759041865854787e-17,2.3248602640761587e-35,5.338937814195823e-46
pd_simple,positive_definite,1.5,7,15,260437184,bipolar,3.0,1.0,2.6190371780569916e-09,830.351334825996,-1.0,1.0,1.0,0.42857142857142855,1.0,1.0,4.927051768132232e-18,2.2623818205635968e-36,2.1676798420654186e-46
pd_simple,positive_definite,1.5,7,16,260437184,consensus,3.0,1.0,1.5407327742640764e-09,1417.7758676815004,1.0,1.0,1.0,1.0,1.0,1.0,2.373857481691477e-18,6.484138723815169e-36,9.491388773628215e-46
pd_simple,positive_definite,1.5,7,17,260437184,bipolar,3.0,1.0,1.348251442105253e-10,713.3302573102518,-1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0749350712849016e-20,9.166296021318621e-36,3.293208064278777e-46
pd_simple,positive_definite,1.5,7,18,260437184,bipolar,3.0,1.0,4.467482327428575e-10,671.0044145145088,-1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.04533461853396e-19,5.3735861768849414e-36,9.435684929951692e-46
pd_simple,positive_definite,1.5,7,19,260437184,bipolar,3.0,1.0,2.6299569207545473e-10,653.7182840277521,-1.0,1.0,1.0,0.14285714285714285,1.0,1.0,6.056997305139598e-20,1.8677039642753637e-36,1.761041824800511e-46
pd_simple,positive_definite,1.5,7,20,260437184,consensus,3.0,1.0,8.21273849733276e-10,1405.1507814901745,1.0,1.0,1.0,1.0,1.0,1.0,6.744907362557152e-19,8.455123282182564e-36,3.970718002029046e-46
pd_simple,positive_definite,1.5,7,21,260437184,bipolar,3.0,1.0,1.790586701956533e-09,789.6799237001978,-1.0,1.0,1.0,0.42857142857142855,1.0,1.0,9.780444829016842e-19,1.3368791269002568e-35,9.984111092460525e-46
pd_simple,positive_definite,1.5,7,22,260437184,bipolar,3.0,1.0,1.8269299750349347e-09,786.1088741678017,-1.0,1.0,1.0,0.42857142857142855,1.0,1.0,2.6470937028767197e-18,1.0112827950829447e-36,4.365481851494661e-46
pd_simple,positive_definite,1.5,7,23,260437184,bipolar,3.0,1.0,1.760856069859143e-09,711.0035404243455,-1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.6962111062754233e-18,2.889595803321495e-35,1.1353610014348573e-45
pd_flat_top,positive_definite,0.1,2,0,260438193,consensus,3.0,1.0,1.6011886373924309e-15,5.340799339871456,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.7819218728228237,0.21807812717717645,1.777636558469708e-36,7.475069150941247e-47
pd_flat_top,positive_definite,0.1,2,1,260438193,consensus,3.0,1.0000000000000002,1.093446861086077e-15,5.620438177687575,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.9304238408895449,0.06957615911045524,2.1821357822317116e-36,6.605108816327599e-46
pd_flat_top,positive_definite,0.1,2,2,260438193,consensus,3.0,1.0000000000000002,9.155348279797633e-16,3.6870541414719646,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9891178351967512,0.010882164803249009,9.827361687073302e-36,1.2623544566991048e-47
pd_flat_top,positive_definite,0.1,2,3,260438193,consensus,3.0,1.0,3.1401889386518853e-15,6.138382473106795,1.0,1.0,1.0,1.0,1.0,0.4477657309123272,0.5522342690876729,6.313792215996685e-36,9.906851417937309e-45
pd_flat_top,positive_definite,0.1,2,4,260438193,consensus,3.0,1.0,2.843558484850696e-15,0.665883981412783,1.0,1.0,1.0,1.0,1.0,0.28487242127799395,0.7151275787220062,1.4456275469946994e-37,6.391550079818359e-47
pd_flat_top,positive_definite,0.1,2,5,260438193,consensus,3.0,1.0,1.0473972731969317e-15,3.0806568717316445,1.0,1.0,1.0,1.0,1.0,0.05090338863403675,0.9490966113659633,7.837894348192338e-36,1.3120137767491531e-46
pd_flat_top,positive_definite,0.1,2,6,260438193,consensus,3.0,1.0000000000000002,9.226440756438215e-16,4.344285808844322,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.9955644395937397,0.004435560406260421,2.763725421886798e-36,4.173462057334486e-47
pd_flat_top,positive_definite,0.1,2,7,260438193,consensus,3.0,1.0,7.108920610595162e-16,2.042082993754029,1.0,1.0,1.0,1.0,1.0,0.9688717515530819,0.031128248446918153,8.762675637768162e-37,2.383706478202471e-46
pd_flat_top,positive_definite,0.1,2,8,260438193,consensus,3.0,1.0,9.486883653307685e-16,6.070241712604716,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.9672148417146611,0.03278515828533901,5.37861234556351e-35,1.3894780715746677e-45
pd_flat_top,positive_definite,0.1,2,9,260438193,consensus,3.0,1.0000000000000002,6.280373099658906e-16,2.8716641730727765,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.03640610075193512,0.963593899248065,1.0252467028322123e-37,4.031151145274171e-49
pd_flat_top,positive_definite,0.1,2,10,260438193,consensus,3.0,1.0,2.5121525120846367e-15,5.767172135510368,1.0,1.0,1.0,1.0,1.0,0.4050943694114953,0.5949056305885048,5.750551222409238e-36,1.088509155042599e-45
pd_flat_top,positive_definite,0.1,2,11,260438193,consensus,3.0,1.0,1.4217819321567357e-15,6.113102738918393,1.0,1.0,1.0,1.0,1.0,0.1487577028282282,0.8512422971717719,1.9482447182377397e-36,7.561465048408097e-47
pd_flat_top,positive_definite,0.1,2,12,260438193,consensus,3.0,1.0,2.8435676003257335e-15,3.190969880738617,1.0,1.0,1.0,1.0,1.0,0.6562545571660863,0.34374544283391384,1.3104776712600766e-35,2.2363728436733938e-46
pd_flat_top,positive_definite,0.1,2,13,260438193,consensus,3.0,1.0,1.7342335917848342e-15,6.099061057398178,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.23699852988093612,0.7630014701190639,8.487429940465773e-36,2.894906779180403e-44
pd_flat_top,positive_definite,0.1,2,14,260438193,consensus,3.0,1.0,7.11225211442619e-16,4.600188332144999,1.0,1.0,1.0,1.0,1.0,0.9669949051548125,0.033005094845187634,1.1932099604124752e-34,4.986417296907759e-47
pd_flat_top,positive_definite,0.1,2,15,260438193,consensus,3.0,1.0000000000000002,4.445699242382105e-16,6.404807010045488,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.9999838236512828,1.6176348717313525e-05,4.586018011535192e-35,3.521827452882651e-45
pd_flat_top,positive_definite,0.1,2,16,260438193,consensus,3.0,1.0000000000000002,8.899114540624416e-16,3.299537608124176,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.0028229219763765533,0.9971770780236237,7.348744339105278e-40,1.6492161431717652e-46
pd_flat_top,positive_definite,0.1,2,17,260438193,consensus,3.0,1.0000000000000002,1.4043468719219937e-15,6.155889351278599,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.7807045234958139,0.21929547650418635,9.468406051306403e-36,1.6372518540894665e-45
pd_flat_top,positive_definite,0.1,2,18,260438193,consensus,3.0,1.0,2.843590443868444e-15,5.788048187693693,1.0,1.0,1.0,1.0,1.0,0.5633020318716927,0.43669796812830736,4.5583486497125784e-35,2.0994007027443484e-45
pd_flat_top,positive_definite,0.1,2,19,260438193,consensus,3.0,1.0000000000000002,9.486461178428402e-16,5.878993701724035,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.049091650689668316,0.9509083493103319,3.3746720097184143e-35,2.5802763566500466e-46
pd_flat_top,positive_definite,0.1,2,20,260438193,consensus,3.0,1.0,2.6737765409722688e-15,5.193998020192339,1.0,1.0,1.0,1.0,1.0,0.4378083981591508,0.5621916018408493,7.259372029880466e-36,1.1093565834308131e-45
pd_flat_top,positive_definite,0.1,2,21,260438193,consensus,3.0,1.0000000000000002,1.1102847822375297e-15,5.1293754631370945,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.9256097603284833,0.07439023967151683,3.428331520267062e-35,4.995482570840494e-50
pd_flat_top,positive_definite,0.1,2,22,260438193,consensus,3.0,1.0,2.710400593419633e-15,4.67299355903371,1.0,1.0,1.0,1.0,1.0,0.3484499297894317,0.6515500702105684,1.0492346854595995e-36,3.6122326472889436e-46
pd_flat_top,positive_definite,0.1,2,23,260438193,consensus,3.0,1.0,2.401786400444827e-15,4.869328718210028,1.0,1.0,1.0,1.0,1.0,0.7124689679841196,0.28753103201588043,8.135983202693639e-36,2.8388042631415616e-46
pd_flat_top,positive_definite,0.1,3,0,260439202,consensus,3.0,1.0,5.551735240844271e-16,12.57619155249838,1.0,1.0000000000000002,1.0,1.0,1.0,0.04268547523659636,0.9573145247634037,1.7212685314770758e-35,1.0361334169838885e-46
pd_flat_top,positive_definite,0.1,3,1,260439202,consensus,3.0,1.0,1.4217937802833356e-15,10.61544545493679,1.0,1.0,1.0,1.0,1.0,0.814310746846289,0.1856892531537111,1.0371006019102266e-35,1.1232093114012504e-46
pd_flat_top,positive_definite,0.1,3,2,260439202,consensus,3.0,1.0,1.7342355680564928e-15,14.396998586259755,1.0,1.0000000000000002,1.0,1.0,1.0,0.19143404152773177,0.8085659584722683,1.020108878482985e-35,2.0334574094194025e-45
pd_flat_top,positive_definite,0.1,3,3,260439202,consensus,3.0,1.0000000000000002,1.110230542805854e-15,12.673754818319097,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9044012243315965,0.0955987756684037,4.173442824096234e-36,1.9203659310795713e-46
pd_flat_top,positive_definite,0.1,3,4,260439202,consensus,3.0,1.0,2.843559849463585e-15,13.096245629563533,1.0,1.0,1.0,1.0,1.0,0.4365814419403849,0.563418558059615,2.0847414603201225e-36,2.573591113057396e-46
pd_flat_top,positive_definite,0.1,3,5,260439202,consensus,3.0,1.0,1.7342254631308972e-15,14.953989826481894,1.0,1.0,1.0,1.0,1.0,0.8530966905604763,0.1469033094395238,1.4389540279476035e-36,3.2213979203277077e-47
pd_flat_top,positive_definite,0.1,3,6,260439202,consensus,3.0,1.0000000000000002,2.2204465330423035e-15,13.503019174280162,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.2683959416005766,0.7316040583994236,5.371170126890188e-37,2.8429037514506966e-47
pd_flat_top,positive_definite,0.1,3,7,260439202,consensus,3.0,1.0000000000000002,9.306258838728914e-16,13.759591528029162,1.0,1.0,1.0,1.0,1.0000000000000002,0.9910269596246648,0.008973040375335311,4.160818426375595e-35,5.992426974082241e-46
pd_flat_top,positive_definite,0.1,3,8,260439202,consensus,3.0,1.0,1.3369063427633655e-15,11.47327160925147,1.0,1.0000000000000002,1.0,1.0,1.0,0.10694263502900124,0.8930573649709989,1.3895232435043996e-35,1.4944634773966674e-45
pd_flat_top,positive_definite,0.1,3,9,260439202,consensus,3.0,1.0000000000000002,1.734231569848428e-15,8.631942645018576,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.06937525456074879,0.9306247454392514,6.734175933134117e-36,5.790471542284193e-47
pd_flat_top,positive_definite,0.1,3,10,260439202,consensus,3.0,1.0000000000000002,1.6653436240277085e-15,13.170835560473826,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.08924098262077741,0.9107590173792227,7.56654295356519e-36,6.275072075881435e-45
pd_flat_top,positive_definite,0.1,3,11,260439202,consensus,3.0,1.0,3.1401862464921384e-15,14.134268638762286,1.0,1.0,1.0,1.0,1.0,0.44424779143314214,0.5557522085668579,2.086848939797679e-36,1.6937937011830066e-47
pd_flat_top,positive_definite,0.1,3,12,260439202,consensus,3.0,1.0,2.8435596389951238e-15,13.214307863372333,1.0,1.0,1.0,1.0,1.0,0.4019298962946713,0.5980701037053288,1.785501677664714e-36,4.402317719850137e-46
pd_flat_top,positive_definite,0.1,3,13,260439202,consensus,3.0,1.0000000000000002,9.305398644197054e-16,13.555442008077335,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.008194287850525075,0.9918057121494751,1.5840695168305722e-36,1.1211035574057013e-45
pd_flat_top,positive_definite,0.1,3,14,260439202,consensus,3.0,1.0,2.5894648630518248e-15,13.194390331732137,1.0,1.0000000000000002,1.0,1.0,1.0,0.29996991841912773,0.7000300815808723,2.6456503378007042e-36,1.5068316722433906e-45
pd_flat_top,positive_definite,0.1,3,15,260439202,consensus,3.0,1.0000000000000002,1.421780273318409e-15,5.072296433980128,1.0,1.0,1.0,1.0,1.0000000000000002,0.8265986640367777,0.1734013359632224,7.689921313333998e-37,1.5335894093638443e-46
pd_flat_top,positive_definite,0.1,3,16,260439202,consensus,3.0,1.0,2.512148708920393e-15,11.754284993632034,1.0,1.0000000000000002,1.0,1.0,1.0,0.7356141831022908,0.2643858168977093,9.734905464728912e-37,8.309649269539485e-46
pd_flat_top,positive_definite,0.1,3,17,260439202,consensus,3.0,1.0000000000000002,3.14033566633724e-15,14.682198070520094,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.5300908480417061,0.469909151958294,2.366955061220436e-34,3.509704521852184e-44
pd_flat_top,positive_definite,0.1,3,18,260439202,consensus,3.0,1.0,2.9873418025575527e-15,12.398143238501078,1.0,1.0,1.0,1.0,1.0,0.7084752061668788,0.2915247938331213,5.551374707064451e-35,2.2098931982740446e-47
pd_flat_top,positive_definite,0.1,3,19,260439202,consensus,3.0,1.0000000000000002,9.737362045290134e-16,15.055215221794924,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9819786929213822,0.018021307078618022,2.0770958376857695e-33,4.3116896054573723e-44
pd_flat_top,positive_definite,0.1,3,20,260439202,consensus,3.0,1.0,3.14019413106174e-15,9.234961053561854,1.0,1.0,1.0,1.0,1.0,0.5926709227873376,0.4073290772126625,1.446637293073743e-35,3.45691828443939e-46
pd_flat_top,positive_definite,0.1,3,21,260439202,consensus,3.0,1.0,2.9873383923150678e-15,14.692751773576376,1.0,1.0,1.0,1.0,1.0,0.2613914668816211,0.7386085331183789,5.041997167934154e-35,5.987846160935434e-45
pd_flat_top,positive_definite,0.1,3,22,260439202,consensus,3.0,1.0,8.989563182170797e-16,10.345283164426753,1.0,1.0,1.0,1.0,1.0,0.9973549773417774,0.002645022658222721,5.643493964090764e-37,2.362059410746658e-46
pd_flat_top,positive_definite,0.1,3,23,260439202,consensus,3.0,1.0000000000000002,2.7104027079379396e-15,14.943128234861426,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.5914330196267061,0.40856698037329403,3.914832183116071e-36,1.1397504480623728e-44
pd_flat_top,positive_definite,0.1,4,0,260440211,consensus,3.0,1.0000000000000002,4.495025968122149e-16,26.272554704462678,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.9996431512239665,0.00035684877603361665,5.633343859072714e-36,2.556500403539917e-49
pd_flat_top,positive_definite,0.1,4,1,260440211,consensus,3.0,1.0,9.933836796422468e-16,25.279366914450875,1.0,1.0,1.0,1.0,1.0,0.190155294613218,0.8098447053867821,1.8375084479368778e-34,3.8372887596328907e-44
pd_flat_top,positive_definite,0.1,4,2,260440211,consensus,3.0,1.0,3.140321542840087e-15,25.85980002097891,1.0,1.0000000000000002,1.0,1.0,1.0,0.719430464609587,0.28056953539041307,2.145192944535298e-34,6.344273572133276e-49
pd_flat_top,positive_definite,0.1,4,3,260440211,consensus,3.0,1.0,3.1401851061799122e-15,26.018007923117793,1.0,1.0,1.0,1.0,1.0,0.43067348453711973,0.5693265154628803,2.9645286543539747e-37,5.5344587339983246e-46
pd_flat_top,positive_definite,0.1,4,4,260440211,consensus,3.0,1.0000000000000002,1.4895214148017073e-15,19.571620782835197,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.8996445598214708,0.10035544017852933,6.873047146648297e-37,6.179629950818179e-46
pd_flat_top,positive_definite,0.1,4,5,260440211,consensus,3.0,1.0,1.256078812951429e-15,24.840748909894913,1.0,1.0,1.0,1.0,1.0,0.1938453183432846,0.8061546816567153,3.0434758225687844e-36,4.225576290293679e-47
