source_file,benchmark,sweep_suite,record_kind,tag,K,prompt_len,design,cond,noise_var,prior_var,depth,heads,d_head,capacity_rank,attention,head_scheme,precond,temperature,eta_multiplier,scale_linear_by_m,seed,batch_size,eval_batches,beta_mse_post,beta_mse_true,pred_mse_y,mean_mse_exact,exact_pred_mse_y,nll_iter,nll_exact,coverage_iter,width_iter,coverage_exact,width_exact,contraction_radius_mean,contraction_radius_max,precond_rank,eta_mean,proj_rank,proj_max,proj_min_nonzero,capacity_ge_K,first_grad_mse,last_grad_mse,attn_rank_first,attn_rank_last,attn_effrank_first,attn_effrank_last,layer_first_beta_mse_post,layer_last_beta_mse_post,layer_decay_ratio,log10_beta_mse_post,log10_beta_mse_true,family_priority,run_id,kappa_mean,eig_min_mean,eig_max_mean,var_mse_exact,layer_first_resid_norm,layer_last_resid_norm,task,method,eb_dim,eb_prior,eb_mixture_sep,mean_mse_emp,mean_mse_true,var_mse_emp,nll,exact_nll,attn_entropy,max_weight,projection_correction,softmax_vector_scale,attn_entropy_first,attn_entropy_last,experiment,norm,d_h,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,n_ctx,normalized,pred_mse,mean_mse,var_mse,exact_mse,kappa,resid_last,benchmark_family,step,loss,train_context,eval_context,d_model,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width,capacity_regime
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,97001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.4,0.2,False,True,True,linear,300.0,0.9915440082550048,2.414459705352783,0.3670220077037811,0.0008391514420509,0.7001944780349731,0.0387961380183696,1.291411519050598,2.694796085357666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,98000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.4,1.0,False,True,True,linear,300.0,0.9735175371170044,1.7301998138427734,0.173098623752594,0.0031915381550788,0.826209306716919,0.0877272635698318,1.0793054103851318,2.1829869747161865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,98001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.4,1.0,False,True,True,linear,300.0,0.9755032062530518,1.982476592063904,0.2216320931911468,0.006649013608694,0.7575687766075134,0.0921796113252639,1.1548829078674316,2.341448307037353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,99000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.4,5.0,False,True,True,linear,300.0,0.9725115299224854,1.532320261001587,0.0261682979762554,0.0071479603648185,0.9463521838188172,0.0914970561861991,1.0426256656646729,1.4570653438568115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,99001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.4,5.0,False,True,True,linear,300.0,0.9905275106430054,1.545432209968567,0.0169582720845937,0.0088743157684803,1.0620591640472412,0.0493376925587654,1.0320764780044556,1.3524941205978394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.8,0.05,False,True,True,linear,300.0,0.9846658110618592,3.112133264541626,0.4543638527393341,0.0007343217730522,0.7670832872390747,0.0643718317151069,1.5809762477874756,2.8041908740997314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,100001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.8,0.05,False,True,True,linear,300.0,0.9931644201278688,2.3802998065948486,0.4093008637428283,0.0010240450501441,0.833747386932373,0.0355996266007423,1.518375039100647,2.7478344440460205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,101000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.8,0.2,False,True,True,linear,300.0,0.982213020324707,2.920022964477539,0.3751696050167084,0.0017147995531558,0.7316106557846069,0.0635774731636047,1.3804798126220703,2.6864027976989746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,101001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.8,0.2,False,True,True,linear,300.0,0.9752604961395264,2.794019937515259,0.3769060671329498,0.0016697198152542,0.764817476272583,0.0952441841363906,1.4232971668243408,2.6985950469970703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,102000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.8,1.0,False,True,True,linear,300.0,0.9778855443000792,2.684621810913086,0.2486804127693176,0.0032639354467391,0.7006281614303589,0.0842221528291702,1.1995295286178589,2.35554575920105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,102001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.8,1.0,False,True,True,linear,300.0,0.984338879585266,2.142794609069824,0.2096379250288009,0.0042476840317249,0.8323369026184082,0.0681419670581817,1.1744097471237185,2.316733360290528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.8,5.0,False,True,True,linear,300.0,0.9639391899108888,2.317786693572998,0.0641810148954391,0.009215734899044,0.9007089138031006,0.1335867643356323,1.0634019374847412,1.6800251007080078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,103001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,32.0,0.8,5.0,False,True,True,linear,300.0,0.9746310710906982,1.984212040901184,0.0569216348230838,0.0119307599961757,0.9800830483436584,0.1070628017187118,1.042579174041748,1.657478094100952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,104000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.1,0.05,False,True,True,linear,300.0,0.9995854496955872,1.102458357810974,0.4647314846515655,4.098936915397644e-05,0.5557649731636047,0.0022693851497024,1.1574634313583374,2.962913990020752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,104001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.1,0.05,False,True,True,linear,300.0,0.9996124505996704,1.0657415390014648,0.4414045512676239,5.378201603889465e-05,0.5661265254020691,0.0023256596177816,1.217465877532959,2.891110897064209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,105000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.1,0.2,False,True,True,linear,300.0,0.999196231365204,1.1001429557800293,0.2960044741630554,0.000197984278202,0.5433459281921387,0.0045869327150285,1.0430219173431396,2.579812526702881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,105001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.1,0.2,False,True,True,linear,300.0,0.9993586540222168,1.0885634422302246,0.2905767261981964,6.541237235069275e-05,0.5687444806098938,0.0041744508780539,1.082366108894348,2.569841861724853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,106000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.1,1.0,False,True,True,linear,300.0,0.994640588760376,1.0276768207550049,0.0781910642981529,0.0002419427037239,0.6424166560173035,0.0163984596729278,1.0181477069854736,1.8151724338531487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,106001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.1,1.0,False,True,True,linear,300.0,0.9953317642211914,1.0715759992599487,0.0774144679307937,0.0002191662788391,0.6381353735923767,0.0159998424351215,1.024726390838623,1.8109065294265747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,107000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.1,5.0,False,True,True,linear,300.0,0.9923256635665894,1.0772649049758911,0.0128467781469225,0.0009823888540267,0.7094860672950745,0.0216746143996715,1.075720191001892,1.3639534711837769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,107001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.1,5.0,False,True,True,linear,300.0,0.9984994530677797,1.0297839641571045,0.0113996174186468,0.000398650765419,0.7205182313919067,0.0069190585054457,1.060330510139465,1.3313486576080322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,108000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.2,0.05,False,True,True,linear,300.0,0.9992289543151855,1.1520439386367798,0.4237739443778991,0.0001796968281269,0.748619556427002,0.0054071047343313,1.4204232692718506,2.9087934494018555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,108001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.2,0.05,False,True,True,linear,300.0,0.9991779923439026,1.1692546606063845,0.4282319843769073,0.0003241263329982,0.75193852186203,0.0049169780686497,1.354288101196289,2.8600854873657227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,109000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.2,0.2,False,True,True,linear,300.0,0.998056173324585,1.126609206199646,0.3085798025131225,8.453428745269775e-05,0.6799570322036743,0.0093447901308536,1.105757713317871,2.6186656951904297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,109001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.2,0.2,False,True,True,linear,300.0,0.9979296922683716,1.1862530708312988,0.317920058965683,0.0003541819751262,0.684909999370575,0.011666839942336,1.132587432861328,2.619791984558105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.2,1.0,False,True,True,linear,300.0,0.9944300651550292,1.1262439489364624,0.1238511577248573,0.0009679533541202,0.7382910847663879,0.0233385059982538,1.027280330657959,2.0134265422821045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,110001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.2,1.0,False,True,True,linear,300.0,0.9934648275375366,1.165880560874939,0.1422992199659347,0.0017895139753818,0.6861786842346191,0.0275562517344951,1.0566165447235107,2.062453508377075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,111000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,111.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.2,5.0,False,True,True,linear,300.0,0.9981585741043092,1.172468662261963,0.0139000006020069,0.0003817714750766,0.8101726174354553,0.0095701841637492,1.036918878555298,1.338390588760376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,111001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,111.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.2,5.0,False,True,True,linear,300.0,0.9928823113441468,1.0677350759506226,0.0137009546160697,0.001063909381628,0.8297441601753235,0.0238002724945545,1.04952073097229,1.3441412448883057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,112000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.4,0.05,False,True,True,linear,300.0,0.99905264377594,1.3124457597732544,0.4209696650505066,0.0002878159284591,0.8389028906822205,0.0070109474472701,1.5046241283416748,2.844520568847656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,112001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.4,0.05,False,True,True,linear,300.0,0.9980586171150208,1.3797341585159302,0.4476682841777801,0.0004774630069732,0.8083652257919312,0.011611177586019,1.4396129846572876,2.926915645599365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,113000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.4,0.2,False,True,True,linear,300.0,0.9979223012924194,1.2474101781845093,0.3376950919628143,0.0004325471818447,0.7829893827438354,0.0123687610030174,1.243510127067566,2.642918348312378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,113001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.4,0.2,False,True,True,linear,300.0,0.9974797368049622,1.4372659921646118,0.342683345079422,0.0004112981259822,0.7682007551193237,0.0127882119268178,1.2307322025299072,2.6787045001983643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,114000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.4,1.0,False,True,True,linear,300.0,0.9962364435195924,1.1940748691558838,0.158380925655365,0.0014742203056812,0.8767268061637878,0.0174817014485597,1.0459846258163452,2.14188003540039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,114001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.4,1.0,False,True,True,linear,300.0,0.9963560104370116,1.105091214179993,0.1480794250965118,0.0012731738388538,0.9224436283111572,0.0185625962913036,1.0442898273468018,2.1265668869018555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,115000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.4,5.0,False,True,True,linear,300.0,0.9949655532836914,1.0665922164916992,0.0226323045790195,0.0053968466818332,1.000146508216858,0.0221265833824872,1.0209439992904663,1.4144757986068726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,115001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.4,5.0,False,True,True,linear,300.0,0.99699205160141,1.038950800895691,0.0228519942611455,0.0036697313189506,1.0047860145568848,0.0172940790653228,1.0219578742980957,1.4152015447616575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,116000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.8,0.05,False,True,True,linear,300.0,0.9980177879333496,1.8233274221420288,0.4564262330532074,0.0005696304142475,0.8462861180305481,0.0111958794295787,1.4516395330429075,2.9635567665100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,116001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.8,0.05,False,True,True,linear,300.0,0.997867226600647,1.7807263135910034,0.4467154443264007,0.0009086392819881,0.9068750739097596,0.0135591384023427,1.518055438995361,2.890453100204468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,117000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.8,0.2,False,True,True,linear,300.0,0.995353102684021,1.62486732006073,0.3489135801792145,0.0007976405322551,0.902946710586548,0.017562486231327,1.334223747253418,2.652914047241211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,117001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.8,0.2,False,True,True,linear,300.0,0.9968076944351196,1.9137895107269287,0.3807932734489441,0.0012155324220657,0.8792750239372253,0.0188757739961147,1.3623099327087402,2.747976779937744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,118000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.8,1.0,False,True,True,linear,300.0,0.9938763976097108,1.7977142333984375,0.2456048280000686,0.002843651920557,0.7752673029899597,0.027077542617917,1.104110836982727,2.4196579456329346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,118001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.8,1.0,False,True,True,linear,300.0,0.994247555732727,1.8172394037246704,0.2363210320472717,0.0016258396208286,0.8225171566009521,0.028677923604846,1.116437911987305,2.373703718185425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.8,5.0,False,True,True,linear,300.0,0.9924522638320924,1.4178478717803955,0.0594378225505352,0.0051228255033493,1.030157208442688,0.0330176912248134,1.0303137302398682,1.6809638738632202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,,row,,,,,,,,,,,,,,,,,,119001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.0,,,,,,,,,,,,,,,,,,,,,,,gpu_sweep_final,unbalanced_sinkhorn,64.0,0.8,5.0,False,True,True,linear,300.0,0.9876176118850708,1.4003431797027588,0.0593873336911201,0.0032401569187641,1.0262094736099243,0.0446370691061019,1.0291194915771484,1.672122836112976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
runs_bayes_richardson_inverse/richardson_weak_inverse_1780349464/richardson.csv,bayes_weakform,,row,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,weak_inverse,,,,,,,,,,,,,,,,richardson_sweep,,,,,,,,,,,,,,,,,,16.0,0.0,0.5438023880124092,0.4074371661990881,0.0,0.1539018107578158,155.108154296875,274.6894588470459,bayes_weakform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
