source_file,benchmark,sweep_suite,record_kind,tag,K,prompt_len,design,cond,noise_var,prior_var,depth,heads,d_head,capacity_rank,attention,head_scheme,precond,temperature,eta_multiplier,scale_linear_by_m,seed,batch_size,eval_batches,beta_mse_post,beta_mse_true,pred_mse_y,mean_mse_exact,exact_pred_mse_y,nll_iter,nll_exact,coverage_iter,width_iter,coverage_exact,width_exact,contraction_radius_mean,contraction_radius_max,precond_rank,eta_mean,proj_rank,proj_max,proj_min_nonzero,capacity_ge_K,first_grad_mse,last_grad_mse,attn_rank_first,attn_rank_last,attn_effrank_first,attn_effrank_last,layer_first_beta_mse_post,layer_last_beta_mse_post,layer_decay_ratio,log10_beta_mse_post,log10_beta_mse_true
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H2_dh2,16,128,isotropic,10.0,0.02,1.0,16,2,2,4.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.7664691060781479,0.7692475244402885,0.778721809387207,0.7597713023424149,0.022149902768433,15.851704120635986,-0.4860095381736755,0.27001953125,0.5927080512046814,0.9532470703125,0.5927080437541008,0.572613351047039,0.6903653964400291,0.0,0.0022967121039982,4.0,1.0,1.0,0.0,135340.291015625,124040.2197265625,2.0,2.0,1.9963181540369987,1.9963181540369987,0.7716640383005142,0.7664691060781479,0.993268391509646,-0.115505345480422,-0.1139338927063112
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H2_dh4,16,128,isotropic,10.0,0.02,1.0,16,2,4,8.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.5278052985668182,0.5308875516057014,0.5364723913371563,0.5151334218680859,0.0229531193617731,10.60012936592102,-0.4686642289161682,0.3387451171875,0.5926009193062782,0.949462890625,0.5926009193062782,0.572347491979599,0.6911228969693184,0.0,0.0022972298029344,8.0,1.0,1.0,0.0,90279.4189453125,75282.9248046875,4.0,4.0,3.984862342476845,3.984862342476845,0.5532130375504494,0.5278052985668182,0.9540678623091046,-0.2775262542698518,-0.2749974579934366
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H2_dh8,16,128,isotropic,10.0,0.02,1.0,16,2,8,16.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.3937017095955184e-08,0.002859323110897,0.0223340743687003,1.2038211094633766e-08,0.0223344718106091,-0.4824252463877201,-0.4824163094162941,0.9534912109375,0.5925770029425621,0.9534912109375,0.5925770103931427,0.5728153809905052,0.6923729255795479,0.0,0.0022975640022195,16.0,1.0,1.0,1.0,2.770688956044154e-09,7.742023577783641e-09,8.0,8.0,7.930838257074356,7.930838257074356,0.1188186407089233,1.3937017095955184e-08,1.1719423833465893e-07,-7.855830167227154,-2.5437367654706957
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H2_dh16,16,128,isotropic,10.0,0.02,1.0,16,2,16,32.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.3256084008261837e-08,0.0028775953978765,0.0233827633783221,1.3727258219020657e-08,0.0233831645455211,-0.4596819020807743,-0.459673460572958,0.947509765625,0.5924818515777588,0.947509765625,0.5924818515777588,0.5720905363559723,0.6929378435015678,0.0,0.0022979500645305,16.0,1.0,1.0,1.0,2.7209179354059643e-09,7.683581104700465e-09,8.0,8.0,8.364879667758942,8.364879667758942,0.1174659049138426,1.3256084008261837e-08,1.1281635515183227e-07,-7.877584752309831,-2.540970269753907
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H2_dh32,16,128,isotropic,10.0,0.02,1.0,16,2,32,64.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.3310041846459342e-08,0.0028780229331459,0.0229983506724238,1.2062856824535118e-08,0.0229976987466216,-0.4671103656291961,-0.4671239070594311,0.951171875,0.5925555378198624,0.951171875,0.592555545270443,0.572229340672493,0.6902755945920944,0.0,0.0022964896343182,16.0,1.0,1.0,1.0,2.766613521609784e-09,7.666280166240824e-09,8.0,8.0,8.368553698062897,8.368553698062897,0.1171232033520937,1.3310041846459342e-08,1.1353050863478957e-07,-7.875820579111515,-2.540905749767352
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H4_dh1,16,128,isotropic,10.0,0.02,1.0,16,4,1,4.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.7767811864614487,0.7799101993441582,0.7976782247424126,0.7755953520536423,0.0229525002650916,16.233542919158936,-0.4683424457907676,0.273193359375,0.5925477519631386,0.94677734375,0.5925477594137192,0.5725472941994667,0.6895517185330391,0.0,0.0022980250942055,4.0,1.0,1.0,0.0,137175.65234375,125458.888671875,1.0,1.0,1.0,1.0,0.7816942557692528,0.7767811864614487,0.9937160553891916,-0.1097013015281189,-0.1079554000973248
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H4_dh2,16,128,isotropic,10.0,0.02,1.0,16,4,2,8.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.5392134934663773,0.5419569313526154,0.5461431220173836,0.524067685008049,0.023002594942227,10.798266172409058,-0.4678777679800987,0.3314208984375,0.592620424926281,0.9482421875,0.592620424926281,0.5720074847340584,0.6960675269365311,0.0,0.0022991094447206,8.0,1.0,1.0,0.0,91698.5517578125,76568.27734375,2.0,2.0,1.9961286038160324,1.9961286038160324,0.5644255355000496,0.5392134934663773,0.9553306969919744,-0.2682392484002853,-0.2660352249359549
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H4_dh4,16,128,isotropic,10.0,0.02,1.0,16,4,4,16.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.3575529589360258e-08,0.0028755179664585,0.0233050328679382,1.319467535232377e-08,0.0233050077222287,-0.4604435823857784,-0.4604441113770008,0.9462890625,0.5925280600786209,0.9464111328125,0.5925280675292015,0.5725755915045738,0.7006623595952988,0.0,0.0022971520083956,16.0,1.0,1.0,1.0,2.736543769366051e-09,7.755238229378847e-09,4.0,4.0,3.982033744454384,3.982033744454384,0.1179344411939382,1.3575529589360258e-08,1.1508526886614478e-07,-7.867243219326548,-2.5412839145522788
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H4_dh8,16,128,isotropic,10.0,0.02,1.0,16,4,8,32.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.2370322211019412e-08,0.0028886449872516,0.0226305788382887,1.1473495931113577e-08,0.0226310326252132,-0.4760828725993633,-0.4760730639100075,0.953125,0.5926850363612175,0.953125,0.5926850363612175,0.5721183493733406,0.6842346340417862,0.0,0.0022988870041444,16.0,1.0,1.0,1.0,2.7418255443834028e-09,7.698385373622331e-09,4.0,4.0,4.46355627477169,4.46355627477169,0.117348856292665,1.2370322211019412e-08,1.053722761743214e-07,-7.907618988111762,-2.539305829409373
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H4_dh16,16,128,isotropic,10.0,0.02,1.0,16,4,16,64.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.3532895137835512e-08,0.0028910004766657,0.0227025628555566,1.4175996598808638e-08,0.0227023276966065,-0.4742135815322399,-0.4742176756262779,0.951416015625,0.5925220549106598,0.951416015625,0.5925220549106598,0.5723711550235748,0.6865640133619308,0.0,0.0022978367924224,16.0,1.0,1.0,1.0,2.7626432530514222e-09,7.723245820656643e-09,4.0,4.0,4.685236304998398,4.685236304998398,0.1182694779708981,1.3532895137835512e-08,1.1442247803396149e-07,-7.8686092833814625,-2.5389518367232173
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H4_dh32,16,128,isotropic,10.0,0.02,1.0,16,4,32,128.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.2686983796861284e-08,0.0028806662594433,0.0227752581704407,1.2609642108252217e-08,0.0227744604926556,-0.4727039597928524,-0.4727203547954559,0.947998046875,0.5925403386354446,0.947998046875,0.5925403535366058,0.5730005577206612,0.6880371868610382,0.0,0.0022945418022572,16.0,1.0,1.0,1.0,2.7944709046767713e-09,7.719533456906902e-09,4.0,4.0,4.686200797557831,4.686200797557831,0.119043200276792,1.2686983796861284e-08,1.066059978108069e-07,-7.896641614790821,-2.5405070541381685
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H8_dh1,16,128,isotropic,10.0,0.02,1.0,16,8,1,8.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.5325358435511589,0.5351803377270699,0.561054639518261,0.5376683324575424,0.0229540197178721,11.124692916870115,-0.4689347632229328,0.336181640625,0.5926057174801826,0.9505615234375,0.5926057025790215,0.5722790062427521,0.6934474259614944,0.0,0.0022981075162533,8.0,1.0,1.0,0.0,90938.6064453125,75813.109375,1.0,1.0,1.0,1.0,0.5582173392176628,0.5325358435511589,0.953985598708112,-0.27365115571534,-0.2714998507213557
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H8_dh2,16,128,isotropic,10.0,0.02,1.0,16,8,2,16.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.3707907364768346e-08,0.0028856050339527,0.0234383293427526,1.3663249198714313e-08,0.0234381479676812,-0.4585517197847366,-0.4585562460124492,0.9488525390625,0.5925556868314743,0.9488525390625,0.5925556942820549,0.5720298364758492,0.6897297278046608,0.0,0.0022989962890278,16.0,1.0,1.0,1.0,2.775034785296171e-09,7.677302127362395e-09,2.0,2.0,1.996207252144813,1.996207252144813,0.1185702290385961,1.3707907364768346e-08,1.155520385089333e-07,-7.863028839105453,-2.5397631130600877
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H8_dh4,16,128,isotropic,10.0,0.02,1.0,16,8,4,32.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.6636450217433207e-08,0.0028550093702506,0.022280572913587,1.5820467158533802e-08,0.0222808325197547,-0.4835684671998024,-0.4835624322295189,0.951904296875,0.5926572531461716,0.951904296875,0.5926572382450104,0.5724132061004639,0.6947695836424828,0.0,0.0022983897652011,16.0,1.0,1.0,1.0,2.756091327382748e-09,7.628518261526551e-09,2.0,2.0,2.4914965704083443,2.4914965704083443,0.1178748784586787,1.6636450217433207e-08,1.416505438746983e-07,-7.778939335223359,-2.544392462044591
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H8_dh8,16,128,isotropic,10.0,0.02,1.0,16,8,8,64.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.2962789064374648e-08,0.0028907814121339,0.0232329515274614,1.2156188722300952e-08,0.0232328413985669,-0.4626750648021698,-0.4626771174371242,0.9500732421875,0.5926341265439987,0.9500732421875,0.5926341041922569,0.5712744146585464,0.693976566195488,0.0,0.0023008354764897,16.0,1.0,1.0,1.0,2.7636868071834182e-09,7.727601614160307e-09,2.0,2.0,2.7329326942563057,2.7329326942563057,0.117305296473205,1.2962789064374648e-08,1.1055046326752229e-07,-7.887301545923012,-2.5389847464798416
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H8_dh16,16,128,isotropic,10.0,0.02,1.0,16,8,16,128.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.2541531924092908e-08,0.0028663817211054,0.0227939477190375,1.1629916807365248e-08,0.0227935581933707,-0.4727428145706653,-0.47275136038661,0.9490966796875,0.5928837731480598,0.94921875,0.5928837731480598,0.572166845202446,0.6890323758125305,0.0,0.0022988631098996,16.0,1.0,1.0,1.0,2.7772573962803193e-09,7.729183182370036e-09,2.0,2.0,2.8407883644104004,2.8407883644104004,0.1174678532406687,1.2541531924092908e-08,1.0675987666938827e-07,-7.901649412026383,-2.5426659743257445
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K16_H8_dh32,16,128,isotropic,10.0,0.02,1.0,16,8,32,256.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.2121417647392718e-08,0.0028740990383084,0.022838361794129,1.0909504299938533e-08,0.0228391629643738,-0.4716389440000057,-0.4716214425861835,0.9478759765625,0.5925173312425613,0.9478759765625,0.5925173237919807,0.5718730017542839,0.6881403550505638,0.0,0.0022955641034059,16.0,1.0,1.0,1.0,2.763684003870281e-09,7.818623637412259e-09,2.0,2.0,2.8427650928497314,2.8427650928497314,0.1178515097126364,1.2121417647392718e-08,1.0278509964018065e-07,-7.91644658475425,-2.5414982706312315
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H1_dh1,32,128,isotropic,10.0,0.02,1.0,16,1,1,1.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.9679574146866798,0.9747963324189186,1.0469631180167198,1.0158186852931976,0.0275801680982112,18.53965449333191,-0.3782026208937168,0.2451171875,0.6400087624788284,0.94873046875,0.6400087550282478,0.7654564455151558,0.8335451632738113,0.0,0.004143624624703,1.0,1.0,1.0,0.0,48887.8076171875,47890.8876953125,1.0,1.0,1.0,1.0,0.966765433549881,0.9679574146866798,1.0012333045726165,-0.0141437490690997,-0.0110861134770773
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H1_dh2,32,128,isotropic,10.0,0.02,1.0,16,1,2,2.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.9445005506277084,0.951000526547432,0.9566388577222824,0.9335402622818948,0.0269547912757843,16.833179473876953,-0.3890452571213245,0.2618408203125,0.6397052928805351,0.94970703125,0.6397052854299545,0.7659458816051483,0.8402236253023148,0.0,0.0041409373516216,2.0,0.9999999403953552,0.9999999403953552,0.0,47132.89404296875,45261.0166015625,2.0,2.0,1.9963045120239256,1.9963045120239256,0.942522034049034,0.9445005506277084,1.002098997356667,-0.0247977845557996,-0.0218192426035105
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H1_dh4,32,128,isotropic,10.0,0.02,1.0,16,1,4,4.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.8988194987177849,0.9055145382881165,0.9122349545359612,0.8854439109563828,0.0266050349455326,15.983503222465515,-0.3958490341901779,0.2789306640625,0.6403738111257553,0.953369140625,0.6403738036751747,0.7657399326562881,0.8361676558852196,0.0,0.0041406351374462,4.0,1.0,1.0,0.0,44084.85888671875,40634.5439453125,4.0,4.0,3.980248481035233,3.980248481035233,0.8963453024625778,0.8988194987177849,1.0027598770354005,-0.0463275146978526,-0.0431045725750809
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H1_dh8,32,128,isotropic,10.0,0.02,1.0,16,1,8,8.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.7936168238520622,0.8003278896212578,0.8432583510875702,0.8108314797282219,0.0268996644299477,14.718945860862732,-0.3908538147807121,0.2841796875,0.6398940458893776,0.9468994140625,0.6398940458893776,0.7665153369307518,0.8366633877158165,0.0,0.0041401506750844,8.0,0.9999999403953552,0.9999999403953552,0.0,37597.486328125,31772.841064453125,8.0,8.0,7.921958565711975,7.921958565711975,0.7949247285723686,0.7936168238520622,0.998354963213447,-0.1003891341645263,-0.0967320486594978
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H1_dh16,32,128,isotropic,10.0,0.02,1.0,16,1,16,16.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.5663885176181793,0.5730026587843895,0.5894391760230064,0.5582184717059135,0.0262103076092898,9.997857093811035,-0.4032668806612491,0.3270263671875,0.6396424472332001,0.9503173828125,0.6396424397826195,0.7658178582787514,0.8325993940234184,0.0,0.0041431129793636,16.0,1.0,1.0,0.0,25064.97119140625,17626.211181640625,16.0,16.0,15.725062370300291,15.725062370300291,0.5972967147827148,0.5663885176181793,0.9482523974292428,-0.246885559671415,-0.2418433628620865
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H1_dh32,32,128,isotropic,10.0,0.02,1.0,16,1,32,32.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,2.0503174482655595e-05,0.0066707415389828,0.0264385521877557,2.079303885693662e-05,0.0264277120586484,-0.3986454717814922,-0.3988730348646641,0.9488525390625,0.6399396061897278,0.9490966796875,0.6399395987391472,0.7661339491605759,0.8347486034035683,0.0,0.0041363075724802,32.0,0.9999999403953552,0.9999999403953552,1.0,1.8709766097524394e-09,3.487829525194996e-09,32.0,32.0,30.868982791900635,30.868982791900635,0.2048302572220564,2.0503174482655595e-05,0.0001001024456032,-4.688178892428805,-2.175825885965325
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H2_dh1,32,128,isotropic,10.0,0.02,1.0,16,2,1,2.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.9465185776352882,0.9534072130918504,0.9493174999952316,0.9252622947096824,0.0263979143928736,16.70699942111969,-0.3996459729969501,0.2681884765625,0.6398458108305931,0.951416015625,0.6398458182811737,0.7654589787125587,0.8359814137220383,0.0,0.0041412980062887,2.0,0.9999999403953552,0.9999999403953552,0.0,47570.6904296875,45673.6083984375,1.0,1.0,1.0,1.0,0.9445593878626825,0.9465185776352882,1.0020749446112047,-0.0238708575741266,-0.0207215667008396
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H2_dh2,32,128,isotropic,10.0,0.02,1.0,16,2,2,4.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.8906945213675499,0.8973455354571342,0.8933112248778343,0.8696229681372643,0.02612942061387,15.65127718448639,-0.4043480493128299,0.2725830078125,0.6398378163576126,0.9512939453125,0.6398378163576126,0.7659230530261993,0.8379919454455376,0.0,0.0041402647620998,4.0,1.0,1.0,0.0,43838.29833984375,40372.24609375,2.0,2.0,1.9965428784489632,1.9965428784489632,0.8879754841327667,0.8906945213675499,1.0030605852092185,-0.0502712190070267,-0.0470402935819089
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H2_dh4,32,128,isotropic,10.0,0.02,1.0,16,2,4,8.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.7916101589798927,0.7984890043735504,0.8086158707737923,0.779736116528511,0.0270066885277628,14.07064402103424,-0.3866758644580841,0.288330078125,0.639600858092308,0.9443359375,0.639600858092308,0.7655837461352348,0.8348309174180031,0.0,0.004139709053561,8.0,0.9999999403953552,0.9999999403953552,0.0,37897.10546875,31971.893310546875,4.0,4.0,3.9848808646202087,3.9848808646202087,0.7929508090019226,0.7916101589798927,0.9983036901265538,-0.1014886409934346,-0.0977310599547675
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H2_dh8,32,128,isotropic,10.0,0.02,1.0,16,2,8,16.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.568245604634285,0.5747804567217827,0.5828215181827545,0.5597751513123512,0.0265616492833942,9.900227546691896,-0.3969542309641838,0.34130859375,0.6398482695221901,0.9498291015625,0.6398482620716095,0.7660341784358025,0.8399532958865166,0.0,0.0041393102146685,16.0,1.0,1.0,0.0,25227.35717773437,17771.71435546875,8.0,8.0,7.93579837679863,7.93579837679863,0.5992371216416359,0.568245604634285,0.9482788666812924,-0.2454639148470893,-0.2404980068603242
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H2_dh16,32,128,isotropic,10.0,0.02,1.0,16,2,16,32.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,2.0289696294639725e-05,0.006734998896718,0.0264327269978821,2.0026572201459203e-05,0.0264097042381763,-0.3987118490040302,-0.3991004377603531,0.9512939453125,0.6399282887578011,0.950927734375,0.6399282738566399,0.7657609060406685,0.8362182825803757,0.0,0.0041408042889088,32.0,0.9999999403953552,0.9999999403953552,1.0,1.8537101437177126e-09,3.4302419515963582e-09,16.0,16.0,15.719516098499298,15.719516098499298,0.2046614978462457,2.0289696294639725e-05,9.91466524284024e-05,-4.692724453634433,-2.1716624710841748
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H2_dh32,32,128,isotropic,10.0,0.02,1.0,16,2,32,64.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,2.0971370531697172e-05,0.006689227418974,0.0268410998396575,2.0429870346561078e-05,0.0267906007356941,-0.3917027711868286,-0.3926131390035152,0.9490966796875,0.6393095701932907,0.9495849609375,0.6393095627427101,0.7661533951759338,0.8347321674227715,0.0,0.0041412209975533,32.0,0.9999999403953552,0.9999999403953552,1.0,1.8685761271619583e-09,3.43906111921477e-09,16.0,16.0,15.957086086273192,15.957086086273192,0.205160204321146,2.0971370531697172e-05,0.0001021784733662,-4.678373186372827,-2.174624038742155
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H4_dh1,32,128,isotropic,10.0,0.02,1.0,16,4,1,4.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.896808348596096,0.903746262192726,0.9228641018271446,0.8954978138208389,0.0266672882717102,16.224328994750977,-0.3950930014252662,0.2637939453125,0.6395053714513779,0.9495849609375,0.6395053565502167,0.7659813016653061,0.8350092098116875,0.0,0.0041412221034988,4.0,1.0,1.0,0.0,44396.16162109375,40962.7763671875,1.0,1.0,1.0,1.0,0.8943452090024948,0.896808348596096,1.002753829054771,-0.0473003574466028,-0.0439534858937396
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H4_dh2,32,128,isotropic,10.0,0.02,1.0,16,4,2,8.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.7962828800082207,0.8033054545521736,0.846395805478096,0.8211364671587944,0.0269395804498344,14.77332627773285,-0.389992319047451,0.281005859375,0.6396620199084282,0.94970703125,0.63966204226017,0.7659907937049866,0.8429982587695122,0.0,0.0041401203488931,8.0,0.9999999403953552,0.9999999403953552,0.0,37986.5810546875,32095.4814453125,2.0,2.0,1.9964437447488308,1.9964437447488308,0.7975381687283516,0.7962828800082207,0.9984305023733948,-0.0989326214555692,-0.0951192841085887
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H4_dh4,32,128,isotropic,10.0,0.02,1.0,16,4,4,16.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.5695105865597725,0.5763411819934845,0.5857220813632011,0.5585475638508797,0.0259397802874445,9.938160061836244,-0.4089008457958698,0.3292236328125,0.6397486925125122,0.955078125,0.6397486925125122,0.7661924660205841,0.8397648334503174,0.0,0.0041426560492254,16.0,1.0,1.0,0.0,25361.52319335937,17836.180908203125,4.0,4.0,3.98359777033329,3.98359777033329,0.5997428223490715,0.5695105865597725,0.9495796835184134,-0.2444981984650241,-0.2393203471486009
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H4_dh8,32,128,isotropic,10.0,0.02,1.0,16,4,8,32.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.9954044319092645e-05,0.0066995722590945,0.0267535897437483,2.014647316173068e-05,0.0267620221711695,-0.3930034823715687,-0.3928526565432548,0.9488525390625,0.6396761685609818,0.9486083984375,0.6396761685609818,0.7656147256493568,0.8360489085316658,0.0,0.0041390748228877,32.0,0.9999999403953552,0.9999999403953552,1.0,1.865857107707924e-09,3.4627428979749912e-09,8.0,8.0,7.928422912955284,7.928422912955284,0.2032818216830492,1.9954044319092645e-05,9.8162388073995e-05,-4.699969067523331,-2.173952924380514
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H4_dh16,32,128,isotropic,10.0,0.02,1.0,16,4,16,64.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.9735858131753048e-05,0.0066613418748602,0.0264717540703713,1.94789777197002e-05,0.0264854866545647,-0.3982993997633457,-0.3980570845305919,0.94873046875,0.6402172446250916,0.949951171875,0.6402172520756721,0.7652679309248924,0.8345846682786942,0.0,0.0041403960203751,32.0,0.9999999403953552,0.9999999403953552,1.0,1.8489584169278925e-09,3.434126788492975e-09,8.0,8.0,8.367530018091202,8.367530018091202,0.2029991671442985,1.9735858131753048e-05,9.72255154655186e-05,-4.704743985367644,-2.1764382768137587
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H4_dh32,32,128,isotropic,10.0,0.02,1.0,16,4,32,128.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,1.9848437204927905e-05,0.0066740034963004,0.0267135526519268,1.9531585166987497e-05,0.0267043560743331,-0.3923302330076694,-0.3924817331135273,0.9495849609375,0.6398056969046593,0.94921875,0.6398056969046593,0.7655582576990128,0.834417000412941,0.0,0.004141786659602,32.0,0.9999999403953552,0.9999999403953552,1.0,1.8593448031234414e-09,3.4390280900797876e-09,8.0,8.0,8.466724336147308,8.466724336147308,0.2038811054080724,1.9848437204927905e-05,9.734002071290084e-05,-4.702273682351505,-2.1756135701679526
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H8_dh1,32,128,isotropic,10.0,0.02,1.0,16,8,1,8.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.7913698926568031,0.798045814037323,0.8212152421474457,0.798828974366188,0.0269814729690551,14.337211728096008,-0.3883913904428482,0.2864990234375,0.6400038003921509,0.9468994140625,0.6400038003921509,0.7658385261893272,0.8347636833786964,0.0,0.0041444714879617,8.0,0.9999999403953552,0.9999999403953552,0.0,37690.80615234375,31814.06030273437,1.0,1.0,1.0,1.0,0.7927445843815804,0.7913698926568031,0.9982651359977306,-0.101620476311256,-0.0979721760521814
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H8_dh2,32,128,isotropic,10.0,0.02,1.0,16,8,2,16.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.5681559816002846,0.5745898559689522,0.6083384230732918,0.577483519911766,0.0263682405930012,10.330642819404602,-0.4003723300993442,0.3380126953125,0.6399743407964706,0.949462890625,0.6399743482470512,0.7659386247396469,0.8345514461398125,0.0,0.0041374879656359,16.0,1.0,1.0,0.0,25340.98608398437,17803.3427734375,2.0,2.0,1.9960435554385183,1.9960435554385183,0.598465234041214,0.5681559816002846,0.9493522975961516,-0.2455324166683996,-0.2406420454787672
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H8_dh4,32,128,isotropic,10.0,0.02,1.0,16,8,4,32.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,2.039129503828008e-05,0.006699115561787,0.0268292864784598,2.0269985498089227e-05,0.0268070476595312,-0.3921907916665077,-0.3926241099834442,0.9495849609375,0.6403169631958008,0.9490966796875,0.6403169557452202,0.7659061029553413,0.8349868133664131,0.0,0.0041412936407141,32.0,0.9999999403953552,0.9999999403953552,1.0,1.865610291251762e-09,3.455824515441463e-09,4.0,4.0,3.98243060708046,3.98243060708046,0.2031710483133793,2.039129503828008e-05,0.0001003550011267,-4.690555191577486,-2.173982530431985
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H8_dh8,32,128,isotropic,10.0,0.02,1.0,16,8,8,64.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,2.029829602179234e-05,0.0066906077554449,0.0270781961735337,2.0614149661923875e-05,0.0270629960577934,-0.3872794210910797,-0.387577187269926,0.9449462890625,0.6397202536463737,0.9451904296875,0.6397202461957932,0.765924334526062,0.8372086212038994,0.0,0.0041416839812882,32.0,0.9999999403953552,0.9999999403953552,1.0,1.8493220982351841e-09,3.423227340482171e-09,4.0,4.0,4.467868730425835,4.467868730425835,0.2021700888872146,2.029829602179234e-05,0.0001003966130829,-4.692540418214547,-2.174534430386477
