suite,K,M,M_over_K,cond,depth,identity_mse_z_primal_vs_dual,identity_rel_z_primal_vs_dual,z_star_mse_true,cond_H_mean,dual_unprecond_mse,dual_diag_mse,dual_rowsum_abs_mse,dual_softmax_exp_mse,dual_signed_relu_mse,primal_scalar_opt_mse,primal_jacobi_mse,step,train_cond,eval_cond,loss,eval_mse_post,eval_mse_true,eval_rel_post,dual_diag_same_depth_mse,primal_jac_same_depth_mse,layer0_mse,layerlast_mse,score_corr_linear_kernel,attn_entropy_last
dual_primal_sweep,32.0,64.0,2.0,100.0,8.0,4.985926385300821e-12,2.278691056289972e-06,0.0155490459874272,293.5901107788086,0.2665844187140465,0.3074779212474823,0.3713287189602852,549.6245574951172,0.3713287115097046,0.2644646465778351,0.1890934780240059,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,100.0,16.0,4.944420632473079e-12,2.271221831051662e-06,0.0156090375967323,293.7119140625,0.180585004389286,0.214772280305624,0.2732966393232345,1696.6607360839844,0.2732966467738151,0.176508292555809,0.0573184126988053,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,100.0,32.0,4.920794132411144e-12,2.269333378990268e-06,0.0157211197074502,295.6134567260742,0.1056045088917017,0.12715744972229,0.1757519170641899,4323.5009765625,0.1757519207894802,0.0982437971979379,0.0079579122830182,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,1000.0,4.0,1.2782753154583215e-11,3.933520588361716e-06,0.07176024466753,1003.951919555664,0.4123787581920624,0.4292371794581413,0.470533050596714,211.7686424255371,0.470533050596714,0.4122470989823341,0.8701793849468231,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,1000.0,8.0,1.23572989948334e-11,3.893520556630392e-06,0.0725047793239355,997.8510894775392,0.323087215423584,0.3398958966135978,0.3819149285554886,703.6260070800781,0.3819149285554886,0.3228180259466171,0.3631261214613914,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,1000.0,16.0,1.2622163514039442e-11,3.918857828466571e-06,0.0719166733324527,1003.5790863037108,0.2488108575344085,0.2632662802934646,0.303092285990715,2109.2437133789062,0.303092285990715,0.2482527904212474,0.0799841098487377,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,1000.0,32.0,1.2570924553048646e-11,3.911613589480112e-06,0.0718416534364223,1000.4102935791016,0.1805098615586757,0.190334815531969,0.2276494726538658,4981.2813720703125,0.2276494763791561,0.1793242879211902,0.0062529083807021,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,10.0,4.0,3.023819367641012e-12,1.7582308657893009e-06,0.0013543310051318,24.49541711807251,0.1302961148321628,0.1942546069622039,0.3406164944171905,370.7737045288086,0.3406164869666099,0.1183167789131403,0.0673379693180322,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,10.0,8.0,3.0036005692173077e-12,1.7528947466871614e-06,0.0013530827127397,24.217153549194336,0.0600914852693676,0.0837135352194309,0.1872637048363685,1395.283721923828,0.1872637048363685,0.0398465618491172,0.0126368724741041,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,10.0,16.0,3.020205559169792e-12,1.7673768297754575e-06,0.001342431991361,24.344959259033203,0.0344435945153236,0.0238360231742262,0.0785852763801813,4723.655029296875,0.0785852745175361,0.0075470166048035,0.0007696442626183,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,10.0,32.0,3.000244312972161e-12,1.7553050781771162e-06,0.0013543955574277,24.271860122680664,0.0304771871306002,0.0032191904610954,0.0208024233579635,13657.66650390625,0.0208024242892861,0.0004673338771681,6.703834287691279e-06,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,100.0,4.0,7.940812070394987e-12,2.8745421332132537e-06,0.0045500448904931,167.06746673583984,0.3590593039989471,0.4103721752762794,0.4971786886453628,576.5973510742188,0.4971786960959434,0.3570927008986473,0.1497956812381744,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,100.0,8.0,8.060469175799612e-12,2.886524725909112e-06,0.0046201192308217,168.66330337524414,0.2550335898995399,0.299218088388443,0.3818365633487701,2105.8651123046875,0.3818365782499313,0.2506975904107094,0.0305075705982744,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,100.0,16.0,8.054715965391535e-12,2.897846911764645e-06,0.0046004434116184,168.49934005737305,0.1576889716088771,0.1910817623138427,0.264805756509304,6606.776245117188,0.264805756509304,0.1495570987462997,0.0018812729977071,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,100.0,32.0,7.992589446184639e-12,2.8793281217076583e-06,0.0046209020074456,167.6484336853027,0.0868073180317878,0.1036178134381771,0.1634667962789535,17423.2041015625,0.1634667962789535,0.0725033562630415,1.4974050600358169e-05,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,1000.0,4.0,3.127280205628136e-11,5.877694434275327e-06,0.0258775749243795,1016.1448669433594,0.4748800173401832,0.4916396886110306,0.5430103540420532,859.4790344238281,0.5430103540420532,0.4746017083525657,0.4413968026638031,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,1000.0,8.0,3.156347318927777e-11,5.881265906282351e-06,0.0263716150075197,1016.1709442138672,0.386273130774498,0.4017899334430694,0.4537087306380272,2959.323486328125,0.4537087306380272,0.3856983631849289,0.0829343479126691,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,1000.0,16.0,3.179271429454289e-11,5.940864070907992e-06,0.0257472405210137,1015.385025024414,0.2975519225001335,0.3134594410657882,0.3641736805438995,8298.332153320312,0.3641736805438995,0.2964823022484779,0.0038995102513581,,,,,,,,,,,,,
dual_primal_sweep,32.0,128.0,4.0,1000.0,32.0,3.148124295970778e-11,5.933199872742989e-06,0.0257361009716987,1017.5806732177734,0.2202134616672992,0.2325728759169578,0.2809044644236564,20191.171875,0.2809044644236564,0.2179990522563457,1.6150373539858265e-05,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,10.0,4.0,7.122189231607845e-12,2.7214800866204314e-06,0.000563041481655,15.811190605163574,0.0957405548542738,0.1465335972607135,0.3138126283884048,1402.646453857422,0.3138126283884048,0.0782245583832264,0.0160331069491803,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,10.0,8.0,7.070784170844224e-12,2.7103312163490045e-06,0.0005633708206005,15.81481671333313,0.0458647264167666,0.0507670994848012,0.1566908359527588,5304.40234375,0.1566908359527588,0.0188377159647643,0.0008869068842614,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,10.0,16.0,7.056119794360272e-12,2.685870697405335e-06,0.0005667933437507,15.672043085098268,0.0316673880442976,0.0093948652502149,0.0562446285039186,18314.3232421875,0.0562446285039186,0.0017170464270748,5.0925931418532855e-06,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,10.0,32.0,7.138457034684687e-12,2.692894895517384e-06,0.0005624078767141,15.7623131275177,0.0307097374461591,0.0006062899774406,0.0107874169480055,53560.4931640625,0.0107874171808362,2.77426356660726e-05,4.954781862576141e-10,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,100.0,4.0,1.7020324819677635e-11,4.1850781826724415e-06,0.0018523871840443,128.8185272216797,0.3529964163899421,0.4065995663404464,0.506321981549263,2315.604736328125,0.5063219666481018,0.3503545075654983,0.0392585294321179,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,100.0,8.0,1.70557699907814e-11,4.202186119073303e-06,0.0018840560805983,128.6992149353027,0.235098872333765,0.2812442779541015,0.3753998354077339,8131.085815429687,0.3753998205065727,0.2296424582600593,0.0023520376416854,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,100.0,16.0,1.7187553897485275e-11,4.222053917146695e-06,0.0018887954065576,128.3152675628662,0.141477569937706,0.1722944304347038,0.2555868327617645,25958.62939453125,0.2555868327617645,0.1305388361215591,1.3672352679350295e-05,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,100.0,32.0,1.7570344484907352e-11,4.286341436454677e-06,0.0018721910309977,129.09380912780762,0.0755545664578676,0.086248705163598,0.1510821804404258,68046.375,0.1510821878910064,0.0572329796850681,1.2567850093958555e-09,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,1000.0,4.0,7.500200460697215e-11,8.91549393600144e-06,0.0102786305360496,1015.9447326660156,0.5044765770435333,0.5240439176559448,0.5812029242515564,3228.808837890625,0.5812029242515564,0.5041663497686386,0.1354172006249427,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,1000.0,8.0,7.528068966811129e-11,8.929128171075718e-06,0.0102253223303705,1010.7911224365234,0.4125280454754829,0.4311800003051758,0.4883481785655021,11183.16162109375,0.4883481785655021,0.4118681699037552,0.0077347798505797,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,1000.0,16.0,7.448216696182007e-11,8.85126519278856e-06,0.0104566544760018,1010.9692993164062,0.328159786760807,0.3448710739612579,0.4026096388697624,33207.98046875,0.4026096612215042,0.3267691284418106,3.641505736595718e-05,,,,,,,,,,,,,
dual_primal_sweep,32.0,256.0,8.0,1000.0,32.0,7.44736945723634e-11,8.892587175068911e-06,0.0102349545340985,1013.877899169922,0.2413640469312667,0.2536134086549282,0.3078280538320541,80444.046875,0.3078280538320541,0.2385698854923248,2.4533263753845347e-09,,,,,,,,,,,,,
train_cond10,,,,,,,,,,,,,,,,,1.0,10.0,10.0,0.873569130897522,0.7975350022315979,0.801515519618988,0.8946716785430908,0.0396668538451194,0.0007186486618593,0.965946078300476,0.7975350022315979,0.1793011277914047,4.851820468902588
train_cond10,,,,,,,,,,,,,,,,,250.0,10.0,10.0,0.1737313866615295,0.1816850304603576,0.1836536079645156,0.4202654957771301,0.042472343891859,0.000817509018816,0.8270031213760376,0.1816850304603576,-0.0284071452915668,4.851067543029785
train_cond10,,,,,,,,,,,,,,,,,500.0,10.0,10.0,0.1211169138550758,0.1209960579872131,0.1231660917401313,0.3444852232933044,0.0435146987438201,0.0006919893203303,0.8071780204772949,0.1209960579872131,-0.0001216108212247,4.8510918617248535
train_cond10,,,,,,,,,,,,,,,,,750.0,10.0,10.0,0.1044474318623542,0.1076926961541175,0.1097677052021026,0.3219375312328338,0.0409583896398544,0.0007013211143203,0.8232719302177429,0.1076926961541175,0.0206673666834831,4.851070880889893
train_cond10,,,,,,,,,,,,,,,,,1000.0,10.0,10.0,0.1078167408704757,0.1038544997572898,0.1053028926253318,0.315548837184906,0.0411168001592159,0.0007338049472309,0.8129725456237793,0.1038544997572898,0.040629968047142,4.851025581359863
train_cond10,,,,,,,,,,,,,,,,,1250.0,10.0,10.0,0.1044296622276306,0.1012104004621505,0.1027979776263237,0.3102383613586426,0.0423648133873939,0.0007696845568716,0.7924779653549194,0.1012104004621505,0.0556773841381073,4.850955009460449
train_cond10,,,,,,,,,,,,,,,,,1500.0,10.0,10.0,0.0881309360265731,0.0982979163527488,0.0999542623758316,0.3066956400871277,0.0438853278756141,0.0007243836298584,0.7624508142471313,0.0982979163527488,0.0775069072842598,4.8508620262146
train_cond10,,,,,,,,,,,,,,,,,1750.0,10.0,10.0,0.0772517696022987,0.0808038339018821,0.0821218192577362,0.2793147265911102,0.0401986539363861,0.0006681837840005,0.6702706813812256,0.0808038339018821,0.1110989078879356,4.850674629211426
train_cond10,,,,,,,,,,,,,,,,,2000.0,10.0,10.0,0.0654620602726936,0.0634524375200271,0.0647430717945098,0.2486702799797058,0.0420466661453247,0.0006750074098818,0.5337280035018921,0.0634524375200271,0.1404727101325988,4.850353240966797
train_cond10,,,,,,,,,,,,,,,,,2250.0,10.0,10.0,0.0451746694743633,0.0448500923812389,0.0459146574139595,0.2073447108268737,0.041188295930624,0.0006529632373712,0.4128653407096863,0.0448500923812389,0.1824001967906952,4.8499040603637695
train_cond10,,,,,,,,,,,,,,,,,2500.0,10.0,10.0,0.027542658150196,0.0283720884472131,0.0293753258883953,0.1642748713493347,0.0424303039908409,0.0006910668453201,0.3755068480968475,0.0283720884472131,0.2241877317428589,4.849470615386963
train_cond10,,,,,,,,,,,,,,,,,2750.0,10.0,10.0,0.0165143311023712,0.0164913013577461,0.0173892229795455,0.1224623024463653,0.0430269241333007,0.0007258717669174,0.376954436302185,0.0164913013577461,0.2338001430034637,4.849208831787109
train_cond10,,,,,,,,,,,,,,,,,3000.0,10.0,10.0,0.0166335366666317,0.0090005351230502,0.0096110142767429,0.0904249548912048,0.0427306741476058,0.0008007584838196,0.4078152775764465,0.0090005351230502,0.2215882390737533,4.849240303039551
train_cond10,,,,,,,,,,,,,,,,,3250.0,10.0,10.0,0.0053800819441676,0.0054253842681646,0.0060554258525371,0.0709862560033798,0.0402537584304809,0.0006557322340086,0.3951928615570068,0.0054253842681646,0.1980800628662109,4.84932804107666
train_cond10,,,,,,,,,,,,,,,,,3500.0,10.0,10.0,0.0060481233522295,0.0048477412201464,0.0054217353463172,0.0670041888952255,0.0403894484043121,0.0006945360219106,0.4044822752475738,0.0048477412201464,0.1841201782226562,4.849354267120361
train_cond10,,,,,,,,,,,,,,,,,3750.0,10.0,10.0,0.0049565420486032,0.0050786659121513,0.0057661989703774,0.0692947059869766,0.0437518507242202,0.0007836386212147,0.4158913493156433,0.0050786659121513,0.1779787242412567,4.849394798278809
train_cond10,,,,,,,,,,,,,,,,,4000.0,10.0,10.0,0.0046606510877609,0.0050290930084884,0.0056923832744359,0.0672697275876998,0.042030431330204,0.0007291858200915,0.4151782989501953,0.0050290930084884,0.1698957681655883,4.849396705627441
train_cond10,,,,,,,,,,,,,,,,,4250.0,10.0,10.0,0.004483678843826,0.0045118755660951,0.0052008824422955,0.0646199584007263,0.0409282520413398,0.0007310110959224,0.3989312648773193,0.0045118755660951,0.1636505126953125,4.849375247955322
train_cond10,,,,,,,,,,,,,,,,,4500.0,10.0,10.0,0.0044700028374791,0.0042382692918181,0.0049382764846086,0.0625474080443382,0.0413961037993431,0.0006378102698363,0.3952518701553345,0.0042382692918181,0.1551664769649505,4.849379062652588
train_cond10,,,,,,,,,,,,,,,,,4750.0,10.0,10.0,0.0039478642866015,0.004174527246505,0.0048438543453812,0.0626446008682251,0.0412477068603038,0.0006418919074349,0.3919524550437927,0.004174527246505,0.140324518084526,4.8493733406066895
train_cond10,,,,,,,,,,,,,,,,,5000.0,10.0,10.0,0.0038350387476384,0.0041251359507441,0.0048306994140148,0.0612770244479179,0.0429563857614994,0.0007629974279552,0.3895455002784729,0.0041251359507441,0.1363188624382019,4.8493475914001465
train_cond10,,,,,,,,,,,,,,,,,5250.0,10.0,10.0,0.0037490124814212,0.0037716226652264,0.0043904315680265,0.0598807595670223,0.0392267778515815,0.0006588397664017,0.367076575756073,0.0037716226652264,0.1241814941167831,4.849307537078857
train_cond10,,,,,,,,,,,,,,,,,5500.0,10.0,10.0,0.0041911704465746,0.0037227123975753,0.0044167805463075,0.0575220063328743,0.0406573452055454,0.000700878095813,0.3826155364513397,0.0037227123975753,0.1338566541671753,4.849279403686523
train_cond10,,,,,,,,,,,,,,,,,5750.0,10.0,10.0,0.0037230590824037,0.0035343065392225,0.004188316874206,0.0562967658042907,0.0443047508597373,0.0007289534551091,0.4026178419589996,0.0035343065392225,0.1291794776916504,4.849308013916016
train_cond10,,,,,,,,,,,,,,,,,6000.0,10.0,10.0,0.0047946800477802,0.0037971874698996,0.0044075977057218,0.058473914861679,0.0417835600674152,0.0006872402736917,0.3868183493614197,0.0037971874698996,0.1238130331039428,4.849283218383789
train_cond10,,,,,,,,,,,,,,,,,6250.0,10.0,10.0,0.0037938852328807,0.0038974769413471,0.0045249219983816,0.0587209053337574,0.0417577624320983,0.0007077879272401,0.3906832039356231,0.0038974769413471,0.1157599836587905,4.849323272705078
train_cond10,,,,,,,,,,,,,,,,,6500.0,10.0,10.0,0.0050300462171435,0.0036462461575865,0.0043390244245529,0.0576219856739044,0.0436673387885093,0.0007412874838337,0.3923761248588562,0.0036462461575865,0.1232293769717216,4.849272727966309
train_cond10,,,,,,,,,,,,,,,,,6750.0,10.0,10.0,0.0035638869740068,0.0033784806728363,0.0039951270446181,0.0565388277173042,0.0403833240270614,0.0006914305267855,0.3792473673820495,0.0033784806728363,0.1221759915351867,4.849291324615479
train_cond10,,,,,,,,,,,,,,,,,7000.0,10.0,10.0,0.0041543096303939,0.0036478964611887,0.0044088773429393,0.0568763092160224,0.0436596646904945,0.0006985690561123,0.3888623416423797,0.0036478964611887,0.1221392452716827,4.849274635314941
train_cond10,,,,,,,,,,,,,,,,,7250.0,10.0,10.0,0.0035749513190239,0.0034338964615017,0.0040925247594714,0.0559543669223785,0.0406829491257667,0.0006883435416966,0.3801344633102417,0.0034338964615017,0.1192184537649154,4.849298477172852
train_cond10,,,,,,,,,,,,,,,,,7500.0,10.0,10.0,0.0038413496222347,0.0050603291019797,0.0056456550955772,0.0583138577640056,0.0396137498319149,0.0007367758080363,0.3815265297889709,0.0050603291019797,0.1170821711421012,4.849292755126953
train_cond10,,,,,,,,,,,,,,,,,7750.0,10.0,10.0,0.003514424432069,0.0032431483268737,0.0038726930506527,0.0550701878964901,0.0402870886027812,0.0006381259299814,0.3769945204257965,0.0032431483268737,0.1165856048464775,4.849277496337891
train_cond10,,,,,,,,,,,,,,,,,8000.0,10.0,10.0,0.0036045641172677,0.0040838010609149,0.0047014700248837,0.0582923144102096,0.0419046580791473,0.0007348359795287,0.3786051869392395,0.0040838010609149,0.1147274300456047,4.849270820617676
train_cond10,,,,,,,,,,,,,,,,,8250.0,10.0,10.0,0.0037184292450547,0.0037432946264743,0.0043699974194169,0.0583091862499713,0.0429913476109504,0.0007662323769181,0.3770763576030731,0.0037432946264743,0.1145934611558914,4.849287986755371
train_cond10,,,,,,,,,,,,,,,,,8500.0,10.0,10.0,0.0038926352281123,0.0042438046075403,0.0049098352901637,0.0591536350548267,0.0414326265454292,0.00068604957778,0.3867570459842682,0.0042438046075403,0.1116990447044372,4.849288940429688
train_cond10,,,,,,,,,,,,,,,,,8750.0,10.0,10.0,0.0034681828692555,0.0036319021601229,0.0042891232296824,0.0570704378187656,0.0420052520930767,0.0007231052732095,0.3918668925762176,0.0036319021601229,0.1191911995410919,4.849294662475586
train_cond10,,,,,,,,,,,,,,,,,9000.0,10.0,10.0,0.0045092375949025,0.004664889536798,0.0053263306617736,0.0656861886382103,0.040762536227703,0.0007263501174747,0.3894270658493042,0.004664889536798,0.1056447327136993,4.849318504333496
train_cond10,,,,,,,,,,,,,,,,,9250.0,10.0,10.0,0.0033043313305824,0.003073779400438,0.0036919908598065,0.0540789104998111,0.0387222245335578,0.000611602445133,0.3689902722835541,0.003073779400438,0.1063957959413528,4.84926700592041
train_cond10,,,,,,,,,,,,,,,,,9500.0,10.0,10.0,0.0040344446897506,0.0038986837025731,0.0045602167956531,0.0607131347060203,0.04200891405344,0.0006744337733834,0.3879151046276092,0.0038986837025731,0.1028016954660415,4.849306583404541
train_cond10,,,,,,,,,,,,,,,,,9750.0,10.0,10.0,0.0038420888595283,0.0039845341816544,0.0045612934045493,0.0592167600989341,0.0451174676418304,0.0007889079861342,0.3997593820095062,0.0039845341816544,0.1000769883394241,4.849254131317139
train_cond10,,,,,,,,,,,,,,,,,10000.0,10.0,10.0,0.0040087816305458,0.0039609912782907,0.0046454910188913,0.0610197968780994,0.0406910553574562,0.0006382105057127,0.3768382668495178,0.0039609912782907,0.0993024632334709,4.849294662475586
train_cond10,,,,,,,,,,,,,,,,,10250.0,10.0,10.0,0.0047096917405724,0.0038897271733731,0.0044651385396718,0.0575625300407409,0.04205834120512,0.0006176642491482,0.3861524760723114,0.0038897271733731,0.1041194051504135,4.849265098571777
train_cond10,,,,,,,,,,,,,,,,,10500.0,10.0,10.0,0.003662362229079,0.0036295873578637,0.0042776064947247,0.0565637312829494,0.0425312593579292,0.0007486490067094,0.3823574185371399,0.0036295873578637,0.0950598418712616,4.849238395690918
train_cond10,,,,,,,,,,,,,,,,,10750.0,10.0,10.0,0.0034557897597551,0.0036304579116404,0.004267961718142,0.0571845918893814,0.0433581545948982,0.0007217393722385,0.3892233967781067,0.0036304579116404,0.0935056954622268,4.849245071411133
train_cond10,,,,,,,,,,,,,,,,,11000.0,10.0,10.0,0.0039062439464032,0.0035440963692963,0.0042217257432639,0.0573741048574447,0.0434908755123615,0.0007104504620656,0.3827614784240722,0.0035440963692963,0.0930150151252746,4.849247932434082
train_cond10,,,,,,,,,,,,,,,,,11250.0,10.0,10.0,0.0028801807202398,0.0036369790323078,0.0043239989317953,0.0575819388031959,0.0420027822256088,0.0007586040301248,0.3861788511276245,0.0036369790323078,0.0867176055908203,4.849246025085449
train_cond10,,,,,,,,,,,,,,,,,11500.0,10.0,10.0,0.0043068160302937,0.003813395043835,0.0045552575029432,0.0585170686244964,0.0456539876759052,0.0007626577862538,0.404921144247055,0.003813395043835,0.0916161984205246,4.849214553833008
train_cond10,,,,,,,,,,,,,,,,,11750.0,10.0,10.0,0.0037163379602134,0.0035658376291394,0.0041539352387189,0.0578199252486228,0.0393003039062023,0.0006896061822772,0.3741110563278198,0.0035658376291394,0.0852827727794647,4.849218368530273
train_cond10,,,,,,,,,,,,,,,,,12000.0,10.0,10.0,0.0036654518917202,0.0034560589119791,0.0041078343056142,0.0571780353784561,0.0405090488493442,0.0006797517999075,0.3782672584056854,0.0034560589119791,0.0811496749520301,4.849226474761963
train_cond10,,,,,,,,,,,,,,,,,12250.0,10.0,10.0,0.0035174884833395,0.0034991467837244,0.0041254367679357,0.0565119013190269,0.0416332185268402,0.0007121060043573,0.3810758590698242,0.0034991467837244,0.0847504585981369,4.849201202392578
train_cond10,,,,,,,,,,,,,,,,,12500.0,10.0,10.0,0.0033191624097526,0.0034323916770517,0.0040576364845037,0.0563632659614086,0.0410847514867782,0.0007110722945071,0.3734327554702759,0.0034323916770517,0.0776641219854354,4.8491973876953125
train_cond10,,,,,,,,,,,,,,,,,12750.0,10.0,10.0,0.0042049647308886,0.0036038728430867,0.0042315460741519,0.0564008131623268,0.0425024032592773,0.0006793275824747,0.3872548937797546,0.0036038728430867,0.0729904696345329,4.849209308624268
train_cond10,,,,,,,,,,,,,,,,,13000.0,10.0,10.0,0.0039937738329172,0.0035896564368158,0.0042157056741416,0.0580426268279552,0.0419934950768947,0.0007159220986068,0.3807600140571594,0.0035896564368158,0.0729632526636123,4.849212646484375
train_cond10,,,,,,,,,,,,,,,,,13250.0,10.0,10.0,0.0035961512476205,0.0033129949588328,0.0039502326399087,0.0547338537871837,0.0412279814481735,0.0007399856694974,0.3777541518211365,0.0033129949588328,0.0727673172950744,4.849184989929199
train_cond10,,,,,,,,,,,,,,,,,13500.0,10.0,10.0,0.0032506370916962,0.00325987348333,0.0039508980698883,0.0554421655833721,0.041119035333395,0.000739119539503,0.3750317096710205,0.00325987348333,0.0659766644239425,4.849184513092041
train_cond10,,,,,,,,,,,,,,,,,13750.0,10.0,10.0,0.0068532451987266,0.0201710015535354,0.0207806527614593,0.0621668845415115,0.041658628731966,0.0006402186700142,0.3744905591011047,0.0201710015535354,0.073871299624443,4.849160671234131
train_cond10,,,,,,,,,,,,,,,,,14000.0,10.0,10.0,0.0034192653838545,0.0035525432322174,0.0041443374939262,0.0568675473332405,0.0440844148397445,0.0007036613533273,0.4002708494663238,0.0035525432322174,0.0663575530052185,4.849201679229736
train_cond10,,,,,,,,,,,,,,,,,14250.0,10.0,10.0,0.0036287771072238,0.0036255749873816,0.0042759301140904,0.0579967983067035,0.0418769419193267,0.0007599260425195,0.3799987435340881,0.0036255749873816,0.0633420348167419,4.849190711975098
train_cond10,,,,,,,,,,,,,,,,,14500.0,10.0,10.0,0.003240248421207,0.0036874727811664,0.0042896242812275,0.0569159649312496,0.0439148619771003,0.0006729348679073,0.389437198638916,0.0036874727811664,0.0586029663681983,4.849178791046143
train_cond10,,,,,,,,,,,,,,,,,14750.0,10.0,10.0,0.0036185598000884,0.0034964315127581,0.0041700429283082,0.0567752234637737,0.0421756133437156,0.0006718761287629,0.3839936852455139,0.0034964315127581,0.0557315349578857,4.849175930023193
train_cond10,,,,,,,,,,,,,,,,,15000.0,10.0,10.0,0.0037122687790542,0.0035447718109935,0.004249938763678,0.056642971932888,0.0409520044922828,0.0006852737860754,0.3795809745788574,0.0035447718109935,0.0573487728834152,4.849167346954346
train_cond10,,,,,,,,,,,,,,,,,15250.0,10.0,10.0,0.0033731595613062,0.0035307137295603,0.0041668028570711,0.0575711503624916,0.0416725389659404,0.0006776415975764,0.3774529695510864,0.0035307137295603,0.054974228143692,4.849162578582764
train_cond10,,,,,,,,,,,,,,,,,15500.0,10.0,10.0,0.0039875218644738,0.0037494918797165,0.0044986861757934,0.0600458160042762,0.0394596382975578,0.0006269852747209,0.3686877489089966,0.0037494918797165,0.04151002317667,4.849213600158691
train_cond10,,,,,,,,,,,,,,,,,15750.0,10.0,10.0,0.003221636172384,0.0035874927416443,0.004305399954319,0.0579785406589508,0.0409656092524528,0.0007089764112606,0.3842566013336181,0.0035874927416443,0.0443677119910717,4.849143028259277
train_cond10,,,,,,,,,,,,,,,,,16000.0,10.0,10.0,0.0031768409535288,0.0033799505326896,0.0040249032899737,0.0558829344809055,0.0411586090922355,0.0007298024720512,0.3735202550888061,0.0033799505326896,0.0409304425120353,4.849148750305176
train_cond10,,,,,,,,,,,,,,,,,16250.0,10.0,10.0,0.0035707959905266,0.003426996525377,0.0040401984006166,0.0567799359560012,0.0405461862683296,0.0006316303042694,0.3761768937110901,0.003426996525377,0.0413563922047615,4.849153995513916
train_cond10,,,,,,,,,,,,,,,,,16500.0,10.0,10.0,0.0032751732505857,0.0035513222683221,0.0042053293436765,0.0561003014445304,0.0417015850543975,0.0007037024479359,0.3788132071495056,0.0035513222683221,0.0409775376319885,4.849132537841797
train_cond10,,,,,,,,,,,,,,,,,16750.0,10.0,10.0,0.0032613582443445,0.0036031906493008,0.0042459601536393,0.0565703585743904,0.0412578806281089,0.0006713011534884,0.3744756579399109,0.0036031906493008,0.0316166430711746,4.849133014678955
train_cond10,,,,,,,,,,,,,,,,,17000.0,10.0,10.0,0.0032583982683718,0.003429536242038,0.0040330300107598,0.0565915890038013,0.0424306690692901,0.0006625407841056,0.3834196031093597,0.003429536242038,0.0254004523158073,4.849113464355469
train_cond10,,,,,,,,,,,,,,,,,17250.0,10.0,10.0,0.0042010280303657,0.0043306741863489,0.0050110537558794,0.0616459958255291,0.0425050258636474,0.0007841567276045,0.3886321485042572,0.0043306741863489,0.0257317535579204,4.849166393280029
train_cond10,,,,,,,,,,,,,,,,,17500.0,10.0,10.0,0.0035933123435825,0.0041586370207369,0.0048732189461588,0.0583195686340332,0.0421358533203601,0.0007801806204952,0.3944188058376312,0.0041586370207369,0.0201243869960308,4.849106788635254
train_cond10,,,,,,,,,,,,,,,,,17750.0,10.0,10.0,0.0033977469429373,0.0033871727064251,0.0040590781718492,0.0552710145711898,0.0424282252788543,0.000663842423819,0.3887675404548645,0.0033871727064251,0.0151364430785179,4.849092483520508
train_cond10,,,,,,,,,,,,,,,,,18000.0,10.0,10.0,0.0037165828980505,0.0034911180846393,0.0041262861341238,0.056587778031826,0.0431465953588485,0.0007895262679085,0.3920709490776062,0.0034911180846393,0.0214156173169612,4.849101066589356
train_cond10,,,,,,,,,,,,,,,,,18250.0,10.0,10.0,0.0032152677886188,0.0034108040854334,0.0040088729001581,0.0562556311488151,0.0437563210725784,0.0007883596699684,0.3838385939598083,0.0034108040854334,0.0176784396171569,4.849065780639648
