source_file,benchmark,suite,tag,d,K,m,R,M,z_mse_exact,z_mse_primal_jacobi,z_mse_dual_diag,u_mse_exact,u_rel_exact,u_mse_primal_jacobi,u_rel_primal_jacobi,u_mse_dual_diag,u_rel_dual_diag,A_rel_exact,A_rel_primal_jacobi,A_rel_dual_diag,step,solver,u_mse,u_rel,z_mse_true_basis,A_rel,A0_rel,Abasis_rel_raw,loss,loss_u,loss_prompt,loss_z,loss_A,z_scale,attn_entropy_last,score_corr_linear_kernel_last
data/transformers/runs_pure_icl_train_exact/eval_metrics.csv,pure_icl_parametric,train_exact,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,29750.0,exact,2.279435307173117e-08,0.0002647008222993,1.0696513652801514,0.0002470060717314,0.0046770737256078,1.2228609323501587,,,,,,,,
data/transformers/runs_pure_icl_train_exact/eval_metrics.csv,pure_icl_parametric,train_exact,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,30000.0,exact,3.267278003704632e-08,0.0003215631004422,1.097289800643921,0.0002881495456676,0.0046652324366071,1.2241276502609253,,,,,,,,
data/transformers/runs_pure_icl_train_exact/eval_metrics.csv,pure_icl_parametric,train_exact,final,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,30000.0,exact,3.4189099551440456e-08,0.000322299049003,1.1047688722610474,0.0002866658032871,0.0046652324366071,1.2241276502609253,,,,,,,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0488749966025352,0.0099348854273557,0.0389401093125343,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,2.078348188661039e-05,4.278625965525862e-06,1.650485683057923e-05,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,1.9682109098084768e-07,4.004157361237049e-08,1.5677952092119085e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,750.0,,,,,,,,8.069848433933657e-08,2.2714798930678626e-08,5.7983683632301115e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,8.178529498081843e-08,2.3507121582611038e-08,5.827817162185057e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,1250.0,,,,,,,,8.515713290080384e-08,2.5074092135923823e-08,6.00830389885232e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,9.023966640597793e-08,2.7430642646208984e-08,6.28090219834121e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,1750.0,,,,,,,,8.599627676630918e-08,2.3617941380393862e-08,6.237833360955848e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,8.549531571588886e-08,2.5558342997555883e-08,5.993697271833298e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,2250.0,,,,,,,,8.247764782254309e-08,2.3611502086851036e-08,5.886614573569205e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,8.49933954327753e-08,2.4188063107999372e-08,6.080533410113277e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,2750.0,,,,,,,,8.67632081735792e-08,2.521086273077344e-08,6.155234189009208e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,9.311614945772817e-08,2.85339254446626e-08,6.458222401306557e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,3250.0,,,,,,,,9.04483457020433e-08,2.6279723286393164e-08,6.416862419200697e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,3500.0,,,,,,,,9.358274155601977e-08,2.7194442253630772e-08,6.638829574967532e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,3750.0,,,,,,,,1.0351187995638612e-07,2.8982984900949305e-08,7.452889860815048e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,9.819441970648769e-08,2.8920663197595783e-08,6.927375295617821e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,4250.0,,,,,,,,9.832726988179274e-08,2.7571026350869946e-08,7.07562435309228e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,4500.0,,,,,,,,1.0710861886309433e-07,2.8228996029611156e-08,7.887962283348315e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,4750.0,,,,,,,,1.0444403386600245e-07,2.9433302017878304e-08,7.501073184812412e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,1.0583686815834881e-07,2.946651278534773e-08,7.637035537300109e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,5250.0,,,,,,,,1.220844012550515e-07,3.0603697354081305e-08,9.148070745368386e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,5500.0,,,,,,,,1.445145869638509e-07,3.861554631612307e-08,1.0589904064772783e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,5750.0,,,,,,,,1.2772062518706664e-07,3.2197071675454936e-08,9.552354640618432e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,1.975143533172741e-07,5.404984904089361e-08,1.434645042763805e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,6250.0,,,,,,,,2.0503378550529305e-07,5.268154978921302e-08,1.523522428215074e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,6500.0,,,,,,,,2.113474693032913e-07,5.4940407778758527e-08,1.564070544191054e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,6750.0,,,,,,,,2.594314310044865e-07,6.823137965739079e-08,1.9120004424166842e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,7000.0,,,,,,,,3.3521291697979905e-07,8.483612390364216e-08,2.503767859707296e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,7250.0,,,,,,,,3.458123103428079e-07,8.624741099083623e-08,2.595648993519717e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,7500.0,,,,,,,,3.548273355136189e-07,8.623473490843027e-08,2.6859260060518864e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,7750.0,,,,,,,,3.598146349759191e-07,8.862602385306674e-08,2.711886111228523e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,8000.0,,,,,,,,3.8272821711871085e-07,9.454147686938087e-08,2.881867260384752e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,8250.0,,,,,,,,3.4276985161341145e-07,8.74055245958516e-08,2.5536434122841456e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,8500.0,,,,,,,,3.4637969292816706e-07,8.430872355802421e-08,2.6207095515928813e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,8750.0,,,,,,,,4.121826293612685e-07,1.0263593708259577e-07,3.095466922786727e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,9000.0,,,,,,,,3.587940966554015e-07,8.86530600041624e-08,2.701410437566665e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,9250.0,,,,,,,,5.38809842964838e-07,1.394252535646956e-07,3.9938458940014243e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,9500.0,,,,,,,,3.6686586213363626e-07,9.085218266591256e-08,2.760136794677237e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,9750.0,,,,,,,,2.760712334293203e-07,6.859121270963442e-08,2.074800136142585e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,3.204718268534634e-07,8.067985390880494e-08,2.397919729446585e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,10250.0,,,,,,,,4.083358930984105e-07,1.010059520467621e-07,3.073299410516484e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,10500.0,,,,,,,,3.128902221760655e-07,7.958819026043784e-08,2.333020461264823e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,10750.0,,,,,,,,3.507458643525752e-07,8.56815631777863e-08,2.6506430117478885e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,11000.0,,,,,,,,2.775106793251325e-07,6.924459228230262e-08,2.082660870428299e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,11250.0,,,,,,,,3.2159584861801704e-07,8.047071275996133e-08,2.41125121647201e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,11500.0,,,,,,,,2.2814683120486734e-07,5.579830286706056e-08,1.7234853544323417e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,11750.0,,,,,,,,3.124525846942561e-07,7.703991400376253e-08,2.3541265647963885e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,2.2205645677786379e-07,5.442189632276496e-08,1.676345675605262e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,12250.0,,,,,,,,3.249986093578628e-07,7.55767217697212e-08,2.494218733772869e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,12500.0,,,,,,,,2.357380992634717e-07,5.820802329026265e-08,1.775300830786364e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,12750.0,,,,,,,,2.0402086420290289e-07,5.1656297017643744e-08,1.523645636325455e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,13000.0,,,,,,,,2.668634238034429e-07,6.615445613533667e-08,2.007089676681062e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,13250.0,,,,,,,,3.081407271565695e-07,7.796122503123115e-08,2.3017949501991097e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,13500.0,,,,,,,,3.643717150225712e-07,8.960350328379718e-08,2.74768211738774e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,13750.0,,,,,,,,1.9594489231167245e-07,4.9621633024798946e-08,1.463232592868735e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,2.965491887607641e-07,7.271895441363085e-08,2.2383024145256059e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,14250.0,,,,,,,,2.046538867261916e-07,4.8401457064528586e-08,1.562524261089493e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,14500.0,,,,,,,,1.9403653084282269e-07,4.7532164870744964e-08,1.4650436241936404e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,14750.0,,,,,,,,2.0130445932409202e-07,4.9828962289666385e-08,1.5147548992899829e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,2.907758300807473e-07,7.186396544511808e-08,2.1891186463562922e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,15250.0,,,,,,,,2.0146535462117757e-07,4.952298837679336e-08,1.5194237334981153e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,15500.0,,,,,,,,1.1578766390130113e-07,2.9519000577238333e-08,8.62686633240628e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,15750.0,,,,,,,,1.9104147952475614e-07,5.009763626162567e-08,1.409438397104168e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,16000.0,,,,,,,,1.8014682723332958e-07,4.627591110306639e-08,1.3387091257754946e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,16250.0,,,,,,,,2.1126693638962027e-07,5.119506951700714e-08,1.6007186331989942e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,16500.0,,,,,,,,2.197176769414e-07,5.299411043324653e-08,1.6672356650815345e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,16750.0,,,,,,,,1.5290058286154817e-07,3.8866303953000176e-08,1.1403428601397537e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,17000.0,,,,,,,,1.70768871043947e-07,4.273234210927512e-08,1.2803653248738558e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,17250.0,,,,,,,,3.664518999357824e-07,8.620151703553348e-08,2.802503900056763e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,17500.0,,,,,,,,1.6505178734860237e-07,3.940641590816085e-08,1.2564537144044152e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,17750.0,,,,,,,,1.824013224904775e-07,4.558692978662293e-08,1.3681439270385456e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,18000.0,,,,,,,,1.919527505833685e-07,4.7376460088344174e-08,1.445762904950243e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,18250.0,,,,,,,,1.1746268313572729e-07,3.075360410775829e-08,8.670907902796898e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,18500.0,,,,,,,,1.418893873506022e-07,3.5050163660343976e-08,1.068392307956856e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,18750.0,,,,,,,,1.924472030623292e-07,4.714627266366733e-08,1.453009303986619e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,19000.0,,,,,,,,2.0274137568776498e-07,5.024438110012852e-08,1.5249699458763646e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,19250.0,,,,,,,,2.603342181828339e-07,6.425159426726168e-08,1.960826381264269e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,19500.0,,,,,,,,1.31914134726685e-07,3.209063237363807e-08,9.982350945847429e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,19750.0,,,,,,,,1.2269111948626232e-07,2.7424349013926985e-08,9.526677047233535e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,2.333819537625459e-07,5.670436564741976e-08,1.7667758811512613e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,20250.0,,,,,,,,1.59586676318213e-07,3.7464864988123736e-08,1.221218042246619e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,20500.0,,,,,,,,1.6665117641423421e-07,4.211045379065581e-08,1.2454071907086472e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,20750.0,,,,,,,,1.4445797091866552e-07,3.569304851680499e-08,1.0876492950728789e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,21000.0,,,,,,,,1.596544620952045e-07,3.936917636337967e-08,1.2028527862639748e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,21250.0,,,,,,,,2.3859138309489936e-07,5.787823198488695e-08,1.8071315821543976e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,21500.0,,,,,,,,1.572366556956695e-07,3.8954695469328726e-08,1.182819673317681e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,21750.0,,,,,,,,1.2585759634475838e-07,3.0103677772785886e-08,9.575391857197246e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,22000.0,,,,,,,,1.2098986701403194e-07,2.8811671271000705e-08,9.217819041396069e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,22250.0,,,,,,,,1.5697580124651722e-07,3.8661475798562606e-08,1.1831431834252727e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,22500.0,,,,,,,,2.2126766907604178e-07,5.6900482547916915e-08,1.6436717942269754e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,22750.0,,,,,,,,1.1435940194814977e-07,3.011358984394974e-08,8.424581210420001e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,23000.0,,,,,,,,1.5261522889886694e-07,3.8365733701084543e-08,1.1424950230320975e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,23250.0,,,,,,,,1.636655753145533e-07,4.231075934058026e-08,1.2135481597397302e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,23500.0,,,,,,,,1.1592133120075233e-07,2.7977357319741717e-08,8.79439738810106e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,23750.0,,,,,,,,1.2609493182935694e-07,3.180431917826354e-08,9.429060554566605e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,24000.0,,,,,,,,1.6957460502453617e-07,4.044301959993391e-08,1.2913157831917488e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,24250.0,,,,,,,,1.5071788084242146e-07,3.7057667157114345e-08,1.1366020657987975e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,24500.0,,,,,,,,1.041658634903797e-07,2.5557220340033385e-08,7.860864315034632e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,24750.0,,,,,,,,1.1787108178396013e-07,2.8435120924541483e-08,8.943595730670496e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,25000.0,,,,,,,,1.1929462573334604e-07,2.9236399967658144e-08,9.005822221297421e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,25250.0,,,,,,,,1.5231049133035413e-07,3.5971162049008854e-08,1.1633932217591793e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,25500.0,,,,,,,,1.501490203281719e-07,3.6421830884592055e-08,1.1372718233815249e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,25750.0,,,,,,,,1.4013602367413116e-07,3.5183965962914954e-08,1.0495206481664356e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,26000.0,,,,,,,,2.2817255285190186e-07,5.971882188759993e-08,1.684537380697293e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,26250.0,,,,,,,,1.261795006257671e-07,3.2167267960403485e-08,9.40122362180773e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,26500.0,,,,,,,,6.834017085566303e-08,1.6339614106186673e-08,5.200055852583319e-08,0.0,0.0,0.5,,
