source_file,benchmark,sweep_suite,K,M,cond,capacity,proj_rank,method,precond,depth,tau,z_mse_post,z_mse_true,z_rel_post,first_mse_post,last_grad_mse,attn_entropy,eta_mean,rho_mean,precond_rank,d,m_prompt,u_mse,u_rel,mode,n_context,x_dim,lengthscale,lam,mse_to_exact,mse_to_yq,rel_to_exact,eval_mse_post,eval_mse_true,eval_rel_post,eff_rho_meanH,layer0_mse_post,layerlast_mse_post,layer,target,probe_mse,probe_r2
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,softmax_vector_projected,lowrank_spectral,32.0,5.0,4.6391679831003785e-08,4.6391679831003785e-08,0.0002260983856103,2.723798888837337e-05,7.804069809935754e-06,4.850788474082947,0.0461589349433779,1.1999460411971086e-06,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,linear,scalar_opt,32.0,5.0,0.7017349153757095,0.7017349153757095,0.8201989084482193,0.9233167171478271,651.7757110595703,0.0,0.0319023551419377,0.9812512546777724,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,softmax_scalar,scalar_opt,32.0,5.0,0.7083062678575516,0.7083062678575516,0.8302950859069824,0.975409984588623,653.5101318359375,4.851698160171509,0.0320154018700122,0.981245055794716,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,signed_relu_scalar,scalar_opt,32.0,5.0,0.6964095085859299,0.6964095085859299,0.816489577293396,0.9315714091062546,635.8050537109375,3.874196946620941,0.0318966954946517,0.981337144970894,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,softmax_vector_full,scalar_opt,32.0,5.0,0.0888027157634496,0.0888027157634496,0.2787202075123787,0.6554179936647415,0.0006607509567402,4.851696610450745,0.031894028186798,0.981150358915329,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,softmax_vector_projected,scalar_opt,32.0,5.0,0.7014589160680771,0.7014589160680771,0.8204429745674133,0.9283604174852372,639.4604187011719,4.851697325706482,0.0319979293271899,0.9810910671949388,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,linear,jacobi,32.0,5.0,0.8766563087701797,0.8766563087701797,0.8946214914321899,0.7322033047676086,610.3807220458984,0.0,0.7250578254461288,0.5217056125402451,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,softmax_scalar,jacobi,32.0,5.0,0.8482720106840134,0.8482720106840134,0.8804943263530731,0.7844164222478867,633.5201873779297,4.85169792175293,0.7252254635095596,0.5195509344339371,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,signed_relu_scalar,jacobi,32.0,5.0,0.8599189817905426,0.8599189817905426,0.8929742872714996,0.7285848408937454,632.1287689208984,3.874332785606384,0.7245057672262192,0.5208017826080322,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,softmax_vector_full,jacobi,32.0,5.0,2.0189208527199298e-07,2.0189208527199298e-07,0.0004630596813512,0.2790107429027557,6.189669988998503e-06,4.851697564125061,0.725206047296524,0.5208529829978943,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,softmax_vector_projected,jacobi,32.0,5.0,0.8631814271211624,0.8631814271211624,0.8924441635608673,0.7382475435733795,629.8227844238281,4.851697683334351,0.7240078151226044,0.5223281234502792,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,linear,lowrank_spectral,32.0,5.0,0.974332720041275,0.974332720041275,0.9437829107046128,0.971389815211296,664.2188415527344,0.0,0.0321009131148457,0.9810574650764464,4.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,softmax_scalar,lowrank_spectral,32.0,5.0,0.9345156401395798,0.9345156401395798,0.9300646930933,0.7488951086997986,677.0877075195312,4.851697325706482,0.0319930985569953,0.9811653643846512,4.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,signed_relu_scalar,lowrank_spectral,32.0,5.0,0.9601420015096664,0.9601420015096664,0.9275666922330856,0.957642450928688,671.0211486816406,3.874740779399872,0.0320031279698014,0.9811286181211472,4.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,softmax_vector_full,lowrank_spectral,32.0,5.0,0.0391545053571462,0.0391545053571462,0.1634596921503543,0.2197144888341426,0.00068589989678,4.851696491241455,0.0318435188382864,0.9812679141759872,4.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,below,4.0,softmax_vector_projected,lowrank_spectral,32.0,5.0,0.957481786608696,0.957481786608696,0.9277277439832688,0.9542003124952316,658.70458984375,4.851696968078613,0.0319686364382505,0.9812681525945663,4.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,at,8.0,linear,scalar_opt,32.0,5.0,0.0891017187386751,0.0891017187386751,0.2821282967925071,0.6424920558929443,4.8768365214224556e-11,0.0,0.0320893172174692,0.9811647981405258,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,at,8.0,softmax_scalar,scalar_opt,32.0,5.0,0.153201375156641,0.153201375156641,0.3698738217353821,0.7012356668710709,0.1103763841092586,4.849550604820252,0.0319762481376528,0.981229767203331,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,at,8.0,signed_relu_scalar,scalar_opt,32.0,5.0,0.0875454153865575,0.0875454153865575,0.2786160409450531,0.6550749242305756,4.4475719981895694e-11,3.874014675617218,0.0320087745785713,0.9811688661575316,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,at,8.0,softmax_vector_full,scalar_opt,32.0,5.0,0.1138556096702814,0.1138556096702814,0.3098225891590118,0.6507714688777924,0.0208772043697536,4.849555730819702,0.0319815417751669,0.9812290966510772,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,at,8.0,softmax_vector_projected,scalar_opt,32.0,5.0,0.1225765030831098,0.1225765030831098,0.3137918636202812,0.6641522943973541,0.0268286289647221,4.849543333053589,0.0318619282916188,0.981294795870781,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,at,8.0,linear,jacobi,32.0,5.0,1.2102104190200684e-13,1.2102104190200684e-13,3.0154032515383733e-07,0.2712476551532745,2.444633211140524e-11,0.0,0.7262041568756104,0.5199934095144272,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,100.0,at,8.0,softmax_scalar,jacobi,32.0,5.0,0.0001211755861731,0.0001211755861731,0.0102198468521237,0.5355177372694016,0.000692911009537,4.849547147750855,0.7249190658330917,0.5202517211437225,8.0,,,,,,,,,,,,,,,,,,,,,,
