seed,scenario,category,task,commutator,oracle_graph_residual,oracle_graph_condition,oracle_graph_c1,oracle_graph_c2,equivariant_epsilon,equivariant_condition_bound,equivariant_actual_condition,equivariant_certified,analytic_epsilon,analytic_actual_condition,analytic_certified
17,mirrored kites,lsmlab-inspired,0,0.04953422024846077,0.942952573299408,2572.91845703125,0.38938233256340027,0.0,0.7521471381187439,7.0693039894104,5.164150238037109,1.0,1.5272600650787354,22.692440032958984,0.0
17,mirrored kites,lsmlab-inspired,1,0.04735732451081276,1.0605939626693726,2644.48291015625,0.40197834372520447,0.009824864566326141,0.7617362141609192,7.394057750701904,7.3666558265686035,1.0,1.6581802368164062,24.487104415893555,0.0
17,mirrored kites,lsmlab-inspired,2,0.06559240072965622,1.0377117395401,1796.5062255859375,0.0,1.0668601989746094,0.8784787058830261,15.45802116394043,14.886820793151855,1.0,1.2173664569854736,11.032855987548828,0.0
17,mirrored kites,lsmlab-inspired,3,0.07833821326494217,0.5579229593276978,1714.7840576171875,0.0,1.2394272089004517,0.9988088607788086,1678.0648193359375,1418.0960693359375,1.0,1.5349482297897339,18.95734214782715,0.0
17,mirrored kites,lsmlab-inspired,4,0.0588381290435791,1.044274926185608,2202.1337890625,0.0,0.6196174025535583,0.901700496673584,19.345983505249023,17.26174545288086,1.0,1.6144386529922485,7.688704013824463,0.0
17,mirrored kites,lsmlab-inspired,5,0.0629844218492508,0.9892882108688354,1814.6336669921875,0.0,1.055720567703247,0.9380576014518738,31.288063049316406,29.549875259399414,1.0,1.4727948904037476,21.391660690307617,0.0
17,mirrored kites,lsmlab-inspired,6,0.07998157292604446,0.2754490375518799,1958.0303955078125,0.0,0.9177881479263306,0.8332033157348633,10.990646362304688,5.922609329223633,1.0,1.4822680950164795,7.191588878631592,0.0
17,mirrored kites,lsmlab-inspired,7,0.07434116303920746,0.900955855846405,1368.3238525390625,0.0,1.7604343891143799,0.9418370127677917,33.386131286621094,30.709896087646484,1.0,1.815339207649231,11.87114143371582,0.0
17,mirrored kites,lsmlab-inspired,8,0.05853942781686783,0.594438374042511,1637.4329833984375,0.0,1.2481303215026855,0.9249734282493591,25.657222747802734,24.314510345458984,1.0,1.5390080213546753,7.357575416564941,0.0
17,mirrored kites,lsmlab-inspired,9,0.05345885455608368,0.7372966408729553,2174.727783203125,0.0,0.7553404569625854,0.8979368209838867,18.595705032348633,17.83152961730957,1.0,1.5476200580596924,7.284414291381836,0.0
17,mirrored kites,lsmlab-inspired,10,0.04333158954977989,0.3722113072872162,1951.5667724609375,0.0,0.8668287396430969,0.96270352602005,52.62437057495117,48.92731475830078,1.0,1.4387801885604858,7.056135177612305,0.0
17,mirrored kites,lsmlab-inspired,11,0.060026511549949646,0.8408870100975037,2395.04345703125,0.0,0.45707419514656067,0.9990357160568237,2073.077880859375,1826.0780029296875,1.0,1.6782134771347046,16.662593841552734,0.0
