model,seed,scenario,category,task,depth,auc,average_precision,iou_top7,centroid_error,relative_residual
analytic-Chebyshev,17,180-degree aperture,OOD aperture,5,8,0.9898878528225806,0.7755885735803991,0.40540540540540543,0.02843596786260605,0.04632414132356644
analytic-Chebyshev,17,180-degree aperture,OOD aperture,6,8,0.9862150920974451,0.737942196963291,0.41333333333333333,0.01263110525906086,0.012224466539919376
analytic-Chebyshev,17,180-degree aperture,OOD aperture,7,8,0.9908998988877654,0.8275700391858063,0.44594594594594594,0.020729098469018936,0.013771962374448776
analytic-Chebyshev,17,180-degree aperture,OOD aperture,8,8,0.9893024815560026,0.740495862138535,0.4166666666666667,0.018498525023460388,0.057712722569704056
analytic-Chebyshev,17,180-degree aperture,OOD aperture,9,8,0.9933843709374549,0.8873826737779879,0.44594594594594594,0.02854214236140251,0.008083147928118706
analytic-Chebyshev,17,180-degree aperture,OOD aperture,10,8,0.9889669007021064,0.7353544312636932,0.3561643835616438,0.03216945379972458,0.042072419077157974
analytic-Chebyshev,17,180-degree aperture,OOD aperture,11,8,0.9889372655330102,0.7553164892224169,0.47297297297297297,0.008821768686175346,0.053818415850400925
exact,17,180-degree aperture,OOD aperture,0,0,0.9924449835383815,0.846603938593488,0.3835616438356164,0.02278365194797516,1.9696901290444657e-05
exact,17,180-degree aperture,OOD aperture,1,0,0.987697106220759,0.6773354956643731,0.4027777777777778,0.016271047294139862,1.8263530364492908e-05
exact,17,180-degree aperture,OOD aperture,2,0,0.9939414967438881,0.880573873631644,0.5068493150684932,0.021411659196019173,2.0109548131586052e-05
exact,17,180-degree aperture,OOD aperture,3,0,0.9890407392945464,0.8198458870729839,0.44155844155844154,0.026931418105959892,1.9004317437065765e-05
exact,17,180-degree aperture,OOD aperture,4,0,0.9887997623291741,0.7994893601228859,0.41333333333333333,0.02600713260471821,1.7980995835387148e-05
exact,17,180-degree aperture,OOD aperture,5,0,0.9899193548387097,0.7758534040888738,0.40540540540540543,0.02843596786260605,2.085748565150425e-05
exact,17,180-degree aperture,OOD aperture,6,0,0.9861853832442068,0.7373573039151626,0.41333333333333333,0.01263110525906086,1.8355256543145515e-05
exact,17,180-degree aperture,OOD aperture,7,0,0.9908998988877654,0.8275700391858063,0.44594594594594594,0.020729098469018936,1.823846650950145e-05
exact,17,180-degree aperture,OOD aperture,8,0,0.9893360160965795,0.741860384555689,0.4166666666666667,0.018498525023460388,1.9882849301211536e-05
exact,17,180-degree aperture,OOD aperture,9,0,0.9933843709374549,0.8873826737779879,0.44594594594594594,0.02854214236140251,2.024687455559615e-05
exact,17,180-degree aperture,OOD aperture,10,0,0.9889669007021064,0.7353544312636935,0.3561643835616438,0.03216945379972458,2.2093425286584534e-05
exact,17,180-degree aperture,OOD aperture,11,0,0.9889646485391167,0.7556344542462646,0.47297297297297297,0.008821768686175346,1.8722772438195534e-05
identity,17,heteroscedastic noise,OOD noise,0,8,0.9983065953654189,0.9526590105799403,0.4722222222222222,0.025436850264668465,1.8229329586029053
identity,17,heteroscedastic noise,OOD noise,1,8,0.9913123292349726,0.8653908767536869,0.5789473684210527,0.009789584204554558,0.4356313645839691
identity,17,heteroscedastic noise,OOD noise,2,8,0.9936481155248988,0.8704679047396356,0.527027027027027,0.041367147117853165,1.8054665327072144
identity,17,heteroscedastic noise,OOD noise,3,8,0.9991616364855802,0.9768013468013468,0.4166666666666667,0.024878567084670067,1.4857977628707886
identity,17,heteroscedastic noise,OOD noise,4,8,0.997955293709929,0.939979029891739,0.4027777777777778,0.017781713977456093,1.9462885856628418
identity,17,heteroscedastic noise,OOD noise,5,8,0.997919478182636,0.9444550228926668,0.5,0.012165237218141556,1.623421311378479
identity,17,heteroscedastic noise,OOD noise,6,8,0.9965890264106813,0.908197950204658,0.4305555555555556,0.023985007777810097,1.3849384784698486
identity,17,heteroscedastic noise,OOD noise,7,8,0.998172514619883,0.9515764437802373,0.5,0.02720239758491516,1.8222464323043823
identity,17,heteroscedastic noise,OOD noise,8,8,0.9980392156862745,0.9514575439860069,0.4722222222222222,0.014105862006545067,1.6103217601776123
identity,17,heteroscedastic noise,OOD noise,9,8,0.9949154990611007,0.8696076976282378,0.4861111111111111,0.030422938987612724,1.8014270067214966
identity,17,heteroscedastic noise,OOD noise,10,8,0.9969450101832994,0.9467134449934531,0.5616438356164384,0.014327016659080982,1.7415010929107666
identity,17,heteroscedastic noise,OOD noise,11,8,0.9944651907175247,0.8932349836129034,0.6164383561643836,0.008126110769808292,0.678854763507843
graph-small,17,heteroscedastic noise,OOD noise,0,8,0.9982768865121806,0.9519896105297354,0.4722222222222222,0.02748727612197399,1.809791922569275
graph-small,17,heteroscedastic noise,OOD noise,1,8,0.991269637978142,0.865128958008085,0.5789473684210527,0.009789584204554558,0.432767391204834
graph-small,17,heteroscedastic noise,OOD noise,2,8,0.993648115524899,0.8719443572540699,0.527027027027027,0.041367147117853165,1.7893189191818237
graph-small,17,heteroscedastic noise,OOD noise,3,8,0.9992622401073106,0.9791178574511907,0.4166666666666667,0.02228318527340889,1.485060453414917
graph-small,17,heteroscedastic noise,OOD noise,4,8,0.9981285739040028,0.9480812558350444,0.4027777777777778,0.02100604958832264,1.913062572479248
graph-small,17,heteroscedastic noise,OOD noise,5,8,0.9978632478632479,0.9432076675891812,0.5,0.01792111247777939,1.64434814453125
graph-small,17,heteroscedastic noise,OOD noise,6,8,0.9965890264106813,0.910695902072405,0.4305555555555556,0.02573370188474655,1.3450804948806763
graph-small,17,heteroscedastic noise,OOD noise,7,8,0.9982849752586594,0.9548617963299004,0.5,0.022781724110245705,1.8368006944656372
graph-small,17,heteroscedastic noise,OOD noise,8,8,0.997979797979798,0.9499230387314297,0.4722222222222222,0.006202199961990118,1.6031547784805298
graph-small,17,heteroscedastic noise,OOD noise,9,8,0.9952621695796621,0.8757277147119078,0.4861111111111111,0.02859394997358322,1.7612556219100952
graph-small,17,heteroscedastic noise,OOD noise,10,8,0.9967995344777423,0.9431687658043211,0.5616438356164384,0.014327016659080982,1.7623462677001953
graph-small,17,heteroscedastic noise,OOD noise,11,8,0.9945318751667112,0.894685112717819,0.6164383561643836,0.003925119061022997,0.695674479007721
graph-foundation,17,heteroscedastic noise,OOD noise,0,8,0.9981877599524659,0.9501773323450341,0.4722222222222222,0.025436850264668465,1.8212285041809082
graph-foundation,17,heteroscedastic noise,OOD noise,1,8,0.9913977117486339,0.8663809638630071,0.5789473684210527,0.009789584204554558,0.44187501072883606
graph-foundation,17,heteroscedastic noise,OOD noise,2,8,0.9936977396223605,0.8728634732199775,0.527027027027027,0.03779585286974907,1.8256621360778809
graph-foundation,17,heteroscedastic noise,OOD noise,3,8,0.9992957746478873,0.9798626807044657,0.4166666666666667,0.02645033784210682,1.4719935655593872
graph-foundation,17,heteroscedastic noise,OOD noise,4,8,0.9980246057875585,0.9431311435456138,0.4027777777777778,0.017781713977456093,1.9245376586914062
graph-foundation,17,heteroscedastic noise,OOD noise,5,8,0.9979475933423302,0.9452511501601053,0.5,0.012165237218141556,1.6480270624160767
graph-foundation,17,heteroscedastic noise,OOD noise,6,8,0.9965565409479258,0.910048664852098,0.4305555555555556,0.023985007777810097,1.3742458820343018
graph-foundation,17,heteroscedastic noise,OOD noise,7,8,0.9983412055780477,0.9554260713319461,0.5,0.02720239758491516,1.8133388757705688
graph-foundation,17,heteroscedastic noise,OOD noise,8,8,0.9980095068330362,0.95025973906813,0.4722222222222222,0.006202199961990118,1.6172794103622437
graph-foundation,17,heteroscedastic noise,OOD noise,9,8,0.9947710530117001,0.8682713623116912,0.4861111111111111,0.036548588424921036,1.7983219623565674
graph-foundation,17,heteroscedastic noise,OOD noise,10,8,0.9970177480360779,0.9467065022668049,0.5616438356164384,0.017874259501695633,1.7847530841827393
graph-foundation,17,heteroscedastic noise,OOD noise,11,8,0.9944651907175246,0.896290531960361,0.6164383561643836,0.003925119061022997,0.6607246398925781
A-equivariant,17,heteroscedastic noise,OOD noise,0,8,0.9979797979797981,0.9480324184354143,0.4722222222222222,0.024767935276031494,0.3571980595588684
A-equivariant,17,heteroscedastic noise,OOD noise,1,8,0.9921234631147542,0.883344421786906,0.5789473684210527,0.009789584204554558,0.0034195403568446636
A-equivariant,17,heteroscedastic noise,OOD noise,2,8,0.9946654095228643,0.8860486423801653,0.5694444444444444,0.03734297677874565,0.0006798924296163023
A-equivariant,17,heteroscedastic noise,OOD noise,3,8,0.9995305164319249,0.98696047008547,0.4166666666666667,0.02486618421971798,0.0025872725527733564
A-equivariant,17,heteroscedastic noise,OOD noise,4,8,0.9971235487783746,0.9160827212286224,0.4027777777777778,0.04570186510682106,0.2583026587963104
A-equivariant,17,heteroscedastic noise,OOD noise,5,8,0.9979757085020243,0.9467995666035343,0.5,0.011128426529467106,0.015605036169290543
A-equivariant,17,heteroscedastic noise,OOD noise,6,8,0.9972712211285449,0.9240260699553728,0.4305555555555556,0.02019757218658924,0.007550690323114395
A-equivariant,17,heteroscedastic noise,OOD noise,7,8,0.9986223571749888,0.961336414650663,0.5,0.016872534528374672,0.03064536117017269
A-equivariant,17,heteroscedastic noise,OOD noise,8,8,0.9982768865121806,0.9559057869735852,0.4722222222222222,0.007307505235075951,0.29926633834838867
A-equivariant,17,heteroscedastic noise,OOD noise,9,8,0.9955799508883433,0.8806667728932315,0.4861111111111111,0.033054158091545105,0.0005368655547499657
A-equivariant,17,heteroscedastic noise,OOD noise,10,8,0.9976723887110852,0.9590770785117289,0.5616438356164384,0.01308439951390028,0.006317758467048407
A-equivariant,17,heteroscedastic noise,OOD noise,11,8,0.9953098604072197,0.9132691070330722,0.6164383561643836,0.016624152660369873,0.13221333920955658
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,0,8,0.9980986333927511,0.952417816314265,0.4722222222222222,0.024767935276031494,0.007649281062185764
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,1,8,0.9921234631147542,0.883344421786906,0.5789473684210527,0.009789584204554558,0.0016362756723538041
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,2,8,0.9946654095228643,0.8860486423801653,0.5694444444444444,0.03734297677874565,0.019613174721598625
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,3,8,0.9995305164319249,0.98696047008547,0.4166666666666667,0.02486618421971798,0.06098068878054619
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,4,8,0.9985444463697799,0.9568180366864896,0.4027777777777778,0.028195563703775406,0.029696239158511162
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,5,8,0.9980038236617184,0.9480621928661606,0.5,0.011128426529467106,0.026362791657447815
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,6,8,0.9972712211285449,0.9240260699553728,0.4305555555555556,0.02019757218658924,0.002649112371727824
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,7,8,0.9987067026540711,0.9641922112147465,0.5,0.016872534528374672,0.01944681443274021
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,8,8,0.9981877599524659,0.9529385299592399,0.4722222222222222,0.007307505235075951,0.023135071620345116
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,9,8,0.9956377293081035,0.8814855806594991,0.4861111111111111,0.033054158091545105,0.023151565343141556
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,10,8,0.9976723887110852,0.9590770785117286,0.5616438356164384,0.01308439951390028,0.017373615875840187
analytic-Chebyshev,17,heteroscedastic noise,OOD noise,11,8,0.9951542633591179,0.9087731922790935,0.5945945945945946,0.01252327486872673,0.024233877658843994
exact,17,heteroscedastic noise,OOD noise,0,0,0.9980986333927511,0.952417816314265,0.4722222222222222,0.024767935276031494,1.5617955796187744e-05
exact,17,heteroscedastic noise,OOD noise,1,0,0.9921234631147542,0.883344421786906,0.5789473684210527,0.009789584204554558,1.5659139535273425e-05
exact,17,heteroscedastic noise,OOD noise,2,0,0.9946654095228643,0.8860486423801655,0.5694444444444444,0.03734297677874565,1.465242985432269e-05
exact,17,heteroscedastic noise,OOD noise,3,0,0.9995305164319249,0.98696047008547,0.4166666666666667,0.02486618421971798,1.715160942694638e-05
exact,17,heteroscedastic noise,OOD noise,4,0,0.9985444463697799,0.9568180366864896,0.4027777777777778,0.028195563703775406,1.7102673155022785e-05
exact,17,heteroscedastic noise,OOD noise,5,0,0.9979757085020243,0.9467995666035343,0.5,0.011128426529467106,1.628455902391579e-05
exact,17,heteroscedastic noise,OOD noise,6,0,0.9972712211285449,0.9240260699553728,0.4305555555555556,0.02019757218658924,1.5703666576882824e-05
exact,17,heteroscedastic noise,OOD noise,7,0,0.998678587494377,0.9633558910235875,0.5,0.016872534528374672,1.7507494703750126e-05
exact,17,heteroscedastic noise,OOD noise,8,0,0.9981877599524659,0.9529385299592399,0.4722222222222222,0.007307505235075951,1.4740044207428582e-05
exact,17,heteroscedastic noise,OOD noise,9,0,0.9955799508883432,0.8806667728932315,0.4861111111111111,0.033054158091545105,1.6290085113723762e-05
exact,17,heteroscedastic noise,OOD noise,10,0,0.9976723887110852,0.9590770785117286,0.5616438356164384,0.01308439951390028,1.5159928807406686e-05
exact,17,heteroscedastic noise,OOD noise,11,0,0.995154263359118,0.9081791869024793,0.5945945945945946,0.01252327486872673,1.3857713383913506e-05
identity,17,wavenumber 12,OOD frequency,0,8,0.9995833333333334,0.9822986675160588,0.3333333333333333,0.016627132892608643,0.6538546681404114
identity,17,wavenumber 12,OOD frequency,1,8,0.999410847340149,0.9770172048965466,0.4027777777777778,0.012656405568122864,2.1430437564849854
identity,17,wavenumber 12,OOD frequency,2,8,0.9985824092741935,0.9629562773985767,0.4444444444444444,0.012293950654566288,2.182709217071533
identity,17,wavenumber 12,OOD frequency,3,8,0.9986133179257547,0.9816119691119691,0.4657534246575342,0.011014067567884922,2.5648276805877686
identity,17,wavenumber 12,OOD frequency,4,8,0.9989316239316239,0.9701170854250589,0.5,0.043821509927511215,2.301114797592163
identity,17,wavenumber 12,OOD frequency,5,8,0.998802551086815,0.9666959137220629,0.5416666666666666,0.020590132102370262,0.8991169333457947
identity,17,wavenumber 12,OOD frequency,6,8,0.9994299128101946,0.982215554773026,0.4166666666666667,0.019133202731609344,1.5610471963882446
identity,17,wavenumber 12,OOD frequency,7,8,0.9995841275342229,0.987736751529855,0.4027777777777778,0.028427310287952423,1.7055174112319946
identity,17,wavenumber 12,OOD frequency,8,8,0.9985844287158747,0.9648004793830635,0.4861111111111111,0.006314077414572239,1.8963366746902466
identity,17,wavenumber 12,OOD frequency,9,8,0.998830523340805,0.9702169090313437,0.4305555555555556,0.011293726973235607,1.7926727533340454
identity,17,wavenumber 12,OOD frequency,10,8,0.9997997997997998,0.9920312399355877,0.3472222222222222,0.017798036336898804,1.3096436262130737
identity,17,wavenumber 12,OOD frequency,11,8,0.9997597597597597,0.9917333333333334,0.3472222222222222,0.015905532985925674,1.1097357273101807
graph-small,17,wavenumber 12,OOD frequency,0,8,0.9995833333333334,0.9822986675160588,0.3333333333333333,0.016627132892608643,0.6113119125366211
graph-small,17,wavenumber 12,OOD frequency,1,8,0.9994455033789638,0.9782452233659447,0.4027777777777778,0.012656405568122864,2.0775883197784424
graph-small,17,wavenumber 12,OOD frequency,2,8,0.9984248991935484,0.9606609844056092,0.4444444444444444,0.01242904830724001,2.223611354827881
graph-small,17,wavenumber 12,OOD frequency,3,8,0.9987288747652752,0.9840867992766728,0.4657534246575342,0.01746746525168419,2.5485332012176514
graph-small,17,wavenumber 12,OOD frequency,4,8,0.9989597390913181,0.9719536810748497,0.5,0.04396200180053711,2.3268892765045166
graph-small,17,wavenumber 12,OOD frequency,5,8,0.9987765195887023,0.9669316500296862,0.5416666666666666,0.019125081598758698,0.8813671469688416
graph-small,17,wavenumber 12,OOD frequency,6,8,0.9994634473507713,0.9831564149880797,0.4166666666666667,0.019133202731609344,1.569193959236145
graph-small,17,wavenumber 12,OOD frequency,7,8,0.9996187835730376,0.9888465414624745,0.4027777777777778,0.028427310287952423,1.6385537385940552
graph-small,17,wavenumber 12,OOD frequency,8,8,0.9986422071356349,0.9673193313959678,0.4861111111111111,0.012472408823668957,1.8865716457366943
graph-small,17,wavenumber 12,OOD frequency,9,8,0.9987980378780495,0.9691442886595021,0.4305555555555556,0.011293726973235607,1.7885695695877075
graph-small,17,wavenumber 12,OOD frequency,10,8,0.9997997997997998,0.992031239935588,0.3472222222222222,0.017798036336898804,1.3133046627044678
graph-small,17,wavenumber 12,OOD frequency,11,8,0.9997597597597597,0.9917333333333334,0.3472222222222222,0.015905532985925674,1.0462391376495361
graph-foundation,17,wavenumber 12,OOD frequency,0,8,0.9995833333333334,0.9822986675160585,0.3333333333333333,0.016627132892608643,0.6305156350135803
graph-foundation,17,wavenumber 12,OOD frequency,1,8,0.9994455033789638,0.9782452233659447,0.4027777777777778,0.012656405568122864,2.093466281890869
graph-foundation,17,wavenumber 12,OOD frequency,2,8,0.9985509072580645,0.9632424784952555,0.4444444444444444,0.01242904830724001,2.2075705528259277
graph-foundation,17,wavenumber 12,OOD frequency,3,8,0.9986133179257547,0.9810792804796802,0.4657534246575342,0.011014067567884922,2.5431690216064453
graph-foundation,17,wavenumber 12,OOD frequency,4,8,0.9987910481331534,0.9670771669093747,0.5,0.04753396287560463,2.3311376571655273
graph-foundation,17,wavenumber 12,OOD frequency,5,8,0.9988806455811533,0.9681634745926747,0.5416666666666666,0.019125081598758698,0.9062075018882751
graph-foundation,17,wavenumber 12,OOD frequency,6,8,0.9994299128101946,0.982215554773026,0.4166666666666667,0.019133202731609344,1.5238932371139526
graph-foundation,17,wavenumber 12,OOD frequency,7,8,0.9996187835730376,0.9888465414624749,0.4027777777777778,0.028427310287952423,1.6505955457687378
graph-foundation,17,wavenumber 12,OOD frequency,8,8,0.998411093456594,0.9619077894315621,0.4861111111111111,0.009041843004524708,1.8919618129730225
graph-foundation,17,wavenumber 12,OOD frequency,9,8,0.9988954942663159,0.9713677381279062,0.4305555555555556,0.011293726973235607,1.7419376373291016
graph-foundation,17,wavenumber 12,OOD frequency,10,8,0.9997997997997998,0.9920312399355877,0.3472222222222222,0.017798036336898804,1.3221884965896606
graph-foundation,17,wavenumber 12,OOD frequency,11,8,0.9997597597597597,0.9917333333333336,0.3472222222222222,0.015905532985925674,1.0168981552124023
A-equivariant,17,wavenumber 12,OOD frequency,0,8,0.9995833333333334,0.9829574994248906,0.3333333333333333,0.018761666491627693,0.053384117782115936
A-equivariant,17,wavenumber 12,OOD frequency,1,8,0.9993068792237048,0.974565652584916,0.4027777777777778,0.018777206540107727,0.025034960359334946
A-equivariant,17,wavenumber 12,OOD frequency,2,8,0.9988974294354839,0.9708344668185938,0.4444444444444444,0.007873129099607468,0.03365972638130188
A-equivariant,17,wavenumber 12,OOD frequency,3,8,0.9983244258269536,0.9772749099639856,0.4657534246575342,0.018518850207328796,0.05600469931960106
A-equivariant,17,wavenumber 12,OOD frequency,4,8,0.9989316239316239,0.9700031260540152,0.5,0.03332368656992912,0.011646131053566933
A-equivariant,17,wavenumber 12,OOD frequency,5,8,0.9988546140830405,0.9697926391914622,0.5416666666666666,0.02350532077252865,0.1442742496728897
A-equivariant,17,wavenumber 12,OOD frequency,6,8,0.9993963782696177,0.9807224219073442,0.4166666666666667,0.018786277621984482,0.0002698795578908175
A-equivariant,17,wavenumber 12,OOD frequency,7,8,0.9993761913013343,0.9815930805919679,0.4027777777777778,0.028427310287952423,0.22373344004154205
A-equivariant,17,wavenumber 12,OOD frequency,8,8,0.9982666474071934,0.9598079159242562,0.4861111111111111,0.012804698199033737,0.04181835800409317
A-equivariant,17,wavenumber 12,OOD frequency,9,8,0.9988630088035604,0.9701315686574415,0.4305555555555556,0.013436011038720608,0.0015569021925330162
A-equivariant,17,wavenumber 12,OOD frequency,10,8,0.9997197197197197,0.9888903067946548,0.3472222222222222,0.025046177208423615,0.22868064045906067
A-equivariant,17,wavenumber 12,OOD frequency,11,8,0.9993593593593594,0.977983326477444,0.3472222222222222,0.007790903560817242,0.23464825749397278
analytic-Chebyshev,17,wavenumber 12,OOD frequency,0,8,0.9995833333333334,0.9829574994248906,0.3333333333333333,0.018761666491627693,0.027816807851195335
analytic-Chebyshev,17,wavenumber 12,OOD frequency,1,8,0.9993068792237048,0.9745656525849158,0.4027777777777778,0.018777206540107727,0.003775191493332386
analytic-Chebyshev,17,wavenumber 12,OOD frequency,2,8,0.9988974294354839,0.9708344668185938,0.4444444444444444,0.007873129099607468,0.003832399845123291
analytic-Chebyshev,17,wavenumber 12,OOD frequency,3,8,0.9982955366170735,0.9766825754692121,0.4657534246575342,0.018518850207328796,0.01682213693857193
analytic-Chebyshev,17,wavenumber 12,OOD frequency,4,8,0.9989316239316239,0.9700031260540152,0.5,0.03332368656992912,0.013931864872574806
analytic-Chebyshev,17,wavenumber 12,OOD frequency,5,8,0.998906677079266,0.9711702404907495,0.5416666666666666,0.02350532077252865,0.0031053030397742987
analytic-Chebyshev,17,wavenumber 12,OOD frequency,6,8,0.9993963782696177,0.9807224219073442,0.4166666666666667,0.018786277621984482,0.01711430773139
analytic-Chebyshev,17,wavenumber 12,OOD frequency,7,8,0.9993761913013343,0.9815930805919683,0.4027777777777778,0.028427310287952423,0.008753793314099312
analytic-Chebyshev,17,wavenumber 12,OOD frequency,8,8,0.9982666474071934,0.9598079159242563,0.4861111111111111,0.012804698199033737,0.008627819828689098
analytic-Chebyshev,17,wavenumber 12,OOD frequency,9,8,0.9988630088035604,0.9701315686574415,0.4305555555555556,0.013436011038720608,0.012217138893902302
analytic-Chebyshev,17,wavenumber 12,OOD frequency,10,8,0.9996796796796796,0.986985544889893,0.3472222222222222,0.015280808322131634,0.003623391967266798
analytic-Chebyshev,17,wavenumber 12,OOD frequency,11,8,0.9996796796796796,0.9883275362318842,0.3472222222222222,0.015905532985925674,0.008426402695477009
exact,17,wavenumber 12,OOD frequency,0,0,0.9995833333333334,0.9829574994248906,0.3333333333333333,0.018761666491627693,1.637127024878282e-05
exact,17,wavenumber 12,OOD frequency,1,0,0.9993068792237048,0.9745656525849158,0.4027777777777778,0.018777206540107727,1.487236932007363e-05
exact,17,wavenumber 12,OOD frequency,2,0,0.9988974294354839,0.9708344668185938,0.4444444444444444,0.007873129099607468,1.3624962775793392e-05
exact,17,wavenumber 12,OOD frequency,3,0,0.9982955366170735,0.9766825754692121,0.4657534246575342,0.018518850207328796,1.4473885130428243e-05
exact,17,wavenumber 12,OOD frequency,4,0,0.9989316239316239,0.9700031260540152,0.5,0.03332368656992912,1.4165036191116087e-05
exact,17,wavenumber 12,OOD frequency,5,0,0.998906677079266,0.9711702404907495,0.5416666666666666,0.02350532077252865,1.2320732821535785e-05
exact,17,wavenumber 12,OOD frequency,6,0,0.9993963782696177,0.9807224219073442,0.4166666666666667,0.018786277621984482,1.3869726899429224e-05
exact,17,wavenumber 12,OOD frequency,7,0,0.9993761913013343,0.9815930805919679,0.4027777777777778,0.028427310287952423,1.4738936442881823e-05
exact,17,wavenumber 12,OOD frequency,8,0,0.9982666474071934,0.9598079159242563,0.4861111111111111,0.012804698199033737,1.4257461771194357e-05
exact,17,wavenumber 12,OOD frequency,9,0,0.9988630088035604,0.9701315686574415,0.4305555555555556,0.013436011038720608,1.519087436463451e-05
exact,17,wavenumber 12,OOD frequency,10,0,0.9996796796796796,0.9869855448898928,0.3472222222222222,0.015280808322131634,1.4967380593589041e-05
exact,17,wavenumber 12,OOD frequency,11,0,0.9996796796796796,0.9883275362318841,0.3472222222222222,0.015905532985925674,1.5261022781487554e-05
identity,17,mirrored kites,lsmlab-inspired,0,8,0.9994353472614342,0.9777229635353204,0.3194444444444444,0.008918478153645992,0.933494508266449
identity,17,mirrored kites,lsmlab-inspired,1,8,0.9980380380380381,0.9521995548311338,0.3472222222222222,0.0077409762889146805,1.1519824266433716
identity,17,mirrored kites,lsmlab-inspired,2,8,0.9978418375211963,0.9388363438253555,0.3611111111111111,0.03504222258925438,1.112616777420044
identity,17,mirrored kites,lsmlab-inspired,3,8,0.9987403900447378,0.9475960145714399,0.3194444444444444,0.05216693505644798,0.6898983120918274
identity,17,mirrored kites,lsmlab-inspired,4,8,0.9978778778778779,0.9380427887901572,0.3472222222222222,0.01132543571293354,1.3147727251052856
identity,17,mirrored kites,lsmlab-inspired,5,8,0.9964764764764765,0.8964933835043193,0.3472222222222222,0.030772915109992027,1.0665779113769531
identity,17,mirrored kites,lsmlab-inspired,6,8,0.9999447757897062,0.9970760233918128,0.25,0.008173245936632156,0.352702260017395
identity,17,mirrored kites,lsmlab-inspired,7,8,0.9964383442644312,0.8904570086414884,0.3194444444444444,0.02483503706753254,1.036126732826233
identity,17,mirrored kites,lsmlab-inspired,8,8,0.9966666666666667,0.8863727693160706,0.3333333333333333,0.007753879297524691,0.8493801951408386
identity,17,mirrored kites,lsmlab-inspired,9,8,0.9993649065505353,0.9761547230199268,0.3055555555555556,0.013899222016334534,0.7671005129814148
identity,17,mirrored kites,lsmlab-inspired,10,8,0.9977910315882483,0.9228461081402257,0.25,0.021612636744976044,0.35972630977630615
identity,17,mirrored kites,lsmlab-inspired,11,8,0.9970652698837252,0.912637527474415,0.375,0.005369652062654495,1.0605946779251099
graph-small,17,mirrored kites,lsmlab-inspired,0,8,0.9995222169135213,0.9817441222923262,0.3194444444444444,0.008918478153645992,0.9350607395172119
graph-small,17,mirrored kites,lsmlab-inspired,1,8,0.9975575575575576,0.9374533310093953,0.3472222222222222,0.0062201134860515594,1.1426571607589722
graph-small,17,mirrored kites,lsmlab-inspired,2,8,0.997957453368275,0.9419481875052482,0.3611111111111111,0.03504222258925438,1.1283409595489502
graph-small,17,mirrored kites,lsmlab-inspired,3,8,0.9987403900447378,0.9475960145714397,0.3194444444444444,0.04515300318598747,0.6796661615371704
graph-small,17,mirrored kites,lsmlab-inspired,4,8,0.9979979979979979,0.9452963825055092,0.3472222222222222,0.012323207221925259,1.303337812423706
graph-small,17,mirrored kites,lsmlab-inspired,5,8,0.9965965965965966,0.9018326221614301,0.3472222222222222,0.031197139993309975,1.0650840997695923
graph-small,17,mirrored kites,lsmlab-inspired,6,8,0.9999447757897062,0.997076023391813,0.25,0.008173245936632156,0.337272971868515
graph-small,17,mirrored kites,lsmlab-inspired,7,8,0.9964383442644312,0.8887726186383476,0.3194444444444444,0.026215802878141403,1.029642105102539
graph-small,17,mirrored kites,lsmlab-inspired,8,8,0.9967083333333333,0.8869825254136314,0.3333333333333333,0.007753879297524691,0.8288735151290894
graph-small,17,mirrored kites,lsmlab-inspired,9,8,0.9993195427327164,0.9747949716601755,0.3055555555555556,0.013899222016334534,0.7536854147911072
graph-small,17,mirrored kites,lsmlab-inspired,10,8,0.9977910315882483,0.9228461081402257,0.25,0.021612636744976044,0.35777780413627625
graph-small,17,mirrored kites,lsmlab-inspired,11,8,0.9963594487165199,0.897281585368753,0.375,0.0032146864105015993,1.0720165967941284
graph-foundation,17,mirrored kites,lsmlab-inspired,0,8,0.9994353472614342,0.9777229635353204,0.3194444444444444,0.008918478153645992,0.9399466514587402
graph-foundation,17,mirrored kites,lsmlab-inspired,1,8,0.997957957957958,0.941117268148314,0.3472222222222222,0.0047857798635959625,1.148446798324585
graph-foundation,17,mirrored kites,lsmlab-inspired,2,8,0.9979189147525821,0.9402831858402466,0.3611111111111111,0.0379924438893795,1.1205884218215942
graph-foundation,17,mirrored kites,lsmlab-inspired,3,8,0.9987403900447378,0.9475960145714399,0.3194444444444444,0.04874586686491966,0.6787928938865662
graph-foundation,17,mirrored kites,lsmlab-inspired,4,8,0.9977577577577578,0.937992829059965,0.3472222222222222,0.013081354089081287,1.3122859001159668
graph-foundation,17,mirrored kites,lsmlab-inspired,5,8,0.9965165165165165,0.8976069326212,0.3472222222222222,0.03549272567033768,1.0853205919265747
