case,family,beta,n_tokens,mode,eigenvalue,n_plus,n_minus,geometry,max_linear_rate,linearly_stable,linearly_neutral
nd_flat_bottom,negative_definite,0.03,5,3,-4.0,5,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.03,8,0,-0.4,0,8,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.03,8,0,-0.4,1,7,sign_split,0.29788103098843205,False,False
nd_flat_bottom,negative_definite,0.03,8,0,-0.4,2,6,sign_split,0.19637844449999517,False,False
nd_flat_bottom,negative_definite,0.03,8,0,-0.4,3,5,sign_split,0.09548667666744258,False,False
nd_flat_bottom,negative_definite,0.03,8,0,-0.4,4,4,sign_split,0.04319792651943244,False,False
nd_flat_bottom,negative_definite,0.03,8,0,-0.4,5,3,sign_split,0.09548667666744258,False,False
nd_flat_bottom,negative_definite,0.03,8,0,-0.4,6,2,sign_split,0.19637844449999517,False,False
nd_flat_bottom,negative_definite,0.03,8,0,-0.4,7,1,sign_split,0.29788103098843205,False,False
nd_flat_bottom,negative_definite,0.03,8,0,-0.4,8,0,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.03,8,1,-1.0,0,8,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.03,8,1,-1.0,1,7,sign_split,0.7365770093663396,False,False
nd_flat_bottom,negative_definite,0.03,8,1,-1.0,2,6,sign_split,0.4771643150197836,False,False
nd_flat_bottom,negative_definite,0.03,8,1,-1.0,3,5,sign_split,0.2216710309126937,False,False
nd_flat_bottom,negative_definite,0.03,8,1,-1.0,4,4,sign_split,0.08997300971646038,False,False
nd_flat_bottom,negative_definite,0.03,8,1,-1.0,5,3,sign_split,0.2216710309126937,False,False
nd_flat_bottom,negative_definite,0.03,8,1,-1.0,6,2,sign_split,0.4771643150197836,False,False
nd_flat_bottom,negative_definite,0.03,8,1,-1.0,7,1,sign_split,0.7365770093663396,False,False
nd_flat_bottom,negative_definite,0.03,8,1,-1.0,8,0,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.03,8,2,-4.0,0,8,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.03,8,2,-4.0,1,7,sign_split,2.7704404718390023,False,False
nd_flat_bottom,negative_definite,0.03,8,2,-4.0,2,6,sign_split,1.6189651212910485,False,False
nd_flat_bottom,negative_definite,0.03,8,2,-4.0,3,5,sign_split,0.5383646652621117,False,False
nd_flat_bottom,negative_definite,0.03,8,2,-4.0,4,4,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.03,8,2,-4.0,5,3,sign_split,0.5383646652621117,False,False
nd_flat_bottom,negative_definite,0.03,8,2,-4.0,6,2,sign_split,1.6189651212910485,False,False
nd_flat_bottom,negative_definite,0.03,8,2,-4.0,7,1,sign_split,2.7704404718390023,False,False
nd_flat_bottom,negative_definite,0.03,8,2,-4.0,8,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.03,8,3,-4.0,0,8,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.03,8,3,-4.0,1,7,sign_split,2.7704404718390023,False,False
nd_flat_bottom,negative_definite,0.03,8,3,-4.0,2,6,sign_split,1.6189651212910485,False,False
nd_flat_bottom,negative_definite,0.03,8,3,-4.0,3,5,sign_split,0.5383646652621117,False,False
nd_flat_bottom,negative_definite,0.03,8,3,-4.0,4,4,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.03,8,3,-4.0,5,3,sign_split,0.5383646652621117,False,False
nd_flat_bottom,negative_definite,0.03,8,3,-4.0,6,2,sign_split,1.6189651212910485,False,False
nd_flat_bottom,negative_definite,0.03,8,3,-4.0,7,1,sign_split,2.7704404718390023,False,False
nd_flat_bottom,negative_definite,0.03,8,3,-4.0,8,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,0,20,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,1,19,sign_split,0.35907808759742266,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,2,18,sign_split,0.31825533495872177,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,3,17,sign_split,0.27753138210217987,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,4,16,sign_split,0.23690587078643885,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,5,15,sign_split,0.1963784444999952,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,6,14,sign_split,0.15594874845077125,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,7,13,sign_split,0.11561642955576212,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,8,12,sign_split,0.07538113643075679,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,9,11,sign_split,0.03920615603742794,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,10,10,sign_split,0.04319792651943266,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,11,9,sign_split,0.03920615603742772,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,12,8,sign_split,0.07538113643075679,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,13,7,sign_split,0.11561642955576212,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,14,6,sign_split,0.15594874845077125,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,15,5,sign_split,0.1963784444999952,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,16,4,sign_split,0.23690587078643885,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,17,3,sign_split,0.27753138210217987,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,18,2,sign_split,0.31825533495872177,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,19,1,sign_split,0.35907808759742266,False,False
nd_flat_bottom,negative_definite,0.03,20,0,-0.4,20,0,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,0,20,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,1,19,sign_split,0.8941436349476979,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,2,18,sign_split,0.7889378262838246,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,3,17,sign_split,0.6843765952402765,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,4,16,sign_split,0.5804540360869416,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,5,15,sign_split,0.4771643150197837,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,6,14,sign_split,0.3745016690691787,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,7,13,sign_split,0.272460405028074,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,8,12,sign_split,0.17103489839955022,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,9,11,sign_split,0.08179043055678381,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,10,10,sign_split,0.0899730097164606,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,11,9,sign_split,0.08179043055678448,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,12,8,sign_split,0.17103489839955022,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,13,7,sign_split,0.272460405028074,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,14,6,sign_split,0.3745016690691787,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,15,5,sign_split,0.4771643150197837,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,16,4,sign_split,0.5804540360869416,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,17,3,sign_split,0.6843765952402765,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,18,2,sign_split,0.7889378262838246,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,19,1,sign_split,0.8941436349476979,False,False
nd_flat_bottom,negative_definite,0.03,20,1,-1.0,20,0,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,0,20,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,1,19,sign_split,3.4983045629228036,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,2,18,sign_split,3.0098581921505625,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,3,17,sign_split,2.5341428937968447,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,4,16,sign_split,2.0706673290236832,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,5,15,sign_split,1.6189651212910485,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,6,14,sign_split,1.178593290987827,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,7,13,sign_split,0.7491308063996138,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,8,12,sign_split,0.33017724104967616,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,9,11,sign_split,4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,10,10,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,11,9,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,12,8,sign_split,0.33017724104967616,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,13,7,sign_split,0.7491308063996138,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,14,6,sign_split,1.178593290987827,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,15,5,sign_split,1.6189651212910485,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,16,4,sign_split,2.0706673290236832,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,17,3,sign_split,2.5341428937968447,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,18,2,sign_split,3.0098581921505625,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,19,1,sign_split,3.4983045629228036,False,False
nd_flat_bottom,negative_definite,0.03,20,2,-4.0,20,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,0,20,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,1,19,sign_split,3.4983045629228036,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,2,18,sign_split,3.0098581921505625,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,3,17,sign_split,2.5341428937968447,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,4,16,sign_split,2.0706673290236832,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,5,15,sign_split,1.6189651212910485,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,6,14,sign_split,1.178593290987827,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,7,13,sign_split,0.7491308063996138,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,8,12,sign_split,0.33017724104967616,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,9,11,sign_split,4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,10,10,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,11,9,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,12,8,sign_split,0.33017724104967616,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,13,7,sign_split,0.7491308063996138,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,14,6,sign_split,1.178593290987827,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,15,5,sign_split,1.6189651212910485,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,16,4,sign_split,2.0706673290236832,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,17,3,sign_split,2.5341428937968447,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,18,2,sign_split,3.0098581921505625,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,19,1,sign_split,3.4983045629228036,False,False
nd_flat_bottom,negative_definite,0.03,20,3,-4.0,20,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,2,0,-0.4,0,2,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,2,0,-0.4,1,1,sign_split,0.14392324912018917,False,False
nd_flat_bottom,negative_definite,0.1,2,0,-0.4,2,0,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,2,1,-1.0,0,2,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,2,1,-1.0,1,1,sign_split,0.2990039838748675,False,False
nd_flat_bottom,negative_definite,0.1,2,1,-1.0,2,0,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,2,2,-4.0,0,2,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,2,2,-4.0,1,1,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.1,2,2,-4.0,2,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,2,3,-4.0,0,2,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,2,3,-4.0,1,1,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.1,2,3,-4.0,2,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,3,0,-0.4,0,3,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,3,0,-0.4,1,2,sign_split,0.11892670545481386,False,False
nd_flat_bottom,negative_definite,0.1,3,0,-0.4,2,1,sign_split,0.11892670545481386,False,False
nd_flat_bottom,negative_definite,0.1,3,0,-0.4,3,0,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,3,1,-1.0,0,3,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,3,1,-1.0,1,2,sign_split,0.24169509381202237,False,False
nd_flat_bottom,negative_definite,0.1,3,1,-1.0,2,1,sign_split,0.24169509381202237,False,False
nd_flat_bottom,negative_definite,0.1,3,1,-1.0,3,0,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,3,2,-4.0,0,3,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,3,2,-4.0,1,2,sign_split,0.0,False,True
nd_flat_bottom,negative_definite,0.1,3,2,-4.0,2,1,sign_split,0.0,False,True
nd_flat_bottom,negative_definite,0.1,3,2,-4.0,3,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,3,3,-4.0,0,3,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,3,3,-4.0,1,2,sign_split,0.0,False,True
nd_flat_bottom,negative_definite,0.1,3,3,-4.0,2,1,sign_split,0.0,False,True
nd_flat_bottom,negative_definite,0.1,3,3,-4.0,3,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,4,0,-0.4,0,4,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,4,0,-0.4,1,3,sign_split,0.18776176159629418,False,False
nd_flat_bottom,negative_definite,0.1,4,0,-0.4,2,2,sign_split,0.14392324912018917,False,False
nd_flat_bottom,negative_definite,0.1,4,0,-0.4,3,1,sign_split,0.18776176159629418,False,False
nd_flat_bottom,negative_definite,0.1,4,0,-0.4,4,0,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,4,1,-1.0,0,4,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,4,1,-1.0,1,3,sign_split,0.42132848811967016,False,False
nd_flat_bottom,negative_definite,0.1,4,1,-1.0,2,2,sign_split,0.2990039838748675,False,False
nd_flat_bottom,negative_definite,0.1,4,1,-1.0,3,1,sign_split,0.42132848811967016,False,False
nd_flat_bottom,negative_definite,0.1,4,1,-1.0,4,0,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,4,2,-4.0,0,4,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,4,2,-4.0,1,3,sign_split,0.5928259539867073,False,False
nd_flat_bottom,negative_definite,0.1,4,2,-4.0,2,2,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.1,4,2,-4.0,3,1,sign_split,0.5928259539867073,False,False
nd_flat_bottom,negative_definite,0.1,4,2,-4.0,4,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,4,3,-4.0,0,4,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,4,3,-4.0,1,3,sign_split,0.5928259539867073,False,False
nd_flat_bottom,negative_definite,0.1,4,3,-4.0,2,2,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.1,4,3,-4.0,3,1,sign_split,0.5928259539867073,False,False
nd_flat_bottom,negative_definite,0.1,4,3,-4.0,4,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,5,0,-0.4,0,5,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,5,0,-0.4,1,4,sign_split,0.22951392620516434,False,False
nd_flat_bottom,negative_definite,0.1,5,0,-0.4,2,3,sign_split,0.12430362354525837,False,False
nd_flat_bottom,negative_definite,0.1,5,0,-0.4,3,2,sign_split,0.12430362354525748,False,False
nd_flat_bottom,negative_definite,0.1,5,0,-0.4,4,1,sign_split,0.22951392620516434,False,False
nd_flat_bottom,negative_definite,0.1,5,0,-0.4,5,0,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,5,1,-1.0,0,5,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,5,1,-1.0,1,4,sign_split,0.5321553173612881,False,False
nd_flat_bottom,negative_definite,0.1,5,1,-1.0,2,3,sign_split,0.26013191472767083,False,False
nd_flat_bottom,negative_definite,0.1,5,1,-1.0,3,2,sign_split,0.26013191472766994,False,False
nd_flat_bottom,negative_definite,0.1,5,1,-1.0,4,1,sign_split,0.5321553173612881,False,False
nd_flat_bottom,negative_definite,0.1,5,1,-1.0,5,0,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,5,2,-4.0,0,5,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,5,2,-4.0,1,4,sign_split,1.1401155927745048,False,False
nd_flat_bottom,negative_definite,0.1,5,2,-4.0,2,3,sign_split,0.0,False,True
nd_flat_bottom,negative_definite,0.1,5,2,-4.0,3,2,sign_split,0.0,False,True
nd_flat_bottom,negative_definite,0.1,5,2,-4.0,4,1,sign_split,1.1401155927745048,False,False
nd_flat_bottom,negative_definite,0.1,5,2,-4.0,5,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,5,3,-4.0,0,5,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,5,3,-4.0,1,4,sign_split,1.1401155927745048,False,False
nd_flat_bottom,negative_definite,0.1,5,3,-4.0,2,3,sign_split,0.0,False,True
nd_flat_bottom,negative_definite,0.1,5,3,-4.0,3,2,sign_split,0.0,False,True
nd_flat_bottom,negative_definite,0.1,5,3,-4.0,4,1,sign_split,1.1401155927745048,False,False
nd_flat_bottom,negative_definite,0.1,5,3,-4.0,5,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,8,0,-0.4,0,8,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,8,0,-0.4,1,7,sign_split,0.2927874703837235,False,False
nd_flat_bottom,negative_definite,0.1,8,0,-0.4,2,6,sign_split,0.18776176159629418,False,False
nd_flat_bottom,negative_definite,0.1,8,0,-0.4,3,5,sign_split,0.1132055431568344,False,False
nd_flat_bottom,negative_definite,0.1,8,0,-0.4,4,4,sign_split,0.14392324912018917,False,False
nd_flat_bottom,negative_definite,0.1,8,0,-0.4,5,3,sign_split,0.1132055431568344,False,False
nd_flat_bottom,negative_definite,0.1,8,0,-0.4,6,2,sign_split,0.18776176159629418,False,False
nd_flat_bottom,negative_definite,0.1,8,0,-0.4,7,1,sign_split,0.2927874703837235,False,False
nd_flat_bottom,negative_definite,0.1,8,0,-0.4,8,0,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,8,1,-1.0,0,8,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,8,1,-1.0,1,7,sign_split,0.7028724187127642,False,False
nd_flat_bottom,negative_definite,0.1,8,1,-1.0,2,6,sign_split,0.42132848811967016,False,False
nd_flat_bottom,negative_definite,0.1,8,1,-1.0,3,5,sign_split,0.23800586352063124,False,False
nd_flat_bottom,negative_definite,0.1,8,1,-1.0,4,4,sign_split,0.2990039838748675,False,False
nd_flat_bottom,negative_definite,0.1,8,1,-1.0,5,3,sign_split,0.23800586352063102,False,False
nd_flat_bottom,negative_definite,0.1,8,1,-1.0,6,2,sign_split,0.42132848811967016,False,False
nd_flat_bottom,negative_definite,0.1,8,1,-1.0,7,1,sign_split,0.7028724187127642,False,False
nd_flat_bottom,negative_definite,0.1,8,1,-1.0,8,0,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,8,2,-4.0,0,8,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,8,2,-4.0,1,7,sign_split,2.070104770447415,False,False
nd_flat_bottom,negative_definite,0.1,8,2,-4.0,2,6,sign_split,0.5928259539867073,False,False
nd_flat_bottom,negative_definite,0.1,8,2,-4.0,3,5,sign_split,4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.1,8,2,-4.0,4,4,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.1,8,2,-4.0,5,3,sign_split,0.0,False,True
nd_flat_bottom,negative_definite,0.1,8,2,-4.0,6,2,sign_split,0.5928259539867073,False,False
nd_flat_bottom,negative_definite,0.1,8,2,-4.0,7,1,sign_split,2.070104770447415,False,False
nd_flat_bottom,negative_definite,0.1,8,2,-4.0,8,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,8,3,-4.0,0,8,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,8,3,-4.0,1,7,sign_split,2.070104770447415,False,False
nd_flat_bottom,negative_definite,0.1,8,3,-4.0,2,6,sign_split,0.5928259539867073,False,False
nd_flat_bottom,negative_definite,0.1,8,3,-4.0,3,5,sign_split,4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.1,8,3,-4.0,4,4,sign_split,-4.440892098500626e-16,False,True
nd_flat_bottom,negative_definite,0.1,8,3,-4.0,5,3,sign_split,0.0,False,True
nd_flat_bottom,negative_definite,0.1,8,3,-4.0,6,2,sign_split,0.5928259539867073,False,False
nd_flat_bottom,negative_definite,0.1,8,3,-4.0,7,1,sign_split,2.070104770447415,False,False
nd_flat_bottom,negative_definite,0.1,8,3,-4.0,8,0,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,0,20,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,1,19,sign_split,0.35684821656835003,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,2,18,sign_split,0.31405286308685876,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,3,17,sign_split,0.2716095415986587,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,4,16,sign_split,0.22951392620516434,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,5,15,sign_split,0.18776176159629412,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,6,14,sign_split,0.1463488616165224,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,7,13,sign_split,0.10527110786574456,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,8,12,sign_split,0.12430362354525837,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,9,11,sign_split,0.13903143544613616,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,10,10,sign_split,0.14392324912018917,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,11,9,sign_split,0.13903143544613594,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,12,8,sign_split,0.12430362354525748,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,13,7,sign_split,0.10527110786574456,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,14,6,sign_split,0.1463488616165224,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,15,5,sign_split,0.18776176159629412,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,16,4,sign_split,0.22951392620516434,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,17,3,sign_split,0.2716095415986587,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,18,2,sign_split,0.31405286308685876,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,19,1,sign_split,0.35684821656835003,False,False
nd_flat_bottom,negative_definite,0.1,20,0,-0.4,20,0,homogeneous,0.4,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,0,20,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,1,19,sign_split,0.8791970297246285,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,2,18,sign_split,0.7610107365772131,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,3,17,sign_split,0.6453570128785757,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,4,16,sign_split,0.5321553173612881,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,5,15,sign_split,0.4213284881196702,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,6,14,sign_split,0.31280256720998706,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,7,13,sign_split,0.21069867924490016,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,8,12,sign_split,0.26013191472767083,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,9,11,sign_split,0.28934038107001303,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,10,10,sign_split,0.2990039838748675,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,11,9,sign_split,0.28934038107001236,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,12,8,sign_split,0.26013191472766994,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,13,7,sign_split,0.21069867924490127,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,14,6,sign_split,0.31280256720998706,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,15,5,sign_split,0.4213284881196702,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,16,4,sign_split,0.5321553173612881,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,17,3,sign_split,0.6453570128785757,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,18,2,sign_split,0.7610107365772131,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,19,1,sign_split,0.8791970297246285,False,False
nd_flat_bottom,negative_definite,0.1,20,1,-1.0,20,0,homogeneous,1.0,False,False
nd_flat_bottom,negative_definite,0.1,20,2,-4.0,0,20,homogeneous,4.0,False,False
nd_flat_bottom,negative_definite,0.1,20,2,-4.0,1,19,sign_split,3.161183807379919,False,False
nd_flat_bottom,negative_definite,0.1,20,2,-4.0,2,18,sign_split,2.4139448119823683,False,False
nd_flat_bottom,negative_definite,0.1,20,2,-4.0,3,17,sign_split,1.7440624548623842,False,False
nd_flat_bottom,negative_definite,0.1,20,2,-4.0,4,16,sign_split,1.1401155927745048,False,False
nd_flat_bottom,negative_definite,0.1,20,2,-4.0,5,15,sign_split,0.5928259539867067,False,False
nd_flat_bottom,negative_definite,0.1,20,2,-4.0,6,14,sign_split,0.0945780898091233,False,False
