case,family,beta,n_tokens,trial,seed,geometry,selected_eigenvalue,selected_group_mass,speed,energy_gain,min_correlation,max_correlation,mean_abs_correlation,mean_vector_norm,extreme_eigenspace_mass,mass_0,mass_1,mass_2,mass_3
nsd_kernel,negative_semidefinite,3.0,4,55,260712641,bipolar,-4.0,1.0,6.813516936262631e-44,162717.5647505288,-1.0,1.0,1.0,0.5,1.0,2.196726479537574e-174,4.2060992320332154e-132,1.1606003262521176e-87,1.0
nsd_kernel,negative_semidefinite,3.0,4,56,260712641,bipolar,-4.0,1.0,6.487861965752316e-44,217006.22402612807,-1.0,1.0,1.0,2.4892061111444567e-60,1.0,1.7755622690123737e-172,4.637762196004902e-130,1.0523088223252911e-87,1.0
nsd_kernel,negative_semidefinite,3.0,4,57,260712641,bipolar,-4.0,1.0,7.93955164933913e-43,216993.02714603327,-1.0,1.0,1.0,3.982729777831131e-59,1.0,1.8085623552430354e-172,3.9321155050108933e-129,1.5759120100510632e-85,1.0
nsd_kernel,negative_semidefinite,3.0,4,58,260712641,bipolar,-4.0,1.0,6.214670863746321e-44,162648.98284565334,-1.0,1.0,1.0,0.5,1.0,8.346853938658894e-174,4.4142999580719267e-132,9.655533488118409e-88,1.0
nsd_kernel,negative_semidefinite,3.0,4,59,260712641,bipolar,-4.0,1.0,3.610983268692144e-44,216937.86309669053,-1.0,1.0,1.0,7.906648457428393e-82,1.0,2.43945244717867e-174,1.943361744691254e-131,3.259800042185895e-88,1.0
nsd_kernel,negative_semidefinite,3.0,4,60,260712641,bipolar,-4.0,1.0,1.5971836292924154e-43,216993.7250823788,-1.0,1.0,1.0,4.9784122222889134e-60,1.0,3.1646063352321825e-174,1.737224416855605e-130,6.377488865162262e-87,1.0
nsd_kernel,negative_semidefinite,3.0,4,61,260712641,bipolar,-4.0,1.0,1.1503552395573202e-44,160121.0123655584,-1.0,1.0,1.0,0.5,1.0,1.1022121540854803e-174,3.5089304200099687e-133,3.308292943608544e-89,1.0
nsd_kernel,negative_semidefinite,3.0,4,62,260712641,bipolar,-4.0,1.0,6.634787177916426e-44,216776.79839106734,-1.0,1.0,1.0,2.4892061111444567e-60,1.0,1.7154374249982958e-174,5.853794603133283e-132,1.1005100225722881e-87,1.0
nsd_kernel,negative_semidefinite,3.0,4,63,260712641,bipolar,-4.0,1.0,2.2037482425815667e-44,216553.43243882194,-1.0,1.0,1.0,6.223015277861142e-61,1.0,7.349440621099236e-175,1.3831167352078092e-131,1.2141265793536752e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,0,260713650,bipolar,-4.0,1.0,1.6491060105338899e-44,216968.86676639493,-1.0,1.0,1.0,0.6,1.0,1.5605831948828811e-174,6.755713039970414e-133,6.798876586744172e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,1,260713650,bipolar,-4.0,1.0,7.200595962147058e-44,325497.6495488356,-1.0,1.0,1.0,0.2,1.0,9.916226372919004e-174,6.149728841923245e-132,1.2962145554316364e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,2,260713650,bipolar,-4.0,1.0,1.2776023460202172e-44,325398.43201616796,-1.0,1.0,1.0,0.2,1.0,2.7302753607688763e-174,1.1006216243407528e-132,4.080669386955759e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,3,260713650,bipolar,-4.0,1.0,7.31762775200832e-44,325204.6706633036,-1.0,1.0,1.0,0.2,1.0,1.6627701588487681e-174,8.316170601453764e-135,1.3386918981093627e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,4,260713650,bipolar,-4.0,1.0,4.243096316083462e-43,325486.98258032766,-1.0,1.0,1.0,0.2,1.0,5.625619434860186e-173,5.22822397934875e-130,4.5009665875132896e-86,1.0
nsd_kernel,negative_semidefinite,3.0,5,5,260713650,bipolar,-4.0,1.0,1.1786470924887174e-44,319686.53748063266,-1.0,1.0,1.0,0.2,1.0,4.2840428917756244e-175,1.7877165212849762e-132,3.473022422061006e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,6,260713650,bipolar,-4.0,1.0,1.4243003014043912e-44,325475.33448727056,-1.0,1.0,1.0,0.2,1.0,3.849965971318488e-174,1.5908056837328032e-133,5.0715783721536144e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,7,260713650,bipolar,-4.0,1.0,5.051165255493116e-44,325506.004370681,-1.0,1.0,1.0,0.2,1.0,2.9678420144561035e-174,1.2853233711202716e-130,6.378567610458142e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,8,260713650,bipolar,-4.0,1.0,4.0919902936246574e-44,325454.3003142007,-1.0,1.0,1.0,0.2,1.0,2.9957873930450487e-174,9.650024295106135e-131,4.186096141359048e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,9,260713650,bipolar,-4.0,1.0,2.6179610915302163e-43,217003.81933695517,-1.0,1.0,1.0,0.6,1.0,5.380315102904582e-172,7.715393084787234e-129,1.7134300696443113e-86,1.0
nsd_kernel,negative_semidefinite,3.0,5,10,260713650,bipolar,-4.0,1.0,6.098248242064382e-44,325480.88529472117,-1.0,1.0,1.0,0.2,1.0,4.820644154606831e-174,2.539930861595304e-131,9.297157906747264e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,11,260713650,bipolar,-4.0,1.0,5.434401078111629e-44,325450.26729904755,-1.0,1.0,1.0,0.2,1.0,5.392124171149643e-174,3.7478535383137705e-131,7.383178770467195e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,12,260713650,bipolar,-4.0,1.0,1.2822465690034134e-43,325459.10033532494,-1.0,1.0,1.0,0.2,1.0,5.1271401520539206e-174,4.6367533857855724e-133,4.110390659871531e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,13,260713650,bipolar,-4.0,1.0,1.1556219647861614e-44,325426.24555550504,-1.0,1.0,1.0,0.2,1.0,2.6479466048821427e-174,3.571885274137208e-132,3.338655314202712e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,14,260713650,bipolar,-4.0,1.0,1.4497287880567788e-44,325490.3400613582,-1.0,1.0,1.0,0.2,1.0,4.86148715635964e-174,6.827137853829563e-131,5.2542838980287464e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,15,260713650,bipolar,-4.0,1.0,3.984226714903219e-44,322091.9054983218,-1.0,1.0,1.0,0.2,1.0,9.571984667082871e-175,3.858133460720849e-132,3.9685156294864493e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,16,260713650,bipolar,-4.0,1.0,3.4291820568769627e-44,325479.5763709036,-1.0,1.0,1.0,0.2,1.0,2.2379072333854904e-174,1.2512688415349617e-134,2.9398223952086656e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,17,260713650,bipolar,-4.0,1.0,2.081195771939647e-43,325503.26053782116,-1.0,1.0,1.0,0.2,1.0,6.742528780965555e-173,9.754790954748357e-131,1.0828439604347547e-86,1.0
nsd_kernel,negative_semidefinite,3.0,5,18,260713650,bipolar,-4.0,1.0,3.3566330040759903e-44,325266.82740003534,-1.0,1.0,1.0,0.2,1.0,1.9067800612074337e-174,4.294855577482369e-134,2.8167462814029504e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,19,260713650,bipolar,-4.0,1.0,1.227446237837636e-44,325469.0905356676,-1.0,1.0,1.0,0.2,1.0,5.29510958659328e-174,7.953917372948691e-132,3.766560667475788e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,20,260713650,bipolar,-4.0,1.0,2.895613817976311e-44,325135.40368912567,-1.0,1.0,1.0,0.2,1.0,2.2477114799547645e-174,4.8761390657520844e-132,2.0961448460039885e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,21,260713650,bipolar,-4.0,1.0,2.488401130862921e-44,325406.9071846053,-1.0,1.0,1.0,0.2,1.0,2.3998998850465824e-174,7.616962206113872e-134,1.548035047234247e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,22,260713650,bipolar,-4.0,1.0,1.3749248977567483e-44,325446.9983761099,-1.0,1.0,1.0,0.2,1.0,1.8054307214393483e-174,1.4057898214730487e-131,4.726046186832697e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,23,260713650,bipolar,-4.0,1.0,4.0827010694533944e-44,216983.56876785046,-1.0,1.0,1.0,0.6,1.0,1.4172199119923479e-174,2.282504369168791e-131,4.167112006730173e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,24,260713650,bipolar,-4.0,1.0,6.737036920477458e-44,216963.6227768443,-1.0,1.0,1.0,0.6,1.0,1.070434191255256e-174,3.1182709404635376e-131,1.134691661996763e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,25,260713650,bipolar,-4.0,1.0,7.683538486204008e-44,325426.00719865225,-1.0,1.0,1.0,0.2,1.0,2.7249985348191195e-174,4.736033555472271e-132,1.4759190919287535e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,26,260713650,bipolar,-4.0,1.0,1.2312198997966178e-43,325412.3659113101,-1.0,1.0,1.0,0.2,1.0,3.217845814664117e-174,1.184450429194244e-132,3.78975610466257e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,27,260713650,bipolar,-4.0,1.0,5.844123522340066e-44,325452.2074660531,-1.0,1.0,1.0,0.2,1.0,1.9476203206226874e-174,2.303171685403664e-131,8.538444937274023e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,28,260713650,bipolar,-4.0,1.0,2.7729105733747773e-44,325464.1259453725,-1.0,1.0,1.0,0.2,1.0,2.5436674036969713e-174,2.9639493404777507e-131,1.9222582622494918e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,29,260713650,bipolar,-4.0,1.0,3.638580367240046e-44,324644.0536874249,-1.0,1.0,1.0,0.2,1.0,5.644089530788896e-175,1.3085039554833143e-131,3.309816772674326e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,30,260713650,bipolar,-4.0,1.0,8.419540847426055e-44,325430.96980677824,-1.0,1.0,1.0,0.2,1.0,8.948952756229562e-174,1.4234550597527205e-130,1.7722167022822092e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,31,260713650,bipolar,-4.0,1.0,2.8680409933590717e-44,216977.76703173228,-1.0,1.0,1.0,0.6,1.0,4.381246042559868e-174,7.026574221586121e-131,2.0564147854404493e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,32,260713650,bipolar,-4.0,1.0,3.7269779507171317e-45,325397.77627182205,-1.0,1.0,1.0,0.2,1.0,3.087781578231633e-174,1.4326676085811675e-131,3.4725911617635978e-90,1.0
nsd_kernel,negative_semidefinite,3.0,5,33,260713650,bipolar,-4.0,1.0,4.296564410799798e-44,325292.56210445287,-1.0,1.0,1.0,0.2,1.0,1.7555068047795294e-174,7.44280463585052e-132,4.615116434676687e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,34,260713650,bipolar,-4.0,1.0,1.8096969466303456e-43,325481.4671870167,-1.0,1.0,1.0,0.2,1.0,5.324689441046649e-174,6.650988218201423e-131,8.187507597741312e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,35,260713650,bipolar,-4.0,1.0,1.8058778997763453e-44,325488.8972025223,-1.0,1.0,1.0,0.2,1.0,4.153968469673732e-174,3.1732403758007505e-131,8.152987473380109e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,36,260713650,bipolar,-4.0,1.0,1.5850232831858104e-43,325499.91965918365,-1.0,1.0,1.0,0.2,1.0,7.5503558075010395e-174,6.159959820889766e-132,6.280747021472202e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,37,260713650,bipolar,-4.0,1.0,8.604267864306153e-45,325496.41928107943,-1.0,1.0,1.0,0.2,1.0,8.425089601323518e-174,1.713967726069159e-132,1.850835637274486e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,38,260713650,bipolar,-4.0,1.0,3.5628746030010826e-45,325476.0324393733,-1.0,1.0,1.0,0.2,1.0,8.610293535134944e-175,1.6759006038312502e-132,3.1735188596168136e-90,1.0
nsd_kernel,negative_semidefinite,3.0,5,39,260713650,bipolar,-4.0,1.0,1.1642141062653437e-45,325311.45722069347,-1.0,1.0,1.0,0.2,1.0,1.698806013528014e-174,2.980518485486489e-132,3.3884862135370687e-91,1.0
nsd_kernel,negative_semidefinite,3.0,5,40,260713650,bipolar,-4.0,1.0,1.0404673425692325e-43,216978.85100525586,-1.0,1.0,1.0,0.6,1.0,9.953755833239658e-174,1.9720614199890688e-131,2.7064307280979005e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,41,260713650,bipolar,-4.0,1.0,1.0105269287816234e-44,325315.79660296236,-1.0,1.0,1.0,0.2,1.0,2.141625153554613e-174,7.205398471753545e-132,2.5529116848354295e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,42,260713650,bipolar,-4.0,1.0,2.2002380836420689e-44,325271.15265365684,-1.0,1.0,1.0,0.2,1.0,9.541496069428202e-175,2.1181420698509165e-133,1.210261906344757e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,43,260713650,bipolar,-4.0,1.0,1.2516605085112484e-43,216970.4589440716,-1.0,1.0,1.0,0.6,1.0,2.655979401889269e-174,4.147027538408464e-132,3.9166350724515963e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,44,260713650,bipolar,-4.0,1.0,9.760719954980874e-45,325312.96486860793,-1.0,1.0,1.0,0.2,1.0,9.854197787278503e-175,1.469280789572871e-131,2.381791351318739e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,45,260713650,bipolar,-4.0,1.0,7.52778735297332e-45,325214.5129998916,-1.0,1.0,1.0,0.2,1.0,1.470680973950657e-174,7.466741301523006e-132,1.4166895609857273e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,46,260713650,bipolar,-4.0,1.0,1.411378592367087e-44,325461.74474523787,-1.0,1.0,1.0,0.2,1.0,4.796507040773292e-174,5.734695606562182e-131,4.979973828169586e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,47,260713650,bipolar,-4.0,1.0,9.958478823576849e-45,325500.40617590235,-1.0,1.0,1.0,0.2,1.0,2.5563178158811353e-174,3.2620256006836493e-131,2.479282512333899e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,48,260713650,bipolar,-4.0,1.0,2.1298541032400256e-43,325502.61598938983,-1.0,1.0,1.0,0.2,1.0,3.2014107275314866e-173,4.7355823145623185e-132,1.1340696254290731e-86,1.0
nsd_kernel,negative_semidefinite,3.0,5,49,260713650,bipolar,-4.0,1.0,2.2825026432118885e-44,323917.6888648832,-1.0,1.0,1.0,0.2,1.0,3.642657032674871e-175,1.568916700887132e-133,1.302454579247603e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,50,260713650,bipolar,-4.0,1.0,4.766883370954048e-44,325447.4885537938,-1.0,1.0,1.0,0.2,1.0,7.074339058697789e-175,3.9636234177726046e-131,5.680794268855903e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,51,260713650,bipolar,-4.0,1.0,2.6934190103910233e-44,325412.10125563864,-1.0,1.0,1.0,0.2,1.0,1.0988722481245355e-174,1.7226668980919796e-133,1.813626491634984e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,52,260713650,bipolar,-4.0,1.0,3.3387468035636825e-44,325206.64984841895,-1.0,1.0,1.0,0.2,1.0,2.3199305556051657e-175,9.055491170413051e-132,2.7868075549624296e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,53,260713650,bipolar,-4.0,1.0,1.6313488305279531e-44,325277.0582959891,-1.0,1.0,1.0,0.2,1.0,1.1772033009759644e-174,1.1309422440967363e-132,6.65324751808325e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,54,260713650,bipolar,-4.0,1.0,3.713328866320608e-44,325505.3838813725,-1.0,1.0,1.0,0.2,1.0,1.5204259302377142e-173,1.4212058762318355e-130,3.447202817839639e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,55,260713650,bipolar,-4.0,1.0,1.840891179544396e-44,325497.68395340216,-1.0,1.0,1.0,0.2,1.0,4.631456555357751e-174,3.914851205469057e-132,8.472200838483624e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,56,260713650,bipolar,-4.0,1.0,7.062316562960446e-44,324859.59957446816,-1.0,1.0,1.0,0.2,1.0,1.1610712814494595e-174,1.0883959346015026e-131,1.2469078810592352e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,57,260713650,bipolar,-4.0,1.0,5.021843187984207e-45,325492.485861594,-1.0,1.0,1.0,0.2,1.0,5.7654179940755255e-174,8.428859575027092e-132,6.304727252048557e-90,1.0
nsd_kernel,negative_semidefinite,3.0,5,58,260713650,bipolar,-4.0,1.0,8.320660257907522e-44,325478.4532812454,-1.0,1.0,1.0,0.2,1.0,3.3183612832338764e-174,2.0107446111223573e-131,1.730834678427628e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,59,260713650,bipolar,-4.0,1.0,1.4650136194764103e-43,325503.99555220676,-1.0,1.0,1.0,0.2,1.0,1.4387989333166148e-172,1.1560788840657168e-129,5.365662263871156e-87,1.0
nsd_kernel,negative_semidefinite,3.0,5,60,260713650,bipolar,-4.0,1.0,2.822184655728383e-44,324743.28121719597,-1.0,1.0,1.0,0.2,1.0,4.269946524228655e-174,3.466612053478566e-131,1.9911815580328027e-88,1.0
nsd_kernel,negative_semidefinite,3.0,5,61,260713650,bipolar,-4.0,1.0,1.5450929237831598e-44,293524.6851912041,-1.0,1.0,1.0,0.2,1.0,7.963115579636065e-175,5.477375749310578e-132,5.9682803586381235e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,62,260713650,bipolar,-4.0,1.0,1.537649450327992e-44,325490.3402117798,-1.0,1.0,1.0,0.2,1.0,3.321481617668749e-174,2.5969917611323084e-131,5.9109145810531325e-89,1.0
nsd_kernel,negative_semidefinite,3.0,5,63,260713650,bipolar,-4.0,1.0,7.391038222320089e-44,325486.8315497739,-1.0,1.0,1.0,0.2,1.0,6.605548591313602e-174,1.3793835810381819e-130,1.365686150283952e-87,1.0
nsd_kernel,negative_semidefinite,3.0,8,0,260714659,bipolar,-4.0,1.0,7.401524537701511e-45,811188.7561138364,-1.0,1.0,1.0,0.25,1.0,3.0179140884730602e-174,1.8532354725880833e-133,1.3695641372479643e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,1,260714659,bipolar,-4.0,1.0,6.454952955232609e-44,812384.6816000141,-1.0,1.0,1.0,0.25,1.0,1.2563241077239744e-174,4.73687014160361e-134,1.0416604415034648e-87,1.0
nsd_kernel,negative_semidefinite,3.0,8,2,260714659,bipolar,-4.0,1.0,2.7129838423029803e-44,812213.2467460544,-1.0,1.0,1.0,0.25,1.0,2.5576330894205272e-174,3.297051832022621e-132,1.840070332408599e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,3,260714659,bipolar,-4.0,1.0,5.144402062810166e-44,867689.9473891216,-1.0,1.0,1.0,1.8669045833583425e-60,1.0,8.930412155267489e-175,1.29836975410791e-131,6.616218146960454e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,4,260714659,bipolar,-4.0,1.0,1.5791677439955302e-44,803263.4896690067,-1.0,1.0,1.0,0.25,1.0,1.457710644792156e-174,5.652090584702549e-132,6.2344269100685086e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,5,260714659,bipolar,-4.0,1.0,3.6452567192632293e-44,805779.8233108101,-1.0,1.0,1.0,0.25,1.0,2.5890780745752168e-174,9.846413590349764e-133,3.321974137801624e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,6,260714659,bipolar,-4.0,1.0,6.379842307696408e-44,813633.4479172899,-1.0,1.0,1.0,0.25,1.0,3.314969677354208e-174,6.69281200049852e-132,1.0175596969202389e-87,1.0
nsd_kernel,negative_semidefinite,3.0,8,7,260714659,bipolar,-4.0,1.0,1.0598610874738615e-44,867662.285460855,-1.0,1.0,1.0,1.5557538194652854e-61,1.0,1.5200326831403879e-174,1.6251038232417105e-133,2.8082638122772512e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,8,260714659,bipolar,-4.0,1.0,5.59499534692242e-44,813700.3274540588,-1.0,1.0,1.0,0.25,1.0,5.1263269155389075e-174,2.1004761030272512e-131,7.825993234123866e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,9,260714659,bipolar,-4.0,1.0,1.3802029189056337e-44,647753.043561975,-1.0,1.0,1.0,0.5,1.0,5.301853653701149e-175,2.148398476478802e-131,4.7624002443479374e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,10,260714659,bipolar,-4.0,1.0,2.497971047834526e-44,813618.0349929647,-1.0,1.0,1.0,0.25,1.0,3.447350321849804e-174,4.745693896752838e-132,1.559964839174739e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,11,260714659,bipolar,-4.0,1.0,2.0080621285940855e-44,867734.6907619812,-1.0,1.0,1.0,6.223015277861142e-61,1.0,1.2331759109000007e-173,7.356814602264648e-131,1.0080783782256768e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,12,260714659,bipolar,-4.0,1.0,1.743506785651878e-44,813638.042843654,-1.0,1.0,1.0,0.25,1.0,2.3014367556933213e-174,1.8337779423605594e-132,7.599539780106433e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,13,260714659,bipolar,-4.0,1.0,2.518620800442632e-44,806792.6544963707,-1.0,1.0,1.0,0.25,1.0,1.937556478522152e-174,3.9285656512396534e-132,1.5858626843290808e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,14,260714659,bipolar,-4.0,1.0,5.283687032881396e-44,651000.6996205277,-1.0,1.0,1.0,0.5,1.0,1.30834660602126e-173,5.270732252774973e-131,6.979337166764973e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,15,260714659,bipolar,-4.0,1.0,1.636347289977638e-44,810841.8339308383,-1.0,1.0,1.0,0.25,1.0,1.4133247209796492e-174,4.6362834019195003e-132,6.694081134486352e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,16,260714659,bipolar,-4.0,1.0,4.942036958015214e-45,867845.8540955489,-1.0,1.0,1.0,2.333630729197928e-61,1.0,2.8097461904816897e-174,5.652183352618877e-132,6.105932324519091e-90,1.0
nsd_kernel,negative_semidefinite,3.0,8,17,260714659,bipolar,-4.0,1.0,8.366255238651476e-45,866619.8896039132,-1.0,1.0,1.0,1.6472184286325596e-83,1.0,1.738263486352085e-174,5.246241902674531e-135,1.749855668220818e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,18,260714659,bipolar,-4.0,1.0,5.635806265013492e-45,650970.0212419446,-1.0,1.0,1.0,0.5,1.0,2.5722190751948586e-174,2.2673001514728493e-131,7.940578065790087e-90,1.0
nsd_kernel,negative_semidefinite,3.0,8,19,260714659,bipolar,-4.0,1.0,8.32756911842216e-43,650906.2369791559,-1.0,1.0,1.0,0.5,1.0,2.784690462284674e-172,1.2153196266621083e-129,1.7337101859015246e-85,1.0
nsd_kernel,negative_semidefinite,3.0,8,20,260714659,bipolar,-4.0,1.0,2.255436813996664e-44,650889.9938840134,-1.0,1.0,1.0,0.5,1.0,5.424581912768058e-174,2.0587919279235483e-133,1.2717488057389095e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,21,260714659,bipolar,-4.0,1.0,4.05467064151519e-44,864335.8974288176,-1.0,1.0,1.0,1.2446030555722283e-60,1.0,4.457391685204867e-174,1.6044906856086513e-131,4.1100885034119427e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,22,260714659,bipolar,-4.0,1.0,2.948039652593903e-44,813700.251479681,-1.0,1.0,1.0,0.25,1.0,2.489876089350611e-174,3.588243721404933e-131,2.1727344486227186e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,23,260714659,bipolar,-4.0,1.0,9.172116869586288e-45,812386.917727264,-1.0,1.0,1.0,0.25,1.0,3.0526956874754577e-174,4.257755096699365e-134,2.1031931970301568e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,24,260714659,bipolar,-4.0,1.0,3.876104063984587e-45,811288.6198762358,-1.0,1.0,1.0,0.25,1.0,1.857175637596776e-174,3.94778314999563e-132,3.75604567923883e-90,1.0
nsd_kernel,negative_semidefinite,3.0,8,25,260714659,bipolar,-4.0,1.0,2.013896183024109e-44,648082.5381784098,-1.0,1.0,1.0,0.5,1.0,6.193867687158155e-175,4.430239582207536e-132,1.0139444592039172e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,26,260714659,bipolar,-4.0,1.0,3.141110639818671e-44,867412.8062390446,-1.0,1.0,1.0,1.1530529000417927e-82,1.0,2.7397485378963377e-174,3.4186776472757827e-133,2.4666440132679881e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,27,260714659,bipolar,-4.0,1.0,2.9659634785407995e-44,812285.5584412939,-1.0,1.0,1.0,0.25,1.0,1.238280460762754e-174,1.1786285684804022e-131,2.1992348393194146e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,28,260714659,bipolar,-4.0,1.0,3.067582489039771e-44,867094.125600979,-1.0,1.0,1.0,1.2446030555722283e-60,1.0,1.0942300579239352e-174,1.1257176744444121e-131,2.3525155821211e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,29,260714659,bipolar,-4.0,1.0,1.7589177715798076e-43,650982.7528934894,-1.0,1.0,1.0,0.5,1.0,2.762781903452339e-173,3.348955907340032e-130,7.7344793195054515e-87,1.0
nsd_kernel,negative_semidefinite,3.0,8,30,260714659,bipolar,-4.0,1.0,2.8551640876471234e-44,867561.9968359848,-1.0,1.0,1.0,1.2446030555722283e-60,1.0,3.3440879475547757e-174,6.000772553965681e-132,2.037990492155205e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,31,260714659,bipolar,-4.0,1.0,2.0022023503126525e-44,813523.9441854213,-1.0,1.0,1.0,0.25,1.0,1.8749703142838732e-174,3.048958056480165e-134,1.0022035630406268e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,32,260714659,bipolar,-4.0,1.0,7.230844936465861e-45,797755.0112665583,-1.0,1.0,1.0,0.25,1.0,6.70640005811974e-175,2.5283208269329385e-136,1.307127962564574e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,33,260714659,bipolar,-4.0,1.0,1.7116394855262938e-44,865477.524149928,-1.0,1.0,1.0,4.667261458395856e-61,1.0,4.4027872386924086e-175,8.571515281217389e-133,7.324274322137788e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,34,260714659,bipolar,-4.0,1.0,6.23477967454224e-45,813703.5583790655,-1.0,1.0,1.0,0.25,1.0,4.542787130641802e-174,4.348587819595923e-133,9.718119398890914e-90,1.0
nsd_kernel,negative_semidefinite,3.0,8,35,260714659,bipolar,-4.0,1.0,1.4532370617448612e-44,865301.2263795835,-1.0,1.0,1.0,9.334522916791713e-61,1.0,1.1148532348291629e-174,9.960017689785892e-133,5.27974489486936e-89,1.0
nsd_kernel,negative_semidefinite,3.0,8,36,260714659,bipolar,-4.0,1.0,5.337963414000819e-44,813718.4535074199,-1.0,1.0,1.0,0.25,1.0,1.0084776151750405e-174,1.2317447348040494e-131,7.123463353306786e-88,1.0
nsd_kernel,negative_semidefinite,3.0,8,37,260714659,bipolar,-4.0,1.0,5.593296890882539e-45,650479.0415289953,-1.0,1.0,1.0,0.5,1.0,1.949047533812906e-174,1.1616530742474732e-132,7.821242528963808e-90,1.0
nsd_kernel,negative_semidefinite,3.0,8,38,260714659,bipolar,-4.0,1.0,2.7194927009018547e-44,787702.8908706453,-1.0,1.0,1.0,0.25,1.0,1.5755057793540753e-174,6.021844810393597e-134,1.8489101378251965e-88,1.0
