K,M,cond,capacity,proj_rank,method,precond,depth,tau,z_mse_post,z_mse_true,z_rel_post,first_mse_post,last_grad_mse,attn_entropy,eta_mean,rho_mean,precond_rank
16,128,1000.0,at,16,signed_relu_scalar,jacobi,32,5.0,2.6895415894401253e-09,2.6895415894401253e-09,2.1181601823627716e-05,1.2369099855422974,9.770770997841183e-12,3.874166429042816,0.6112768203020096,0.6960831880569458,16.0
16,128,1000.0,at,16,softmax_vector_full,jacobi,32,5.0,1.0538190906572709e-06,1.0538190906572709e-06,0.001053373038303107,1.2148451805114746,3.914848434760643e-06,4.85079026222229,0.6120812594890594,0.694745197892189,16.0
16,128,1000.0,at,16,softmax_vector_projected,jacobi,32,5.0,1.0463764112955687e-06,1.0463764112955687e-06,0.0010535008914303035,1.1672981977462769,4.013793954982248e-06,4.850792169570923,0.6114635467529297,0.6955006867647171,16.0
16,128,1000.0,at,16,linear,lowrank_spectral,32,5.0,5.50624975302616e-13,5.50624975302616e-13,6.994040688823588e-07,5.981011103051159e-10,9.023156137197286e-12,0.0,0.041686140932142735,3.148403175146086e-05,16.0
16,128,1000.0,at,16,softmax_scalar,lowrank_spectral,32,5.0,0.005140729248523712,0.005140729248523712,0.07039274275302887,0.35004250705242157,0.0003908914586645551,4.850789546966553,0.04173086117953062,3.150673182972241e-05,16.0
16,128,1000.0,at,16,signed_relu_scalar,lowrank_spectral,32,5.0,5.230598126935299e-13,5.230598126935299e-13,6.919615884726227e-07,5.666009328386679e-10,9.62321563581503e-12,3.8741360306739807,0.04181474354118109,3.1668064366385806e-05,16.0
16,128,1000.0,at,16,softmax_vector_full,lowrank_spectral,32,5.0,1.056085352502123e-06,1.056085352502123e-06,0.0010625410068314523,0.0006987347878748551,3.9564552594129054e-06,4.8507901430130005,0.041777594946324825,3.1093555662664585e-05,16.0
16,128,1000.0,at,16,softmax_vector_projected,lowrank_spectral,32,5.0,1.064834719954888e-06,1.064834719954888e-06,0.0010615384671837091,0.0006843955779913813,3.907557243110205e-06,4.850790619850159,0.041988751851022243,3.078003328482737e-05,16.0
16,128,1000.0,above,16,linear,scalar_opt,32,5.0,0.26583343744277954,0.26583343744277954,0.5215374082326889,0.6922922432422638,2.3765622282623244e-11,0.0,0.04173519089818001,0.9978884905576706,0.0
16,128,1000.0,above,16,softmax_scalar,scalar_opt,32,5.0,0.3198525607585907,0.3198525607585907,0.5775901824235916,0.7378908395767212,0.04720539227128029,4.851410627365112,0.04190390836447477,0.9978836476802826,0.0
16,128,1000.0,above,16,signed_relu_scalar,scalar_opt,32,5.0,0.2639048248529434,0.2639048248529434,0.5222101807594299,0.6863532662391663,2.3879620503208798e-11,1.9371956586837769,0.04160664789378643,0.9978992938995361,0.0
16,128,1000.0,above,16,softmax_vector_full,scalar_opt,32,5.0,0.27225198596715927,0.27225198596715927,0.5267391204833984,0.6927090883255005,0.00041041188524104655,4.851409554481506,0.04176121484488249,0.9978979825973511,0.0
16,128,1000.0,above,16,softmax_vector_projected,scalar_opt,32,5.0,0.268403522670269,0.268403522670269,0.5262011736631393,0.687021404504776,0.00042621250031515956,4.851409554481506,0.041703601367771626,0.9978960305452347,0.0
16,128,1000.0,above,16,linear,jacobi,32,5.0,2.1452163934121415e-09,2.1452163934121415e-09,1.929703648784198e-05,1.1904411911964417,9.31583564629801e-12,0.0,0.6114509552717209,0.6942447423934937,16.0
16,128,1000.0,above,16,softmax_scalar,jacobi,32,5.0,0.005588548257946968,0.005588548257946968,0.07386256754398346,0.7083396464586258,0.0010569088044576347,4.85141122341156,0.6106503754854202,0.6959326863288879,16.0
16,128,1000.0,above,16,signed_relu_scalar,jacobi,32,5.0,2.5838339245964903e-09,2.5838339245964903e-09,2.1267471311148256e-05,1.202115148305893,9.453845475557165e-12,1.9371065199375153,0.6118365675210953,0.6959055513143539,16.0
16,128,1000.0,above,16,softmax_vector_full,jacobi,32,5.0,2.600665425234183e-07,2.600665425234183e-07,0.0005231981922406703,1.192861557006836,9.885922906960332e-07,4.851410627365112,0.6118427217006683,0.6950502544641495,16.0
16,128,1000.0,above,16,softmax_vector_projected,jacobi,32,5.0,2.6828228527620013e-07,2.6828228527620013e-07,0.0005317343602655455,1.1849474906921387,9.602510573358813e-07,4.851411938667297,0.6120676249265671,0.6946735382080078,16.0
16,128,1000.0,above,16,linear,lowrank_spectral,32,5.0,5.356822028058233e-13,5.356822028058233e-13,6.890926158575894e-07,5.332176783445775e-10,9.6117074802754e-12,0.0,0.04171506408601999,3.06554452436103e-05,16.0
16,128,1000.0,above,16,softmax_scalar,lowrank_spectral,32,5.0,0.005184355890378356,0.005184355890378356,0.07019076682627201,0.34965182840824127,0.00039887920138426125,4.851409912109375,0.04178829304873943,3.15365296046366e-05,16.0
16,128,1000.0,above,16,signed_relu_scalar,lowrank_spectral,32,5.0,5.506642098687328e-13,5.506642098687328e-13,6.983509308611247e-07,5.81417691769559e-10,9.85046918165755e-12,1.9371198415756226,0.04184025898575783,3.1317706998379435e-05,16.0
16,128,1000.0,above,16,softmax_vector_full,lowrank_spectral,32,5.0,2.712367432877727e-07,2.712367432877727e-07,0.0005336549074854702,0.0001719164320093114,9.843032557910192e-07,4.8514100313186646,0.04168236441910267,3.20931230817223e-05,16.0
16,128,1000.0,above,16,softmax_vector_projected,lowrank_spectral,32,5.0,2.5441775619583495e-07,2.5441775619583495e-07,0.0005163372261449695,0.0001787048895494081,1.0267158359056339e-06,4.851409316062927,0.0416841097176075,3.101878974121064e-05,16.0
32,128,10.0,below,16,linear,scalar_opt,32,5.0,0.7587362378835678,0.7587362378835678,0.8651121109724045,0.7821953296661377,18.217647075653076,0.0,0.14908459782600403,0.9193159937858582,0.0
32,128,10.0,below,16,softmax_scalar,scalar_opt,32,5.0,0.715415433049202,0.715415433049202,0.8371208608150482,0.8998646140098572,19.050870895385742,4.851740598678589,0.14903567358851433,0.9196132272481918,0.0
32,128,10.0,below,16,signed_relu_scalar,scalar_opt,32,5.0,0.7594876438379288,0.7594876438379288,0.8703311681747437,0.7729215323925018,18.360913276672363,3.874446988105774,0.14879083260893822,0.9198876172304153,0.0
32,128,10.0,below,16,softmax_vector_full,scalar_opt,32,5.0,0.0004741770462715067,0.0004741770462715067,0.019352759700268507,0.4062807857990265,4.1054479282820466e-07,4.851740479469299,0.1487845554947853,0.9195837676525116,0.0
32,128,10.0,below,16,softmax_vector_projected,scalar_opt,32,5.0,0.7643578350543976,0.7643578350543976,0.867456391453743,0.782521665096283,18.417348861694336,4.851740598678589,0.1490078940987587,0.9194750487804413,0.0
32,128,10.0,below,16,linear,jacobi,32,5.0,0.7622907310724258,0.7622907310724258,0.8672750443220139,0.6992826610803604,18.3391695022583,0.0,0.48219160735607147,0.8609222918748856,32.0
32,128,10.0,below,16,softmax_scalar,jacobi,32,5.0,0.7447706013917923,0.7447706013917923,0.8569184690713882,0.8305801153182983,18.17868137359619,4.85174036026001,0.4829142615199089,0.8603865802288055,32.0
32,128,10.0,below,16,signed_relu_scalar,jacobi,32,5.0,0.761759415268898,0.761759415268898,0.8676246553659439,0.7007238119840622,18.606858730316162,3.874229669570923,0.48285555839538574,0.8607001751661301,32.0
32,128,10.0,below,16,softmax_vector_full,jacobi,32,5.0,7.038510602797032e-06,7.038510602797032e-06,0.002050957380561158,0.3519541546702385,2.757628578820004e-07,4.851740717887878,0.4821244105696678,0.8603556454181671,32.0
32,128,10.0,below,16,softmax_vector_projected,jacobi,32,5.0,0.7710310816764832,0.7710310816764832,0.8722485154867172,0.7027402222156525,18.657041549682617,4.851740598678589,0.4829939678311348,0.8602496981620789,32.0
32,128,10.0,below,16,linear,lowrank_spectral,32,5.0,1.2543529570102692,1.2543529570102692,1.1078607738018036,1.2715953886508942,23.457396984100342,0.0,0.14905282109975815,0.9196014851331711,16.0
32,128,10.0,below,16,softmax_scalar,lowrank_spectral,32,5.0,1.232521504163742,1.232521504163742,1.0945292115211487,0.8097789287567139,23.19278860092163,4.851740717887878,0.14905991405248642,0.9197738170623779,16.0
32,128,10.0,below,16,signed_relu_scalar,lowrank_spectral,32,5.0,1.2608704268932343,1.2608704268932343,1.1060003340244293,1.2766427099704742,23.374277114868164,3.8746083974838257,0.14882570505142212,0.919445663690567,16.0
32,128,10.0,below,16,softmax_vector_full,lowrank_spectral,32,5.0,0.00018374144929111935,0.00018374144929111935,0.010435608681291342,0.09695504419505596,3.9395410311726664e-07,4.85174036026001,0.14921022951602936,0.9191511571407318,16.0
32,128,10.0,below,16,softmax_vector_projected,lowrank_spectral,32,5.0,1.278422772884369,1.278422772884369,1.1084883511066437,1.2970081567764282,23.666479110717773,4.851740717887878,0.14919567480683327,0.9196248054504395,16.0
32,128,10.0,at,32,linear,scalar_opt,32,5.0,0.0004616507503669709,0.0004616507503669709,0.01908458024263382,0.4070480391383171,1.7579385755243926e-12,0.0,0.14873801544308662,0.9197629392147064,0.0
32,128,10.0,at,32,softmax_scalar,scalar_opt,32,5.0,0.012765789404511452,0.012765789404511452,0.10807229205965996,0.6124391108751297,0.003957120236009359,4.851410388946533,0.1493031606078148,0.9196580648422241,0.0
32,128,10.0,at,32,signed_relu_scalar,scalar_opt,32,5.0,0.00046634310274384916,0.00046634310274384916,0.019157330971211195,0.40579377859830856,1.8567602425197116e-12,3.8742469549179077,0.14889221265912056,0.9196749627590179,0.0
32,128,10.0,at,32,softmax_vector_full,scalar_opt,32,5.0,0.00046048198419157416,0.00046048198419157416,0.018971415236592293,0.4023924767971039,4.797407271439624e-07,4.851410508155823,0.14921603351831436,0.9195454716682434,0.0
32,128,10.0,at,32,softmax_vector_projected,scalar_opt,32,5.0,0.00047450758574996144,0.00047450758574996144,0.019314884208142757,0.40117185562849045,4.970160318862327e-07,4.851409554481506,0.14886388927698135,0.919798731803894,0.0
32,128,10.0,at,32,linear,jacobi,32,5.0,6.656557729911583e-06,6.656557729911583e-06,0.002006627502851188,0.3536895662546158,1.7904441221728434e-12,0.0,0.4831254631280899,0.8602015227079391,32.0
32,128,10.0,at,32,softmax_scalar,jacobi,32,5.0,0.0034634386538527906,0.0034634386538527906,0.05557625461369753,0.6634815633296967,0.003093674371484667,4.851410269737244,0.48257042467594147,0.860237792134285,32.0
32,128,10.0,at,32,signed_relu_scalar,jacobi,32,5.0,6.785641062379e-06,6.785641062379e-06,0.002008041105000302,0.3573121726512909,1.729797999717314e-12,3.8743812441825867,0.4824318513274193,0.8603400141000748,32.0
32,128,10.0,at,32,softmax_vector_full,jacobi,32,5.0,6.562409566868155e-06,6.562409566868155e-06,0.0020106512820348144,0.35200271010398865,3.106653068130072e-07,4.851410746574402,0.481916181743145,0.8605180531740189,32.0
32,128,10.0,at,32,softmax_vector_projected,jacobi,32,5.0,6.431776341742079e-06,6.431776341742079e-06,0.0020209024660289288,0.35284435003995895,3.082792474629059e-07,4.851410388946533,0.4825741574168205,0.8601714968681335,32.0
32,128,10.0,at,32,linear,lowrank_spectral,32,5.0,2.722401297450272e-13,2.722401297450272e-13,5.099044528833474e-07,7.971164093373284e-12,1.7545896918540194e-12,0.0,0.1489197127521038,7.115314474503975e-06,32.0
32,128,10.0,at,32,softmax_scalar,lowrank_spectral,32,5.0,0.00012058809079462662,0.00012058809079462662,0.01080567273311317,0.36116187274456024,0.00034174270695075393,4.851410150527954,0.14926982671022415,7.094902116477897e-06,32.0
32,128,10.0,at,32,signed_relu_scalar,lowrank_spectral,32,5.0,2.802444555713088e-13,2.802444555713088e-13,5.133797600365142e-07,8.086408929616762e-12,1.7923308236883484e-12,3.874091625213623,0.1491641104221344,7.12310384187731e-06,32.0
32,128,10.0,at,32,softmax_vector_full,lowrank_spectral,32,5.0,3.715137530946322e-08,3.715137530946322e-08,0.00019404793420108035,2.2318731225823285e-05,3.1018478097166735e-07,4.8514100313186646,0.14879606291651726,7.123898399186146e-06,32.0
32,128,10.0,at,32,softmax_vector_projected,lowrank_spectral,32,5.0,3.789286040500883e-08,3.789286040500883e-08,0.0001961824054887984,2.253818047392997e-05,3.112657793735707e-07,4.8514100313186646,0.1492055580019951,7.090535518727847e-06,32.0
32,128,10.0,above,32,linear,scalar_opt,32,5.0,0.00046232136082835495,0.00046232136082835495,0.019045245833694935,0.4007435813546181,1.7509615990191768e-12,0.0,0.14902403205633163,0.9193931967020035,0.0
32,128,10.0,above,32,softmax_scalar,scalar_opt,32,5.0,0.01264609256759286,0.01264609256759286,0.10785562731325626,0.6163092851638794,0.003975071711465716,4.851719975471497,0.14892259612679482,0.9193168729543686,0.0
32,128,10.0,above,32,signed_relu_scalar,scalar_opt,32,5.0,0.00045223083725431934,0.00045223083725431934,0.018857316114008427,0.405582994222641,1.806985469457803e-12,1.9371592700481415,0.14913008734583855,0.9195514470338821,0.0
32,128,10.0,above,32,softmax_vector_full,scalar_opt,32,5.0,0.00045477629464585334,0.00045477629464585334,0.019035649485886097,0.3994516283273697,1.2198502297167124e-07,4.851720094680786,0.1489328369498253,0.9196818768978119,0.0
32,128,10.0,above,32,softmax_vector_projected,scalar_opt,32,5.0,0.00044234233791939914,0.00044234233791939914,0.018743653781712055,0.40106069296598434,1.1762358020916963e-07,4.851720452308655,0.14927668124437332,0.9191986918449402,0.0
32,128,10.0,above,32,linear,jacobi,32,5.0,7.1389061986337765e-06,7.1389061986337765e-06,0.002022401982685551,0.35375288873910904,1.7962733351532117e-12,0.0,0.48215916752815247,0.8603415638208389,32.0
32,128,10.0,above,32,softmax_scalar,jacobi,32,5.0,0.00347945251269266,0.00347945251269266,0.05572870094329119,0.658937394618988,0.003039552306290716,4.851720333099365,0.482595719397068,0.8605071306228638,32.0
32,128,10.0,above,32,signed_relu_scalar,jacobi,32,5.0,7.166454906837316e-06,7.166454906837316e-06,0.002071469963993877,0.354933999478817,1.7603270729103782e-12,1.9370836317539215,0.4818115010857582,0.8607664108276367,32.0
32,128,10.0,above,32,softmax_vector_full,jacobi,32,5.0,6.6396762576914625e-06,6.6396762576914625e-06,0.0020157694816589355,0.34984271228313446,7.848728955650586e-08,4.851720333099365,0.4828179255127907,0.8603871613740921,32.0
32,128,10.0,above,32,softmax_vector_projected,jacobi,32,5.0,6.634139140260231e-06,6.634139140260231e-06,0.002044655993813649,0.35235191136598587,7.889359920909556e-08,4.851720333099365,0.48188286274671555,0.8608938306570053,32.0
32,128,10.0,above,32,linear,lowrank_spectral,32,5.0,2.7517410957278096e-13,2.7517410957278096e-13,5.110983067879715e-07,7.989202615438229e-12,1.8011633037915559e-12,0.0,0.1485191360116005,7.069574166962411e-06,32.0
32,128,10.0,above,32,softmax_scalar,lowrank_spectral,32,5.0,0.00011915593859157525,0.00011915593859157525,0.010778191965073347,0.3598104566335678,0.00033546684426255524,4.851720333099365,0.14902740716934204,7.108577392500592e-06,32.0
32,128,10.0,above,32,signed_relu_scalar,lowrank_spectral,32,5.0,2.7699361088238256e-13,2.7699361088238256e-13,5.118937451698002e-07,7.988976234024614e-12,1.754909748335337e-12,1.9370632469654083,0.1489049792289734,7.0497210344910854e-06,32.0
32,128,10.0,above,32,softmax_vector_full,lowrank_spectral,32,5.0,9.35346422537009e-09,9.35346422537009e-09,9.794419565878343e-05,5.533110652322648e-06,7.83955886873855e-08,4.851720094680786,0.1490902304649353,7.105864597178879e-06,32.0
32,128,10.0,above,32,softmax_vector_projected,lowrank_spectral,32,5.0,9.496464725700093e-09,9.496464725700093e-09,9.879437493509613e-05,5.445430133477203e-06,7.69757928509307e-08,4.851720213890076,0.14884807541966438,7.122301781237184e-06,32.0
32,128,100.0,below,16,linear,scalar_opt,32,5.0,1.014481097459793,1.014481097459793,1.0071236491203308,0.9183289855718613,34.75363063812256,0.0,0.0991787537932396,0.9878948628902435,0.0
32,128,100.0,below,16,softmax_scalar,scalar_opt,32,5.0,0.8059202432632446,0.8059202432632446,0.9060097336769104,0.9458697140216827,36.33296775817871,4.851924657821655,0.09887441620230675,0.9879704117774963,0.0
32,128,100.0,below,16,signed_relu_scalar,scalar_opt,32,5.0,0.9976066946983337,0.9976066946983337,1.0036815702915192,0.9057082384824753,35.184919357299805,3.8742907643318176,0.09872168488800526,0.987921953201294,0.0
32,128,100.0,below,16,softmax_vector_full,scalar_opt,32,5.0,0.07345269061625004,0.07345269061625004,0.2681076377630234,0.6013795137405396,4.983190706298046e-06,4.851924896240234,0.09915238060057163,0.9878880530595779,0.0
32,128,100.0,below,16,softmax_vector_projected,scalar_opt,32,5.0,1.0110506117343903,1.0110506117343903,1.0080164074897766,0.9137071073055267,35.123995780944824,4.851924896240234,0.09879854135215282,0.987877294421196,0.0
32,128,100.0,below,16,linear,jacobi,32,5.0,1.6099702417850494,1.6099702417850494,1.2610498368740082,0.8708182275295258,32.93328905105591,0.0,0.48399119079113007,0.8569614589214325,32.0
32,128,100.0,below,16,softmax_scalar,jacobi,32,5.0,1.5002531707286835,1.5002531707286835,1.2166247963905334,0.8464258909225464,33.661810874938965,4.851924896240234,0.4843154028058052,0.8566495478153229,32.0
32,128,100.0,below,16,signed_relu_scalar,jacobi,32,5.0,1.627713531255722,1.627713531255722,1.2658942639827728,0.8801706880331039,32.86351490020752,3.874342918395996,0.48481759428977966,0.8568447381258011,32.0
32,128,100.0,below,16,softmax_vector_full,jacobi,32,5.0,1.4550028936355375e-05,1.4550028936355375e-05,0.0029646011535078287,0.5272555500268936,1.0015613582936567e-07,4.851924896240234,0.4851435348391533,0.8564366698265076,32.0
32,128,100.0,below,16,softmax_vector_projected,jacobi,32,5.0,1.6262722313404083,1.6262722313404083,1.2643569707870483,0.8823781609535217,33.694966316223145,4.851925015449524,0.48504893481731415,0.8570637404918671,32.0
32,128,100.0,below,16,linear,lowrank_spectral,32,5.0,2.8714054822921753,2.8714054822921753,1.6783696711063385,2.7835938334465027,41.35334014892578,0.0,0.09888814017176628,0.987900584936142,16.0
32,128,100.0,below,16,softmax_scalar,lowrank_spectral,32,5.0,2.647538125514984,2.647538125514984,1.5958013236522675,1.0611663162708282,42.582207679748535,4.851924896240234,0.09922056086361408,0.987889364361763,16.0
32,128,100.0,below,16,signed_relu_scalar,lowrank_spectral,32,5.0,2.879813313484192,2.879813313484192,1.6691856682300568,2.8005887269973755,41.35030174255371,3.874000906944275,0.09910906292498112,0.987864762544632,16.0
32,128,100.0,below,16,softmax_vector_full,lowrank_spectral,32,5.0,0.014488474233075976,0.014488474233075976,0.09851583279669285,0.18089400231838226,4.566804705063987e-06,4.851925015449524,0.09893595427274704,0.9879333823919296,16.0
32,128,100.0,below,16,softmax_vector_projected,lowrank_spectral,32,5.0,2.8958763480186462,2.8958763480186462,1.6737071573734283,2.8215840458869934,42.17320251464844,4.851924896240234,0.09922623075544834,0.9878964275121689,16.0
32,128,100.0,at,32,linear,scalar_opt,32,5.0,0.07149939052760601,0.07149939052760601,0.2652774900197983,0.5979361683130264,3.1026645011880682e-12,0.0,0.09890672378242016,0.9879745543003082,0.0
32,128,100.0,at,32,softmax_scalar,scalar_opt,32,5.0,0.16159868240356445,0.16159868240356445,0.40240271389484406,0.7255184203386307,0.012956454884260893,4.851410508155823,0.09917401149868965,0.9879305511713028,0.0
32,128,100.0,at,32,signed_relu_scalar,scalar_opt,32,5.0,0.07274267263710499,0.07274267263710499,0.2671510800719261,0.6013860255479813,3.260806934798216e-12,3.8743723034858704,0.09898929856717587,0.9879489243030548,0.0
32,128,100.0,at,32,softmax_vector_full,scalar_opt,32,5.0,0.0735243409872055,0.0735243409872055,0.26764465123414993,0.6029767543077469,2.2104825802671257e-05,4.851409912109375,0.09889202192425728,0.9879240989685059,0.0
32,128,100.0,at,32,softmax_vector_projected,scalar_opt,32,5.0,0.07370322942733765,0.07370322942733765,0.2685946002602577,0.6031079441308975,2.3355873963737395e-05,4.851409316062927,0.09861881285905838,0.9879531413316727,0.0
32,128,100.0,at,32,linear,jacobi,32,5.0,1.569820051372517e-05,1.569820051372517e-05,0.0030731273000128567,0.5299357771873474,2.7099500486509054e-12,0.0,0.48479973524808884,0.856972262263298,32.0
32,128,100.0,at,32,softmax_scalar,jacobi,32,5.0,0.00826820929069072,0.00826820929069072,0.08733357675373554,0.6741982400417328,0.0034688831656239927,4.851409196853638,0.4849395453929901,0.856699526309967,32.0
32,128,100.0,at,32,signed_relu_scalar,jacobi,32,5.0,1.5927002550597535e-05,1.5927002550597535e-05,0.003083834599237889,0.5332805961370468,2.6820360710978763e-12,3.874240279197693,0.48490380495786667,0.8570284843444824,32.0
32,128,100.0,at,32,softmax_vector_full,jacobi,32,5.0,1.4639270830230089e-05,1.4639270830230089e-05,0.003044630109798163,0.5437383055686951,3.363632075092937e-07,4.851410865783691,0.4844658151268959,0.8571530431509018,32.0
32,128,100.0,at,32,softmax_vector_projected,jacobi,32,5.0,1.7141830085165566e-05,1.7141830085165566e-05,0.003193120821379125,0.5324828028678894,3.38152460699348e-07,4.851410388946533,0.4847026914358139,0.857534646987915,32.0
32,128,100.0,at,32,linear,lowrank_spectral,32,5.0,6.194219128504569e-13,6.194219128504569e-13,7.660442520318611e-07,5.657271786446705e-11,2.6337637040914352e-12,0.0,0.0991203524172306,1.560417422297178e-05,32.0
32,128,100.0,at,32,softmax_scalar,lowrank_spectral,32,5.0,0.0013077963085379452,0.0013077963085379452,0.035752054303884506,0.3552199527621269,0.0003346698795212433,4.851410150527954,0.09907735697925091,1.5077025182108628e-05,32.0
32,128,100.0,at,32,signed_relu_scalar,lowrank_spectral,32,5.0,6.251973494030699e-13,6.251973494030699e-13,7.680373244056682e-07,5.3259323166965356e-11,2.6012407288930617e-12,3.874168634414673,0.09899184107780457,1.554652544655255e-05,32.0
32,128,100.0,at,32,softmax_vector_full,lowrank_spectral,32,5.0,1.1300269697755994e-07,1.1300269697755994e-07,0.0003388461846043356,6.920664418430533e-05,3.3016402056773586e-07,4.851410269737244,0.09893160685896873,1.528058055555448e-05,32.0
32,128,100.0,at,32,softmax_vector_projected,lowrank_spectral,32,5.0,1.1236642194489832e-07,1.1236642194489832e-07,0.0003389589910511859,6.934470729902387e-05,3.4063933185279893e-07,4.851410388946533,0.09930946864187717,1.5175316320892307e-05,32.0
32,128,100.0,above,32,linear,scalar_opt,32,5.0,0.07291915453970432,0.07291915453970432,0.2664194107055664,0.6033506244421005,3.198306257421596e-12,0.0,0.09897723980247974,0.9878800809383392,0.0
32,128,100.0,above,32,softmax_scalar,scalar_opt,32,5.0,0.16141103208065033,0.16141103208065033,0.402919165790081,0.7213706523180008,0.01290972507558763,4.851720571517944,0.099098090082407,0.9879264086484909,0.0
32,128,100.0,above,32,signed_relu_scalar,scalar_opt,32,5.0,0.0725382324308157,0.0725382324308157,0.26645223796367645,0.5984870046377182,3.2767352741748523e-12,1.9371272921562195,0.09904129803180695,0.9879168123006821,0.0
32,128,100.0,above,32,softmax_vector_full,scalar_opt,32,5.0,0.07372115179896355,0.07372115179896355,0.26886505633592606,0.6020398139953613,5.535341188078746e-06,4.851720333099365,0.09913523867726326,0.9878983646631241,0.0
32,128,100.0,above,32,softmax_vector_projected,scalar_opt,32,5.0,0.07323341257870197,0.07323341257870197,0.2678021118044853,0.6025189161300659,5.795766014671244e-06,4.851720452308655,0.09909716248512268,0.9878863543272018,0.0
32,128,100.0,above,32,linear,jacobi,32,5.0,1.4459010344580747e-05,1.4459010344580747e-05,0.0029892288148403168,0.530612975358963,2.5454527266370597e-12,0.0,0.485384076833725,0.8571233004331589,32.0
32,128,100.0,above,32,softmax_scalar,jacobi,32,5.0,0.008305598748847842,0.008305598748847842,0.08744828216731548,0.6753116697072983,0.0035393579746596515,4.851720213890076,0.4851282835006714,0.8569188117980957,32.0
32,128,100.0,above,32,signed_relu_scalar,jacobi,32,5.0,1.4583177062377217e-05,1.4583177062377217e-05,0.0030402361880987883,0.5300865322351456,2.5911272368180083e-12,1.9371474981307983,0.48464758694171906,0.857228547334671,32.0
32,128,100.0,above,32,softmax_vector_full,jacobi,32,5.0,1.4760401882085716e-05,1.4760401882085716e-05,0.0030421102419495583,0.5320223569869995,8.390400552116262e-08,4.851720094680786,0.4846079722046852,0.8571776300668716,32.0
32,128,100.0,above,32,softmax_vector_projected,jacobi,32,5.0,1.5303287227652618e-05,1.5303287227652618e-05,0.0030701103969477117,0.5373940616846085,8.475320889544946e-08,4.851719856262207,0.48417139053344727,0.8569313734769821,32.0
32,128,100.0,above,32,linear,lowrank_spectral,32,5.0,6.155114531123176e-13,6.155114531123176e-13,7.649093305417409e-07,5.64365290611768e-11,2.537283751158359e-12,0.0,0.09898284263908863,1.565691286486981e-05,32.0
32,128,100.0,above,32,softmax_scalar,lowrank_spectral,32,5.0,0.0013102407683618367,0.0013102407683618367,0.03565969318151474,0.356497660279274,0.0003363833893672563,4.851720690727234,0.09921182319521904,1.5093591628101422e-05,32.0
32,128,100.0,above,32,signed_relu_scalar,lowrank_spectral,32,5.0,6.442377962481358e-13,6.442377962481358e-13,7.821372776106728e-07,5.694721430526961e-11,2.710132790927078e-12,1.9371308386325836,0.09891414828598499,1.52776165123214e-05,32.0
32,128,100.0,above,32,softmax_vector_full,lowrank_spectral,32,5.0,2.832905154903642e-08,2.832905154903642e-08,0.00016985184629447758,1.733678891469026e-05,8.394842154757498e-08,4.851719975471497,0.09878052584826946,1.5509387139900355e-05,32.0
32,128,100.0,above,32,softmax_vector_projected,lowrank_spectral,32,5.0,2.804246879151151e-08,2.804246879151151e-08,0.00017084173668990843,1.7489010588178644e-05,8.296073517044533e-08,4.851720213890076,0.0991148017346859,1.4862534499116009e-05,32.0
32,128,1000.0,below,16,linear,scalar_opt,32,5.0,0.9299302250146866,0.9299302250146866,1.0095374882221222,0.8871853351593018,56.712111473083496,0.0,0.07342235371470451,0.9979934394359589,0.0
32,128,1000.0,below,16,softmax_scalar,scalar_opt,32,5.0,0.8290475457906723,0.8290475457906723,0.9564422518014908,0.8974978476762772,59.43056583404541,4.851996421813965,0.07285555265843868,0.9980108588933945,0.0
32,128,1000.0,below,16,signed_relu_scalar,scalar_opt,32,5.0,0.9315291494131088,0.9315291494131088,1.0091156959533691,0.8863113671541214,57.56252479553223,3.8741573095321655,0.07308320514857769,0.9979970455169678,0.0
32,128,1000.0,below,16,softmax_vector_full,scalar_opt,32,5.0,0.21507223695516586,0.21507223695516586,0.48701805621385574,0.6391327232122421,3.951180133299204e-06,4.851996421813965,0.07324431836605072,0.9980013221502304,0.0
32,128,1000.0,below,16,softmax_vector_projected,scalar_opt,32,5.0,0.9406146556138992,0.9406146556138992,1.0129714012145996,0.8865936100482941,57.44822978973389,4.851996302604675,0.07303107343614101,0.9980020374059677,0.0
32,128,1000.0,below,16,linear,jacobi,32,5.0,4.751701712608337,4.751701712608337,2.2157033681869507,1.5954836905002594,50.252549171447754,0.0,0.49437548965215683,0.8422569930553436,32.0
32,128,1000.0,below,16,softmax_scalar,jacobi,32,5.0,3.2721786499023438,3.2721786499023438,1.8450235724449158,0.920830175280571,50.326348304748535,4.851996421813965,0.4941723123192787,0.8425678163766861,32.0
32,128,1000.0,below,16,signed_relu_scalar,jacobi,32,5.0,4.66997218132019,4.66997218132019,2.2108031511306763,1.569273829460144,47.89725971221924,3.8746808767318726,0.49407362937927246,0.8428844511508942,32.0
32,128,1000.0,below,16,softmax_vector_full,jacobi,32,5.0,1.7506931499156053e-05,1.7506931499156053e-05,0.0033628548844717443,1.257643461227417,3.384747326862225e-08,4.851996421813965,0.49438734352588654,0.8427973687648773,32.0
32,128,1000.0,below,16,softmax_vector_projected,jacobi,32,5.0,4.709478497505188,4.709478497505188,2.195564389228821,1.5792027711868286,47.514952659606934,4.851996421813965,0.4943948984146118,0.842369332909584,32.0
32,128,1000.0,below,16,linear,lowrank_spectral,32,5.0,8.06778597831726,8.06778597831726,2.8636797666549683,7.961801290512085,60.71743583679199,0.0,0.07324793934822083,0.9979897737503052,16.0
