lambda_over_depth,density_L1,density_L2,density_L4,density_L8,linear_response_L4,finite_difference_L4,stability_denominator_L4
2.5491329479768785,0.08190479818689701,0.09691757619941542,0.1091568664335324,0.11820715731838863,0.005337325686275293,0.005444073223840884,1.2055101658670673
2.5626204238921,0.08139074354687001,0.09621074192529828,0.10823166734463781,0.11706087908654776,0.005561984565513394,0.005670140848370586,1.2047337913129232
2.576107899807322,0.08088063809557042,0.09550827091915033,0.10730971000363333,0.1159143757531944,0.005787378982041662,0.005896968019243332,1.2039156097701895
2.5895953757225434,0.08037442462655456,0.09481009370838493,0.10639090409824319,0.11476748036801775,0.006013590902146992,0.006124637583086456,1.2030542940776627
2.603082851637765,0.0798720469926442,0.09411614192235251,0.1054751597031782,0.11362002067190866,0.0062407057511176065,0.006353235862794349,1.2021484589885683
2.6165703275529864,0.0793734500807149,0.09342634826917828,0.10456238727428133,0.11247181782138987,0.006468812652883481,0.006582852896265257,1.2011966590707654
2.630057803468208,0.0788785797872201,0.09274064651350411,0.1036524976465646,0.1113226857196928,0.0066980046866731285,0.006813582692472564,1.2001973865805262
2.6435452793834298,0.07838738299442646,0.09205897145512798,0.10274540203650889,0.11017243109205153,0.006928379164296194,0.007045523508299456,1.1991490693100915
2.6570327552986512,0.07789980754733727,0.09138125890853496,0.1018410120490798,0.10902085426452411,0.0071600379316884965,0.0072787781494687565,1.198050068419002
2.6705202312138727,0.07741580223128085,0.09070744568331547,0.10093923969001492,0.10786775043959444,0.0073930876980755796,0.007513454298519462,1.1968986762714866
2.684007707129094,0.07693531675014278,0.09003746956546826,0.10003999738405202,0.10671291114813693,0.0076276403955517855,0.007749664872223616,1.1956931143154108
2.697495183044316,0.07645830170522086,0.08937126929958797,0.09914319799988787,0.10555612552365341,0.007863813571105433,0.0079875284099451,1.1944315310508553
2.7109826589595376,0.07598470857468274,0.0887087845719372,0.0982487548827745,0.10439718109976161,0.008101730812243524,0.00822716949368918,1.193112000146938
2.724470134874759,0.07551448969360705,0.08804995599440699,0.09735658189576997,0.10323586396382807,0.008341522206494714,0.008468719199674068,1.1917325187732415
2.7379576107899806,0.07504759823458934,0.08739472508936927,0.09646659347076474,0.10207195827875389,0.008583324834312733,0.008712315580577945,1.1902910062170706
2.751445086705202,0.07458398818889553,0.08674303427542865,0.09557870467049855,0.10090524537064641,0.008827283294347244,0.008958104177201331,1.1887853028604005
2.764932562620424,0.07412361434814468,0.08609482685408067,0.09469283126287793,0.09973550272996279,0.009073550259762942,0.009206238557982749,1.18721316959219
2.7784200385356455,0.07366643228650593,0.08545004699728763,0.09380888980900849,0.09856250335286712,0.009322287064264422,0.00945688088481722,1.1855722877344819
2.791907514450867,0.0732123983433925,0.08480863973598325,0.09292679776646798,0.09738601583885388,0.009573664316697063,0.009710202503963039,1.1838602595664198
2.8053949903660884,0.07276146960663837,0.08417055094952028,0.09204647360949449,0.09620580556164537,0.009827862543440915,0.009966384561002073,1.1820746095406978
2.8188824662813103,0.07231360389614246,0.08353572735607742,0.09116783696793307,0.09502163706556986,0.0100850728581709,0.010225618639084777,1.180212786303314
2.832369942196532,0.07186875974796639,0.08290411650404234,0.09029080878699351,0.09383327764859989,0.010345497658767926,0.010488107419904247,1.178272165650318
2.8458574181117533,0.07142689639887216,0.082275666764392,0.08941531151011403,0.0926405019240064,0.01060935135106728,0.010754065366302967,1.1762500545841126
2.859344894026975,0.07098797377128639,0.08165032732409058,0.08854126928749366,0.09144309705096988,0.010876861098573895,0.011023719424945733,1.174143696665611
2.8728323699421963,0.07055195245867918,0.0810280481805308,0.087668608213149,0.09024086832335382,0.011148267596131913,0.011297309745746942,1.171950278895191
2.886319845857418,0.07011879371134443,0.08040878013704222,0.08679725659364093,0.08903364491694939,0.011423825863717168,0.01157509041307403,1.1696669403926776
2.8998073217726397,0.06968845942257108,0.07979247479949692,0.08592714525190939,0.08782128580559276,0.011703806053975621,0.011857330180608527,1.167290783182154
2.913294797687861,0.06926091211519303,0.07917908457404045,0.08505820786991712,0.08660368612839313,0.011988494263838374,0.012144313198554912,1.1648188854192565
2.9267822736030826,0.0688361149285073,0.07856856266598139,0.08419038137403499,0.08538078456821298,0.012278193336516814,0.012436339717504241,1.1622483174253466
2.9402697495183046,0.06841403160555017,0.07796086307987236,0.08332360636728255,0.08415257252039693,0.012573223635430819,0.012733726748517249,1.159576160913915
2.953757225433526,0.06799462648072087,0.07735594062081894,0.08245782761266254,0.08291910592714126,0.012873923766163599,0.013036808653522636,1.1567995318098125
2.9672447013487475,0.0675778644677434,0.07675375089705351,0.081592994571882,0.08168052057662606,0.01318065121635619,0.013345937633844618,1.1539156070719
2.980732177263969,0.06716371104795683,0.07615425032381341,0.08072906200372904,0.08043705139024367,0.013493782876508797,0.013661484077988617,1.1509216559349846
2.9942196531791905,0.06675213225892564,0.0755573961285642,0.079865990626248,0.07918905574892127,0.013813715396882665,0.013983836722235021,1.1478150759872774
3.0077071290944124,0.06634309468336065,0.07496314635662592,0.07900374784661239,0.0779370402745006,0.014140865327003106,0.014313402569191558,1.1445934344936788
3.021194605009634,0.06593656543834307,0.07437145988317553,0.07814230856219337,0.07668168974745754,0.014475668974586573,0.014650606500281604,1.1412545153595737
3.0346820809248554,0.06553251216484289,0.07378229641678098,0.07728165603570875,0.07542389607681005,0.014818581910028689,0.014995890508429088,1.1377963720987154
3.048169556840077,0.06513090301752414,0.07319561651444595,0.0764217828456871,0.07416478455858273,0.015170078031154896,0.01534971249747219,1.134217387112755
3.0616570327552988,0.06473170665482994,0.07261138159319971,0.07556269191778435,0.07290573411770992,0.015530648089484582,0.01571254436287306,1.130516337506394
3.0751445086705202,0.0643348922293393,0.0720295539443047,0.07470439762400713,0.07164838797281567,0.015900797570233872,0.01608486971098999,1.126692467506524
3.0886319845857417,0.06394042937838955,0.07145009674911687,0.07384692696306433,0.0703946512639954,0.01628104380079969,0.016467180570386986,1.1227455673825877
3.102119460500963,0.06354828821495728,0.07087297409664327,0.07299032080355564,0.06914667274489379,0.016671912157739287,0.01685997315404586,1.1186760584656334
3.1156069364161847,0.06315843931879149,0.07029815100283694,0.0721346351855092,0.0679068086973486,0.0170739312320512,0.0172637427768213,1.1144850835196338
3.1290944123314066,0.06277085372779263,0.06972559343166904,0.07127994266558542,0.06667756872195799,0.01748762681164367,0.017678977505595772,1.1101746012648221
3.142581888246628,0.06238550292963181,0.06915526831801326,0.07042633368692307,0.06546154481089492,0.017913514545050323,0.018106150563913515,1.1057474833145087
3.1560693641618496,0.062002358853604105,0.06858714359237421,0.06957391794863237,0.06426132685903738,0.01835209116556202,0.018545711373174623,1.1012076111684244
3.169556840077071,0.061621393862710636,0.06802118820748582,0.06872282574326634,0.06307940930130233,0.01880382418250393,0.01899807516806351,1.0965599702287674
3.183044315992293,0.0612425807459639,0.06745737216680002,0.06787320922342033,0.06191809479584963,0.01926913998904023,0.01946361117051043,1.0918107371027894
3.1965317919075145,0.06086589271091139,0.06689566655487773,0.06702524355121096,0.060779401993741766,0.01974841039595162,0.019942629369668063,1.0869673557737887
3.210019267822736,0.06049130337637223,0.06633604356968559,0.06617912787717983,0.059664985428582396,0.02024193767996587,0.020435366035676528,1.082038597618643
3.2235067437379574,0.060118786765382445,0.06577847655679143,0.0653350860886902,0.058576076309031236,0.020749938333990876,0.02094196819248939,1.077034599793143
3.236994219653179,0.05974831729834373,0.06522294004543945,0.06449336726278988,0.05751345272130149,0.021272525823927482,0.021462477387386714,1.071966876272579
3.250481695568401,0.05937986978637169,0.06466940978647137,0.0636542457555618,0.05647744556488492,0.021809692789378242,0.021996813218287392,1.0668482959037484
3.2639691714836223,0.05901341942483899,0.06411786279204552,0.06281802086000132,0.055467981874922835,0.02236129326751289,0.02254475720757876,1.061693022272447
3.277456647398844,0.05864894178710945,0.06356827737708606,0.061985015968292104,0.0544846604067502,0.022927025661417407,0.02310593773354741,1.056516411083427
3.2909441233140653,0.05828641281845869,0.0630206332023765,0.061155577182775006,0.05352684704869366,0.023506417303827635,0.02367981683497583,1.051334862133851
3.304431599229287,0.05792580883017792,0.062474911319187386,0.06033007133351986,0.05259377225723897,0.024098811568418636,0.024265679776273863,1.046165624851227
3.3179190751445087,0.057567106493856865,0.0619310942153053,0.05950888337952069,0.0516846117451279,0.02470335853549832,0.024862628283123245,1.041026558735171
3.33140655105973,0.05721028283584214,0.06138916586230117,0.05869241319499771,0.05079853636048035,0.025319010207908454,0.02546957831596891,1.0359358528066709
3.3448940269749516,0.05685531523186776,0.060849111763848836,0.057881071771384,0.04993472659416367,0.025944521178577058,0.02608526308061132,1.0309117111819177
3.358381502890173,0.05650218140185427,0.06031091900486998,0.057075276897894496,0.04909235843113731,0.026578455460841324,0.02670824209859507,1.0259720149325116
3.371868978805395,0.05615085940487308,0.05977457630125036,0.056275448416990614,0.048270576313728074,0.02721919990252529,0.027336915852582966,1.021133973183828
3.3853564547206165,0.05580132763427324,0.05924007404983279,0.05548200318188269,0.0474684724914384,0.02786498422421853,0.02796954691256709,1.016413778595822
3.398843930635838,0.05545356481296691,0.05870740437835585,0.05469534987650052,0.046685088641178006,0.02851390727115268,0.028604286028141857,1.0118262836333882
3.4123314065510595,0.05510754998887123,0.058176561194966316,0.05391588385683506,0.0459194463457942,0.029163968606044515,0.02923920312699113,1.007384713921817
3.4258188824662814,0.054763262530502926,0.057647540236891115,0.05314398221449209,0.04517060080746058,0.029813104107657813,0.029872321046314765,1.0031004335401783
3.439306358381503,0.05442068212272358,0.05712033911781272,0.05237999922198132,0.04443770129920387,0.030459223903752396,0.03050165102781416,0.9989827738711621
3.4527938342967244,0.05407978876263194,0.056594957373448544,0.05162426232211888,0.04372003667044119,0.031100250747397595,0.031125227993351323,0.9950389332094377
3.466281310211946,0.05374056275560133,0.056071396504792245,0.05087706878513637,0.04301704745363589,0.03173415692609448,0.031741143956704465,0.9912739489247587
3.4797687861271673,0.053402984711458816,0.055549660018433575,0.050138683118260044,0.04232829724438219,0.03235899796482124,0.03234757808522282,0.987690738413775
3.4932562620423893,0.05306703554080422,0.05502975346333427,0.049409335268617856,0.041653410959918834,0.03297294172652085,0.0329428222641312,0.9842902001731125
3.5067437379576107,0.052732696451465576,0.054511684463400746,0.04868921961781539,0.040992000390095984,0.033574291967651784,0.033525301434966515,0.9810713628916797
3.520231213872832,0.052399948945089286,0.05399546274516286,0.047978494730227986,0.040343603154444144,0.03416150589275187,0.03409358840754162,0.9780315690373733
3.5337186897880537,0.05206877481386194,0.05348110015984257,0.04727728379021466,0.03970765770389623,0.03473320569019225,0.03464641321638623,0.9751666801040656
3.5472061657032756,0.051739156137361554,0.05296861069907598,0.046585675646947336,0.0390835254123193,0.03528818436261622,0.035182667363748976,0.9724712930600253
3.560693641618497,0.051411075279535715,0.05245801050354264,0.045903726377817526,0.03847055446246838,0.035825406369541526,0.035701403452065295,0.969938960706337
3.5741811175337186,0.05108451488580429,0.05194931786375451,0.04523146127910816,0.03786816416651204,0.03634400369849816,0.036201830783797184,0.9675624114921105
3.58766859344894,0.050759457880283895,0.05144255321226855,0.04456887719200446,0.03727591854392968,0.036843268028149856,0.03668330754268645,0.9653337658466462
3.6011560693641615,0.050435887463132226,0.05093773910660899,0.043915945070306404,0.03669355940985952,0.03732263970146627,0.03714533021542871,0.9632447457770028
3.6146435452793835,0.050113787108009275,0.050434900202223874,0.04327261269288091,0.036120982892735444,0.03778169432504706,0.037587520991750334,0.9612868725870694
3.628131021194605,0.0497931405596535,0.04993406321485234,0.042638807421069666,0.035558164398928865,0.038220127942347464,0.03800961398066793,0.9594516451003207
3.6416184971098264,0.049473931831569715,0.049435256871747026,0.04201443890298011,0.03500505686598394,0.03863774183480339,0.03841144115083295,0.9577306891845965
3.655105973025048,0.04915614520382698,0.0489385118512815,0.04139940163712258,0.03446149779463627,0.039034427997434624,0.03879291887307457,0.9561158701054976
3.66859344894027,0.048839765220963414,0.04844386071057296,0.040793577329631174,0.033927158669864114,0.03941015613621446,0.03915403575724369,0.9545993630421116
3.6820809248554913,0.04852477668999555,0.047951337800868125,0.04019683701111864,0.033401557260569835,0.039764962619971644,0.03949484212385057,0.953173683630685
3.695568400770713,0.048211164678529275,0.047460979170572716,0.03960904291563424,0.03288413271766007,0.04009894125254625,0.039815440992927165,0.9518316880714287
3.7090558766859343,0.04789891451297017,0.046972822455951156,0.039030050156581494,0.032374360624651974,0.04041223516060303,0.040115980031161236,0.9505665586778618
3.7225433526011558,0.047588011776829864,0.04648690675968248,0.03845970825351808,0.03187186751437306,0.04070502871680666,0.04039664362751105,0.9493717932080611
3.7360308285163777,0.04727844230912608,0.046003272517624955,0.03789786256294249,0.031376500286102234,0.04097753841461173,0.0406576442963727,0.9482412132189032
3.749518304431599,0.04697019220287293,0.04552196135431772,0.03734435564464106,0.030888320209939323,0.04123000205912081,0.040899212982497546,0.9471689980785064
3.7630057803468207,0.04666324780365882,0.04504301592792431,0.036799028559240894,0.03040751961639237,0.041462666463030616,0.04112158848838976,0.9461497392781816
3.776493256262042,0.04635759570830856,0.044566479765499,0.03626172205470719,0.029934289415427588,0.041675774800615614,0.041325006968268574,0.9451784981083307
3.789980732177264,0.046053222763626715,0.0440923970896292,0.03573227757457326,0.029468684100719563,0.0418695555334817,0.04150969296821766,0.9442508429829932
3.8034682080924855,0.0457501160652186,0.04362081263766661,0.03521053802102172,0.02901053199363867,0.04204421504149429,0.041675853591559564,0.9433628441158427
3.816955684007707,0.04544826295638543,0.04315177147490933,0.034696348236148374,0.02855942437570016,0.04219993556872579,0.04182367689949118,0.9425110138034333
3.8304431599229285,0.04514765102709037,0.04268531880233629,0.03418955521873238,0.028114792928533933,0.0423368788657002,0.041953334674594556,0.9416921979099229
3.84393063583815,0.04484826811299134,0.04222149976590528,0.03369000815529491,0.027676055206630582,0.042455194285804125,0.042064988437337525,0.9409034429180005
3.857418111753372,0.04455010229453698,0.04176035925534777,0.033197558391151134,0.027242779662920748,0.0425550285901963,0.04215879651270876,0.9401418762384232
3.8709055876685934,0.044253141896121694,0.04130194171280334,0.03271205947921671,0.026814807198025963,0.04263653389343783,0.04223491941277413,0.9394046392846905
3.884393063583815,0.043957375485295505,0.04084629093887398,0.032233367410857944,0.02639227726989463,0.04269987044691408,0.042293521112482246,0.9386889002906096
3.8978805394990363,0.043662791872024626,0.04039344990359768,0.031761341058723816,0.025975543122698383,0.04274520238097488,0.04233476496942473,0.9379919490439727
3.9113680154142583,0.043369380107998,0.039943460563071215,0.031295842767048956,0.025565005654979916,0.04277268676833566,0.04235880478188764,0.9373113457106838
3.9248554913294798,0.04307712948597546,0.039496363683352353,0.0308367389421533,0.025160926197901112,0.04278245874081307,0.04236577325163152,0.9366450710751055
3.9383429672447012,0.04278602953917239,0.03905219867316917,0.030383900457407884,0.024763283731423114,0.04277461705801827,0.04235577129160603,0.9359916161090056
3.9518304431599227,0.04249607004067618,0.038611003426837556,0.029937202714081314,0.024371726368722382,0.04274921481098556,0.042328861704227366,0.9353499610943415
3.965317919075144,0.042207241002889154,0.038172814178632566,0.02949652529229636,0.023985639650097902,0.042706258595127854,0.042285069601437214,0.9347194277290066
3.978805394990366,0.04191953267699271,0.037737665369691635,0.029061751260203852,0.02360431916410095,0.04264571683358516,0.04222438983363441,0.934099432833239
3.9922928709055876,0.04163293555242719,0.037305589528336305,0.028632766340491035,0.023227194966439484,0.042567534829198374,0.042146799318724254,0.9334892144715347
4.005780346820809,0.04134744035638172,0.03687661716450738,0.028209458211702614,0.02285402392741432,0.04247165169252983,0.042052270375021183,0.9328876241112057
4.019267822736031,0.04106303805328834,0.0364507766788037,0.027791716209723274,0.02248496698186694,0.04235801352621104,0.04194078069989837,0.9322930699541095
4.032755298651252,0.04077971984431422,0.03602809428641369,0.02737943158229355,0.022120512374885305,0.04222657860526394,0.04181231681746833,0.931703654601117
4.0462427745664735,0.04049747716684604,0.03560859395603094,0.026972498262897087,0.021761272920287893,0.042077313462091544,0.04166687036145131,0.9311174847323233
4.059730250481696,0.04021630169395985,0.035192297363656776,0.026570813928105234,0.021407735625818314,0.041910182683657676,0.04150442960986475,0.9305330621383653
4.073217726396917,0.039936185333870375,0.03477922386101392,0.02617428095809169,0.021060052446105475,0.04172513833886487,0.041324971076398126,0.9299496196443721
4.086705202312139,0.039657120229352805,0.034369390458134925,0.025782806896972182,0.020717940218195372,0.04152211588030932,0.041128456629386245,0.9293672635982654
4.10019267822736,0.03937909875713048,0.03396281181954318,0.025396304135373714,0.020380726718692056,0.04130104143837798,0.04091484005496679,0.9287868349183834
4.113680154142582,0.03910211352722152,0.033559500273320025,0.025014688787544943,0.02004754350516402,0.041061851103189856,0.04068408356151354,0.928209492809928
4.127167630057803,0.038826157382237624,0.03315946583224615,0.024637879033907132,0.019717616588344093,0.04080451762590881,0.04043618062748333,0.9276361310040077
4.140655105973025,0.03855122339662766,0.03276271622612267,0.024265793441877383,0.019390550880243457,0.040529076116769154,0.04017117847757101,0.9270668178789027
4.154142581888246,0.03827730487585935,0.032369256944313675,0.02389834986322732,0.019066482708073082,0.040235639695211003,0.039889192833906656,0.9265004743922172
4.167630057803468,0.03800439535553126,0.031979091287511925,0.023535465379111525,0.01874602272509844,0.03992439950824677,0.03959041013899711,0.9259349492086495
4.18111753371869,0.03773248860040865,0.03159222042770522,0.023177057439564396,0.01843001118221314,0.03959561032778291,0.0392750776828997,0.9253675263442196
4.194605009633912,0.03746157860337522,0.031208643475318307,0.022823045914920737,0.018119190575037483,0.03924957074955782,0.038943488268532306,0.9247957420680766
4.208092485549133,0.03719165958429412,0.03082835755251457,0.02247335538900709,0.017813917348387658,0.038886612629168926,0.03859597075299162,0.9242182492504604
4.2215799614643545,0.036922725988770465,0.030451357871668812,0.022127916832456896,0.01751399973843084,0.03850711485976664,0.03823289867248586,0.9236354058677368
4.235067437379576,0.03665477248680898,0.030077637818056172,0.021786667902747366,0.017218709260495926,0.03811155055622346,0.0378547249804112,0.9230493173424558
4.2485549132947975,0.03638779397135905,0.029707189035848822,0.021449551529668685,0.01692698292725318,0.037700565274697395,0.03746204233836162,0.9224632284175177
4.262042389210019,0.0361217855567408,0.029340001516561392,0.021116513048358643,0.016637783235808567,0.03727507063719205,0.03705565795723578,0.9218803929410121
4.2755298651252405,0.03585674257694511,0.02897606368914472,0.020787496734202427,0.01635049835352673,0.03683632758217298,0.03663666343776503,0.9213027698462721
4.289017341040462,0.03559266058380135,0.0286153625109857,0.020462442947620337,0.01606520036511027,0.03638599089408254,0.0362064770137753,0.9207300151166046
4.302504816955684,0.03532953534500631,0.028257883559136585,0.02014128704279964,0.015782621047148976,0.03592609385373278,0.03576684009702735,0.920159201934505
4.315992292870906,0.03506736284200841,0.02790361112116294,0.019823960692425265,0.015503853549566876,0.035458967578174294,0.03531976155696226,0.9195854932638593
4.329479768786127,0.03480613926774133,0.027552528285067476,0.019510395452972847,0.015229927962325703,0.03498710930654803,0.03486741854403286,0.9190036621354455
4.342967244701349,0.034545861024201735,0.027204617027818522,0.019200527508433835,0.014961433123950624,0.03451303085503259,0.03441203678522062,0.9184100090628183
4.35645472061657,0.034286524719866054,0.026859858302078647,0.018894301918360817,0.014698289715415428,0.034039126139056616,0.03395578078074127,0.9178039958723421
4.369942196531792,0.034028127166941716,0.026518232120796195,0.018591674641467364,0.014439719623494914,0.033567591172335806,0.033500681635849766,0.9171889146847049
4.383429672447013,0.0337706653784485,0.026179717639381785,0.018292611216221513,0.014184442839889422,0.033100412075468724,0.033048617306029315,0.9165711806521837
4.396917148362235,0.03351413656512666,0.02584429323524349,0.017997082113650257,0.01393110340913084,0.032639412037238795,0.03260134076925589,0.9159583114346984
4.410404624277456,0.03325853813216823,0.025511936584497536,0.01770505606602529,0.013678810789626692,0.03218632560372019,0.032160532856220087,0.915356175473414
4.4238921001926785,0.03300386767576921,0.02518262473570462,0.017416493641095033,0.0134275426654919,0.03174285670381373,0.03172784533422873,0.9147664596065768
4.4373795761079,0.032750122979500626,0.024856334180509553,0.017131343561854105,0.013178167124094236,0.031310680715605166,0.03130490121883309,0.9141853672158922
4.4508670520231215,0.03249730201049677,0.024533040921087212,0.016849543575769364,0.012932066732087076,0.030891370606656574,0.03089323389175322,0.913604246223423
4.464354527938343,0.03224540291546023,0.024212720534325556,0.01657102618107906,0.012690586222727755,0.030486257023091913,0.030494170415845123,0.9130122154810992
4.4778420038535645,0.031994424016483516,0.023895348232710237,0.016295727668851075,0.01245455788980683,0.030096261939137347,0.03010868946831266,0.912400084994211
4.491329479768786,0.03174436380668785,0.023580898921917063,0.016023597404660948,0.012224022080404868,0.029721763351824748,0.02973730081528861,0.9117642264919837
4.504816955684007,0.03149522094568065,0.023269347255165634,0.01575460372264485,0.01199815691002421,0.02936254577509341,0.029379993333648602,0.9111088429617025
4.518304431599229,0.031246994254833786,0.02296066768443275,0.015488733623447425,0.011775451033684511,0.029017866813346737,0.029036280145959062,0.9104454864713653
4.53179190751445,0.030999682712385387,0.022654834508659995,0.015225985527495314,0.011554181861427548,0.0286866320322782,0.028705338128002314,0.9097896119051314
4.545279383429673,0.03075328544836912,0.022351821919105144,0.014966356967379253,0.011333124683300444,0.02836763296644665,0.028386206401771058,0.9091551009523288
4.558766859344894,0.03050780173937513,0.022051604041977327,0.014709831332778743,0.011112150299409502,0.028059780194434884,0.028077986710451988,0.9085486031137839
4.572254335260116,0.03026323100314794,0.02175415497845954,0.014456368704916305,0.010892304408288027,0.02776226268078095,0.027779985689649553,0.9079658607066856
4.585741811175337,0.03001957279302745,0.021459448842171696,0.014205904934343263,0.010675307593117512,0.02747458642496576,0.027491756465402445,0.907391752655095
4.599229287090559,0.02977682679223977,0.021167459794075704,0.013958360505314012,0.010462829832447453,0.027196484779130198,0.027213030503465477,0.9068046508561053
4.61271676300578,0.029534992808045248,0.02087816207479704,0.013713657094236609,0.010255924615593989,0.02692773976893672,0.026943571190577165,0.9061840838844482
4.626204238921002,0.02929407076575221,0.020591530034350557,0.013471736310465329,0.010054733281718336,0.026667992729309562,0.026683014545460237,0.9055191515614552
4.639691714836223,0.029054060702605414,0.020307538159322434,0.013232573371091448,0.009858392014752125,0.02641663437906687,0.026430773794310775,0.9048143395414284
4.653179190751445,0.02881496276155874,0.020026161097666837,0.012996179480586357,0.009665155666128673,0.026172836508184884,0.026186062858298345,0.9040899333571013
4.666666666666667,0.02857677718494276,0.019747373681398308,0.012762590463907033,0.009472899050055512,0.025935725962845168,0.025948043425890674,0.9033761257054526
4.680154142581888,0.02833950430803793,0.019471150947557067,0.012531844448025712,0.009280021768549255,0.02570463291939739,0.02571604185176074,0.9027024008401552
4.69364161849711,0.028103144552565136,0.0191974681578506,0.012303956053330048,0.009086306588514127,0.025479301396524472,0.025489742035473897,0.9020857898876421
4.707129094412331,0.027867698420105863,0.018926300817297282,0.012078896793806883,0.008893055946371263,0.02525994983875573,0.025269256409369556,0.90152236861282
4.720616570327553,0.027633166485464065,0.01865762469201411,0.011856590231024871,0.008702383378504722,0.025047114784666414,0.025055012320535086,0.9009857298173737
4.734104046242774,0.02739954938998369,0.018391415826036678,0.011636925929641564,0.008516257448623415,0.02484129139369142,0.02484745784530215,0.9004342095805073
4.747591522157996,0.027166847834834286,0.01812765055680972,0.01141978942472739,0.008335878412902573,0.024642482510129203,0.024646673662829244,0.8998255810062811
4.761078998073217,0.026935062574279217,0.017866305528837466,0.011205098325538327,0.008161436572645453,0.024449847277961304,0.024452047149383926,0.8991344378578991
4.774566473988439,0.026704194408940125,0.017607357705021087,0.01099283039643484,0.007992026409415641,0.024261648919044903,0.0242621799482394,0.8983651744129043
4.788053949903661,0.026474244179071765,0.017350784375479364,0.010783030751232818,0.007825685811109458,0.02407560354905718,0.02407513035014866,0.897554184208785
4.801541425818883,0.026245212757862013,0.017096563164111504,0.010575792632660818,0.007659871300848534,0.023889555366915515,0.023888952347672215,0.896759034563493
4.815028901734104,0.026017101044331217,0.016844672033699038,0.0103712167640171,0.007492591272408601,0.023702241318557145,0.023702352122888515,0.8960379156863734
4.828516377649326,0.025789909958506385,0.016595089290766,0.010169363291759602,0.007323610786578175,0.02351385201062246,0.023515215673498638,0.8954266535002628
4.842003853564547,0.025563640432172643,0.01634779359152057,0.009970214314392788,0.007154613722922971,0.02332616053677222,0.023328794114124765,0.8949215837030317
4.855491329479769,0.025338293404246155,0.016102763949844626,0.009773662885193442,0.006988143905275512,0.023142121218599595,0.023145434892609812,0.8944752400740007
4.86897880539499,0.0251138698139485,0.015859979747475928,0.009579536720209041,0.006826371302811702,0.022964986933974148,0.022967878507327497,0.8940088380879723
4.8824662813102115,0.02489037059455374,0.015619420745419298,0.009387652660884134,0.006670503546670229,0.022797155005070388,0.022798288071213882,0.8934403180669741
4.895953757225433,0.024667796667259184,0.01538106709457809,0.009197883952445121,0.006520700818880044,0.022639113417849684,0.02263732297006972,0.892719133913189
4.909441233140655,0.024446148935190565,0.015144899343053509,0.009010212802469938,0.006376025110497325,0.02248892644561619,0.022483632695121172,0.8918526149811278
4.922928709055877,0.024225428277556447,0.01491089843788909,0.008824742865051229,0.006234342464095371,0.0223425581161897,0.02233404179442698,0.8909097455876759
4.936416184971098,0.024005635543960877,0.014679045720384839,0.00864166204610015,0.006092704745507633,0.022195006000637504,0.02218443067082708,0.8899985008260322
4.94990366088632,0.023786771548888374,0.014449322916244301,0.008461167604322629,0.0059487587766807685,0.022041890874980073,0.022031033462839578,0.889225807875433
4.963391136801541,0.023568837066370186,0.01422171212412966,0.008283381160506387,0.005802399690491611,0.021880983808395895,0.021871722592875717,0.8886556802139973
4.976878612716763,0.02335183282484167,0.013996195807798099,0.008108285025207801,0.005655850948684966,0.021713148432095056,0.021706847662901832,0.8882794640354076
4.990366088631984,0.023135759502201758,0.01377275679699402,0.007935705589308572,0.00551204955521868,0.021542270407930362,0.021539281033428267,0.8880083853929494
5.003853564547206,0.022920617721081,0.013551378300169722,0.00776535762410441,0.0053731632442749495,0.021373992598464973,0.02137350354916346,0.8876960909203051
5.017341040462427,0.022706408044327435,0.01333204392809598,0.007596943650690985,0.005240216027738679,0.02121356614988224,0.021213920908583032,0.8871921124129847
5.03082851637765,0.02249313097071673,0.013114737722553707,0.007430275336730084,0.005113260562462874,0.021063713083226496,0.021063068312796134,0.8864101485826121
5.044315992292871,0.02228078693089295,0.012899444180317913,0.0072653626278621035,0.004991359642402325,0.020923597395462012,0.020920594576251395,0.8853769711722346
5.057803468208093,0.02206937628354528,0.01268614826149518,0.007102422584370183,0.004872284806307652,0.020789442355258998,0.02078356973380987,0.8842307541432675
5.071290944123314,0.02185889931182527,0.012474835374345527,0.00694179815403831,0.0047527354352685635,0.020656326098729645,0.020647878651562576,0.8831675878338804
5.0847784200385355,0.02164935622000869,0.012265491336064246,0.00678382164826393,0.004630103046413549,0.020520101042290878,0.020509893007342045,0.8823653618379782
5.098265895953757,0.021440747130404576,0.01205810231889483,0.006628677417774355,0.0045046594663540164,0.020378660880886034,0.020367698838046414,0.8819172672428865
5.1117533718689785,0.021233072080513872,0.011852654800013433,0.006476310360595168,0.004379294341875814,0.02023241534735837,0.020221618554307243,0.881790253000484
5.1252408477842,0.021026331020439108,0.011649135537745195,0.006326412623612612,0.0042571360314853975,0.020084053961266495,0.02007401476863048,0.8818158927327758
5.1387283236994215,0.0208205238105457,0.011447531592491157,0.0061785096571189005,0.004140040751043411,0.019937438080694387,0.019928284629125298,0.881730274506925
5.152215799614644,0.020615650219374313,0.011247830397377782,0.006032139840543586,0.00402866893251899,0.01979554590291518,0.019787073698398494,0.8812763998766894
5.165703275529865,0.02041170992180448,0.011050019863885544,0.005887064940089772,0.003922934381304649,0.019658350529846595,0.019650447795892118,0.8803372946192201
