run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load
65,65001,unbalanced_sinkhorn,8,0.4,0.2,False,True,True,linear,300,0.7545086145401001,5.278491973876953,0.23125694692134857,0.0071236565709114075,0.9472357034683228,0.6695247888565063,1.316049337387085,2.2138381004333496
66,66000,unbalanced_sinkhorn,8,0.4,1.0,False,True,True,linear,300,0.557725727558136,5.489169120788574,0.07967723160982132,0.01001313328742981,1.0405104160308838,0.9989964962005615,1.1185739040374756,1.6791372299194336
66,66001,unbalanced_sinkhorn,8,0.4,1.0,False,True,True,linear,300,0.5556570291519165,6.9049787521362305,0.07739153504371643,0.010797757655382156,1.0437194108963013,1.007641315460205,1.1209628582000732,1.6920654773712158
67,67000,unbalanced_sinkhorn,8,0.4,5.0,False,True,True,linear,300,0.6603871583938599,5.677173614501953,0.014024906791746616,0.027348242700099945,1.0820022821426392,0.8857040405273438,1.0483343601226807,1.3015856742858887
67,67001,unbalanced_sinkhorn,8,0.4,5.0,False,True,True,linear,300,0.6358631253242493,5.746972560882568,0.014690244570374489,0.02999567985534668,1.070583701133728,0.8841546773910522,1.0406930446624756,1.2971796989440918
68,68000,unbalanced_sinkhorn,8,0.8,0.05,False,True,True,linear,300,0.6233862638473511,5.540050029754639,0.22870585322380066,0.006540544331073761,1.0807435512542725,0.9602116346359253,1.3512318134307861,2.097435474395752
68,68001,unbalanced_sinkhorn,8,0.8,0.05,False,True,True,linear,300,0.6167287826538086,5.499862194061279,0.21277961134910583,0.01028665155172348,1.1767714023590088,0.975283145904541,1.3540728092193604,2.0313262939453125
69,69000,unbalanced_sinkhorn,8,0.8,0.2,False,True,True,linear,300,0.37226730585098267,9.338834762573242,0.23645718395709991,0.018411092460155487,1.5466467142105103,1.601009488105774,1.1531469821929932,2.0399389266967773
69,69001,unbalanced_sinkhorn,8,0.8,0.2,False,True,True,linear,300,0.604938268661499,5.067007541656494,0.1987275630235672,0.007790394127368927,1.0663741827011108,0.976588249206543,1.3190457820892334,2.0069539546966553
70,70000,unbalanced_sinkhorn,8,0.8,1.0,False,True,True,linear,300,0.5559022426605225,5.199472427368164,0.11518268287181854,0.013005383312702179,1.1255182027816772,1.050943374633789,1.1546998023986816,1.8100450038909912
70,70001,unbalanced_sinkhorn,8,0.8,1.0,False,True,True,linear,300,0.7020299434661865,5.166342258453369,0.14469540119171143,0.016516298055648804,1.1279736757278442,0.8390262722969055,1.2107439041137695,1.9185072183609009
71,71000,unbalanced_sinkhorn,8,0.8,5.0,False,True,True,linear,300,0.5133051872253418,5.357191562652588,0.01882891356945038,0.02581086754798889,1.2525442838668823,1.207735538482666,1.0586166381835938,1.331636667251587
71,71001,unbalanced_sinkhorn,8,0.8,5.0,False,True,True,linear,300,0.6179651618003845,4.941384315490723,0.024782592430710793,0.034214358776807785,1.243505835533142,1.0188872814178467,1.062186598777771,1.3924131393432617
72,72000,unbalanced_sinkhorn,16,0.1,0.05,False,True,True,linear,300,0.9794375896453857,2.7656984329223633,0.3794129490852356,0.000895429402589798,0.6326918601989746,0.07163496315479279,1.333238124847412,2.6687588691711426
72,72001,unbalanced_sinkhorn,16,0.1,0.05,False,True,True,linear,300,0.9816275835037231,2.906219482421875,0.4041490852832794,0.00034706294536590576,0.5826941728591919,0.0753941610455513,1.345773696899414,2.727169990539551
73,73000,unbalanced_sinkhorn,16,0.1,0.2,False,True,True,linear,300,0.9580851793289185,2.605712652206421,0.2602449059486389,0.002474755048751831,0.604099690914154,0.14615881443023682,1.1477705240249634,2.4268157482147217
73,73001,unbalanced_sinkhorn,16,0.1,0.2,False,True,True,linear,300,0.965119481086731,2.7839691638946533,0.23358236253261566,0.0023113153874874115,0.6182646751403809,0.12037293612957001,1.1487267017364502,2.3415067195892334
74,74000,unbalanced_sinkhorn,16,0.1,1.0,False,True,True,linear,300,0.9393248558044434,2.829047679901123,0.06447165459394455,0.002585895359516144,0.6813384890556335,0.17766010761260986,1.0707628726959229,1.7229788303375244
74,74001,unbalanced_sinkhorn,16,0.1,1.0,False,True,True,linear,300,0.9448028206825256,2.733530282974243,0.058163419365882874,0.005774710327386856,0.7527180910110474,0.17045220732688904,1.0573031902313232,1.6896965503692627
75,75000,unbalanced_sinkhorn,16,0.1,5.0,False,True,True,linear,300,0.8976073265075684,2.9878525733947754,0.008964152075350285,0.0032859444618225098,0.7175632119178772,0.24975697696208954,1.0671546459197998,1.2781155109405518
75,75001,unbalanced_sinkhorn,16,0.1,5.0,False,True,True,linear,300,0.9188845157623291,2.6050353050231934,0.007281465921550989,0.005926948040723801,0.7904177308082581,0.21336491405963898,1.0730129480361938,1.247976303100586
76,76000,unbalanced_sinkhorn,16,0.2,0.05,False,True,True,linear,300,0.9728793501853943,3.098952293395996,0.397735059261322,0.0007075779139995575,0.6901882290840149,0.10025112330913544,1.4301096200942993,2.7210946083068848
76,76001,unbalanced_sinkhorn,16,0.2,0.05,False,True,True,linear,300,0.980269193649292,3.488192081451416,0.4310326874256134,0.0007910765707492828,0.6499866843223572,0.0817427933216095,1.417160153388977,2.775195360183716
77,77000,unbalanced_sinkhorn,16,0.2,0.2,False,True,True,linear,300,0.9536665678024292,3.305694103240967,0.3028007447719574,0.002747323364019394,0.667984664440155,0.15392491221427917,1.2826299667358398,2.4885830879211426
77,77001,unbalanced_sinkhorn,16,0.2,0.2,False,True,True,linear,300,0.9584605693817139,3.0359456539154053,0.28079721331596375,0.0031487904489040375,0.6846304535865784,0.1523047834634781,1.2756747007369995,2.443042755126953
78,78000,unbalanced_sinkhorn,16,0.2,1.0,False,True,True,linear,300,0.9159632921218872,3.112429618835449,0.10266181081533432,0.008204948157072067,0.7701624035835266,0.25856879353523254,1.0835363864898682,1.8811211585998535
78,78001,unbalanced_sinkhorn,16,0.2,1.0,False,True,True,linear,300,0.9351330399513245,2.942701578140259,0.09690752625465393,0.006690923124551773,0.8010591268539429,0.21037401258945465,1.1083850860595703,1.8602920770645142
79,79000,unbalanced_sinkhorn,16,0.2,5.0,False,True,True,linear,300,0.9025139212608337,3.3236138820648193,0.010971684008836746,0.013952977955341339,0.84360271692276,0.25435203313827515,1.0575000047683716,1.2893733978271484
79,79001,unbalanced_sinkhorn,16,0.2,5.0,False,True,True,linear,300,0.8913776874542236,3.099802255630493,0.011394337750971317,0.008251186460256577,0.8512869477272034,0.2971777021884918,1.0467312335968018,1.2888176441192627
80,80000,unbalanced_sinkhorn,16,0.4,0.05,False,True,True,linear,300,0.9576388597488403,3.4966366291046143,0.4204777777194977,0.0016602687537670135,0.7295172810554504,0.14342249929904938,1.5654633045196533,2.7188117504119873
80,80001,unbalanced_sinkhorn,16,0.4,0.05,False,True,True,linear,300,0.9496746063232422,3.7259154319763184,0.3993876278400421,0.0018810294568538666,0.7475786209106445,0.15881624817848206,1.5139394998550415,2.677960157394409
81,81000,unbalanced_sinkhorn,16,0.4,0.2,False,True,True,linear,300,0.9489175081253052,3.5571484565734863,0.32280832529067993,0.0023535043001174927,0.7149206399917603,0.17829465866088867,1.3737149238586426,2.497020721435547
81,81001,unbalanced_sinkhorn,16,0.4,0.2,False,True,True,linear,300,0.9487155675888062,3.333366632461548,0.3438425362110138,0.001478053629398346,0.6868242621421814,0.15822046995162964,1.4079793691635132,2.543102741241455
82,82000,unbalanced_sinkhorn,16,0.4,1.0,False,True,True,linear,300,0.9103905558586121,3.4938910007476807,0.15984630584716797,0.004791278392076492,0.7295787930488586,0.26657116413116455,1.1681605577468872,2.060844898223877
82,82001,unbalanced_sinkhorn,16,0.4,1.0,False,True,True,linear,300,0.8953611850738525,3.378157377243042,0.1588590145111084,0.006588175892829895,0.7208765149116516,0.3176994025707245,1.2157189846038818,2.056002616882324
83,83000,unbalanced_sinkhorn,16,0.4,5.0,False,True,True,linear,300,0.8848311901092529,2.6277213096618652,0.022613514214754105,0.019531995058059692,0.9406272768974304,0.33243846893310547,1.056206464767456,1.3942328691482544
83,83001,unbalanced_sinkhorn,16,0.4,5.0,False,True,True,linear,300,0.8465750813484192,4.6285834312438965,0.028269601985812187,0.012782566249370575,0.84475177526474,0.4122083783149719,1.0751729011535645,1.4395649433135986
84,84000,unbalanced_sinkhorn,16,0.8,0.05,False,True,True,linear,300,0.9175050258636475,3.769134521484375,0.38517680764198303,0.0018685981631278992,0.753108561038971,0.23851057887077332,1.577829360961914,2.643650531768799
84,84001,unbalanced_sinkhorn,16,0.8,0.05,False,True,True,linear,300,0.8739434480667114,4.445287227630615,0.41800251603126526,0.0017135106027126312,0.7513808012008667,0.3445340096950531,1.563086986541748,2.657233238220215
85,85000,unbalanced_sinkhorn,16,0.8,0.2,False,True,True,linear,300,0.9179116487503052,4.4664692878723145,0.3385527431964874,0.002277947962284088,0.7214200496673584,0.2483135461807251,1.4487494230270386,2.5149331092834473
85,85001,unbalanced_sinkhorn,16,0.8,0.2,False,True,True,linear,300,0.921638011932373,3.8500514030456543,0.35212886333465576,0.0021524429321289062,0.7376917004585266,0.2519357204437256,1.508532166481018,2.5130977630615234
86,86000,unbalanced_sinkhorn,16,0.8,1.0,False,True,True,linear,300,0.849393367767334,4.27058744430542,0.23678165674209595,0.005246441811323166,0.7557680606842041,0.39322367310523987,1.2689242362976074,2.2565274238586426
86,86001,unbalanced_sinkhorn,16,0.8,1.0,False,True,True,linear,300,0.909165620803833,3.2459323406219482,0.23397333920001984,0.0051033757627010345,0.7928873896598816,0.2744130492210388,1.2570278644561768,2.2934539318084717
87,87000,unbalanced_sinkhorn,16,0.8,5.0,False,True,True,linear,300,0.8508221507072449,2.4500315189361572,0.04675093665719032,0.02495427429676056,0.9721115827560425,0.41014689207077026,1.0478980541229248,1.5846773386001587
87,87001,unbalanced_sinkhorn,16,0.8,5.0,False,True,True,linear,300,0.8571770787239075,3.571104049682617,0.06608231365680695,0.016183577477931976,0.9029000401496887,0.4095786511898041,1.0811350345611572,1.6767001152038574
88,88000,unbalanced_sinkhorn,32,0.1,0.05,False,True,True,linear,300,0.9962750673294067,1.6903862953186035,0.3822401165962219,0.0009883232414722443,0.689948320388794,0.018612638115882874,1.2693942785263062,2.7396931648254395
88,88001,unbalanced_sinkhorn,32,0.1,0.05,False,True,True,linear,300,0.9972679615020752,1.8110352754592896,0.41047823429107666,0.00035677477717399597,0.6422948837280273,0.012759963050484657,1.2484205961227417,2.8228182792663574
89,89000,unbalanced_sinkhorn,32,0.1,0.2,False,True,True,linear,300,0.9940953850746155,1.707010269165039,0.25004643201828003,0.000829007476568222,0.6176756024360657,0.023444119840860367,1.0997862815856934,2.416797637939453
89,89001,unbalanced_sinkhorn,32,0.1,0.2,False,True,True,linear,300,0.9955340623855591,1.597411870956421,0.2580372393131256,0.0007047653198242188,0.6421833038330078,0.021961912512779236,1.0863500833511353,2.4575109481811523
90,90000,unbalanced_sinkhorn,32,0.1,1.0,False,True,True,linear,300,0.9746322631835938,1.6985294818878174,0.06945767998695374,0.0024825148284435272,0.6926892995834351,0.077153280377388,1.064794659614563,1.7532148361206055
90,90001,unbalanced_sinkhorn,32,0.1,1.0,False,True,True,linear,300,0.9763423204421997,1.6893662214279175,0.08007673174142838,0.0047750324010849,0.6553390622138977,0.07330206036567688,1.0394517183303833,1.8079441785812378
91,91000,unbalanced_sinkhorn,32,0.1,5.0,False,True,True,linear,300,0.9796369671821594,1.7010284662246704,0.009043438360095024,0.0008327402174472809,0.7270787954330444,0.05861993134021759,1.078804612159729,1.2877873182296753
91,91001,unbalanced_sinkhorn,32,0.1,5.0,False,True,True,linear,300,0.9752196669578552,1.6386348009109497,0.007758432999253273,0.0002118125557899475,0.7755007147789001,0.05468742549419403,1.0740002393722534,1.2691693305969238
92,92000,unbalanced_sinkhorn,32,0.2,0.05,False,True,True,linear,300,0.9879171252250671,1.9029287099838257,0.4262397289276123,0.0008549951016902924,0.7279239296913147,0.04178442433476448,1.4143500328063965,2.8322787284851074
92,92001,unbalanced_sinkhorn,32,0.2,0.05,False,True,True,linear,300,0.9903991222381592,1.9637256860733032,0.44176653027534485,0.00034093111753463745,0.716022253036499,0.030039072036743164,1.3674077987670898,2.9008407592773438
93,93000,unbalanced_sinkhorn,32,0.2,0.2,False,True,True,linear,300,0.9902281761169434,1.8773396015167236,0.31021371483802795,0.001424632966518402,0.6743807196617126,0.041894204914569855,1.2061123847961426,2.596027374267578
93,93001,unbalanced_sinkhorn,32,0.2,0.2,False,True,True,linear,300,0.9908154606819153,1.8366897106170654,0.29169678688049316,0.0012685507535934448,0.7057626247406006,0.039892859756946564,1.180856466293335,2.5356881618499756
94,94000,unbalanced_sinkhorn,32,0.2,1.0,False,True,True,linear,300,0.9822143316268921,1.798494577407837,0.11769971251487732,0.001620262861251831,0.7256295084953308,0.06745757907629013,1.0919030904769897,1.9919509887695312
94,94001,unbalanced_sinkhorn,32,0.2,1.0,False,True,True,linear,300,0.9905396699905396,1.8958684206008911,0.12296204268932343,0.003387104719877243,0.7536801695823669,0.043184250593185425,1.0772767066955566,1.9788227081298828
95,95000,unbalanced_sinkhorn,32,0.2,5.0,False,True,True,linear,300,0.9696815013885498,1.9698619842529297,0.012568693608045578,0.006482113152742386,0.83870929479599,0.09742055833339691,1.0553617477416992,1.313888430595398
95,95001,unbalanced_sinkhorn,32,0.2,5.0,False,True,True,linear,300,0.9617071747779846,1.6729775667190552,0.012662369757890701,0.003155190497636795,0.8383503556251526,0.10693812370300293,1.0520379543304443,1.320198893547058
96,96000,unbalanced_sinkhorn,32,0.4,0.05,False,True,True,linear,300,0.9903669357299805,2.2598471641540527,0.42557835578918457,0.0005301721394062042,0.7372371554374695,0.041143998503685,1.502243995666504,2.747788667678833
96,96001,unbalanced_sinkhorn,32,0.4,0.05,False,True,True,linear,300,0.9896990060806274,2.059983253479004,0.41300272941589355,0.0007599405944347382,0.8290103077888489,0.03679930418729782,1.4246478080749512,2.7725348472595215
97,97000,unbalanced_sinkhorn,32,0.4,0.2,False,True,True,linear,300,0.9886963367462158,2.36275315284729,0.3880036175251007,0.001139756292104721,0.6402084231376648,0.04877329617738724,1.3256354331970215,2.724562168121338
97,97001,unbalanced_sinkhorn,32,0.4,0.2,False,True,True,linear,300,0.9915440082550049,2.414459705352783,0.36702200770378113,0.0008391514420509338,0.7001944780349731,0.038796138018369675,1.2914115190505981,2.694796085357666
98,98000,unbalanced_sinkhorn,32,0.4,1.0,False,True,True,linear,300,0.9735175371170044,1.7301998138427734,0.173098623752594,0.003191538155078888,0.826209306716919,0.08772726356983185,1.0793054103851318,2.1829869747161865
98,98001,unbalanced_sinkhorn,32,0.4,1.0,False,True,True,linear,300,0.9755032062530518,1.9824765920639038,0.22163209319114685,0.0066490136086940765,0.7575687766075134,0.09217961132526398,1.1548829078674316,2.3414483070373535
99,99000,unbalanced_sinkhorn,32,0.4,5.0,False,True,True,linear,300,0.9725115299224854,1.532320261001587,0.026168297976255417,0.007147960364818573,0.9463521838188171,0.09149705618619919,1.0426256656646729,1.4570653438568115
99,99001,unbalanced_sinkhorn,32,0.4,5.0,False,True,True,linear,300,0.9905275106430054,1.545432209968567,0.016958272084593773,0.008874315768480301,1.0620591640472412,0.04933769255876541,1.0320764780044556,1.3524941205978394
100,100000,unbalanced_sinkhorn,32,0.8,0.05,False,True,True,linear,300,0.9846658110618591,3.112133264541626,0.4543638527393341,0.0007343217730522156,0.7670832872390747,0.06437183171510696,1.5809762477874756,2.8041908740997314
100,100001,unbalanced_sinkhorn,32,0.8,0.05,False,True,True,linear,300,0.9931644201278687,2.3802998065948486,0.40930086374282837,0.0010240450501441956,0.833747386932373,0.03559962660074234,1.518375039100647,2.7478344440460205
101,101000,unbalanced_sinkhorn,32,0.8,0.2,False,True,True,linear,300,0.982213020324707,2.920022964477539,0.3751696050167084,0.001714799553155899,0.7316106557846069,0.06357747316360474,1.3804798126220703,2.6864027976989746
101,101001,unbalanced_sinkhorn,32,0.8,0.2,False,True,True,linear,300,0.9752604961395264,2.794019937515259,0.37690606713294983,0.0016697198152542114,0.764817476272583,0.09524418413639069,1.4232971668243408,2.6985950469970703
102,102000,unbalanced_sinkhorn,32,0.8,1.0,False,True,True,linear,300,0.9778855443000793,2.684621810913086,0.24868041276931763,0.0032639354467391968,0.7006281614303589,0.08422215282917023,1.1995295286178589,2.35554575920105
102,102001,unbalanced_sinkhorn,32,0.8,1.0,False,True,True,linear,300,0.9843388795852661,2.142794609069824,0.20963792502880096,0.00424768403172493,0.8323369026184082,0.06814196705818176,1.1744097471237183,2.3167333602905273
103,103000,unbalanced_sinkhorn,32,0.8,5.0,False,True,True,linear,300,0.9639391899108887,2.317786693572998,0.06418101489543915,0.009215734899044037,0.9007089138031006,0.13358676433563232,1.0634019374847412,1.6800251007080078
103,103001,unbalanced_sinkhorn,32,0.8,5.0,False,True,True,linear,300,0.9746310710906982,1.984212040901184,0.05692163482308388,0.011930759996175766,0.9800830483436584,0.10706280171871185,1.042579174041748,1.6574780941009521
104,104000,unbalanced_sinkhorn,64,0.1,0.05,False,True,True,linear,300,0.9995854496955872,1.1024583578109741,0.46473148465156555,4.098936915397644e-05,0.5557649731636047,0.0022693851497024298,1.1574634313583374,2.962913990020752
104,104001,unbalanced_sinkhorn,64,0.1,0.05,False,True,True,linear,300,0.9996124505996704,1.0657415390014648,0.4414045512676239,5.378201603889465e-05,0.5661265254020691,0.002325659617781639,1.217465877532959,2.891110897064209
105,105000,unbalanced_sinkhorn,64,0.1,0.2,False,True,True,linear,300,0.9991962313652039,1.1001429557800293,0.2960044741630554,0.00019798427820205688,0.5433459281921387,0.004586932715028524,1.0430219173431396,2.579812526702881
105,105001,unbalanced_sinkhorn,64,0.1,0.2,False,True,True,linear,300,0.9993586540222168,1.0885634422302246,0.2905767261981964,6.541237235069275e-05,0.5687444806098938,0.004174450878053904,1.0823661088943481,2.5698418617248535
106,106000,unbalanced_sinkhorn,64,0.1,1.0,False,True,True,linear,300,0.994640588760376,1.0276768207550049,0.07819106429815292,0.00024194270372390747,0.6424166560173035,0.016398459672927856,1.0181477069854736,1.8151724338531494
106,106001,unbalanced_sinkhorn,64,0.1,1.0,False,True,True,linear,300,0.9953317642211914,1.0715759992599487,0.07741446793079376,0.00021916627883911133,0.6381353735923767,0.015999842435121536,1.024726390838623,1.8109065294265747
107,107000,unbalanced_sinkhorn,64,0.1,5.0,False,True,True,linear,300,0.9923256635665894,1.0772649049758911,0.012846778146922588,0.0009823888540267944,0.7094860672950745,0.021674614399671555,1.075720191001892,1.3639534711837769
107,107001,unbalanced_sinkhorn,64,0.1,5.0,False,True,True,linear,300,0.9984994530677795,1.0297839641571045,0.011399617418646812,0.00039865076541900635,0.7205182313919067,0.006919058505445719,1.0603305101394653,1.3313486576080322
108,108000,unbalanced_sinkhorn,64,0.2,0.05,False,True,True,linear,300,0.9992289543151855,1.1520439386367798,0.42377394437789917,0.00017969682812690735,0.748619556427002,0.005407104734331369,1.4204232692718506,2.9087934494018555
108,108001,unbalanced_sinkhorn,64,0.2,0.05,False,True,True,linear,300,0.9991779923439026,1.1692546606063843,0.42823198437690735,0.00032412633299827576,0.75193852186203,0.004916978068649769,1.354288101196289,2.8600854873657227
109,109000,unbalanced_sinkhorn,64,0.2,0.2,False,True,True,linear,300,0.998056173324585,1.126609206199646,0.30857980251312256,8.453428745269775e-05,0.6799570322036743,0.009344790130853653,1.105757713317871,2.6186656951904297
109,109001,unbalanced_sinkhorn,64,0.2,0.2,False,True,True,linear,300,0.9979296922683716,1.1862530708312988,0.317920058965683,0.0003541819751262665,0.684909999370575,0.011666839942336082,1.1325874328613281,2.6197919845581055
110,110000,unbalanced_sinkhorn,64,0.2,1.0,False,True,True,linear,300,0.9944300651550293,1.1262439489364624,0.12385115772485733,0.0009679533541202545,0.7382910847663879,0.023338505998253822,1.027280330657959,2.0134265422821045
110,110001,unbalanced_sinkhorn,64,0.2,1.0,False,True,True,linear,300,0.9934648275375366,1.165880560874939,0.14229921996593475,0.0017895139753818512,0.6861786842346191,0.027556251734495163,1.0566165447235107,2.062453508377075
111,111000,unbalanced_sinkhorn,64,0.2,5.0,False,True,True,linear,300,0.9981585741043091,1.172468662261963,0.013900000602006912,0.0003817714750766754,0.8101726174354553,0.009570184163749218,1.0369188785552979,1.338390588760376
111,111001,unbalanced_sinkhorn,64,0.2,5.0,False,True,True,linear,300,0.9928823113441467,1.0677350759506226,0.013700954616069794,0.0010639093816280365,0.8297441601753235,0.02380027249455452,1.04952073097229,1.3441412448883057
112,112000,unbalanced_sinkhorn,64,0.4,0.05,False,True,True,linear,300,0.9990526437759399,1.3124457597732544,0.4209696650505066,0.0002878159284591675,0.8389028906822205,0.007010947447270155,1.5046241283416748,2.8445205688476562
112,112001,unbalanced_sinkhorn,64,0.4,0.05,False,True,True,linear,300,0.9980586171150208,1.3797341585159302,0.44766828417778015,0.0004774630069732666,0.8083652257919312,0.01161117758601904,1.4396129846572876,2.9269156455993652
113,113000,unbalanced_sinkhorn,64,0.4,0.2,False,True,True,linear,300,0.9979223012924194,1.2474101781845093,0.33769509196281433,0.0004325471818447113,0.7829893827438354,0.012368761003017426,1.243510127067566,2.642918348312378
113,113001,unbalanced_sinkhorn,64,0.4,0.2,False,True,True,linear,300,0.9974797368049622,1.4372659921646118,0.342683345079422,0.00041129812598228455,0.7682007551193237,0.012788211926817894,1.2307322025299072,2.6787045001983643
114,114000,unbalanced_sinkhorn,64,0.4,1.0,False,True,True,linear,300,0.9962364435195923,1.1940748691558838,0.158380925655365,0.0014742203056812286,0.8767268061637878,0.01748170144855976,1.0459846258163452,2.1418800354003906
114,114001,unbalanced_sinkhorn,64,0.4,1.0,False,True,True,linear,300,0.9963560104370117,1.1050912141799927,0.14807942509651184,0.001273173838853836,0.9224436283111572,0.018562596291303635,1.0442898273468018,2.1265668869018555
115,115000,unbalanced_sinkhorn,64,0.4,5.0,False,True,True,linear,300,0.9949655532836914,1.0665922164916992,0.022632304579019547,0.005396846681833267,1.000146508216858,0.022126583382487297,1.0209439992904663,1.4144757986068726
115,115001,unbalanced_sinkhorn,64,0.4,5.0,False,True,True,linear,300,0.9969920516014099,1.038950800895691,0.022851994261145592,0.003669731318950653,1.0047860145568848,0.017294079065322876,1.0219578742980957,1.4152015447616577
116,116000,unbalanced_sinkhorn,64,0.8,0.05,False,True,True,linear,300,0.9980177879333496,1.8233274221420288,0.4564262330532074,0.0005696304142475128,0.8462861180305481,0.011195879429578781,1.4516395330429077,2.9635567665100098
116,116001,unbalanced_sinkhorn,64,0.8,0.05,False,True,True,linear,300,0.997867226600647,1.7807263135910034,0.44671544432640076,0.0009086392819881439,0.9068750739097595,0.013559138402342796,1.5180554389953613,2.8904531002044678
117,117000,unbalanced_sinkhorn,64,0.8,0.2,False,True,True,linear,300,0.995353102684021,1.62486732006073,0.3489135801792145,0.0007976405322551727,0.9029467105865479,0.017562486231327057,1.334223747253418,2.652914047241211
117,117001,unbalanced_sinkhorn,64,0.8,0.2,False,True,True,linear,300,0.9968076944351196,1.9137895107269287,0.3807932734489441,0.0012155324220657349,0.8792750239372253,0.01887577399611473,1.3623099327087402,2.747976779937744
118,118000,unbalanced_sinkhorn,64,0.8,1.0,False,True,True,linear,300,0.9938763976097107,1.7977142333984375,0.24560482800006866,0.002843651920557022,0.7752673029899597,0.02707754261791706,1.104110836982727,2.4196579456329346
118,118001,unbalanced_sinkhorn,64,0.8,1.0,False,True,True,linear,300,0.994247555732727,1.8172394037246704,0.23632103204727173,0.0016258396208286285,0.8225171566009521,0.028677923604846,1.1164379119873047,2.373703718185425
119,119000,unbalanced_sinkhorn,64,0.8,5.0,False,True,True,linear,300,0.9924522638320923,1.4178478717803955,0.0594378225505352,0.005122825503349304,1.030157208442688,0.03301769122481346,1.0303137302398682,1.6809638738632202
119,119001,unbalanced_sinkhorn,64,0.8,5.0,False,True,True,linear,300,0.9876176118850708,1.4003431797027588,0.05938733369112015,0.0032401569187641144,1.0262094736099243,0.04463706910610199,1.0291194915771484,1.672122836112976
