run,optimizer,target,freq,depth,rank,fix_wb,layer,top_k,target_alpha,alpha_hat,alpha_error,r2,top_singular,tail_ratio,test_mse,final_train_mse
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.5.weight,10,0.5,0.2176065782578219,0.2823934217421781,0.8551400326118701,1.245721459388733,0.5716466397803842,0.0010352411773055792,0.0021978807635605335
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.6.weight,10,0.5,0.1037177900467453,0.3962822099532547,0.8758125577336212,4.7373199462890625,0.7750711634160025,0.0010352411773055792,0.0021978807635605335
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.7.weight,10,0.5,0.2450459614086854,0.2549540385913146,0.8255391414055797,1.2422689199447632,0.5555280840713135,0.0010352411773055792,0.0021978807635605335
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.8.weight,10,0.5,0.10739518114988442,0.39260481885011556,0.8691386325021329,4.707133769989014,0.7756579370564852,0.0010352411773055792,0.0021978807635605335
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.9.weight,10,0.5,0.22791787094000765,0.27208212905999235,0.8740181908979223,1.2840861082077026,0.5942402286729261,0.0010352411773055792,0.0021978807635605335
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.10.weight,10,0.5,0.10699100422978798,0.39300899577021203,0.9047580777964733,4.695680141448975,0.77430748038456,0.0010352411773055792,0.0021978807635605335
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.11.weight,10,0.5,0.2497049981207433,0.2502950018792567,0.9062497486999851,1.2430373430252075,0.5872825059240896,0.0010352411773055792,0.0021978807635605335
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.12.weight,10,0.5,0.09740618797576063,0.4025938120242394,0.9240472104215821,4.685251712799072,0.7974240472799939,0.0010352411773055792,0.0021978807635605335
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.13.weight,1,0.5,nan,nan,nan,1.4509191513061523,nan,0.0010352411773055792,0.0021978807635605335
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.1.weight,10,0.5,0.36703488114651894,0.13296511885348106,0.8504690808603277,2.59639048576355,0.3918642346117898,0.005042695440351963,0.0030276186298578978
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.3.weight,10,0.5,0.3009956260665033,0.19900437393349668,0.8857626101151237,1.5567227602005005,0.48575991690436254,0.005042695440351963,0.0030276186298578978
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.5.weight,10,0.5,0.27209788007177677,0.22790211992822323,0.9239277615047023,1.320528268814087,0.5522557922915233,0.005042695440351963,0.0030276186298578978
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.7.weight,10,0.5,0.24458994103032247,0.2554100589696775,0.8594688477450583,1.2614434957504272,0.5457733617906879,0.005042695440351963,0.0030276186298578978
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.9.weight,10,0.5,0.2911654509521363,0.2088345490478637,0.9357015348751345,1.609067440032959,0.5057588860907598,0.005042695440351963,0.0030276186298578978
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.11.weight,10,0.5,0.31118043036834186,0.18881956963165814,0.8567994734022542,1.7857223749160767,0.45550495753401204,0.005042695440351963,0.0030276186298578978
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.13.weight,1,0.5,nan,nan,nan,1.412899374961853,nan,0.005042695440351963,0.0030276186298578978
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.0.weight,1,0.5,nan,nan,nan,13.587661743164062,nan,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.1.weight,10,0.5,0.4193935448978304,0.08060645510216963,0.8600248140871224,2.8545470237731934,0.3078523863764555,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.2.weight,10,0.5,0.08691486683456272,0.41308513316543727,0.874674506511787,4.751235485076904,0.8212809373042179,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.3.weight,10,0.5,0.26408867726768237,0.23591132273231763,0.9299659912917186,1.554872751235962,0.5292959528849062,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.4.weight,10,0.5,0.09763467212336414,0.40236532787663587,0.8270214923704261,4.657210826873779,0.7909507735273817,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.5.weight,10,0.5,0.265716383381744,0.23428361661825597,0.9725088974791977,1.3526924848556519,0.5112042108684288,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.6.weight,10,0.5,0.09605298559683757,0.40394701440316244,0.8287165493824185,4.608250141143799,0.7811118063457457,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.7.weight,10,0.5,0.30889665946171896,0.19110334053828104,0.9285658173328353,1.2665742635726929,0.5165214952378532,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.8.weight,10,0.5,0.09761542247657308,0.40238457752342693,0.8807073239147453,4.649540424346924,0.7763982888364436,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.9.weight,10,0.5,0.25917783359334573,0.24082216640665427,0.8531080429497401,1.4101862907409668,0.5492194091039683,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.10.weight,10,0.5,0.09567031978199102,0.40432968021800897,0.8821062894630436,4.692366600036621,0.7822374963491435,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.11.weight,10,0.5,0.2266839832644309,0.2733160167355691,0.8697578007713997,1.2208189964294434,0.5688244240874039,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.12.weight,10,0.5,0.09444039148829331,0.4055596085117067,0.9392859001409982,4.651529788970947,0.7990463830468202,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.13.weight,1,0.5,nan,nan,nan,1.032365322113037,nan,0.003178449347615242,0.001952255261130631
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.1.weight,10,0.5,0.45438391692884295,0.045616083071157054,0.6293311248382123,7.47299861907959,0.24915601147366748,0.003031509229913354,0.001244514947757125
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.3.weight,10,0.5,0.32412115183599394,0.17587884816400606,0.814573030191992,3.1246092319488525,0.4693480118857965,0.003031509229913354,0.001244514947757125
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.5.weight,10,0.5,0.36978550212711436,0.13021449787288564,0.9089932266891558,2.3827319145202637,0.42565296317676665,0.003031509229913354,0.001244514947757125
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.7.weight,10,0.5,0.31075785416311125,0.18924214583688875,0.8202054040661954,1.9652305841445923,0.47058281164892063,0.003031509229913354,0.001244514947757125
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.9.weight,10,0.5,0.28252522233826793,0.21747477766173207,0.8755739972537833,1.7908042669296265,0.5145882586315982,0.003031509229913354,0.001244514947757125
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.11.weight,10,0.5,0.30528094994288235,0.19471905005711765,0.9253278863157013,1.6827143430709839,0.5181980529241416,0.003031509229913354,0.001244514947757125
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.13.weight,1,0.5,nan,nan,nan,1.2778840065002441,nan,0.003031509229913354,0.001244514947757125
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.0.weight,1,0.5,nan,nan,nan,13.47536563873291,nan,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.1.weight,10,0.5,0.4714306852080612,0.028569314791938805,0.6721806104118156,7.876841068267822,0.2558839000073106,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.2.weight,10,0.5,0.16217920686088474,0.3378207931391153,0.814363499419243,5.538439750671387,0.6663275778198444,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.3.weight,10,0.5,0.25123829990053276,0.24876170009946724,0.7407225516585938,2.5616614818573,0.4997338610381312,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.4.weight,10,0.5,0.11096688609942883,0.38903311390057116,0.7868993645627183,4.522993087768555,0.7572399657408806,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.5.weight,10,0.5,0.2995277250425004,0.20047227495749959,0.7545872577084116,2.1073474884033203,0.4285990460754426,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.6.weight,10,0.5,0.1516686851309456,0.3483313148690544,0.8248483159909716,4.6323113441467285,0.6830681997033728,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.7.weight,10,0.5,0.24525639692497517,0.25474360307502486,0.8988056828060934,1.706390619277954,0.5508038777041341,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.8.weight,10,0.5,0.1400059204148537,0.3599940795851463,0.8765317549336226,4.306192398071289,0.6918669455657619,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.9.weight,10,0.5,0.19443740111750504,0.30556259888249493,0.8309078203181057,1.2628387212753296,0.6522112371411952,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.10.weight,10,0.5,0.2167954227724744,0.28320457722752557,0.8024424685817517,4.301883220672607,0.5821883628843445,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.11.weight,10,0.5,0.21380142444353864,0.28619857555646133,0.819762262381226,1.073146939277649,0.6167726165871983,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.12.weight,10,0.5,0.18384461158515308,0.3161553884148469,0.8091647409099382,4.455488204956055,0.5778956308735286,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.13.weight,1,0.5,nan,nan,nan,0.8642333745956421,nan,0.002399546094238758,0.001699487678706646
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.1.weight,10,0.5,0.4168970360324927,0.08310296396750733,0.790312276423601,8.045960426330566,0.29294207603091416,0.002975583542138338,0.0031591884326189756
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.3.weight,10,0.5,0.34735238622777853,0.15264761377222147,0.8257475942562981,3.094663381576538,0.44023983434756253,0.002975583542138338,0.0031591884326189756
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.5.weight,10,0.5,0.3535402729405785,0.1464597270594215,0.9102502062703927,2.387500762939453,0.4149613627210985,0.002975583542138338,0.0031591884326189756
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.7.weight,10,0.5,0.30353295562271343,0.19646704437728657,0.9242638880561929,1.6857646703720093,0.507142382845195,0.002975583542138338,0.0031591884326189756
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.9.weight,10,0.5,0.25832296327843185,0.24167703672156815,0.9599156892253837,1.5558408498764038,0.5383606233809024,0.002975583542138338,0.0031591884326189756
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.11.weight,10,0.5,0.31328295522313576,0.18671704477686424,0.9248973401538678,1.6011319160461426,0.4659063090689644,0.002975583542138338,0.0031591884326189756
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.13.weight,1,0.5,nan,nan,nan,1.236739158630371,nan,0.002975583542138338,0.0031591884326189756
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.0.weight,1,0.5,nan,nan,nan,13.759675979614258,nan,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.1.weight,10,0.5,0.4974855385199306,0.0025144614800693965,0.7630174973073235,8.839643478393555,0.2012834961945122,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.2.weight,10,0.5,0.1668848391684107,0.3331151608315893,0.7671186787312683,5.790487289428711,0.6133988035769753,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.3.weight,10,0.5,0.261774220049985,0.23822577995001498,0.8610414961621091,2.6169915199279785,0.542205235969356,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.4.weight,10,0.5,0.10806398994505942,0.3919360100549406,0.8404564324849141,4.50957727432251,0.7704466268220121,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.5.weight,10,0.5,0.2914441375351191,0.2085558624648809,0.9336157802384317,1.9247145652770996,0.5060915690365492,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.6.weight,10,0.5,0.1735452888584333,0.3264547111415667,0.9083720323661806,4.560998439788818,0.6747324415710755,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.7.weight,10,0.5,0.23142180674158108,0.2685781932584189,0.9057467301987873,1.498579978942871,0.5633683477842076,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.8.weight,10,0.5,0.18618365224081787,0.3138163477591821,0.6971576661132565,4.1109089851379395,0.6094740164390926,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.9.weight,10,0.5,0.22974594035422563,0.27025405964577437,0.8435255428294408,1.2057623863220215,0.5972318616878962,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.10.weight,10,0.5,0.18073553367615472,0.3192644663238453,0.8690879675314744,4.234167098999023,0.6291304923637757,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.11.weight,10,0.5,0.24595080288057955,0.2540491971194204,0.8877197468556769,1.1302577257156372,0.5529794524769112,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.12.weight,10,0.5,0.13145530770887132,0.3685446922911287,0.7101360900321916,4.047500133514404,0.6651769162990422,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.13.weight,1,0.5,nan,nan,nan,1.098496437072754,nan,0.003504960797727108,0.0038265471812337637
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.1.weight,10,0.75,0.34640766584194327,0.40359233415805673,0.7563674078005146,2.004375457763672,0.4151476871542458,0.0025881859473884106,0.004814484156668186
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.3.weight,10,0.75,0.2733865737710303,0.4766134262289697,0.7743115794030881,1.3086392879486084,0.517246386343072,0.0025881859473884106,0.004814484156668186
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.5.weight,10,0.75,0.39474167984264047,0.35525832015735953,0.9649810191399193,1.60427725315094,0.41546427151870496,0.0025881859473884106,0.004814484156668186
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.7.weight,10,0.75,0.3518462890083401,0.3981537109916599,0.8925761164915557,1.4325246810913086,0.48017452605000327,0.0025881859473884106,0.004814484156668186
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.9.weight,10,0.75,0.3146417287963764,0.4353582712036236,0.9392920730829245,1.477964162826538,0.4685282667562131,0.0025881859473884106,0.004814484156668186
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.11.weight,10,0.75,0.3674332491202596,0.3825667508797404,0.9490267152408722,1.6328812837600708,0.44189278107869345,0.0025881859473884106,0.004814484156668186
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,chirp1d,16,6,10,True,fcs.13.weight,1,0.75,nan,nan,nan,2.2002217769622803,nan,0.0025881859473884106,0.004814484156668186
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.514235496520996,nan,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.1.weight,10,0.75,0.3256252774360896,0.4243747225639104,0.7317660428779713,1.9903994798660278,0.40151348043342455,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.2.weight,10,0.75,0.08144402391520401,0.668555976084796,0.8009872649305851,4.7480010986328125,0.8114945045231527,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.3.weight,10,0.75,0.25910838973385253,0.49089161026614747,0.9393716297825901,1.4302449226379395,0.5371878043271641,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.4.weight,10,0.75,0.10370299147830908,0.6462970085216909,0.845761440609482,4.675416469573975,0.7703956702349659,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.5.weight,10,0.75,0.2502201325891475,0.4997798674108525,0.9559971196847089,1.2294204235076904,0.5696545838764329,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.6.weight,10,0.75,0.10824918092959579,0.6417508190704042,0.8958667434144488,4.835326671600342,0.7619310945359141,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.7.weight,10,0.75,0.2566416054693671,0.4933583945306329,0.9250630260403742,1.2785992622375488,0.5632711640892926,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.8.weight,10,0.75,0.09372960309143429,0.6562703969085657,0.9416929598596884,4.787394046783447,0.7933237933908595,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.9.weight,10,0.75,0.21241646849754697,0.5375835315024531,0.8903827499150778,1.1786088943481445,0.5874302409408372,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.10.weight,10,0.75,0.09432530487282652,0.6556746951271735,0.8892600446543102,4.655040740966797,0.7958607823869809,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.11.weight,10,0.75,0.2820578287912602,0.4679421712087398,0.9415966970183066,1.2872828245162964,0.507595213821215,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.12.weight,10,0.75,0.0888061967807641,0.6611938032192359,0.9086624016919259,4.687216281890869,0.8045675880649018,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,16,6,10,False,fcs.13.weight,1,0.75,nan,nan,nan,1.6722711324691772,nan,0.0020761180203408003,0.004850922152400017
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.1.weight,10,0.75,0.38119804340700647,0.36880195659299353,0.8735061635562892,2.0963873863220215,0.3907196112855735,0.003441040636971593,0.004635483026504517
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.3.weight,10,0.75,0.3702657924421299,0.3797342075578701,0.8832727050435774,1.6106538772583008,0.4035615710998724,0.003441040636971593,0.004635483026504517
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.5.weight,10,0.75,0.364609614809879,0.385390385190121,0.8751975439963002,1.3134719133377075,0.4643916915289623,0.003441040636971593,0.004635483026504517
