name,factor,N,bs,L,final_test_error,final_train_error,min_loss,epochs_run,worked,failed
f2_N256_bs2_L4,2,256,2,4,1.0156198740005493,1.0220690251044289,1.0131245410375413,351,False,True
f4_N256_bs4_L1,4,256,4,1,1.0179102420806885,1.0183592255343683,1.018280053860508,569,False,True
f2_N64_bs1_L2,2,64,1,2,1.0450925827026367,1.0954007211003045,1.063618746249631,400,False,True
f2_N256_bs1_L3,2,256,1,3,1.0574758052825928,1.0648083269954185,1.053671149257454,371,False,True
f2_N64_bs1_L3,2,64,1,3,1.0581334829330444,1.1112411467220227,1.0572317388796364,304,False,True
f2_N64_bs1_L4,2,64,1,4,1.0587050914764404,1.1118767261577887,1.0654872317759276,313,False,True
f2_N32_bs1_L3,2,32,1,3,1.0629419088363647,1.178142931603361,1.138459300105751,290,False,True
f2_N32_bs1_L4,2,32,1,4,1.0636146068572998,1.1789926278288476,1.0467238833371084,286,False,True
f2_N32_bs1_L1,2,32,1,1,1.0645313262939453,1.179578380062594,1.1477321615616347,291,False,True
f2_N32_bs1_L2,2,32,1,2,1.0646895170211792,1.1801258176274132,1.1235934145515785,295,False,True
f2_N128_bs1_L3,2,128,1,3,1.065988540649414,1.0890399213764326,1.069218914755055,303,False,True
f2_N128_bs1_L4,2,128,1,4,1.0667840242385864,1.0898607686782213,1.0393076308688087,301,False,True
f2_N256_bs1_L4,2,256,1,4,1.068679690361023,1.0762771105070215,1.0531788342431891,313,False,True
f2_N512_bs1_L4,2,512,1,4,1.0699224472045898,1.069759702122653,1.0571753769548458,345,False,True
f5_N320_bs8_L3,5,320,8,3,1.0895317792892456,1.0908014673739672,1.0900834131985904,568,False,True
f4_N256_bs8_L1,4,256,8,1,1.1148433685302734,1.1179846869781613,1.1179257659241557,603,False,True
f4_N128_bs8_L2,4,128,8,2,1.1704678535461426,1.1866433694958687,1.1866423832252622,656,False,True
f3_N48_bs8_L1,3,48,8,1,1.1902430057525635,1.2414881189664204,1.2414796849091847,1041,False,True
f4_N256_bs2_L1,4,256,2,1,1.200461506843567,1.2025934596531442,1.2010442082973896,603,False,True
f4_N256_bs16_L1,4,256,16,1,1.2281386852264404,1.2334420830011368,1.233430564403534,553,False,True
f4_N128_bs16_L2,4,128,16,2,1.2309696674346924,1.2470237836241722,1.2469484433531761,851,False,True
f5_N320_bs4_L2,5,320,4,2,1.2384134531021118,1.2480930003337563,1.2476964824832977,805,False,True
f3_N48_bs8_L2,3,48,8,2,1.2732734680175781,1.32357519865036,1.323562393585841,922,False,True
f4_N512_bs1_L1,4,512,1,1,1.2788845300674438,1.2788549727022867,1.2725793208110954,455,False,True
f3_N48_bs16_L1,3,48,16,1,1.2953096628189087,1.3495117624600728,1.3495117624600728,1544,False,True
f4_N128_bs8_L1,4,128,8,1,1.3094031810760498,1.333515397273004,1.3334869556128979,646,False,True
f5_N640_bs2_L2,5,640,2,2,1.3099497556686401,1.299564938248659,1.2684608788265905,424,False,True
f4_N128_bs16_L1,4,128,16,1,1.3194832801818848,1.3423722088336945,1.3423549979925156,740,False,True
f3_N48_bs16_L2,3,48,16,2,1.3204433917999268,1.3728235960006714,1.3728235960006714,1603,False,True
f4_N256_bs1_L1,4,256,1,1,1.3576825857162476,1.361793482259614,1.361750836847392,659,False,True
f3_N96_bs4_L1,3,96,4,1,1.3692573308944702,1.421668026285867,1.4208238362334669,482,False,True
f4_N128_bs4_L1,4,128,4,1,1.376788854598999,1.4064940342213959,1.4046183057362214,614,False,True
f3_N48_bs4_L1,3,48,4,1,1.3781055212020874,1.4814237120250862,1.4814095844825108,598,False,True
f5_N640_bs1_L2,5,640,1,2,1.3960469961166382,1.3844649494135868,1.3492242731999056,435,False,True
f3_N96_bs4_L2,3,96,4,2,1.4413281679153442,1.4967514872550964,1.4958056934798758,495,False,True
f4_N256_bs1_L2,4,256,1,2,1.4436382055282593,1.4530546144888286,1.4530150122460301,633,False,True
f5_N320_bs16_L3,5,320,16,3,1.4493284225463867,1.4544255882501602,1.4544004172086715,716,False,True
f3_N192_bs1_L2,3,192,1,2,1.4508880376815796,1.4705774448654931,1.4705162070016702,561,False,True
f3_N48_bs4_L2,3,48,4,2,1.4554470777511597,1.5750544282297294,1.573860013236602,430,False,True
f5_N640_bs2_L1,5,640,2,1,1.4683446884155273,1.467504626819482,1.4620147631447253,529,False,True
f3_N96_bs1_L1,3,96,1,1,1.4778081178665161,1.5348006984185456,1.5195453193579265,422,False,True
f3_N96_bs2_L1,3,96,2,1,1.4904258251190186,1.552096735724869,1.5492848950234475,415,False,True
f3_N96_bs4_L3,3,96,4,3,1.4979333877563477,1.5606402022143204,1.560341406147927,453,False,True
f3_N48_bs4_L3,3,48,4,3,1.5095852613449097,1.6465718920032184,1.6407543818155925,348,False,True
f3_N96_bs8_L3,3,96,8,3,1.511451244354248,1.5737780953447025,1.5734039296706517,375,False,True
f3_N384_bs4_L4,3,384,4,4,1.513208031654358,1.5178696646568521,1.5177961377582203,415,False,True
f3_N96_bs16_L3,3,96,16,3,1.5141875743865967,1.5760684808095295,1.5743158062299092,332,False,True
f3_N48_bs8_L3,3,48,8,3,1.5145713090896606,1.6517579356829326,1.6460368931293488,343,False,True
f3_N96_bs8_L4,3,96,8,4,1.5148026943206787,1.5778308759133022,1.57534392674764,342,False,True
f3_N192_bs16_L4,3,192,16,4,1.514804720878601,1.538788378238678,1.535964364806811,352,False,True
f3_N384_bs16_L4,3,384,16,4,1.5148123502731323,1.5193776761492093,1.5094929337501526,396,False,True
f3_N192_bs16_L5,3,192,16,5,1.514967918395996,1.5389570544163387,1.5386716624101002,333,False,True
f3_N96_bs16_L6,3,96,16,6,1.5149707794189453,1.5779288709163666,1.5757869680722554,397,False,True
f3_N96_bs4_L4,3,96,4,4,1.514976143836975,1.5783238007376592,1.567360984471937,368,False,True
f3_N96_bs8_L5,3,96,8,5,1.5149844884872437,1.5775804022947948,1.56284698843956,325,False,True
f3_N96_bs8_L6,3,96,8,6,1.5150120258331299,1.5781856353084247,1.571832279364268,330,False,True
f3_N96_bs16_L5,3,96,16,5,1.5150513648986816,1.5774047474066417,1.5738382538159688,337,False,True
f3_N96_bs16_L4,3,96,16,4,1.5150572061538696,1.5771392782529194,1.5738760828971863,330,False,True
f3_N384_bs16_L6,3,384,16,6,1.5150715112686157,1.5196216218173504,1.5178895940383275,348,False,True
f3_N192_bs16_L6,3,192,16,6,1.5150742530822754,1.5392239913344383,1.5389517496029537,390,False,True
f3_N48_bs4_L6,3,48,4,6,1.5151163339614868,1.6543009877204895,1.644787775973479,389,False,True
f3_N96_bs4_L6,3,96,4,6,1.51515531539917,1.578679573101302,1.5751419197767973,308,False,True
f3_N384_bs16_L5,3,384,16,5,1.515217900276184,1.5197881783048313,1.517680241415898,506,False,True
f3_N768_bs16_L5,3,768,16,5,1.5152417421340942,1.509965577473243,1.5091263316571712,355,False,True
f3_N768_bs16_L6,3,768,16,6,1.5152441263198853,1.5099660431345303,1.5093815730263789,326,False,True
f3_N384_bs8_L4,3,384,8,4,1.5152795314788818,1.5199062414467335,1.5121381518741448,430,False,True
f3_N192_bs8_L5,3,192,8,5,1.5153090953826904,1.5396164059638977,1.5365811791270971,390,False,True
f3_N192_bs8_L4,3,192,8,4,1.5153626203536987,1.5397752150893211,1.5360069088637829,391,False,True
f3_N96_bs4_L5,3,96,4,5,1.5154021978378296,1.5792840830981731,1.5604984040061634,339,False,True
f3_N192_bs8_L6,3,192,8,6,1.5155390501022339,1.5399504105250041,1.5393275419871013,406,False,True
f3_N384_bs8_L5,3,384,8,5,1.5157554149627686,1.5203688231607277,1.5177527622630198,334,False,True
f3_N48_bs4_L4,3,48,4,4,1.5157963037490845,1.6529392798741658,1.6489621847867966,395,False,True
f3_N192_bs4_L4,3,192,4,4,1.5158101320266724,1.5403572081898649,1.5374978439261515,342,False,True
f3_N48_bs8_L6,3,48,8,6,1.5158753395080566,1.6530396242936451,1.6513859728972118,392,False,True
f3_N384_bs8_L6,3,384,8,6,1.5160146951675415,1.5206454104433458,1.5199467334896326,347,False,True
f3_N48_bs4_L5,3,48,4,5,1.5160539150238037,1.65289589514335,1.6484760226060946,336,False,True
f3_N192_bs4_L5,3,192,4,5,1.5160603523254395,1.5406511210215588,1.538922789817055,343,False,True
f3_N768_bs8_L5,3,768,8,5,1.5160820484161377,1.5107340045894186,1.5089602712541819,319,False,True
f3_N768_bs8_L6,3,768,8,6,1.5161956548690796,1.510845238963763,1.5079774639258783,336,False,True
f3_N48_bs8_L5,3,48,8,5,1.5163359642028809,1.6527249217033386,1.647903064886729,332,False,True
f3_N192_bs4_L6,3,192,4,6,1.5168551206588745,1.5416442391773064,1.5392983046670754,399,False,True
f3_N48_bs16_L6,3,48,16,6,1.5169031620025635,1.6525026957194011,1.6524994770685832,410,False,True
f3_N48_bs8_L4,3,48,8,4,1.5169817209243774,1.6522878607114155,1.646693006157875,339,False,True
f3_N48_bs16_L3,3,48,16,3,1.5171177387237549,1.6516378323237102,1.6516334613164265,318,False,True
f3_N48_bs16_L5,3,48,16,5,1.517146110534668,1.6524419784545898,1.6523771286010742,337,False,True
f3_N48_bs16_L4,3,48,16,4,1.5171875953674316,1.6523141463597615,1.6523104508717854,349,False,True
f3_N384_bs4_L6,3,384,4,6,1.517737865447998,1.522446020579082,1.5206017157373328,409,False,True
f3_N768_bs4_L5,3,768,4,5,1.5183628797531128,1.5129139133787248,1.5099586579793443,396,False,True
f3_N384_bs4_L5,3,384,4,5,1.5185775756835938,1.523309877763192,1.5181392823966842,367,False,True
f3_N768_bs4_L6,3,768,4,6,1.5186247825622559,1.5131589937009267,1.510553480834157,363,False,True
f3_N96_bs2_L2,3,96,2,2,1.538732647895813,1.6063490238351126,1.5901214097360328,380,False,True
f3_N48_bs2_L1,3,48,2,1,1.5445199012756348,1.7017183414039512,1.6764527537549536,396,False,True
f5_N640_bs2_L3,5,640,2,3,1.554370641708374,1.5520570370830682,1.5283381428285794,625,False,True
f3_N48_bs2_L3,3,48,2,3,1.5586875677108765,1.7228981296454247,1.6904955904077117,392,False,True
f3_N48_bs2_L2,3,48,2,2,1.5621453523635864,1.7260222277836874,1.6542726976331323,417,False,True
f3_N48_bs2_L6,3,48,2,6,1.5650562047958374,1.7309265785928194,1.6857826199072103,356,False,True
f3_N48_bs2_L5,3,48,2,5,1.5657352209091187,1.7317820061774303,1.667450611217646,441,False,True
f3_N48_bs2_L4,3,48,2,4,1.5690302848815918,1.7358858703713242,1.678583127320356,378,False,True
f3_N96_bs2_L6,3,96,2,6,1.569092869758606,1.6436716601019725,1.5987051125460614,469,False,True
f3_N96_bs2_L5,3,96,2,5,1.5693215131759644,1.6438978062942624,1.6026380892920618,334,False,True
f3_N96_bs2_L3,3,96,2,3,1.5695092678070068,1.6441327719173084,1.5926217540788155,352,False,True
f3_N192_bs2_L3,3,192,2,3,1.573109745979309,1.6016022186765138,1.558520206657704,374,False,True
f3_N96_bs2_L4,3,96,2,4,1.5763493776321411,1.6516892479946061,1.5809206873527728,490,False,True
f3_N192_bs2_L5,3,192,2,5,1.5780878067016602,1.606892419901366,1.5621199898499374,350,False,True
f3_N192_bs2_L6,3,192,2,6,1.5782581567764282,1.6070552847037713,1.5735625845748775,437,False,True
f3_N384_bs2_L6,3,384,2,6,1.579802393913269,1.5852440295057022,1.554034676720524,302,False,True
f3_N192_bs2_L4,3,192,2,4,1.5803502798080444,1.6092433543672087,1.5672964327774632,386,False,True
f3_N384_bs2_L5,3,384,2,5,1.5818085670471191,1.5872921276407699,1.5470977952718385,386,False,True
f3_N384_bs2_L4,3,384,2,4,1.58198881149292,1.5874440429615788,1.5387786977092521,343,False,True
f3_N768_bs2_L6,3,768,2,6,1.5826650857925415,1.5763508193037221,1.5557773126920438,370,False,True
f3_N768_bs2_L4,3,768,2,4,1.5835051536560059,1.5771924649789828,1.5373250852747635,381,False,True
f3_N768_bs2_L5,3,768,2,5,1.583802342414856,1.577505287240001,1.5555325936802546,412,False,True
f3_N48_bs1_L1,3,48,1,1,1.5852323770523071,1.7518792500535103,1.7202223824409053,321,False,True
f3_N48_bs1_L2,3,48,1,2,1.5937654972076416,1.7634038628263322,1.6912415780519343,342,False,True
f3_N96_bs1_L2,3,96,1,2,1.5978907346725464,1.6734531363801277,1.63747849591104,398,False,True
f3_N48_bs1_L4,3,48,1,4,1.5993152856826782,1.772715801979454,1.7063662550450924,321,False,True
f3_N48_bs1_L3,3,48,1,3,1.599329948425293,1.7727151251456235,1.725164374570492,312,False,True
f3_N48_bs1_L6,3,48,1,6,1.5993521213531494,1.7727512106454621,1.645439675949736,311,False,True
f3_N48_bs1_L5,3,48,1,5,1.5995151996612549,1.7729403652386584,1.6915793546736495,340,False,True
f3_N96_bs1_L3,3,96,1,3,1.6181912422180176,1.6972239390767452,1.6588907996097646,307,False,True
f3_N96_bs1_L6,3,96,1,6,1.61833918094635,1.6974123301030584,1.6433943828499953,327,False,True
f3_N96_bs1_L4,3,96,1,4,1.6183738708496094,1.6974559853336662,1.6154339152057748,319,False,True
f3_N96_bs1_L5,3,96,1,5,1.6184390783309937,1.6975029020598715,1.6100398693506577,310,False,True
f3_N384_bs1_L3,3,384,1,3,1.6184452772140503,1.6241231768810465,1.599464513080135,321,False,True
f3_N192_bs1_L3,3,192,1,3,1.6193267107009888,1.649471971248668,1.6245730864600414,321,False,True
f3_N192_bs1_L4,3,192,1,4,1.6199687719345093,1.6501777314681003,1.5820832176076465,303,False,True
f3_N192_bs1_L5,3,192,1,5,1.6199806928634644,1.650233392080774,1.6129596083485478,321,False,True
f3_N192_bs1_L6,3,192,1,6,1.620139479637146,1.6503357595783446,1.6124887758522088,319,False,True
f3_N384_bs1_L6,3,384,1,6,1.6210927963256836,1.626803192838132,1.6017330484954755,299,False,True
f3_N384_bs1_L5,3,384,1,5,1.6212849617004395,1.6270254125166799,1.6042373727957455,308,False,True
f3_N384_bs1_L4,3,384,1,4,1.6213732957839966,1.6270688491264895,1.5913992599327262,324,False,True
f3_N768_bs1_L6,3,768,1,6,1.6224536895751953,1.6159234645439302,1.5897702853137758,320,False,True
f3_N768_bs1_L4,3,768,1,4,1.6224651336669922,1.6159268065914436,1.5927696087464416,317,False,True
f3_N768_bs1_L5,3,768,1,5,1.622473955154419,1.6159000611775458,1.5981739835349122,310,False,True
f5_N320_bs8_L1,5,320,8,1,1.7017779350280762,1.7117363385856152,1.7108157627284526,469,False,True
f5_N320_bs4_L1,5,320,4,1,1.7148064374923706,1.7247323532123118,1.723600322380662,593,False,True
f5_N320_bs16_L1,5,320,16,1,1.7192420959472656,1.727709671854973,1.7276791423559188,582,False,True
f5_N160_bs16_L2,5,160,16,2,1.732020616531372,1.7618777453899384,1.7618608951568604,801,False,True
f5_N640_bs1_L1,5,640,1,1,1.733189582824707,1.7317085607170455,1.7271356030358624,483,False,True
f5_N160_bs8_L2,5,160,8,2,1.7375388145446777,1.7765389941632748,1.7764924705028533,617,False,True
f4_N64_bs16_L1,4,64,16,1,1.7721986770629883,1.8687137365341187,1.8687078356742859,979,False,True
f5_N320_bs2_L1,5,320,2,1,1.8394595384597778,1.847674825816648,1.847112477925839,580,False,True
f5_N160_bs8_L1,5,160,8,1,1.8457907438278198,1.890137532353401,1.8899230256676673,599,False,True
f4_N64_bs8_L1,4,64,8,1,1.8622899055480957,2.0051113963127136,2.005097784101963,735,False,True
f5_N160_bs16_L1,5,160,16,1,1.8664124011993408,1.909160578250885,1.9091583490371704,636,False,True
f4_N64_bs16_L2,4,64,16,2,1.8799234628677368,1.9993779808282852,1.9993752837181091,1466,False,True
f4_N64_bs4_L1,4,64,4,1,1.9841059446334839,2.1708118519745767,2.1677570519968867,375,False,True
f4_N64_bs8_L2,4,64,8,2,1.9901541471481323,2.1652788892388344,2.165275439620018,570,False,True
f4_N128_bs8_L3,4,128,8,3,2.0008764266967773,2.0800387002527714,2.08003175444901,758,False,True
f4_N128_bs4_L2,4,128,4,2,2.013170003890991,2.095747776562348,2.086130577372387,383,False,True
f4_N64_bs4_L2,4,64,4,2,2.021016836166382,2.2167886276729405,2.206212241668254,317,False,True
f4_N128_bs16_L3,4,128,16,3,2.0254132747650146,2.1060322523117065,2.1007018983364105,379,False,True
f4_N512_bs16_L4,4,512,16,4,2.025637149810791,2.0249766698107123,2.024840734899044,360,False,True
f4_N64_bs8_L3,4,64,8,3,2.0268661975860596,2.2134676799178123,2.2047908157110214,327,False,True
f4_N128_bs16_L4,4,128,16,4,2.0278403759002686,2.108989045023918,2.105903774499893,429,False,True
f4_N128_bs16_L5,4,128,16,5,2.0279364585876465,2.1089597046375275,2.1083904430270195,404,False,True
f4_N128_bs16_L7,4,128,16,7,2.0279479026794434,2.1087925136089325,2.1063341796398163,424,False,True
f4_N128_bs16_L6,4,128,16,6,2.0279533863067627,2.108765698969364,2.1084498465061188,357,False,True
f4_N128_bs16_L8,4,128,16,8,2.027963876724243,2.1087246611714363,2.1064051389694214,412,False,True
f4_N256_bs16_L6,4,256,16,6,2.0280895233154297,2.054845977574587,2.0530344024300575,367,False,True
f4_N256_bs16_L8,4,256,16,8,2.02813458442688,2.054916422814131,2.0541450902819633,351,False,True
f4_N256_bs16_L4,4,256,16,4,2.028151035308838,2.0550102554261684,2.0514126643538475,345,False,True
f4_N64_bs8_L8,4,64,8,8,2.0281901359558105,2.216335766017437,2.2146389558911324,348,False,True
f4_N256_bs16_L7,4,256,16,7,2.0281920433044434,2.0550027675926685,2.053207755088806,387,False,True
f4_N64_bs8_L5,4,64,8,5,2.028212547302246,2.216278024017811,2.2153021097183228,321,False,True
f4_N256_bs16_L5,4,256,16,5,2.028306484222412,2.0551668033003807,2.050820227712393,397,False,True
f4_N128_bs8_L4,4,128,8,4,2.0283427238464355,2.1104159206151962,2.1085151322185993,369,False,True
f4_N64_bs8_L6,4,64,8,6,2.0283901691436768,2.21594812348485,2.208482749760151,326,False,True
f4_N128_bs8_L5,4,128,8,5,2.0284080505371094,2.110423494130373,2.106932122260332,351,False,True
f4_N512_bs16_L8,4,512,16,8,2.0284106731414795,2.027749141678214,2.024313874542713,384,False,True
f4_N64_bs8_L4,4,64,8,4,2.028444528579712,2.2156289061531425,2.207093946635723,327,False,True
f4_N512_bs16_L6,4,512,16,6,2.028538703918457,2.02787821367383,2.020296549424529,421,False,True
f4_N128_bs8_L7,4,128,8,7,2.028593063354492,2.11079128831625,2.0857488131150603,325,False,True
f4_N512_bs16_L5,4,512,16,5,2.028610944747925,2.0279514621943235,2.0245613269507885,385,False,True
f4_N1024_bs16_L6,4,1024,16,6,2.028618812561035,2.014144364744425,2.0094168577343225,530,False,True
f4_N1024_bs16_L7,4,1024,16,7,2.0286402702331543,2.014162783510983,2.011108160018921,370,False,True
f4_N64_bs16_L6,4,64,16,6,2.028656482696533,2.215612530708313,2.2109308540821075,435,False,True
f4_N64_bs4_L6,4,64,4,6,2.028660774230957,2.221475686877966,2.1984669230878353,325,False,True
f4_N512_bs16_L7,4,512,16,7,2.02870774269104,2.0280450768768787,2.027399005368352,413,False,True
f4_N128_bs8_L6,4,128,8,6,2.028712749481201,2.1110144779086113,2.08199530094862,402,False,True
f4_N128_bs8_L8,4,128,8,8,2.028770685195923,2.111119272187352,2.0971414018422365,381,False,True
f4_N64_bs8_L7,4,64,8,7,2.02877140045166,2.2155042812228203,2.2152688205242157,413,False,True
f4_N64_bs16_L4,4,64,16,4,2.0288116931915283,2.21528160572052,2.2132594287395477,360,False,True
f4_N1024_bs16_L5,4,1024,16,5,2.0288333892822266,2.0143261216580868,2.013377363793552,408,False,True
f4_N1024_bs16_L8,4,1024,16,8,2.028927803039551,2.014410190284252,2.013384443242103,446,False,True
f4_N256_bs8_L8,4,256,8,8,2.0289864540100098,2.0560497026890516,2.0551569601520896,406,False,True
f4_N64_bs16_L3,4,64,16,3,2.0292346477508545,2.2139916718006134,2.2138779163360596,313,False,True
f4_N256_bs8_L7,4,256,8,7,2.029413938522339,2.056569050066173,2.0491433371789753,406,False,True
f4_N64_bs4_L3,4,64,4,3,2.029440402984619,2.225135208107531,2.214530620723963,422,False,True
f4_N256_bs8_L5,4,256,8,5,2.0296638011932373,2.056867792736739,2.045997112058103,332,False,True
f4_N64_bs4_L8,4,64,4,8,2.0296785831451416,2.2241120245307684,2.173734058160335,336,False,True
f4_N64_bs16_L8,4,64,16,8,2.029815912246704,2.2149702608585358,2.214582085609436,326,False,True
f4_N256_bs8_L4,4,256,8,4,2.0298280715942383,2.057081966660917,2.0548751102760434,312,False,True
f4_N64_bs16_L7,4,64,16,7,2.029872417449951,2.214957594871521,2.2149214446544647,325,False,True
f4_N64_bs16_L5,4,64,16,5,2.029890775680542,2.2149511575698853,2.214734435081482,307,False,True
f4_N256_bs8_L6,4,256,8,6,2.029961109161377,2.057218501344323,2.0463536689057946,472,False,True
f4_N512_bs8_L8,4,512,8,8,2.030071973800659,2.0294039165601134,2.0197104206308722,354,False,True
f4_N1024_bs8_L8,4,1024,8,8,2.0303428173065186,2.0156801167759113,2.014123932691291,370,False,True
f4_N512_bs8_L7,4,512,8,7,2.0303831100463867,2.0297137193847448,2.020157465012744,442,False,True
f4_N512_bs8_L6,4,512,8,6,2.0304110050201416,2.0297418830450624,2.01632882503327,416,False,True
f4_N64_bs4_L4,4,64,4,4,2.0305964946746826,2.2261326434090734,2.2068751268088818,331,False,True
f4_N64_bs4_L5,4,64,4,5,2.0306053161621094,2.2261159159243107,2.2057246193289757,383,False,True
f4_N1024_bs8_L6,4,1024,8,6,2.0306613445281982,2.0159716558409855,2.013688384089619,355,False,True
f4_N512_bs8_L5,4,512,8,5,2.0306620597839355,2.0299924202263355,2.0246105468831956,338,False,True
f4_N1024_bs8_L5,4,1024,8,5,2.030686378479004,2.0159947597421706,2.0142396930605173,328,False,True
f4_N1024_bs8_L7,4,1024,8,7,2.0311028957366943,2.016380294924602,2.0144393173977733,368,False,True
f4_N64_bs4_L7,4,64,4,7,2.03216814994812,2.229146675206721,2.194761112332344,331,False,True
f4_N128_bs4_L4,4,128,4,4,2.0368802547454834,2.1222923095338047,2.0992639497853816,405,False,True
f4_N128_bs4_L6,4,128,4,6,2.0378313064575195,2.1234666740056127,2.1092973214108497,397,False,True
f4_N128_bs4_L3,4,128,4,3,2.037928581237793,2.124073269777,2.1146693840273656,406,False,True
f4_N128_bs4_L8,4,128,4,8,2.0381124019622803,2.123810503864661,2.1131442827172577,402,False,True
f4_N128_bs4_L5,4,128,4,5,2.0386314392089844,2.1244490649551153,2.1139999087899923,403,False,True
f4_N128_bs4_L7,4,128,4,7,2.0399529933929443,2.1260614411439747,2.0963846896775067,413,False,True
f4_N256_bs4_L8,4,256,4,8,2.041628360748291,2.06996642309241,2.0620717592391884,307,False,True
f4_N256_bs4_L6,4,256,4,6,2.0419445037841797,2.0703279203153215,2.053654745570384,322,False,True
f4_N128_bs2_L1,4,128,2,1,2.043968915939331,2.1277985173510388,2.1161320724349935,426,False,True
f4_N256_bs4_L4,4,256,4,4,2.0450878143310547,2.073657898698002,2.058584547135979,483,False,True
f4_N256_bs4_L7,4,256,4,7,2.0451607704162598,2.0737365499371663,2.057186466292478,435,False,True
f4_N512_bs4_L5,4,512,4,5,2.045274019241333,2.0445857858867384,2.0326938376529142,359,False,True
f4_N256_bs4_L5,4,256,4,5,2.0461761951446533,2.0748096245806664,2.048849190759938,355,False,True
f4_N512_bs4_L4,4,512,4,4,2.0466818809509277,2.0459903741575545,2.034580671606818,365,False,True
f4_N512_bs4_L8,4,512,4,8,2.0469930171966553,2.0462747643323382,2.0277313129554386,396,False,True
f4_N512_bs4_L6,4,512,4,6,2.0472424030303955,2.046536883499357,2.024648166669067,317,False,True
f4_N1024_bs4_L7,4,1024,4,7,2.0474724769592285,2.0320697010538424,2.0155188760109013,356,False,True
f4_N512_bs4_L7,4,512,4,7,2.0477874279022217,2.047071730281459,2.033993353310507,392,False,True
f4_N1024_bs4_L6,4,1024,4,6,2.048356771469116,2.0329387391830096,2.0204564563173335,415,False,True
f4_N1024_bs4_L5,4,1024,4,5,2.0486199855804443,2.0332061991939554,2.019256169711298,350,False,True
f4_N1024_bs4_L8,4,1024,4,8,2.0491762161254883,2.033725070188666,2.020930549930199,337,False,True
f4_N64_bs2_L1,4,64,2,1,2.084336042404175,2.293179183907341,2.2801160207600333,383,False,True
f4_N128_bs2_L2,4,128,2,2,2.1044528484344482,2.195111590437591,2.1389813240493822,499,False,True
f4_N64_bs2_L2,4,64,2,2,2.1142985820770264,2.3328763371391688,2.2223899618547875,343,False,True
f4_N64_bs2_L5,4,64,2,5,2.122638463973999,2.3460533613106236,2.2576398240053095,341,False,True
f4_N64_bs2_L4,4,64,2,4,2.1241838932037354,2.3478819630199723,2.2371828192844987,313,False,True
f4_N64_bs2_L7,4,64,2,7,2.1274356842041016,2.351678931270726,2.2775010550249135,355,False,True
f4_N64_bs2_L3,4,64,2,3,2.128253936767578,2.352621243975591,2.231613827694673,350,False,True
f4_N64_bs2_L8,4,64,2,8,2.1313047409057617,2.356218884815462,2.269432187313214,388,False,True
f4_N128_bs2_L8,4,128,2,8,2.132889747619629,2.228959574174951,2.1469133335049264,397,False,True
f4_N128_bs1_L1,4,128,1,1,2.1335771083831787,2.228607308510867,2.199404091274914,357,False,True
f4_N64_bs2_L6,4,64,2,6,2.1344776153564453,2.3599449062603526,2.1930658409837633,349,False,True
f4_N128_bs2_L6,4,128,2,6,2.134597063064575,2.230797056326992,2.1735243426592206,332,False,True
f4_N128_bs2_L3,4,128,2,3,2.13486909866333,2.231029381742701,2.1673092371420353,351,False,True
f4_N256_bs2_L8,4,256,2,8,2.137169599533081,2.1687795329962682,2.1132290121754522,323,False,True
f4_N256_bs2_L4,4,256,2,4,2.138319730758667,2.1699636665798607,2.1134905943035847,338,False,True
f4_N128_bs2_L5,4,128,2,5,2.139150619506836,2.235644916916499,2.1682197212794563,353,False,True
f4_N256_bs2_L3,4,256,2,3,2.140152931213379,2.171807302716843,2.0895606151279935,402,False,True
f4_N128_bs2_L4,4,128,2,4,2.140357732772827,2.2369594083938864,2.180873372439237,347,False,True
f4_N128_bs2_L7,4,128,2,7,2.1403892040252686,2.2369795930571854,2.1227756653388496,340,False,True
f4_N256_bs2_L7,4,256,2,7,2.141173839569092,2.1728806090504804,2.116777394028759,347,False,True
f4_N256_bs2_L5,4,256,2,5,2.141535997390747,2.1732702566077933,2.118657353972594,364,False,True
f4_N512_bs2_L7,4,512,2,7,2.142421007156372,2.1416562900631106,2.087793626938719,353,False,True
f4_N512_bs2_L5,4,512,2,5,2.1425700187683105,2.141815282212974,2.1050817586838093,356,False,True
f4_N256_bs2_L6,4,256,2,6,2.142871141433716,2.1745723966760124,2.1297060412812243,360,False,True
f4_N512_bs2_L8,4,512,2,8,2.1442711353302,2.1435324014992148,2.093142166004327,369,False,True
f4_N512_bs2_L4,4,512,2,4,2.1448311805725098,2.1440997823683574,2.1074777733929295,374,False,True
f4_N1024_bs2_L7,4,1024,2,7,2.1450822353363037,2.1280474012678496,2.092317122929444,398,False,True
f4_N1024_bs2_L6,4,1024,2,6,2.145947217941284,2.128862881198529,2.1030665444532133,336,False,True
f4_N512_bs2_L6,4,512,2,6,2.145987033843994,2.1452716308558593,2.1078645162206158,395,False,True
f4_N1024_bs2_L8,4,1024,2,8,2.146134376525879,2.1290396940952974,2.0978173173152754,371,False,True
f4_N1024_bs2_L4,4,1024,2,4,2.1464662551879883,2.129440063279162,2.0982138276895057,414,False,True
f4_N1024_bs2_L5,4,1024,2,5,2.1479978561401367,2.130897891116149,2.102820816849089,302,False,True
f4_N256_bs1_L3,4,256,1,3,2.161776542663574,2.1939492322966174,2.153260135832986,331,False,True
f4_N512_bs1_L3,4,512,1,3,2.162276029586792,2.161488122955978,2.133308436503897,305,False,True
