name,factor,N,bs,L,final_test_error,final_train_error,min_loss,epochs_run,worked,failed
f2_N512_bs4_L4,2,512,4,4,0.5009787678718567,0.5009577225428075,0.5009261496597901,297,False,True
f3_N384_bs8_L3,3,384,8,3,0.5009797811508179,0.5012820766617855,0.5011324156075716,346,False,True
f2_N512_bs8_L4,2,512,8,4,0.5009803771972656,0.5009583821520209,0.5005683903582394,326,False,True
f4_N1024_bs2_L3,4,1024,2,3,0.500980794429779,0.5004787454386133,0.498659340708798,338,False,True
f4_N128_bs2_L2,4,128,2,2,0.5009812712669373,0.503774200915359,0.49828442017314956,323,False,True
f2_N256_bs4_L4,2,256,4,4,0.500981867313385,0.5019296160899103,0.49382861354388297,306,False,True
f3_N384_bs16_L3,3,384,16,3,0.5009832978248596,0.5012860707938671,0.5012847930192947,307,False,True
f2_N512_bs1_L4,2,512,1,4,0.5009838342666626,0.5009635613363415,0.5009623946939428,363,False,True
f2_N256_bs8_L4,2,256,8,4,0.5009851455688477,0.5019229454919696,0.4943810757249594,355,False,True
f4_N1024_bs4_L3,4,1024,4,3,0.5009859800338745,0.5004792888648808,0.49975312818423845,301,False,True
f4_N1024_bs8_L3,4,1024,8,3,0.5009869933128357,0.5004798292648047,0.4998776556458324,294,False,True
f3_N192_bs8_L3,3,192,8,3,0.5009872317314148,0.50257283821702,0.4962756335735321,333,False,True
f4_N512_bs2_L3,4,512,2,3,0.5009872317314148,0.5009655170761107,0.5003714274716913,354,False,True
f4_N512_bs16_L3,4,512,16,3,0.5009878873825073,0.500964941456914,0.5000978764146566,323,False,True
f4_N1024_bs16_L3,4,1024,16,3,0.5009880065917969,0.5004784055054188,0.49844136415049434,350,False,True
f4_N512_bs4_L3,4,512,4,3,0.5009881258010864,0.5009668250568211,0.5009451305377297,339,False,True
f4_N1024_bs1_L3,4,1024,1,3,0.5009884238243103,0.500483507124704,0.5004818636692177,329,False,True
f5_N1280_bs4_L3,5,1280,4,3,0.5009886026382446,0.5003823840874247,0.49958665706217287,335,False,True
f3_N192_bs2_L3,3,192,2,3,0.5009899735450745,0.5025711167836562,0.5004916089819744,320,False,True
f2_N32_bs8_L2,2,32,8,2,0.5009903311729431,0.5126228779554367,0.5126221999526024,331,False,True
f3_N768_bs8_L4,3,768,8,4,0.500990629196167,0.5006466113651792,0.5004213733288149,349,False,True
f3_N384_bs16_L4,3,384,16,4,0.5009906888008118,0.501290944715341,0.5008236741026243,326,False,True
f4_N256_bs8_L3,4,256,8,3,0.5009909272193909,0.5019408371299505,0.5019359160214663,317,False,True
f5_N320_bs2_L3,5,320,2,3,0.5009914636611938,0.501554615132045,0.49751666011288764,317,False,True
f3_N768_bs2_L4,3,768,2,4,0.5009915828704834,0.5006493770282153,0.4983184073821955,366,False,True
f5_N1280_bs8_L3,5,1280,8,3,0.5009916424751282,0.5003866714425385,0.49945522462949155,330,False,True
f5_N640_bs4_L3,5,640,4,3,0.5009923577308655,0.5007777265738695,0.49869761617155745,338,False,True
f4_N512_bs8_L3,4,512,8,3,0.5009924173355103,0.5009702404495329,0.5007272025104612,336,False,True
f3_N384_bs8_L4,3,384,8,4,0.5009926557540894,0.5012951260432601,0.5012924162050089,325,False,True
f4_N256_bs2_L3,4,256,2,3,0.5009927749633789,0.5019378909055376,0.5000291842679871,331,False,True
f4_N512_bs8_L4,4,512,8,4,0.5009929537773132,0.500970640219748,0.49920674809254706,346,False,True
f5_N640_bs16_L3,5,640,16,3,0.5009929537773132,0.5007757924497127,0.5005707785487175,336,False,True
f3_N384_bs1_L3,3,384,1,3,0.500993013381958,0.5012940779123104,0.501291724226481,311,False,True
f4_N512_bs1_L3,4,512,1,3,0.5009931325912476,0.5009744945123273,0.5009720175380323,343,False,True
f5_N1280_bs2_L3,5,1280,2,3,0.5009932518005371,0.5003857756633806,0.4991150730067602,335,False,True
f4_N128_bs8_L3,4,128,8,3,0.5009936690330505,0.5038726218044758,0.5036269910633564,338,False,True
f3_N768_bs1_L4,3,768,1,4,0.5009937286376953,0.5006507734678228,0.5006494422391393,330,False,True
f4_N512_bs16_L4,4,512,16,4,0.5009938478469849,0.500971379224211,0.5001085205003619,329,False,True
f4_N1024_bs8_L4,4,1024,8,4,0.5009939670562744,0.5004874337464571,0.4992243782617152,328,False,True
f4_N256_bs8_L4,4,256,8,4,0.5009939670562744,0.5019384031184018,0.5000914139673114,322,False,True
f4_N1024_bs16_L4,4,1024,16,4,0.5009941458702087,0.5004845703952014,0.499913539737463,320,False,True
f3_N768_bs4_L4,3,768,4,4,0.5009942054748535,0.5006464355004331,0.4986245470645372,354,False,True
f5_N1280_bs1_L3,5,1280,1,3,0.5009942054748535,0.5003910527174693,0.5003888366006848,334,False,True
f4_N1024_bs2_L4,4,1024,2,4,0.5009942650794983,0.5004870561840562,0.4990923430141265,344,False,True
f2_N256_bs1_L3,2,256,1,3,0.5009943246841431,0.5019280649779034,0.5019241906977072,311,False,True
f5_N1280_bs8_L4,5,1280,8,4,0.5009943246841431,0.5003902382217348,0.5003741599619389,307,False,True
f5_N1280_bs16_L3,5,1280,16,3,0.5009943842887878,0.5003879100084305,0.49993771128356457,319,False,True
f5_N640_bs1_L3,5,640,1,3,0.5009944438934326,0.5007813586631755,0.5007794501066286,296,False,True
f5_N80_bs8_L2,5,80,8,2,0.5009944438934326,0.5057876616716385,0.5057868987321854,332,False,True
f4_N1024_bs4_L4,4,1024,4,4,0.5009948015213013,0.5004868538671872,0.4982704320573248,319,False,True
f5_N320_bs8_L4,5,320,8,4,0.500994861125946,0.5015532281249762,0.5015416994690896,293,False,True
f3_N192_bs2_L4,3,192,2,4,0.5009949207305908,0.50258254630171,0.49278968082702096,342,False,True
f5_N640_bs16_L4,5,640,16,4,0.5009949207305908,0.5007784239947796,0.49894543513655665,302,False,True
f4_N256_bs16_L3,4,256,16,3,0.5009950995445251,0.5019366443157196,0.5015671644359827,352,False,True
f4_N512_bs4_L4,4,512,4,4,0.5009950995445251,0.5009749571909197,0.4999604214099236,323,False,True
f5_N320_bs8_L3,5,320,8,3,0.5009951591491699,0.501552551612258,0.4992081142961979,337,False,True
f5_N640_bs8_L3,5,640,8,3,0.5009951591491699,0.5007796043530106,0.5004312045872211,301,False,True
f4_N1024_bs1_L4,4,1024,1,4,0.5009952187538147,0.5004911835961252,0.4997261190739532,352,False,True
f3_N384_bs2_L4,3,384,2,4,0.500995397567749,0.5012950871387147,0.5012051156372763,324,False,True
f5_N1280_bs16_L4,5,1280,16,4,0.500995397567749,0.5003882229328156,0.5001007910817862,333,False,True
f3_N768_bs16_L4,3,768,16,4,0.5009954571723938,0.5006469475726286,0.4999643048892419,378,False,True
f5_N1280_bs1_L4,5,1280,1,4,0.5009954571723938,0.5003919715331652,0.5003899543872332,313,False,True
f4_N512_bs1_L4,4,512,1,4,0.5009955763816833,0.5009768637089422,0.5009730273088451,324,False,True
f5_N320_bs16_L4,5,320,16,4,0.5009955763816833,0.5015555694699287,0.5015481904149055,313,False,True
f5_N320_bs4_L4,5,320,4,4,0.5009955763816833,0.5015561740845442,0.5015176689252258,341,False,True
f5_N80_bs2_L4,5,80,2,4,0.5009957551956177,0.5061937616206705,0.5039528052322566,503,False,True
f4_N256_bs4_L5,4,256,4,5,0.500995934009552,0.5019406622741371,0.5003157190512866,321,False,True
f5_N640_bs1_L4,5,640,1,4,0.500995934009552,0.5007825633430002,0.5007812856758335,337,False,True
f3_N192_bs8_L4,3,192,8,4,0.5009959936141968,0.5025759004056454,0.500473236044248,310,False,True
f3_N768_bs1_L6,3,768,1,6,0.5009959936141968,0.5006544744859482,0.5006512036611094,313,False,True
f3_N768_bs2_L6,3,768,2,6,0.5009959936141968,0.5006522866216679,0.5001689599994279,322,False,True
f5_N640_bs16_L10,5,640,16,10,0.5009959936141968,0.5007799908518791,0.49931773319840433,320,False,True
f3_N384_bs4_L6,3,384,4,6,0.5009960532188416,0.5012967023067176,0.5009397643540675,345,False,True
f3_N768_bs1_L5,3,768,1,5,0.5009960532188416,0.5006546314400921,0.500651596757154,332,False,True
f3_N768_bs2_L5,3,768,2,5,0.5009960532188416,0.5006520528998711,0.49989717079984075,325,False,True
f4_N256_bs8_L8,4,256,8,8,0.5009960532188416,0.5019421316683292,0.5010113762691617,307,False,True
f4_N512_bs4_L7,4,512,4,7,0.5009960532188416,0.5009737551445141,0.5008006612188183,326,False,True
f4_N512_bs4_L8,4,512,4,8,0.5009960532188416,0.5009749474702403,0.5009478905703872,321,False,True
f4_N512_bs8_L6,4,512,8,6,0.5009960532188416,0.5009737962391227,0.5009259281214327,339,False,True
f5_N1280_bs2_L9,5,1280,2,9,0.5009960532188416,0.5003944875279558,0.5002905753623054,345,False,True
f5_N1280_bs8_L7,5,1280,8,7,0.5009960532188416,0.5003922077827155,0.4998327667824924,332,False,True
f5_N160_bs4_L4,5,160,4,4,0.5009960532188416,0.5031106234528124,0.5028561659157276,372,False,True
f5_N320_bs4_L10,5,320,4,10,0.5009960532188416,0.5015564274042845,0.5015520503744483,329,False,True
f5_N320_bs8_L5,5,320,8,5,0.5009960532188416,0.5015539564192295,0.5003070771694184,322,False,True
f5_N640_bs16_L6,5,640,16,6,0.5009960532188416,0.500779514759779,0.5007783502340317,331,False,True
f5_N640_bs16_L8,5,640,16,8,0.5009960532188416,0.5007799789309502,0.5007112070918083,330,False,True
f5_N640_bs8_L9,5,640,8,9,0.5009960532188416,0.5007802423089742,0.49970287177711725,322,False,True
f4_N1024_bs16_L7,4,1024,16,7,0.5009961128234863,0.5004898868501186,0.49963174806907773,313,False,True
f4_N256_bs4_L4,4,256,4,4,0.5009961128234863,0.5019372766837478,0.5003285862039775,346,False,True
f5_N1280_bs4_L8,5,1280,4,8,0.5009961128234863,0.5003940300724935,0.500392742617987,361,False,True
f5_N1280_bs8_L8,5,1280,8,8,0.5009961128234863,0.5003919749986381,0.5002529500983656,304,False,True
f5_N320_bs16_L3,5,320,16,3,0.5009961128234863,0.5015547499060631,0.5001070991158485,321,False,True
f5_N640_bs16_L7,5,640,16,7,0.5009961128234863,0.5007797837257385,0.500178212672472,338,False,True
f5_N640_bs1_L5,5,640,1,5,0.5009961128234863,0.5007828850037356,0.5007804534580771,339,False,True
f5_N640_bs4_L10,5,640,4,10,0.5009961128234863,0.5007813108153641,0.5006657329387962,319,False,True
f4_N1024_bs2_L8,4,1024,2,8,0.5009961724281311,0.5004914125664754,0.49926689792232537,327,False,True
f5_N320_bs16_L7,5,320,16,7,0.5009961724281311,0.501555509865284,0.5010292232036591,345,False,True
f5_N320_bs8_L10,5,320,8,10,0.5009961724281311,0.5015542864799499,0.5014532338827848,328,False,True
f5_N640_bs1_L10,5,640,1,10,0.5009961724281311,0.5007831562188159,0.5007485222272351,326,False,True
f5_N640_bs2_L7,5,640,2,7,0.5009961724281311,0.5007799185041222,0.49904489586251655,327,False,True
f2_N256_bs2_L4,2,256,2,4,0.5009962320327759,0.5019311884825584,0.4995222517682123,288,False,True
f2_N32_bs16_L2,2,32,16,2,0.5009962320327759,0.5131625831127167,0.5131620168685913,311,False,True
f4_N1024_bs1_L5,4,1024,1,5,0.5009962320327759,0.5004904329166093,0.5004891056166869,315,False,True
f4_N1024_bs1_L8,4,1024,1,8,0.5009962320327759,0.5004910950355628,0.5004894397195425,302,False,True
f5_N1280_bs4_L7,5,1280,4,7,0.5009962320327759,0.5003924319753423,0.5001782771199942,304,False,True
f5_N320_bs16_L10,5,320,16,10,0.5009962320327759,0.5015538111329079,0.501526714861393,313,False,True
f5_N640_bs1_L9,5,640,1,9,0.5009962320327759,0.5007816050138075,0.5007816050138075,318,False,True
f5_N640_bs2_L5,5,640,2,5,0.5009962320327759,0.5007813297241228,0.500668166536343,333,False,True
f4_N1024_bs1_L6,4,1024,1,6,0.5009962916374207,0.5004908471059162,0.5004897405121538,303,False,True
f4_N1024_bs1_L7,4,1024,1,7,0.5009962916374207,0.5004915830210743,0.5004896203956912,322,False,True
f5_N1280_bs2_L7,5,1280,2,7,0.5009962916374207,0.5003924564694898,0.5003834086639471,318,False,True
f5_N640_bs1_L6,5,640,1,6,0.5009962916374207,0.5007833329743562,0.5007819997655361,327,False,True
f5_N640_bs1_L7,5,640,1,7,0.5009962916374207,0.50078321769696,0.5007267480390318,329,False,True
f5_N640_bs1_L8,5,640,1,8,0.5009962916374207,0.5007835470459951,0.5007789068030519,323,False,True
f4_N512_bs2_L7,4,512,2,7,0.5009963512420654,0.5009764523474587,0.4984991642244836,344,False,True
f5_N1280_bs16_L8,5,1280,16,8,0.5009963512420654,0.5003914643079043,0.49972208254039285,311,False,True
f5_N1280_bs4_L4,5,1280,4,4,0.5009963512420654,0.500390550668817,0.5003883521654643,325,False,True
f5_N640_bs2_L8,5,640,2,8,0.5009963512420654,0.5007818722806405,0.5004492258587561,306,False,True
f4_N512_bs16_L6,4,512,16,6,0.5009964108467102,0.5009735701605678,0.500529327429831,331,False,True
f5_N320_bs2_L5,5,320,2,5,0.5009964108467102,0.5015530151838903,0.4997134719393216,312,False,True
f5_N640_bs4_L8,5,640,4,8,0.5009964108467102,0.5007794043049216,0.5004616183694452,324,False,True
f4_N512_bs8_L5,4,512,8,5,0.500996470451355,0.5009741857647896,0.5002989913336933,317,False,True
f5_N1280_bs1_L5,5,1280,1,5,0.500996470451355,0.500394074172035,0.5003921958528761,307,False,True
f5_N1280_bs1_L9,5,1280,1,9,0.500996470451355,0.5003928882578517,0.5003910630203684,318,False,True
f4_N1024_bs2_L6,4,1024,2,6,0.5009965300559998,0.5004892846318398,0.4995776331907109,319,False,True
f5_N640_bs4_L4,5,640,4,4,0.5009965300559998,0.5007800380233676,0.5003013424575329,319,False,True
f3_N384_bs8_L5,3,384,8,5,0.5009965896606445,0.501296520854036,0.5012911232188344,316,False,True
f4_N512_bs16_L5,4,512,16,5,0.5009965896606445,0.5009736968204379,0.4998726202175021,336,False,True
f4_N1024_bs8_L7,4,1024,8,7,0.5009966492652893,0.5004884625086561,0.5002508842735551,332,False,True
f4_N512_bs8_L8,4,512,8,8,0.5009966492652893,0.5009743305854499,0.500973483081907,326,False,True
f5_N1280_bs1_L10,5,1280,1,10,0.5009966492652893,0.5003936831341523,0.5003917460134545,313,False,True
f5_N1280_bs1_L6,5,1280,1,6,0.5009966492652893,0.5003937876090283,0.5003917907395135,312,False,True
f5_N1280_bs1_L7,5,1280,1,7,0.5009966492652893,0.5003948858837675,0.5003909860375263,308,False,True
f3_N192_bs16_L4,3,192,16,4,0.5009967088699341,0.5025722160935402,0.5025666405757269,322,False,True
f4_N256_bs2_L7,4,256,2,7,0.5009967088699341,0.5019412936453591,0.4951787749232608,372,False,True
f5_N1280_bs2_L6,5,1280,2,6,0.5009967088699341,0.5003927574311092,0.5001834764187152,320,False,True
f5_N320_bs16_L6,5,320,16,6,0.5009967088699341,0.5015574529767036,0.4963437497615814,309,False,True
f5_N320_bs16_L9,5,320,16,9,0.5009967088699341,0.5015571191906929,0.5015009745955468,306,False,True
f5_N640_bs8_L4,5,640,8,4,0.5009967088699341,0.5007792249321937,0.5003582151606679,316,False,True
f3_N384_bs4_L5,3,384,4,5,0.5009967684745789,0.5012998303670125,0.5006392704478154,361,False,True
f3_N768_bs16_L6,3,768,16,6,0.5009967684745789,0.5006500414262215,0.4994199691961209,335,False,True
f5_N1280_bs16_L5,5,1280,16,5,0.5009968876838684,0.5003904089331627,0.500380489230156,326,False,True
f5_N1280_bs1_L8,5,1280,1,8,0.5009968876838684,0.500394917886798,0.5003921533056861,291,False,True
f5_N320_bs4_L8,5,320,4,8,0.5009969472885132,0.5015546169131995,0.5009741179645062,360,False,True
f4_N512_bs1_L6,4,512,1,6,0.500997006893158,0.5009777760192335,0.5009752626642126,306,False,True
f4_N512_bs1_L8,4,512,1,8,0.500997006893158,0.5009773260970434,0.500964184346234,320,False,True
f5_N640_bs2_L9,5,640,2,9,0.500997006893158,0.5007840919497539,0.49906742838502394,292,False,True
f5_N640_bs8_L10,5,640,8,10,0.500997006893158,0.5007795877754688,0.49876088835299015,352,False,True
f4_N1024_bs4_L6,4,1024,4,6,0.5009970664978027,0.5004895925812889,0.4994434713735245,327,False,True
f4_N256_bs16_L5,4,256,16,5,0.5009970664978027,0.5019380114972591,0.5016379877924919,334,False,True
f4_N512_bs2_L8,4,512,2,8,0.5009970664978027,0.500978575046247,0.5007906546943559,357,False,True
f5_N1280_bs16_L10,5,1280,16,10,0.5009970664978027,0.5003904458135366,0.4994519867002964,321,False,True
f5_N1280_bs16_L6,5,1280,16,6,0.5009970664978027,0.500390999764204,0.49979547020047904,303,False,True
f5_N640_bs8_L7,5,640,8,7,0.5009971261024475,0.5007819110527635,0.5001294244080782,345,False,True
f4_N1024_bs4_L8,4,1024,4,8,0.5009972453117371,0.5004884133377345,0.5002111833891831,328,False,True
f5_N320_bs2_L10,5,320,2,10,0.5009972453117371,0.5015552839351585,0.5000878458289663,333,False,True
f5_N320_bs2_L6,5,320,2,6,0.5009972453117371,0.5015555383870378,0.496202374069253,331,False,True
f5_N320_bs8_L7,5,320,8,7,0.5009972453117371,0.5015534430742263,0.5014290902763605,336,False,True
f4_N512_bs1_L5,4,512,1,5,0.5009973049163818,0.5009770822533284,0.5009762838758576,308,False,True
f3_N384_bs16_L6,3,384,16,6,0.5009973645210266,0.5012995675206184,0.5000795237720013,354,False,True
f4_N256_bs16_L6,4,256,16,6,0.5009973645210266,0.5019394233822823,0.5002534911036491,340,False,True
f4_N512_bs1_L7,4,512,1,7,0.5009973645210266,0.500976531438134,0.5009756142330772,317,False,True
f5_N1280_bs16_L7,5,1280,16,7,0.5009974241256714,0.5003907579928637,0.5003424387425184,307,False,True
f5_N320_bs16_L5,5,320,16,5,0.5009974241256714,0.5015528276562691,0.5015512257814407,308,False,True
f5_N640_bs16_L9,5,640,16,9,0.5009974241256714,0.5007802955806255,0.49935202226042746,352,False,True
f5_N80_bs2_L6,5,80,2,6,0.5009974241256714,0.5062316811177879,0.5028736120788381,365,False,True
f5_N640_bs2_L4,5,640,2,4,0.5009974837303162,0.5007816284592991,0.5000564638030482,321,False,True
f5_N80_bs4_L1,5,80,4,1,0.5009974837303162,0.5058512784540653,0.5037095740437507,343,False,True
f3_N384_bs16_L5,3,384,16,5,0.5009975433349609,0.5012991378704706,0.5009793986876806,328,False,True
f4_N1024_bs8_L8,4,1024,8,8,0.5009976029396057,0.5004887545946985,0.5003166561946273,326,False,True
f4_N512_bs16_L7,4,512,16,7,0.5009976029396057,0.5009753461927176,0.5008821962401271,301,False,True
f5_N1280_bs4_L5,5,1280,4,5,0.5009976029396057,0.5003912318265066,0.4997114475583658,307,False,True
f3_N192_bs16_L3,3,192,16,3,0.5009976625442505,0.5025729089975357,0.5010574335853258,351,False,True
f5_N1280_bs8_L10,5,1280,8,10,0.5009977221488953,0.5003915311768651,0.5001793686300516,328,False,True
f4_N1024_bs2_L5,4,1024,2,5,0.50099778175354,0.5004894236835753,0.499667646207854,344,False,True
f5_N640_bs2_L6,5,640,2,6,0.50099778175354,0.5007832788367523,0.5004394807572681,374,False,True
f4_N256_bs16_L8,4,256,16,8,0.5009979605674744,0.5019495207816362,0.5017685983330011,355,False,True
f5_N320_bs8_L6,5,320,8,6,0.5009979605674744,0.5015540100634098,0.4979288723319769,330,False,True
f3_N768_bs8_L6,3,768,8,6,0.5009980201721191,0.500651345277826,0.49874745899190503,334,False,True
f4_N1024_bs16_L5,4,1024,16,5,0.5009980201721191,0.5004879273474216,0.5004692617803812,316,False,True
f4_N1024_bs8_L5,4,1024,8,5,0.5009980201721191,0.5004880196647719,0.49980908702127635,341,False,True
f4_N512_bs8_L7,4,512,8,7,0.5009980201721191,0.5009761266410351,0.5009724495466799,324,False,True
f5_N320_bs4_L9,5,320,4,9,0.5009980201721191,0.5015544775873423,0.499579001404345,316,False,True
f5_N160_bs8_L8,5,160,8,8,0.5009980797767639,0.5030953317880631,0.5025290548801422,318,False,True
f4_N512_bs2_L4,4,512,2,4,0.5009981393814087,0.5009755380633578,0.49892953248127014,347,False,True
f4_N512_bs4_L5,4,512,4,5,0.5009981393814087,0.5009761383989826,0.4969623942160979,336,False,True
f5_N320_bs2_L4,5,320,2,4,0.5009981393814087,0.5015562191372738,0.5013245051522972,328,False,True
f5_N1280_bs2_L5,5,1280,2,5,0.5009981989860535,0.50039386090466,0.4991681222076295,339,False,True
f3_N192_bs16_L6,3,192,16,6,0.5009982585906982,0.5025809134046236,0.5024223203460375,335,False,True
f5_N1280_bs4_L9,5,1280,4,9,0.500998318195343,0.5003921832772903,0.5003660215530544,316,False,True
f5_N320_bs4_L7,5,320,4,7,0.500998318195343,0.5015545742586255,0.5008983865380288,349,False,True
f5_N640_bs4_L7,5,640,4,7,0.5009983777999878,0.5007808808237314,0.5004211491439492,320,False,True
f3_N192_bs2_L5,3,192,2,5,0.5009986758232117,0.5025812419286618,0.49952245417201385,341,False,True
f4_N512_bs16_L8,4,512,16,8,0.5009987354278564,0.5009758546948433,0.5009703282266855,327,False,True
f4_N512_bs4_L6,4,512,4,6,0.5009987950325012,0.5009775477228686,0.5009731311292853,314,False,True
f5_N160_bs4_L8,5,160,4,8,0.5009987950325012,0.5030939988791943,0.502140025421977,339,False,True
f5_N320_bs4_L5,5,320,4,5,0.5009987950325012,0.5015546691603958,0.49708379078656434,329,False,True
f5_N1280_bs16_L9,5,1280,16,9,0.500998854637146,0.5003911912441253,0.4995366547256708,315,False,True
f5_N160_bs2_L8,5,160,2,8,0.500998854637146,0.503123706090264,0.4987297662417404,405,False,True
f5_N1280_bs4_L10,5,1280,4,10,0.5009989142417908,0.500391828501597,0.5001835322938859,332,False,True
f4_N256_bs16_L7,4,256,16,7,0.5009990334510803,0.5019383709877729,0.4974666107445955,327,False,True
f4_N1024_bs16_L6,4,1024,16,6,0.5009990930557251,0.5004885350354016,0.49968355568125844,317,False,True
f5_N640_bs2_L3,5,640,2,3,0.5009990930557251,0.5007826921151718,0.5006664951724815,308,False,True
f5_N80_bs16_L2,5,80,16,2,0.5009990930557251,0.5058469176292419,0.5043331921100617,315,False,True
f3_N384_bs1_L4,3,384,1,4,0.500999391078949,0.5013001191365257,0.5012984909198698,344,False,True
f5_N1280_bs2_L4,5,1280,2,4,0.500999391078949,0.5003927278795345,0.5000521748392203,317,False,True
f5_N640_bs2_L10,5,640,2,10,0.5009995102882385,0.500783321983181,0.5006696983651636,325,False,True
f4_N1024_bs4_L7,4,1024,4,7,0.5009995698928833,0.5004891434509773,0.4991721793776378,339,False,True
f4_N1024_bs4_L5,4,1024,4,5,0.5009996891021729,0.5004896562604699,0.500124081998365,347,False,True
f5_N320_bs8_L8,5,320,8,8,0.5009996891021729,0.5015544474124909,0.5011018015444278,299,False,True
f4_N256_bs8_L7,4,256,8,7,0.5009997487068176,0.5019533783197403,0.5002307808026671,364,False,True
f4_N1024_bs8_L6,4,1024,8,6,0.5009998679161072,0.5004886206006631,0.5000851497752592,347,False,True
f4_N1024_bs2_L7,4,1024,2,7,0.5010000467300415,0.5004900280116544,0.5003399448933123,358,False,True
f5_N160_bs2_L5,5,160,2,5,0.5010001063346863,0.5030930787790566,0.5017086560372264,338,False,True
f5_N1280_bs8_L6,5,1280,8,6,0.501000165939331,0.5003918040543794,0.49977990668267014,335,False,True
f5_N1280_bs4_L6,5,1280,4,6,0.5010003447532654,0.50039141071029,0.5001871688757091,331,False,True
f5_N320_bs8_L9,5,320,8,9,0.5010004639625549,0.5015639137476683,0.5006317399442196,333,False,True
f4_N128_bs1_L2,4,128,1,2,0.5010005235671997,0.5037503247062887,0.5035031377847758,343,False,True
f5_N320_bs2_L9,5,320,2,9,0.5010005235671997,0.5015564034023555,0.49488749481679406,337,False,True
f3_N384_bs2_L5,3,384,2,5,0.5010005831718445,0.501298763705563,0.5003341249263636,310,False,True
f4_N256_bs4_L8,4,256,4,8,0.5010005831718445,0.5019395966082811,0.5018628393299878,328,False,True
f3_N768_bs8_L5,3,768,8,5,0.501000702381134,0.5006529443586866,0.5002962481230497,322,False,True
f3_N384_bs1_L5,3,384,1,5,0.5010007619857788,0.5013013391352956,0.5012979404251988,300,False,True
f3_N384_bs1_L6,3,384,1,6,0.5010008215904236,0.5013005183731517,0.5013002530873791,326,False,True
f3_N768_bs4_L5,3,768,4,5,0.5010008215904236,0.5006593822812041,0.5001298589049838,303,False,True
f5_N1280_bs8_L5,5,1280,8,5,0.5010008215904236,0.5003919834271073,0.5000229010358452,349,False,True
f5_N1280_bs2_L10,5,1280,2,10,0.5010009407997131,0.5003932625309971,0.5001982327003134,356,False,True
f5_N320_bs2_L7,5,320,2,7,0.5010010600090027,0.5015655421433621,0.4998197192624502,343,False,True
f5_N160_bs1_L2,5,160,1,2,0.5010011792182922,0.5030355718201462,0.5030336008154336,308,False,True
f3_N768_bs4_L6,3,768,4,6,0.5010018944740295,0.5006531893353289,0.500197677485024,346,False,True
f5_N640_bs8_L8,5,640,8,8,0.5010018944740295,0.5007844660431147,0.5005304649472236,308,False,True
f4_N256_bs16_L4,4,256,16,4,0.5010019540786743,0.501938471570611,0.4997436907142401,303,False,True
f5_N160_bs2_L4,5,160,2,4,0.5010019540786743,0.5030927141895518,0.5001976146129892,380,False,True
f5_N160_bs4_L6,5,160,4,6,0.5010020732879639,0.5030917312949896,0.4995502755045891,319,False,True
f5_N640_bs8_L6,5,640,8,6,0.5010021328926086,0.5007842553779482,0.5005812469869853,349,False,True
f5_N320_bs16_L8,5,320,16,8,0.5010025501251221,0.5015558928251267,0.5012335151433944,350,False,True
f5_N320_bs2_L8,5,320,2,8,0.5010025501251221,0.5015684739104472,0.49754181648313534,339,False,True
f3_N384_bs4_L4,3,384,4,4,0.5010026097297668,0.5013030728635689,0.5002348166890442,327,False,True
f4_N256_bs2_L5,4,256,2,5,0.5010027289390564,0.5019399274024181,0.5001909640850499,321,False,True
f4_N512_bs2_L5,4,512,2,5,0.5010027289390564,0.5009824895132624,0.49743784886959475,317,False,True
f3_N768_bs16_L5,3,768,16,5,0.501002848148346,0.500653758024176,0.5006513415525357,370,False,True
f4_N256_bs2_L6,4,256,2,6,0.501002848148346,0.5019419454911258,0.501933039209689,330,False,True
f5_N1280_bs8_L9,5,1280,8,9,0.501002848148346,0.5003930470906198,0.4998363247141242,334,False,True
f5_N320_bs1_L3,5,320,1,3,0.501003086566925,0.501558630663635,0.501556010651052,317,False,True
f5_N640_bs4_L9,5,640,4,9,0.5010032057762146,0.5007902036421001,0.49901278712786734,343,False,True
f5_N320_bs1_L4,5,320,1,4,0.501003623008728,0.5015580874817716,0.5015572574825,304,False,True
f4_N512_bs2_L6,4,512,2,6,0.5010037422180176,0.5009834978554863,0.5002152629904231,395,False,True
f4_N64_bs4_L2,4,64,4,2,0.5010039806365967,0.5073278527706861,0.4998893402516842,336,False,True
f4_N256_bs8_L5,4,256,8,5,0.5010042786598206,0.5019392184913158,0.5007153144106269,321,False,True
f3_N384_bs2_L6,3,384,2,6,0.5010043382644653,0.501301892095095,0.5002797380390499,338,False,True
f5_N320_bs1_L10,5,320,1,10,0.5010045170783997,0.5015599195211735,0.5015563766779678,312,False,True
f5_N320_bs1_L8,5,320,1,8,0.5010046362876892,0.5015604391426223,0.5015576893000571,340,False,True
f4_N128_bs2_L4,4,128,2,4,0.501004695892334,0.5038555744104087,0.4954975610016845,324,False,True
f4_N1024_bs16_L8,4,1024,16,8,0.5010047554969788,0.5004917168989778,0.5004635937511921,350,False,True
f5_N160_bs8_L9,5,160,8,9,0.5010048747062683,0.5030882596969605,0.503086294233799,338,False,True
f5_N320_bs1_L7,5,320,1,7,0.5010049939155579,0.5015593246542267,0.5015571507776485,311,False,True
f5_N320_bs1_L6,5,320,1,6,0.5010050535202026,0.5015594896425,0.5015547641599596,314,False,True
