run,optimizer,target,freq,depth,rank,fix_wb,layer,top_k,target_alpha,alpha_hat,alpha_error,r2,top_singular,tail_ratio,test_mse,final_train_mse
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.10.weight,10,0.75,0.2100999149548673,0.5399000850451328,0.531774698288671,4.435498237609863,0.490937187765762,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.11.weight,10,0.75,0.26877640103951583,0.48122359896048417,0.9805406077670755,1.0167512893676758,0.5223192218472531,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.12.weight,10,0.75,0.14045177619251434,0.6095482238074856,0.6470398826513317,4.510199069976807,0.6274500392393952,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.13.weight,1,0.75,nan,nan,nan,1.1444542407989502,nan,0.002286978531628847,0.0016438658349215984
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,3,10,True,fcs.1.weight,10,0.75,1.1877198767975934,0.4377198767975934,0.8895636503115515,7.303813457489014,0.08310052054528125,0.04386996105313301,0.03626906871795654
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,3,10,True,fcs.3.weight,10,0.75,0.8685657080628741,0.11856570806287414,0.9093825888038733,3.678006887435913,0.1732645438463634,0.04386996105313301,0.03626906871795654
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,3,10,True,fcs.5.weight,10,0.75,0.72482812312066,0.02517187687933997,0.9282552213825835,4.086387634277344,0.20097287256978227,0.04386996105313301,0.03626906871795654
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,3,10,True,fcs.7.weight,1,0.75,nan,nan,nan,3.7969250679016113,nan,0.04386996105313301,0.03626906871795654
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,3,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.157735824584961,nan,0.009874964132905006,0.008601410314440727
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,3,10,False,fcs.1.weight,10,0.75,1.174055654161405,0.4240556541614049,0.8609524581926573,5.804882526397705,0.10290848007768406,0.009874964132905006,0.008601410314440727
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,3,10,False,fcs.2.weight,10,0.75,0.14525609478020005,0.6047439052197999,0.9417043664720428,5.15554666519165,0.6949866189909552,0.009874964132905006,0.008601410314440727
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,3,10,False,fcs.3.weight,10,0.75,0.7199588340498166,0.030041165950183357,0.9070189668066309,2.763488531112671,0.20506030544097353,0.009874964132905006,0.008601410314440727
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,3,10,False,fcs.4.weight,10,0.75,0.11295032519126014,0.6370496748087399,0.8388773949111551,4.615612506866455,0.7580928879488826,0.009874964132905006,0.008601410314440727
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,3,10,False,fcs.5.weight,10,0.75,0.6905488884651458,0.05945111153485416,0.9007071000271395,2.356173038482666,0.2514767509373579,0.009874964132905006,0.008601410314440727
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,3,10,False,fcs.6.weight,10,0.75,0.13243449663102436,0.6175655033689756,0.9025209429569864,4.9503679275512695,0.7475052674547893,0.009874964132905006,0.008601410314440727
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,3,10,False,fcs.7.weight,1,0.75,nan,nan,nan,2.1456096172332764,nan,0.009874964132905006,0.008601410314440727
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,6,10,True,fcs.1.weight,10,0.75,1.3343448038721237,0.5843448038721237,0.8889109008604793,6.54306173324585,0.08484021223169579,0.00573931448161602,0.014517688192427158
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,6,10,True,fcs.3.weight,10,0.75,0.7844109418990043,0.03441094189900429,0.8779913382185195,2.5394210815429688,0.21562278896151005,0.00573931448161602,0.014517688192427158
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,6,10,True,fcs.5.weight,10,0.75,0.7046097056763634,0.045390294323636615,0.9506604318834183,2.4349234104156494,0.24026918059458394,0.00573931448161602,0.014517688192427158
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,6,10,True,fcs.7.weight,10,0.75,0.7084114676997076,0.04158853230029236,0.9733766478042264,2.6946301460266113,0.21771086217789712,0.00573931448161602,0.014517688192427158
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,6,10,True,fcs.9.weight,10,0.75,0.7119651024967891,0.038034897503210874,0.9308060644824951,2.405858278274536,0.23546036672037635,0.00573931448161602,0.014517688192427158
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,6,10,True,fcs.11.weight,10,0.75,0.6199752321922515,0.13002476780774852,0.9479796229455172,2.128831148147583,0.2743043566638294,0.00573931448161602,0.014517688192427158
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,16,6,10,True,fcs.13.weight,1,0.75,nan,nan,nan,1.1504874229431152,nan,0.00573931448161602,0.014517688192427158
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.62944221496582,nan,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.1.weight,10,0.75,1.301320825485216,0.551320825485216,0.8652138778237197,5.87063455581665,0.09527648814170817,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.2.weight,10,0.75,0.13479632509010622,0.6152036749098938,0.9021991902473613,4.982948303222656,0.6830687559807241,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.3.weight,10,0.75,0.7588153816484796,0.008815381648479614,0.9246534667653218,2.4775497913360596,0.22020753884114985,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.4.weight,10,0.75,0.16139511804418724,0.5886048819558127,0.7469221849285064,4.759160995483398,0.6129167600135136,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.5.weight,10,0.75,0.6752031149683678,0.07479688503163218,0.9119921393318888,2.0724239349365234,0.2741675003472986,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.6.weight,10,0.75,0.21379689566884758,0.5362031043311524,0.7136197067102548,4.954733848571777,0.54754148609869,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.7.weight,10,0.75,0.7476392674785002,0.00236073252149982,0.9345042717392432,2.60699462890625,0.21094440473325554,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.8.weight,10,0.75,0.18487732424002765,0.5651226757599723,0.6587200559205992,4.717541694641113,0.5486622296353518,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.9.weight,10,0.75,0.6265689643740039,0.12343103562599611,0.9358750303622191,1.9590502977371216,0.29056451360162316,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.10.weight,10,0.75,0.1873309574621667,0.5626690425378333,0.7094088539699551,4.510339736938477,0.5946696264287389,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.11.weight,10,0.75,0.5502774074342869,0.19972259256571312,0.9536747131127422,1.7322170734405518,0.31059016343784823,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.12.weight,10,0.75,0.24812225640914765,0.5018777435908524,0.4914823130525279,4.540909767150879,0.40297735645290317,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,16,6,10,False,fcs.13.weight,1,0.75,nan,nan,nan,0.5644031763076782,nan,0.008554408326745033,0.010970881208777428
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,3,10,True,fcs.1.weight,10,0.75,1.3076678912075335,0.5576678912075335,0.861276296847874,6.941082954406738,0.08041365661511295,0.25989681482315063,0.2374466508626938
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,3,10,True,fcs.3.weight,10,0.75,0.8938783820318861,0.14387838203188608,0.9111238420903257,3.2226805686950684,0.17850945061222248,0.25989681482315063,0.2374466508626938
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,3,10,True,fcs.5.weight,10,0.75,0.72377827409145,0.026221725908549987,0.9346841859502002,3.1889307498931885,0.20599806958243963,0.25989681482315063,0.2374466508626938
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,3,10,True,fcs.7.weight,1,0.75,nan,nan,nan,3.0502185821533203,nan,0.25989681482315063,0.2374466508626938
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,3,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.601333618164062,nan,0.04830644279718399,0.057837940752506256
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,3,10,False,fcs.1.weight,10,0.75,1.2939886378225642,0.5439886378225642,0.8816577583015337,6.281557083129883,0.08601955230926456,0.04830644279718399,0.057837940752506256
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,3,10,False,fcs.2.weight,10,0.75,0.14441884727376683,0.6055811527262331,0.8996563335884448,5.002038955688477,0.6970741091830893,0.04830644279718399,0.057837940752506256
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,3,10,False,fcs.3.weight,10,0.75,0.7491028127401044,0.0008971872598956265,0.9116929195539867,2.493629217147827,0.23305054603955702,0.04830644279718399,0.057837940752506256
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,3,10,False,fcs.4.weight,10,0.75,0.17768627631918,0.57231372368082,0.8801930920909838,5.1289544105529785,0.6409517229926763,0.04830644279718399,0.057837940752506256
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,3,10,False,fcs.5.weight,10,0.75,0.7750036175577939,0.0250036175577939,0.9470821665522283,3.0110726356506348,0.18631550750728965,0.04830644279718399,0.057837940752506256
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,3,10,False,fcs.6.weight,10,0.75,0.17841397914956247,0.5715860208504375,0.9399576012200193,5.5810651779174805,0.6652647795150385,0.04830644279718399,0.057837940752506256
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,3,10,False,fcs.7.weight,1,0.75,nan,nan,nan,2.9371328353881836,nan,0.04830644279718399,0.057837940752506256
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,6,10,True,fcs.1.weight,10,0.75,1.2297034315116884,0.47970343151168837,0.9075255012411474,5.950136661529541,0.0934985367846418,0.050195761024951935,0.0722758024930954
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,6,10,True,fcs.3.weight,10,0.75,0.7477006732304561,0.002299326769543919,0.9340551056206817,2.5565128326416016,0.2159769582398963,0.050195761024951935,0.0722758024930954
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,6,10,True,fcs.5.weight,10,0.75,0.5241850465741025,0.22581495342589752,0.9606614982735096,1.6771469116210938,0.33966916313717366,0.050195761024951935,0.0722758024930954
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,6,10,True,fcs.7.weight,10,0.75,0.6369589298377194,0.1130410701622806,0.9556130223396015,2.18780517578125,0.2677964587109949,0.050195761024951935,0.0722758024930954
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,6,10,True,fcs.9.weight,10,0.75,0.744918046466564,0.00508195353343599,0.9627135144731882,3.1303305625915527,0.20031310269539612,0.050195761024951935,0.0722758024930954
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,6,10,True,fcs.11.weight,10,0.75,0.7230294535799864,0.02697054642001362,0.9872129121810834,3.3034820556640625,0.19766488897646178,0.050195761024951935,0.0722758024930954
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,32,6,10,True,fcs.13.weight,1,0.75,nan,nan,nan,2.534602165222168,nan,0.050195761024951935,0.0722758024930954
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.686197280883789,nan,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.1.weight,10,0.75,1.2605963319743236,0.5105963319743236,0.8820921403021017,5.803522109985352,0.09406941025075637,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.2.weight,10,0.75,0.12203530420556026,0.6279646957944397,0.8164631783753322,4.790524482727051,0.7085795312137386,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.3.weight,10,0.75,0.6612168085566266,0.08878319144337343,0.8784443421618603,2.2640769481658936,0.23207601292587324,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.4.weight,10,0.75,0.17246436394157244,0.5775356360584276,0.6756214617820224,4.4793267250061035,0.5715110419828593,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.5.weight,10,0.75,0.7572863699923608,0.007286369992360764,0.9460876538166768,2.7298367023468018,0.20735774926377357,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.6.weight,10,0.75,0.18478203000951182,0.5652179699904882,0.509451506193028,4.553928852081299,0.5161102589545709,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.7.weight,10,0.75,0.7357774292789011,0.014222570721098893,0.919285842268729,2.339230537414551,0.23475718762691966,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.8.weight,10,0.75,0.20716207347472892,0.5428379265252711,0.6592636658251856,4.503628253936768,0.5620001412417214,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.9.weight,10,0.75,0.6252837994185146,0.12471620058148536,0.9384400312538471,1.9928220510482788,0.2799181169015554,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.10.weight,10,0.75,0.17236381557902797,0.5776361844209721,0.7556973453685483,4.5813446044921875,0.6176209770084882,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.11.weight,10,0.75,0.5527892402039483,0.19721075979605174,0.9513917324857537,1.8409754037857056,0.2934674702898792,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.12.weight,10,0.75,0.1075277738335226,0.6424722261664774,0.9317670414915011,4.722708225250244,0.7916291280184773,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,32,6,10,False,fcs.13.weight,1,0.75,nan,nan,nan,1.7027451992034912,nan,0.025424739345908165,0.04644259810447693
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,3,10,True,fcs.1.weight,10,0.75,1.2568104907443025,0.5068104907443025,0.8745171577014788,6.685430526733398,0.08414268880606976,0.0024901796132326126,0.0015289129223674536
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,3,10,True,fcs.3.weight,10,0.75,0.6818725042248295,0.06812749577517052,0.9205964418643734,2.3107223510742188,0.24815195660848174,0.0024901796132326126,0.0015289129223674536
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,3,10,True,fcs.5.weight,10,0.75,0.7120388637338998,0.037961136266100204,0.96519701066808,2.581498146057129,0.22668615115379798,0.0024901796132326126,0.0015289129223674536
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,3,10,True,fcs.7.weight,1,0.75,nan,nan,nan,2.1932566165924072,nan,0.0024901796132326126,0.0015289129223674536
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,3,10,False,fcs.0.weight,1,0.75,nan,nan,nan,12.997053146362305,nan,0.0011715240543708205,0.00235836417414248
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,3,10,False,fcs.1.weight,10,0.75,1.3182786755996219,0.5682786755996219,0.8245242220562177,6.380589962005615,0.08351454708356403,0.0011715240543708205,0.00235836417414248
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,3,10,False,fcs.2.weight,10,0.75,0.1489575600548729,0.6010424399451271,0.9488524573093656,4.938424587249756,0.7028371302740289,0.0011715240543708205,0.00235836417414248
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,3,10,False,fcs.3.weight,10,0.75,0.7728339206877224,0.022833920687722387,0.8637680323533582,2.559088945388794,0.21866688771705167,0.0011715240543708205,0.00235836417414248
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,3,10,False,fcs.4.weight,10,0.75,0.1033208934941393,0.6466791065058607,0.9244355404457372,4.4853739738464355,0.7848910185719609,0.0011715240543708205,0.00235836417414248
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,3,10,False,fcs.5.weight,10,0.75,0.6792467694508837,0.07075323054911631,0.9552518333970053,2.12606143951416,0.2527406690866993,0.0011715240543708205,0.00235836417414248
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,3,10,False,fcs.6.weight,10,0.75,0.18608273523591415,0.5639172647640859,0.45623678769317,4.418028831481934,0.49378459016545045,0.0011715240543708205,0.00235836417414248
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,3,10,False,fcs.7.weight,1,0.75,nan,nan,nan,0.7331913709640503,nan,0.0011715240543708205,0.00235836417414248
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,6,10,True,fcs.1.weight,10,0.75,1.237595556301069,0.487595556301069,0.8535714230670608,5.720781326293945,0.09854974824434477,0.006217715330421925,0.002982323057949543
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,6,10,True,fcs.3.weight,10,0.75,0.7132486341372979,0.03675136586270211,0.9582848360948181,2.4747934341430664,0.2275608437195252,0.006217715330421925,0.002982323057949543
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,6,10,True,fcs.5.weight,10,0.75,0.7157356499877551,0.034264350012244926,0.9674263945391923,2.6311981678009033,0.2264204930297992,0.006217715330421925,0.002982323057949543
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,6,10,True,fcs.7.weight,10,0.75,0.6919449906464679,0.05805500935353214,0.9469670122134756,2.2356226444244385,0.2529911065309391,0.006217715330421925,0.002982323057949543
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,6,10,True,fcs.9.weight,10,0.75,0.5952048616008392,0.15479513839916081,0.9137403439407569,1.802884578704834,0.3095063692117906,0.006217715330421925,0.002982323057949543
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,6,10,True,fcs.11.weight,10,0.75,0.38993199520560357,0.36006800479439643,0.9751950494889172,1.2993178367614746,0.4254096163222307,0.006217715330421925,0.002982323057949543
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,lowrank_muon,chirp1d,8,6,10,True,fcs.13.weight,1,0.75,nan,nan,nan,1.1246017217636108,nan,0.006217715330421925,0.002982323057949543
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,6,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.696240425109863,nan,0.001796331605874002,0.0014860582305118442
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,6,10,False,fcs.1.weight,10,0.75,1.2830676992483578,0.5330676992483578,0.8738827869587535,6.055664539337158,0.09138763402042122,0.001796331605874002,0.0014860582305118442
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,6,10,False,fcs.2.weight,10,0.75,0.10508957803007464,0.6449104219699253,0.7794286813789904,4.626932621002197,0.7416899841404191,0.001796331605874002,0.0014860582305118442
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,6,10,False,fcs.3.weight,10,0.75,0.886236088480254,0.13623608848025404,0.871445416861748,2.9757533073425293,0.18543270310077387,0.001796331605874002,0.0014860582305118442
mmnn_lowrank_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,lowrank_muon,chirp1d,8,6,10,False,fcs.4.weight,10,0.75,0.17018448759753568,0.5798155124024643,0.7988906601136501,4.836137771606445,0.6286630916071835,0.001796331605874002,0.0014860582305118442
