method,seed,depth,task,auc,average_precision,iou_top7,centroid_error,relative_residual
heavy_ball,43,48,140,0.9997766915614222,0.9947935426433503,0.5694444444444444,0.00818978063762188,0.26374292373657227
heavy_ball,43,48,141,0.9998046875000001,0.9971835001349292,0.8888888888888888,0.0038037647027522326,0.2309696525335312
heavy_ball,43,48,142,0.9998302783435167,0.9961293205124742,0.5833333333333334,0.002891095820814371,0.21029198169708252
heavy_ball,43,48,143,0.9984966631541974,0.9817216776713344,0.8375,0.011141547933220863,0.2908863425254822
heavy_ball,43,48,144,0.9998666311016271,0.9972239539342262,0.6388888888888888,0.007279125973582268,0.3480825126171112
heavy_ball,43,48,145,0.9998340563734206,0.9962604450765487,0.5972222222222222,0.014369253069162369,0.2041199505329132
heavy_ball,43,48,146,0.9998177795132109,0.9958041958041958,0.5416666666666666,0.014656799845397472,0.26245763897895813
heavy_ball,43,48,147,1.0,1.0,0.5555555555555556,0.00395504105836153,0.31153780221939087
heavy_ball,43,48,148,0.9997581766519558,0.99575472323467,0.7083333333333334,0.008952215313911438,0.2719864249229431
heavy_ball,43,48,149,0.9996951953156333,0.9957774553522636,0.9027777777777778,0.0072499909438192844,0.26231977343559265
heavy_ball,43,48,150,0.9979415876961317,0.9788845820928386,0.8333333333333334,0.002511686412617564,0.21748332679271698
heavy_ball,43,48,151,0.9977060562568236,0.9757745488739402,0.7666666666666667,0.01064667571336031,0.2115251123905182
heavy_ball,43,48,152,0.9981752678613204,0.9755848792079069,0.8051948051948052,0.02461252547800541,0.2185397893190384
heavy_ball,43,48,153,0.997136130616904,0.9760211326283023,0.6728971962616822,0.009594902396202087,0.19850696623325348
heavy_ball,43,48,154,0.9998577626057891,0.9968215587681443,0.5972222222222222,0.014138005673885345,0.35788363218307495
heavy_ball,43,48,155,0.9997380247062855,0.9949956063739653,0.7083333333333334,0.0005060061812400818,0.2655317485332489
heavy_ball,43,48,156,0.9999262101534828,0.9987576700371622,0.7777777777777778,0.00890995655208826,0.2578412592411041
heavy_ball,43,48,157,0.996642459478884,0.9715144047231394,0.696078431372549,0.0099061643704772,0.23092934489250183
heavy_ball,43,48,158,0.9987155720338983,0.9860411729377715,0.8536585365853658,0.0040398528799414635,0.26480770111083984
heavy_ball,43,48,159,0.996685906204473,0.9693952086352458,0.7070707070707071,0.007013261318206787,0.21889305114746094
heavy_ball,43,48,160,0.9997032288698955,0.9947057954194635,0.7222222222222222,0.009498005732893944,0.26776519417762756
heavy_ball,43,48,161,0.9984316011547857,0.9808610082960301,0.85,0.0015288243303075433,0.2835543751716614
heavy_ball,43,48,162,0.995568255878077,0.9639742643930692,0.6454545454545455,0.005258107557892799,0.27933406829833984
heavy_ball,43,48,163,0.9997049143116559,0.9939828221633967,0.625,0.012350575998425484,0.23501518368721008
heavy_ball,43,48,164,0.9998185743572997,0.9971890796907523,0.7916666666666666,0.004989412613213062,0.338636577129364
heavy_ball,43,48,165,0.9997984805432965,0.9965646850298777,0.7083333333333334,0.009977318346500397,0.2926604449748993
heavy_ball,43,48,166,0.9985459352280238,0.9852720832815881,0.7888888888888889,0.006968445144593716,0.22228224575519562
heavy_ball,43,48,167,0.9985431368085591,0.9801181556183867,0.8552631578947368,0.014852535910904408,0.26269885897636414
heavy_ball,43,48,168,0.9985163418463622,0.9829378400857376,0.8354430379746836,0.009352356195449829,0.3067092299461365
heavy_ball,43,48,169,0.999878770245369,0.997467071935157,0.5833333333333334,0.012646154500544071,0.33714717626571655
heavy_ball,43,48,170,0.999974593495935,0.999390243902439,0.5555555555555556,0.008978626690804958,0.306772381067276
heavy_ball,43,48,171,0.9995021691202617,0.9883070880923084,0.5972222222222222,0.003711742116138339,0.31058382987976074
heavy_ball,43,48,172,0.99661369885169,0.9714251723583215,0.6513761467889908,0.008346077054738998,0.2694341242313385
heavy_ball,43,48,173,0.9997136311569301,0.9945481983262255,0.75,0.0066563282161951065,0.25703081488609314
heavy_ball,43,48,174,0.9968245159699101,0.9738892823760001,0.6792452830188679,0.0044858939945697784,0.2593331038951874
heavy_ball,43,48,175,0.9998983739837398,0.9975434981684981,0.5555555555555556,0.006478677503764629,0.3157072067260742
heavy_ball,43,48,176,0.999375289684219,0.9875625865856688,0.7083333333333334,0.015575837343931198,0.25169721245765686
heavy_ball,43,48,177,0.9999790685504971,0.9995918367346939,0.6805555555555556,0.005471144337207079,0.23956115543842316
heavy_ball,43,48,178,0.9989046941678521,0.9870812509741755,0.8481012658227848,0.013871242292225361,0.2997104525566101
heavy_ball,43,48,179,0.9998616874135546,0.9977806079657529,0.8333333333333334,0.006314797326922417,0.24113470315933228
heavy_ball,43,48,180,0.9970254130747126,0.9729525686011714,0.7142857142857143,0.008096294477581978,0.2777549922466278
heavy_ball,43,48,181,0.9995893223819302,0.9932208689927584,0.6944444444444444,0.008121605031192303,0.23117122054100037
heavy_ball,43,48,182,0.9969023473846624,0.9698251875811328,0.7340425531914894,0.004436158575117588,0.2235746532678604
heavy_ball,43,48,183,0.9965004677592598,0.9677207435913533,0.7553191489361702,0.001621294766664505,0.25708165764808655
heavy_ball,43,48,184,0.997166705734873,0.977593744128258,0.6728971962616822,0.004820582922548056,0.21269696950912476
heavy_ball,43,48,185,0.9988073941562313,0.986648846196204,0.8518518518518519,0.006880579981952906,0.29397672414779663
heavy_ball,43,48,186,0.9999491869918699,0.9988095238095238,0.5555555555555556,0.0037633320316672325,0.3036690950393677
heavy_ball,43,48,187,0.9992941365204139,0.9894528403718494,0.8767123287671232,0.015340059995651245,0.28595253825187683
heavy_ball,43,48,188,0.9998983739837398,0.9974663235245712,0.5555555555555556,0.005387339275330305,0.35186174511909485
heavy_ball,43,48,189,0.9964311700911264,0.968197177438154,0.7010309278350515,0.01026692520827055,0.25284668803215027
heavy_ball,43,48,190,0.9975745816153286,0.976988468474874,0.7553191489361702,0.0041839913465082645,0.23681193590164185
heavy_ball,43,48,191,0.9969907702777423,0.9751633627383997,0.7058823529411765,0.014935698360204697,0.2566205561161041
heavy_ball,43,80,0,0.9990393568124382,0.9887497649257504,0.881578947368421,0.0061947801150381565,0.10089350491762161
heavy_ball,43,80,1,0.9998548594858397,0.9975408926367716,0.7916666666666666,0.002833679551258683,0.14401434361934662
heavy_ball,43,80,2,0.9989022605301676,0.9872244336358287,0.8292682926829268,0.009487004950642586,0.14528800547122955
heavy_ball,43,80,3,0.9999604305159862,0.9992673328123258,0.7222222222222222,0.010404911823570728,0.111518993973732
heavy_ball,43,80,4,0.9970366379310345,0.9738823823039833,0.7319587628865979,0.006210587453097105,0.10496292263269424
heavy_ball,43,80,5,0.998108125039153,0.9814999858865435,0.8255813953488372,0.003818384138867259,0.13237720727920532
heavy_ball,43,80,6,0.9989211238047382,0.9859271360824602,0.881578947368421,0.005919512826949358,0.1442117542028427
heavy_ball,43,80,7,0.9994609164420486,0.9929153400447792,0.918918918918919,0.006178330164402723,0.11776351183652878
heavy_ball,43,80,8,0.9992339512793014,0.9878674719126992,0.8472222222222222,0.013361862860620022,0.15134936571121216
heavy_ball,43,80,9,0.9978348798477279,0.9775058356833788,0.7608695652173914,0.015364591032266617,0.1334153115749359
heavy_ball,43,80,10,0.9992616293379276,0.9890827185151101,0.9178082191780822,0.007942365482449532,0.1446593850851059
heavy_ball,43,80,11,0.9995143789361863,0.993511801169839,0.88,0.0044869049452245235,0.12671703100204468
heavy_ball,43,80,12,0.9998639799467578,0.9975784091572628,0.7361111111111112,0.004454873502254486,0.09635602682828903
heavy_ball,43,80,13,0.9981256332320163,0.9804100133504576,0.7931034482758621,0.011294492520391941,0.14757367968559265
heavy_ball,43,80,14,0.999930426716141,0.9984953287818901,0.6111111111111112,0.00431987177580595,0.10000547766685486
heavy_ball,43,80,15,0.999975187951269,0.9994192799070848,0.5694444444444444,0.004986954387277365,0.17464524507522583
heavy_ball,43,80,16,0.998062396082898,0.9782642750108365,0.7790697674418605,0.012267044745385647,0.10152795910835266
heavy_ball,43,80,17,0.9977258830975189,0.9801449251035825,0.7128712871287128,0.004015517421066761,0.10256805270910263
heavy_ball,43,80,18,0.9999790685504971,0.9995918367346939,0.6805555555555556,0.00313016795553267,0.1082637682557106
heavy_ball,43,80,19,0.9982911294081095,0.9810070073878729,0.8333333333333334,0.005848180968314409,0.09964360296726227
heavy_ball,43,80,20,0.997350933908046,0.9745427939540628,0.696969696969697,0.016603857278823853,0.09977418929338455
heavy_ball,43,80,21,0.9970830473575841,0.9729501141642009,0.711340206185567,0.009788362309336662,0.09950242936611176
heavy_ball,43,80,22,0.996964236964237,0.9719731919170358,0.693069306930693,0.007157742511481047,0.09372588247060776
heavy_ball,43,80,23,0.9998445485105804,0.9972272548021716,0.7361111111111112,0.005531156901270151,0.10402735322713852
heavy_ball,43,80,24,0.9978328209839464,0.9788919870004147,0.7526881720430108,0.013643586076796055,0.11424092948436737
heavy_ball,43,80,25,0.9973244147157192,0.9769848236478749,0.6923076923076923,0.010231641121208668,0.11472510546445847
heavy_ball,43,80,26,0.9976925694355834,0.9800864475903504,0.7058823529411765,0.003240264719352126,0.11710610240697861
heavy_ball,43,80,27,0.9997230136119025,0.995784023668639,0.7222222222222222,0.003111977130174637,0.12260588258504868
heavy_ball,43,80,28,0.9976638603605589,0.9776174319843458,0.7171717171717171,0.005525682121515274,0.12423782795667648
heavy_ball,43,80,29,0.9995919398402735,0.9928354465994287,0.7361111111111112,0.011397005058825016,0.09815703332424164
heavy_ball,43,80,30,0.999974593495935,0.999390243902439,0.5555555555555556,0.008745438419282436,0.1426769196987152
heavy_ball,43,80,31,0.9997011612021858,0.9940935630052701,0.6666666666666666,0.006135248113423586,0.12069886922836304
heavy_ball,43,80,32,0.9990648885997723,0.9891228047455998,0.875,0.004351678304374218,0.11591954529285431
heavy_ball,43,80,33,0.9999581371009942,0.9991753436068307,0.6805555555555556,0.008026693016290665,0.1464676558971405
heavy_ball,43,80,34,0.9984175468295734,0.9837635497711613,0.8068181818181818,0.007587095256894827,0.1231132298707962
heavy_ball,43,80,35,0.9999333155508136,0.9985817837303982,0.6388888888888888,0.007012892514467239,0.10071230679750443
heavy_ball,43,80,36,0.9996863931523022,0.994671913906227,0.7777777777777778,0.008397981524467468,0.10581731051206589
heavy_ball,43,80,37,0.9999777718502711,0.9995374653098982,0.6388888888888888,0.006428024265915155,0.12329897284507751
heavy_ball,43,80,38,1.0,1.0,0.5138888888888888,0.0025185493286699057,0.12876683473587036
heavy_ball,43,80,39,0.9978249113741513,0.9777061523622821,0.7692307692307693,0.006394544150680304,0.11405082792043686
heavy_ball,43,80,40,0.9987802894779638,0.9849905043565879,0.8518518518518519,0.0009940965101122856,0.10096871107816696
heavy_ball,43,80,41,0.9975754310344828,0.9783435452949347,0.7319587628865979,0.004315992351621389,0.12195301800966263
heavy_ball,43,80,42,0.9999161692710079,0.9987310270800828,0.8611111111111112,0.009129579178988934,0.1376345455646515
heavy_ball,43,80,43,0.9995725084040961,0.9929337065951555,0.7361111111111112,0.012495399452745914,0.09626922756433487
heavy_ball,43,80,44,0.9977768431172265,0.9771297451669281,0.75,0.010400457307696342,0.1302824169397354
heavy_ball,43,80,45,0.996462073427139,0.971244901224424,0.6513761467889908,0.009476947598159313,0.10702364891767502
heavy_ball,43,80,46,0.9999581371009942,0.9991996798719488,0.6805555555555556,0.0031448337249457836,0.1302674561738968
heavy_ball,43,80,47,0.997077922077922,0.9741135222749563,0.7029702970297029,0.00609789602458477,0.11602003127336502
heavy_ball,43,80,48,0.9981844723316037,0.9809530426708319,0.7865168539325843,0.006780896335840225,0.11929628998041153
heavy_ball,43,80,49,0.9985935302390999,0.9849124581736417,0.8641975308641975,0.009156061336398125,0.1283339560031891
heavy_ball,43,80,50,0.9996918189792097,0.992778550789192,0.5972222222222222,0.0023652061354368925,0.16018378734588623
heavy_ball,43,80,51,0.9996438746438746,0.9926050432771298,0.7222222222222222,0.0023407754488289356,0.09928923100233078
heavy_ball,43,80,52,0.9998021525799303,0.9964038435887175,0.7222222222222222,0.005529894959181547,0.09537940472364426
heavy_ball,43,80,53,0.9997192078357531,0.9956209932720685,0.875,0.004261870868504047,0.11046521365642548
heavy_ball,43,80,54,0.998574403728864,0.9854674672050752,0.8160919540229885,0.007239870727062225,0.14105497300624847
heavy_ball,43,80,55,0.9993743482794578,0.9907154398312499,0.9027777777777778,0.002390515059232712,0.1432153880596161
heavy_ball,43,80,56,0.9973112355093225,0.9756979755846468,0.7,0.0046166726388037205,0.13272027671337128
heavy_ball,43,80,57,0.9998698425094363,0.9967239915398304,0.5416666666666666,0.003608270548284054,0.17429159581661224
heavy_ball,43,80,58,1.0,0.9999999999999998,0.5277777777777778,0.013088211417198181,0.09377213567495346
heavy_ball,43,80,59,0.9995331465919701,0.9941254100416852,0.8947368421052632,0.006608981639146805,0.11190694570541382
heavy_ball,43,80,60,0.9998638066053797,0.9971926713947991,0.625,0.00446518836542964,0.09611480683088303
heavy_ball,43,80,61,0.9966317325123628,0.9710397427093294,0.696078431372549,0.005644954741001129,0.11106925457715988
heavy_ball,43,80,62,0.9985434322033898,0.9825889642082433,0.8095238095238095,0.011913451366126537,0.11043679714202881
heavy_ball,43,80,63,0.9969067291486826,0.9740785650425627,0.6635514018691588,0.006801428273320198,0.0913601815700531
heavy_ball,43,80,64,0.9993422635758402,0.9906309369847646,0.8767123287671232,0.0032273661345243454,0.09823451191186905
heavy_ball,43,80,65,0.9997396850188728,0.9938951500865196,0.5416666666666666,0.005163961090147495,0.15620610117912292
heavy_ball,43,80,66,0.9999178509816807,0.997883538424079,0.5138888888888888,0.010794093832373619,0.16074174642562866
heavy_ball,43,80,67,0.9997069597069598,0.9943581161899797,0.6805555555555556,0.003993351478129625,0.12214204668998718
heavy_ball,43,80,68,0.9994923701698252,0.9926103823545149,0.9178082191780822,0.007110313978046179,0.14029423892498016
heavy_ball,43,80,69,1.0,1.0,0.5972222222222222,0.006906428374350071,0.09450777620077133
heavy_ball,43,80,70,0.9999503759025382,0.9988243959094643,0.5694444444444444,0.007256656419485807,0.1023070365190506
heavy_ball,43,80,71,0.9999503759025382,0.9988243959094643,0.5694444444444444,0.009698333218693733,0.1620510369539261
heavy_ball,43,80,72,0.9997278911564625,0.9945778070268241,0.6805555555555556,0.006852316670119762,0.12197159230709076
heavy_ball,43,80,73,0.999817779513211,0.9955186823607878,0.5416666666666666,0.0037822984158992767,0.15396201610565186
heavy_ball,43,80,74,0.9994294605809129,0.9907256332162493,0.8333333333333334,0.010012290440499783,0.12940211594104767
heavy_ball,43,80,75,0.9997641466644895,0.9960774233421914,0.7916666666666666,0.011019112542271614,0.09579411894083023
heavy_ball,43,80,76,0.9991723689461006,0.988962918628953,0.881578947368421,0.0068852342665195465,0.1446816772222519
heavy_ball,43,80,77,0.9969293524446207,0.9718745553343668,0.7395833333333334,0.0014231737004593015,0.11013435572385788
heavy_ball,43,80,78,0.9980454801728998,0.9800964575804648,0.8045977011494253,0.00043145904783159494,0.11727921664714813
heavy_ball,43,80,79,0.9999515080981477,0.9988793967199282,0.5833333333333334,0.008385580964386463,0.13195937871932983
heavy_ball,43,80,80,0.9979642267262461,0.9771339244510215,0.8235294117647058,0.01108552049845457,0.1293933391571045
heavy_ball,43,80,81,0.9965552033754931,0.9718829101970428,0.6574074074074074,0.012952491641044617,0.10930341482162476
heavy_ball,43,80,82,0.9998759397563457,0.9973488865323435,0.5694444444444444,0.011646232567727566,0.08926931023597717
heavy_ball,43,80,83,0.9998411077062763,0.9966230811655485,0.625,0.00592685304582119,0.15634290874004364
heavy_ball,43,80,84,0.9987462006079029,0.9856973956764418,0.7931034482758621,0.005085423123091459,0.11787769943475723
heavy_ball,43,80,85,0.9988346393409684,0.9860655068910846,0.8414634146341463,0.005095739383250475,0.11523587256669998
heavy_ball,43,80,86,0.9997680890538033,0.9946597850740573,0.6111111111111112,0.007589184213429689,0.15746277570724487
heavy_ball,43,80,87,0.9975324675324675,0.977819151077295,0.7029702970297029,0.006455726455897093,0.10498795658349991
heavy_ball,43,80,88,1.0,1.0,0.75,0.009130186401307583,0.1507757157087326
heavy_ball,43,80,89,0.9999805685638226,0.9996505939902166,0.7361111111111112,0.002503273542970419,0.16504482924938202
heavy_ball,43,80,90,0.9997984805432965,0.9961827956571807,0.7083333333333334,0.015507780015468597,0.08508354425430298
heavy_ball,43,80,91,0.9983124514374514,0.9837704974280401,0.8181818181818182,0.007429167628288269,0.11747374385595322
heavy_ball,43,80,92,0.9994992032779422,0.9933582866054521,0.9054054054054054,0.006858217995613813,0.13505521416664124
heavy_ball,43,80,93,0.999939544162989,0.998846301718274,0.7083333333333334,0.011267873458564281,0.09933003038167953
heavy_ball,43,80,94,0.9996479109382335,0.995310748536555,0.8356164383561644,0.01223456859588623,0.13786089420318604
heavy_ball,43,80,95,0.9973852514045439,0.9737835675971164,0.7340425531914894,0.015080099925398827,0.1378251612186432
heavy_ball,43,80,96,0.9994555194520067,0.991127898271899,0.8194444444444444,0.019145214930176735,0.14614565670490265
heavy_ball,43,80,97,0.9998257801781397,0.9961648056143037,0.6527777777777778,0.00977005623281002,0.1449972689151764
heavy_ball,43,80,98,0.9980413546883522,0.979923338388789,0.7752808988764045,0.010711311362683773,0.11905064433813095
heavy_ball,43,80,99,0.9998393660312701,0.9973472612491516,0.8055555555555556,0.007791165262460709,0.0907411128282547
heavy_ball,43,80,100,0.9981697552047587,0.9836813232508634,0.7659574468085106,0.007894044741988182,0.09376030415296555
heavy_ball,43,80,101,0.9966056312787915,0.9708571416768429,0.6826923076923077,0.007770043332129717,0.11928840726613998
heavy_ball,43,80,102,0.9997554903529831,0.9950187265536542,0.6388888888888888,0.014904907904565334,0.15024317800998688
heavy_ball,43,80,103,0.9996626180836706,0.991835382533057,0.5,0.01003575325012207,0.09012092649936676
heavy_ball,43,80,104,0.9985647517756596,0.9853802871995083,0.8275862068965517,0.007676607929170132,0.1220686137676239
heavy_ball,43,80,105,0.9976569879414615,0.9770059754510239,0.7865168539325843,0.0066709439270198345,0.11091776192188263
heavy_ball,43,80,106,0.997117117117117,0.975091307414296,0.7272727272727273,0.0055450210347771645,0.11410685628652573
heavy_ball,43,80,107,0.9999768089053803,0.9994949494949494,0.6111111111111112,0.006881920155137777,0.129304900765419
heavy_ball,43,80,108,0.9994309673554956,0.9924987259677132,0.8933333333333333,0.006248451769351959,0.13535021245479584
heavy_ball,43,80,109,0.9997917480150983,0.9945249922820075,0.5416666666666666,0.008608694188296795,0.1579490602016449
heavy_ball,43,80,110,0.9998475609756098,0.9964700996677741,0.5555555555555556,0.0020527911838144064,0.1505398154258728
heavy_ball,43,80,111,0.9998219373219374,0.9966172661681385,0.7222222222222222,0.007221927400678396,0.11296098679304123
heavy_ball,43,80,112,0.9971018645039008,0.9745493250829882,0.7346938775510204,0.008006036281585693,0.12122789025306702
heavy_ball,43,80,113,0.9986176614083591,0.984232420035309,0.8518518518518519,0.011635467410087585,0.0986105427145958
heavy_ball,43,80,114,0.9993673688872019,0.9906021909411259,0.8904109589041096,0.00488758971914649,0.1347973793745041
heavy_ball,43,80,115,0.9976406926406927,0.9793211560018047,0.72,0.004827051889151335,0.12170109152793884
heavy_ball,43,80,116,1.0,1.0,0.6111111111111112,0.0042678858153522015,0.11631074547767639
heavy_ball,43,80,117,0.9960363893193341,0.9652326616429043,0.6826923076923077,0.0039024045690894127,0.12529905140399933
heavy_ball,43,80,118,0.9996254872921029,0.9937292166219807,0.8472222222222222,0.007974783889949322,0.1260039061307907
heavy_ball,43,80,119,0.9965486373582654,0.972565332024674,0.6545454545454545,0.007558039389550686,0.1187710389494896
heavy_ball,43,80,120,0.9970716083276138,0.9728329142090659,0.7291666666666666,0.009823090396821499,0.1053939163684845
heavy_ball,43,80,121,0.9971010826138748,0.9748971156090982,0.6826923076923077,0.008815892972052097,0.11972256004810333
heavy_ball,43,80,122,0.9999726169938936,0.9992887624466572,0.5138888888888888,0.011618882417678833,0.08894514292478561
heavy_ball,43,80,123,0.9998056856382255,0.9964648366273545,0.7361111111111112,0.006347753573209047,0.1458941102027893
heavy_ball,43,80,124,0.9999178509816808,0.9979729729729729,0.5138888888888888,0.011049492284655571,0.1676764190196991
heavy_ball,43,80,125,0.9983688053441044,0.9820808480095506,0.7906976744186046,0.004054865799844265,0.12507951259613037
heavy_ball,43,80,126,0.9983580508474577,0.9831985020361051,0.8313253012048193,0.008244956843554974,0.1425504833459854
heavy_ball,43,80,127,0.9957131489954247,0.965735861907968,0.6396396396396397,0.00391129357740283,0.11917100101709366
heavy_ball,43,80,128,0.9997716694476156,0.9963806180604842,0.8194444444444444,0.005627250298857689,0.10534058511257172
heavy_ball,43,80,129,0.9960577389616692,0.9690834801169609,0.6513761467889908,0.0027244568336755037,0.12392548471689224
heavy_ball,43,80,130,0.9999809087437954,0.9996632996632995,0.75,0.004546354059129953,0.15496055781841278
heavy_ball,43,80,131,0.9971280371280371,0.974304996241953,0.693069306930693,0.003441588254645467,0.11749117076396942
heavy_ball,43,80,132,0.9968703041608374,0.9735511386195994,0.6857142857142857,0.010382360778748989,0.12547476589679718
heavy_ball,43,80,133,0.9985301906779661,0.9828182836697126,0.8095238095238095,0.006223347038030624,0.11539946496486664
heavy_ball,43,80,134,0.9973962451113711,0.9773471333280195,0.6826923076923077,0.0026601720601320267,0.09920187294483185
heavy_ball,43,80,135,0.9998004317930296,0.9966541664975548,0.7916666666666666,0.014158923178911209,0.13956677913665771
heavy_ball,43,80,136,0.9997752420470263,0.9964566417697841,0.8333333333333334,0.004313046112656593,0.12080427259206772
heavy_ball,43,80,137,0.9973616951108912,0.9746715449205725,0.7717391304347826,0.016152312979102135,0.1331435590982437
heavy_ball,43,80,138,0.9998608534322819,0.9970959595959594,0.6111111111111112,0.015467274002730846,0.14632607996463776
heavy_ball,43,80,139,0.9965909660600591,0.9714632643854159,0.6454545454545455,0.010998454876244068,0.1164381355047226
heavy_ball,43,80,140,0.9997766915614222,0.9944904318184016,0.5694444444444444,0.005260023288428783,0.12606079876422882
heavy_ball,43,80,141,0.9998697916666667,0.9980493010007301,0.8888888888888888,0.002813684055581689,0.12822140753269196
heavy_ball,43,80,142,0.9997575404907381,0.994092427686108,0.5833333333333334,0.010555751621723175,0.09766592085361481
heavy_ball,43,80,143,0.9988338602037232,0.9858294866904913,0.8375,0.008295866660773754,0.12740623950958252
heavy_ball,43,80,144,0.999888859251356,0.9976860417309077,0.6388888888888888,0.0018459996208548546,0.12149802595376968
heavy_ball,43,80,145,0.999952587535263,0.998930625891145,0.5972222222222222,0.00838029570877552,0.09179896861314774
heavy_ball,43,80,146,0.9999479370037746,0.9987015121630506,0.5416666666666666,0.011911840178072453,0.15877775847911835
heavy_ball,43,80,147,0.999974593495935,0.999390243902439,0.5555555555555556,0.005050563253462315,0.15456734597682953
heavy_ball,43,80,148,0.9998790883259779,0.9978648322073926,0.7083333333333334,0.006770084612071514,0.16085611283779144
heavy_ball,43,80,149,0.9997754070746772,0.9968764297814985,0.9027777777777778,0.0072499909438192844,0.09776363521814346
heavy_ball,43,80,150,0.9986147791414219,0.9853615742655539,0.8333333333333334,0.004336394369602203,0.12513424456119537
heavy_ball,43,80,151,0.9974361805223322,0.9747961435673236,0.7865168539325843,0.009593487717211246,0.12058152258396149
heavy_ball,43,80,152,0.999157815935994,0.9885346697198836,0.8533333333333334,0.014178681187331676,0.09552344679832458
heavy_ball,43,80,153,0.996799804319245,0.9730849004019333,0.6728971962616822,0.006386385764926672,0.1045956164598465
heavy_ball,43,80,154,0.9999288813028945,0.9983769160351097,0.5972222222222222,0.011207129806280136,0.09241712838411331
heavy_ball,43,80,155,0.999778328597626,0.9960127736098805,0.7083333333333334,0.00800793245434761,0.13905476033687592
heavy_ball,43,80,156,0.9998524203069658,0.9974374351617201,0.7777777777777778,0.013124387711286545,0.09720075875520706
heavy_ball,43,80,157,0.9969964493740815,0.9746491399325434,0.696078431372549,0.008438738994300365,0.12417124956846237
heavy_ball,43,80,158,0.998530190677966,0.9837965461420546,0.8536585365853658,0.0046434663236141205,0.14933592081069946
heavy_ball,43,80,159,0.9971196298891224,0.9740505114158731,0.7244897959183674,0.008338727988302708,0.11746732145547867
heavy_ball,43,80,160,0.9998417220639444,0.9971815786420455,0.7222222222222222,0.0024690653663128614,0.14039848744869232
heavy_ball,43,80,161,0.9990839440373085,0.988931945329827,0.8734177215189873,0.007382968906313181,0.14156219363212585
heavy_ball,43,80,162,0.9955883090189,0.9643967127884143,0.6454545454545455,0.002502569230273366,0.10478135943412781
heavy_ball,43,80,163,0.9997503121098628,0.9950287185581306,0.625,0.008792426437139511,0.12321346253156662
heavy_ball,43,80,164,0.9998730020501098,0.998021369212505,0.7916666666666666,0.004989412613213062,0.10909109562635422
heavy_ball,43,80,165,0.9998387844346373,0.9972490686605948,0.7083333333333334,0.0069680046290159225,0.10759557783603668
heavy_ball,43,80,166,0.9981493721083939,0.9819218484139189,0.7888888888888889,0.0036554450634866953,0.13157519698143005
heavy_ball,43,80,167,0.9989832308976402,0.9860956443030521,0.88,0.014029431156814098,0.11026737093925476
heavy_ball,43,80,168,0.9989484752891693,0.9873526437271392,0.8831168831168831,0.006943746004253626,0.1339959055185318
heavy_ball,43,80,169,0.9998302783435167,0.9965986394557823,0.5833333333333334,0.008121692575514317,0.12917529046535492
heavy_ball,43,80,170,0.999974593495935,0.999390243902439,0.5555555555555556,0.006989896763116121,0.14784353971481323
heavy_ball,43,80,171,0.9996444065144727,0.9916018783363031,0.5972222222222222,0.006386257242411375,0.14120322465896606
heavy_ball,43,80,172,0.9967552159146046,0.9727805194831192,0.6513761467889908,0.011718188412487507,0.09828487038612366
heavy_ball,43,80,173,0.9996754486445208,0.9933777473977374,0.75,0.003142857225611806,0.12843382358551025
heavy_ball,43,80,174,0.9967628560858306,0.9735575565131556,0.6792452830188679,0.0044858939945697784,0.09266488999128342
heavy_ball,43,80,175,0.9997967479674796,0.9951276766737295,0.5555555555555556,0.008312865160405636,0.15462538599967957
heavy_ball,43,80,176,0.9995566571952522,0.9911992954570457,0.7083333333333334,0.011224513873457909,0.11912709474563599
heavy_ball,43,80,177,1.0,1.0,0.6805555555555556,0.008320382796227932,0.11516667902469635
heavy_ball,43,80,178,0.999118065433855,0.9894136118137457,0.8481012658227848,0.0099902069196105,0.12017438560724258
heavy_ball,43,80,179,0.9999135546334716,0.9986147456160748,0.8333333333333334,0.006314797326922417,0.1041874960064888
heavy_ball,43,80,180,0.9972274604885057,0.9751445795236295,0.7319587628865979,0.00376342236995697,0.1082475408911705
heavy_ball,43,80,181,0.9995482546201232,0.9924525616698292,0.6944444444444444,0.008121605031192303,0.1472328007221222
heavy_ball,43,80,182,0.997573701753766,0.9765385061906662,0.7717391304347826,0.006906899623572826,0.11223989725112915
heavy_ball,43,80,183,0.9968238568772161,0.9700487078552829,0.7553191489361702,0.007379866670817137,0.1278010904788971
heavy_ball,43,80,184,0.9974928403265422,0.9795969130315505,0.6728971962616822,0.004104373976588249,0.12175356596708298
heavy_ball,43,80,185,0.9987938418170976,0.9866671947091283,0.8518518518518519,0.016187014058232307,0.13517355918884277
heavy_ball,43,80,186,0.9998983739837398,0.9977272727272728,0.5555555555555556,0.004369769245386124,0.13936813175678253
heavy_ball,43,80,187,0.9993903906312666,0.9911410967056861,0.8767123287671232,0.01333401445299387,0.12077221274375916
heavy_ball,43,80,188,0.999974593495935,0.999390243902439,0.5555555555555556,0.0020874892361462116,0.09497444331645966
heavy_ball,43,80,189,0.996962452213483,0.97150961954568,0.71875,0.008083590306341648,0.0923948660492897
heavy_ball,43,80,190,0.9976092304493953,0.9776089816836342,0.7553191489361702,0.001807363354600966,0.10287865996360779
heavy_ball,43,80,191,0.9967781038662754,0.9731313440494053,0.7058823529411765,0.00913859810680151,0.11754052340984344
