model,seed,scenario,category,task,threshold,balanced_brier,balanced_nll,balanced_ece,uncertainty_error_auc,credible_confident_fraction,credible_selective_accuracy,mean_score_std
foundation,17,three stars,OOD shape,4,-1.6260021924972534,0.016380585730075836,0.07461326569318771,0.04359603300690651,0.9688488488488489,0.900390625,1.0,0.05654383823275566
foundation,17,three stars,OOD shape,5,-1.6260021924972534,0.0386136956512928,0.1304113119840622,0.05676208436489105,0.9762009419152277,0.8837890625,0.998894989490509,0.057552263140678406
foundation,17,three stars,OOD shape,6,-1.6260021924972534,0.01649632304906845,0.07134964317083359,0.042519405484199524,0.9788333333333332,0.921875,1.0,0.05783883482217789
foundation,17,three stars,OOD shape,7,-1.6260021924972534,0.03427313268184662,0.12406125664710999,0.0683862566947937,0.9761804332183709,0.8935546875,0.9989071488380432,0.05749483034014702
foundation,17,three stars,OOD shape,8,-1.6260021924972534,0.043992262333631516,0.14862707257270813,0.06837482750415802,0.9756841922437537,0.8837890625,0.998894989490509,0.056758396327495575
foundation,17,three stars,OOD shape,9,-1.6260021924972534,0.04718002676963806,0.1549960970878601,0.056997738778591156,0.9690842490842491,0.896484375,0.9978213310241699,0.056807100772857666
foundation,17,three stars,OOD shape,10,-1.6260021924972534,0.03582604229450226,0.12645122408866882,0.059082992374897,0.9738628649015615,0.8916015625,1.0,0.05690886452794075
foundation,17,three stars,OOD shape,11,-1.6260021924972534,0.02335812710225582,0.08918043226003647,0.049958232790231705,0.9737337337337337,0.923828125,0.9978858232498169,0.05689924582839012
foundation,17,three stars,OOD shape,12,-1.6260021924972534,0.03360266238451004,0.119288370013237,0.04295730963349342,0.9666284841542574,0.8798828125,0.9988901615142822,0.058514855802059174
foundation,17,three stars,OOD shape,13,-1.6260021924972534,0.03939683735370636,0.13383151590824127,0.05171922221779823,0.9687040283739394,0.8896484375,0.9945115447044373,0.05766710638999939
foundation,17,three stars,OOD shape,14,-1.6260021924972534,0.03227438032627106,0.11170288175344467,0.06482437252998352,0.9830065359477125,0.91015625,0.9989270567893982,0.055517006665468216
foundation,17,three stars,OOD shape,15,-1.6260021924972534,0.045601606369018555,0.14849677681922913,0.06852191686630249,0.9804383522524451,0.876953125,0.9988864660263062,0.057452283799648285
exact,17,three stars,OOD shape,0,-1.6011981964111328,0.02935592457652092,0.10116589069366455,0.025624310597777367,0.9621849477474312,0.8857421875,0.993384838104248,0.06306672841310501
exact,17,three stars,OOD shape,1,-1.6011981964111328,0.02246994711458683,0.08515211939811707,0.029594959691166878,0.9611454851480454,0.900390625,0.9945769906044006,0.06348638236522675
exact,17,three stars,OOD shape,2,-1.6011981964111328,0.03204144537448883,0.11574935913085938,0.024637453258037567,0.9585813492063493,0.861328125,0.9931973218917847,0.06339161098003387
exact,17,three stars,OOD shape,3,-1.6011981964111328,0.02243734523653984,0.0826827883720398,0.026153553277254105,0.9692945509802949,0.8740234375,0.9944133758544922,0.06534372270107269
exact,17,three stars,OOD shape,4,-1.6011981964111328,0.017037825658917427,0.07159402966499329,0.037686578929424286,0.9644149420799166,0.8837890625,0.998894989490509,0.06211704760789871
exact,17,three stars,OOD shape,5,-1.6011981964111328,0.02960922196507454,0.10575492680072784,0.02922036126255989,0.9666521360069746,0.87890625,0.9944444894790649,0.06271766871213913
exact,17,three stars,OOD shape,6,-1.6011981964111328,0.015288588590919971,0.0653151273727417,0.032977327704429626,0.9735192489985628,0.90234375,0.9989177584648132,0.0644163191318512
exact,17,three stars,OOD shape,7,-1.6011981964111328,0.025227509438991547,0.09764823317527771,0.04136165231466293,0.9721076746849944,0.8876953125,0.9966996908187866,0.0619882307946682
exact,17,three stars,OOD shape,8,-1.6011981964111328,0.03556869179010391,0.1201481968164444,0.03820253536105156,0.9653556670602126,0.8740234375,0.9977653622627258,0.06211695820093155
exact,17,three stars,OOD shape,9,-1.6011981964111328,0.03453832119703293,0.12184393405914307,0.029597602784633636,0.9591459197786999,0.87890625,0.987777829170227,0.062317535281181335
exact,17,three stars,OOD shape,10,-1.6011981964111328,0.02729831263422966,0.10147720575332642,0.03343704342842102,0.966093928980527,0.8759765625,0.9966555237770081,0.06368812173604965
exact,17,three stars,OOD shape,11,-1.6011981964111328,0.020696718245744705,0.0809275209903717,0.0359703004360199,0.9738861878115157,0.912109375,0.9967880249023438,0.06259890645742416
exact,17,three stars,OOD shape,12,-1.6011981964111328,0.03097718581557274,0.1118723601102829,0.021267468109726906,0.9619514472455648,0.876953125,0.9866369962692261,0.06300134211778641
exact,17,three stars,OOD shape,13,-1.6011981964111328,0.03262479975819588,0.1177607998251915,0.029113341122865677,0.9567844119087792,0.88671875,0.9878854155540466,0.06244262307882309
exact,17,three stars,OOD shape,14,-1.6011981964111328,0.02497304230928421,0.09029851853847504,0.04254213720560074,0.9766730673494062,0.904296875,0.9989200830459595,0.06117849424481392
exact,17,three stars,OOD shape,15,-1.6011981964111328,0.035588718950748444,0.12157990038394928,0.029617751017212868,0.9614234767433038,0.8603515625,0.9977298974990845,0.06327788531780243
foundation,17,two crescents,OOD shape,0,-1.6260021924972534,0.013838391751050949,0.05871771648526192,0.024687916040420532,0.9762426900584795,0.931640625,0.9926624298095703,0.06186545640230179
foundation,17,two crescents,OOD shape,1,-1.6260021924972534,0.01624971069395542,0.06118765473365784,0.01672998256981373,0.9747815230961298,0.9208984375,0.9915164709091187,0.06206582114100456
foundation,17,two crescents,OOD shape,2,-1.6260021924972534,0.020101092755794525,0.07897524535655975,0.014894403517246246,0.9704657247514391,0.92578125,0.9873417019844055,0.061242856085300446
foundation,17,two crescents,OOD shape,3,-1.6260021924972534,0.016670409590005875,0.06646338105201721,0.01452677696943283,0.9768864234407226,0.9365234375,0.9895724654197693,0.06304951012134552
foundation,17,two crescents,OOD shape,4,-1.6260021924972534,0.01419395487755537,0.05287974327802658,0.017350461333990097,0.9711109285577371,0.9326171875,0.9926701784133911,0.0641699880361557
foundation,17,two crescents,OOD shape,5,-1.6260021924972534,0.023457536473870277,0.08454087376594543,0.021562881767749786,0.9641345393870202,0.9189453125,0.9787459969520569,0.0660279169678688
foundation,17,two crescents,OOD shape,6,-1.6260021924972534,0.014972659759223461,0.06685782968997955,0.019623903557658195,0.9767082590612003,0.9521484375,0.9866666197776794,0.05879615992307663
foundation,17,two crescents,OOD shape,7,-1.6260021924972534,0.018980735912919044,0.07383901625871658,0.01865995116531849,0.9762052452671017,0.9306640625,0.9905560612678528,0.06311101466417313
foundation,17,two crescents,OOD shape,8,-1.6260021924972534,0.017632631585001945,0.07100024819374084,0.01149701327085495,0.9753218121044023,0.93359375,0.9874476790428162,0.06101642921566963
foundation,17,two crescents,OOD shape,9,-1.6260021924972534,0.01823113113641739,0.07704991102218628,0.016858750954270363,0.976701486241719,0.943359375,0.9844720959663391,0.05971750617027283
foundation,17,two crescents,OOD shape,10,-1.6260021924972534,0.011947542428970337,0.051044560968875885,0.02053871937096119,0.9819808467741936,0.93359375,0.9968618750572205,0.06097986549139023
foundation,17,two crescents,OOD shape,11,-1.6260021924972534,0.014685489237308502,0.06476202607154846,0.01882682740688324,0.978484122983871,0.951171875,0.9887064099311829,0.0604826956987381
foundation,17,two crescents,OOD shape,12,-1.6260021924972534,0.013283674605190754,0.0508807934820652,0.024979248642921448,0.9769435088584025,0.9208984375,0.9957582950592041,0.06375140696763992
foundation,17,two crescents,OOD shape,13,-1.6260021924972534,0.015408596023917198,0.06902185827493668,0.018601201474666595,0.9796446243814665,0.951171875,0.9876797199249268,0.05971585214138031
foundation,17,two crescents,OOD shape,14,-1.6260021924972534,0.020641114562749863,0.07714204490184784,0.014590076170861721,0.9698812739249557,0.923828125,0.9873149991035461,0.06340174376964569
foundation,17,two crescents,OOD shape,15,-1.6260021924972534,0.014172963798046112,0.0542871318757534,0.018785510212183,0.9822985812833528,0.9365234375,0.994786262512207,0.06284017115831375
exact,17,two crescents,OOD shape,0,-1.6011981964111328,0.015389012172818184,0.06278537213802338,0.02360507659614086,0.9693348952232201,0.9248046875,0.9904963374137878,0.06512611359357834
exact,17,two crescents,OOD shape,1,-1.6011981964111328,0.018488183617591858,0.0687306746840477,0.01909295655786991,0.9609419152276295,0.8984375,0.9913042783737183,0.0668167993426323
exact,17,two crescents,OOD shape,2,-1.6011981964111328,0.020792482420802116,0.08038964867591858,0.015761662274599075,0.9657494866529774,0.9169921875,0.9882854223251343,0.06402113288640976
exact,17,two crescents,OOD shape,3,-1.6011981964111328,0.01737174019217491,0.06913576275110245,0.01598665490746498,0.9724721706864565,0.9267578125,0.9905163049697876,0.06704743206501007
exact,17,two crescents,OOD shape,4,-1.6011981964111328,0.014544435776770115,0.054816797375679016,0.02066446840763092,0.9675723283868902,0.9189453125,0.9936237931251526,0.06742722541093826
exact,17,two crescents,OOD shape,5,-1.6011981964111328,0.02265181764960289,0.08203598856925964,0.019766276702284813,0.96615977725423,0.9130859375,0.9839572310447693,0.06722193956375122
exact,17,two crescents,OOD shape,6,-1.6011981964111328,0.01522454246878624,0.06813432276248932,0.021509837359189987,0.9762923351158646,0.9521484375,0.9866666197776794,0.062451474368572235
exact,17,two crescents,OOD shape,7,-1.6011981964111328,0.019193898886442184,0.07524360716342926,0.02169737219810486,0.9749646428305585,0.9287109375,0.9905362129211426,0.06466976553201675
exact,17,two crescents,OOD shape,8,-1.6011981964111328,0.018856681883335114,0.07468263804912567,0.020244639366865158,0.9705921579087757,0.9248046875,0.9862724542617798,0.06547041237354279
exact,17,two crescents,OOD shape,9,-1.6011981964111328,0.018535451963543892,0.07797569036483765,0.014190820045769215,0.9720120090315858,0.939453125,0.9844074845314026,0.0633588582277298
exact,17,two crescents,OOD shape,10,-1.6011981964111328,0.014122357591986656,0.05620934069156647,0.021089550107717514,0.9732194200279307,0.9169921875,0.9968050718307495,0.06608380377292633
exact,17,two crescents,OOD shape,11,-1.6011981964111328,0.015077725984156132,0.0663260817527771,0.021727468818426132,0.9774130544354839,0.9453125,0.9896693825721741,0.0638730525970459
exact,17,two crescents,OOD shape,12,-1.6011981964111328,0.01483192015439272,0.05566135421395302,0.02634824812412262,0.9728930268645136,0.9072265625,0.9946178197860718,0.06735314428806305
exact,17,two crescents,OOD shape,13,-1.6011981964111328,0.0157934483140707,0.07028026133775711,0.023783883079886436,0.9740778227620333,0.9423828125,0.9875648021697998,0.06338836252689362
exact,17,two crescents,OOD shape,14,-1.6011981964111328,0.02109912782907486,0.07860023528337479,0.01490111369639635,0.9710190377804013,0.9189453125,0.9872475862503052,0.06549078226089478
exact,17,two crescents,OOD shape,15,-1.6011981964111328,0.014373130165040493,0.05635436251759529,0.016729721799492836,0.9819613821138211,0.9296875,0.9957983493804932,0.06598129868507385
foundation,17,30% noise,OOD noise,0,-1.6260021924972534,0.02483939938247204,0.08260029554367065,0.025532850995659828,0.9626384116074839,0.9033203125,0.9870270490646362,0.055616796016693115
foundation,17,30% noise,OOD noise,1,-1.6260021924972534,0.0226022619754076,0.08460399508476257,0.022176401689648628,0.9626527796669451,0.91796875,0.9840425252914429,0.05577008053660393
foundation,17,30% noise,OOD noise,2,-1.6260021924972534,0.019082829356193542,0.06576958298683167,0.019561728462576866,0.9657328268439379,0.8798828125,0.9944506287574768,0.05771768465638161
foundation,17,30% noise,OOD noise,3,-1.6260021924972534,0.02025037258863449,0.07173047959804535,0.022213537245988846,0.9613801836024058,0.892578125,0.991247296333313,0.056440044194459915
foundation,17,30% noise,OOD noise,4,-1.6260021924972534,0.018536074087023735,0.06597349792718887,0.01794492080807686,0.9631574453551912,0.90234375,0.9935064911842346,0.05817839875817299
foundation,17,30% noise,OOD noise,5,-1.6260021924972534,0.031146317720413208,0.1054612547159195,0.027181409299373627,0.9654725379197096,0.8974609375,0.9793253540992737,0.05854826420545578
foundation,17,30% noise,OOD noise,6,-1.6260021924972534,0.02004968374967575,0.06976955384016037,0.023029915988445282,0.9625047728140511,0.8994140625,0.9869707226753235,0.056036368012428284
foundation,17,30% noise,OOD noise,7,-1.6260021924972534,0.029711104929447174,0.09691907465457916,0.02964983694255352,0.9687994618550173,0.888671875,0.992307722568512,0.05682568997144699
foundation,17,30% noise,OOD noise,8,-1.6260021924972534,0.025595514103770256,0.08955710381269455,0.027868933975696564,0.9594659929194155,0.896484375,0.9814814329147339,0.0553043857216835
foundation,17,30% noise,OOD noise,9,-1.6260021924972534,0.020757082849740982,0.0754668116569519,0.0163368321955204,0.9608459955682178,0.8955078125,0.9890948534011841,0.05721611529588699
foundation,17,30% noise,OOD noise,10,-1.6260021924972534,0.022674493491649628,0.07871940732002258,0.024186378344893456,0.9608676560990603,0.892578125,0.9890590906143188,0.05789303779602051
foundation,17,30% noise,OOD noise,11,-1.6260021924972534,0.022617340087890625,0.08170492202043533,0.021991387009620667,0.9540811698325442,0.89453125,0.9836244583129883,0.05913248658180237
foundation,17,30% noise,OOD noise,12,-1.6260021924972534,0.02881205826997757,0.10070397704839706,0.033581413328647614,0.9507966910948256,0.8779296875,0.978865385055542,0.059366025030612946
foundation,17,30% noise,OOD noise,13,-1.6260021924972534,0.025709621608257294,0.09088129550218582,0.021134953945875168,0.957407570036006,0.890625,0.9868420958518982,0.05664156749844551
foundation,17,30% noise,OOD noise,14,-1.6260021924972534,0.02978866919875145,0.09908618777990341,0.03422567620873451,0.9650077461813247,0.8818359375,0.9822812676429749,0.0566638708114624
foundation,17,30% noise,OOD noise,15,-1.6260021924972534,0.021445685997605324,0.0735636055469513,0.02222452126443386,0.968472819882322,0.9013671875,0.9848320484161377,0.05536758154630661
exact,17,30% noise,OOD noise,0,-1.6011981964111328,0.036657460033893585,0.13104821741580963,0.0426754429936409,0.9448474528830005,0.8701171875,0.970819354057312,0.06455934792757034
exact,17,30% noise,OOD noise,1,-1.6011981964111328,0.03319793939590454,0.12494447082281113,0.03925207257270813,0.9465768716495541,0.880859375,0.9678491950035095,0.06430433690547943
exact,17,30% noise,OOD noise,2,-1.6011981964111328,0.028627390041947365,0.09501189738512039,0.036793842911720276,0.9472653155294355,0.87109375,0.982062816619873,0.06253127753734589
exact,17,30% noise,OOD noise,3,-1.6011981964111328,0.03804131969809532,0.1306902915239334,0.04805543273687363,0.9505701382705983,0.859375,0.9749999642372131,0.06292643398046494
exact,17,30% noise,OOD noise,4,-1.6011981964111328,0.028011558577418327,0.09757854044437408,0.03541719913482666,0.9464108892600093,0.8818359375,0.9778516292572021,0.06326086819171906
exact,17,30% noise,OOD noise,5,-1.6011981964111328,0.04292476177215576,0.1675042062997818,0.04822436347603798,0.9386417514990936,0.8798828125,0.9567148089408875,0.06353379786014557
exact,17,30% noise,OOD noise,6,-1.6011981964111328,0.03236227482557297,0.11229834705591202,0.042115144431591034,0.951422367791558,0.8720703125,0.9731243252754211,0.06277883797883987
exact,17,30% noise,OOD noise,7,-1.6011981964111328,0.03451795130968094,0.11918722093105316,0.02998341992497444,0.9460085848681414,0.8759765625,0.9754738211631775,0.06333240866661072
exact,17,30% noise,OOD noise,8,-1.6011981964111328,0.03853385150432587,0.1400327831506729,0.04794277250766754,0.9365814967990482,0.8759765625,0.9654403924942017,0.06311581283807755
exact,17,30% noise,OOD noise,9,-1.6011981964111328,0.03360305353999138,0.11641513556241989,0.04147021472454071,0.9481838589776617,0.8759765625,0.9732441902160645,0.06311532109975815
exact,17,30% noise,OOD noise,10,-1.6011981964111328,0.03408128023147583,0.12075276672840118,0.04355977475643158,0.9349432240789408,0.8671875,0.9695945978164673,0.06464089453220367
exact,17,30% noise,OOD noise,11,-1.6011981964111328,0.03966847434639931,0.14736704528331757,0.049690864980220795,0.9313826888644224,0.8662109375,0.9616684913635254,0.06290525197982788
exact,17,30% noise,OOD noise,12,-1.6011981964111328,0.04528138041496277,0.16368170082569122,0.056823574006557465,0.9289337577083747,0.8623046875,0.9524348378181458,0.06349141895771027
exact,17,30% noise,OOD noise,13,-1.6011981964111328,0.035999976098537445,0.13128364086151123,0.041797738522291183,0.9383164093012077,0.8701171875,0.9663299918174744,0.06403637677431107
exact,17,30% noise,OOD noise,14,-1.6011981964111328,0.04452243819832802,0.1557430624961853,0.055099017918109894,0.9446271929824561,0.861328125,0.9603174924850464,0.06461437046527863
exact,17,30% noise,OOD noise,15,-1.6011981964111328,0.030204404145479202,0.10494763404130936,0.03826971352100372,0.9518405720338983,0.8818359375,0.9756367802619934,0.06354641914367676
foundation,17,180-degree aperture,OOD aperture,0,-1.6260021924972534,0.06791511923074722,0.22508889436721802,0.07467715442180634,0.9182726256830038,0.7763671875,0.9496855139732361,0.06750334799289703
foundation,17,180-degree aperture,OOD aperture,1,-1.6260021924972534,0.058917608112096786,0.18745388090610504,0.06747084110975266,0.9315104166666668,0.7783203125,0.9673776626586914,0.06910564750432968
foundation,17,180-degree aperture,OOD aperture,2,-1.6260021924972534,0.051919642835855484,0.16973651945590973,0.060418255627155304,0.9271583817257415,0.7880859375,0.9677819013595581,0.06895731389522552
foundation,17,180-degree aperture,OOD aperture,3,-1.6260021924972534,0.06652694195508957,0.22488054633140564,0.07581107318401337,0.9096439323159969,0.7861328125,0.9354037046432495,0.06844742596149445
foundation,17,180-degree aperture,OOD aperture,4,-1.6260021924972534,0.060418885201215744,0.2047656774520874,0.06988033652305603,0.910514888337469,0.7900390625,0.94437575340271,0.06953070312738419
foundation,17,180-degree aperture,OOD aperture,5,-1.6260021924972534,0.05055747926235199,0.16344071924686432,0.05066901072859764,0.9439527555305081,0.7939453125,0.9753997325897217,0.06907686591148376
foundation,17,180-degree aperture,OOD aperture,6,-1.6260021924972534,0.06059430539608002,0.20336560904979706,0.06589261442422867,0.9108578640632541,0.7841796875,0.9439601302146912,0.06793732941150665
foundation,17,180-degree aperture,OOD aperture,7,-1.6260021924972534,0.05003434792160988,0.16514796018600464,0.053899817168712616,0.9254824025003396,0.7919921875,0.9691738486289978,0.06749189645051956
foundation,17,180-degree aperture,OOD aperture,8,-1.6260021924972534,0.07088126987218857,0.23834198713302612,0.07703176140785217,0.9092889207639386,0.775390625,0.9395465850830078,0.06960323452949524
foundation,17,180-degree aperture,OOD aperture,9,-1.6260021924972534,0.05788537114858627,0.19166827201843262,0.0681886151432991,0.9092616652436986,0.7646484375,0.9553000926971436,0.06957513093948364
foundation,17,180-degree aperture,OOD aperture,10,-1.6260021924972534,0.05663372203707695,0.18649928271770477,0.06522424519062042,0.9146734636596042,0.7734375,0.9570707082748413,0.06965562701225281
foundation,17,180-degree aperture,OOD aperture,11,-1.6260021924972534,0.0653611347079277,0.22655387222766876,0.07261524349451065,0.9043066655208959,0.79296875,0.9285714030265808,0.06974402815103531
foundation,17,180-degree aperture,OOD aperture,12,-1.6260021924972534,0.05964842811226845,0.20394514501094818,0.0677555650472641,0.9235086677307992,0.810546875,0.9397590756416321,0.06742548942565918
foundation,17,180-degree aperture,OOD aperture,13,-1.6260021924972534,0.06183408573269844,0.20363564789295197,0.07312041521072388,0.9149379187948491,0.7626953125,0.9526248574256897,0.06998877227306366
foundation,17,180-degree aperture,OOD aperture,14,-1.6260021924972534,0.06400389969348907,0.21038779616355896,0.0732082724571228,0.9143163106364041,0.7685546875,0.9542566537857056,0.06970010697841644
foundation,17,180-degree aperture,OOD aperture,15,-1.6260021924972534,0.05761057138442993,0.18783625960350037,0.06640467047691345,0.9187171232825315,0.779296875,0.9611528515815735,0.07049453258514404
exact,17,180-degree aperture,OOD aperture,0,-1.6011981964111328,0.06886634975671768,0.2251432240009308,0.07581274211406708,0.9081474003028772,0.755859375,0.9521964192390442,0.07068799436092377
exact,17,180-degree aperture,OOD aperture,1,-1.6011981964111328,0.058482952415943146,0.1855059266090393,0.06645171344280243,0.929488088485536,0.7626953125,0.9692701697349548,0.07173466682434082
exact,17,180-degree aperture,OOD aperture,2,-1.6011981964111328,0.04909314215183258,0.15981215238571167,0.05468975007534027,0.9232726815361396,0.771484375,0.9746835231781006,0.07104665040969849
exact,17,180-degree aperture,OOD aperture,3,-1.6011981964111328,0.06788637489080429,0.2262965440750122,0.0782461017370224,0.9036197150507421,0.7568359375,0.9393548965454102,0.07216337323188782
exact,17,180-degree aperture,OOD aperture,4,-1.6011981964111328,0.05897231772542,0.19712817668914795,0.06778314709663391,0.9045770073128178,0.765625,0.9528061151504517,0.07251858711242676
exact,17,180-degree aperture,OOD aperture,5,-1.6011981964111328,0.04961772635579109,0.16070173680782318,0.046605370938777924,0.941761681198301,0.771484375,0.9835442900657654,0.07193364202976227
exact,17,180-degree aperture,OOD aperture,6,-1.6011981964111328,0.061045993119478226,0.20238538086414337,0.06616492569446564,0.8967964660900553,0.75390625,0.9559585452079773,0.07087494432926178
exact,17,180-degree aperture,OOD aperture,7,-1.6011981964111328,0.04908936843276024,0.16171540319919586,0.049897272139787674,0.925737192553336,0.7783203125,0.9749059081077576,0.07007647305727005
exact,17,180-degree aperture,OOD aperture,8,-1.6011981964111328,0.07141438126564026,0.2369219958782196,0.07739517092704773,0.9012374934175882,0.75390625,0.9417098164558411,0.07232622057199478
exact,17,180-degree aperture,OOD aperture,9,-1.6011981964111328,0.0588236078619957,0.19369906187057495,0.07032640278339386,0.8936343476206057,0.7275390625,0.9597315788269043,0.07269684970378876
exact,17,180-degree aperture,OOD aperture,10,-1.6011981964111328,0.05833074823021889,0.191443532705307,0.06729316711425781,0.9034888590130694,0.7421875,0.9592105746269226,0.07308070361614227
exact,17,180-degree aperture,OOD aperture,11,-1.6011981964111328,0.0665624663233757,0.2273855209350586,0.07442168146371841,0.9015291362446618,0.767578125,0.9351145029067993,0.07262642681598663
exact,17,180-degree aperture,OOD aperture,12,-1.6011981964111328,0.05960807576775551,0.20020785927772522,0.06719021499156952,0.9179027174751504,0.78125,0.949999988079071,0.07066446542739868
exact,17,180-degree aperture,OOD aperture,13,-1.6011981964111328,0.06253211200237274,0.20431087911128998,0.07438509166240692,0.9016875602700096,0.7353515625,0.9535192847251892,0.07373571395874023
exact,17,180-degree aperture,OOD aperture,14,-1.6011981964111328,0.06568240374326706,0.2134244740009308,0.07606212794780731,0.9052088127588898,0.7421875,0.9565789699554443,0.07294076681137085
exact,17,180-degree aperture,OOD aperture,15,-1.6011981964111328,0.05667625740170479,0.18343117833137512,0.06403987109661102,0.9145374184882525,0.755859375,0.9651163220405579,0.07283855974674225
foundation,17,heteroscedastic noise,OOD noise,0,-1.6260021924972534,0.02076702192425728,0.08371221274137497,0.03208012133836746,0.9753120115127907,0.8955078125,0.9989094734191895,0.05932888016104698
foundation,17,heteroscedastic noise,OOD noise,1,-1.6260021924972534,0.01612764410674572,0.07700463384389877,0.05297446995973587,0.9807244931871053,0.9033203125,1.0,0.05827561765909195
foundation,17,heteroscedastic noise,OOD noise,2,-1.6260021924972534,0.01922674849629402,0.08182366192340851,0.04046129435300827,0.9672974144157157,0.8935546875,0.9956284761428833,0.06043950840830803
foundation,17,heteroscedastic noise,OOD noise,3,-1.6260021924972534,0.012695500627160072,0.06483089923858643,0.04516855254769325,0.9841897233201581,0.89453125,1.0,0.06084470450878143
foundation,17,heteroscedastic noise,OOD noise,4,-1.6260021924972534,0.023094860836863518,0.08891899883747101,0.04219347983598709,0.9717463527372526,0.904296875,0.9989200830459595,0.06049404293298721
foundation,17,heteroscedastic noise,OOD noise,5,-1.6260021924972534,0.01300901174545288,0.06501676142215729,0.04580747336149216,0.9796774906118842,0.9228515625,1.0,0.05953705310821533
foundation,17,heteroscedastic noise,OOD noise,6,-1.6260021924972534,0.012928887270390987,0.06105734407901764,0.03703638166189194,0.985083189902467,0.9111328125,0.9999999403953552,0.05867147445678711
foundation,17,heteroscedastic noise,OOD noise,7,-1.6260021924972534,0.023537470027804375,0.09783481061458588,0.05643631890416145,0.9707401032702238,0.896484375,1.0,0.05943559482693672
foundation,17,heteroscedastic noise,OOD noise,8,-1.6260021924972534,0.016633596271276474,0.07168563455343246,0.042570047080516815,0.9722885809842332,0.9033203125,1.0,0.059473585337400436
foundation,17,heteroscedastic noise,OOD noise,9,-1.6260021924972534,0.014598462730646133,0.061351895332336426,0.027658801525831223,0.9748663874043045,0.90625,0.9989224076271057,0.05929610878229141
foundation,17,heteroscedastic noise,OOD noise,10,-1.6260021924972534,0.01436847448348999,0.06823308020830154,0.0456247515976429,0.9770050893421003,0.8974609375,1.0,0.05946328118443489
foundation,17,heteroscedastic noise,OOD noise,11,-1.6260021924972534,0.012207071296870708,0.05102919414639473,0.025908086448907852,0.9824420677361855,0.9248046875,1.0,0.06120595335960388
foundation,17,heteroscedastic noise,OOD noise,12,-1.6260021924972534,0.022273827344179153,0.09540508687496185,0.05984263867139816,0.9816115011701773,0.90234375,1.0,0.06039155274629593
foundation,17,heteroscedastic noise,OOD noise,13,-1.6260021924972534,0.013004501350224018,0.06329275667667389,0.044811319559812546,0.984507042253521,0.8994140625,1.0,0.05797085911035538
foundation,17,heteroscedastic noise,OOD noise,14,-1.6260021924972534,0.01221510861068964,0.058682773262262344,0.03872468322515488,0.9811388410786,0.91015625,1.0,0.05865715444087982
foundation,17,heteroscedastic noise,OOD noise,15,-1.6260021924972534,0.024450119584798813,0.08754553645849228,0.04898712411522865,0.9789144865286997,0.896484375,1.0,0.05963631719350815
exact,17,heteroscedastic noise,OOD noise,0,-1.6011981964111328,0.022212257608771324,0.080089271068573,0.026033034548163414,0.9693464730290456,0.8837890625,0.9933701157569885,0.06496873497962952
exact,17,heteroscedastic noise,OOD noise,1,-1.6011981964111328,0.015219333581626415,0.06485660374164581,0.04005120322108269,0.9745115832176791,0.8837890625,0.9999999403953552,0.064661905169487
exact,17,heteroscedastic noise,OOD noise,2,-1.6011981964111328,0.020157327875494957,0.07772697508335114,0.019948089495301247,0.9587268993839836,0.892578125,0.9868708848953247,0.06324761360883713
exact,17,heteroscedastic noise,OOD noise,3,-1.6011981964111328,0.01583336479961872,0.062182001769542694,0.03352384641766548,0.9659578503188488,0.8681640625,1.0,0.06640025973320007
exact,17,heteroscedastic noise,OOD noise,4,-1.6011981964111328,0.022680319845676422,0.08294664323329926,0.027751408517360687,0.9668500493722668,0.896484375,0.9956426620483398,0.06645791977643967
exact,17,heteroscedastic noise,OOD noise,5,-1.6011981964111328,0.013017096556723118,0.060109034180641174,0.03701310604810715,0.9818081408569663,0.9072265625,1.0,0.0654633492231369
exact,17,heteroscedastic noise,OOD noise,6,-1.6011981964111328,0.013932500965893269,0.05870775878429413,0.031828105449676514,0.9805032996522358,0.900390625,1.0,0.06529267132282257
exact,17,heteroscedastic noise,OOD noise,7,-1.6011981964111328,0.020183976739645004,0.08042006194591522,0.03279317170381546,0.9758579690869154,0.884765625,0.9977924823760986,0.06528250873088837
exact,17,heteroscedastic noise,OOD noise,8,-1.6011981964111328,0.015586643479764462,0.06331449747085571,0.027042919769883156,0.969523166891588,0.8955078125,0.9989094734191895,0.06503508985042572
exact,17,heteroscedastic noise,OOD noise,9,-1.6011981964111328,0.01634584739804268,0.06314875930547714,0.026598796248435974,0.9729359925788498,0.896484375,0.9978213310241699,0.06468028575181961
exact,17,heteroscedastic noise,OOD noise,10,-1.6011981964111328,0.01604785956442356,0.06341895461082458,0.036685824394226074,0.9755045789988441,0.884765625,0.9988962411880493,0.06403099745512009
exact,17,heteroscedastic noise,OOD noise,11,-1.6011981964111328,0.015489956364035606,0.05576411262154579,0.02744751237332821,0.9728800701704479,0.9013671875,0.9967496991157532,0.06518752872943878
exact,17,heteroscedastic noise,OOD noise,12,-1.6011981964111328,0.01741041988134384,0.07119614630937576,0.03682677447795868,0.9715051086930753,0.884765625,1.0,0.06577479094266891
exact,17,heteroscedastic noise,OOD noise,13,-1.6011981964111328,0.0159150380641222,0.061556294560432434,0.037005990743637085,0.9763063524590163,0.884765625,1.0,0.06515838205814362
exact,17,heteroscedastic noise,OOD noise,14,-1.6011981964111328,0.013998442329466343,0.05633915960788727,0.03242718055844307,0.9715474583895637,0.9052734375,0.9999999403953552,0.06426063179969788
