step,loss,coefficient_1,recovery_1,coefficient_4,recovery_4,coefficient_8,recovery_8,coefficient_16,recovery_16
2073,0.006862701382488012,1.0036979913711548,1.0036979913711548,0.5036412477493286,1.0072824954986572,0.3367353081703186,0.9621008804866247,0.09263450652360916,0.37053802609443665
2139,0.006632275879383087,1.0048577785491943,1.0048577785491943,0.5037659406661987,1.0075318813323975,0.3377266228199005,0.9649332080568587,0.0954802930355072,0.3819211721420288
2206,0.006389280315488577,0.9996806383132935,0.9996806383132935,0.5036118030548096,1.0072236061096191,0.33883726596832275,0.9681064741952079,0.0983901098370552,0.3935604393482208
2276,0.006147492676973343,1.000152587890625,1.000152587890625,0.5032101273536682,1.0064202547073364,0.33963799476623535,0.9703942707606725,0.10137242078781128,0.4054896831512451
2348,0.005909270606935024,1.0029239654541016,1.0029239654541016,0.5034301280975342,1.0068602561950684,0.34058669209480286,0.9731048345565797,0.10442575812339783,0.4177030324935913
2422,0.005611693486571312,0.998774528503418,0.998774528503418,0.5014785528182983,1.0029571056365967,0.3404233455657959,0.9726381301879884,0.10858015716075897,0.4343206286430359
2498,0.005380254238843918,1.0078473091125488,1.0078473091125488,0.5028095245361328,1.0056190490722656,0.3414387106895447,0.9755391733986991,0.11204379796981812,0.44817519187927246
2577,0.005166024900972843,1.0089960098266602,1.0089960098266602,0.5034561157226562,1.0069122314453125,0.3422359228134155,0.9778169223240444,0.1152748316526413,0.4610993266105652
2658,0.004880725406110287,1.0051310062408447,1.0051310062408447,0.5030105710029602,1.0060211420059204,0.34283193945884705,0.9795198270252773,0.1185666173696518,0.4742664694786072
2742,0.004711470566689968,1.0089442729949951,1.0089442729949951,0.5034549236297607,1.0069098472595215,0.34334054589271545,0.9809729882649013,0.1218976080417633,0.4875904321670532
2828,0.004406459629535675,1.003968358039856,1.003968358039856,0.5028955936431885,1.005791187286377,0.34427353739738464,0.9836386782782419,0.12539012730121613,0.5015605092048645
2918,0.004171285778284073,0.9994491338729858,0.9994491338729858,0.5024319887161255,1.004863977432251,0.3448956608772278,0.9854161739349366,0.12900635600090027,0.5160254240036011
3010,0.003942171111702919,1.0013550519943237,1.0013550519943237,0.5028077363967896,1.005615472793579,0.3450895845890045,0.9859702416828701,0.13261687755584717,0.5304675102233887
3104,0.0037832523230463266,0.9945094585418701,0.9945094585418701,0.5018928647041321,1.0037857294082642,0.345658540725708,0.9875958306448801,0.136198952794075,0.5447958111763
3202,0.0035134251229465008,1.000563621520996,1.000563621520996,0.5024019479751587,1.0048038959503174,0.34601759910583496,0.9886217117309571,0.13987046480178833,0.5594818592071533
3303,0.003309049177914858,0.9996627569198608,0.9996627569198608,0.5021582245826721,1.0043164491653442,0.34643781185150146,0.9898223195757185,0.14357727766036987,0.5743091106414795
3408,0.003132155165076256,1.0054093599319458,1.0054093599319458,0.5025014281272888,1.0050028562545776,0.346651554107666,0.9904330117361887,0.14734026789665222,0.5893610715866089
3515,0.002920313272625208,0.9987962245941162,0.9987962245941162,0.5017351508140564,1.0034703016281128,0.3472359776496887,0.992102793284825,0.15110337734222412,0.6044135093688965
3626,0.0027299528010189533,0.9991222620010376,0.9991222620010376,0.5018667578697205,1.003733515739441,0.3475649952888489,0.9930428436824255,0.1548970341682434,0.6195881366729736
3740,0.002543521113693714,1.0014946460723877,1.0014946460723877,0.5016824007034302,1.0033648014068604,0.3477402329444885,0.9935435226985387,0.15866181254386902,0.6346472501754761
3858,0.0023950946051627398,0.9974818229675293,0.9974818229675293,0.5013396739959717,1.0026793479919434,0.34829121828079224,0.9951177665165493,0.1624654233455658,0.6498616933822632
3980,0.002207838697358966,1.000766634941101,1.000766634941101,0.5015827417373657,1.0031654834747314,0.3485477566719055,0.9958507333483015,0.16624218225479126,0.664968729019165
4105,0.0020522424019873142,1.0011762380599976,1.0011762380599976,0.5014455914497375,1.002891182899475,0.3487880527973175,0.9965372937066215,0.16996926069259644,0.6798770427703857
4235,0.0019147973507642746,0.998284637928009,0.998284637928009,0.501249372959137,1.002498745918274,0.34904882311820984,0.9972823517663139,0.1736588180065155,0.694635272026062
4368,0.0017704273341223598,1.0018843412399292,1.0018843412399292,0.5011710524559021,1.0023421049118042,0.34917378425598145,0.9976393835885184,0.1772496998310089,0.7089987993240356
4506,0.0016400875756517053,1.0027084350585938,1.0027084350585938,0.5010199546813965,1.002039909362793,0.34954363107681274,0.9986960887908937,0.18082807958126068,0.7233123183250427
4648,0.0016215916257351637,1.0084760189056396,1.0084760189056396,0.5017731785774231,1.0035463571548462,0.349519819021225,0.9986280543463572,0.18429763615131378,0.7371905446052551
4795,0.0014326345408335328,1.0051511526107788,1.0051511526107788,0.5012328624725342,1.0024657249450684,0.34970569610595703,0.9991591317313059,0.187778502702713,0.751114010810852
4946,0.0013078745687380433,1.0042598247528076,1.0042598247528076,0.5011413097381592,1.0022826194763184,0.34987086057662964,0.9996310302189418,0.19120196998119354,0.7648078799247742
5102,0.001297856098972261,1.008272409439087,1.008272409439087,0.5017005205154419,1.0034010410308838,0.34981483221054077,0.9994709491729737,0.19447307288646698,0.7778922915458679
5263,0.0011018810328096151,1.003345012664795,1.003345012664795,0.5009120106697083,1.0018240213394165,0.34996938705444336,0.9999125344412668,0.197759747505188,0.791038990020752
5429,0.001004228601232171,1.0023730993270874,1.0023730993270874,0.5006211400032043,1.0012422800064087,0.34993356466293335,0.9998101847512382,0.20077598094940186,0.8031039237976074
5600,0.0009673716849647462,0.9968677163124084,0.9968677163124084,0.5001615881919861,1.0003231763839722,0.3506135642528534,1.0017530407224384,0.2037631869316101,0.8150527477264404
5777,0.0010159887606278062,1.008896827697754,1.008896827697754,0.5016624331474304,1.0033248662948608,0.35012468695640564,1.0003562484468733,0.2064916491508484,0.8259665966033936
5959,0.0007738889544270933,1.0025098323822021,1.0025098323822021,0.5004501342773438,1.0009002685546875,0.3505616784095764,1.0016047954559326,0.2093285769224167,0.8373143076896667
6147,0.0007654697401449084,1.0060399770736694,1.0060399770736694,0.5006809234619141,1.0013618469238281,0.3503612279891968,1.0010320799691337,0.21183031797409058,0.8473212718963623
6341,0.0009131779079325497,1.0116729736328125,1.0116729736328125,0.5013511776924133,1.0027023553848267,0.35015785694122314,1.0004510198320662,0.21407297253608704,0.8562918901443481
6541,0.0005967492470517755,0.9994699954986572,0.9994699954986572,0.5001353025436401,1.0002706050872803,0.35062819719314575,1.0017948491232735,0.21656423807144165,0.8662569522857666
6747,0.0005374600877985358,1.0010862350463867,1.0010862350463867,0.5001431703567505,1.000286340713501,0.3505701422691345,1.001628977911813,0.2185971587896347,0.8743886351585388
6960,0.0005001304671168327,0.998302161693573,0.998302161693573,0.49977612495422363,0.9995522499084473,0.3505783677101135,1.001652479171753,0.22084768116474152,0.8833907246589661
7179,0.0004547808784991503,1.0023442506790161,1.0023442506790161,0.5003266930580139,1.0006533861160278,0.3504045605659485,1.0011558873312814,0.2229394018650055,0.891757607460022
7405,0.0004084260726813227,1.0005459785461426,1.0005459785461426,0.5001567602157593,1.0003135204315186,0.3505364656448364,1.001532758985247,0.22487680613994598,0.8995072245597839
7639,0.00037259847158566117,1.0008232593536377,1.0008232593536377,0.5003237724304199,1.0006475448608398,0.3505110740661621,1.0014602116176061,0.22668063640594482,0.9067225456237793
7880,0.00033996126148849726,1.000096082687378,1.000096082687378,0.4998636245727539,0.9997272491455078,0.35038334131240845,1.0010952608925956,0.22838512063026428,0.9135404825210571
8128,0.00031191398738883436,1.000325083732605,1.000325083732605,0.4999547600746155,0.999909520149231,0.35033923387527466,1.000969239643642,0.22988921403884888,0.9195568561553955
8385,0.00028703175485134125,0.9989712238311768,0.9989712238311768,0.5003990530967712,1.0007981061935425,0.3506176471710205,1.0017647062029158,0.2312396764755249,0.9249587059020996
8649,0.0002462170086801052,1.0007578134536743,1.0007578134536743,0.5003207921981812,1.0006415843963623,0.34990739822387695,0.9997354234967913,0.23301872611045837,0.9320749044418335
8922,0.00022146165429148823,0.9995141625404358,0.9995141625404358,0.5000565648078918,1.0001131296157837,0.34993281960487366,0.9998080560139248,0.23467785120010376,0.938711404800415
9203,0.00019731132488232106,1.0006142854690552,1.0006142854690552,0.5001960396766663,1.0003920793533325,0.35008305311203003,1.0002372946058002,0.2361423671245575,0.94456946849823
9493,0.00018105169874615967,0.9993138313293457,0.9993138313293457,0.4999707043170929,0.9999414086341858,0.3501596748828888,1.0004562139511108,0.23744335770606995,0.9497734308242798
9793,0.00017891102470457554,1.0020883083343506,1.0020883083343506,0.5003194808959961,1.0006389617919922,0.35000061988830566,1.0000017711094449,0.23853272199630737,0.9541308879852295
10101,0.00019920390332117677,1.004696249961853,1.004696249961853,0.5005882978439331,1.0011765956878662,0.3499579429626465,0.9998798370361329,0.23953159153461456,0.9581263661384583
10420,0.00013822552864439785,1.000215768814087,1.000215768814087,0.5000625252723694,1.0001250505447388,0.350156307220459,1.0004465920584542,0.24036814272403717,0.9614725708961487
10749,0.0001419247273588553,0.9973284006118774,0.9973284006118774,0.4997648000717163,0.9995296001434326,0.3503101170063019,1.000886048589434,0.24114370346069336,0.9645748138427734
11088,0.00012137996236560866,0.9989754557609558,0.9989754557609558,0.4999556839466095,0.999911367893219,0.35023170709609985,1.000662020274571,0.24188293516635895,0.9675317406654358
11437,0.00013703010336030275,0.9973735213279724,0.9973735213279724,0.4998518228530884,0.9997036457061768,0.3504350483417511,1.001242995262146,0.2425212413072586,0.9700849652290344
11798,0.00014406231639441103,0.9981241226196289,0.9981241226196289,0.4998749792575836,0.9997499585151672,0.3506103754043579,1.001743929726737,0.24325062334537506,0.9730024933815002
12170,0.00013189573655836284,0.9965718984603882,0.9965718984603882,0.4997625946998596,0.9995251893997192,0.350452184677124,1.0012919562203544,0.24370503425598145,0.9748201370239258
12554,9.594323637429625e-05,0.9984157085418701,0.9984157085418701,0.49989956617355347,0.9997991323471069,0.35028013586997986,1.0008003881999425,0.24413323402404785,0.9765329360961914
12950,8.500218973495066e-05,1.0009260177612305,1.0009260177612305,0.5000756978988647,1.0001513957977295,0.3501414358615875,1.0004041024616788,0.24459785223007202,0.9783914089202881
13358,0.0001830868422985077,0.9950940608978271,0.9950940608978271,0.4995895028114319,0.9991790056228638,0.3506520092487335,1.00186288356781,0.2450835406780243,0.9803341627120972
13779,9.85056976787746e-05,0.9962034225463867,0.9962034225463867,0.4996868371963501,0.9993736743927002,0.3501984775066376,1.000567078590393,0.24527305364608765,0.9810922145843506
14214,7.718838605796918e-05,0.998633086681366,0.998633086681366,0.4999271631240845,0.999854326248169,0.35016530752182007,1.0004723072052002,0.2455533891916275,0.98221355676651
14662,6.847055192338303e-05,1.0012856721878052,1.0012856721878052,0.5000961422920227,1.0001922845840454,0.35002362728118896,1.0000675065176827,0.24585002660751343,0.9834001064300537
15124,0.00011535403609741479,1.005350112915039,1.005350112915039,0.5004597306251526,1.0009194612503052,0.34978634119033813,0.999389546258109,0.2460753619670868,0.9843014478683472
15601,0.00011166864715050906,1.0046197175979614,1.0046197175979614,0.5004127025604248,1.0008254051208496,0.349739670753479,0.9992562021527972,0.24629969894886017,0.9851987957954407
16093,5.8298777730669826e-05,1.0003629922866821,1.0003629922866821,0.5000291466712952,1.0000582933425903,0.3501012325286865,1.0002892357962472,0.2466200292110443,0.9864801168441772
16600,9.18133300729096e-05,0.9960814118385315,0.9960814118385315,0.49973779916763306,0.9994755983352661,0.35020244121551514,1.0005784034729004,0.2467966377735138,0.9871865510940552
17124,5.431338649941608e-05,1.0006327629089355,1.0006327629089355,0.4999774396419525,0.999954879283905,0.35023272037506104,1.0006649153573173,0.2469230741262436,0.9876922965049744
17664,5.649043305311352e-05,0.9998868107795715,0.9998868107795715,0.4999830722808838,0.9999661445617676,0.3502512574195862,1.0007178783416748,0.24718862771987915,0.9887545108795166
18221,5.007941945223138e-05,1.0009979009628296,1.0009979009628296,0.5000595450401306,1.0001190900802612,0.3499528765678406,0.9998653616224017,0.24732881784439087,0.9893152713775635
18795,5.737215906265192e-05,1.0027307271957397,1.0027307271957397,0.5002095699310303,1.0004191398620605,0.3498440384864807,0.9995543956756593,0.24749884009361267,0.9899953603744507
19388,4.534409526968375e-05,0.9992504119873047,0.9992504119873047,0.4999575912952423,0.9999151825904846,0.3499584496021271,0.999881284577506,0.24764077365398407,0.9905630946159363
20000,0.00014060549437999725,0.9954521656036377,0.9954521656036377,0.4997033476829529,0.9994066953659058,0.35051584243774414,1.001473835536412,0.24791714549064636,0.9916685819625854
