seed,method,depth,task,auc,average_precision,iou_top7,centroid_error,relative_residual
29,trained_pcg,20,127,0.9998243611135506,0.9971881635162576,0.8194444444444444,0.011748394928872585,0.004761279560625553
29,trained_pcg,20,128,0.997979525862069,0.9810018740468965,0.7319587628865979,0.013004861772060394,0.027627531439065933
29,trained_pcg,20,129,0.999974593495935,0.999390243902439,0.5555555555555556,0.00921585876494646,0.003682549577206373
29,trained_pcg,20,130,0.9980919402141267,0.982105904106908,0.7717391304347826,0.004769305698573589,0.04440758377313614
29,trained_pcg,20,131,0.9998911126113373,0.9977825080078285,0.6527777777777778,0.010877098888158798,0.003959301393479109
29,trained_pcg,20,132,0.9999503759025382,0.9988243959094643,0.5694444444444444,0.0017439129296690226,0.002156114438548684
29,trained_pcg,20,133,0.9989971269041037,0.9889717066757927,0.875,0.003503158688545227,0.0031752348877489567
29,trained_pcg,20,134,0.9983712334774165,0.9822108333861075,0.7840909090909091,0.0021338711958378553,0.00526272039860487
29,trained_pcg,20,135,0.9994203916747167,0.9904432594239383,0.8194444444444444,0.0078093684278428555,0.012062549591064453
29,trained_pcg,20,136,0.9996487222271011,0.993463864310617,0.8194444444444444,0.006225659977644682,0.003575212089344859
29,trained_pcg,20,137,0.9963417963417963,0.967652506447815,0.71,0.0026845664251595736,0.005355238914489746
29,trained_pcg,20,138,0.9989615931721195,0.9881469987269464,0.8717948717948718,0.013679304160177708,0.012904045172035694
29,trained_pcg,20,139,0.9997713414634146,0.9938890478149426,0.5555555555555556,0.008923483081161976,0.010131229646503925
29,trained_pcg,20,140,0.9973027573027573,0.9765446068741944,0.7272727272727273,0.007822271436452866,0.010949697345495224
29,trained_pcg,20,141,0.9998090874379534,0.9966647770426176,0.75,0.015311366878449917,0.014087195508182049
29,trained_pcg,20,142,0.9966147966147967,0.9707959012095004,0.71,0.004212216008454561,0.00939776562154293
29,trained_pcg,20,143,0.9962026538515174,0.9667593628201429,0.6796116504854369,0.011877450160682201,0.01336126308888197
29,trained_pcg,20,144,0.9979538424934571,0.9813507580497324,0.8,0.014623595401644707,0.01572434790432453
29,trained_pcg,20,145,0.9982450561228696,0.9822085543783705,0.7717391304347826,0.010436891578137875,0.0029504236299544573
29,trained_pcg,20,146,0.9983195099474169,0.9806997919575509,0.8292682926829268,0.007037464063614607,0.0031263246200978756
29,trained_pcg,20,147,0.9973682773682774,0.9770857897595704,0.7272727272727273,0.0041446988470852375,0.019416486844420433
29,trained_pcg,20,148,0.9991280315682131,0.9885518135172218,0.881578947368421,0.008466362953186035,0.021346671506762505
29,trained_pcg,20,149,0.9996863931523022,0.9945376210730671,0.7777777777777778,0.00895695574581623,0.012864931486546993
29,trained_pcg,20,150,0.9991280315682131,0.9886484544714511,0.881578947368421,0.00409122696146369,0.012843587435781956
29,trained_pcg,20,151,0.9964853866074732,0.9702669482279327,0.6635514018691588,0.0061660706996917725,0.03640720993280411
29,trained_pcg,20,152,1.0,1.0,0.5416666666666666,0.005696707405149937,0.0034962615463882685
29,trained_pcg,20,153,0.9966265453174207,0.9719648719183281,0.6574074074074074,0.010091805830597878,0.005693634506314993
29,trained_pcg,20,154,0.9970478627873562,0.9730749032975565,0.7319587628865979,0.00494376989081502,0.010156345553696156
29,trained_pcg,20,155,0.9969580639367817,0.9721031941440477,0.7142857142857143,0.009965214878320694,0.01948675885796547
29,trained_pcg,20,156,0.999956445044535,0.9991315675206253,0.6527777777777778,0.006745373830199242,0.009946721605956554
29,trained_pcg,20,157,0.9967857142857144,0.9714924437786905,0.7029702970297029,0.004781101830303669,0.009908849373459816
29,trained_pcg,20,158,0.9974310212524605,0.976738418739356,0.7422680412371134,0.0022226141300052404,0.02923503890633583
29,trained_pcg,20,159,0.9998577626057891,0.9969636993387612,0.5972222222222222,0.007031365763396025,0.0093860337510705
29,trained_pcg,20,160,0.9977661227661228,0.977285017098275,0.7391304347826086,0.015341967344284058,0.020828064531087875
29,trained_pcg,20,161,0.9978979707332849,0.9795128931456549,0.7553191489361702,0.008738446049392223,0.015326568856835365
29,trained_pcg,20,162,0.9980292014660819,0.9803254676450825,0.7692307692307693,0.005312951747328043,0.019035201519727707
29,trained_pcg,20,163,0.9966693966693967,0.9703422717160499,0.693069306930693,0.0013946432154625654,0.006942342035472393
29,trained_pcg,20,164,1.0,1.0,0.625,0.0141993947327137,0.006402211729437113
29,trained_pcg,20,165,0.9969992189748017,0.9750582253291469,0.6635514018691588,0.010466191917657852,0.006932779215276241
29,trained_pcg,20,166,1.0,1.0,0.5416666666666666,0.008586911484599113,0.0015720099909231067
29,trained_pcg,20,167,0.999956445044535,0.9991315675206253,0.6527777777777778,0.006542607210576534,0.004104127176105976
29,trained_pcg,20,168,0.9987495609413418,0.9850488115992355,0.8846153846153846,0.009094121865928173,0.004369488451629877
29,trained_pcg,20,169,0.9998116169544741,0.9962563712263967,0.6805555555555556,0.004325218498706818,0.021753715351223946
29,trained_pcg,20,170,0.9960101559666303,0.9664590922448196,0.6542056074766355,0.003431352088227868,0.02231215313076973
29,trained_pcg,20,171,0.9987006898399303,0.9860044890369659,0.8641975308641975,0.006364873610436916,0.008822898380458355
29,trained_pcg,20,172,1.0,1.0000000000000002,0.625,0.006156542804092169,0.005961763672530651
29,trained_pcg,20,173,0.9963420933345983,0.9691610310481757,0.6826923076923077,0.005059501621872187,0.006934220436960459
29,trained_pcg,20,174,0.9998357019633616,0.9958939708939709,0.5138888888888888,0.013787142001092434,0.003921288065612316
29,trained_pcg,20,175,1.0,1.0,0.625,0.007484042085707188,0.001956811174750328
29,trained_pcg,20,176,0.9992362982929021,0.9904536347521744,0.8933333333333333,0.005064971745014191,0.002847033552825451
29,trained_pcg,20,177,0.9965709129192359,0.9728631829394709,0.6454545454545455,0.01120461244136095,0.015957780182361603
29,trained_pcg,20,178,0.9966583388676301,0.9719308463098969,0.6826923076923077,0.003656031796708703,0.027950741350650787
29,trained_pcg,20,179,0.9990715783168613,0.9879622204951685,0.8441558441558441,0.005478898994624615,0.003520012367516756
29,trained_pcg,20,180,0.999942726231386,0.9990253411306043,0.75,0.007418943103402853,0.016331717371940613
29,trained_pcg,20,181,0.9994938951097615,0.9935511823660533,0.8904109589041096,0.005388087127357721,0.00670658377930522
29,trained_pcg,20,182,0.9984158778785855,0.9829174200567143,0.8214285714285714,0.006306367460638285,0.0060532474890351295
29,trained_pcg,20,183,0.9975437029475565,0.9788442000014368,0.7058823529411765,0.007182987406849861,0.005344708450138569
29,trained_pcg,20,184,0.999666286115746,0.994826876551058,0.8194444444444444,0.007339043542742729,0.012189068831503391
29,trained_pcg,20,185,0.9997914494264859,0.9969754281522412,0.9027777777777778,0.0037823072634637356,0.025113411247730255
29,trained_pcg,20,186,0.9964053424412047,0.9685672091247889,0.6666666666666666,0.002558467909693718,0.006436269264668226
29,trained_pcg,20,187,0.999369308392813,0.9909245191566354,0.9178082191780822,0.006185395643115044,0.01660771109163761
29,trained_pcg,20,188,0.9998036695937745,0.9967215587654528,0.8055555555555556,0.0015321800019592047,0.009636642411351204
29,trained_pcg,20,189,0.9984813374703795,0.9834462783963847,0.8433734939759037,0.001284297788515687,0.007223057094961405
29,trained_pcg,20,190,0.9993806087319764,0.9927056094362215,0.8831168831168831,0.006539551075547934,0.018467919901013374
29,trained_pcg,20,191,0.9985169491525424,0.9832711990559768,0.8313253012048193,0.006350478157401085,0.007083659991621971
29,identity_cg,20,0,0.9992299671131788,0.9906239787144584,0.8767123287671232,0.0022953844163566828,0.01611153408885002
29,identity_cg,20,1,0.999792531120332,0.9966889925114167,0.8333333333333334,0.0017441421514376998,0.013846701942384243
29,identity_cg,20,2,0.9972619047619048,0.9762039769175923,0.72,0.011112573556602001,0.005587568506598473
29,identity_cg,20,3,0.999582560296846,0.9898290564950201,0.6111111111111112,0.002494369400665164,0.0033653145655989647
29,identity_cg,20,4,0.9998973305954826,0.9980597612629958,0.6944444444444444,0.006220669019967318,0.015021069906651974
29,identity_cg,20,5,0.9995231356140784,0.9931992181165974,0.9178082191780822,0.0018951687961816788,0.01774248667061329
29,identity_cg,20,6,0.9993497184576504,0.9920283165010562,0.9066666666666666,0.005898474249988794,0.012811336666345596
29,identity_cg,20,7,0.999878770245369,0.9971748973055593,0.5833333333333334,0.008776482194662094,0.012650181539356709
29,identity_cg,20,8,0.9977141257697331,0.9790993550577854,0.782608695652174,0.008760861121118069,0.026943279430270195
29,identity_cg,20,9,0.9967046741064208,0.973512136052487,0.6666666666666666,0.0033961175940930843,0.005089074373245239
29,identity_cg,20,10,0.9997232880755608,0.9951735766678422,0.7777777777777778,0.014928207732737064,0.008533710613846779
29,identity_cg,20,11,0.9984729756881655,0.9818375524767852,0.7976190476190477,0.01889875903725624,0.014827154576778412
29,identity_cg,20,12,0.9969586106580861,0.9736648802546104,0.7171717171717171,0.003512047231197357,0.00979153998196125
29,identity_cg,20,13,0.9994164332399627,0.9922376330453545,0.92,0.002027544192969799,0.01990036480128765
29,identity_cg,20,14,0.9998524203069658,0.9973795218736696,0.7777777777777778,0.006111841648817062,0.01861507259309292
29,identity_cg,20,15,0.9989158128693013,0.9874364206353154,0.8518518518518519,0.0049777766689658165,0.00911189615726471
29,identity_cg,20,16,0.9994010182689428,0.9920910918033329,0.8933333333333333,0.005928021855652332,0.01587001606822014
29,identity_cg,20,17,0.9999503759025383,0.9988655700510495,0.5694444444444444,0.004927251022309065,0.008815700188279152
29,identity_cg,20,18,0.998792471685543,0.9855408729069741,0.85,0.0013603279367089272,0.009217651560902596
29,identity_cg,20,19,0.9998151950718687,0.9965376077862205,0.6944444444444444,0.01568460650742054,0.007949983701109886
29,identity_cg,20,20,0.9991597549737085,0.9897226922372346,0.8292682926829268,0.01193159632384777,0.009648704901337624
29,identity_cg,20,21,0.9994780793319414,0.9926852607220799,0.8904109589041096,0.009850907139480114,0.017245206981897354
29,identity_cg,20,22,0.9995039682539683,0.9935918860230091,0.8947368421052632,0.010137733072042465,0.007680523209273815
29,identity_cg,20,23,0.998468585677888,0.9825944165595845,0.8518518518518519,0.007289812434464693,0.01216137781739235
29,identity_cg,20,24,0.9970545702011825,0.9752048174750384,0.6893203883495146,0.004520379472523928,0.005296824034303427
29,identity_cg,20,25,0.999666286115746,0.9949167547330386,0.8194444444444444,0.008339489810168743,0.009581985883414745
29,identity_cg,20,26,0.9999739685018874,0.9993589743589744,0.5416666666666666,0.012544520199298859,0.00419532461091876
29,identity_cg,20,27,0.9973804621368109,0.97515512882907,0.7291666666666666,0.00543777272105217,0.0132379699498415
29,identity_cg,20,28,0.9996542185338866,0.9942500941939163,0.8333333333333334,0.00716843456029892,0.008894089609384537
29,identity_cg,20,29,0.9985674048174048,0.9850061571172489,0.7777777777777778,0.006380461156368256,0.017874062061309814
29,identity_cg,20,30,0.9998663612065674,0.9977382924859504,0.75,0.0018662449438124895,0.014722670428454876
29,identity_cg,20,31,0.9997581766519558,0.9954767652908607,0.7083333333333334,0.003432170022279024,0.016465868800878525
29,identity_cg,20,32,0.9975220707336173,0.9783964022883265,0.7128712871287128,0.010719295591115952,0.006007490213960409
29,identity_cg,20,33,0.9977607762642284,0.978600939949709,0.7634408602150538,0.008253203704953194,0.030581286177039146
29,identity_cg,20,34,0.9971061971061971,0.9747836424631412,0.7272727272727273,0.00599050335586071,0.011929110623896122
29,identity_cg,20,35,0.9970545702011825,0.9751456294767478,0.7058823529411765,0.0026417586486786604,0.005638629198074341
29,identity_cg,20,36,0.9999786543715847,0.9995748299319727,0.6666666666666666,0.008173306472599506,0.009316791780292988
29,identity_cg,20,37,0.9997331055834312,0.9945175438596492,0.5277777777777778,0.01258021779358387,0.007356586400419474
29,identity_cg,20,38,0.9970459518599561,0.9778711879027278,0.6545454545454545,0.000787797849625349,0.005231624934822321
29,identity_cg,20,39,0.9981147637563332,0.9788381952015012,0.8214285714285714,0.006611424032598734,0.008358149789273739
29,identity_cg,20,40,0.9992782589384855,0.9911529502263567,0.8974358974358975,0.003874491434544325,0.01630404032766819
29,identity_cg,20,41,0.9981789044289044,0.9812414599701794,0.7777777777777778,0.00014576836838386953,0.030926020815968513
29,identity_cg,20,42,0.9999515080981476,0.9989177489177489,0.5833333333333334,0.005936939734965563,0.007812583819031715
29,identity_cg,20,43,0.999844398340249,0.9975496453875377,0.8333333333333334,0.0032345603685826063,0.016102682799100876
29,identity_cg,20,44,0.9997136311569301,0.9950591508680258,0.75,0.01765311323106289,0.014332848601043224
29,identity_cg,20,45,0.9994385439573293,0.9923182328970882,0.9041095890410958,0.003971833270043135,0.012405315414071083
29,identity_cg,20,46,0.9975961538461539,0.9761038610730494,0.7777777777777778,0.0028293298091739416,0.03598881512880325
29,identity_cg,20,47,0.9995540359744314,0.9934974119712936,0.875,0.007398825604468584,0.02007237821817398
29,identity_cg,20,48,0.9986828774062817,0.9856931040569554,0.813953488372093,0.010978552512824535,0.03391024097800255
29,identity_cg,20,49,0.9997459349593496,0.994151691331924,0.5555555555555556,0.008351213298738003,0.012125825509428978
29,identity_cg,20,50,0.9997332622032542,0.9950047651911006,0.6388888888888888,0.003182387910783291,0.004599543754011393
29,identity_cg,20,51,0.9996181748759069,0.9932980924240651,0.75,0.020800858736038208,0.02049119584262371
29,identity_cg,20,52,0.9985659961845255,0.9847071546169742,0.8235294117647058,0.003708045231178403,0.024957219138741493
29,identity_cg,20,53,0.9998789764868603,0.9980536776456023,0.8333333333333334,0.003626941004768014,0.018219195306301117
29,identity_cg,20,54,0.9990537445658881,0.9886528158725094,0.8860759493670886,0.0010348117211833596,0.00816514901816845
29,identity_cg,20,55,0.9997279598935157,0.9949109849417199,0.7361111111111112,0.00677343737334013,0.012159244157373905
29,identity_cg,20,56,0.9976201867049399,0.9754804919557827,0.7865168539325843,0.008493215776979923,0.04154111444950104
29,identity_cg,20,57,0.9975148110196341,0.9775303026640929,0.7717391304347826,0.004244762472808361,0.045087166130542755
29,identity_cg,20,58,0.9997192078357531,0.9958108993122876,0.875,0.002397273201495409,0.017145810648798943
29,identity_cg,20,59,0.9996533294814386,0.9895973160217162,0.4861111111111111,0.005640943069010973,0.005598118994385004
29,identity_cg,20,60,0.995909159272071,0.9670755888558386,0.6454545454545455,0.002212494844570756,0.006235045380890369
29,identity_cg,20,61,0.9998911126113373,0.9977825080078285,0.6527777777777778,0.005235781893134117,0.007495224941521883
29,identity_cg,20,62,0.9978467761123007,0.9787502600262399,0.7802197802197802,0.005805994383990765,0.028446944430470467
29,identity_cg,20,63,0.9988904694167852,0.9858676736387215,0.8481012658227848,0.006617051083594561,0.01602999120950699
29,identity_cg,20,64,0.9973320397768615,0.9751483704627903,0.7368421052631579,0.011544101871550083,0.029095355421304703
29,identity_cg,20,65,0.9994622635541216,0.992441139337143,0.8904109589041096,0.007614615838974714,0.022243892773985863
29,identity_cg,20,66,0.9998844431604796,0.9970695970695971,0.4861111111111111,0.0025906283408403397,0.005122791510075331
29,identity_cg,20,67,0.9969365716048838,0.9736836524359872,0.7346938775510204,0.0019641611725091934,0.005201715510338545
29,identity_cg,20,68,0.9973028043767593,0.9731747173578287,0.7526881720430108,0.004809054546058178,0.020514022558927536
29,identity_cg,20,69,0.999797077922078,0.9965443313899218,0.7777777777777778,0.010980428196489811,0.01368802972137928
29,identity_cg,20,70,0.9995477357609711,0.9943712891221467,0.92,0.0157869104295969,0.00888484250754118
29,identity_cg,20,71,0.9981854233010876,0.9821290720408101,0.7888888888888889,0.0038972303736954927,0.03191376104950905
29,identity_cg,20,72,0.999832548403977,0.9964803564963043,0.6805555555555556,0.013627142645418644,0.016606662422418594
29,identity_cg,20,73,0.9995185574229692,0.9936260255024096,0.92,0.005218710284680128,0.018168317154049873
29,identity_cg,20,74,0.9980909406456091,0.9798505298525887,0.7752808988764045,0.0035997177474200726,0.021222496405243874
29,identity_cg,20,75,0.9998911446143798,0.998230746357419,0.7916666666666666,0.008689387701451778,0.013934256508946419
29,identity_cg,20,76,0.9996157786885246,0.9928292326778354,0.6666666666666666,0.00583458598703146,0.027698326855897903
29,identity_cg,20,77,0.9982580748046468,0.9819472735683829,0.8068181818181818,0.006492116488516331,0.04207994043827057
29,identity_cg,20,78,0.9994385439573293,0.992247620618568,0.9041095890410958,0.005603551398962736,0.015824364498257637
29,identity_cg,20,79,0.9988347457627118,0.9871772473537955,0.8536585365853658,0.00636338209733367,0.013073231093585491
29,identity_cg,20,80,0.999636237110141,0.9952013130509617,0.8648648648648649,0.0055725183337926865,0.015246512368321419
29,identity_cg,20,81,0.9960811617266759,0.9690820081717861,0.6396396396396397,0.004362660460174084,0.006764810997992754
29,identity_cg,20,82,0.9998594242015294,0.9964506172839507,0.5,0.005779473576694727,0.00630627665668726
29,identity_cg,20,83,0.9978584782731857,0.9799522846795532,0.7216494845360825,0.007175198756158352,0.01674928143620491
29,identity_cg,20,84,0.9996568879739235,0.9953667698362809,0.9041095890410958,0.004177988972514868,0.015367905609309673
29,identity_cg,20,85,0.9999199316750293,0.9979916897506925,0.5277777777777778,0.007783250417560339,0.009162763133645058
29,identity_cg,20,86,0.9977451702453118,0.9792349317086959,0.7578947368421053,0.00454862043261528,0.01847510039806366
29,identity_cg,20,87,0.99990234375,0.9985574646707459,0.8888888888888888,0.0034343693405389786,0.02056414820253849
29,identity_cg,20,88,0.996948051948052,0.9734889217760782,0.7029702970297029,0.010158021934330463,0.005479795858263969
29,identity_cg,20,89,0.9993085864915086,0.9917688993730883,0.8831168831168831,0.011137166060507298,0.01121013518422842
29,identity_cg,20,90,0.9984422492401216,0.9837396844545958,0.813953488372093,0.012129466980695724,0.013281768187880516
29,identity_cg,20,91,0.99900426742532,0.9874481061306887,0.8481012658227848,0.008992964401841164,0.015151496045291424
29,identity_cg,20,92,0.9989173884077281,0.9862925725457863,0.85,0.004535289481282234,0.013016335666179657
29,identity_cg,20,93,0.9998616874135546,0.997756058597983,0.8333333333333334,0.006451591849327087,0.014494207687675953
29,identity_cg,20,94,0.9981409475930508,0.9816085184693518,0.8433734939759037,0.0035081899259239435,0.009080814197659492
29,identity_cg,20,95,0.9992851307189543,0.99002132714475,0.92,0.008631955832242966,0.019025783985853195
29,identity_cg,20,96,0.9989293652084349,0.9870528410292443,0.8292682926829268,0.0025580076035112143,0.013582332991063595
29,identity_cg,20,97,0.9965025068736859,0.9714396413632066,0.6513761467889908,0.009852107614278793,0.009742280468344688
29,identity_cg,20,98,0.9971059254175246,0.9722473587172915,0.7291666666666666,0.008485575206577778,0.02149001695215702
29,identity_cg,20,99,0.996830379437214,0.9742545836465787,0.6574074074074074,0.0021671403665095568,0.012948423624038696
29,identity_cg,20,100,0.9976086042179895,0.9761479540521496,0.7692307692307693,0.007889775559306145,0.02836649678647518
29,identity_cg,20,101,0.9983702117535094,0.9834890552645701,0.7802197802197802,0.0062591880559921265,0.03612718731164932
29,identity_cg,20,102,0.9997581766519558,0.9955901604360988,0.7083333333333334,0.006874443963170052,0.009202188812196255
29,identity_cg,20,103,0.9999288813028945,0.9984833164812942,0.5972222222222222,0.008713992312550545,0.010271243751049042
29,identity_cg,20,104,0.9988198103266597,0.9856994671363852,0.8846153846153846,0.008699662052094936,0.01093561202287674
29,identity_cg,20,105,0.999885452462772,0.9980025344474202,0.75,0.004712855443358421,0.012630640529096127
29,identity_cg,20,106,0.9987938418170976,0.986123967828293,0.8518518518518519,0.005188030656427145,0.00884686503559351
29,identity_cg,20,107,0.9996240899018677,0.9936535336846956,0.7222222222222222,0.003551389090716839,0.0142154386267066
29,identity_cg,20,108,0.9986383542487028,0.9854761731819467,0.7865168539325843,0.0016120434738695621,0.015228306874632835
29,identity_cg,20,109,0.998146186440678,0.9800038383512772,0.8313253012048193,0.00788531731814146,0.006693398579955101
29,identity_cg,20,110,0.9974684359010115,0.9774184717415867,0.696078431372549,0.0027246635872870684,0.008034142665565014
29,identity_cg,20,111,0.9996608838437924,0.9939755442763861,0.8055555555555556,0.007269995752722025,0.011182903312146664
29,identity_cg,20,112,0.9998545242944428,0.9964663715052345,0.5833333333333334,0.006107547786086798,0.007032274734228849
29,identity_cg,20,113,0.9982212735681252,0.9822652464781836,0.8068181818181818,0.009032516740262508,0.021737411618232727
29,identity_cg,20,114,0.999266247379455,0.9894277361913792,0.918918918918919,0.0018986982759088278,0.015116440132260323
29,identity_cg,20,115,0.9976435598261267,0.9778000129631171,0.7291666666666666,0.008329756557941437,0.03041660226881504
29,identity_cg,20,116,0.9995668565011631,0.9933146796691485,0.9027777777777778,0.004144805949181318,0.021806661039590836
29,identity_cg,20,117,0.9997014138930359,0.9955153364439238,0.8194444444444444,0.014021670445799828,0.012332587502896786
29,identity_cg,20,118,1.0,1.0,0.5416666666666666,0.008090716786682606,0.00330851087346673
29,identity_cg,20,119,0.9998357289527722,0.9969565090993662,0.6944444444444444,0.010779470205307007,0.01027766428887844
29,identity_cg,20,120,1.0,0.9999999999999999,0.6388888888888888,0.0014408293645828962,0.003579286392778158
29,identity_cg,20,121,0.9999596961086594,0.9992600813910473,0.7083333333333334,0.011295008473098278,0.008566131815314293
29,identity_cg,20,122,0.9999491869918699,0.9988095238095238,0.5555555555555556,0.01218644343316555,0.00878091435879469
29,identity_cg,20,123,0.999832548403977,0.9967390769394366,0.6805555555555556,0.007957393303513527,0.010894528590142727
29,identity_cg,20,124,0.9999208610319721,0.9985408528960567,0.7222222222222222,0.00623859278857708,0.010821078903973103
29,identity_cg,20,125,0.9999739685018874,0.9993589743589744,0.5416666666666666,0.006676486227661371,0.011650007218122482
29,identity_cg,20,126,0.9997112376674421,0.9956337599648797,0.9027777777777778,0.0030502963345497847,0.01724914275109768
29,identity_cg,20,127,0.9998243611135506,0.9971881635162576,0.8194444444444444,0.011748394928872585,0.010527185164391994
29,identity_cg,20,128,0.997979525862069,0.9810018740468965,0.7319587628865979,0.013004861772060394,0.021146293729543686
29,identity_cg,20,129,0.999974593495935,0.999390243902439,0.5555555555555556,0.00921585876494646,0.008735687471926212
29,identity_cg,20,130,0.9980683839204739,0.9818805481312298,0.7717391304347826,0.004769305698573589,0.018803656101226807
29,identity_cg,20,131,0.9998911126113373,0.9977825080078285,0.6527777777777778,0.010877098888158798,0.015493952669203281
29,identity_cg,20,132,0.9999503759025382,0.9988243959094643,0.5694444444444444,0.0017439129296690226,0.0034734588116407394
29,identity_cg,20,133,0.9989971269041037,0.9889717066757927,0.875,0.003503158688545227,0.010281795635819435
29,identity_cg,20,134,0.9983712334774165,0.9822108333861075,0.7840909090909091,0.0021338711958378553,0.022642021998763084
29,identity_cg,20,135,0.9994203916747167,0.9904432594239383,0.8194444444444444,0.0078093684278428555,0.01031517144292593
29,identity_cg,20,136,0.9996311583384561,0.9931994539457307,0.8194444444444444,0.006225659977644682,0.009433780796825886
29,identity_cg,20,137,0.9963417963417963,0.967652506447815,0.71,0.0026845664251595736,0.005358945578336716
29,identity_cg,20,138,0.9989615931721195,0.9881469987269464,0.8717948717948718,0.013679304160177708,0.00786537118256092
29,identity_cg,20,139,0.9997713414634146,0.9938890478149426,0.5555555555555556,0.008923483081161976,0.006734610069543123
29,identity_cg,20,140,0.9973027573027573,0.9765446068741948,0.7272727272727273,0.007822271436452866,0.018815873190760612
29,identity_cg,20,141,0.9998090874379535,0.9966647770426172,0.75,0.015311366878449917,0.008107044734060764
29,identity_cg,20,142,0.9966147966147967,0.9707959012095009,0.71,0.004212216008454561,0.011118023656308651
29,identity_cg,20,143,0.9962026538515174,0.9667593628201429,0.6796116504854369,0.011877450160682201,0.007684961427003145
29,identity_cg,20,144,0.9979538424934571,0.9813507580497324,0.8,0.014623595401644707,0.05028805136680603
29,identity_cg,20,145,0.9982450561228696,0.9822085543783705,0.7717391304347826,0.010436891578137875,0.03339853882789612
29,identity_cg,20,146,0.9983195099474169,0.9806997919575504,0.8292682926829268,0.007037464063614607,0.01273307204246521
29,identity_cg,20,147,0.9973682773682774,0.9770857897595704,0.7272727272727273,0.0041446988470852375,0.026221780106425285
29,identity_cg,20,148,0.9991132524422506,0.9883247681851199,0.881578947368421,0.008466362953186035,0.015260817483067513
29,identity_cg,20,149,0.9996863931523022,0.9945376210730675,0.7777777777777778,0.00895695574581623,0.010857926681637764
29,identity_cg,20,150,0.9991280315682131,0.9886484544714511,0.881578947368421,0.00409122696146369,0.01186657976359129
29,identity_cg,20,151,0.996536769844206,0.9706854222477513,0.6635514018691588,0.0061660706996917725,0.011892610229551792
29,identity_cg,20,152,1.0,1.0,0.5416666666666666,0.005696707405149937,0.011790991760790348
29,identity_cg,20,153,0.9966265453174207,0.9719648719183281,0.6574074074074074,0.010091805830597878,0.025060193613171577
29,identity_cg,20,154,0.9970478627873562,0.9730749032975565,0.7319587628865979,0.00494376989081502,0.03116452321410179
29,identity_cg,20,155,0.9969580639367817,0.9721031941440477,0.7142857142857143,0.009965214878320694,0.03166991099715233
29,identity_cg,20,156,0.9999346675668024,0.9987234042553191,0.6527777777777778,0.006745373830199242,0.012502145953476429
29,identity_cg,20,157,0.9967965367965369,0.9716008554819298,0.7029702970297029,0.004781101830303669,0.024339523166418076
29,identity_cg,20,158,0.9974310212524605,0.9767384187393561,0.7422680412371134,0.0022226141300052404,0.004400069359689951
29,identity_cg,20,159,0.9998577626057891,0.9969636993387612,0.5972222222222222,0.007031365763396025,0.0023704487830400467
29,identity_cg,20,160,0.9977661227661228,0.977285017098275,0.7391304347826086,0.015341967344284058,0.03258145973086357
29,identity_cg,20,161,0.9978979707332849,0.9795128931456549,0.7553191489361702,0.008738446049392223,0.03999277576804161
29,identity_cg,20,162,0.9980292014660819,0.9803254676450827,0.7692307692307693,0.005312951747328043,0.041758500039577484
29,identity_cg,20,163,0.9966693966693967,0.9703422717160499,0.693069306930693,0.0013946432154625654,0.006901842076331377
29,identity_cg,20,164,1.0,1.0000000000000002,0.625,0.0141993947327137,0.011898414231836796
29,identity_cg,20,165,0.9969992189748017,0.9750582253291469,0.6635514018691588,0.010466191917657852,0.00465793302282691
29,identity_cg,20,166,1.0,1.0,0.5416666666666666,0.008586911484599113,0.0067941308952867985
29,identity_cg,20,167,0.999956445044535,0.9991315675206253,0.6527777777777778,0.006542607210576534,0.009555567987263203
29,identity_cg,20,168,0.9987636108184054,0.9851439953037853,0.8846153846153846,0.009094121865928173,0.018313493579626083
29,identity_cg,20,169,0.9998116169544742,0.9962563712263965,0.6805555555555556,0.004325218498706818,0.016109265387058258
29,identity_cg,20,170,0.9960101559666303,0.9664590922448196,0.6542056074766355,0.003431352088227868,0.006332515273243189
29,identity_cg,20,171,0.9986872948898264,0.9858939244488187,0.8641975308641975,0.006364873610436916,0.009120660834014416
29,identity_cg,20,172,1.0,1.0,0.625,0.006156542804092169,0.007555553689599037
29,identity_cg,20,173,0.9963420933345983,0.9691610310481757,0.6826923076923077,0.005059501621872187,0.012284530326724052
29,identity_cg,20,174,0.9998357019633616,0.9958939708939709,0.5138888888888888,0.013787142001092434,0.006173840258270502
29,identity_cg,20,175,1.0,1.0,0.625,0.007484042085707188,0.007393596228212118
29,identity_cg,20,176,0.9992512728361785,0.9906878267896455,0.8933333333333333,0.005064971745014191,0.01652797870337963
29,identity_cg,20,177,0.996570912919236,0.9728631829394713,0.6454545454545455,0.01120461244136095,0.012838616967201233
29,identity_cg,20,178,0.9966583388676301,0.971930846309897,0.6826923076923077,0.003656031796708703,0.004131360910832882
29,identity_cg,20,179,0.9990715783168613,0.9879622204951685,0.8441558441558441,0.005478898994624615,0.018864914774894714
29,identity_cg,20,180,0.999942726231386,0.9990253411306043,0.75,0.007418943103402853,0.008808881044387817
29,identity_cg,20,181,0.9994938951097615,0.9935511823660533,0.8904109589041096,0.005388087127357721,0.016013124957680702
29,identity_cg,20,182,0.9984289697969444,0.9830008228924108,0.8214285714285714,0.006306367460638285,0.018587986007332802
