seed,step,loss,ranking_loss,repulsion,relative_residual,gradient_norm,minimum_gap_degrees,elapsed_seconds
29.0,400.0,0.4451521337032318,0.4451521337032318,2.9871559143066406,0.00021235107851680368,0.05188847705721855,30.052627563476562,7.825300716038328
29.0,450.0,0.39801204204559326,0.39801204204559326,2.989866018295288,0.0002594467659946531,0.012300298549234867,29.94576072692871,8.816171630984172
29.0,500.0,0.4037930965423584,0.4037930965423584,2.987881660461426,0.0001774867851054296,0.010457218624651432,29.85366439819336,9.828305294038728
29.0,550.0,0.4226449131965637,0.4226449131965637,3.005272150039673,0.000321313738822937,0.048948984593153,29.855493545532227,10.863069594022818
29.0,600.0,0.44665491580963135,0.44665491580963135,2.996873617172241,0.00030492478981614113,0.017802495509386063,29.866092681884766,11.762825188983697
29.0,650.0,0.40805596113204956,0.40805596113204956,3.0188705921173096,0.0002514488878659904,0.0073319170624017715,29.888687133789062,12.673950816038996
29.0,700.0,0.42579126358032227,0.42579126358032227,3.0088679790496826,0.00032123050186783075,0.022382130846381187,29.904205322265625,13.669342375011183
29.0,750.0,0.4303259253501892,0.4303259253501892,2.981527805328369,0.00023686620988883078,0.022576460614800453,29.937728881835938,14.722100412996951
29.0,800.0,0.42444366216659546,0.42444366216659546,2.9964542388916016,0.000235935251112096,0.017000483348965645,29.724763870239258,15.849391055002343
29.0,850.0,0.43446409702301025,0.43446409702301025,3.0011649131774902,0.00042397211655043066,0.009172208607196808,29.783723831176758,16.885019548004493
29.0,900.0,0.42858755588531494,0.42858755588531494,3.018143653869629,0.00042262935312464833,0.04502624645829201,29.823226928710938,18.072180400020443
43.0,0.0,0.4657389521598816,0.4657389521598816,2.466172218322754,9.239296923624352e-05,0.02179292030632496,31.560882568359375,0.02762763702776283
43.0,50.0,0.4213851988315582,0.4213851988315582,2.4003851413726807,0.00014742738858330995,0.02572970651090145,34.88939666748047,1.0192276849993505
43.0,100.0,0.42777228355407715,0.42777228355407715,2.9694302082061768,0.00041222618892788887,0.020721150562167168,31.461105346679688,1.9974503529956564
43.0,150.0,0.4082101583480835,0.4082101583480835,2.8923943042755127,7.489472773158923e-05,0.016472794115543365,30.778034210205078,2.926002949010581
43.0,200.0,0.41670626401901245,0.41670626401901245,2.928687334060669,0.00013969787687528878,0.016827385872602463,30.552337646484375,3.7195320209721103
43.0,250.0,0.4087546169757843,0.4087546169757843,2.9821417331695557,0.0001181101324618794,0.005091516301035881,30.38103485107422,4.71095067600254
43.0,300.0,0.41578924655914307,0.41578924655914307,2.9658281803131104,0.00018697819905355573,0.047813158482313156,30.25210952758789,5.699227040982805
43.0,350.0,0.42669713497161865,0.42669713497161865,2.9845242500305176,0.00030724870157428086,0.016181299462914467,30.09662628173828,6.684732294990681
43.0,400.0,0.4265204668045044,0.4265204668045044,3.010152816772461,0.00027436442906036973,0.02070891670882702,30.182851791381836,7.631087201007176
43.0,450.0,0.4086289405822754,0.4086289405822754,3.000279664993286,0.0001397247688146308,0.018887707963585854,30.491056442260742,8.476507461979054
43.0,500.0,0.4180630147457123,0.4180630147457123,2.9793198108673096,7.939191709738225e-05,0.027518777176737785,30.337705612182617,9.471839983016253
43.0,550.0,0.41573771834373474,0.41573771834373474,2.978227376937866,0.0001431564160156995,0.01676858961582184,30.32087516784668,10.482884550991002
43.0,600.0,0.41107067465782166,0.41107067465782166,2.9792654514312744,0.0001201112536364235,0.026000460609793663,30.122499465942383,11.444953557976987
43.0,650.0,0.4411568343639374,0.4411568343639374,3.015239715576172,0.0003831361245829612,0.027573611587285995,29.972618103027344,12.351058960019145
43.0,700.0,0.4154658615589142,0.4154658615589142,3.0129404067993164,0.00017437910719309002,0.009105527773499489,30.069416046142578,13.180863515997771
43.0,750.0,0.42652571201324463,0.42652571201324463,2.9999027252197266,0.0003333631029818207,0.019672300666570663,29.9539852142334,14.170641481003258
43.0,800.0,0.41167566180229187,0.41167566180229187,2.984886884689331,0.00011001420352840796,0.006338624749332666,30.073211669921875,15.171745911997277
43.0,850.0,0.45308706164360046,0.45308706164360046,3.015951633453369,0.0003159553452860564,0.028647406026721,29.876802444458008,16.15528030798305
43.0,900.0,0.434769868850708,0.434769868850708,2.991107940673828,0.00022911267296876758,0.0020948846358805895,29.775798797607422,17.047928431013133
